start_time,bank_supply_ratio,date,close,change
2021-02-21,0.00072987,2021-02-21,57487.43,0.0280774806987662
2021-02-22,0.00072984,2021-02-22,54121.1,-0.0585576707812472
2021-02-23,0.00115907,2021-02-23,48930.0,-0.0959163801179207
2021-02-24,0.001159,2021-02-24,49702.03,0.0157782546494993
2021-02-25,0.00115894,2021-02-25,47089.37,-0.0525664645890719
2021-02-26,0.00115889,2021-02-26,46313.13,-0.0164843997700543
2021-02-27,0.00115883,2021-02-27,46102.63,-0.0045451473480631
2021-02-28,0.00115878,2021-02-28,45163.36,-0.0203734580868812
2021-03-01,0.00115873,2021-03-01,49592.7,0.0980737482773645
2021-03-02,0.00115867,2021-03-02,48450.57,-0.023030204042127
2021-03-03,0.00115861,2021-03-03,50373.75,0.0396936506629332
2021-03-04,0.00115856,2021-03-04,48385.77,-0.0394646020993076
2021-03-05,0.00115851,2021-03-05,48770.57,0.0079527513977766
2021-03-06,0.00115845,2021-03-06,48908.21,0.0028221937943313
2021-03-07,0.00115839,2021-03-07,50995.27,0.0426729990731618
2021-03-08,0.00115833,2021-03-08,52429.43,0.0281233926205313
2021-03-09,0.00115827,2021-03-09,54917.78,0.0474609393998752
2021-03-10,0.00115822,2021-03-10,55947.98,0.018758952018818
2021-03-11,0.00115817,2021-03-11,57844.52,0.0338982747902603
2021-03-12,0.00115811,2021-03-12,57291.03,-0.0095685814317414
2021-03-13,0.00115805,2021-03-13,61267.41,0.0694066767520151
2021-03-14,0.00115799,2021-03-14,59037.12,-0.0364025507198688
2021-03-15,0.00115793,2021-03-15,55646.61,-0.0574301388685627
2021-03-16,0.00115788,2021-03-16,56954.19,0.0234979273670039
2021-03-17,0.00115782,2021-03-17,58959.0,0.0352003952650366
2021-03-18,0.00115776,2021-03-18,57700.01,-0.0213536525382044
2021-03-19,0.00115771,2021-03-19,58089.11,0.0067434996978337
2021-03-20,0.00115765,2021-03-20,58145.61,0.0009726435815593
2021-03-21,0.00115759,2021-03-21,57415.18,-0.0125620833627853
2021-03-22,0.00115753,2021-03-22,54129.56,-0.0572256326636962
2021-03-23,0.00115747,2021-03-23,54400.0,0.0049961610624582
2021-03-24,0.00115741,2021-03-24,52311.54,-0.0383908088235294
2021-03-25,0.00115735,2021-03-25,51325.21,-0.0188549218776583
2021-03-26,0.00115729,2021-03-26,55030.0,0.0721826564372556
2021-03-27,0.00115723,2021-03-27,55828.0,0.014501181173905
2021-03-28,0.00115717,2021-03-28,55805.08,-0.0004105466790856
2021-03-29,0.00115711,2021-03-29,57677.64,0.0335553680776015
2021-03-30,0.00115706,2021-03-30,58794.16,0.019357934894701
2021-03-31,0.001157,2021-03-31,58807.24,0.0002224710753584
2021-04-01,0.00115694,2021-04-01,58794.01,-0.000224972299329
2021-04-02,0.00115689,2021-04-02,59031.36,0.0040369758756035
2021-04-03,0.00115683,2021-04-03,57134.65,-0.0321305489150173
2021-04-04,0.00115678,2021-04-04,58234.61,0.0192520650778467
2021-04-05,0.00115672,2021-04-05,59243.39,0.0173226883463286
2021-04-06,0.00254887,2021-04-06,58059.99,-0.0199752242402063
2021-04-07,0.00254873,2021-04-07,56018.18,-0.0351672468424468
2021-04-08,0.00286986,2021-04-08,58122.26,0.0375606633417937
2021-04-09,0.00286972,2021-04-09,58176.03,0.000925118878722
2021-04-10,0.00286957,2021-04-10,59832.43,0.028472207539772
2021-04-11,0.00286943,2021-04-11,60090.2,0.004308198747736
2021-04-12,0.00286929,2021-04-12,59911.18,-0.0029791879541088
2021-04-13,0.00286915,2021-04-13,63649.71,0.0624012079214597
2021-04-14,0.00286902,2021-04-14,63019.1,-0.0099075078268228
2021-04-15,0.00286886,2021-04-15,63232.55,0.0033870683649879
2021-04-16,0.00335045,2021-04-16,61424.67,-0.0285909709477161
2021-04-17,0.00335034,2021-04-17,60090.14,-0.0217262868485903
2021-04-18,0.0033502,2021-04-18,56140.05,-0.0657360758354032
2021-04-19,0.00393876,2021-04-19,55634.39,-0.0090071170225178
2021-04-20,0.00393859,2021-04-20,56410.56,0.0139512628789495
2021-04-21,0.00393846,2021-04-21,53800.0,-0.0462778600318805
2021-04-22,0.00393827,2021-04-22,51714.61,-0.0387618959107806
2021-04-23,0.00393809,2021-04-23,51122.62,-0.011447248659518
2021-04-24,0.0039379,2021-04-24,50092.4,-0.0201519405695561
2021-04-25,0.00393772,2021-04-25,49063.94,-0.020531258234782
2021-04-26,0.00393757,2021-04-26,53984.33,0.1002852604173247
2021-04-27,0.00393738,2021-04-27,55006.25,0.0189299376319016
2021-04-28,0.00393719,2021-04-28,54861.77,-0.0026266106124304
2021-04-29,0.00393703,2021-04-29,53558.8,-0.0237500539993513
2021-04-30,0.00393684,2021-04-30,57684.16,0.0770248773310828
2021-05-01,0.00393666,2021-05-01,57836.34,0.0026381592451028
2021-05-02,0.00393641,2021-05-02,56630.33,-0.0208521147776639
2021-05-03,0.00393618,2021-05-03,57214.83,0.010321324279763
2021-05-04,0.00393594,2021-05-04,53263.32,-0.0690644366154719
2021-05-05,0.00393574,2021-05-05,57497.77,0.0795003015208213
2021-05-06,0.00393551,2021-05-06,56435.35,-0.0184775861742115
2021-05-07,0.00393529,2021-05-07,57350.88,0.0162226335089619
2021-05-08,0.00393506,2021-05-08,58924.98,0.0274468325507821
2021-05-09,0.00393482,2021-05-09,58292.53,-0.0107331389845189
2021-05-10,0.00393458,2021-05-10,55869.67,-0.0415638161527729
2021-05-11,0.00393435,2021-05-11,56710.43,0.0150485943446596
2021-05-12,0.00393413,2021-05-12,49595.76,-0.1254561109834645
2021-05-13,0.00393392,2021-05-13,49707.9,0.0022610803826779
2021-05-14,0.00393374,2021-05-14,49873.27,0.0033268353722446
2021-05-15,0.00393358,2021-05-15,46793.41,-0.0617537209811988
2021-05-16,0.00393341,2021-05-16,46429.28,-0.0077816513051731
2021-05-17,0.00393325,2021-05-17,43566.18,-0.0616658281153617
2021-05-18,0.00393312,2021-05-18,42882.53,-0.0156922181380144
2021-05-19,0.00393295,2021-05-19,36689.14,-0.1444268796640496
2021-05-20,0.0039328,2021-05-20,40500.3,0.1038770600782685
2021-05-21,0.00393266,2021-05-21,37211.02,-0.0812161885220604
2021-05-22,0.00393251,2021-05-22,37432.58,0.0059541501415443
2021-05-23,0.00393235,2021-05-23,34651.6,-0.0742930356390075
2021-05-24,0.00393219,2021-05-24,38779.66,0.1191304297637052
2021-05-25,0.00393202,2021-05-25,38326.84,-0.0116767398166979
2021-05-26,0.00393186,2021-05-26,39224.2,0.023413357323484
2021-05-27,0.00393171,2021-05-27,38527.38,-0.0177650532069487
2021-05-28,0.00393155,2021-05-28,35670.99,-0.074139222547705
2021-05-29,0.0039314,2021-05-29,34611.94,-0.0296893918559589
2021-05-30,0.00393121,2021-05-30,35651.81,0.030043678568725
2021-05-31,0.00393103,2021-05-31,37243.38,0.0446420532365678
2021-06-01,0.00393084,2021-06-01,36693.41,-0.0147669196512237
2021-06-02,0.00393062,2021-06-02,37569.99,0.023889303283614
2021-06-03,0.00393043,2021-06-03,39247.4,0.0446476030470064
2021-06-04,0.00393026,2021-06-04,36828.03,-0.0616440834297304
2021-06-05,0.00393009,2021-06-05,35498.62,-0.0360977766119989
2021-06-06,0.00392989,2021-06-06,35801.71,0.0085380783816384
2021-06-07,0.00392972,2021-06-07,33550.96,-0.06286710886156
2021-06-08,0.00392952,2021-06-08,33372.58,-0.005316688404743
2021-06-09,0.00392936,2021-06-09,37368.45,0.1197351238651609
2021-06-10,0.0039292,2021-06-10,36669.66,-0.0186999995985917
2021-06-11,0.00392906,2021-06-11,37300.42,0.017201141215926
2021-06-12,0.00392889,2021-06-12,35537.05,-0.0472748028038289
2021-06-13,0.00392872,2021-06-13,38993.65,0.0972674996939813
2021-06-14,0.00392854,2021-06-14,40489.1,0.0383511161432694
2021-06-15,0.00392837,2021-06-15,40132.86,-0.0087984173518304
2021-06-16,0.00392821,2021-06-16,38344.97,-0.0445492795679151
2021-06-17,0.00392804,2021-06-17,38060.71,-0.0074132278627419
2021-06-18,0.00392787,2021-06-18,35811.41,-0.0590976889290818
2021-06-19,0.00392774,2021-06-19,35483.0,-0.0091705408974402
2021-06-20,0.0039276,2021-06-20,35588.64,0.002977200349463
2021-06-21,0.00392746,2021-06-21,31606.0,-0.1119076199596275
2021-06-22,0.00392735,2021-06-22,32496.0,0.0281592102765297
2021-06-23,0.00392721,2021-06-23,33649.0,0.0354812900049237
2021-06-24,0.00392708,2021-06-24,34644.64,0.0295889922434544
2021-06-25,0.00392693,2021-06-25,31568.07,-0.0888036360025678
2021-06-26,0.00392681,2021-06-26,32255.56,0.0217780181050029
2021-06-27,0.00392674,2021-06-27,34687.71,0.0754025042504298
2021-06-28,0.00392662,2021-06-28,34487.22,-0.0057798569003257
2021-06-29,0.00392651,2021-06-29,35911.26,0.0412918176646306
2021-06-30,0.00392639,2021-06-30,35031.39,-0.0245012288624794
2021-07-01,0.00392627,2021-07-01,33489.96,-0.0440013941781928
2021-07-02,0.00392615,2021-07-02,33760.94,0.0080913802226101
2021-07-03,0.00392598,2021-07-03,34652.94,0.0264210652902436
2021-07-04,0.00392583,2021-07-04,35280.16,0.0181000515396385
2021-07-05,0.00392566,2021-07-05,33672.72,-0.0455621516455708
2021-07-06,0.00392547,2021-07-06,34206.01,0.0158374494249351
2021-07-07,0.00392531,2021-07-07,33845.64,-0.0105352831271464
2021-07-08,0.00392513,2021-07-08,32852.04,-0.0293568093261051
2021-07-09,0.00392496,2021-07-09,33805.01,0.0290079398417877
2021-07-10,0.00392475,2021-07-10,33497.98,-0.0090823815759852
2021-07-11,0.00392458,2021-07-11,34253.81,0.0225634500946025
2021-07-12,0.00392442,2021-07-12,33070.87,-0.0345345525067136
2021-07-13,0.00392424,2021-07-13,32709.09,-0.0109395368189588
2021-07-14,0.00392402,2021-07-14,32803.01,0.0028713730647964
2021-07-15,0.00392385,2021-07-15,31866.43,-0.0285516481566783
2021-07-16,0.00392366,2021-07-16,31382.95,-0.0151720792068643
2021-07-17,0.00392347,2021-07-17,31496.65,0.0036229863668011
2021-07-18,0.00392328,2021-07-18,31767.0,0.0085834525259034
2021-07-19,0.00392306,2021-07-19,30823.62,-0.0296968552271225
2021-07-20,0.0039229,2021-07-20,29775.9,-0.0339908161338609
2021-07-21,0.00392271,2021-07-21,32120.0,0.0787247404780375
2021-07-22,0.00392251,2021-07-22,32268.11,0.0046111457036115
2021-07-23,0.00392233,2021-07-23,33634.46,0.0423436637596685
2021-07-24,0.00392213,2021-07-24,34230.0,0.017706245321019
2021-07-25,0.00392193,2021-07-25,35370.66,0.0333234005258546
2021-07-26,0.00392174,2021-07-26,37218.09,0.0522305775464748
2021-07-27,0.00392151,2021-07-27,39442.33,0.059762336003809
2021-07-28,0.00392131,2021-07-28,40003.08,0.0142169592922121
2021-07-29,0.0039211,2021-07-29,40012.9,0.0002454810979555
2021-07-30,0.00392088,2021-07-30,42203.25,0.054741095996541
2021-07-31,0.00392068,2021-07-31,41448.11,-0.017892934785828
2021-08-01,0.00392048,2021-08-01,39846.78,-0.038634572239844
2021-08-02,0.00392029,2021-08-02,39147.48,-0.0175497242186193
2021-08-03,0.00392007,2021-08-03,38203.26,-0.0241195601862496
2021-08-04,0.00391989,2021-08-04,39731.31,0.0399978954675595
2021-08-05,0.00391968,2021-08-05,40882.4,0.0289718612348801
2021-08-06,0.00391947,2021-08-06,42825.43,0.0475272978103047
2021-08-07,0.00391926,2021-08-07,44601.11,0.0414632147301263
2021-08-08,0.00391905,2021-08-08,43787.71,-0.0182372142756088
2021-08-09,0.00391885,2021-08-09,46259.7,0.0564539684765428
2021-08-10,0.00391864,2021-08-10,45589.99,-0.014477179921184
2021-08-11,0.00391845,2021-08-11,45522.12,-0.0014887039896256
2021-08-12,0.00391825,2021-08-12,44385.09,-0.0249775274086533
2021-08-13,0.00391806,2021-08-13,47792.52,0.0767696990137905
2021-08-14,0.00391785,2021-08-14,47083.74,-0.0148303542060556
2021-08-15,0.00391761,2021-08-15,47006.02,-0.0016506760083204
2021-08-16,0.0039174,2021-08-16,45926.23,-0.0229713130360748
2021-08-17,0.00391718,2021-08-17,44704.84,-0.026594606176035
2021-08-18,0.003917,2021-08-18,44714.09,0.0002069127190702
2021-08-19,0.0039168,2021-08-19,46772.0,0.0460237477716756
2021-08-20,0.00391659,2021-08-20,49332.74,0.0547494227315488
2021-08-21,0.00391637,2021-08-21,48848.29,-0.0098200505384455
2021-08-22,0.00391616,2021-08-22,49273.28,0.0087002021974567
2021-08-23,0.0039159,2021-08-23,49523.91,0.0050865296566415
2021-08-24,0.0039157,2021-08-24,47719.36,-0.0364379549191492
2021-08-25,0.00391549,2021-08-25,48992.65,0.0266828809103893
2021-08-26,0.0039153,2021-08-26,46853.06,-0.0436716527887347
2021-08-27,0.00391511,2021-08-27,49083.98,0.04761524647483
2021-08-28,0.00391491,2021-08-28,48931.99,-0.0030965296620202
2021-08-29,0.00391471,2021-08-29,48795.41,-0.002791221039651
2021-08-30,0.00391453,2021-08-30,47024.7,-0.036288454180424
2021-08-31,0.00391435,2021-08-31,47150.32,0.002671362071422
2021-09-01,0.00391417,2021-09-01,48842.94,0.0358983777840744
2021-09-02,0.00391397,2021-09-02,49299.14,0.0093401420962784
2021-09-03,0.00391378,2021-09-03,50027.08,0.0147657748187899
2021-09-04,0.00391358,2021-09-04,49940.74,-0.001725865271369
2021-09-05,0.00391337,2021-09-05,51799.57,0.0372207139902212
2021-09-06,0.00391314,2021-09-06,52683.97,0.0170735008031919
2021-09-07,0.00391294,2021-09-07,46864.39,-0.1104620627488779
2021-09-08,0.00391276,2021-09-08,46062.29,-0.0171153406669755
2021-09-09,0.00391258,2021-09-09,46413.88,0.0076329248936601
2021-09-10,0.0039124,2021-09-10,44860.83,-0.0334608957492886
2021-09-11,0.00391221,2021-09-11,45193.78,0.0074218421727818
2021-09-12,0.00391202,2021-09-12,46046.73,0.0188731723701802
2021-09-13,0.00391182,2021-09-13,44975.96,-0.0232539856793306
2021-09-14,0.0039116,2021-09-14,47087.18,0.0469410769664504
2021-09-15,0.00391141,2021-09-15,48106.12,0.021639435617083
2021-09-16,0.00391124,2021-09-16,47745.55,-0.007495304131782
2021-09-17,0.00391105,2021-09-17,47303.11,-0.0092666227533246
2021-09-18,0.00391084,2021-09-18,48285.15,0.0207605800126038
2021-09-19,0.00391063,2021-09-19,47256.91,-0.0212951601061609
2021-09-20,0.00391042,2021-09-20,43026.6,-0.0895172790603533
2021-09-21,0.00391026,2021-09-21,40726.1,-0.0534669251114426
2021-09-22,0.00391009,2021-09-22,43520.0,0.0686021985900933
2021-09-23,0.00390987,2021-09-23,44828.29,0.0300618106617647
2021-09-24,0.00390968,2021-09-24,42798.49,-0.0452794429588994
2021-09-25,0.00390949,2021-09-25,42651.58,-0.0034325977388454
2021-09-26,0.00390931,2021-09-26,43150.0,0.011685850793804
2021-09-27,0.00390911,2021-09-27,42122.69,-0.0238078794901506
2021-09-28,0.00390892,2021-09-28,41006.32,-0.0265028183147848
2021-09-29,0.00390875,2021-09-29,41499.71,0.0120320477428845
2021-09-30,0.00390853,2021-09-30,43796.57,0.0553464108544372
2021-10-01,0.00390834,2021-10-01,48123.94,0.098806139384888
2021-10-02,0.0039081,2021-10-02,47626.61,-0.0103343574944196
2021-10-03,0.00390791,2021-10-03,48187.3,0.0117726203901558
2021-10-04,0.0039077,2021-10-04,49198.22,0.020978971637755
2021-10-05,0.00390749,2021-10-05,51455.12,0.0458736108745398
2021-10-06,0.00390732,2021-10-06,55321.6,0.0751427651903249
2021-10-07,0.00390714,2021-10-07,53814.99,-0.0272336664160111
2021-10-08,0.00390698,2021-10-08,53975.0,0.0029733351246559
2021-10-09,0.00390679,2021-10-09,54960.77,0.0182634553033811
2021-10-10,0.00390658,2021-10-10,54700.0,-0.0047446569616836
2021-10-11,0.00390639,2021-10-11,57500.01,0.0511884826325412
2021-10-12,0.00390622,2021-10-12,56011.84,-0.0258812128902239
2021-10-13,0.003906,2021-10-13,57393.65,0.0246699626364712
2021-10-14,0.00390582,2021-10-14,57378.19,-0.0002693677784911
2021-10-15,0.00390564,2021-10-15,61702.33,0.0753620844435838
2021-10-16,0.00390547,2021-10-16,60925.56,-0.0125889897512785
2021-10-17,0.00390526,2021-10-17,61571.45,0.0106012977147851
2021-10-18,0.00390507,2021-10-18,62037.92,0.0075760762496255
2021-10-19,0.00390487,2021-10-19,64316.7,0.0367320503330865
2021-10-20,0.00390468,2021-10-20,66064.24,0.0271708592014205
2021-10-21,0.00390448,2021-10-21,62260.33,-0.0575789564823572
2021-10-22,0.00390428,2021-10-22,60734.27,-0.0245109526403088
2021-10-23,0.00390409,2021-10-23,61325.11,0.0097282802608806
2021-10-24,0.00390389,2021-10-24,60902.82,-0.0068860863029842
2021-10-25,0.00390366,2021-10-25,63127.04,0.0365208047837521
2021-10-26,0.00390347,2021-10-26,60358.75,-0.0438526818301634
2021-10-27,0.00390326,2021-10-27,58449.36,-0.031634021579307
2021-10-28,0.00390306,2021-10-28,60622.03,0.0371718355855392
2021-10-29,0.00390284,2021-10-29,62308.22,0.0278148059377094
2021-10-30,0.00390264,2021-10-30,61895.19,-0.0066288204028296
2021-10-31,0.00390246,2021-10-31,61348.61,-0.0088307346661348
2021-11-01,0.00390227,2021-11-01,60942.87,-0.0066136787777261
2021-11-02,0.00390207,2021-11-02,63266.69,0.0381311218195008
2021-11-03,0.00390186,2021-11-03,62946.45,-0.0050617473428751
2021-11-04,0.00390167,2021-11-04,61431.86,-0.024061563440035
2021-11-05,0.00390147,2021-11-05,61006.0,-0.0069322335348466
2021-11-06,0.00390127,2021-11-06,61511.3,0.0082827918565386
2021-11-07,0.00390108,2021-11-07,63316.4,0.0293458275146192
2021-11-08,0.0039009,2021-11-08,67606.96,0.0677638021113014
2021-11-09,0.0039007,2021-11-09,67009.98,-0.0088301559484409
2021-11-10,0.00390051,2021-11-10,64920.13,-0.0311871455565275
2021-11-11,0.00390031,2021-11-11,64831.3,-0.0013682967055055
2021-11-12,0.00390012,2021-11-12,64156.08,-0.0104150310112554
2021-11-13,0.00389993,2021-11-13,64427.0,0.0042228265816739
2021-11-14,0.00389973,2021-11-14,65568.39,0.0177160196811896
2021-11-15,0.00389953,2021-11-15,63654.49,-0.0291893700607869
2021-11-16,0.00389934,2021-11-16,60106.03,-0.0557456355396139
2021-11-17,0.00389914,2021-11-17,60366.96,0.0043411617769464
2021-11-18,0.00389896,2021-11-18,56921.05,-0.0570827154456675
2021-11-19,0.00389878,2021-11-19,58069.51,0.0201763670909091
2021-11-20,0.00389859,2021-11-20,59716.29,0.0283587720991618
2021-11-21,0.00389843,2021-11-21,58661.39,-0.0176651965485464
2021-11-22,0.00389824,2021-11-22,56268.31,-0.0407948055782517
2021-11-23,0.00389807,2021-11-23,57574.23,0.0232088008330089
2021-11-24,0.00389787,2021-11-24,57165.08,-0.0071064780197668
2021-11-25,0.0038977,2021-11-25,58988.21,0.0318923720565071
2021-11-26,0.00389753,2021-11-26,53755.65,-0.0887051836290675
2021-11-27,0.00389735,2021-11-27,54738.77,0.0182886822129393
2021-11-28,0.00389717,2021-11-28,57315.73,0.0470774188020668
2021-11-29,0.00389698,2021-11-29,57827.98,0.0089373370975123
2021-11-30,0.00389681,2021-11-30,56975.0,-0.0147502990766753
2021-12-01,0.00389663,2021-12-01,57209.29,0.0041121544537077
2021-12-02,0.00389643,2021-12-02,56513.57,-0.0121609619696381
2021-12-03,0.00389622,2021-12-03,53612.0,-0.0513428898581349
2021-12-04,0.00389602,2021-12-04,49135.66,-0.0834951130343952
2021-12-05,0.0038958,2021-12-05,49376.6,0.0049035669816992
2021-12-06,0.00389558,2021-12-06,50424.72,0.0212270589712535
2021-12-07,0.00389538,2021-12-07,50577.2,0.0030239136677405
2021-12-08,0.00389517,2021-12-08,50455.61,-0.0024040476736552
2021-12-09,0.00389496,2021-12-09,47539.76,-0.0577904022961965
2021-12-10,0.00389475,2021-12-10,47136.35,-0.0084857390950228
2021-12-11,0.00389456,2021-12-11,49381.15,0.0476235431890674
2021-12-12,0.00389438,2021-12-12,50057.01,0.013686599036272
2021-12-13,0.0038942,2021-12-13,46679.93,-0.0674646767755405
2021-12-14,0.00389401,2021-12-14,48324.04,0.0352209182832965
2021-12-15,0.00389383,2021-12-15,48870.48,0.0113078293950588
2021-12-16,0.00389368,2021-12-16,47624.5,-0.0254955547807184
2021-12-17,0.00389349,2021-12-17,46125.33,-0.0314789656584321
2021-12-18,0.00389332,2021-12-18,46815.99,0.0149735514087379
2021-12-19,0.00389313,2021-12-19,46668.63,-0.0031476425041957
2021-12-20,0.00389294,2021-12-20,46898.14,0.0049178645269853
2021-12-21,0.00389274,2021-12-21,48875.15,0.0421554031780364
2021-12-22,0.0038926,2021-12-22,48569.69,-0.0062498017908896
2021-12-23,0.00389235,2021-12-23,50817.92,0.0462887451000819
2021-12-24,0.00389216,2021-12-24,50808.55,-0.0001843837764314
2021-12-25,0.00389197,2021-12-25,50403.64,-0.0079693279969612
2021-12-26,0.0038918,2021-12-26,50765.73,0.0071838065663512
2021-12-27,0.00389161,2021-12-27,50707.72,-0.0011427000064807
2021-12-28,0.00389143,2021-12-28,47522.03,-0.0628245561030944
2021-12-29,0.00389125,2021-12-29,46436.54,-0.0228418272535916
2021-12-30,0.00389109,2021-12-30,47095.02,0.0141802123930852
2021-12-31,0.0038909,2021-12-31,46210.56,-0.0187803296399491
2022-01-01,0.00389068,2022-01-01,47704.35,0.0323257281452551
2022-01-02,0.00389048,2022-01-02,47280.0,-0.008895415197985
2022-01-03,0.0038903,2022-01-03,46445.81,-0.0176436125211506
2022-01-04,0.00616283,2022-01-04,45833.42,-0.0131850429565121
2022-01-05,0.00616252,2022-01-05,43421.69,-0.0526194641377404
2022-01-06,0.00616223,2022-01-06,43080.01,-0.0078688784337965
2022-01-07,0.00616194,2022-01-07,41553.86,-0.0354259434944421
2022-01-08,0.00616165,2022-01-08,41688.05,0.0032293028854599
2022-01-09,0.00616136,2022-01-09,41851.22,0.0039140712986094
2022-01-10,0.00616107,2022-01-10,41801.55,-0.0011868232276143
2022-01-11,0.00616075,2022-01-11,42700.68,0.0215094894806531
2022-01-12,0.00616047,2022-01-12,43880.72,0.0276351570982007
2022-01-13,0.0061601,2022-01-13,42534.32,-0.0306831793097287
2022-01-14,0.00615978,2022-01-14,43042.4,0.0119451774472942
2022-01-15,0.00615944,2022-01-15,43070.51,0.0006530769659685
2022-01-16,0.00615909,2022-01-16,43060.66,-0.0002286947612182
2022-01-17,0.00615876,2022-01-17,42176.34,-0.0205366104467513
2022-01-18,0.00615848,2022-01-18,42337.58,0.0038229964951914
2022-01-19,0.00615813,2022-01-19,41657.89,-0.0160540588290593
2022-01-20,0.00615779,2022-01-20,40661.69,-0.0239138372106699
2022-01-21,0.00615751,2022-01-21,36425.98,-0.1041695512409838
2022-01-22,0.00615724,2022-01-22,35043.73,-0.0379468170794581
2022-01-23,0.00615696,2022-01-23,36230.01,0.0338514193551884
2022-01-24,0.00615665,2022-01-24,36648.31,0.0115456771886068
2022-01-25,0.00615634,2022-01-25,36934.26,0.0078025426001908
2022-01-26,0.00615608,2022-01-26,36787.43,-0.0039754417714068
2022-01-27,0.00615581,2022-01-27,37131.0,0.009339331396621
2022-01-28,0.0061555,2022-01-28,37696.21,0.0152220516549512
2022-01-29,0.0061552,2022-01-29,38150.01,0.0120383454994548
2022-01-30,0.0061549,2022-01-30,37870.01,-0.0073394476174448
2022-01-31,0.00615461,2022-01-31,38439.04,0.0150258740359454
2022-02-01,0.0061543,2022-02-01,38680.51,0.0062818946570986
2022-02-02,0.00615399,2022-02-02,36892.03,-0.0462372393745584
2022-02-03,0.00615369,2022-02-03,37289.86,0.0107836299601837
2022-02-04,0.00615342,2022-02-04,41550.0,0.11424392582863
