start_time,date,loss_amount,loss_percent,profit_amount,profit_percent,close,change
2021-02-27,2021-02-27,1864173.75524102,10.00062244,16746841.92388606,89.84079012,46102.63,-0.0045451473480631
2021-02-28,2021-02-28,1973329.55075411,10.5857391,16642391.73994514,89.27653111,45163.36,-0.0203734580868812
2021-03-01,2021-03-01,862832.04323019,4.62837888,17774922.31257468,95.34772809,49592.7,0.0980737482773645
2021-03-02,2021-03-02,1141605.33768935,6.12347301,17482877.44238878,93.77665351,48450.57,-0.023030204042127
2021-03-03,2021-03-03,818326.17651905,4.38920769,17803343.89022831,95.49074208,50373.75,0.0396936506629332
2021-03-04,2021-03-04,1230515.35611497,6.59975921,17391458.84606377,93.27753618,48385.77,-0.0394646020993076
2021-03-05,2021-03-05,1038510.19065534,5.56967846,17603021.94527958,94.40752062,48770.57,0.0079527513977766
2021-03-06,2021-03-06,1056301.41298195,5.66480671,17589737.43897675,94.33146774,48908.21,0.0028221937943313
2021-03-07,2021-03-07,586854.7282696,3.14707136,18060597.44883232,96.851889,50995.27,0.0426729990731618
2021-03-08,2021-03-08,376054.32414636,2.01652685,18269877.26406984,97.96908492,52429.43,0.0281233926205313
2021-03-09,2021-03-09,313978.63788183,1.68357763,18333835.7117671,98.30743851,54917.78,0.0474609393998752
2021-03-10,2021-03-10,213801.33455278,1.14636197,18422542.19766808,98.77815709,55947.98,0.018758952018818
2021-03-11,2021-03-11,31673.3845243,0.16981913,18615726.71054589,99.80956053,57844.52,0.0338982747902603
2021-03-12,2021-03-12,148779.16458785,0.79765012,18495117.86888445,99.15792338,57291.03,-0.0095685814317414
2021-03-13,2021-03-13,13802.83202619,0.07399761,18625283.89859423,99.85099833,61267.41,0.0694066767520151
2021-03-14,2021-03-14,251506.17116619,1.34826515,18384955.75135161,98.55740351,59037.12,-0.0364025507198688
2021-03-15,2021-03-15,833464.2797383,4.46778352,17818831.22783682,95.51780727,55646.61,-0.0574301388685627
2021-03-16,2021-03-16,587265.36626783,3.14787762,18067421.56011489,96.84554072,56954.19,0.0234979273670039
2021-03-17,2021-03-17,159043.17358995,0.8524692,18494403.3829606,99.12974509,58959.0,0.0352003952650366
2021-03-18,2021-03-18,314823.47570277,1.68736353,18340113.66375038,98.29774903,57700.01,-0.0213536525382044
2021-03-19,2021-03-19,349696.30146819,1.87417896,18305349.12102155,98.10655719,58089.11,0.0067434996978337
2021-03-20,2021-03-20,438646.83969702,2.35078343,18205156.92576494,97.56454954,58145.61,0.0009726435815593
2021-03-21,2021-03-21,569111.58217229,3.04980694,18089464.71901504,96.93946995,57415.18,-0.0125620833627853
2021-03-22,2021-03-22,1283011.19275582,6.87516944,17377590.47634973,93.11990397,54129.56,-0.0572256326636962
2021-03-23,2021-03-23,1393740.11070217,7.46812095,17268330.65510643,92.52943282,54400.0,0.0049961610624582
2021-03-24,2021-03-24,1672851.59286382,8.96323641,16989430.0767411,91.03035736,52311.54,-0.0383908088235294
2021-03-25,2021-03-25,1876807.94943648,10.05552789,16768138.75476122,89.84003238,51325.21,-0.0188549218776583
2021-03-26,2021-03-26,1151555.48164823,6.16950229,17508642.68847446,93.80321913,55030.0,0.0721826564372556
2021-03-27,2021-03-27,861285.20034597,4.61412256,17804574.71418475,95.38360794,55828.0,0.014501181173905
2021-03-28,2021-03-28,898108.45911959,4.81113793,17767813.78355154,95.1816031,55805.08,-0.0004105466790856
2021-03-29,2021-03-29,344837.21966916,1.84718843,18320800.79439849,98.13897505,57677.64,0.0335553680776015
2021-03-30,2021-03-30,264427.00365449,1.41638605,18381356.84375584,98.45854281,58794.16,0.019357934894701
2021-03-31,2021-03-31,417844.72155061,2.23804045,18251931.50820908,97.76014614,58807.24,0.0002224710753584
2021-04-01,2021-04-01,450551.15317182,2.41310399,18205594.63641509,97.50722573,58794.01,-0.000224972299329
2021-04-02,2021-04-02,295342.85371432,1.58175074,18359761.95946258,98.32832143,59031.36,0.0040369758756035
2021-04-03,2021-04-03,992069.76922184,5.31293805,17679466.3892885,94.68074987,57134.65,-0.0321305489150173
2021-04-04,2021-04-04,616051.53262533,3.29904588,18040595.12522178,96.61002033,58234.61,0.0192520650778467
2021-04-05,2021-04-05,321072.69252982,1.71930137,18334825.05284978,98.18053827,59243.39,0.0173226883463286
2021-04-06,2021-04-06,860855.85297079,4.60954591,17799692.55965519,95.3103819,58059.99,-0.0199752242402063
2021-04-07,2021-04-07,1518893.93041544,8.13265477,17140271.73032175,91.77461961,56018.18,-0.0351672468424468
2021-04-08,2021-04-08,792589.02152064,4.2435905,17877720.84295475,95.71887103,58122.26,0.0375606633417937
2021-04-09,2021-04-09,783733.15359914,4.19596199,17880855.91706353,95.73078726,58176.03,0.000925118878722
2021-04-10,2021-04-10,227040.55619833,1.21546919,18436197.28991592,98.69879693,59832.43,0.028472207539772
2021-04-11,2021-04-11,196569.78639501,1.05229185,18481867.45873401,98.93849356,60090.2,0.004308198747736
2021-04-12,2021-04-12,309653.42474917,1.65757965,18361366.99068646,98.28868609,59911.18,-0.0029791879541088
2021-04-13,2021-04-13,31491.06864819,0.16856418,18647650.70779375,99.81642524,63649.71,0.0624012079214597
2021-04-14,2021-04-14,269781.01705938,1.4440082,18412672.76686582,98.55419329,63019.1,-0.0099075078268228
2021-04-15,2021-04-15,147139.9468016,0.78752415,18526255.62039797,99.15644233,63232.55,0.0033870683649879
2021-04-16,2021-04-16,457170.04300058,2.44678656,18221092.0436837,97.51978223,61424.67,-0.0285909709477161
2021-04-17,2021-04-17,741127.12657348,3.96641189,17937969.52879879,96.00158054,60090.14,-0.0217262868485903
2021-04-18,2021-04-18,1766325.73166962,9.45274373,16906235.61540532,90.47612787,56140.05,-0.0657360758354032
2021-04-19,2021-04-19,2086889.8041961,11.16792569,16596430.06458034,88.81527778,55634.39,-0.0090071170225178
2021-04-20,2021-04-20,1715133.91201516,9.1780927,16942226.20808903,90.66191366,56410.56,0.0139512628789495
2021-04-21,2021-04-21,2712993.74788458,14.51738948,15968506.1892991,85.44841801,53800.0,-0.0462778600318805
2021-04-22,2021-04-22,2921531.32801434,15.63253874,15752853.27695633,84.29041537,51714.61,-0.0387618959107806
2021-04-23,2021-04-23,2846658.88110025,15.23122337,15823699.44526116,84.66567682,51122.62,-0.011447248659518
2021-04-24,2021-04-24,3082041.08610398,16.48985075,15608073.80375204,83.50790932,50092.4,-0.0201519405695561
2021-04-25,2021-04-25,3297119.51631633,17.63975361,15389831.40701933,82.33636445,49063.94,-0.020531258234782
2021-04-26,2021-04-26,2351381.66435054,12.57952948,16337174.2476211,87.40136417,53984.33,0.1002852604173247
2021-04-27,2021-04-27,2110740.43997792,11.2915999,16552780.01052425,88.55061739,55006.25,0.0189299376319016
2021-04-28,2021-04-28,2286610.95411073,12.23185463,16375766.47369189,87.5995082,54861.77,-0.0026266106124304
2021-04-29,2021-04-29,2623132.3751238,14.0314491,16051259.83482795,85.86011042,53558.8,-0.0237500539993513
2021-04-30,2021-04-30,1047608.89195397,5.60351374,17646782.59102675,94.39017695,57684.16,0.0770248773310828
2021-05-01,2021-05-01,1098184.01208636,5.87376005,17595718.17748995,94.11266728,57836.34,0.0026381592451028
2021-05-02,2021-05-02,1570360.27288628,8.39872821,17115006.80876841,91.53586786,56630.33,-0.0208521147776639
2021-05-03,2021-05-03,1393499.37458184,7.45238548,17290607.28515761,92.46955758,57214.83,0.010321324279763
2021-05-04,2021-05-04,2912161.20301318,15.57319318,15786029.25685534,84.41802019,53263.32,-0.0690644366154719
2021-05-05,2021-05-05,1282438.86301663,6.85766303,17403069.97874009,93.06049052,57497.77,0.0795003015208213
2021-05-06,2021-05-06,1805583.4872225,9.65455745,16895689.56089778,90.34221161,56435.35,-0.0184775861742115
2021-05-07,2021-05-07,1385011.89169106,7.40531158,17303539.93846686,92.51769274,57350.88,0.0162226335089619
2021-05-08,2021-05-08,751443.85808758,4.01755246,17949340.3229949,95.96514183,58924.98,0.0274468325507821
2021-05-09,2021-05-09,904431.53605118,4.83519199,17793230.94180286,95.12459955,58292.53,-0.0107331389845189
2021-05-10,2021-05-10,2162024.66573409,11.55773017,16541236.66218886,88.42598005,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,1773924.64744643,9.48248398,16932307.01106064,90.51135863,56710.43,0.0150485943446596
2021-05-12,2021-05-12,3685852.38522762,19.701529,15021479.00519421,80.29244616,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,3731522.09099932,19.94456887,14976352.14936518,80.04692979,49707.9,0.0022610803826779
2021-05-14,2021-05-14,3612527.49215888,19.30769175,15095193.70113717,80.67851317,49873.27,0.0033268353722446
2021-05-15,2021-05-15,4407084.87526791,23.5533544,14303420.10713554,76.44362032,46793.41,-0.0617537209811988
2021-05-16,2021-05-16,4359848.48361004,23.29987551,14350829.17780859,76.69361321,46429.28,-0.0077816513051731
2021-05-17,2021-05-17,4548244.37182274,24.30571733,14159904.4336227,75.67021612,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,4651734.36760956,24.85793533,14045657.38263551,75.05717551,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,4835571.78449929,25.83924686,13873668.68556295,74.13500739,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,4330304.54410714,23.1384473,14349663.40672805,76.67565345,40500.3,0.1038770600782685
2021-05-21,2021-05-21,5090450.37370938,27.19919344,13607853.81396288,72.70921452,37211.02,-0.0812161885220604
2021-05-22,2021-05-22,4949273.90381642,26.44383775,13766582.89532062,73.55448324,37432.58,0.0059541501415443
2021-05-23,2021-05-23,5332170.21243326,28.48851037,13362470.81612094,71.39248622,34651.6,-0.0742930356390075
2021-05-24,2021-05-24,4559487.11179486,24.35922444,14120709.64722444,75.44040088,38779.66,0.1191304297637052
2021-05-25,2021-05-25,4616629.34880204,24.66349595,14068404.21809235,75.15787045,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,4394254.36176486,23.47454211,14308781.83839799,76.43893007,39224.2,0.023413357323484
2021-05-27,2021-05-27,4713690.88780416,25.18002005,14000051.63072656,74.78674124,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,5372434.8138439,28.69781772,13345369.589149,71.28666929,35670.99,-0.074139222547705
2021-05-29,2021-05-29,5484015.56604393,29.29271176,13222117.06939435,70.62555887,34611.94,-0.0296893918559589
2021-05-30,2021-05-30,5332516.59339019,28.48211512,13388350.52344817,71.51005237,35651.81,0.030043678568725
2021-05-31,2021-05-31,4866032.17177212,25.98929845,13853084.95756403,73.98881607,37243.38,0.0446420532365678
2021-06-01,2021-06-01,5008394.57649836,26.7483829,13698069.0361127,73.15741401,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,4726390.6381887,25.24088306,13996623.21295561,74.74776352,37569.99,0.023889303283614
2021-06-03,2021-06-03,4188578.05586858,22.36764371,14511057.28117963,77.49125234,39247.4,0.0446476030470064
2021-06-04,2021-06-04,5065154.96577704,27.04751511,13658976.08300564,72.93782016,36828.03,-0.0616440834297304
2021-06-05,2021-06-05,5449415.86991745,29.09816486,13275475.59892719,70.88685959,35498.62,-0.0360977766119989
2021-06-06,2021-06-06,5409098.91274746,28.88143921,13305668.38182683,71.04452308,35801.71,0.0085380783816384
2021-06-07,2021-06-07,5815515.55359855,31.05008935,12900477.45323249,68.87798234,33550.96,-0.06286710886156
2021-06-08,2021-06-08,5665672.28411644,30.24854504,13064062.40359867,69.74792403,33372.58,-0.005316688404743
2021-06-09,2021-06-09,4593149.4461284,24.52140536,14122437.67962553,75.39533018,37368.45,0.1197351238651609
2021-06-10,2021-06-10,4847774.13639656,25.87974893,13880420.70284199,74.10035879,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,4572897.4519967,24.41146982,14146255.97819058,75.51686965,37300.42,0.017201141215926
2021-06-12,2021-06-12,5416305.59819932,28.9125569,13305629.61293814,71.02623113,35537.05,-0.0472748028038289
2021-06-13,2021-06-13,3937701.28760345,21.01875474,14783249.3236475,78.91037666,38993.65,0.0972674996939813
2021-06-14,2021-06-14,3718982.93950388,19.85038077,15014689.53626572,80.14215425,40489.1,0.0383511161432694
2021-06-15,2021-06-15,3774558.40542254,20.14613902,14943619.28487543,79.75932528,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,4451919.5163899,23.76047739,14271030.47282771,76.16635826,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,4515099.13223023,24.09663034,14217070.63295459,75.87507727,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,5496659.7879997,29.33390764,13228414.61039532,70.59579951,35811.41,-0.0590976889290818
2021-06-19,2021-06-19,5515368.73016198,29.4327401,13222832.1471815,70.5635835,35483.0,-0.0091705408974402
2021-06-20,2021-06-20,5427850.27778992,28.96468391,13295463.67935411,70.94869666,35588.64,0.002977200349463
2021-06-21,2021-06-21,6078920.1815878,32.43785785,12647280.14241667,67.48742593,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,5964547.60711362,31.82658596,12762610.0124265,68.10077334,32496.0,0.0281592102765297
2021-06-23,2021-06-23,5559910.28695004,29.66645825,13168032.0377707,70.26172231,33649.0,0.0354812900049237
2021-06-24,2021-06-24,5352237.09899472,28.55735983,13388166.00667248,71.43380742,34644.64,0.0295889922434544
2021-06-25,2021-06-25,6181331.84878587,32.97986236,12548390.98488962,66.95065363,31568.07,-0.0888036360025678
2021-06-26,2021-06-26,5769154.82761891,30.77982064,12970734.14903148,69.20196849,32255.56,0.0217780181050029
2021-06-27,2021-06-27,5127551.96649673,27.35618686,13590216.97265618,72.50565522,34687.71,0.0754025042504298
2021-06-28,2021-06-28,5097756.42419803,27.19642556,13632822.5596084,72.73082766,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,4809517.10767086,25.65790477,13920461.92716983,74.26314919,35911.26,0.0412918176646306
2021-06-30,2021-06-30,4999398.64002166,26.6701059,13736465.51188582,73.27941143,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,5485725.53341286,29.26355921,13245389.35298475,70.65742411,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,5255171.49839893,28.03282938,13475262.92497227,71.88152594,33760.94,0.0080913802226101
2021-07-03,2021-07-03,4911600.30932224,26.1989973,13834399.86128842,73.79415705,34652.94,0.0264210652902436
2021-07-04,2021-07-04,4739650.26010094,25.28082825,13989505.46264021,74.61864599,35280.16,0.0181000515396385
2021-07-05,2021-07-05,5331990.76933172,28.4390628,13401014.43757718,71.47654745,33672.72,-0.0455621516455708
2021-07-06,2021-07-06,5182655.32561524,27.64124885,13565257.71585888,72.34914165,34206.01,0.0158374494249351
2021-07-07,2021-07-07,5394366.99508689,28.76921538,13334638.02506357,71.11623545,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,5725140.83719151,30.53188243,13005370.00484891,69.35697117,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,5244713.03962342,27.96856442,13506496.71960378,72.02630931,33805.01,0.0290079398417877
2021-07-10,2021-07-10,5369176.62317497,28.63075701,13362173.51266497,71.2528512,33497.98,-0.0090823815759852
2021-07-11,2021-07-11,5022011.23704168,26.77840641,13717673.86974534,73.14548466,34253.81,0.0225634500946025
2021-07-12,2021-07-12,5626619.5232444,30.00104352,13113777.00071855,69.92244507,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,5865273.12436707,31.27212332,12888449.38565604,68.71788748,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,5694557.97860284,30.3601943,13060789.76564644,69.63281724,32803.01,0.0028713730647964
2021-07-15,2021-07-15,6142447.78964222,32.74669527,12590566.41001004,67.12298673,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,6304039.84800075,33.60649723,12433329.64970906,66.28141137,31382.95,-0.0151720792068643
2021-07-17,2021-07-17,6233561.36228405,33.229197,12509970.70702706,66.68680341,31496.65,0.0036229863668011
2021-07-18,2021-07-18,5839988.99035756,31.12969034,12899738.22585399,68.76123518,31767.0,0.0085834525259034
2021-07-19,2021-07-19,6401532.81748853,34.12103156,12359588.85914139,65.87827222,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,6369099.09571192,33.94677579,12373801.96298796,65.95134957,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,5575461.03811772,29.71531471,13182210.88791664,70.25670926,32120.0,0.0787247404780375
2021-07-22,2021-07-22,5530549.41130665,29.47444883,13232923.21246115,70.52339452,32268.11,0.0046111457036115
2021-07-23,2021-07-23,4908414.51624358,26.15767378,13852850.95451155,73.82391095,33634.46,0.0423436637596685
2021-07-24,2021-07-24,4671308.6092962,24.89282417,14093705.37689804,75.10360783,34230.0,0.017706245321019
2021-07-25,2021-07-25,4297730.23739615,22.90090439,14453025.19275882,77.01445411,35370.66,0.0333234005258546
2021-07-26,2021-07-26,3965760.60008789,21.1309139,14767887.62442579,78.68830053,37218.09,0.0522305775464748
2021-07-27,2021-07-27,3356274.56489259,17.88235376,15389413.02379792,81.99535604,39442.33,0.059762336003809
2021-07-28,2021-07-28,3288095.71860598,17.5181785,15463032.56174764,82.38329652,40003.08,0.0142169592922121
2021-07-29,2021-07-29,3279813.85647423,17.47312382,15470961.8043386,82.42115041,40012.9,0.0002454810979555
2021-07-30,2021-07-30,2886732.63966732,15.37814377,15880966.81418721,84.60076544,42203.25,0.054741095996541
2021-07-31,2021-07-31,2922075.46543924,15.56560252,15833653.22181192,84.34428042,41448.11,-0.017892934785828
2021-08-01,2021-08-01,3415348.83304277,18.19228746,15315657.39809806,81.58078593,39846.78,-0.038634572239844
2021-08-02,2021-08-02,3913595.43611881,20.84526862,14841489.83540216,79.05130907,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,4165457.98563495,22.18553432,14587214.53069505,77.69257301,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,3380022.41907635,18.00143201,15393347.90990501,81.98238696,39731.31,0.0399978954675595
2021-08-05,2021-08-05,3037394.21138501,16.1757902,15717972.47917682,83.70682483,40882.4,0.0289718612348801
2021-08-06,2021-08-06,2889733.36905289,15.38860082,15870856.93812705,84.5165456,42825.43,0.0475272978103047
2021-08-07,2021-08-07,2778325.90627964,14.79450405,15999585.53616504,85.19732423,44601.11,0.0414632147301263
2021-08-08,2021-08-08,2921941.95134546,15.55843716,15840539.96449918,84.34597597,43787.71,-0.0182372142756088
2021-08-09,2021-08-09,2692648.50771367,14.33679527,16069051.66484497,85.55840216,46259.7,0.0564539684765428
2021-08-10,2021-08-10,2933571.23538395,15.6187118,15843023.52286803,84.35030158,45589.99,-0.014477179921184
2021-08-11,2021-08-11,2926821.86719244,15.58201509,15854663.73639987,84.40814671,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,3122478.65308274,16.62283091,15658185.09591863,83.35793201,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,2391852.59211862,12.7326676,16392265.02977415,87.26175793,47792.52,0.0767696990137905
2021-08-14,2021-08-14,2603230.5989011,13.85715053,16165978.22107105,86.05245873,47083.74,-0.0148303542060556
2021-08-15,2021-08-15,2627407.53915666,13.98499903,16158451.08396433,86.00718362,47006.02,-0.0016506760083204
2021-08-16,2021-08-16,2969796.39158903,15.8065982,15800493.91539717,84.09736754,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,3311089.43330234,17.6221057,15475478.44328084,82.36277585,44704.84,-0.026594606176035
2021-08-18,2021-08-18,3215015.40777425,17.11001724,15554205.3965873,82.77805509,44714.09,0.0002069127190702
2021-08-19,2021-08-19,2688818.22607837,14.30891113,16102166.57224656,85.68986491,46772.0,0.0460237477716756
2021-08-20,2021-08-20,2156050.31194726,11.47310381,16616861.58731243,88.42417868,49332.74,0.0547494227315488
2021-08-21,2021-08-21,2287364.41014988,12.17118427,16500499.85726643,87.80001273,48848.29,-0.0098200505384455
2021-08-22,2021-08-22,2174030.86215738,11.5674997,16620059.2592774,88.43137137,49273.28,0.0087002021974567
2021-08-23,2021-08-23,2240755.68202984,11.92174554,16539946.75783668,87.99934686,49523.91,0.0050865296566415
2021-08-24,2021-08-24,2742683.29112092,14.59146048,16035038.93903822,85.30866019,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,2387070.83391772,12.69887664,16401096.34905712,87.25149514,48992.65,0.0266828809103893
2021-08-26,2021-08-26,2872177.92389948,15.27883553,15890386.14335132,84.53048621,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,2312714.59124161,12.30211764,16474095.89109561,87.63133441,49083.98,0.04761524647483
2021-08-28,2021-08-28,2381292.46833603,12.66631301,16387856.17185943,87.16850976,48931.99,-0.0030965296620202
2021-08-29,2021-08-29,2378501.66686974,12.65081239,16408643.00821432,87.27455069,48795.41,-0.002791221039651
2021-08-30,2021-08-30,3204354.00999938,17.0426041,15596842.55140903,82.95301082,47024.7,-0.036288454180424
2021-08-31,2021-08-31,3086975.60548839,16.41753214,15677624.71982158,83.37866591,47150.32,0.002671362071422
2021-09-01,2021-09-01,2321429.13597716,12.34554685,16464690.50739997,87.56054834,48842.94,0.0358983777840744
2021-09-02,2021-09-02,2361003.98433768,12.55538728,16406294.81646946,87.24567455,49299.14,0.0093401420962784
2021-09-03,2021-09-03,2164683.92472675,11.5108269,16616584.30850984,88.3596092,50027.08,0.0147657748187899
2021-09-04,2021-09-04,2224687.85439151,11.82929175,16580760.01691309,88.16456985,49940.74,-0.001725865271369
2021-09-05,2021-09-05,1810970.59542135,9.6289158,16995416.55386479,90.36449036,51799.57,0.0372207139902212
2021-09-06,2021-09-06,1692951.69077903,9.00089578,17093815.11656099,90.88248008,52683.97,0.0170735008031919
2021-09-07,2021-09-07,3345537.66343151,17.78627536,15434988.37855734,82.05884409,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,3516296.44487342,18.69321835,15290560.20964366,81.28716824,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,3570836.92602627,18.98230058,15237694.47465091,81.00243797,46413.88,0.0076329248936601
2021-09-10,2021-09-10,3991956.27998176,21.21998056,14748152.60939902,78.39652785,44860.83,-0.0334608957492886
2021-09-11,2021-09-11,3918694.1033085,20.82951775,14869356.56525176,79.0369236,45193.78,0.0074218421727818
2021-09-12,2021-09-12,3510376.43776698,18.65822535,15276688.49018886,81.19809984,46046.73,0.0188731723701802
2021-09-13,2021-09-13,3879398.90662835,20.61855111,14932658.75733313,79.36533346,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,3010460.39158091,15.99935175,15802301.42832647,83.98269571,47087.18,0.0469410769664504
2021-09-15,2021-09-15,2617535.40375022,13.91046185,16173791.83205735,85.9529594,48106.12,0.021639435617083
2021-09-16,2021-09-16,2822216.31415619,14.99752746,15970087.35647432,84.86657186,47745.55,-0.007495304131782
2021-09-17,2021-09-17,3206320.86761631,17.03786395,15609684.81218713,82.9473085,47303.11,-0.0092666227533246
2021-09-18,2021-09-18,2677911.85753351,14.22925253,16114475.60742169,85.62527631,48285.15,0.0207605800126038
2021-09-19,2021-09-19,3268828.44535983,17.36820199,15524111.52594654,82.48395692,47256.91,-0.0212951601061609
2021-09-20,2021-09-20,4237722.24055082,22.51498017,14557113.41632598,77.34181273,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,4297469.2509452,22.83148298,14499335.51239619,77.031693,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,4006954.64084562,21.28709735,14785524.95528753,78.54865785,43520.0,0.0686021985900933
2021-09-23,2021-09-23,3859132.87226242,20.5006655,14939238.05885058,79.36091667,44828.29,0.0300618106617647
2021-09-24,2021-09-24,4049200.52185903,21.5092948,14749896.57286166,78.35123796,42798.49,-0.0452794429588994
2021-09-25,2021-09-25,4038136.04962921,21.44949503,14760119.32951956,78.40179287,42651.58,-0.0034325977388454
2021-09-26,2021-09-26,3971433.33214255,21.09421468,14853007.77070698,78.89155084,43150.0,0.011685850793804
2021-09-27,2021-09-27,4286403.16881386,22.76600131,14527623.09963339,77.1593043,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,4495163.82276689,23.87356908,14331390.70470329,76.1132318,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,4302460.77781945,22.84914778,14454903.17406143,76.76588721,41499.71,0.0120320477428845
2021-09-30,2021-09-30,3762950.78448016,19.98282917,15064218.09713832,79.99724528,43796.57,0.0553464108544372
2021-10-01,2021-10-01,2473991.94360396,13.13731275,16349118.49400449,86.81656521,48123.94,0.098806139384888
2021-10-02,2021-10-02,2581418.51868268,13.70691068,16248793.68670086,86.27844034,47626.61,-0.0103343574944196
2021-10-03,2021-10-03,2489250.78796623,13.21685715,16318477.8542762,86.64413876,48187.3,0.0117726203901558
2021-10-04,2021-10-04,2180489.96295686,11.5768699,16624598.94307352,88.2649415,49198.22,0.020978971637755
2021-10-05,2021-10-05,1771343.82290764,9.40407955,17058291.98522746,90.56261844,51455.12,0.0458736108745398
2021-10-06,2021-10-06,1154389.93757457,6.12839969,17654993.88601234,93.72643989,55321.6,0.0751427651903249
2021-10-07,2021-10-07,1963780.92222253,10.42478889,16869228.2056209,89.55079497,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,1934040.16118997,10.26650043,16896008.30942804,89.68938705,53975.0,0.0029733351246559
2021-10-09,2021-10-09,1366747.47253232,7.25476934,17472221.25158412,92.74349323,54960.77,0.0182634553033811
2021-10-10,2021-10-10,1722926.04790114,9.14490205,17116812.07702525,90.85216981,54700.0,-0.0047446569616836
2021-10-11,2021-10-11,742167.23302703,3.93906515,18072735.52352068,95.92134961,57500.01,0.0511884826325412
2021-10-12,2021-10-12,1190706.68506625,6.31941498,17625039.25294505,93.54103613,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,729254.43448117,3.87014126,18103323.23396559,96.07403789,57393.65,0.0246699626364712
2021-10-14,2021-10-14,1003511.15430603,5.32537516,17837802.36107318,94.66062152,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,149194.78024104,0.79170124,18665003.89150789,99.04573499,61702.33,0.0753620844435838
2021-10-16,2021-10-16,319406.54078283,1.6948542,18525876.01599467,98.30311755,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,170844.58348678,0.9064977,18650213.07533738,98.95763138,61571.45,0.0106012977147851
2021-10-18,2021-10-18,168503.44068984,0.89403177,18653394.73675579,98.96965575,62037.92,0.0075760762496255
2021-10-19,2021-10-19,4973.23506873,0.02638523,18842491.01648895,99.96780906,64316.7,0.0367320503330865
2021-10-20,2021-10-20,147162.16581426,0.78072228,18652182.85123046,98.95325048,66064.24,0.0271708592014205
2021-10-21,2021-10-21,640595.9227236,3.39831208,18181208.60282787,96.44991264,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,910432.87466277,4.82952334,17913800.65024688,95.02635597,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,649230.20180954,3.4437703,18175814.76574114,96.41161305,61325.11,0.0097282802608806
2021-10-24,2021-10-24,820712.88448412,4.35316054,18002492.17834739,95.48739899,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,359989.9716487,1.90931521,18490744.26441799,98.07123013,63127.04,0.0365208047837521
2021-10-26,2021-10-26,1154159.45035081,6.12112782,17672690.91908636,93.72777744,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,1472448.46661032,7.80877915,17367369.84678299,92.10370255,58449.36,-0.031634021579307
2021-10-28,2021-10-28,1017673.89222996,5.39671701,17789036.74472219,94.33512838,60622.03,0.0371718355855392
2021-10-29,2021-10-29,654931.48910282,3.47289994,18203069.87183328,96.5252723,62308.22,0.0278148059377094
2021-10-30,2021-10-30,735265.58611178,3.89868664,18119112.04098741,96.07513443,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,771712.5450448,4.09175522,18087582.91623812,95.903536,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,960141.66681026,5.09058979,17875908.90268379,94.77655494,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,357830.81300519,1.89708934,18503227.52943508,98.09740914,63266.69,0.0381311218195008
