start_time,date,nvm,close,change
2024-04-20,2024-04-20,1.7114743,64897.2,0.017398420377692
2024-04-21,2024-04-21,1.30593819,64912.6,0.0002372983734275
2024-04-22,2024-04-22,1.15735246,66778.0,0.0287371018877691
2024-04-23,2024-04-23,1.12752047,66386.3,-0.0058657042738625
2024-04-24,2024-04-24,1.0340331,64250.0,-0.0321798322846732
2024-04-25,2024-04-25,1.07989967,64478.8,0.0035610894941635
2024-04-26,2024-04-26,1.24907814,63748.8,-0.0113215506492055
2024-04-27,2024-04-27,1.28375186,63421.0,-0.0051420575759857
2024-04-28,2024-04-28,1.28316049,63088.3,-0.0052458964696235
2024-04-29,2024-04-29,1.41703034,63842.4,0.0119530879735227
2024-04-30,2024-04-30,1.04526439,60651.2,-0.0499855895141787
2024-05-01,2024-05-01,1.30262816,58307.6,-0.038640620465877
2024-05-02,2024-05-02,1.29303009,59036.7,0.0125043733578469
2024-05-03,2024-05-03,1.34732535,62853.7,0.0646546978404958
2024-05-04,2024-05-04,1.19620558,63864.2,0.0160770169457009
2024-05-05,2024-05-05,1.32161808,63988.0,0.0019384882297124
2024-05-06,2024-05-06,1.47347198,63142.8,-0.0132087266362442
2024-05-07,2024-05-07,1.57109891,62296.0,-0.0134108718650424
2024-05-08,2024-05-08,1.55670897,61157.9,-0.0182692307692307
2024-05-09,2024-05-09,1.56312851,63050.1,0.0309395842564901
2024-05-10,2024-05-10,1.21829087,60778.1,-0.0360348357893167
2024-05-11,2024-05-11,1.22019772,60809.2,0.0005116974699768
2024-05-12,2024-05-12,2.04557785,61455.8,0.0106332594410056
2024-05-13,2024-05-13,1.40464831,62912.1,0.0236967055997967
2024-05-14,2024-05-14,1.84977145,61550.5,-0.0216428954048585
2024-05-15,2024-05-15,1.5653412,66175.4,0.0751399257520246
2024-05-16,2024-05-16,1.70410371,65217.7,-0.0144721452382606
2024-05-17,2024-05-17,1.59807778,66980.0,0.027021805430121
2024-05-18,2024-05-18,2.08524433,66884.9,-0.0014198268139744
2024-05-19,2024-05-19,1.3718269,66239.4,-0.0096509077534689
2024-05-20,2024-05-20,1.55427102,71466.5,0.0789122486012856
2024-05-21,2024-05-21,1.51341842,70168.8,-0.0181581580180923
2024-05-22,2024-05-22,1.43069669,69219.1,-0.0135345053642074
2024-05-23,2024-05-23,1.19210016,67999.9,-0.017613635542791
2024-05-24,2024-05-24,1.28130897,68584.1,0.0085911891046899
2024-05-25,2024-05-25,1.46058204,69314.4,0.0106482406272006
2024-05-26,2024-05-26,1.55464458,68524.3,-0.0113987858222821
2024-05-27,2024-05-27,1.62379273,69461.6,0.0136783593557321
2024-05-28,2024-05-28,1.55711368,68440.5,-0.014700208460502
2024-05-29,2024-05-29,1.39762332,67686.7,-0.0110139464206135
2024-05-30,2024-05-30,1.4462336,68402.5,0.010575194240523
2024-05-31,2024-05-31,1.05427666,67577.9,-0.0120551149446292
2024-06-01,2024-06-01,1.31492117,67799.2,0.0032747392268774
2024-06-02,2024-06-02,1.29510934,67805.9,9.882122502924418e-05
2024-06-03,2024-06-03,1.02967095,68851.4,0.0154190122098518
2024-06-04,2024-06-04,1.34611024,70580.0,0.0251062433007898
2024-06-05,2024-06-05,1.67256441,71133.3,0.0078393312553131
2024-06-06,2024-06-06,1.54712458,70830.0,-0.0042638258031049
2024-06-07,2024-06-07,3.01690896,69377.0,-0.0205139065367782
2024-06-08,2024-06-08,1.36784214,69346.5,-0.000439626965709
2024-06-09,2024-06-09,1.23529222,69667.1,0.004623160505577
2024-06-10,2024-06-10,1.34861449,69558.7,-0.0015559711829544
2024-06-11,2024-06-11,1.72066464,67320.7,-0.032174264326389
2024-06-12,2024-06-12,1.32461777,68270.3,0.014105616845933
2024-06-13,2024-06-13,1.29005425,66786.9,-0.0217283357477557
2024-06-14,2024-06-14,1.57134255,66039.7,-0.0111878227616493
2024-06-15,2024-06-15,1.8412503,66213.7,0.0026347787770084
2024-06-16,2024-06-16,1.21448911,66653.6,0.0066436402134302
2024-06-17,2024-06-17,1.45602615,66472.1,-0.002723033714608
2024-06-18,2024-06-18,1.12966766,65150.0,-0.0198895476448014
2024-06-19,2024-06-19,1.40465262,64933.6,-0.003321565617805
2024-06-20,2024-06-20,1.52249974,64854.0,-0.0012258676555743
2024-06-21,2024-06-21,1.36200544,64124.0,-0.0112560520553859
2024-06-22,2024-06-22,1.47755678,64240.0,0.0018089950720479
2024-06-23,2024-06-23,2.67827604,63194.9,-0.0162686799501867
2024-06-24,2024-06-24,1.48846174,60273.6,-0.0462268315955877
2024-06-25,2024-06-25,1.54250528,61777.8,0.0249561997292346
2024-06-26,2024-06-26,1.74661204,60860.1,-0.0148548507716365
2024-06-27,2024-06-27,1.52190541,61682.0,0.0135047428446553
2024-06-28,2024-06-28,1.41185402,60429.8,-0.0203008981550533
2024-06-29,2024-06-29,1.59520953,60982.4,0.0091444949346182
2024-06-30,2024-06-30,1.91476319,62766.0,0.0292477829668886
2024-07-01,2024-07-01,1.20090553,62883.6,0.0018736258483891
2024-07-02,2024-07-02,1.26730683,62123.6,-0.0120858220585335
2024-07-03,2024-07-03,1.22743595,60208.0,-0.0308353025259321
2024-07-04,2024-07-04,1.25595714,57045.9,-0.052519598724422
2024-07-05,2024-07-05,1.60029934,56604.9,-0.0077306169242662
2024-07-06,2024-07-06,1.20004872,58216.0,0.0284622002688812
2024-07-07,2024-07-07,1.39164558,55830.9,-0.0409698364710732
2024-07-08,2024-07-08,1.15287723,56686.4,0.0153230558704946
2024-07-09,2024-07-09,1.25521413,58023.2,0.0235823760196447
2024-07-10,2024-07-10,1.44610806,57707.0,-0.0054495443202029
2024-07-11,2024-07-11,1.68704722,57315.5,-0.0067842722719947
2024-07-12,2024-07-12,1.37157761,57870.0,0.0096745208538702
2024-07-13,2024-07-13,1.23266221,59174.0,0.022533264212891
2024-07-14,2024-07-14,1.19896363,60766.0,0.0269037077094669
2024-07-15,2024-07-15,1.25566916,64680.6,0.0644208932626797
2024-07-16,2024-07-16,1.48481479,65010.0,0.0050927171362047
2024-07-17,2024-07-17,1.28045931,64055.7,-0.0146792801107522
2024-07-18,2024-07-18,1.54345975,63959.9,-0.0014955733837893
2024-07-19,2024-07-19,1.65127608,66627.9,0.0417136362001815
2024-07-20,2024-07-20,1.45064407,67095.6,0.0070195818868674
2024-07-21,2024-07-21,1.4855525,68138.0,0.0155360411114886
2024-07-22,2024-07-22,1.18948523,67499.2,-0.0093750917256156
2024-07-23,2024-07-23,1.30440289,65916.4,-0.0234491668049399
2024-07-24,2024-07-24,2.00908903,65350.8,-0.0085805656862327
2024-07-25,2024-07-25,1.61954095,65773.0,0.0064605176983296
2024-07-26,2024-07-26,2.1276649,67882.5,0.0320724309367066
2024-07-27,2024-07-27,1.91673766,67873.8,-0.000128162633963
2024-07-28,2024-07-28,2.28858086,68215.5,0.0050343431486081
2024-07-29,2024-07-29,1.52794184,66750.0,-0.0214833872067198
2024-07-30,2024-07-30,2.1677119,66159.3,-0.0088494382022471
2024-07-31,2024-07-31,1.71728593,64601.8,-0.023541663832598
2024-08-01,2024-08-01,1.70801294,65328.9,0.0112551043469377
2024-08-02,2024-08-02,1.79768062,61483.7,-0.0588590960509055
2024-08-03,2024-08-03,2.00292377,60684.6,-0.0129969406525631
2024-08-04,2024-08-04,1.75895673,58144.5,-0.0418574069862864
2024-08-05,2024-08-05,1.07276377,54003.1,-0.0712259972998305
2024-08-06,2024-08-06,1.5473254,55991.2,0.0368145532386103
2024-08-07,2024-08-07,1.64039924,55102.9,-0.0158649930703395
2024-08-08,2024-08-08,1.7012909,61659.8,0.1189937371717277
2024-08-09,2024-08-09,1.89107951,60808.6,-0.0138047804241986
2024-08-10,2024-08-10,2.01605907,60889.9,0.0013369819400546
2024-08-11,2024-08-11,1.5061255,58693.1,-0.0360782330074446
2024-08-12,2024-08-12,1.55279485,59323.6,0.010742318943794
2024-08-13,2024-08-13,1.37977374,60550.5,0.0206814825802885
2024-08-14,2024-08-14,1.71926676,58648.1,-0.031418402820786
2024-08-15,2024-08-15,1.45854191,57511.0,-0.0193885223903246
2024-08-16,2024-08-16,1.49179891,58854.9,0.0233677035697519
2024-08-17,2024-08-17,1.88081154,59468.5,0.0104256400061846
2024-08-18,2024-08-18,1.81751491,58390.0,-0.0181356516475108
2024-08-19,2024-08-19,1.6198863,59398.5,0.0172717931152595
2024-08-20,2024-08-20,1.53141909,58982.9,-0.0069968096837461
2024-08-21,2024-08-21,1.50792466,61120.0,0.0362325351924031
2024-08-22,2024-08-22,1.56866376,60349.9,-0.0125998036649214
2024-08-23,2024-08-23,2.05174972,64019.9,0.0608120311715512
2024-08-24,2024-08-24,1.95462414,64116.5,0.0015089058245951
2024-08-25,2024-08-25,2.28675542,64190.2,0.001149470105199
2024-08-26,2024-08-26,1.94817496,62807.6,-0.021539113447224
2024-08-27,2024-08-27,2.03822026,59384.5,-0.0545013660767168
2024-08-28,2024-08-28,1.79259831,59010.0,-0.006306359403548
2024-08-29,2024-08-29,1.80230299,59323.2,0.0053075749872901
2024-08-30,2024-08-30,1.28350091,59096.3,-0.0038248105294386
2024-08-31,2024-08-31,1.83761045,58941.9,-0.0026126847196863
2024-09-01,2024-09-01,1.79422376,57268.1,-0.0283974557996943
2024-09-02,2024-09-02,1.43862943,59112.1,0.0321994269060785
2024-09-03,2024-09-03,1.83523478,57451.9,-0.0280856203721403
2024-09-04,2024-09-04,1.62943332,57944.8,0.0085793507264337
2024-09-05,2024-09-05,1.42986243,56145.7,-0.0310485151385457
2024-09-06,2024-09-06,1.65315106,53927.7,-0.0395043609751057
2024-09-07,2024-09-07,2.05672935,54134.9,0.0038421812908766
2024-09-08,2024-09-08,1.9388237,54839.6,0.0130174804054314
2024-09-09,2024-09-09,1.65410978,57010.0,0.0395772398048126
2024-09-10,2024-09-10,1.8322853,57609.1,0.0105086826872478
2024-09-11,2024-09-11,2.19239703,57306.0,-0.0052613215620448
2024-09-12,2024-09-12,1.46509116,58097.0,0.0138030921718492
2024-09-13,2024-09-13,1.66505303,60456.2,0.0406079487753239
2024-09-14,2024-09-14,2.07371391,59964.0,-0.008141431317218
2024-09-15,2024-09-15,1.9325901,59100.5,-0.014400306850777
2024-09-16,2024-09-16,1.97001297,58187.0,-0.0154567220243483
2024-09-17,2024-09-17,1.79492765,60281.0,0.0359874198704177
2024-09-18,2024-09-18,1.71880179,61735.3,0.0241253462948525
2024-09-19,2024-09-19,1.71099951,62926.9,0.0193017609050252
2024-09-20,2024-09-20,1.43382177,63175.7,0.0039537940054252
2024-09-21,2024-09-21,1.97195926,63320.6,0.0022936033949763
2024-09-22,2024-09-22,2.04107726,63558.4,0.0037554918936333
2024-09-23,2024-09-23,1.44837004,63302.0,-0.0040340851877957
2024-09-24,2024-09-24,1.69824729,64243.1,0.0148668288521689
2024-09-25,2024-09-25,1.43336556,63118.4,-0.0175069384883356
2024-09-26,2024-09-26,1.55276844,65139.2,0.0320160206849349
2024-09-27,2024-09-27,1.51718809,65749.6,0.0093707015130675
2024-09-28,2024-09-28,1.63311093,65822.6,0.0011102729142078
2024-09-29,2024-09-29,1.57123497,65568.1,-0.003866453163503
2024-09-30,2024-09-30,1.70842825,63309.1,-0.0344527292997662
2024-10-01,2024-10-01,1.48106875,60776.8,-0.0399989890868768
2024-10-02,2024-10-02,1.74968611,60622.6,-0.0025371523344435
2024-10-03,2024-10-03,1.60610226,60727.2,0.0017254291303903
2024-10-04,2024-10-04,1.12651408,62054.4,0.0218551159941509
2024-10-05,2024-10-05,1.09533185,62023.1,-0.0005043961427393
2024-10-06,2024-10-06,1.20218465,62789.3,0.0123534618553411
2024-10-07,2024-10-07,1.11856264,62190.7,-0.0095334714672723
2024-10-08,2024-10-08,0.93089355,62131.7,-0.0009486949013276
2024-10-09,2024-10-09,1.38397568,60606.4,-0.0245494650878697
2024-10-10,2024-10-10,0.99227241,60293.2,-0.0051677710604821
2024-10-11,2024-10-11,1.16299202,62509.0,0.0367504129818951
2024-10-12,2024-10-12,1.22012319,63176.0,0.0106704634532628
2024-10-13,2024-10-13,1.32503565,62839.8,-0.0053216411295428
2024-10-14,2024-10-14,1.32659094,66064.9,0.0513225694543901
2024-10-15,2024-10-15,1.11050428,67044.1,0.0148217888773012
2024-10-16,2024-10-16,1.32563153,67592.0,0.0081722329034172
2024-10-17,2024-10-17,1.19922188,67401.5,-0.0028183808734761
2024-10-18,2024-10-18,1.79076823,68407.8,0.0149299347937361
2024-10-19,2024-10-19,1.32684936,68357.1,-0.0007411435538052
2024-10-20,2024-10-20,1.22937078,69020.1,0.0096990656420474
2024-10-21,2024-10-21,1.077007,67368.8,-0.023924914626319
2024-10-22,2024-10-22,1.64192109,67406.4,0.0005581218605643
2024-10-23,2024-10-23,1.35183786,66647.2,-0.0112630254693916
2024-10-24,2024-10-24,1.40048001,68173.8,0.0229056884610308
2024-10-25,2024-10-25,1.27740628,66662.8,-0.0221639398126552
2024-10-26,2024-10-26,1.63780393,67071.8,0.0061353558506394
2024-10-27,2024-10-27,2.06886778,67992.6,0.0137285714711696
2024-10-28,2024-10-28,1.57830334,69940.0,0.0286413521471453
2024-10-29,2024-10-29,1.48936075,72739.5,0.0400271661424078
2024-10-30,2024-10-30,1.53445246,72349.0,-0.0053684724255734
2024-10-31,2024-10-31,1.51823547,70321.9,-0.0280183554713956
2024-11-01,2024-11-01,1.51221758,69495.5,-0.0117516733762881
2024-11-02,2024-11-02,1.5509418,69366.6,-0.0018547963537206
2024-11-03,2024-11-03,2.31177109,68762.5,-0.0087088022189354
2024-11-04,2024-11-04,1.6253862,67834.3,-0.0134986366115251
2024-11-05,2024-11-05,1.74946876,69353.1,0.0223898529210149
2024-11-06,2024-11-06,1.29792181,75579.9,0.0897840183063192
2024-11-07,2024-11-07,1.52017996,75859.4,0.0036980731649551
2024-11-08,2024-11-08,1.42803988,76482.2,0.0082099252037322
2024-11-09,2024-11-09,1.58862335,76675.1,0.0025221554819292
2024-11-10,2024-11-10,1.33532379,80410.0,0.0487107287763561
2024-11-11,2024-11-11,1.4263694,88728.9,0.103456037806243
2024-11-12,2024-11-12,1.2432447,87972.0,-0.008530478795522
2024-11-13,2024-11-13,1.41185055,90413.3,0.0277508752784978
2024-11-14,2024-11-14,1.55733835,87382.7,-0.0335194047778369
2024-11-15,2024-11-15,1.34568204,91074.6,0.0422497817073632
2024-11-16,2024-11-16,1.35338227,90643.3,-0.004735678224225
2024-11-17,2024-11-17,1.51955997,89899.9,-0.0082013783699402
2024-11-18,2024-11-18,1.35407685,90507.4,0.0067575158593058
2024-11-19,2024-11-19,1.28623255,92335.9,0.0202027679504659
2024-11-20,2024-11-20,1.54777805,94288.0,0.021141289574261
2024-11-21,2024-11-21,1.48795895,98366.8,0.0432589512981502
2024-11-22,2024-11-22,1.57897425,98921.4,0.005638081141198
2024-11-23,2024-11-23,1.90559523,97725.5,-0.0120893962277119
2024-11-24,2024-11-24,1.95418927,97960.4,0.0024036715084598
2024-11-25,2024-11-25,1.12914844,93064.0,-0.049983462705338
2024-11-26,2024-11-26,1.79148356,92021.4,-0.0112030430671367
2024-11-27,2024-11-27,1.75606755,95905.2,0.0422054000482496
2024-11-28,2024-11-28,1.6900246,95694.4,-0.0021980038621471
2024-11-29,2024-11-29,2.36444061,97516.3,0.019038731629019
2024-11-30,2024-11-30,1.3668442,96475.1,-0.0106771893519339
2024-12-01,2024-12-01,1.52152623,97265.1,0.0081886414214651
2024-12-02,2024-12-02,1.94161188,95890.5,-0.0141325100164396
2024-12-03,2024-12-03,1.56350772,95913.3,0.0002377712077838
2024-12-04,2024-12-04,1.59797845,98669.8,0.0287394970249172
2024-12-05,2024-12-05,1.39340854,97001.5,-0.0169079090055924
2024-12-06,2024-12-06,1.82010097,99802.5,0.0288758421261527
2024-12-07,2024-12-07,1.98084221,99899.2,0.0009689136043686
2024-12-08,2024-12-08,1.68836146,101200.0,0.0130211252942966
2024-12-09,2024-12-09,1.62814466,97349.1,-0.0380523715415018
2024-12-10,2024-12-10,1.48216019,96602.4,-0.0076703328536166
2024-12-11,2024-12-11,1.87984761,101115.3,0.0467162306526547
2024-12-12,2024-12-12,1.69664491,99982.4,-0.0112040413270791
2024-12-13,2024-12-13,1.36459119,101371.9,0.0138974459504872
2024-12-14,2024-12-14,1.83415188,101381.0,8.976846640940117e-05
2024-12-15,2024-12-15,2.41031598,104460.4,0.0303745277714757
2024-12-16,2024-12-16,1.79869172,106023.2,0.0149606932387775
2024-12-17,2024-12-17,2.0045615,106074.6,0.0004847995533054
2024-12-18,2024-12-18,1.68777222,100181.1,-0.0555599549750835
2024-12-19,2024-12-19,1.72303555,97434.4,-0.0274173471842494
2024-12-20,2024-12-20,1.81879231,97764.4,0.0033868941564785
2024-12-21,2024-12-21,2.55692997,97261.8,-0.0051409306455109
2024-12-22,2024-12-22,2.14517229,95153.5,-0.0216765472158648
2024-12-23,2024-12-23,2.4716536,94861.1,-0.0030729295296546
2024-12-24,2024-12-24,2.577665,98627.2,0.0397012052358658
2024-12-25,2024-12-25,2.43026019,99379.7,0.0076297410856234
2024-12-26,2024-12-26,2.58614309,95751.0,-0.0365134931983091
2024-12-27,2024-12-27,1.78224765,94258.9,-0.015583127069169
2024-12-28,2024-12-28,2.74791146,95259.1,0.0106111995790318
2024-12-29,2024-12-29,2.11076318,93700.0,-0.0163669402713232
