start_time,coinbase_premium_gap,coinbase_premium_index,mean,std,z-score,close,change
2021-01-19 01:40:00,1.12,0.08423206,0.7728666666666807,0.5414613407257969,0.6411045576550446,,
2021-01-19 01:41:00,2.36,0.17778849,0.7762333333333542,0.5481603275544538,2.8892398574928166,,
2021-01-19 01:42:00,1.77,0.13292679,0.7793333333333552,0.5511437383204806,1.7974742300176316,,
2021-01-19 01:43:00,1.81,0.13689927,0.7819333333333635,0.5541617510951454,1.8551743505121936,,
2021-01-19 01:44:00,1.14,0.08619842,0.78233333333336,0.5543774316094119,0.6451681585022295,,
2021-01-19 01:45:00,1.5,0.112715,0.7851333333333606,0.5558767658558191,1.2860164528841964,,
2021-01-19 01:46:00,2.2,0.16482611,0.7900000000000242,0.5618394300425332,2.509613823104644,,
2021-01-19 01:47:00,0.94,0.07067882,0.7917000000000189,0.5615179885854674,0.264105519350443,,
2021-01-19 01:48:00,1.2,0.09048341,0.7945333333333595,0.561426261450036,0.7222082301946697,,
2021-01-19 01:49:00,0.11,0.00831865,0.7921666666666958,0.5628133216313059,-1.2120656005253143,,
2021-01-19 01:50:00,0.17,0.01279841,0.7916000000000228,0.5633554275878973,-1.103388677129658,,
2021-01-19 01:51:00,2.36,0.17892478,0.7984000000000258,0.5699176493936587,2.740044990116338,,
2021-01-19 01:52:00,0.0,0.0,0.7953666666666929,0.5717404621643496,-1.391132374392038,,
2021-01-19 01:53:00,-0.65,-0.04930405,0.7903333333333528,0.5777842773268251,-2.492856572693868,,
2021-01-19 01:54:00,-0.51,-0.03885773,0.7861333333333581,0.5826376268629067,-2.22459599856625,,
2021-01-19 01:55:00,-1.54,-0.11720474,0.7792000000000189,0.5977561386869267,-3.87984304953277,,
2021-01-19 01:56:00,-1.57,-0.1197486,0.771100000000018,0.6129290852499025,-3.8195283212013154,,
2021-01-19 01:57:00,-1.62,-0.12347561,0.7619333333333512,0.627924006081743,-3.793346504136157,,
2021-01-19 01:58:00,-0.41,-0.03112262,0.7574666666666842,0.6314803827528518,-1.8487774102772188,,
2021-01-19 01:59:00,-1.02,-0.07745463,0.7501333333333484,0.639283133913849,-2.7689348262578983,,
2021-01-19 02:00:00,-0.17,-0.01284405,0.7463000000000223,0.6413447228377718,-1.428716831013515,36913.0,-0.0030077494924962
2021-01-19 02:01:00,1.67,0.12557713,0.7484333333333537,0.6433528491562344,1.4324435927738457,,
2021-01-19 02:02:00,1.57,0.11852814,0.749166666666691,0.6441657166112432,1.2742580242417427,,
2021-01-19 02:03:00,2.04,0.15475179,0.7509000000000257,0.6469404634206404,1.9926099430911652,,
2021-01-19 02:04:00,1.89,0.14289819,0.7524000000000282,0.6490617669049201,1.7526837321271715,,
2021-01-19 02:05:00,1.26,0.09509147,0.7493333333333552,0.6444511461870898,0.7924055526753518,,
2021-01-19 02:06:00,1.97,0.14871628,0.7512666666666943,0.647243495678476,1.882959568494022,,
2021-01-19 02:07:00,1.87,0.14145663,0.7533000000000296,0.6498001570847483,1.718528362642929,,
2021-01-19 02:08:00,0.72,0.05455372,0.7519000000000354,0.6494165557455859,-0.0491210144210313,,
2021-01-19 02:09:00,1.58,0.1193678,0.7543666666667074,0.6511553397441748,1.267951413341195,,
2021-01-19 02:10:00,0.84,0.06366868,0.7530333333333692,0.650566873127188,0.1336782892873005,,
2021-01-19 02:11:00,0.98,0.07429815,0.7516000000000349,0.6495875511601845,0.3516077233808364,,
2021-01-19 02:12:00,1.11,0.08404698,0.7511333333333702,0.6492785156299298,0.5527160656447374,,
2021-01-19 02:13:00,1.55,0.11711106,0.7537333333333663,0.6509139925068417,1.2233054993947825,,
2021-01-19 02:14:00,1.72,0.13012362,0.7545666666666997,0.6519931972958984,1.480741420826744,,
2021-01-19 02:15:00,1.76,0.13279812,0.7550333333333644,0.652664463484384,1.5397906932168692,,
2021-01-19 02:16:00,1.62,0.12186132,0.7553000000000247,0.6530025147586382,1.3241909188046304,,
2021-01-19 02:17:00,0.59,0.04460101,0.7531000000000252,0.6524418168809337,-0.2499839767777942,,
2021-01-19 02:18:00,0.66,0.05,0.7505666666666972,0.6513181994069159,-0.1390513373481139,,
2021-01-19 02:19:00,0.46,0.03484611,0.7478666666666929,0.6508364432086201,-0.4423026240625244,,
2021-01-19 02:20:00,0.42,0.03192824,0.7450333333333522,0.6504058410582725,-0.4997392594206902,,
2021-01-19 02:21:00,0.5,0.03797747,0.742366666666688,0.6497625490306757,-0.3730080581410145,,
2021-01-19 02:22:00,0.92,0.06984725,0.739900000000016,0.6476685664030193,0.2780743258858648,,
2021-01-19 02:23:00,1.35,0.10258281,0.7389000000000063,0.6464891988897489,0.945259411989356,,
2021-01-19 02:24:00,1.33,0.10080263,0.7376666666666764,0.6450007561809181,0.9183451765863953,,
2021-01-19 02:25:00,1.3,0.09851172,0.7369000000000111,0.6441920012297077,0.8741182736281714,,
2021-01-19 02:26:00,1.43,0.1082546,0.738066666666673,0.6451317012275906,1.0725458569415822,,
2021-01-19 02:27:00,0.99,0.07495117,0.7356000000000131,0.6427366032343876,0.3958075496553204,,
2021-01-19 02:28:00,1.57,0.11875946,0.7351666666666764,0.6421277643701352,1.300104713821577,,
2021-01-19 02:29:00,1.64,0.12389795,0.734933333333344,0.6417849759904587,1.410233490227592,,
2021-01-19 02:30:00,1.14,0.08623363,0.7300000000000121,0.632872624781211,0.6478396820240535,,
2021-01-19 02:31:00,1.8,0.13597015,0.7316666666666788,0.6350334219911993,1.6823261521944384,,
2021-01-19 02:32:00,1.44,0.10854817,0.7315666666666706,0.6349191180857214,1.1157851656274786,,
2021-01-19 02:33:00,1.76,0.13258004,0.7311666666666619,0.6342306103561502,1.622175461943724,,
2021-01-19 02:34:00,0.97,0.07329661,0.7295333333333353,0.632977078702633,0.3798979058760417,,
2021-01-19 02:35:00,1.83,0.13834291,0.7304333333333367,0.6343522851127578,1.7333691270162488,,
2021-01-19 02:36:00,2.16,0.16279403,0.7328333333333407,0.6383949660394624,2.235554386527601,,
2021-01-19 02:37:00,2.28,0.17211184,0.7367333333333348,0.6442537324649117,2.395433024131865,,
2021-01-19 02:38:00,1.52,0.11466333,0.7371999999999995,0.644771738926138,1.214073062978454,,
2021-01-19 02:39:00,1.63,0.12265968,0.7384999999999976,0.6461805068955353,1.3796454558542208,,
2021-01-19 02:40:00,1.29,0.09720297,0.7378666666666686,0.6455441164189455,0.8552991488733633,,
2021-01-19 02:41:00,1.32,0.09912887,0.7369666666666671,0.6445395537462979,0.904573396534831,,
2021-01-19 02:42:00,0.82,0.06175489,0.7363999999999942,0.6443910609753879,0.1297348847041173,,
2021-01-19 02:43:00,1.48,0.11165261,0.7390666666666584,0.6458106276442541,1.1472919484711328,,
2021-01-19 02:44:00,1.59,0.12015507,0.7398666666666638,0.6467179673706825,1.3145348919091668,,
2021-01-19 02:45:00,0.91,0.06886323,0.7383666666666613,0.6457960260380082,0.2657701912263506,,
2021-01-19 02:46:00,1.16,0.08748774,0.7386333333333217,0.6459540652427843,0.6523167657568746,,
2021-01-19 02:47:00,0.75,0.05657005,0.7370333333333231,0.6453270661429354,0.0200931703425637,,
2021-01-19 02:48:00,1.63,0.1230003,0.7384333333333295,0.6468104498866781,1.3784048585221125,,
2021-01-19 02:49:00,1.69,0.12719678,0.7399333333333198,0.6484971013999379,1.4650283935205437,,
2021-01-19 02:50:00,1.03,0.077179,0.7402999999999884,0.6486303372348743,0.4466334418383963,,
2021-01-19 02:51:00,2.67,0.2,0.7465999999999864,0.6581262852659923,2.922539401723851,,
2021-01-19 02:52:00,2.52,0.18876122,0.7517666666666507,0.6659239656164224,2.6553081502278686,,
2021-01-19 02:53:00,2.41,0.17966438,0.758199999999985,0.672579092339053,2.455919339174653,,
2021-01-19 02:54:00,3.33,0.24834622,0.7672333333333275,0.6887218632404295,3.721047353729822,,
2021-01-19 02:55:00,2.08,0.15543035,0.7704333333333367,0.6925857798355657,1.890836781225254,,
2021-01-19 02:56:00,3.29,0.24637735,0.7786333333333338,0.707691474419167,3.548674468246001,,
2021-01-19 02:57:00,2.0,0.149639,0.7815333333333304,0.7109113625765915,1.713950192398839,,
2021-01-19 02:58:00,2.13,0.15897421,0.7848333333333357,0.714867650745692,1.8817002913245484,,
2021-01-19 02:59:00,3.11,0.23221953,0.7932333333333372,0.7272685961358767,3.185572261714732,,
2021-01-19 03:00:00,3.03,0.22607385,0.8008666666666613,0.7386369410325412,3.0179012306333224,36555.99,-0.0096716603906483
2021-01-19 03:01:00,2.74,0.2052496,0.8069333333333392,0.7470449670748156,2.5876175489621724,,
2021-01-19 03:02:00,1.84,0.13799724,0.8131333333333411,0.7478769385889942,1.3730422930329012,,
2021-01-19 03:03:00,2.25,0.16918565,0.8202666666666725,0.7513456794238884,1.902896858912676,,
2021-01-19 03:04:00,2.14,0.16084783,0.825566666666673,0.7550317357317909,1.7408981253739668,,
2021-01-19 03:05:00,2.15,0.1613351,0.8326333333333483,0.7574778155336873,1.739148843241686,,
2021-01-19 03:06:00,1.53,0.11503586,0.8361666666666739,0.758252461170973,0.9150426393101788,,
2021-01-19 03:07:00,2.9,0.21790094,0.8429666666666769,0.7675571719833946,2.6799740897708992,,
2021-01-19 03:08:00,2.13,0.15953144,0.8484666666666817,0.7708521425286984,1.6624891631349492,,
2021-01-19 03:09:00,2.42,0.18135763,0.8548666666666759,0.7759031735153613,2.0171760945920885,,
2021-01-19 03:10:00,2.6,0.19458602,0.8619333333333391,0.7821069191606446,2.222287802455386,,
2021-01-19 03:11:00,1.41,0.1055484,0.8658333333333333,0.7819123535609004,0.6959433038606971,,
2021-01-19 03:12:00,1.85,0.13839329,0.8703333333333285,0.7836825996189217,1.2500809219740878,,
2021-01-19 03:13:00,1.98,0.14790137,0.8747666666666555,0.7861899224761244,1.4058095909603945,,
2021-01-19 03:14:00,2.41,0.18018422,0.8806999999999849,0.7910383358785549,1.9332817774267803,,
2021-01-19 03:15:00,1.52,0.11371713,0.8827999999999884,0.7918988820960323,0.8046481872956344,,
2021-01-19 03:16:00,1.68,0.12608921,0.8866999999999947,0.7929371187222605,1.0004576419355036,,
2021-01-19 03:17:00,1.65,0.12420958,0.8894999999999952,0.7941475415348559,0.9576306167619428,,
2021-01-19 03:18:00,0.66,0.04977864,0.8882666666666652,0.7942159185679142,-0.2874113466250624,,
2021-01-19 03:19:00,1.2,0.09042545,0.8908000000000054,0.793993353130964,0.3894239149241267,,
2021-01-19 03:20:00,1.51,0.11366288,0.8937333333333299,0.7946518950690171,0.7755177713546458,,
2021-01-19 03:21:00,1.27,0.09547221,0.8960333333333256,0.7947393499360426,0.4705525990335948,,
2021-01-19 03:22:00,1.14,0.08572331,0.8977333333333203,0.7947138452771576,0.3048476732932578,,
2021-01-19 03:23:00,1.39,0.10464031,0.9004666666666526,0.7949929737530229,0.6157706413710122,,
2021-01-19 03:24:00,1.35,0.1017455,0.9035666666666536,0.7949263941582113,0.5616033592721473,,
2021-01-19 03:25:00,1.28,0.0962283,0.9066666666666544,0.7945737097061072,0.4698536193343625,,
2021-01-19 03:26:00,1.53,0.11488643,0.9097999999999836,0.7951739634237631,0.7799551148903756,,
2021-01-19 03:27:00,1.78,0.1340937,0.9136666666666496,0.7965791549217028,1.0875671651469512,,
2021-01-19 03:28:00,1.84,0.13868789,0.9185333333333134,0.7977668552947753,1.1550575967789538,,
2021-01-19 03:29:00,1.05,0.07895687,0.9184333333333052,0.7977484278073569,0.164922501982625,,
2021-01-19 03:30:00,1.02,0.0770911,0.9181999999999728,0.7977083146012274,0.127615568418535,,
2021-01-19 03:31:00,1.14,0.0863244,0.9190999999999744,0.7978060572700123,0.276884335468593,,
2021-01-19 03:32:00,1.01,0.07646591,0.920799999999969,0.7974533210985418,0.1118560768888045,,
2021-01-19 03:33:00,1.34,0.10161908,0.9223333333332994,0.7978167673112068,0.5235120190245139,,
2021-01-19 03:34:00,0.57,0.04319229,0.9222999999999592,0.7978313268398259,-0.4415720317669197,,
2021-01-19 03:35:00,0.79,0.05970059,0.921433333333298,0.7978333613379571,-0.1647378258448427,,
2021-01-19 03:36:00,0.73,0.05511056,0.9200333333332916,0.797799439316405,-0.238196875014254,,
2021-01-19 03:37:00,0.85,0.06425132,0.9200999999999476,0.7977927262853853,-0.0878674343476924,,
2021-01-19 03:38:00,0.52,0.03925506,0.9170333333332868,0.7975557553123005,-0.4978126365319997,,
2021-01-19 03:39:00,-0.13,-0.00979137,0.9157333333332888,0.7989469211604707,-1.308889621621372,,
2021-01-19 03:40:00,0.91,0.06841334,0.916466666666626,0.798839992322278,-0.0080950712643052,,
2021-01-19 03:41:00,1.6,0.12035957,0.91909999999995,0.7997893890830192,0.851349129276047,,
2021-01-19 03:42:00,1.16,0.08744026,0.9198333333332872,0.7999094674248809,0.3002423104702991,,
2021-01-19 03:43:00,0.96,0.07216526,0.9205999999999523,0.7998371322508274,0.0492600285875346,,
2021-01-19 03:44:00,0.79,0.05936279,0.9221666666666232,0.7991167608976188,-0.1653909330072929,,
2021-01-19 03:45:00,1.76,0.13238657,0.9263999999999456,0.8001829055124732,1.0417618200256094,,
2021-01-19 03:46:00,1.65,0.12438655,0.9295999999999548,0.8011533325197427,0.8992036489872458,,
2021-01-19 03:47:00,1.55,0.11694583,0.9324333333332834,0.8018413667806135,0.7701855906315258,,
2021-01-19 03:48:00,1.06,0.07990412,0.933499999999949,0.8017973642872888,0.157770536091118,,
2021-01-19 03:49:00,0.79,0.05943425,0.9336999999999536,0.8017539155733614,-0.1792320526394794,,
2021-01-19 03:50:00,1.31,0.0989426,0.9354999999999564,0.8019913030496764,0.4669626697645706,,
2021-01-19 03:51:00,1.01,0.07627189,0.9361333333332852,0.8019748089578596,0.0921059687182719,,
2021-01-19 03:52:00,1.47,0.11097857,0.9387999999999616,0.8024168509419917,0.662000055677345,,
2021-01-19 03:53:00,0.77,0.05801294,0.9394333333332906,0.8022076638932183,-0.2112088190618979,,
2021-01-19 03:54:00,1.3,0.09781791,0.9429999999999564,0.8014211874742043,0.4454586496835468,,
2021-01-19 03:55:00,1.21,0.09091046,0.9443999999999504,0.8015198606127258,0.3313704538737321,,
2021-01-19 03:56:00,1.62,0.1218494,0.9485666666666172,0.8017728760095982,0.8374358293025431,,
2021-01-19 03:57:00,1.61,0.1214801,0.9512999999999496,0.802627776635097,0.8206792976459858,,
2021-01-19 03:58:00,1.71,0.12918725,0.955299999999952,0.8034109412177243,0.9393698309064034,,
2021-01-19 03:59:00,1.68,0.12712826,0.9599333333332832,0.8035693755739172,0.8960852523186786,,
2021-01-19 04:00:00,0.61,0.04615967,0.9605666666666244,0.8032172008834293,-0.4364531365626247,36379.0,-0.0048416141923662
2021-01-19 04:01:00,0.35,0.02647504,0.9576333333332876,0.8038365773168468,-0.7559165015375732,,
2021-01-19 04:02:00,0.92,0.06959363,0.9594333333332784,0.803143080808046,-0.049098764934393,,
2021-01-19 04:03:00,1.3,0.09826153,0.9620666666666148,0.8029596562640219,0.4208596667305899,,
2021-01-19 04:04:00,0.96,0.07256455,0.9627666666666118,0.8028656944346431,-0.0034459893924849,,
2021-01-19 04:05:00,1.54,0.11638628,0.9647999999999473,0.803554578025876,0.7158194548691008,,
2021-01-19 04:06:00,0.93,0.07020828,0.9638333333332776,0.803420970855491,-0.0421115885203387,,
2021-01-19 04:07:00,1.6,0.12070735,0.9664666666666016,0.8042093578123939,0.7877716507262892,,
2021-01-19 04:08:00,1.48,0.11156844,0.969166666666606,0.8045703306396126,0.6349144554302601,,
2021-01-19 04:09:00,1.89,0.14222503,0.972866666666608,0.8062480399327432,1.1375324812075187,,
2021-01-19 04:10:00,2.01,0.15132693,0.9770666666666028,0.808362270741449,1.2778099259704023,,
2021-01-19 04:11:00,1.71,0.12869529,0.9798999999999312,0.8094394959841483,0.9019821785597262,,
2021-01-19 04:12:00,1.74,0.13117522,0.9840333333332698,0.8101464000542296,0.933123527569989,,
2021-01-19 04:13:00,0.79,0.05946198,0.984133333333278,0.8101205052330557,-0.2396351309209605,,
2021-01-19 04:14:00,1.06,0.07978563,0.9863999999999457,0.8093754807853405,0.0909343089175866,,
2021-01-19 04:15:00,1.55,0.11667733,0.991066666666605,0.8085725037797243,0.6912593870316206,,
2021-01-19 04:16:00,1.6,0.12039127,0.9957666666666046,0.8079983187892614,0.7478150873368202,,
2021-01-19 04:17:00,1.63,0.12274189,1.0002666666666118,0.807757908256067,0.779606521826533,,
2021-01-19 04:18:00,1.39,0.10463243,1.001499999999942,0.8080705476835777,0.4807748545145416,,
2021-01-19 04:19:00,1.48,0.11138875,1.0049666666666113,0.8078844325833185,0.5879966418147284,,
2021-01-19 04:20:00,1.33,0.1001001,1.0074666666666114,0.807725396784776,0.3993106253898438,,
2021-01-19 04:21:00,1.63,0.1226034,1.0111666666666133,0.8080272265743241,0.765857031769789,,
2021-01-19 04:22:00,1.71,0.12853374,1.0141999999999465,0.8089394105246095,0.860138585099738,,
2021-01-19 04:23:00,2.09,0.15766802,1.0195333333332746,0.8107441865404926,1.3203507153526295,,
2021-01-19 04:24:00,1.92,0.14497459,1.0243666666665985,0.8117786320053527,1.1032974976452643,,
2021-01-19 04:25:00,1.57,0.11846643,1.0283333333332605,0.8115268376646962,0.66746611637081,,
2021-01-19 04:26:00,1.74,0.13119303,1.033566666666605,0.811035268187111,0.871026650804557,,
2021-01-19 04:27:00,2.05,0.15472983,1.0381666666666085,0.8128777314229491,1.244754646633226,,
2021-01-19 04:28:00,1.5,0.11325456,1.0430666666666124,0.8112090540176674,0.5632744495026752,,
2021-01-19 04:29:00,2.21,0.16683274,1.050433333333276,0.8117396234487715,1.4284958294140775,,
2021-01-19 04:30:00,2.11,0.15937519,1.0580666666666123,0.8108971015198733,1.2972463847283922,,
2021-01-19 04:31:00,1.47,0.11132906,1.0631999999999486,0.8086032550519052,0.50308973833396,,
2021-01-19 04:32:00,2.31,0.17504509,1.0711333333332853,0.8091231776504674,1.531122455624293,,
2021-01-19 04:33:00,1.24,0.09379302,1.074166666666618,0.8080404714911734,0.2052289943192448,,
2021-01-19 04:34:00,1.89,0.14301713,1.079733333333279,0.8078887358960855,1.0029433889408024,,
2021-01-19 04:35:00,1.79,0.13529447,1.0851666666666158,0.8071633546932769,0.8732226620982091,,
2021-01-19 04:36:00,2.01,0.15192859,1.0917333333332742,0.8066452653860561,1.1383773091722644,,
2021-01-19 04:37:00,1.91,0.14444638,1.0975999999999355,0.8061732388080102,1.007723850026653,,
2021-01-19 04:38:00,1.81,0.13696142,1.1021333333332708,0.8063432356020585,0.8778726420867147,,
2021-01-19 04:39:00,1.96,0.14818175,1.107866666666596,0.8063075644675562,1.056834105104928,,
2021-01-19 04:40:00,2.45,0.18557232,1.1153333333332678,0.8083342355385486,1.651132177740211,,
2021-01-19 04:41:00,2.02,0.15286354,1.1200999999999357,0.8094415619059848,1.1117541306886665,,
2021-01-19 04:42:00,1.94,0.14694075,1.1249333333332592,0.8099954553462312,1.0062607898439897,,
2021-01-19 04:43:00,2.02,0.15302103,1.1313999999999214,0.8093690758879848,1.0978922057593652,,
2021-01-19 04:44:00,1.89,0.14322848,1.1351666666665914,0.8102637822826003,0.931589625303209,,
2021-01-19 04:45:00,2.0,0.152207,1.138566666666593,0.8117491821194256,1.061206284291238,,
2021-01-19 04:46:00,2.36,0.17945813,1.1433333333332605,0.8147134971863723,1.4933675100124395,,
2021-01-19 04:47:00,2.23,0.16978187,1.1475666666665951,0.8170538551589243,1.3248004724521638,,
2021-01-19 04:48:00,2.15,0.1639982,1.154233333333262,0.8170464871084466,1.218739303550264,,
2021-01-19 04:49:00,2.23,0.17062366,1.1615666666665978,0.8167951968115119,1.3080798436428118,,
2021-01-19 04:50:00,1.52,0.11600043,1.1647666666665948,0.8163109031027073,0.4351691640809925,,
2021-01-19 04:51:00,1.59,0.1213444,1.1671666666665987,0.8164997724949006,0.5178609322099256,,
2021-01-19 04:52:00,2.17,0.16568806,1.1714666666665896,0.8183770436098925,1.2201384937789084,,
2021-01-19 04:53:00,1.04,0.07940083,1.1731999999999243,0.8175428721642323,-0.1629272354210757,,
2021-01-19 04:54:00,1.69,0.1292721,1.1769999999999223,0.8172858663230561,0.6276873504592081,,
2021-01-19 04:55:00,2.66,0.20387516,1.1827999999999277,0.8216185347975421,1.7979146494839902,,
2021-01-19 04:56:00,2.1,0.1611653,1.1890333333332577,0.8214593011835986,1.1089614121529543,,
2021-01-19 04:57:00,1.68,0.12884226,1.1926666666665915,0.8212114117766233,0.5934322469765768,,
2021-01-19 04:58:00,1.61,0.12338678,1.1965666666665975,0.8204027962223905,0.5039394493011101,,
2021-01-19 04:59:00,1.24,0.09510151,1.2005999999999404,0.8176180675280229,0.0481887589876543,,
2021-01-19 05:00:00,1.62,0.1238911,1.2025333333332673,0.8179227189266983,0.510398668488564,36307.88,-0.0019549740234751
2021-01-19 05:01:00,1.84,0.1405868,1.2045333333332626,0.8187477890226175,0.7761445895632006,,
2021-01-19 05:02:00,2.26,0.17221278,1.2089333333332617,0.8208655572623745,1.2804370427870009,,
2021-01-19 05:03:00,0.92,0.07003761,1.212966666666592,0.816436624256557,-0.3588357723826583,,
2021-01-19 05:04:00,2.12,0.16167286,1.2201666666665916,0.8148728108620815,1.104262311048818,,
2021-01-19 05:05:00,1.9,0.14469576,1.226066666666593,0.8133595194719898,0.8285798803595557,,
2021-01-19 05:06:00,2.07,0.15777559,1.2320666666665905,0.8129222209702166,1.0307669192919122,,
2021-01-19 05:07:00,1.7,0.12944491,1.235399999999924,0.8127834252256191,0.5716159872122252,,
2021-01-19 05:08:00,2.2,0.16737675,1.2412999999999252,0.8133414973458422,1.1787176765584662,,
2021-01-19 05:09:00,2.45,0.18638974,1.2488999999999335,0.813949734669754,1.4756439480717962,,
2021-01-19 05:10:00,3.04,0.23133352,1.25779999999994,0.8188897533209334,2.1763613389623075,,
2021-01-19 05:11:00,2.87,0.2184237,1.2675666666666074,0.8205910335669766,1.9527794818423423,,
2021-01-19 05:12:00,2.13,0.16186025,1.274799999999947,0.8185881638163301,1.0447255870559318,,
2021-01-19 05:13:00,2.47,0.18760586,1.2832666666666166,0.8177675759347048,1.45118658192941,,
2021-01-19 05:14:00,2.6,0.1977457,1.2912666666666095,0.8188733565921131,1.5982121323130072,,
2021-01-19 05:15:00,2.4,0.18264701,1.2971666666666108,0.8204678730201015,1.34415175730637,,
2021-01-19 05:16:00,2.88,0.21849632,1.305499999999944,0.8238104325407056,1.911240666307364,,
2021-01-19 05:17:00,3.03,0.22952807,1.3162999999999374,0.8251129303474124,2.0769278203875823,,
2021-01-19 05:18:00,3.11,0.23564891,1.3252999999999395,0.8299056500351535,2.150485419546744,,
2021-01-19 05:19:00,3.11,0.23578647,1.332199999999939,0.8361076965725984,2.1262811086271305,,
2021-01-19 05:20:00,2.8,0.21234965,1.339099999999938,0.8396552425976721,1.7398807580602036,,
2021-01-19 05:21:00,2.85,0.21661967,1.347366666666603,0.842286305018261,1.7839935475394195,,
2021-01-19 05:22:00,2.47,0.18764577,1.353533333333277,0.8437142256343171,1.323275858988091,,
2021-01-19 05:23:00,3.23,0.24499022,1.3639999999999417,0.847455368740468,2.2018858677754367,,
2021-01-19 05:24:00,2.67,0.20224208,1.3720999999999306,0.8482888087263707,1.5300213637720264,,
2021-01-19 05:25:00,2.85,0.21580119,1.379833333333263,0.8511563876338833,1.7272579845798148,,
2021-01-19 05:26:00,3.14,0.23781033,1.3907333333332643,0.8526932320884243,2.0514607139339143,,
2021-01-19 05:27:00,2.76,0.20895794,1.4002333333332595,0.8520168550524909,1.5959386937045603,,
2021-01-19 05:28:00,2.98,0.22547573,1.409733333333255,0.8536934876124183,1.8393799290403576,,
2021-01-19 05:29:00,2.62,0.19827456,1.4165999999999137,0.8551194092135711,1.407288838300161,,
2021-01-19 05:30:00,3.14,0.23777611,1.4282666666665804,0.8546753156647385,2.002787844647285,,
2021-01-19 05:31:00,2.54,0.19187333,1.435599999999916,0.8547447583969416,1.2920816292238706,,
2021-01-19 05:32:00,3.1,0.2337629,1.4439999999999054,0.8586818084488144,1.9285374206210495,,
2021-01-19 05:33:00,3.45,0.26005156,1.452533333333243,0.8658482697968913,2.306947690887363,,
2021-01-19 05:34:00,2.87,0.21656455,1.4601999999999071,0.8681872630637728,1.6238432190596832,,
2021-01-19 05:35:00,2.36,0.17832451,1.4672333333332426,0.866896211990676,1.0298426205101003,,
2021-01-19 05:36:00,2.67,0.20175001,1.475099999999899,0.8670676700707907,1.3780931307270916,,
2021-01-19 05:37:00,2.71,0.20492268,1.4840666666665614,0.8658779422792204,1.415826958366045,,
2021-01-19 05:38:00,2.46,0.18603385,1.489566666666554,0.8668218266478926,1.1195303388774045,,
2021-01-19 05:39:00,1.6,0.12129942,1.4937333333332208,0.8643264794622912,0.1229473690692539,,
2021-01-19 05:40:00,2.25,0.17048038,1.500099999999887,0.8628328876287056,0.8691138350799745,,
2021-01-19 05:41:00,2.32,0.17617934,1.505666666666548,0.8627171175840895,0.9439169766491604,,
2021-01-19 05:42:00,2.27,0.17217187,1.5117999999998817,0.86158411310039,0.8800069412512188,,
2021-01-19 05:43:00,2.6,0.19762996,1.5174333333332106,0.8631596380499849,1.2541905563523337,,
2021-01-19 05:44:00,2.62,0.1991623,1.5223333333332023,0.8652367717142733,1.268631549826548,,
2021-01-19 05:45:00,2.39,0.18164545,1.5266333333332052,0.8663356492028366,0.9965729419783504,,
2021-01-19 05:46:00,2.92,0.22208701,1.5330999999998676,0.8694764830147123,1.595097771007413,,
2021-01-19 05:47:00,2.84,0.21564816,1.5412666666665369,0.8702095212797134,1.49243751254706,,
2021-01-19 05:48:00,1.88,0.14241777,1.5461999999998686,0.8679100102854826,0.384602085520749,,
2021-01-19 05:49:00,1.9,0.14360215,1.5486666666665403,0.8678602962856428,0.404827061264505,,
2021-01-19 05:50:00,2.36,0.17861197,1.554466666666546,0.8674473655479639,0.9286250270926824,,
2021-01-19 05:51:00,2.26,0.17126272,1.560833333333212,0.8655848288155947,0.8077390492431321,,
2021-01-19 05:52:00,2.41,0.18304863,1.5684666666665483,0.8629293941881678,0.9752053169137376,,
2021-01-19 05:53:00,1.94,0.1472933,1.574566666666542,0.8590444323074267,0.4253951478992649,,
2021-01-19 05:54:00,1.85,0.14030138,1.5795333333332018,0.8563017133603271,0.3158544032399797,,
2021-01-19 05:55:00,2.0,0.15164842,1.5853999999998631,0.8531167567628203,0.4859827177388359,,
2021-01-19 05:56:00,2.25,0.17045325,1.5910666666665323,0.8518613471326236,0.7735218126182692,,
2021-01-19 05:57:00,2.22,0.16827233,1.5954999999998714,0.8516614197635194,0.733272619268739,,
2021-01-19 05:58:00,1.91,0.14441034,1.5999666666665386,0.8497768734624939,0.3648408694275263,,
2021-01-19 05:59:00,2.28,0.17256125,1.60586666666654,0.8483272438146091,0.7946618928588635,,
2021-01-19 06:00:00,1.68,0.12746682,1.6099999999998786,0.8456443586233227,0.0827771146183469,36655.74,0.0095808403024357
2021-01-19 06:01:00,2.45,0.18543467,1.6168333333332097,0.844115360220771,0.98702938713126,,
2021-01-19 06:02:00,2.64,0.19933404,1.6224999999998788,0.8452618778467417,1.203768946249116,,
2021-01-19 06:03:00,1.2,0.0903118,1.6248666666665426,0.8430714960077351,-0.503950932605892,,
2021-01-19 06:04:00,2.17,0.1635662,1.6310333333332043,0.840256330667537,0.6414312478176946,,
2021-01-19 06:05:00,1.94,0.14616909,1.638966666666529,0.8318303541084713,0.361892700653018,,
2021-01-19 06:06:00,2.1,0.15828509,1.6461999999998564,0.8263366955719754,0.5491708191490049,,
2021-01-19 06:07:00,1.75,0.13174834,1.6506999999998515,0.8231974389003092,0.1206271974470682,,
2021-01-19 06:08:00,2.45,0.18452269,1.6558666666665158,0.8233341845738344,0.96453341572904,,
