start_time,date,market_premium,close,change
2021-05-10,2021-05-10,-16.08129856692343,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,-16.14816654982202,56710.43,0.0150485943446596
2021-05-12,2021-05-12,-3.9429588705020113,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,-20.68000397058465,49707.9,0.0022610803826779
2021-05-14,2021-05-14,-16.20836657863415,49873.27,0.0033268353722446
2021-05-17,2021-05-17,-13.558489725241918,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,-14.968882112176928,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,-5.888078441262623,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,-13.65470293947688,40500.3,0.1038770600782685
2021-05-21,2021-05-21,-6.091946052009744,37211.02,-0.0812161885220604
2021-05-24,2021-05-24,-9.5504909984657,38779.66,0.1191304297637052
2021-05-25,2021-05-25,-12.87465903812426,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,-13.412346842317222,39224.2,0.023413357323484
2021-05-27,2021-05-27,-10.694913044403286,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,-10.121201976182338,35670.99,-0.074139222547705
2021-06-01,2021-06-01,-14.540040397677856,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,-12.14404672583711,37569.99,0.023889303283614
2021-06-03,2021-06-03,-12.768758683824132,39247.4,0.0446476030470064
2021-06-04,2021-06-04,-10.98949795673404,36828.03,-0.0616440834297304
2021-06-07,2021-06-07,-6.492754371283782,33550.96,-0.06286710886156
2021-06-08,2021-06-08,-12.76265575820723,33372.58,-0.005316688404743
2021-06-09,2021-06-09,-14.53961173058189,37368.45,0.1197351238651609
2021-06-10,2021-06-10,-12.023893464977409,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,-12.45134057804741,37300.42,0.017201141215926
2021-06-14,2021-06-14,-13.308786208755528,40489.1,0.0383511161432694
2021-06-15,2021-06-15,-12.0959073371788,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,-11.214508288815328,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,-10.625034056641304,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,-11.652203092314885,35811.41,-0.0590976889290818
2021-06-21,2021-06-21,-6.931524851611303,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,-8.490692446097137,32496.0,0.0281592102765297
2021-06-23,2021-06-23,-12.335248093570891,33649.0,0.0354812900049237
2021-06-24,2021-06-24,-9.213025451117185,34644.64,0.0295889922434544
2021-06-25,2021-06-25,-6.85686324172533,31568.07,-0.0888036360025678
2021-06-28,2021-06-28,-9.89430623964257,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,-7.864540125780417,35911.26,0.0412918176646306
2021-06-30,2021-06-30,-9.598611321223736,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,-9.6902820997392,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,-10.097784938748022,33760.94,0.0080913802226101
2021-07-06,2021-07-06,-10.784363234034522,34206.01,0.0158374494249351
2021-07-07,2021-07-07,-9.738516644611138,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,-11.365083104081396,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,-12.985738472107244,33805.01,0.0290079398417877
2021-07-12,2021-07-12,-13.509416367337543,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,-14.198356788892609,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,-12.872027696760712,32803.01,0.0028713730647964
2021-07-15,2021-07-15,-14.841847825117648,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,-11.25758001265037,31382.95,-0.0151720792068643
2021-07-19,2021-07-19,-12.890382548020751,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,-14.248043295044807,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,-13.813881282052352,32120.0,0.0787247404780375
2021-07-22,2021-07-22,-10.866587462127551,32268.11,0.0046111457036115
2021-07-23,2021-07-23,-13.993620379028904,33634.46,0.0423436637596685
2021-07-26,2021-07-26,-3.4071777180753826,37218.09,0.0522305775464748
2021-07-27,2021-07-27,-11.008196574381568,39442.33,0.059762336003809
2021-07-28,2021-07-28,-6.434101868664611,40003.08,0.0142169592922121
2021-07-29,2021-07-29,-9.17434094388544,40012.9,0.0002454810979555
2021-07-30,2021-07-30,-13.876490654300444,42203.25,0.054741095996541
2021-08-02,2021-08-02,-8.75598836457504,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,-11.15361846805445,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,-11.152777191373175,39731.31,0.0399978954675595
2021-08-05,2021-08-05,-12.146495977730664,40882.4,0.0289718612348801
2021-08-06,2021-08-06,-10.504645700762936,42825.43,0.0475272978103047
2021-08-09,2021-08-09,-11.255622086124372,46259.7,0.0564539684765428
2021-08-10,2021-08-10,-11.668510229552052,45589.99,-0.014477179921184
2021-08-11,2021-08-11,-9.035123923102494,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,-11.557449681268672,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,-14.512274616771046,47792.52,0.0767696990137905
2021-08-16,2021-08-16,-10.936302935047484,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,-12.689693002319023,44704.84,-0.026594606176035
2021-08-18,2021-08-18,-15.788864320649832,44714.09,0.0002069127190702
2021-08-19,2021-08-19,-14.545651470517283,46772.0,0.0460237477716756
2021-08-20,2021-08-20,-14.505641971124916,49332.74,0.0547494227315488
2021-08-23,2021-08-23,-14.158895495362724,49523.91,0.0050865296566415
2021-08-24,2021-08-24,-12.599617585868916,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,-14.853065476684236,48992.65,0.0266828809103893
2021-08-26,2021-08-26,-13.924565490509432,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,-14.942567273707075,49083.98,0.04761524647483
2021-08-30,2021-08-30,-11.731824028489136,47024.7,-0.036288454180424
2021-08-31,2021-08-31,-14.49780512803558,47150.32,0.002671362071422
2021-09-01,2021-09-01,-16.473497694331996,48842.94,0.0358983777840744
2021-09-02,2021-09-02,-15.429760570935391,49299.14,0.0093401420962784
2021-09-03,2021-09-03,-13.115760502243834,50027.08,0.0147657748187899
2021-09-07,2021-09-07,-13.94894283390543,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,-13.074561210936851,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,-13.87311112601941,46413.88,0.0076329248936601
2021-09-10,2021-09-10,-12.44046746028098,44860.83,-0.0334608957492886
2021-09-13,2021-09-13,-15.15296704745972,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,-16.631992333032887,47087.18,0.0469410769664504
2021-09-15,2021-09-15,-13.964905650875725,48106.12,0.021639435617083
2021-09-16,2021-09-16,-15.05568110515253,47745.55,-0.007495304131782
2021-09-17,2021-09-17,-14.913019243670467,47303.11,-0.0092666227533246
2021-09-20,2021-09-20,-14.217461560959933,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,-13.019123402376476,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,-14.503439511012171,43520.0,0.0686021985900933
2021-09-23,2021-09-23,-14.614087172535928,44828.29,0.0300618106617647
2021-09-24,2021-09-24,-14.67642918587878,42798.49,-0.0452794429588994
2021-09-27,2021-09-27,-13.411634335132838,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,-14.789283567707258,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,-17.375781498122166,41499.71,0.0120320477428845
2021-09-30,2021-09-30,-17.483692128549666,43796.57,0.0553464108544372
2021-10-01,2021-10-01,-17.509072389009418,48123.94,0.098806139384888
2021-10-04,2021-10-04,-15.087596810679116,49198.22,0.020978971637755
2021-10-05,2021-10-05,-16.0720481739158,51455.12,0.0458736108745398
2021-10-06,2021-10-06,-17.3828855313345,55321.6,0.0751427651903249
2021-10-07,2021-10-07,-17.471020894360613,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,-16.134696169736618,53975.0,0.0029733351246559
2021-10-12,2021-10-12,-18.96202770359895,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,-16.797601239100203,57393.65,0.0246699626364712
2021-10-14,2021-10-14,-16.283958034786338,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,-17.802528069348924,61702.33,0.0753620844435838
2021-10-18,2021-10-18,-21.28427554008347,62037.92,0.0075760762496255
2021-10-19,2021-10-19,-18.78807493452119,64316.7,0.0367320503330865
2021-10-20,2021-10-20,-16.165603417400764,66064.24,0.0271708592014205
2021-10-21,2021-10-21,-15.80137073665424,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,-14.06758817205742,60734.27,-0.0245109526403088
2021-10-25,2021-10-25,-13.692324409391665,63127.04,0.0365208047837521
2021-10-26,2021-10-26,-12.33222036797117,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,-14.519196836222138,58449.36,-0.031634021579307
2021-10-28,2021-10-28,-14.037051964100822,60622.03,0.0371718355855392
2021-10-29,2021-10-29,-14.585417099582829,62308.22,0.0278148059377094
2021-11-01,2021-11-01,-13.530968813002284,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,-14.63322390249222,63266.69,0.0381311218195008
2021-11-03,2021-11-03,-14.17282600134604,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,-14.853687391042158,61431.86,-0.024061563440035
2021-11-05,2021-11-05,-14.760967422298588,61006.0,-0.0069322335348466
2021-11-08,2021-11-08,-17.108206944697603,67606.96,0.0677638021113014
2021-11-09,2021-11-09,-14.45415102359371,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,-11.750617771688388,64920.13,-0.0311871455565275
2021-11-12,2021-11-12,-14.057958760412014,64156.08,-0.0104150310112554
2021-11-15,2021-11-15,-13.805366561781874,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,-16.09790743966617,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,-14.148917313025043,60366.96,0.0043411617769464
2021-11-18,2021-11-18,-12.514816229606028,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,-13.092483615565897,58069.51,0.0201763670909091
2021-11-22,2021-11-22,-14.05055532465903,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,-12.730997527831532,57574.23,0.0232088008330089
2021-11-24,2021-11-24,-12.972618785020462,57165.08,-0.0071064780197668
2021-11-26,2021-11-26,-11.650024539806948,53755.65,-0.0887051836290675
2021-11-29,2021-11-29,-12.536277065789514,57827.98,0.0089373370975123
2021-11-30,2021-11-30,-13.064115148702026,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,-15.943241832357824,57209.29,0.0041121544537077
2021-12-02,2021-12-02,-13.908593123331414,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,-16.35216316153427,53612.0,-0.0513428898581349
2021-12-06,2021-12-06,-18.47080855605333,50424.72,0.0212270589712535
2021-12-07,2021-12-07,-15.078431744970343,50577.2,0.0030239136677405
2021-12-08,2021-12-08,-14.38813155674332,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,-16.367676836818536,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,-15.237571544569803,47136.35,-0.0084857390950228
2021-12-13,2021-12-13,-18.717250425151388,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,-18.551160124906584,48324.04,0.0352209182832965
2021-12-15,2021-12-15,-17.368830642976885,48870.48,0.0113078293950588
2021-12-16,2021-12-16,-18.23099880729996,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,-19.980101445371933,46125.33,-0.0314789656584321
2021-12-20,2021-12-20,-21.16924949887295,46898.14,0.0049178645269853
2021-12-21,2021-12-21,-19.85162184165138,48875.15,0.0421554031780364
2021-12-22,2021-12-22,-18.306699107753357,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,-17.39399521333792,50817.92,0.0462887451000819
2021-12-27,2021-12-27,-16.83577348499342,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,-17.985552828510233,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,-18.30166337817456,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,-19.36664963468183,47095.02,0.0141802123930852
2021-12-31,2021-12-31,-20.393746323298643,46210.56,-0.0187803296399491
2022-01-03,2022-01-03,-20.817046975291458,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,-18.76516480093005,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,-19.68548097846221,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,-20.363817040111886,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,-20.56352284750076,41553.86,-0.0354259434944421
2022-01-10,2022-01-10,-22.50475824511332,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,-21.69183923517784,42700.68,0.0215094894806531
2022-01-12,2022-01-12,-21.83817466769461,43880.72,0.0276351570982007
2022-01-13,2022-01-13,-23.03015632320291,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,-23.85079185324284,43042.4,0.0119451774472942
2022-01-18,2022-01-18,-27.51959498597804,42337.58,0.0038229964951914
2022-01-19,2022-01-19,-27.727869980458745,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,-23.322437860420493,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,-24.54681602907888,36425.98,-0.1041695512409838
2022-01-24,2022-01-24,-24.10265163941473,36648.31,0.0115456771886068
2022-01-25,2022-01-25,-26.06292882985992,36934.26,0.0078025426001908
2022-01-26,2022-01-26,-25.73250072930204,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,-30.271575720893477,37131.0,0.009339331396621
2022-01-28,2022-01-28,-26.666417693966128,37696.21,0.0152220516549512
2022-01-31,2022-01-31,-26.668151311669387,38439.04,0.0150258740359454
2022-02-01,2022-02-01,-27.01684699652679,38680.51,0.0062818946570986
2022-02-02,2022-02-02,-25.55507910372651,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,-29.04133476027798,37289.86,0.0107836299601837
2022-02-04,2022-02-04,-27.684787242250085,41550.0,0.11424392582863
2022-02-07,2022-02-07,-25.023253792767964,43829.99,0.0346693389138921
2022-02-08,2022-02-08,-23.473435812665336,44021.57,0.0043709797789139
2022-02-09,2022-02-09,-22.276005096309724,44358.08,0.0076442071466329
2022-02-10,2022-02-10,-23.35569646653269,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,-24.83363555275625,42366.0,-0.025425746509938
2022-02-14,2022-02-14,-25.508743687453062,42525.14,0.0115127733245989
2022-02-15,2022-02-15,-24.436619400707027,44529.6,0.0471358824450665
2022-02-16,2022-02-16,-23.684258009506088,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,-24.74202981848792,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,-26.493860857709823,39966.8,-0.0129631504728128
2022-02-22,2022-02-22,-27.002499221152146,38212.0,0.0331365042285811
2022-02-23,2022-02-23,-25.0841707682266,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,-25.3502539513524,38315.1,0.0292066681351033
2022-02-25,2022-02-25,-25.41299632786725,39205.4,0.0232362697735357
2022-02-28,2022-02-28,-26.688000466466544,43155.0,0.1455457634317265
2022-03-01,2022-03-01,-25.45907329881027,44394.1,0.0287127795156991
2022-03-02,2022-03-02,-25.958857117046207,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,-28.689541724059943,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,-28.102949745160657,39127.7,-0.0782529829562186
2022-03-07,2022-03-07,-30.041642828325656,37963.8,-0.011387694623331
2022-03-08,2022-03-08,-29.061504927259108,38709.9,0.0196529325304632
2022-03-09,2022-03-09,-27.813509145193283,41937.5,0.08337918723634
2022-03-10,2022-03-10,-27.301215757299524,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,-29.013739859245945,38713.0,-0.0176160701597677
2022-03-14,2022-03-14,-30.98728701133103,39653.8,0.0506071211884369
2022-03-15,2022-03-15,-27.738629173913143,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,-27.911268542312573,41105.8,0.0467214993252018
2022-03-17,2022-03-17,-27.178343121988668,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,-25.91962878860721,41751.5,0.020866495020551
2022-03-21,2022-03-21,-27.202382602452044,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,-26.83117335456468,42349.8,0.0333756283246304
2022-03-23,2022-03-23,-27.71274226216821,42867.9,0.0122338240086139
2022-03-24,2022-03-24,-25.21660869122583,43973.4,0.0257885270797029
2022-03-25,2022-03-25,-26.587554045505836,44290.6,0.0072134517685691
2022-03-28,2022-03-28,-24.91627952804636,47121.9,0.0064309025048696
2022-03-29,2022-03-29,-25.25953432237351,47418.5,0.0062943132598642
2022-03-30,2022-03-30,-26.518771037653035,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,-27.61239213450299,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,-25.300054941592865,46266.2,0.016705489386015
2022-04-04,2022-04-04,-25.694206798342123,46580.9,0.0040631655184901
2022-04-05,2022-04-05,-23.785511683797,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,-24.47479257051041,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,-24.510112087983625,43417.1,0.0059638968760209
2022-04-08,2022-04-08,-23.825078236791107,42229.2,-0.027360187575863
2022-04-11,2022-04-11,-24.13067290850884,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,-26.23866155676319,40060.7,0.0140511724920011
2022-04-13,2022-04-13,-23.40494330551856,41129.8,0.0266870024737462
2022-04-14,2022-04-14,-22.95054832684875,39915.9,-0.0295138804467807
2022-04-18,2022-04-18,-21.92329207729632,40785.6,0.0286639545412128
2022-04-19,2022-04-19,-21.45055265746261,41472.9,0.0168515358361776
2022-04-20,2022-04-20,-21.480944173182703,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,-19.767733505436645,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,-23.710923155448253,39674.2,-0.0191743840513427
2022-04-25,2022-04-25,-23.525322960290225,40411.0,0.0247911668788387
2022-04-26,2022-04-26,-23.729034942697204,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,-25.92290358801644,39209.0,0.0292778070914614
2022-04-28,2022-04-28,-24.326591373076823,39732.5,0.0133515264352572
2022-04-29,2022-04-29,-26.1241341265004,38572.2,-0.0292027936827534
2022-05-02,2022-05-02,-26.54624376119976,38525.6,0.0022138109545921
2022-05-03,2022-05-03,-26.352446981870926,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,-24.363499266980483,39684.0,0.0522659355286916
2022-05-05,2022-05-05,-25.98016369267621,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,-24.862120554584383,35995.3,-0.0147640462354965
2022-05-09,2022-05-09,-24.859228373146458,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,-25.955736099082092,31002.1,0.0314573171948922
2022-05-11,2022-05-11,-28.753428649468617,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,-31.613770783753317,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,-27.124927503572927,29274.3,0.0087385900409018
2022-05-16,2022-05-16,-32.0272038558111,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,-31.310420772890268,30437.0,0.0190948447602179
2022-05-18,2022-05-18,-30.013842779843184,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,-30.256900309413226,30319.9,0.0564204232664127
2022-05-20,2022-05-20,-30.478000281161076,29188.9,-0.0373022338464177
2022-05-23,2022-05-23,-31.3743375759715,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,-31.97062807784221,29643.1,0.0187437495059745
2022-05-25,2022-05-25,-30.08098537220114,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,-29.354993020217147,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,-28.25015407856431,28623.2,-0.0195519627320681
2022-05-31,2022-05-31,-30.085321871488425,31797.8,0.002247332671426
2022-06-01,2022-06-01,-29.25819357123772,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,-29.09090352393597,30437.1,0.0214854565407809
2022-06-03,2022-06-03,-29.714718782333097,29682.8,-0.0247822558653747
2022-06-06,2022-06-06,-30.42308610321518,31361.2,0.0485223955947695
2022-06-07,2022-06-07,-29.636848159697003,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,-29.976323739489747,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,-30.1071273574002,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,-30.385081716729047,29077.7,-0.0337483758843329
2022-06-13,2022-06-13,-27.68017348838532,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,-29.645852958648437,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,-32.45542100978127,22567.5,0.0201060449221839
2022-06-16,2022-06-16,-32.26020045638269,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,-33.88960168685512,20457.3,0.003428588245681
2022-06-21,2022-06-21,-29.25819979550977,20713.1,0.0069518378617507
2022-06-22,2022-06-22,-26.65424408815537,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,-29.660621063048787,21096.6,0.0560233063361597
2022-06-24,2022-06-24,-29.2506746627957,21231.2,0.0063801750045031
2022-06-27,2022-06-27,-29.299306855940465,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,-29.087644146933155,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,-28.129695546238377,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,-34.47597795775725,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,-31.00050076039296,19272.0,-0.0327000777975757
2022-07-05,2022-07-05,-30.41463057119329,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,-33.57590716045182,20554.1,0.0190431333663856
2022-07-07,2022-07-07,-30.970402245378835,21613.4,0.0515371629018055
2022-07-08,2022-07-08,-30.784123550193332,21587.9,-0.0011798236279345
2022-07-11,2022-07-11,-30.106366160156185,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,-31.378892397070928,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,-33.38285585696513,20220.1,0.0464319537957551
2022-07-14,2022-07-14,-30.762543170692712,20578.6,0.0177298826415299
2022-07-15,2022-07-15,-28.59847164992676,20823.1,0.0118812747222842
2022-07-18,2022-07-18,-31.85731870081379,22423.9,0.0783624437348518
2022-07-19,2022-07-19,-28.63540380855889,23385.9,0.0429006551045982
2022-07-20,2022-07-20,-27.17273054520288,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,-29.472211735355515,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,-30.69572315681038,22675.1,-0.0202812763291495
2022-07-25,2022-07-25,-29.882855069577573,21300.0,-0.0562944715692094
2022-07-27,2022-07-27,-32.689865361916524,22941.1,0.0800386045854715
2022-07-28,2022-07-28,-32.4593994842473,23836.2,0.039017309544878
2022-07-29,2022-07-29,-32.40151232987783,23771.1,-0.0027311400307097
2022-08-01,2022-08-01,-33.654166972213915,23257.6,-0.001395442698829
2022-08-02,2022-08-02,-32.989889773288574,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,-30.879602033785968,22801.5,-0.007556006285065
2022-08-04,2022-08-04,-32.813825848279755,22608.9,-0.00844681270969
2022-08-05,2022-08-05,-33.68628853196623,23298.1,0.0304835706292654
2022-08-08,2022-08-08,-30.90541036125614,23804.4,0.0274777924533189
2022-08-09,2022-08-09,-32.64235112024381,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,-32.14299235051003,23940.9,0.034602120984261
2022-08-11,2022-08-11,-31.105129072451685,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,-32.23250975179727,24387.5,0.0196636730052013
2022-08-15,2022-08-15,-32.05996016346725,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,-31.918539741737384,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,-33.06735400981389,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,-32.109131308306324,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,-30.89382810791857,20824.9,-0.101798137596991
2022-08-22,2022-08-22,-34.229082564394844,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,-31.64269707528468,21518.2,0.006134567728059
2022-08-24,2022-08-24,-30.821334488294102,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,-32.385003551002775,21548.3,0.0090564694753896
2022-08-26,2022-08-26,-31.94122892194313,20228.7,-0.0612391696792785
2022-08-29,2022-08-29,-32.483197451072364,20275.5,0.0372426141450312
2022-08-30,2022-08-30,-30.85386845753678,19803.1,-0.023299055510345
2022-08-31,2022-08-31,-31.95131928943259,20041.5,0.012038519221738
2022-09-01,2022-09-01,-33.645145796116005,20122.5,0.0040416136516727
2022-09-02,2022-09-02,-32.48419782190408,19941.0,-0.0090197540067089
2022-09-06,2022-09-06,-32.10848834107177,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,-33.872042330216736,19287.0,0.0269147831642839
2022-09-08,2022-09-08,-31.76797753872656,19309.3,0.0011562192150151
2022-09-09,2022-09-09,-31.47153785238368,21352.0,0.1057884024796342
2022-09-12,2022-09-12,-31.22397030242013,22386.0,0.0259253997424417
2022-09-13,2022-09-13,-31.72203030827993,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,-33.45942716259622,20217.0,0.0027030378177308
2022-09-15,2022-09-15,-33.1189181372935,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,-34.11480365211964,19792.5,0.0051648485587179
2022-09-19,2022-09-19,-32.60556390520366,19528.6,0.0063954237419154
2022-09-20,2022-09-20,-32.70893296152024,18866.8,-0.033888758026689
2022-09-21,2022-09-21,-31.192569137243588,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,-34.077060890327736,19392.5,0.0512264534489768
2022-09-23,2022-09-23,-36.76823983330498,19280.7,-0.005765115379657
2022-09-26,2022-09-26,-35.47149321205436,19216.3,0.0221599280839586
2022-09-27,2022-09-27,-35.12007339811404,19070.1,-0.007608124352763
2022-09-28,2022-09-28,-34.42368800843919,19407.3,0.0176821306652823
2022-09-29,2022-09-29,-36.98159059440344,19582.5,0.0090275308775564
2022-09-30,2022-09-30,-35.97093636095543,19411.7,-0.0087220732797139
2022-10-03,2022-10-03,-35.253220999826915,19622.0,0.0300586895125305
2022-10-04,2022-10-04,-35.15477872568249,20333.0,0.0362348384466415
2022-10-05,2022-10-05,-35.16409120772342,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,-34.739652549941106,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,-36.63758855322275,19520.9,-0.0217049213190336
2022-10-11,2022-10-11,-36.13755864448223,19055.0,-0.003608031792512
2022-10-12,2022-10-12,-36.174389603983606,19148.0,0.004880608764104
2022-10-13,2022-10-13,-36.672431959127096,19365.5,0.0113588886567788
2022-10-14,2022-10-14,-36.52829110869521,19164.6,-0.0103741189228268
2022-10-17,2022-10-17,-36.05031256060516,19540.6,0.0149959224803783
2022-10-18,2022-10-18,-36.16796250054125,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,-35.81132599246547,19116.7,-0.010568865839583
2022-10-20,2022-10-20,-35.44183096914626,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,-34.983457986168155,19150.9,0.0061046404724003
2022-10-24,2022-10-24,-34.788548871379824,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,-33.59404862623747,20068.3,0.0388340468265513
2022-10-26,2022-10-26,-34.24941171055295,20758.3,0.0343825834774245
2022-10-27,2022-10-27,-34.65781383015922,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,-36.0813824046304,20582.8,0.0146557886174853
2022-10-31,2022-10-31,-36.088459146775634,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,-35.86244316983982,20472.1,-0.000483351235231
2022-11-02,2022-11-02,-36.15833113528291,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,-36.12863022903401,20199.7,0.0029592703114682
