start_time,contract_calls_count_mean,contract_calls_count_total,datetime,close,change
2021-11-14 22:00:00,620.5631769,171896,2021-11-14 22:00:00,4576.66,-0.0002839692788928
2021-11-14 23:00:00,633.60674157,169173,2021-11-14 23:00:00,4629.44,0.01153242757819
2021-11-15 00:00:00,654.01915709,170699,2021-11-15 00:00:00,4680.01,0.0109235674293219
2021-11-15 01:00:00,637.98859316,167791,2021-11-15 01:00:00,4719.25,0.0083845974688088
2021-11-15 02:00:00,556.4015444,144108,2021-11-15 02:00:00,4698.5,-0.0043968850982677
2021-11-15 03:00:00,548.03610108,151806,2021-11-15 03:00:00,4706.5,0.0017026710652334
2021-11-15 04:00:00,651.8,166209,2021-11-15 04:00:00,4707.84,0.0002847126314671
2021-11-15 05:00:00,421.25,114580,2021-11-15 05:00:00,4696.02,-0.0025107055464925
2021-11-15 06:00:00,637.31489362,149769,2021-11-15 06:00:00,4699.98,0.0008432672773963
2021-11-15 07:00:00,643.26235741,169178,2021-11-15 07:00:00,4683.28,-0.0035532066093897
2021-11-15 08:00:00,606.21031746,152765,2021-11-15 08:00:00,4722.22,0.0083146854341402
2021-11-15 09:00:00,550.18571429,154052,2021-11-15 09:00:00,4725.65,0.0007263532829897
2021-11-15 10:00:00,595.76838235,162049,2021-11-15 10:00:00,4733.28,0.0016145927015331
2021-11-15 11:00:00,677.71705426,174851,2021-11-15 11:00:00,4726.78,-0.0013732549099144
2021-11-15 12:00:00,627.788,156947,2021-11-15 12:00:00,4741.87,0.0031924481359404
2021-11-15 13:00:00,603.71161049,161191,2021-11-15 13:00:00,4725.57,-0.0034374624357057
2021-11-15 14:00:00,609.70545455,167669,2021-11-15 14:00:00,4685.99,-0.0083757091737081
2021-11-15 15:00:00,630.84030418,165911,2021-11-15 15:00:00,4651.35,-0.0073922479561414
2021-11-15 16:00:00,628.28571429,162726,2021-11-15 16:00:00,4620.06,-0.0067270792350607
2021-11-15 17:00:00,597.07722008,154643,2021-11-15 17:00:00,4610.55,-0.0020584148257815
2021-11-15 18:00:00,635.6754717,168454,2021-11-15 18:00:00,4589.74,-0.0045135612887834
2021-11-15 19:00:00,610.37446809,143438,2021-11-15 19:00:00,4603.98,0.003102572258995
2021-11-15 20:00:00,557.79545455,147258,2021-11-15 20:00:00,4566.12,-0.0082233198232832
2021-11-15 21:00:00,669.68115942,184832,2021-11-15 21:00:00,4572.33,0.0013600168195317
2021-11-15 22:00:00,674.00655738,205572,2021-11-15 22:00:00,4584.43,0.0026463531722338
2021-11-15 23:00:00,624.16141732,158537,2021-11-15 23:00:00,4567.01,-0.0037998180798921
2021-11-16 00:00:00,676.46124031,174527,2021-11-16 00:00:00,4440.97,-0.0275979251194983
2021-11-16 01:00:00,684.48473282,179335,2021-11-16 01:00:00,4399.15,-0.0094168616315806
2021-11-16 02:00:00,650.37083333,156089,2021-11-16 02:00:00,4348.93,-0.0114158416966912
2021-11-16 03:00:00,699.476,174869,2021-11-16 03:00:00,4311.89,-0.0085170375241726
2021-11-16 04:00:00,638.72156863,162874,2021-11-16 04:00:00,4344.44,0.0075488938725243
2021-11-16 05:00:00,594.75098814,150472,2021-11-16 05:00:00,4337.97,-0.0014892598355598
2021-11-16 06:00:00,631.0858209,169131,2021-11-16 06:00:00,4338.37,9.220902864703896e-05
2021-11-16 07:00:00,618.11070111,167508,2021-11-16 07:00:00,4313.06,-0.0058339883412432
2021-11-16 08:00:00,608.03688525,148361,2021-11-16 08:00:00,4326.83,0.0031926288992036
2021-11-16 09:00:00,660.90909091,181750,2021-11-16 09:00:00,4238.27,-0.0204676402816841
2021-11-16 10:00:00,701.37642586,184462,2021-11-16 10:00:00,4251.74,0.0031781835513073
2021-11-16 11:00:00,630.24206349,158821,2021-11-16 11:00:00,4291.27,0.0092973700179221
2021-11-16 12:00:00,664.82745098,169531,2021-11-16 12:00:00,4227.66,-0.0148231176318434
2021-11-16 13:00:00,604.07604563,158872,2021-11-16 13:00:00,4276.76,0.0116139897721199
2021-11-16 14:00:00,631.34615385,164150,2021-11-16 14:00:00,4311.41,0.0081019276274563
2021-11-16 15:00:00,643.4037037,173719,2021-11-16 15:00:00,4284.14,-0.0063250769469846
2021-11-16 16:00:00,620.47104247,160702,2021-11-16 16:00:00,4317.1,0.007693492743001
2021-11-16 17:00:00,631.94623656,176313,2021-11-16 17:00:00,4293.47,-0.0054735818025989
2021-11-16 18:00:00,629.16666667,158550,2021-11-16 18:00:00,4236.43,-0.013285291384358
2021-11-16 19:00:00,671.97454545,184793,2021-11-16 19:00:00,4265.7,0.0069091192348273
2021-11-16 20:00:00,665.73684211,177086,2021-11-16 20:00:00,4196.59,-0.0162013268631173
2021-11-16 21:00:00,621.63878327,163491,2021-11-16 21:00:00,4254.61,0.0138255107122686
2021-11-16 22:00:00,636.14741036,159673,2021-11-16 22:00:00,4260.78,0.0014501916744424
2021-11-16 23:00:00,571.35555556,154266,2021-11-16 23:00:00,4209.42,-0.0120541309337726
2021-11-17 00:00:00,586.08955224,157072,2021-11-17 00:00:00,4185.16,-0.0057632642976942
2021-11-17 01:00:00,677.94444444,183045,2021-11-17 01:00:00,4134.04,-0.0122145867780443
2021-11-17 02:00:00,695.77898551,192035,2021-11-17 02:00:00,4137.32,0.0007934127391122
2021-11-17 03:00:00,580.14068441,152577,2021-11-17 03:00:00,4123.81,-0.003265398857231
2021-11-17 04:00:00,677.436,169359,2021-11-17 04:00:00,4143.32,0.0047310618093461
2021-11-17 05:00:00,600.80797101,165823,2021-11-17 05:00:00,4175.01,0.0076484558276939
2021-11-17 06:00:00,544.47435897,127407,2021-11-17 06:00:00,4166.54,-0.0020287376557182
2021-11-17 07:00:00,675.38461538,184380,2021-11-17 07:00:00,4182.88,0.0039217192202642
2021-11-17 08:00:00,672.17843866,180816,2021-11-17 08:00:00,4193.98,0.0026536740236391
2021-11-17 09:00:00,609.25882353,155361,2021-11-17 09:00:00,4129.52,-0.0153696488776768
2021-11-17 10:00:00,613.55636364,168728,2021-11-17 10:00:00,4227.36,0.0236928262848949
2021-11-17 11:00:00,636.98076923,165615,2021-11-17 11:00:00,4251.78,0.0057766549335755
2021-11-17 12:00:00,629.32644628,152297,2021-11-17 12:00:00,4244.69,-0.0016675368904317
2021-11-17 13:00:00,612.31875,195942,2021-11-17 13:00:00,4223.65,-0.0049567812961606
2021-11-17 14:00:00,602.2,162594,2021-11-17 14:00:00,4172.5,-0.0121103784641245
2021-11-17 15:00:00,602.99644128,169442,2021-11-17 15:00:00,4176.0,0.0008388256440983
2021-11-17 16:00:00,482.78544061,126007,2021-11-17 16:00:00,4235.62,0.0142768199233715
2021-11-17 17:00:00,451.3003663,123205,2021-11-17 17:00:00,4232.97,-0.000625646304437
2021-11-17 18:00:00,618.10116732,158852,2021-11-17 18:00:00,4249.5,0.0039050595681044
2021-11-17 19:00:00,651.74489796,191613,2021-11-17 19:00:00,4241.67,-0.001842569714084
2021-11-17 20:00:00,668.55123675,189200,2021-11-17 20:00:00,4256.2,0.0034255375830745
2021-11-17 21:00:00,639.14655172,148282,2021-11-17 21:00:00,4254.36,-0.000432310511724
2021-11-17 22:00:00,624.16734694,152921,2021-11-17 22:00:00,4236.1,-0.004292067431999
2021-11-17 23:00:00,630.33840304,165779,2021-11-17 23:00:00,4287.99,0.0122494747527204
2021-11-18 00:00:00,661.03846154,171870,2021-11-18 00:00:00,4320.95,0.0076865850899838
2021-11-18 01:00:00,655.0326087,180789,2021-11-18 01:00:00,4309.47,-0.0026568231523159
2021-11-18 02:00:00,641.09160305,167966,2021-11-18 02:00:00,4335.7,0.0060865953353892
2021-11-18 03:00:00,636.13059701,170483,2021-11-18 03:00:00,4279.29,-0.0130105865258204
2021-11-18 04:00:00,625.84555985,162094,2021-11-18 04:00:00,4254.65,-0.0057579645221521
2021-11-18 05:00:00,605.56326531,148363,2021-11-18 05:00:00,4254.96,7.286145746432382e-05
2021-11-18 06:00:00,561.87096774,139344,2021-11-18 06:00:00,4248.76,-0.0014571229811796
2021-11-18 07:00:00,634.23134328,169974,2021-11-18 07:00:00,4247.83,-0.0002188873930276
2021-11-18 08:00:00,683.075,191261,2021-11-18 08:00:00,4242.46,-0.001264174884588
2021-11-18 09:00:00,647.07865169,172770,2021-11-18 09:00:00,4206.08,-0.0085752134374867
2021-11-18 10:00:00,650.86330935,180940,2021-11-18 10:00:00,4240.59,0.0082047892574559
2021-11-18 11:00:00,637.02083333,183462,2021-11-18 11:00:00,4190.0,-0.0119299437106629
2021-11-18 12:00:00,666.14661654,177195,2021-11-18 12:00:00,4183.04,-0.0016610978520286
2021-11-18 13:00:00,669.875,166129,2021-11-18 13:00:00,4173.77,-0.0022160916462666
2021-11-18 14:00:00,686.00743494,184536,2021-11-18 14:00:00,4141.53,-0.0077244313893676
2021-11-18 15:00:00,684.55938697,178670,2021-11-18 15:00:00,4070.65,-0.0171144480421485
2021-11-18 16:00:00,678.20357143,189897,2021-11-18 16:00:00,3999.97,-0.0173633203542432
2021-11-18 17:00:00,639.94716981,169586,2021-11-18 17:00:00,4038.03,0.0095150713630354
2021-11-18 18:00:00,686.06122449,168085,2021-11-18 18:00:00,4073.94,0.0088929502752579
2021-11-18 19:00:00,627.16666667,176861,2021-11-18 19:00:00,4066.37,-0.0018581520591859
2021-11-18 20:00:00,453.16780822,132325,2021-11-18 20:00:00,4060.38,-0.001473058280481
2021-11-18 21:00:00,575.78661088,137613,2021-11-18 21:00:00,4020.43,-0.0098389805880237
2021-11-18 22:00:00,659.33712121,174065,2021-11-18 22:00:00,3973.7,-0.0116231348388108
2021-11-18 23:00:00,654.41603053,171457,2021-11-18 23:00:00,3997.72,0.0060447441930693
2021-11-19 00:00:00,679.66058394,186227,2021-11-19 00:00:00,4103.59,0.0264825950791951
2021-11-19 01:00:00,657.32835821,176164,2021-11-19 01:00:00,4040.72,-0.0153207313596144
2021-11-19 02:00:00,578.05179283,145091,2021-11-19 02:00:00,4006.59,-0.0084465144825673
2021-11-19 03:00:00,652.63706564,169033,2021-11-19 03:00:00,4012.75,0.0015374670230794
2021-11-19 04:00:00,634.0703125,162322,2021-11-19 04:00:00,4053.46,0.010145162295184
2021-11-19 05:00:00,618.07569721,155137,2021-11-19 05:00:00,4079.01,0.006303256970588
2021-11-19 06:00:00,640.472,160118,2021-11-19 06:00:00,4062.11,-0.0041431621888644
2021-11-19 07:00:00,568.08156028,160199,2021-11-19 07:00:00,4063.11,0.0002461774791917
2021-11-19 08:00:00,629.59388646,144177,2021-11-19 08:00:00,4142.17,0.0194580013831768
2021-11-19 09:00:00,617.65714286,151326,2021-11-19 09:00:00,4154.95,0.0030853393269709
2021-11-19 10:00:00,615.98039216,157075,2021-11-19 10:00:00,4146.3,-0.002081854173937
2021-11-19 11:00:00,616.54506438,143655,2021-11-19 11:00:00,4142.77,-0.0008513614547909
2021-11-19 12:00:00,571.86220472,145253,2021-11-19 12:00:00,4142.05,-0.0001737967591732
2021-11-19 13:00:00,596.084,149021,2021-11-19 13:00:00,4205.73,0.0153740297678683
2021-11-19 14:00:00,622.64049587,150679,2021-11-19 14:00:00,4232.61,0.0063912804673624
2021-11-19 15:00:00,648.91636364,178452,2021-11-19 15:00:00,4216.87,-0.0037187456439407
2021-11-19 16:00:00,639.97482014,177913,2021-11-19 16:00:00,4250.58,0.0079940809178371
2021-11-19 17:00:00,596.66666667,166470,2021-11-19 17:00:00,4253.97,0.0007975382183138
2021-11-19 18:00:00,656.91538462,170798,2021-11-19 18:00:00,4264.28,0.0024236184082162
2021-11-19 19:00:00,652.65250965,169037,2021-11-19 19:00:00,4289.5,0.005914245781234
2021-11-19 20:00:00,657.97457627,155282,2021-11-19 20:00:00,4267.39,-0.0051544469052335
2021-11-19 21:00:00,561.675,157269,2021-11-19 21:00:00,4275.47,0.0018934290046139
2021-11-19 22:00:00,633.11320755,167775,2021-11-19 22:00:00,4278.92,0.0008069288288772
2021-11-19 23:00:00,644.90033223,194115,2021-11-19 23:00:00,4293.44,0.0033933796378524
2021-11-20 00:00:00,678.15708812,176999,2021-11-20 00:00:00,4297.3,0.0008990459864353
2021-11-20 01:00:00,659.53435115,172798,2021-11-20 01:00:00,4325.5,0.0065622600237358
2021-11-20 02:00:00,680.03968254,171370,2021-11-20 02:00:00,4306.01,-0.0045058374754363
2021-11-20 03:00:00,688.3515625,176218,2021-11-20 03:00:00,4281.64,-0.0056595316778177
2021-11-20 04:00:00,683.41155235,189305,2021-11-20 04:00:00,4291.52,0.002307527022356
2021-11-20 05:00:00,643.80769231,150651,2021-11-20 05:00:00,4276.18,-0.0035744910894042
2021-11-20 06:00:00,670.87732342,180466,2021-11-20 06:00:00,4293.57,0.0040667137491872
2021-11-20 07:00:00,647.62921348,172917,2021-11-20 07:00:00,4281.04,-0.0029183173908891
2021-11-20 08:00:00,637.06498195,176467,2021-11-20 08:00:00,4290.52,0.0022144151888328
2021-11-20 09:00:00,669.17293233,178000,2021-11-20 09:00:00,4291.26,0.0001724732666437
2021-11-20 10:00:00,669.30314961,170003,2021-11-20 10:00:00,4295.88,0.0010766068707093
2021-11-20 11:00:00,648.252,162063,2021-11-20 11:00:00,4317.82,0.0051072190098417
2021-11-20 12:00:00,675.98932384,189953,2021-11-20 12:00:00,4312.37,-0.0012622110231551
2021-11-20 13:00:00,666.34090909,175914,2021-11-20 13:00:00,4296.78,-0.0036151814431507
2021-11-20 14:00:00,652.77307692,169721,2021-11-20 14:00:00,4286.07,-0.0024925641992376
2021-11-20 15:00:00,649.72043011,181272,2021-11-20 15:00:00,4215.77,-0.0164019719696596
2021-11-20 16:00:00,638.15708812,166559,2021-11-20 16:00:00,4243.49,0.0065753112717248
2021-11-20 17:00:00,562.44486692,147923,2021-11-20 17:00:00,4251.68,0.001930015152622
2021-11-20 18:00:00,695.72324723,188541,2021-11-20 18:00:00,4371.13,0.0280947766529935
2021-11-20 19:00:00,664.80645161,164872,2021-11-20 19:00:00,4398.27,0.0062089208053752
2021-11-20 20:00:00,627.08366534,157398,2021-11-20 20:00:00,4407.14,0.0020167020214765
2021-11-20 21:00:00,632.736,158184,2021-11-20 21:00:00,4427.84,0.0046969236284755
2021-11-20 22:00:00,656.40510949,179855,2021-11-20 22:00:00,4411.55,-0.0036789947242898
2021-11-20 23:00:00,556.07462687,149028,2021-11-20 23:00:00,4412.55,0.0002266776983146
2021-11-21 00:00:00,637.0311284,163717,2021-11-21 00:00:00,4392.17,-0.0046186445479371
2021-11-21 01:00:00,676.14566929,171741,2021-11-21 01:00:00,4376.59,-0.0035472215328641
2021-11-21 02:00:00,665.27510917,152348,2021-11-21 02:00:00,4368.24,-0.0019078780511768
2021-11-21 03:00:00,677.55430712,180907,2021-11-21 03:00:00,4344.35,-0.0054690218486161
2021-11-21 04:00:00,654.62825279,176095,2021-11-21 04:00:00,4330.93,-0.0030890697112341
2021-11-21 05:00:00,665.5,170368,2021-11-21 05:00:00,4367.17,0.0083677177880963
2021-11-21 06:00:00,628.45634921,158371,2021-11-21 06:00:00,4381.99,0.0033935019703834
2021-11-21 07:00:00,644.93902439,158655,2021-11-21 07:00:00,4349.66,-0.0073779264671987
2021-11-21 08:00:00,681.80565371,192951,2021-11-21 08:00:00,4340.78,-0.0020415388789009
2021-11-21 09:00:00,678.42366412,177747,2021-11-21 09:00:00,4352.47,0.0026930643801346
2021-11-21 10:00:00,563.82330827,149977,2021-11-21 10:00:00,4322.0,-0.0070006226349637
2021-11-21 11:00:00,649.03412969,190167,2021-11-21 11:00:00,4320.45,-0.0003586302637668
2021-11-21 12:00:00,654.95955882,178149,2021-11-21 12:00:00,4330.86,0.002409471235635
2021-11-21 13:00:00,650.00796813,163152,2021-11-21 13:00:00,4318.01,-0.0029670781322876
2021-11-21 14:00:00,665.41064639,175003,2021-11-21 14:00:00,4331.97,0.0032329707434675
2021-11-21 15:00:00,689.44,189596,2021-11-21 15:00:00,4367.9,0.0082941479280786
2021-11-21 16:00:00,673.52631579,191955,2021-11-21 16:00:00,4411.54,0.0099910712241582
2021-11-21 17:00:00,654.08833922,185107,2021-11-21 17:00:00,4374.1,-0.0084868322626564
2021-11-21 18:00:00,629.69135802,153015,2021-11-21 18:00:00,4360.22,-0.0031732242061224
2021-11-21 19:00:00,658.46586345,163958,2021-11-21 19:00:00,4346.09,-0.0032406621684226
2021-11-21 20:00:00,676.58914729,174560,2021-11-21 20:00:00,4384.17,0.0087618986261213
2021-11-21 21:00:00,651.80722892,162300,2021-11-21 21:00:00,4363.58,-0.0046964419719126
2021-11-21 22:00:00,630.79323308,167791,2021-11-21 22:00:00,4315.66,-0.0109818085150266
2021-11-21 23:00:00,492.46332046,127548,2021-11-21 23:00:00,4259.23,-0.0130756361715241
2021-11-22 00:00:00,700.43109541,198222,2021-11-22 00:00:00,4230.39,-0.006771176949824
2021-11-22 01:00:00,620.08016878,146959,2021-11-22 01:00:00,4213.43,-0.0040090866326745
2021-11-22 02:00:00,644.62406015,171470,2021-11-22 02:00:00,4189.91,-0.0055821504095239
2021-11-22 03:00:00,670.16412214,175583,2021-11-22 03:00:00,4167.33,-0.0053891372368379
2021-11-22 04:00:00,610.16153846,158642,2021-11-22 04:00:00,4155.62,-0.0028099526555372
2021-11-22 05:00:00,495.60077519,127865,2021-11-22 05:00:00,4184.72,0.0070025652008605
2021-11-22 06:00:00,551.47368421,146692,2021-11-22 06:00:00,4179.18,-0.0013238639622245
2021-11-22 07:00:00,578.26217228,154396,2021-11-22 07:00:00,4188.65,0.0022659947645229
2021-11-22 08:00:00,616.42965779,162121,2021-11-22 08:00:00,4196.98,0.001988707578814
2021-11-22 09:00:00,606.61623616,164393,2021-11-22 09:00:00,4189.33,-0.0018227392077159
2021-11-22 10:00:00,617.03321033,167216,2021-11-22 10:00:00,4205.48,0.0038550317115146
2021-11-22 11:00:00,614.36153846,159734,2021-11-22 11:00:00,4173.25,-0.0076638100763763
2021-11-22 12:00:00,620.56976744,160107,2021-11-22 12:00:00,4178.77,0.0013227101180135
2021-11-22 13:00:00,663.64312268,178520,2021-11-22 13:00:00,4278.98,0.0239807407442858
2021-11-22 14:00:00,624.98412698,157496,2021-11-22 14:00:00,4242.24,-0.0085861583835399
2021-11-22 15:00:00,651.05363985,169925,2021-11-22 15:00:00,4235.9,-0.0014944934751451
2021-11-22 16:00:00,612.96478873,174082,2021-11-22 16:00:00,4232.01,-0.0009183408484618
2021-11-22 17:00:00,617.17063492,155527,2021-11-22 17:00:00,4209.19,-0.00539223678583
2021-11-22 18:00:00,662.953125,169716,2021-11-22 18:00:00,4138.32,-0.0168369686329198
2021-11-22 19:00:00,642.725,179963,2021-11-22 19:00:00,4065.93,-0.0174926056950646
2021-11-22 20:00:00,572.49462366,159726,2021-11-22 20:00:00,4060.0,-0.0014584609179203
2021-11-22 21:00:00,515.73309609,144921,2021-11-22 21:00:00,4079.06,0.0046945812807881
2021-11-22 22:00:00,594.25,149751,2021-11-22 22:00:00,4113.64,0.0084774433325325
2021-11-22 23:00:00,466.07885305,130036,2021-11-22 23:00:00,4086.57,-0.0065805466691301
2021-11-23 00:00:00,482.67729084,121152,2021-11-23 00:00:00,4133.47,0.011476617309871
2021-11-23 01:00:00,600.38162544,169908,2021-11-23 01:00:00,4139.94,0.0015652708257225
2021-11-23 02:00:00,487.98091603,127851,2021-11-23 02:00:00,4159.3,0.0046763962762745
2021-11-23 03:00:00,448.06451613,111120,2021-11-23 03:00:00,4178.28,0.0045632678575719
2021-11-23 04:00:00,639.31111111,172614,2021-11-23 04:00:00,4168.47,-0.0023478560556017
2021-11-23 05:00:00,622.76595745,146350,2021-11-23 05:00:00,4156.74,-0.0028139821085435
2021-11-23 06:00:00,608.17054264,156908,2021-11-23 06:00:00,4142.4,-0.0034498188484245
2021-11-23 07:00:00,630.5665529,184756,2021-11-23 07:00:00,4108.21,-0.0082536693704131
2021-11-23 08:00:00,592.78823529,151161,2021-11-23 08:00:00,4133.9,0.0062533317430217
2021-11-23 09:00:00,654.10545455,179879,2021-11-23 09:00:00,4143.33,0.0022811388761219
2021-11-23 10:00:00,654.28744939,161609,2021-11-23 10:00:00,4155.38,0.0029082887435951
2021-11-23 11:00:00,627.07024793,151751,2021-11-23 11:00:00,4135.36,-0.0048178505936883
2021-11-23 12:00:00,593.67586207,172166,2021-11-23 12:00:00,4137.04,0.0004062524181691
2021-11-23 13:00:00,488.29520295,132328,2021-11-23 13:00:00,4183.25,0.0111698219016493
2021-11-23 14:00:00,649.03952569,164207,2021-11-23 14:00:00,4312.61,0.0309233251658398
2021-11-23 15:00:00,631.87072243,166182,2021-11-23 15:00:00,4272.14,-0.0093841084633201
2021-11-23 16:00:00,613.93869732,160238,2021-11-23 16:00:00,4353.57,0.0190607049394446
2021-11-23 17:00:00,653.78467153,179137,2021-11-23 17:00:00,4322.98,-0.0070264173999728
2021-11-23 18:00:00,648.31147541,158188,2021-11-23 18:00:00,4322.79,-4.3951163317790254e-05
2021-11-23 19:00:00,671.22878229,181903,2021-11-23 19:00:00,4358.27,0.0082076621811377
2021-11-23 20:00:00,683.60784314,174320,2021-11-23 20:00:00,4383.51,0.0057912887453048
2021-11-23 21:00:00,669.08301887,177307,2021-11-23 21:00:00,4352.49,-0.0070765208702615
2021-11-23 22:00:00,691.89160839,197881,2021-11-23 22:00:00,4336.42,-0.0036921394420205
2021-11-23 23:00:00,672.39721254,192978,2021-11-23 23:00:00,4341.36,0.0011391885472347
2021-11-24 00:00:00,722.05860806,197122,2021-11-24 00:00:00,4353.48,0.0027917518934159
2021-11-24 01:00:00,669.89300412,162784,2021-11-24 01:00:00,4301.0,-0.0120547240368623
2021-11-24 02:00:00,557.89433962,147842,2021-11-24 02:00:00,4248.81,-0.0121343873517785
2021-11-24 03:00:00,628.2614841,177798,2021-11-24 03:00:00,4250.16,0.0003177360249104
2021-11-24 04:00:00,624.17045455,164781,2021-11-24 04:00:00,4270.88,0.004875110584072
2021-11-24 05:00:00,629.13541667,181191,2021-11-24 05:00:00,4272.21,0.0003114112314088
2021-11-24 06:00:00,672.8745098,171583,2021-11-24 06:00:00,4272.56,8.192481174851274e-05
2021-11-24 07:00:00,623.29811321,165174,2021-11-24 07:00:00,4272.39,-3.978879173138772e-05
2021-11-24 08:00:00,609.82677165,154896,2021-11-24 08:00:00,4302.4,0.0070241714824721
2021-11-24 09:00:00,659.25203252,162176,2021-11-24 09:00:00,4292.03,-0.002410282632949
2021-11-24 10:00:00,640.70648464,187727,2021-11-24 10:00:00,4258.76,-0.0077515767597149
2021-11-24 11:00:00,640.74621212,169157,2021-11-24 11:00:00,4295.15,0.0085447407226515
2021-11-24 12:00:00,633.8600823,154028,2021-11-24 12:00:00,4279.73,-0.0035900958057344
2021-11-24 13:00:00,665.15384615,164293,2021-11-24 13:00:00,4222.21,-0.0134401001932363
2021-11-24 14:00:00,677.91050584,174223,2021-11-24 14:00:00,4203.97,-0.0043200125052993
2021-11-24 15:00:00,662.29343629,171534,2021-11-24 15:00:00,4253.93,0.0118840048811004
2021-11-24 16:00:00,599.55343511,157083,2021-11-24 16:00:00,4226.77,-0.0063846842801832
2021-11-24 17:00:00,650.12903226,181386,2021-11-24 17:00:00,4213.56,-0.0031253179141519
2021-11-24 18:00:00,644.16083916,184230,2021-11-24 18:00:00,4234.06,0.004865244591272
2021-11-24 19:00:00,656.81124498,163546,2021-11-24 19:00:00,4213.73,-0.0048015380037129
2021-11-24 20:00:00,668.77238806,179231,2021-11-24 20:00:00,4271.8,0.0137811392756537
2021-11-24 21:00:00,632.756,158189,2021-11-24 21:00:00,4260.54,-0.002635891193408
2021-11-24 22:00:00,648.30827068,172450,2021-11-24 22:00:00,4250.0,-0.0024738648152581
2021-11-24 23:00:00,642.53469388,157421,2021-11-24 23:00:00,4271.29,0.0050094117647059
2021-11-25 00:00:00,665.3619403,178317,2021-11-25 00:00:00,4314.13,0.0100297568181977
2021-11-25 01:00:00,596.29454545,163981,2021-11-25 01:00:00,4323.86,0.0022553794160118
2021-11-25 02:00:00,658.02985075,176352,2021-11-25 02:00:00,4312.13,-0.0027128537926759
2021-11-25 03:00:00,650.91254753,171190,2021-11-25 03:00:00,4318.61,0.0015027376261846
2021-11-25 04:00:00,618.29249012,156428,2021-11-25 04:00:00,4290.31,-0.0065530344254284
2021-11-25 05:00:00,619.45769231,161059,2021-11-25 05:00:00,4279.36,-0.0025522631231778
2021-11-25 06:00:00,651.73877551,159676,2021-11-25 06:00:00,4278.97,-9.113512300895632e-05
2021-11-25 07:00:00,620.1124031,159989,2021-11-25 07:00:00,4297.52,0.0043351554229171
2021-11-25 08:00:00,595.10788382,143421,2021-11-25 08:00:00,4287.05,-0.0024362888363521
2021-11-25 09:00:00,628.71314741,157807,2021-11-25 09:00:00,4300.72,0.0031886728636241
2021-11-25 10:00:00,681.8365019,179323,2021-11-25 10:00:00,4368.88,0.0158485090868505
2021-11-25 11:00:00,666.05576208,179169,2021-11-25 11:00:00,4390.99,0.0050607936130082
2021-11-25 12:00:00,674.07692308,184023,2021-11-25 12:00:00,4452.19,0.0139376313769787
2021-11-25 13:00:00,619.91544118,168617,2021-11-25 13:00:00,4461.52,0.0020955978967656
2021-11-25 14:00:00,654.34831461,174711,2021-11-25 14:00:00,4484.73,0.0052022629059151
2021-11-25 15:00:00,659.34883721,170112,2021-11-25 15:00:00,4479.11,-0.0012531412147441
2021-11-25 16:00:00,685.92592593,185200,2021-11-25 16:00:00,4490.01,0.0024335191589401
2021-11-25 17:00:00,655.72932331,174424,2021-11-25 17:00:00,4522.13,0.0071536589005369
2021-11-25 18:00:00,664.71484375,170167,2021-11-25 18:00:00,4503.43,-0.0041352194651634
2021-11-25 19:00:00,652.31386861,178734,2021-11-25 19:00:00,4506.36,0.0006506151977492
2021-11-25 20:00:00,649.53877551,159137,2021-11-25 20:00:00,4513.14,0.0015045402497804
2021-11-25 21:00:00,570.76678445,161527,2021-11-25 21:00:00,4501.57,-0.0025636253251617
2021-11-25 22:00:00,674.84790875,177485,2021-11-25 22:00:00,4521.21,0.0043629222693417
2021-11-25 23:00:00,706.89694656,185207,2021-11-25 23:00:00,4527.86,0.0014708451940961
2021-11-26 00:00:00,706.19758065,175137,2021-11-26 00:00:00,4502.64,-0.0055699602019495
2021-11-26 01:00:00,681.30859375,174415,2021-11-26 01:00:00,4490.67,-0.0026584403816428
2021-11-26 02:00:00,653.51046025,156189,2021-11-26 02:00:00,4462.77,-0.0062128813740487
2021-11-26 03:00:00,678.45059289,171648,2021-11-26 03:00:00,4430.64,-0.0071995643961038
2021-11-26 04:00:00,669.29347826,184725,2021-11-26 04:00:00,4427.17,-0.000783182565047
2021-11-26 05:00:00,697.53696498,179267,2021-11-26 05:00:00,4434.02,0.0015472638276823
2021-11-26 06:00:00,679.83464567,172678,2021-11-26 06:00:00,4421.11,-0.0029115791087999
2021-11-26 07:00:00,659.82352941,179472,2021-11-26 07:00:00,4343.53,-0.0175476294414751
2021-11-26 08:00:00,789.7751004,196654,2021-11-26 08:00:00,4098.49,-0.0564149436057768
2021-11-26 09:00:00,684.958159,163705,2021-11-26 09:00:00,4071.88,-0.0064926350924363
2021-11-26 10:00:00,656.31660232,169986,2021-11-26 10:00:00,4051.56,-0.0049903238798786
2021-11-26 11:00:00,678.12204724,172243,2021-11-26 11:00:00,3984.3,-0.0166010129431626
2021-11-26 12:00:00,674.5257732,196287,2021-11-26 12:00:00,4050.94,0.0167256481690636
2021-11-26 13:00:00,681.01403509,194089,2021-11-26 13:00:00,4084.66,0.0083239939372095
2021-11-26 14:00:00,665.29787234,187614,2021-11-26 14:00:00,4100.86,0.0039660583745035
2021-11-26 15:00:00,684.25978648,192277,2021-11-26 15:00:00,4063.11,-0.0092053861872873
2021-11-26 16:00:00,692.81007752,178745,2021-11-26 16:00:00,4071.36,0.0020304643487378
