start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime,close,change
2022-12-06 04:00:00,-0.26,-3.67404304,-0.00152906,-0.0216114,2022-12-06 04:00:00,16996.0,0.000176543282528
2022-12-06 05:00:00,1.41,1.37927333,0.00830581,0.00812483,2022-12-06 05:00:00,16972.5,-0.0013826782772417
2022-12-06 06:00:00,2.74,5.36928352,0.01611622,0.03157633,2022-12-06 06:00:00,16995.0,0.0013256738842244
2022-12-06 07:00:00,2.91,7.01833273,0.01711647,0.04127149,2022-12-06 07:00:00,16998.5,0.0002059429243894
2022-12-06 08:00:00,1.35,16.05151076,0.00792525,0.09414992,2022-12-06 08:00:00,17030.0,0.0018531046857075
2022-12-06 09:00:00,2.23,4.64612756,0.01313748,0.02736758,2022-12-06 09:00:00,16966.0,-0.0037580739870816
2022-12-06 10:00:00,1.79,5.11397362,0.01054999,0.03013509,2022-12-06 10:00:00,16962.0,-0.0002357656489448
2022-12-06 11:00:00,2.27,1.83300425,0.0133656,0.01079288,2022-12-06 11:00:00,16976.0,0.0008253743662303
2022-12-06 12:00:00,0.44,4.54985042,0.00258871,0.02676223,2022-12-06 12:00:00,16993.5,0.0010308671065033
2022-12-06 13:00:00,0.86,-1.28265018,0.00506331,-0.00755264,2022-12-06 13:00:00,16979.5,-0.0008238444110983
2022-12-06 14:00:00,0.07,1.37737319,0.00041244,0.00811481,2022-12-06 14:00:00,16961.0,-0.001089549162225
2022-12-06 15:00:00,-0.68,1.23390022,-0.00400347,0.00726371,2022-12-06 15:00:00,16971.0,0.0005895878780732
2022-12-06 16:00:00,0.57,7.8760205,0.00335563,0.04634668,2022-12-06 16:00:00,16977.5,0.000383006304873
2022-12-06 17:00:00,1.7,2.22032574,0.01002372,0.01309132,2022-12-06 17:00:00,16951.0,-0.0015608894124576
2022-12-06 18:00:00,0.34,-0.35414294,0.00200333,-0.00208675,2022-12-06 18:00:00,16965.5,0.0008554067606629
2022-12-06 19:00:00,-1.08,-0.45377268,-0.00636382,-0.00267372,2022-12-06 19:00:00,16959.5,-0.0003536588959948
2022-12-06 20:00:00,0.66,-0.88792246,0.00388473,-0.00522675,2022-12-06 20:00:00,16985.0,0.0015035820631503
2022-12-06 21:00:00,-0.75,-6.65830008,-0.00441345,-0.03919507,2022-12-06 21:00:00,16991.5,0.0003826906093611
2022-12-06 22:00:00,1.33,3.22393995,0.00783559,0.01899147,2022-12-06 22:00:00,16967.0,-0.0014418974192978
2022-12-06 23:00:00,0.09,1.27751183,0.00052666,0.00747514,2022-12-06 23:00:00,17081.5,0.0067483939411798
2022-12-07 00:00:00,0.86,4.0823443,0.00503962,0.0239181,2022-12-07 00:00:00,17059.5,-0.0012879430963322
2022-12-07 01:00:00,1.24,2.05711643,0.00727656,0.01207099,2022-12-07 01:00:00,17035.0,-0.001436149945778
2022-12-07 02:00:00,0.86,2.54487432,0.00504248,0.01492,2022-12-07 02:00:00,17047.5,0.0007337833871441
2022-12-07 03:00:00,0.58,2.13285299,0.00340675,0.01252661,2022-12-07 03:00:00,17018.0,-0.0017304590115853
2022-12-07 04:00:00,-0.2,0.47702145,-0.00117367,0.00279922,2022-12-07 04:00:00,17032.5,0.0008520390175108
2022-12-07 05:00:00,1.41,1.59432889,0.00829192,0.00937582,2022-12-07 05:00:00,17000.5,-0.0018787611918391
2022-12-07 06:00:00,0.78,3.51246423,0.00460013,0.0207118,2022-12-07 06:00:00,16944.5,-0.0032940207640951
2022-12-07 07:00:00,0.02,-7.42814949,0.00011931,-0.04433238,2022-12-07 07:00:00,16765.0,-0.0105934078904659
2022-12-07 08:00:00,1.6,3.82108979,0.00952758,0.02275057,2022-12-07 08:00:00,16793.0,0.001670146137787
2022-12-07 09:00:00,0.14,0.89167203,0.00083161,0.00529638,2022-12-07 09:00:00,16828.0,0.0020842017507294
2022-12-07 10:00:00,1.25,-0.15863337,0.00742919,-0.00094289,2022-12-07 10:00:00,16821.0,-0.0004159733777038
2022-12-07 11:00:00,1.94,-0.80637465,0.01155223,-0.00480255,2022-12-07 11:00:00,16788.0,-0.0019618334225075
2022-12-07 12:00:00,1.33,4.54911609,0.00791939,0.0270822,2022-12-07 12:00:00,16786.0,-0.0001191327138432
2022-12-07 13:00:00,0.67,1.5198412,0.00397502,0.00901657,2022-12-07 13:00:00,16847.5,0.0036637674252353
2022-12-07 14:00:00,0.3,7.33319501,0.00178169,0.0435335,2022-12-07 14:00:00,16830.0,-0.0010387297818666
2022-12-07 15:00:00,1.18,-0.16228391,0.00700817,-0.0009639,2022-12-07 15:00:00,16829.0,-5.941770647654998e-05
2022-12-07 16:00:00,0.11,-2.02849551,0.00065434,-0.01206819,2022-12-07 16:00:00,16802.5,-0.0015746627844791
2022-12-07 17:00:00,-1.09,0.2633751,-0.00648584,0.00156704,2022-12-07 17:00:00,16794.5,-0.0004761196250557
2022-12-07 18:00:00,0.44,5.11028245,0.00262156,0.03043909,2022-12-07 18:00:00,16777.5,-0.0010122361487391
2022-12-07 19:00:00,-1.23,-0.63018291,-0.00731458,-0.00374745,2022-12-07 19:00:00,16807.5,0.0017881090746536
2022-12-07 20:00:00,-0.66,-1.55039481,-0.00392341,-0.00921689,2022-12-07 20:00:00,16812.5,0.0002974862412612
2022-12-07 21:00:00,0.84,-0.8142789,0.00499142,-0.00483906,2022-12-07 21:00:00,16823.0,0.000624535315985
2022-12-07 22:00:00,-0.01,2.51998571,-5.938e-05,0.01496038,2022-12-07 22:00:00,16834.5,0.0006835879450752
2022-12-07 23:00:00,3.36,5.44589133,0.01995648,0.03234147,2022-12-07 23:00:00,16823.0,-0.0006831209718138
2022-12-08 00:00:00,2.33,1.11226845,0.01385871,0.00661619,2022-12-08 00:00:00,16801.0,-0.0013077334601439
2022-12-08 01:00:00,-0.7,-5.26811795,-0.00415882,-0.03130732,2022-12-08 01:00:00,16817.0,0.0009523242664126
2022-12-08 02:00:00,0.59,0.51470973,0.00350284,0.00305586,2022-12-08 02:00:00,16835.5,0.0011000773027294
2022-12-08 03:00:00,-1.32,-0.68214762,-0.00784112,-0.00405197,2022-12-08 03:00:00,16824.0,-0.0006830803955926
2022-12-08 04:00:00,-0.86,0.7286916,-0.00511391,0.00433268,2022-12-08 04:00:00,16805.5,-0.0010996195910604
2022-12-08 05:00:00,0.74,-6.47006752,0.00439973,-0.03848476,2022-12-08 05:00:00,16809.0,0.0002082651512897
2022-12-08 06:00:00,-0.06,9.81918819,-0.00035704,0.05839661,2022-12-08 06:00:00,16791.0,-0.0010708548991611
2022-12-08 07:00:00,0.34,4.59921973,0.00202074,0.02732782,2022-12-08 07:00:00,16813.5,0.0013400035733428
2022-12-08 08:00:00,1.24,-0.42526594,0.00736658,-0.00252667,2022-12-08 08:00:00,16827.0,0.0008029262200017
2022-12-08 09:00:00,2.29,13.97919524,0.01362967,0.08314379,2022-12-08 09:00:00,16792.0,-0.002079990491472
2022-12-08 10:00:00,0.51,-2.45722487,0.00303158,-0.014609,2022-12-08 10:00:00,16813.5,0.0012803716055265
2022-12-08 11:00:00,-0.69,-0.1778975,-0.00409471,-0.00105568,2022-12-08 11:00:00,16840.5,0.0016058524400035
2022-12-08 12:00:00,0.64,3.50448792,0.00380293,0.02082038,2022-12-08 12:00:00,16818.0,-0.0013360648436804
2022-12-08 13:00:00,0.4,3.19195369,0.00237296,0.01893283,2022-12-08 13:00:00,16850.0,0.001902723272684
2022-12-08 14:00:00,1.74,10.70002063,0.01029744,0.06328986,2022-12-08 14:00:00,16892.5,0.0025222551928782
2022-12-08 15:00:00,1.41,6.78787229,0.00833461,0.04011086,2022-12-08 15:00:00,16907.0,0.0008583690987125
2022-12-08 16:00:00,2.19,2.894859,0.01292203,0.01708032,2022-12-08 16:00:00,16937.0,0.0017744129650441
2022-12-08 17:00:00,2.48,0.89074139,0.01461698,0.00525047,2022-12-08 17:00:00,16953.5,0.0009741985003246
2022-12-08 18:00:00,4.81,6.41682647,0.02788724,0.03719978,2022-12-08 18:00:00,17230.0,0.0163093166602765
2022-12-08 19:00:00,3.76,20.07520207,0.02179505,0.116257,2022-12-08 19:00:00,17238.5,0.0004933255948926
2022-12-08 20:00:00,6.63,9.70583242,0.03855568,0.05643258,2022-12-08 20:00:00,17180.0,-0.0033935667256431
2022-12-08 21:00:00,2.01,5.37608781,0.01169902,0.03128489,2022-12-08 21:00:00,17166.0,-0.0008149010477299
2022-12-08 22:00:00,3.14,9.51018169,0.01825387,0.0552654,2022-12-08 22:00:00,17184.0,0.001048584411045
2022-12-08 23:00:00,1.91,6.75445037,0.01108911,0.03920408,2022-12-08 23:00:00,17209.5,0.001483938547486
2022-12-09 00:00:00,2.74,7.39485493,0.01592605,0.04297042,2022-12-09 00:00:00,17183.5,-0.0015107934571021
2022-12-09 01:00:00,0.59,4.54418934,0.0034233,0.02636025,2022-12-09 01:00:00,17216.0,0.0018913492594641
2022-12-09 02:00:00,0.19,20.1952614,0.0011036,0.1171663,2022-12-09 02:00:00,17207.5,-0.0004937267657992
2022-12-09 03:00:00,0.4,4.42198191,0.00232522,0.02569921,2022-12-09 03:00:00,17189.5,-0.0010460554990556
2022-12-09 04:00:00,-0.34,5.28788596,-0.00197383,0.03068814,2022-12-09 04:00:00,17214.0,0.0014252886936791
2022-12-09 05:00:00,0.39,-0.77119811,0.00226504,-0.00447926,2022-12-09 05:00:00,17205.0,-0.0005228302544441
2022-12-09 06:00:00,0.48,2.81424426,0.00278778,0.01634256,2022-12-09 06:00:00,17207.5,0.0001453065969194
2022-12-09 07:00:00,1.1,3.38522795,0.00639092,0.0196653,2022-12-09 07:00:00,17205.0,-0.0001452854859799
2022-12-09 08:00:00,0.58,-2.3115204,0.00337086,-0.0134364,2022-12-09 08:00:00,17192.5,-0.0007265329845974
2022-12-09 09:00:00,0.27,-2.62622795,0.00156636,-0.0152382,2022-12-09 09:00:00,17228.5,0.0020939363094372
2022-12-09 10:00:00,2.86,3.34911253,0.01661225,0.0194527,2022-12-09 10:00:00,17204.5,-0.0013930406013291
2022-12-09 11:00:00,-0.17,16.49247244,-0.000986,0.09556356,2022-12-09 11:00:00,17232.0,0.00159841901828
2022-12-09 12:00:00,0.55,-1.57027421,0.00318725,-0.00910087,2022-12-09 12:00:00,17243.0,0.0006383472609099
2022-12-09 13:00:00,2.0,2.16516124,0.01166133,0.01262421,2022-12-09 13:00:00,17144.0,-0.0057414603027315
2022-12-09 14:00:00,1.17,7.01702156,0.00681967,0.04088673,2022-12-09 14:00:00,17142.0,-0.0001166588894073
2022-12-09 15:00:00,0.5,1.40477779,0.00291011,0.00817568,2022-12-09 15:00:00,17168.5,0.0015459106288646
2022-12-09 16:00:00,0.94,3.14264476,0.00547789,0.01831154,2022-12-09 16:00:00,17143.5,-0.0014561551678946
2022-12-09 17:00:00,2.03,8.13312437,0.01182685,0.047367,2022-12-09 17:00:00,17154.0,0.0006124770321112
2022-12-09 18:00:00,1.79,16.90425041,0.01043889,0.098495,2022-12-09 18:00:00,17136.5,-0.0010201702226886
2022-12-09 19:00:00,0.94,3.25048906,0.00548339,0.01895884,2022-12-09 19:00:00,17135.0,-8.753245995385406e-05
2022-12-09 20:00:00,-0.27,-7.36670162,-0.00157883,-0.0430947,2022-12-09 20:00:00,17095.5,-0.0023052232273125
2022-12-09 21:00:00,1.75,-1.5695534,0.01022728,-0.0091745,2022-12-09 21:00:00,17105.5,0.000584949255652
2022-12-09 22:00:00,1.0,-0.26818244,0.0058367,-0.00156542,2022-12-09 22:00:00,17120.5,0.0008769109350794
2022-12-09 23:00:00,2.03,4.08251534,0.01185155,0.02383169,2022-12-09 23:00:00,17116.0,-0.0002628427908063
2022-12-10 00:00:00,1.15,0.57503546,0.00670441,0.00335253,2022-12-10 00:00:00,17148.0,0.0018695956999299
2022-12-10 01:00:00,1.11,2.81120482,0.00647063,0.01638601,2022-12-10 01:00:00,17142.5,-0.0003207371121997
2022-12-10 02:00:00,0.44,-1.92649198,0.00256694,-0.01124061,2022-12-10 02:00:00,17134.5,-0.0004666763890914
2022-12-10 03:00:00,1.77,0.36153168,0.01032366,0.00210883,2022-12-10 03:00:00,17136.0,8.754267705501917e-05
2022-12-10 04:00:00,-0.03,-6.1605286,-0.0001749,-0.03592974,2022-12-10 04:00:00,17142.5,0.0003793183940243
2022-12-10 05:00:00,0.62,-2.39577646,0.00361851,-0.01398495,2022-12-10 05:00:00,17125.0,-0.0010208546011375
2022-12-10 06:00:00,1.28,4.94590203,0.00746477,0.0288376,2022-12-10 06:00:00,17136.5,0.0006715328467152
2022-12-10 07:00:00,0.15,1.14682243,0.00087443,0.00668504,2022-12-10 07:00:00,17145.5,0.0005251947597233
2022-12-10 08:00:00,1.29,7.10039131,0.00752546,0.04140742,2022-12-10 08:00:00,17137.5,-0.0004665947333118
2022-12-10 09:00:00,0.18,3.03006156,0.00104985,0.01766991,2022-12-10 09:00:00,17137.5,0.0
2022-12-10 10:00:00,0.06,-0.13566892,0.00034957,-0.00079044,2022-12-10 10:00:00,17150.0,0.00072939460248
2022-12-10 11:00:00,-0.49,2.6065305,-0.00285405,0.01517922,2022-12-10 11:00:00,17158.5,0.0004956268221574
2022-12-10 12:00:00,0.27,2.2546111,0.00157352,0.013138,2022-12-10 12:00:00,17147.0,-0.0006702217559809
2022-12-10 13:00:00,0.37,3.53689636,0.0021564,0.02060959,2022-12-10 13:00:00,17148.0,5.831923951715723e-05
2022-12-10 14:00:00,0.17,5.1552768,0.00099031,0.03002259,2022-12-10 14:00:00,17154.5,0.0003790529507814
2022-12-10 15:00:00,1.52,2.02487392,0.00883325,0.01176691,2022-12-10 15:00:00,17200.0,0.0026523652685883
2022-12-10 16:00:00,1.35,4.57333566,0.00785373,0.02660074,2022-12-10 16:00:00,17176.0,-0.0013953488372092
2022-12-10 17:00:00,-0.95,-0.75392796,-0.00553317,-0.00439112,2022-12-10 17:00:00,17153.0,-0.0013390777829529
2022-12-10 18:00:00,1.23,1.04800428,0.00715715,0.00609821,2022-12-10 18:00:00,17172.5,0.0011368273771352
2022-12-10 19:00:00,0.95,12.79030949,0.00553104,0.0744157,2022-12-10 19:00:00,17158.0,-0.0008443732712185
2022-12-10 20:00:00,2.85,2.14254203,0.01659745,0.01247797,2022-12-10 20:00:00,17150.5,-0.0004371138827369
2022-12-10 21:00:00,1.56,-0.62160853,0.00910926,-0.0036302,2022-12-10 21:00:00,17114.5,-0.0020990641672254
2022-12-10 22:00:00,-0.68,-1.42568482,-0.00396774,-0.0083191,2022-12-10 22:00:00,17126.5,0.0007011598352273
2022-12-10 23:00:00,0.61,1.81902952,0.00356153,0.01061978,2022-12-10 23:00:00,17121.0,-0.0003211397541821
2022-12-11 00:00:00,2.46,12.00106238,0.0143515,0.06997453,2022-12-11 00:00:00,17131.5,0.0006132819344664
2022-12-11 01:00:00,-0.85,-2.3829097,-0.00495225,-0.01388449,2022-12-11 01:00:00,17154.5,0.0013425561100897
2022-12-11 02:00:00,2.14,-0.37500279,0.01248261,-0.00218771,2022-12-11 02:00:00,17138.5,-0.0009326998746684
2022-12-11 03:00:00,1.46,7.561196,0.00851133,0.04406365,2022-12-11 03:00:00,17145.0,0.000379263062695
2022-12-11 04:00:00,0.55,1.04651418,0.00320353,0.00609536,2022-12-11 04:00:00,17152.5,0.0004374453193349
2022-12-11 05:00:00,1.85,-1.83417064,0.01077158,-0.01068171,2022-12-11 05:00:00,17162.5,0.0005830053927999
2022-12-11 06:00:00,1.26,3.30177696,0.00733743,0.01922515,2022-12-11 06:00:00,17167.5,0.0002913328477784
2022-12-11 07:00:00,0.63,-4.21913157,0.00366687,-0.02456406,2022-12-11 07:00:00,17169.0,8.737439930106561e-05
2022-12-11 08:00:00,0.14,3.89241533,0.00081506,0.02265611,2022-12-11 08:00:00,17168.0,-5.8244510454885656e-05
2022-12-11 09:00:00,0.86,-3.52132719,0.00500926,-0.02051598,2022-12-11 09:00:00,17155.5,-0.0007280987884435
2022-12-11 10:00:00,-1.15,-5.29858689,-0.00669888,-0.03087234,2022-12-11 10:00:00,17160.0,0.0002623065489202
2022-12-11 11:00:00,0.41,-1.56202268,0.00238824,-0.0090998,2022-12-11 11:00:00,17157.0,-0.0001748251748251
2022-12-11 12:00:00,1.29,0.74344795,0.0075174,0.00433254,2022-12-11 12:00:00,17154.5,-0.0001457131200093
2022-12-11 13:00:00,-1.54,-0.9669395,-0.00897567,-0.00563548,2022-12-11 13:00:00,17145.5,-0.000524643679501
2022-12-11 14:00:00,0.22,-3.7187306,0.00128244,-0.02168253,2022-12-11 14:00:00,17145.5,0.0
2022-12-11 15:00:00,0.37,8.68516882,0.00215699,0.05060745,2022-12-11 15:00:00,17145.5,0.0
2022-12-11 16:00:00,-0.07,20.37966878,-0.00040783,0.1185937,2022-12-11 16:00:00,17157.0,0.0006707299291359
2022-12-11 17:00:00,1.7,6.90194022,0.00989685,0.04016868,2022-12-11 17:00:00,17167.5,0.000611995104039
2022-12-11 18:00:00,1.56,11.64114799,0.00906863,0.06763297,2022-12-11 18:00:00,17191.0,0.0013688655890491
2022-12-11 19:00:00,0.6,12.5560066,0.00349296,0.07304508,2022-12-11 19:00:00,17163.5,-0.0015996742481531
2022-12-11 20:00:00,2.54,9.48778209,0.01485296,0.05545842,2022-12-11 20:00:00,17095.5,-0.0039618958837066
2022-12-11 21:00:00,0.24,9.51261629,0.00140243,0.05555631,2022-12-11 21:00:00,17104.5,0.0005264543300869
2022-12-11 22:00:00,2.53,2.10246475,0.0147941,0.01229441,2022-12-11 22:00:00,17094.0,-0.0006138735420503
2022-12-11 23:00:00,0.16,0.29514275,0.00093649,0.00172748,2022-12-11 23:00:00,17078.0,-0.0009360009360009
2022-12-12 00:00:00,2.01,0.32548415,0.01185823,0.00192042,2022-12-12 00:00:00,16943.5,-0.0078756294648085
2022-12-12 01:00:00,1.19,1.79261729,0.00702013,0.01057475,2022-12-12 01:00:00,16946.5,0.0001770590491929
2022-12-12 02:00:00,3.01,9.59065422,0.01780801,0.05671892,2022-12-12 02:00:00,16900.0,-0.002743929424955
2022-12-12 03:00:00,0.02,1.62374917,0.00011821,0.0095963,2022-12-12 03:00:00,16910.0,0.0005917159763313
2022-12-12 04:00:00,1.18,8.3254939,0.00696887,0.04914812,2022-12-12 04:00:00,16922.5,0.0007392075694854
2022-12-12 05:00:00,1.28,9.74679866,0.0075538,0.05749106,2022-12-12 05:00:00,16939.5,0.0010045797015807
2022-12-12 06:00:00,0.44,13.68446341,0.00259748,0.08072132,2022-12-12 06:00:00,16926.0,-0.0007969538652262
2022-12-12 07:00:00,1.41,9.79073509,0.00833139,0.05782275,2022-12-12 07:00:00,16920.0,-0.0003544842254519
2022-12-12 08:00:00,1.77,2.57204681,0.01045166,0.01518694,2022-12-12 08:00:00,16928.0,0.0004728132387705
2022-12-12 09:00:00,1.06,3.70018195,0.00624955,0.02181216,2022-12-12 09:00:00,16952.5,0.0014473062381852
2022-12-12 10:00:00,0.24,1.31785497,0.00141281,0.00775731,2022-12-12 10:00:00,16976.0,0.0013862262203214
2022-12-12 11:00:00,0.89,-2.75236013,0.0052388,-0.01620467,2022-12-12 11:00:00,16977.5,8.836003770018586e-05
2022-12-12 12:00:00,2.67,-15.78620179,0.01574149,-0.09317179,2022-12-12 12:00:00,16949.5,-0.0016492416433514
2022-12-12 13:00:00,2.8,-6.11950933,0.01649925,-0.0360787,2022-12-12 13:00:00,16958.0,0.0005014897194608
2022-12-12 14:00:00,2.3,4.8268757,0.01351487,0.02835866,2022-12-12 14:00:00,17004.5,0.0027420686401697
2022-12-12 15:00:00,0.98,-0.66137306,0.00576104,-0.00388833,2022-12-12 15:00:00,16998.0,-0.0003822517568878
2022-12-12 16:00:00,3.4,1.41155879,0.01999707,0.00830304,2022-12-12 16:00:00,16991.5,-0.0003823979291681
2022-12-12 17:00:00,3.37,4.8058217,0.01981177,0.02825039,2022-12-12 17:00:00,17002.0,0.000617956036842
2022-12-12 18:00:00,2.91,9.1620923,0.01709437,0.0538016,2022-12-12 18:00:00,17015.0,0.0007646159275378
2022-12-12 19:00:00,2.09,4.59211513,0.01226294,0.02693999,2022-12-12 19:00:00,17035.0,0.0011754334410813
2022-12-12 20:00:00,1.99,4.76001845,0.01162167,0.02779417,2022-12-12 20:00:00,17107.0,0.00422659230995
2022-12-12 21:00:00,1.56,3.26674633,0.00908262,0.01901773,2022-12-12 21:00:00,17154.5,0.0027766411410534
2022-12-12 22:00:00,1.83,13.22753137,0.01066559,0.07704138,2022-12-12 22:00:00,17148.0,-0.000378909324084
2022-12-12 23:00:00,1.83,10.77618593,0.01063346,0.06258391,2022-12-12 23:00:00,17194.0,0.0026825285747609
2022-12-13 00:00:00,0.41,10.45836896,0.0023894,0.06091371,2022-12-13 00:00:00,17146.0,-0.0027916715133186
2022-12-13 01:00:00,0.09,11.58231147,0.0005249,0.06750563,2022-12-13 01:00:00,17131.0,-0.0008748396127377
2022-12-13 02:00:00,1.11,7.75256183,0.00647178,0.04518327,2022-12-13 02:00:00,17142.5,0.0006712976475395
2022-12-13 03:00:00,2.05,10.05775546,0.0119517,0.05861033,2022-12-13 03:00:00,17141.0,-8.750182295469422e-05
2022-12-13 04:00:00,3.22,8.24174619,0.01875479,0.04798975,2022-12-13 04:00:00,17152.0,0.000641736188087
2022-12-13 05:00:00,4.23,14.78814569,0.02461243,0.08599257,2022-12-13 05:00:00,17172.0,0.0011660447761194
2022-12-13 06:00:00,8.13,16.48658306,0.04740094,0.0960761,2022-12-13 06:00:00,17139.5,-0.0018926158863266
2022-12-13 07:00:00,6.93,15.66123537,0.04037245,0.09119204,2022-12-13 07:00:00,17146.5,0.0004084133142741
2022-12-13 08:00:00,4.47,11.02672553,0.02604871,0.06423316,2022-12-13 08:00:00,17144.5,-0.0001166418802671
2022-12-13 09:00:00,5.16,31.08545075,0.02960783,0.1781015,2022-12-13 09:00:00,17420.0,0.0160692933593864
2022-12-13 10:00:00,2.4,-5.56895961,0.01379924,-0.03203443,2022-12-13 10:00:00,17385.5,-0.0019804822043627
2022-12-13 11:00:00,1.72,8.52706907,0.00985977,0.04886169,2022-12-13 11:00:00,17429.5,0.0025308446694083
2022-12-13 12:00:00,1.54,4.57662687,0.00883694,0.02625737,2022-12-13 12:00:00,17409.0,-0.0011761668435698
2022-12-13 13:00:00,4.17,8.01320748,0.02329887,0.04476226,2022-12-13 13:00:00,17878.5,0.0269688092366018
2022-12-13 14:00:00,3.78,3.06691598,0.02115066,0.01716135,2022-12-13 14:00:00,17850.5,-0.001566126912213
2022-12-13 15:00:00,-1.53,-3.19913142,-0.00861829,-0.01802199,2022-12-13 15:00:00,17744.0,-0.0059662194336292
2022-12-13 16:00:00,-6.33,-8.19182879,-0.03564777,-0.04613761,2022-12-13 16:00:00,17742.0,-0.000112714156898
2022-12-13 17:00:00,-6.18,-8.88407806,-0.03502661,-0.05036032,2022-12-13 17:00:00,17631.0,-0.0062563408860331
2022-12-13 18:00:00,-2.27,-2.75163523,-0.01281495,-0.01553437,2022-12-13 18:00:00,17704.5,0.0041687936021779
2022-12-13 19:00:00,-1.5,3.06152992,-0.00845506,0.0172525,2022-12-13 19:00:00,17728.0,0.0013273461549323
2022-12-13 20:00:00,-0.93,-11.03544454,-0.00524026,-0.06221666,2022-12-13 20:00:00,17734.0,0.0003384476534296
2022-12-13 21:00:00,-5.68,-5.64002261,-0.03196807,-0.031743,2022-12-13 21:00:00,17753.0,0.0010713882936732
2022-12-13 22:00:00,-6.7,-2.30626634,-0.0376894,-0.0129702,2022-12-13 22:00:00,17756.5,0.0001971497775024
2022-12-13 23:00:00,-1.52,-6.3309003,-0.00855148,-0.03562712,2022-12-13 23:00:00,17764.5,0.0004505392391518
2022-12-14 00:00:00,-2.28,-3.49720769,-0.01279542,-0.01962776,2022-12-14 00:00:00,17806.5,0.0023642658110276
2022-12-14 01:00:00,-3.8,-2.67890858,-0.02137114,-0.01506519,2022-12-14 01:00:00,17775.5,-0.0017409372981775
2022-12-14 02:00:00,-3.89,2.70658055,-0.02186016,0.0152042,2022-12-14 02:00:00,17786.5,0.0006188292875024
2022-12-14 03:00:00,-4.7,-2.17340109,-0.0264317,-0.01222096,2022-12-14 03:00:00,17775.5,-0.0006184465746492
2022-12-14 04:00:00,-0.47,-3.00923154,-0.00264501,-0.01693743,2022-12-14 04:00:00,17764.5,-0.0006188292875024
2022-12-14 05:00:00,-1.91,1.5393736,-0.01073947,0.00865385,2022-12-14 05:00:00,17785.5,0.0011821329055137
2022-12-14 06:00:00,-2.55,-1.59201201,-0.01433927,-0.00895179,2022-12-14 06:00:00,17784.5,-5.6225577015012185e-05
2022-12-14 07:00:00,-2.72,-6.85099432,-0.01527574,-0.03848467,2022-12-14 07:00:00,17801.5,0.0009558885546403
2022-12-14 08:00:00,-2.62,1.20422313,-0.01468594,0.00674861,2022-12-14 08:00:00,17833.5,0.001797601325731
2022-12-14 09:00:00,-1.59,0.51967835,-0.00892495,0.0029167,2022-12-14 09:00:00,17801.5,-0.0017943757534976
2022-12-14 10:00:00,-0.7,0.21280026,-0.00392638,0.00119356,2022-12-14 10:00:00,17814.5,0.0007302755385782
2022-12-14 11:00:00,-2.34,2.56185575,-0.01312768,0.01436837,2022-12-14 11:00:00,17816.5,0.0001122680962137
2022-12-14 12:00:00,-4.93,-12.4330337,-0.02751996,-0.06943203,2022-12-14 12:00:00,17902.5,0.0048269862206382
2022-12-14 13:00:00,-0.1,7.07243884,-0.00055882,0.03950634,2022-12-14 13:00:00,17877.0,-0.0014243820695433
2022-12-14 14:00:00,-1.16,-0.19422112,-0.0064223,-0.00107524,2022-12-14 14:00:00,18039.5,0.0090898920400515
2022-12-14 15:00:00,5.3,3.26461238,0.02934365,0.01807669,2022-12-14 15:00:00,18038.0,-8.315086338317457e-05
2022-12-14 16:00:00,0.44,1.54592815,0.0024305,0.00853898,2022-12-14 16:00:00,18085.5,0.0026333296374321
2022-12-14 17:00:00,-0.12,-1.16959584,-0.00066311,-0.00646349,2022-12-14 17:00:00,18078.5,-0.0003870503994912
2022-12-14 18:00:00,23.07,26.56643984,0.1266645,0.1458335,2022-12-14 18:00:00,18205.0,0.0069972619409797
2022-12-14 19:00:00,-0.24,5.87150529,-0.00134885,0.03298781,2022-12-14 19:00:00,17768.5,-0.0239769294149958
2022-12-14 20:00:00,1.26,3.0008874,0.00709221,0.01688956,2022-12-14 20:00:00,17748.0,-0.0011537271013309
2022-12-14 21:00:00,-0.5,-1.0881208,-0.00280385,-0.00610205,2022-12-14 21:00:00,17804.0,0.0031552851025467
2022-12-14 22:00:00,-0.58,4.19175424,-0.00325167,0.02349405,2022-12-14 22:00:00,17820.0,0.0008986744551786
2022-12-14 23:00:00,1.82,7.37654115,0.01022291,0.04142098,2022-12-14 23:00:00,17790.0,-0.0016835016835017
2022-12-15 00:00:00,1.43,8.70787896,0.00803725,0.04892223,2022-12-15 00:00:00,17769.0,-0.0011804384485666
2022-12-15 01:00:00,3.47,6.95135942,0.01968057,0.03941779,2022-12-15 01:00:00,17622.0,-0.0082728347121391
2022-12-15 02:00:00,3.38,4.73143522,0.01907797,0.02670393,2022-12-15 02:00:00,17709.5,0.0049653841788672
2022-12-15 03:00:00,-0.04,3.96422113,-0.00022561,0.02235434,2022-12-15 03:00:00,17715.5,0.0003388012083909
2022-12-15 04:00:00,2.19,4.30593011,0.01236728,0.02431338,2022-12-15 04:00:00,17693.5,-0.0012418503570319
2022-12-15 05:00:00,1.13,7.30386391,0.00637913,0.04121776,2022-12-15 05:00:00,17704.5,0.0006216972334474
2022-12-15 06:00:00,4.24,-53.13130226,0.02392918,-0.3008267,2022-12-15 06:00:00,17711.5,0.0003953797057245
