start_time,datetime,fees_block_mean,fees_block_mean_usd,fees_reward_percent,fees_total,fees_total_usd,close,change
2022-01-10 05:00:00,2022-01-10 05:00:00,0.03465711,1459.00432505,0.00551456,0.2772569,11672.03460037,42006.0,-0.0037557785769782
2022-01-10 06:00:00,2022-01-10 06:00:00,0.07578148,3178.05039442,0.01197978,0.37890742,15890.25197209,41914.84,-0.0021701661667381
2022-01-10 07:00:00,2022-01-10 07:00:00,0.04942607,2075.69359422,0.00784612,0.39540854,16605.54875374,42034.99,0.0028665265094653
2022-01-10 08:00:00,2022-01-10 08:00:00,0.06237392,2612.67550887,0.00988121,0.43661744,18288.72856206,41803.54,-0.005506127157399
2022-01-10 09:00:00,2022-01-10 09:00:00,0.07264647,3041.08064617,0.01148988,0.36323237,15205.40323083,41788.54,-0.0003588212864269
2022-01-10 10:00:00,2022-01-10 10:00:00,0.13238952,5539.56607465,0.02074294,0.39716855,16618.69822396,41765.01,-0.0005630730338986
2022-01-10 11:00:00,2022-01-10 11:00:00,0.0546922,2278.01263245,0.00867484,0.38284541,15946.08842718,41564.26,-0.0048066551402716
2022-01-10 12:00:00,2022-01-10 12:00:00,0.09550318,3936.5657203,0.01505053,0.57301909,23619.39432177,40931.61,-0.0152210095885263
2022-01-10 13:00:00,2022-01-10 13:00:00,0.09782725,4000.11503411,0.01541114,0.48913623,20000.57517054,40753.0,-0.0043636201947589
2022-01-10 14:00:00,2022-01-10 14:00:00,0.1350901,5454.8955625,0.02115712,0.27018019,10909.791125,40768.6,0.0003827939047431
2022-01-10 15:00:00,2022-01-10 15:00:00,0.13895221,5691.00980102,0.02174883,0.83371327,34146.05880611,40973.56,0.0050273985371094
2022-01-10 16:00:00,2022-01-10 16:00:00,0.12942678,5372.35089328,0.02028815,0.77656067,32234.10535965,41892.96,0.0224388605725254
2022-01-10 17:00:00,2022-01-10 17:00:00,0.11573606,4786.68378834,0.0181811,0.81015245,33506.78651837,41167.99,-0.017305294254691
2022-01-10 18:00:00,2022-01-10 18:00:00,0.08470559,3498.86774937,0.01337167,0.50823354,20993.20649622,41584.61,0.0101199985717059
2022-01-10 19:00:00,2022-01-10 19:00:00,0.09469966,3933.74518916,0.01492579,0.6628976,27536.21632414,41280.45,-0.0073142443803129
2022-01-10 20:00:00,2022-01-10 20:00:00,0.11551528,4788.21505384,0.01814704,0.57757639,23941.07526922,41698.68,0.0101314302533039
2022-01-10 21:00:00,2022-01-10 21:00:00,0.08962521,3743.65479131,0.0141373,0.53775124,22461.92874788,41696.66,-4.844278044280337e-05
2022-01-10 22:00:00,2022-01-10 22:00:00,0.12504128,5216.16747926,0.01961419,0.75024765,31297.00487555,41592.95,-0.0024872495782637
2022-01-10 23:00:00,2022-01-10 23:00:00,0.09865773,4123.84131147,0.01553993,0.59194637,24743.04786881,41801.55,0.0050152730210288
2022-01-11 00:00:00,2022-01-11 00:00:00,0.07196641,3002.90221854,0.01138355,0.5037649,21020.31552977,41585.19,-0.0051758846262878
2022-01-11 01:00:00,2022-01-11 01:00:00,0.0708973,2965.26035729,0.01121634,0.42538383,17791.56214376,41913.72,0.0079001683051105
2022-01-11 02:00:00,2022-01-11 02:00:00,0.06011367,2534.86861071,0.00952656,0.30056833,12674.34305356,42146.26,0.0055480639752329
2022-01-11 03:00:00,2022-01-11 03:00:00,0.02331673,982.53924159,0.00371681,0.34975099,14738.08862391,42251.59,0.0024991541360963
2022-01-11 04:00:00,2022-01-11 04:00:00,0.09383847,3967.06725228,0.01479206,0.28151541,11901.20175685,42284.21,0.0007720419515573
2022-01-11 05:00:00,2022-01-11 05:00:00,0.0728947,3071.33267751,0.01152869,0.43736822,18427.99606506,42096.61,-0.0044366443171103
2022-01-11 06:00:00,2022-01-11 06:00:00,0.08375806,3528.25336046,0.01322407,0.41879028,17641.26680232,42088.99,-0.0001810122002698
2022-01-11 07:00:00,2022-01-11 07:00:00,0.04759345,2006.72355987,0.0075574,0.1903738,8026.89423948,42191.79,0.0024424439740655
2022-01-11 08:00:00,2022-01-11 08:00:00,0.15654893,6618.28086124,0.02443577,0.15654893,6618.28086124,41978.17,-0.0050630703271893
2022-01-11 09:00:00,2022-01-11 09:00:00,0.1751115,7364.85026404,0.02725423,0.70044598,29459.40105614,41967.92,-0.0002441745316672
2022-01-11 10:00:00,2022-01-11 10:00:00,0.09419665,3941.18637805,0.01484769,0.56517991,23647.11826829,41619.09,-0.0083118248414503
2022-01-11 11:00:00,2022-01-11 11:00:00,0.0691953,2887.86814108,0.01095002,0.55356243,23102.94512862,41800.95,0.0043696294176542
2022-01-11 12:00:00,2022-01-11 12:00:00,0.07403362,3100.05959706,0.01170671,0.37016809,15500.29798529,41796.8,-9.928004028603166e-05
2022-01-11 13:00:00,2022-01-11 13:00:00,0.12871132,5375.55690494,0.02017826,0.64355658,26877.78452468,41691.83,-0.0025114362822034
2022-01-11 14:00:00,2022-01-11 14:00:00,0.17689461,7359.62080794,0.02752412,0.53068384,22078.86242381,41616.57,-0.0018051498339123
2022-01-11 15:00:00,2022-01-11 15:00:00,0.10777163,4498.65792853,0.01695116,0.7544014,31490.60549972,41716.42,0.0023992847079901
2022-01-11 16:00:00,2022-01-11 16:00:00,0.12665757,5386.34181402,0.01986269,0.63328784,26931.70907009,42684.18,0.0231985390884452
2022-01-11 17:00:00,2022-01-11 17:00:00,0.06738756,2881.08545199,0.010667,0.67387565,28810.85451989,42523.15,-0.0037725920938389
2022-01-11 18:00:00,2022-01-11 18:00:00,0.08274368,3531.93980469,0.01306601,0.66194946,28255.51843753,42730.31,0.0048716992979116
2022-01-11 19:00:00,2022-01-11 19:00:00,0.04731362,2026.45585997,0.0075133,0.52044983,22291.0144597,42938.55,0.0048733557046509
2022-01-11 20:00:00,2022-01-11 20:00:00,0.04970932,2130.02624916,0.00789073,0.59651182,25560.31498986,42774.08,-0.0038303575691307
2022-01-11 21:00:00,2022-01-11 21:00:00,0.0831479,3553.06761195,0.013129,0.41573948,17765.33805976,42643.77,-0.0030464711339204
2022-01-11 22:00:00,2022-01-11 22:00:00,0.05596616,2389.00782878,0.00887511,0.50369547,21501.07045904,42685.05,0.0009680194785781
2022-01-11 23:00:00,2022-01-11 23:00:00,0.06532076,2795.9376751,0.01034322,0.52256606,22367.50140082,42700.68,0.0003661703570687
2022-01-12 00:00:00,2022-01-12 00:00:00,,,,0.0,0.0,42664.57,-0.0008456539802176
2022-01-12 01:00:00,2022-01-12 01:00:00,0.25209849,10757.14105866,0.03877187,0.75629548,32271.42317599,42617.4,-0.0011056012049341
2022-01-12 02:00:00,2022-01-12 02:00:00,0.11338465,4832.08464122,0.01781829,0.56692327,24160.4232061,42545.54,-0.001686165744508
2022-01-12 03:00:00,2022-01-12 03:00:00,0.06765635,2882.14703713,0.01070909,0.47359443,20175.02925988,42592.92,0.0011136302418537
2022-01-12 04:00:00,2022-01-12 04:00:00,0.09483903,4043.85590653,0.01494743,0.28451708,12131.56771959,42614.35,0.0005031352628559
2022-01-12 05:00:00,2022-01-12 05:00:00,0.08812335,3761.70010838,0.0139037,0.52874011,22570.2006503,42688.49,0.0017397895309914
2022-01-12 06:00:00,2022-01-12 06:00:00,0.05061314,2162.81478677,0.00803305,0.30367887,12976.8887206,42661.99,-0.0006207762326566
2022-01-12 07:00:00,2022-01-12 07:00:00,0.08181529,3484.08283522,0.0129213,0.49089174,20904.49701135,42550.09,-0.002622943749225
2022-01-12 08:00:00,2022-01-12 08:00:00,0.07176163,3061.48017311,0.01135152,0.43056976,18368.88103865,42594.19,0.0010364255398755
2022-01-12 09:00:00,2022-01-12 09:00:00,0.04461193,1906.27846059,0.00708732,0.35689547,15250.22768469,42778.0,0.0043153772850239
2022-01-12 10:00:00,2022-01-12 10:00:00,0.10052277,4310.42093255,0.01582905,0.40209108,17241.68373021,42739.14,-0.0009084108653981
2022-01-12 11:00:00,2022-01-12 11:00:00,0.04886563,2096.27468727,0.00775785,0.4886563,20962.74687273,42906.98,0.0039270794873271
2022-01-12 12:00:00,2022-01-12 12:00:00,0.18442319,7969.6980074,0.02866196,0.55326956,23909.09402221,43245.67,0.0078935874769092
2022-01-12 13:00:00,2022-01-12 13:00:00,0.07800238,3404.10873439,0.01232654,0.54601664,23828.76114072,43881.76,0.0147087558130099
2022-01-12 14:00:00,2022-01-12 14:00:00,0.1898558,8316.23262155,0.02948137,0.37971159,16632.46524309,43819.68,-0.0014147108046714
2022-01-12 15:00:00,2022-01-12 15:00:00,0.09872567,4314.7166941,0.01555047,0.88853102,38832.45024691,43549.99,-0.0061545406082381
2022-01-12 16:00:00,2022-01-12 16:00:00,0.11635179,5068.6088697,0.01827605,0.58175893,25343.0443485,43593.0,0.0009876006860163
2022-01-12 17:00:00,2022-01-12 17:00:00,0.08878502,3874.63069626,0.01400663,0.53271015,23247.78417757,43814.93,0.0050909549698345
2022-01-12 18:00:00,2022-01-12 18:00:00,0.10284857,4502.71181156,0.01618936,0.71994001,31518.9826809,43570.0,-0.0055901036473183
2022-01-12 19:00:00,2022-01-12 19:00:00,0.09657161,4216.46433279,0.01521634,0.57942965,25298.78599675,43707.2,0.0031489557034656
2022-01-12 20:00:00,2022-01-12 20:00:00,0.06524584,2854.02974773,0.01033148,0.58721254,25686.26772961,43794.87,0.0020058480067357
2022-01-12 21:00:00,2022-01-12 21:00:00,0.0578445,2541.53336519,0.00917025,0.52060048,22873.80028675,43756.14,-0.0008843501533399
2022-01-12 22:00:00,2022-01-12 22:00:00,0.04008581,1757.59919956,0.00637286,0.32068651,14060.79359644,43813.58,0.0013127300534279
2022-01-12 23:00:00,2022-01-12 23:00:00,0.09192814,4040.61812435,0.0144953,0.36771257,16162.47249742,43880.72,0.0015324015978608
2022-01-13 00:00:00,2022-01-13 00:00:00,0.05175726,2270.67837597,0.00821315,0.51757262,22706.78375974,43699.62,-0.0041270972764347
2022-01-13 01:00:00,2022-01-13 01:00:00,0.05908657,2580.62728119,0.00936531,0.35451942,15483.76368716,43540.96,-0.0036306951868232
2022-01-13 02:00:00,2022-01-13 02:00:00,0.03833127,1671.51873406,0.00609562,0.15332508,6686.07493625,43583.2,0.0009701210078969
2022-01-13 03:00:00,2022-01-13 03:00:00,0.07484834,3261.07787767,0.01183401,0.59878674,26088.62302139,43501.19,-0.0018816883569814
2022-01-13 04:00:00,2022-01-13 04:00:00,0.0419422,1830.74395386,0.00666602,0.33553763,14645.95163091,43604.4,0.0023725787731323
2022-01-13 05:00:00,2022-01-13 05:00:00,0.03596205,1569.85132326,0.00572101,0.17981027,7849.25661631,43645.7,0.0009471521222628
2022-01-13 06:00:00,2022-01-13 06:00:00,0.06193067,2709.52260894,0.00981168,0.37158402,16257.13565365,43692.74,0.001077769402255
2022-01-13 07:00:00,2022-01-13 07:00:00,0.0410364,1793.76743514,0.006523,0.32829121,14350.13948111,43682.7,-0.000229786458803
2022-01-13 08:00:00,2022-01-13 08:00:00,0.03838462,1682.1211592,0.00610405,0.30707693,13456.96927356,43876.44,0.0044351654087317
2022-01-13 09:00:00,2022-01-13 09:00:00,0.0493126,2160.64678702,0.00782825,0.39450083,17285.17429614,43855.47,-0.0004779330319415
2022-01-13 10:00:00,2022-01-13 10:00:00,0.03913538,1720.26526188,0.0062227,0.31308301,13762.12209502,43766.01,-0.0020398823681515
2022-01-13 11:00:00,2022-01-13 11:00:00,0.04646124,2030.96507546,0.00737895,0.55753492,24371.58090557,43592.1,-0.0039736315921876
2022-01-13 12:00:00,2022-01-13 12:00:00,0.04643385,2031.53273592,0.00737463,0.55720618,24378.39283108,43786.9,0.0044686996038274
2022-01-13 13:00:00,2022-01-13 13:00:00,0.09249302,4056.8053886,0.01458307,0.27747906,12170.41616581,43891.64,0.0023920396282905
2022-01-13 14:00:00,2022-01-13 14:00:00,0.11105908,4900.66968813,0.01745921,0.66635449,29404.01812879,44120.24,0.0052082811214162
2022-01-13 15:00:00,2022-01-13 15:00:00,0.11555198,5005.73656915,0.0181527,0.46220792,20022.94627659,43170.0,-0.0215375075022257
2022-01-13 16:00:00,2022-01-13 16:00:00,0.0904641,3916.71072738,0.01426774,0.54278461,23500.26436429,43224.79,0.0012691684039842
2022-01-13 17:00:00,2022-01-13 17:00:00,0.11582107,4954.30837244,0.01819421,0.6949264,29725.85023462,42800.0,-0.0098274624353293
2022-01-13 18:00:00,2022-01-13 18:00:00,0.05378583,2305.08725138,0.00853231,0.59164418,25355.9597652,42699.54,-0.0023471962616822
2022-01-13 19:00:00,2022-01-13 19:00:00,0.08004861,3417.86892607,0.01264581,0.56034028,23925.08248249,42690.02,-0.0002229532215102
2022-01-13 20:00:00,2022-01-13 20:00:00,0.07108162,3023.66241806,0.01124517,0.42648969,18141.97450835,42760.66,0.0016547192997333
2022-01-13 21:00:00,2022-01-13 21:00:00,0.03925041,1680.19773962,0.00624087,0.51025527,21842.57061502,42780.0,0.0004522848805419
2022-01-13 22:00:00,2022-01-13 22:00:00,0.08512841,3637.53689821,0.01343752,0.25538522,10912.61069462,42566.68,-0.0049864422627395
2022-01-13 23:00:00,2022-01-13 23:00:00,0.04371701,1864.96099148,0.00694614,0.48088716,20514.57090624,42534.32,-0.0007602190257732
2022-01-14 00:00:00,2022-01-14 00:00:00,0.11626661,4966.21240222,0.01826292,0.34879982,14898.63720666,42732.33,0.0046552995322366
2022-01-14 01:00:00,2022-01-14 01:00:00,0.03924722,1675.31055753,0.00624037,0.2354833,10051.86334519,42576.16,-0.0036546099873326
2022-01-14 02:00:00,2022-01-14 02:00:00,0.0636079,2711.36981601,0.01007473,0.44525529,18979.58871205,42690.0,0.0026737967914438
2022-01-14 03:00:00,2022-01-14 03:00:00,0.0237158,1011.98973316,0.00378018,0.26087378,11131.88706477,42611.77,-0.0018325134691966
2022-01-14 04:00:00,2022-01-14 04:00:00,0.05655891,2419.02147078,0.00896827,0.28279453,12095.1073539,42655.5,0.0010262422800086
2022-01-14 05:00:00,2022-01-14 05:00:00,0.03557886,1521.42825557,0.0056604,0.21347319,9128.5695334,42864.34,0.0048959688668517
2022-01-14 06:00:00,2022-01-14 06:00:00,0.07786445,3339.32877723,0.01230501,0.31145781,13357.31510894,42781.41,-0.0019347084312972
2022-01-14 07:00:00,2022-01-14 07:00:00,0.05011959,2148.56083759,0.00795534,0.20047835,8594.24335035,42635.62,-0.0034077885698484
2022-01-14 08:00:00,2022-01-14 08:00:00,0.113615,4832.51335408,0.01785385,0.34084499,14497.54006224,42505.72,-0.0030467482353957
2022-01-14 09:00:00,2022-01-14 09:00:00,0.0804801,3429.01417682,0.01271311,0.40240048,17145.0708841,42535.65,0.0007041405250869
2022-01-14 10:00:00,2022-01-14 10:00:00,0.04580343,1945.44521609,0.00727523,0.4580343,19454.45216087,42059.75,-0.0111882620813364
2022-01-14 11:00:00,2022-01-14 11:00:00,0.03919645,1644.45275065,0.00623235,0.27437514,11511.16925455,41983.12,-0.0018219318945071
2022-01-14 12:00:00,2022-01-14 12:00:00,0.05264413,2212.52343294,0.00835271,0.42115302,17700.18746354,42029.37,0.0011016332278306
2022-01-14 13:00:00,2022-01-14 13:00:00,0.0854431,3606.04277512,0.01348652,0.59810172,25242.29942581,42140.37,0.0026410103220675
2022-01-14 14:00:00,2022-01-14 14:00:00,0.06183702,2626.97407875,0.00979699,0.55653321,23642.76670872,42945.09,0.0190961778456144
2022-01-14 15:00:00,2022-01-14 15:00:00,0.06280606,2706.92222527,0.00994899,0.5652545,24362.3000274,43082.57,0.0032012972845092
2022-01-14 16:00:00,2022-01-14 16:00:00,0.09417237,4056.88062403,0.01484392,0.56503422,24341.28374419,43183.63,0.0023457282144494
2022-01-14 17:00:00,2022-01-14 17:00:00,0.08635645,3718.45273862,0.01362872,0.60449514,26029.16917033,42904.07,-0.0064737494277344
2022-01-14 18:00:00,2022-01-14 18:00:00,0.04073418,1748.91873392,0.00647527,0.44807596,19238.10607312,43030.9,0.00295612980307
2022-01-14 19:00:00,2022-01-14 19:00:00,0.05800909,2502.81288859,0.0091961,0.40606361,17519.69022014,43055.09,0.0005621541729314
2022-01-14 20:00:00,2022-01-14 20:00:00,0.09954084,4289.373722,0.01567686,0.29862252,12868.12116599,43075.96,0.0004847278219601
2022-01-14 21:00:00,2022-01-14 21:00:00,0.07431513,3215.17722482,0.0117507,0.52020593,22506.24057377,43268.35,0.0044662962821955
2022-01-14 22:00:00,2022-01-14 22:00:00,0.09990056,4329.17273762,0.01573262,0.49950282,21645.8636881,43230.0,-0.0008863291528333
2022-01-14 23:00:00,2022-01-14 23:00:00,0.04576569,1975.39893826,0.00726928,0.41189122,17778.59044431,43042.4,-0.0043395789960675
2022-01-15 00:00:00,2022-01-15 00:00:00,0.02536486,1091.93061855,0.00404197,0.32974324,14195.09804114,43082.04,0.0009209523632511
2022-01-15 01:00:00,2022-01-15 01:00:00,0.02367422,1019.13161029,0.00377358,0.33143907,14267.84254404,42965.85,-0.0026969474983079
2022-01-15 02:00:00,2022-01-15 02:00:00,0.05018609,2158.58568794,0.00796581,0.25093046,10792.9284397,43080.0,0.0026567611254053
2022-01-15 03:00:00,2022-01-15 03:00:00,0.03982805,1715.2070151,0.00633214,0.27879635,12006.4491057,42918.27,-0.0037541782729805
2022-01-15 04:00:00,2022-01-15 04:00:00,0.04976965,2135.67493311,0.00790023,0.24884825,10678.37466557,42895.77,-0.0005242522590029
2022-01-15 05:00:00,2022-01-15 05:00:00,0.03821808,1642.08966979,0.00607773,0.22930849,9852.53801876,42965.67,0.0016295313034362
2022-01-15 06:00:00,2022-01-15 06:00:00,0.04010669,1724.61716154,0.00637615,0.28074684,12072.32013078,43048.54,0.0019287491618309
2022-01-15 07:00:00,2022-01-15 07:00:00,0.04097345,1762.40455116,0.00651305,0.20486723,8812.0227558,43073.99,0.000591193104342
2022-01-15 08:00:00,2022-01-15 08:00:00,0.03462243,1491.60068791,0.00550907,0.27697944,11932.80550325,42968.18,-0.0024564708307727
2022-01-15 09:00:00,2022-01-15 09:00:00,0.04707684,2023.36872272,0.00747598,0.28246106,12140.21233632,43042.65,0.0017331429909295
2022-01-15 10:00:00,2022-01-15 10:00:00,0.11512212,4969.17076164,0.0180864,0.23024423,9938.34152328,43085.01,0.0009841401493635
2022-01-15 11:00:00,2022-01-15 11:00:00,0.08130448,3500.14271771,0.01284166,0.24391345,10500.42815312,42995.23,-0.0020837873775588
2022-01-15 12:00:00,2022-01-15 12:00:00,0.02381395,1021.98730562,0.00379577,0.28576741,12263.8476675,42700.0,-0.0068665756643238
2022-01-15 13:00:00,2022-01-15 13:00:00,0.06333441,2713.39260513,0.01003185,0.38000648,16280.35563079,42889.22,0.004431381733021
2022-01-15 14:00:00,2022-01-15 14:00:00,0.02875028,1236.18207876,0.00457898,0.34500331,14834.1849451,43162.19,0.0063645363566882
2022-01-15 15:00:00,2022-01-15 15:00:00,0.03330147,1440.15160622,0.00529999,0.26641173,11521.21284977,43370.01,0.0048148622671833
2022-01-15 16:00:00,2022-01-15 16:00:00,0.1100162,4770.27248502,0.0172981,0.3300486,14310.81745505,43306.35,-0.0014678345704786
2022-01-15 17:00:00,2022-01-15 17:00:00,0.08680094,3766.96336341,0.01369791,0.17360189,7533.92672683,43348.2,0.0009663709825464
2022-01-15 18:00:00,2022-01-15 18:00:00,0.06500533,2816.57120665,0.01029379,0.52004266,22532.56965323,43297.97,-0.0011587563036065
2022-01-15 19:00:00,2022-01-15 19:00:00,0.09547718,4142.17287766,0.01504649,0.19095436,8284.34575532,43496.85,0.0045932869370086
2022-01-15 20:00:00,2022-01-15 20:00:00,0.11812965,5160.32306188,0.01855013,0.70877791,30961.9383713,43473.72,-0.000531762644881
2022-01-15 21:00:00,2022-01-15 21:00:00,0.05853998,2538.79784436,0.00927948,0.40977989,17771.58491053,43281.73,-0.0044162312311897
2022-01-15 22:00:00,2022-01-15 22:00:00,0.03510393,1519.40432764,0.00558526,0.35103934,15194.04327637,43225.92,-0.0012894586237658
2022-01-15 23:00:00,2022-01-15 23:00:00,0.03097344,1339.21064787,0.00493131,0.27876094,12052.89583084,43070.51,-0.0035952965257881
2022-01-16 00:00:00,2022-01-16 00:00:00,0.03274518,1410.26095476,0.00521192,0.26196141,11282.08763809,43060.0,-0.0002440184711071
2022-01-16 01:00:00,2022-01-16 01:00:00,0.02268464,977.26007353,0.00361642,0.249531,10749.86080879,42979.6,-0.0018671620993961
2022-01-16 02:00:00,2022-01-16 02:00:00,0.03673957,1580.54909277,0.00584398,0.25717701,11063.84364937,42915.41,-0.0014934992415005
2022-01-16 03:00:00,2022-01-16 03:00:00,0.04422553,1901.77553524,0.00702637,0.26535316,11410.65321147,42966.51,0.0011907144776199
2022-01-16 04:00:00,2022-01-16 04:00:00,0.0598088,2575.73008273,0.0094787,0.17942639,7727.19024819,43004.91,0.0008937193176732
2022-01-16 05:00:00,2022-01-16 05:00:00,0.09308185,4009.90298379,0.01467455,0.37232741,16039.61193515,42941.14,-0.0014828539345856
2022-01-16 06:00:00,2022-01-16 06:00:00,0.02268543,978.01470762,0.00361654,0.2041689,8802.13236862,43171.67,0.0053685114088726
2022-01-16 07:00:00,2022-01-16 07:00:00,0.06724186,2907.05487616,0.01064418,0.20172557,8721.16462848,43173.02,3.127050679285759e-05
2022-01-16 08:00:00,2022-01-16 08:00:00,0.04619388,1997.33436314,0.00733679,0.23096941,9986.67181572,43063.92,-0.0025270411937825
2022-01-16 09:00:00,2022-01-16 09:00:00,0.02568782,1107.49829578,0.00409323,0.23119042,9967.48466199,43064.22,6.966388568452331e-06
2022-01-16 10:00:00,2022-01-16 10:00:00,0.03031626,1307.33616408,0.00482719,0.27284634,11766.02547675,42904.4,-0.0037112015496855
2022-01-16 11:00:00,2022-01-16 11:00:00,0.01777602,764.23213228,0.0028361,0.23108821,9935.01771961,42960.0,0.0012959043827671
2022-01-16 12:00:00,2022-01-16 12:00:00,0.03603905,1551.87450497,0.00573319,0.25227334,10863.12153477,42990.01,0.0006985567970205
2022-01-16 13:00:00,2022-01-16 13:00:00,0.02743311,1176.58501118,0.00437012,0.21946491,9412.68008944,43097.88,0.0025091875996305
2022-01-16 14:00:00,2022-01-16 14:00:00,0.05591119,2421.39469498,0.00886647,0.27955595,12106.9734749,43280.64,0.0042405798150628
2022-01-16 15:00:00,2022-01-16 15:00:00,0.07759557,3355.88907384,0.01226304,0.31038228,13423.55629537,43207.81,-0.0016827385177299
2022-01-16 16:00:00,2022-01-16 16:00:00,0.02739808,1187.41688685,0.00436456,0.32877698,14249.00264224,43359.08,0.0035009874372249
2022-01-16 17:00:00,2022-01-16 17:00:00,0.02946253,1275.44129437,0.00469189,0.35355037,15305.29553249,43059.54,-0.0069083569116319
2022-01-16 18:00:00,2022-01-16 18:00:00,0.05851062,2520.62951337,0.00927487,0.29255309,12603.14756683,43042.16,-0.00040362716369
2022-01-16 19:00:00,2022-01-16 19:00:00,0.03900895,1674.26841662,0.00620272,0.31207163,13394.14733294,42817.01,-0.0052309177792192
2022-01-16 20:00:00,2022-01-16 20:00:00,0.0319946,1374.98934751,0.00509306,0.28795141,12374.90412755,43014.28,0.0046072810782442
2022-01-16 21:00:00,2022-01-16 21:00:00,0.04313533,1854.76792961,0.00685435,0.25881198,11128.60757766,42937.0,-0.0017966126597956
2022-01-16 22:00:00,2022-01-16 22:00:00,0.03019024,1303.64605313,0.00480722,0.18114146,7821.87631878,43157.21,0.0051286768987119
2022-01-16 23:00:00,2022-01-16 23:00:00,0.05540702,2390.4454832,0.00878722,0.33244214,14342.67289922,43060.66,-0.0022371696409474
2022-01-17 00:00:00,2022-01-17 00:00:00,0.04441717,1913.40899037,0.0070566,0.26650302,11480.4539422,42873.86,-0.0043380663464053
2022-01-17 01:00:00,2022-01-17 01:00:00,0.04710855,2019.7535395,0.00748098,0.32975985,14138.2747765,42879.99,0.0001429775625521
2022-01-17 02:00:00,2022-01-17 02:00:00,0.05265556,2259.36359958,0.0083545,0.31593337,13556.18159749,42901.91,0.0005111941490658
2022-01-17 03:00:00,2022-01-17 03:00:00,0.03261727,1396.37886584,0.00519167,0.3261727,13963.78865845,42635.91,-0.006200190154704
2022-01-17 04:00:00,2022-01-17 04:00:00,0.0451376,1927.57330178,0.00717023,0.225688,9637.86650889,42606.26,-0.0006954231773169
2022-01-17 05:00:00,2022-01-17 05:00:00,0.04803038,2043.10826148,0.00762625,0.24015189,10215.54130742,42649.7,0.0010195684859453
2022-01-17 06:00:00,2022-01-17 06:00:00,0.04122339,1764.13312586,0.00655252,0.24734036,10584.79875517,42730.98,0.0019057578365149
2022-01-17 07:00:00,2022-01-17 07:00:00,0.03225621,1381.10659689,0.00513449,0.3225621,13811.06596888,42639.51,-0.0021406015027036
2022-01-17 08:00:00,2022-01-17 08:00:00,0.03984547,1702.1344645,0.00633489,0.23907281,10212.80678698,42770.01,0.0030605417369946
2022-01-17 09:00:00,2022-01-17 09:00:00,0.06751918,2889.9236183,0.01068761,0.27007674,11559.6944732,42825.25,0.0012915592023474
2022-01-17 10:00:00,2022-01-17 10:00:00,0.12836024,5492.15725711,0.02012433,0.38508072,16476.47177133,42775.48,-0.0011621648443382
2022-01-17 11:00:00,2022-01-17 11:00:00,0.08417326,3598.20649042,0.01328875,0.33669306,14392.82596168,42656.61,-0.0027789284889381
2022-01-17 12:00:00,2022-01-17 12:00:00,0.05728879,2443.11354996,0.00908295,0.40102152,17101.7948497,42544.28,-0.002633355065018
2022-01-17 13:00:00,2022-01-17 13:00:00,0.04186473,1784.50435473,0.00665379,0.54424152,23198.5566115,42631.58,0.0020519797255942
2022-01-17 14:00:00,2022-01-17 14:00:00,0.06049433,2580.04354531,0.00958631,0.66543768,28380.47899846,42645.25,0.0003206543130702
2022-01-17 15:00:00,2022-01-17 15:00:00,0.05602099,2386.51559101,0.00888373,0.3921469,16705.60913708,42467.49,-0.0041683423124498
2022-01-17 16:00:00,2022-01-17 16:00:00,0.04732127,2002.35860198,0.00751451,0.47321271,20023.58601978,42212.29,-0.0060093026453882
2022-01-17 17:00:00,2022-01-17 17:00:00,0.04516577,1903.74482646,0.00717468,0.40649197,17133.70343816,42108.49,-0.0024589994999087
2022-01-17 18:00:00,2022-01-17 18:00:00,0.06178042,2598.44253534,0.00978811,0.49424337,20787.54028274,42162.86,0.0012911885465378
2022-01-17 19:00:00,2022-01-17 19:00:00,0.0900148,3801.3199065,0.01419788,0.45007398,19006.59953249,42221.15,0.0013824963486821
2022-01-17 20:00:00,2022-01-17 20:00:00,0.08417052,3554.52894607,0.01328833,0.50502312,21327.17367645,42065.0,-0.0036983833931572
2022-01-17 21:00:00,2022-01-17 21:00:00,0.25668478,10713.66084769,0.0394494,0.51336956,21427.32169538,41710.21,-0.0084343278259836
2022-01-17 22:00:00,2022-01-17 22:00:00,0.06567802,2759.75155169,0.0103992,0.45974613,19318.2608618,42063.78,0.0084768213825823
2022-01-17 23:00:00,2022-01-17 23:00:00,0.0698546,2947.33557299,0.0110532,0.27941841,11789.34229196,42176.34,0.002675936399439
2022-01-18 00:00:00,2022-01-18 00:00:00,0.04613512,1951.72172315,0.00732753,0.55362149,23420.66067778,42338.0,0.0038329546850202
2022-01-18 01:00:00,2022-01-18 01:00:00,0.02985489,1262.83580493,0.00475407,0.268694,11365.52224434,42238.63,-0.0023470641031697
2022-01-18 02:00:00,2022-01-18 02:00:00,0.05862298,2475.752101,0.00929252,0.29311492,12378.76050498,42254.78,0.0003823514162273
2022-01-18 03:00:00,2022-01-18 03:00:00,0.08960415,3778.95188774,0.01413403,0.26881245,11336.85566322,42027.18,-0.0053863728553313
2022-01-18 04:00:00,2022-01-18 04:00:00,0.12039914,5054.36311523,0.01889978,0.12039914,5054.36311523,42022.52,-0.0001108806253478
