start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_sell_ratio,close,change
2022-12-03 03:00:00,2022-12-03 03:00:00,0.14541586,0.17015979,0.85458414,17008.0,-0.0006463364474998
2022-12-03 04:00:00,2022-12-03 04:00:00,0.49195431,0.9683269,0.50804569,17006.0,-0.0001175917215427
2022-12-03 05:00:00,2022-12-03 05:00:00,0.50709342,1.028782,0.49290658,17005.0,-5.880277549097368e-05
2022-12-03 06:00:00,2022-12-03 06:00:00,0.42603205,0.74225755,0.57396795,16968.0,-0.0021758306380476
2022-12-03 07:00:00,2022-12-03 07:00:00,0.43777672,0.77865279,0.56222328,16951.5,-0.0009724186704385
2022-12-03 08:00:00,2022-12-03 08:00:00,0.36118571,0.56540016,0.63881429,16937.5,-0.0008258856148423
2022-12-03 09:00:00,2022-12-03 09:00:00,0.57661676,1.36192627,0.42338324,16972.0,0.0020369003690037
2022-12-03 10:00:00,2022-12-03 10:00:00,0.53291449,1.1409356,0.46708551,16954.5,-0.0010311100636342
2022-12-03 11:00:00,2022-12-03 11:00:00,0.72417373,2.62547051,0.27582627,16940.5,-0.0008257394791942
2022-12-03 12:00:00,2022-12-03 12:00:00,0.64283859,1.79985455,0.35716141,16959.0,0.0010920574953514
2022-12-03 13:00:00,2022-12-03 13:00:00,0.44832567,0.81266365,0.55167433,16948.0,-0.0006486231499498
2022-12-03 14:00:00,2022-12-03 14:00:00,0.4645777,0.86768461,0.5354223,16940.0,-0.0004720320981826
2022-12-03 15:00:00,2022-12-03 15:00:00,0.75822865,3.13613932,0.24177135,16959.0,0.0011216056670602
