start_time,average_sa_cdd,binary_cdd,cdd,date,sa_cdd,close,change
2021-12-29,0.52435506,0,9051233.31246116,2021-12-29,0.4785331,46436.54,-0.0228418272535916
2021-12-30,0.52442314,1,16029072.40927443,2021-12-30,0.84741381,47095.02,0.0141802123930852
2021-12-31,0.52452519,1,19081588.76777666,2021-12-31,1.00874278,46210.56,-0.0187803296399491
2022-01-01,0.52447949,0,5818956.20028403,2022-01-01,0.30759989,47704.35,0.0323257281452551
2022-01-02,0.52439141,0,2010577.38136005,2022-01-02,0.10627698,47280.0,-0.008895415197985
2022-01-03,0.52436332,0,7396845.67218199,2022-01-03,0.39097131,46445.81,-0.0176436125211506
2022-01-04,0.52433455,0,7335347.75508226,2022-01-04,0.38770191,45833.42,-0.0131850429565121
2022-01-05,0.52432271,0,8856607.03646628,2022-01-05,0.46808324,43421.69,-0.0526194641377404
2022-01-06,0.52435373,1,12710092.31042036,2022-01-06,0.67171258,43080.01,-0.0078688784337965
2022-01-07,0.52432623,0,7449112.1743538,2022-01-07,0.39365811,41553.86,-0.0354259434944421
2022-01-08,0.52425307,0,3340160.23493447,2022-01-08,0.17650676,41688.05,0.0032293028854599
2022-01-09,0.52418297,0,3613345.35877218,2022-01-09,0.19093401,41851.22,0.0039140712986094
2022-01-10,0.5241546,0,7366856.87230681,2022-01-10,0.38925632,41801.55,-0.0011868232276143
2022-01-11,0.52410482,0,5438314.92400026,2022-01-11,0.28733937,42700.68,0.0215094894806531
2022-01-12,0.52409519,0,9053038.54348902,2022-01-12,0.47830533,43880.72,0.0276351570982007
2022-01-13,0.52402997,0,4045161.2754598,2022-01-13,0.21370812,42534.32,-0.0306831793097287
2022-01-14,0.52397012,0,4527208.98373948,2022-01-14,0.23916241,43042.4,0.0119451774472942
2022-01-15,0.52388691,0,2419054.99111689,2022-01-15,0.12778631,43070.51,0.0006530769659685
2022-01-16,0.5238099,0,2975662.86118012,2022-01-16,0.15717997,43060.66,-0.0002286947612182
2022-01-17,0.5237725,0,6544484.72357063,2022-01-17,0.34567332,42176.34,-0.0205366104467513
2022-01-18,0.52372787,0,5890842.87515577,2022-01-18,0.31113463,42337.58,0.0038229964951914
2022-01-19,0.52372734,0,9868399.83328151,2022-01-19,0.52118612,41657.89,-0.0160540588290593
2022-01-20,0.52372221,0,9454031.90256486,2022-01-20,0.49927399,40661.69,-0.0239138372106699
2022-01-21,0.52372535,1,10200647.58634374,2022-01-21,0.53867946,36425.98,-0.1041695512409838
2022-01-22,0.52371652,0,9120306.89613679,2022-01-22,0.48160714,35043.73,-0.0379468170794581
2022-01-23,0.52371117,0,9435165.18844371,2022-01-23,0.49821037,36230.01,0.0338514193551884
2022-01-24,0.52371501,1,10265886.17391442,2022-01-24,0.54204857,36648.31,0.0115456771886068
2022-01-25,0.52374286,1,12435410.89833355,2022-01-25,0.65656861,36934.26,0.0078025426001908
2022-01-26,0.52368761,0,4926688.55613992,2022-01-26,0.26010964,36787.43,-0.0039754417714068
2022-01-27,0.52369071,1,10199699.9444301,2022-01-27,0.53848048,37131.0,0.009339331396621
2022-01-28,0.52364172,0,5489870.59075391,2022-01-28,0.28981617,37696.21,0.0152220516549512
2022-01-29,0.52361627,0,7617382.27743511,2022-01-29,0.40211003,38150.01,0.0120383454994548
2022-01-30,0.52356145,0,4959828.74257198,2022-01-30,0.26180921,37870.01,-0.0073394476174448
2022-01-31,0.52350504,0,4814260.51828045,2022-01-31,0.25411326,38439.04,0.0150258740359454
2022-02-01,0.52559081,1,198733541.14533612,2022-02-01,10.48930834,38680.51,0.0062818946570986
2022-02-02,0.52552425,0,3931263.26638154,2022-02-02,0.20748461,36892.03,-0.0462372393745584
2022-02-03,0.52548199,0,6129861.15438306,2022-02-03,0.32350675,37289.86,0.0107836299601837
2022-02-04,0.52541525,0,3911177.81975051,2022-02-04,0.20640568,41550.0,0.11424392582863
2022-02-05,0.52534692,0,3764256.09357795,2022-02-05,0.19864434,41374.69,-0.0042192539109505
2022-02-06,0.52529056,0,4846969.16934988,2022-02-06,0.25576726,42361.35,0.0238469460435835
2022-02-07,0.5252721,0,8281150.80378944,2022-02-07,0.43696425,43829.99,0.0346693389138921
2022-02-08,0.52523833,0,6892402.89544154,2022-02-08,0.36366693,44021.57,0.0043709797789139
2022-02-09,0.52519742,0,6243736.77219324,2022-02-09,0.32942586,44358.08,0.0076442071466329
2022-02-10,0.52521966,1,11973093.16255485,2022-02-10,0.63168188,43471.29,-0.0199916227212719
2022-02-11,0.52520433,0,8564297.29617317,2022-02-11,0.45181792,42366.0,-0.025425746509938
2022-02-12,0.52513044,0,3247963.82089256,2022-02-12,0.17133896,42199.87,-0.0039213048199027
2022-02-13,0.52505888,0,3457476.50079831,2022-02-13,0.18238182,42041.13,-0.0037616229623457
2022-02-14,0.52499692,0,4326670.93054482,2022-02-14,0.2282203,42525.14,0.0115127733245989
2022-02-15,0.52495813,0,6429299.65051246,2022-02-15,0.33910877,44529.6,0.0471358824450665
2022-02-16,0.52489703,0,4400840.91376007,2022-02-16,0.23210724,43860.7,-0.0150214688656534
2022-02-17,0.52488652,0,8996941.34998934,2022-02-17,0.47448822,40491.7,-0.0768113595998239
2022-02-18,0.52483189,0,4985995.8302998,2022-02-18,0.26294401,39966.8,-0.0129631504728128
2022-02-19,0.52475181,0,2669688.48609432,2022-02-19,0.14078313,40052.6,0.0021467818289178
2022-02-20,0.52471326,0,6444190.38757395,2022-02-20,0.33981128,38368.1,-0.0420571947888526
2022-02-21,0.52476914,1,15036176.40865873,2022-02-21,0.79284672,36986.4,-0.0360116867918921
2022-02-22,0.52471463,0,4990996.73053653,2022-02-22,0.26315847,38212.0,0.0331365042285811
2022-02-23,0.52474862,1,13046689.10536478,2022-02-23,0.68787403,37227.8,-0.0257563069192923
2022-02-24,0.52469925,0,5457009.29328468,2022-02-24,0.28770301,38315.1,0.0292066681351033
2022-02-25,0.52468651,0,8791997.68821337,2022-02-25,0.46350893,39205.4,0.0232362697735357
2022-02-26,0.52462463,0,4315357.40431283,2022-02-26,0.22749372,39099.3,-0.0027062598519591
2022-02-27,0.52459317,0,7084699.6236996,2022-02-27,0.37346906,37672.0,-0.036504489850202
2022-02-28,0.52506813,1,53247501.93285862,2022-02-28,2.80679397,43155.0,0.1455457634317265
2022-03-01,0.5250584,0,9074128.74587937,2022-03-01,0.47829178,44394.1,0.0287127795156991
2022-03-02,0.5250706,1,11074444.55061418,2022-03-02,0.58370105,43885.7,-0.0114519722215339
2022-03-03,0.52508847,1,11592996.0940705,2022-03-03,0.61100257,42449.5,-0.0327259221113026
2022-03-04,0.52506609,0,7921632.237958,2022-03-04,0.41748621,39127.7,-0.0782529829562186
2022-03-05,0.52498843,0,2875069.40200506,2022-03-05,0.1515159,39375.1,0.0063228863439457
2022-03-06,0.52491987,0,3703012.88070111,2022-03-06,0.19514002,38401.1,-0.0247364451137901
2022-03-07,0.52496543,1,14122261.07461975,2022-03-07,0.74417349,37963.8,-0.011387694623331
2022-03-08,0.52496578,1,9994394.90698232,2022-03-08,0.52662964,38709.9,0.0196529325304632
2022-03-09,0.52499328,1,12475475.44221623,2022-03-09,0.65733409,41937.5,0.08337918723634
2022-03-10,0.52497226,0,8043188.56175712,2022-03-10,0.4237762,39407.2,-0.0603350223546945
2022-03-11,0.52529984,1,39908917.30048708,2022-03-11,2.10260904,38713.0,-0.0176160701597677
2022-03-12,0.52524877,0,5301799.28488258,2022-03-12,0.27931197,38792.6,0.0020561568465373
2022-03-13,0.52518058,0,3734157.76631657,2022-03-13,0.19671494,37743.7,-0.0270386620128582
2022-03-14,0.52513896,0,6161878.906358,2022-03-14,0.32459062,39653.8,0.0506071211884369
2022-03-15,0.52509743,0,6168843.64811162,2022-03-15,0.32494263,39271.0,-0.0096535514881298
2022-03-16,0.52514857,1,14650052.6522351,2022-03-16,0.77164928,41105.8,0.0467214993252018
2022-03-17,0.52527804,1,21824226.75603801,2022-03-17,1.14946804,40898.1,-0.0050528149312263
2022-03-18,0.52520686,0,3455635.73875138,2022-03-18,0.18199755,41751.5,0.020866495020551
2022-03-19,0.52515621,0,5333553.84199487,2022-03-19,0.28088731,42188.2,0.0104595044489419
2022-03-20,0.52507557,0,2583602.86563777,2022-03-20,0.13605646,41261.0,-0.0219777094068956
2022-03-21,0.52503449,0,6206601.17123136,2022-03-21,0.32683262,40982.0,-0.0067618332081141
2022-03-22,0.52498002,0,4977872.98373105,2022-03-22,0.26211632,42349.8,0.0333756283246304
2022-03-23,0.52493325,0,5681779.78642119,2022-03-23,0.29916717,42867.9,0.0122338240086139
2022-03-24,0.52488349,0,5406106.58566474,2022-03-24,0.28463854,43973.4,0.0257885270797029
2022-03-25,0.52540765,1,58056589.1172187,2022-03-25,3.05659795,44290.6,0.0072134517685691
2022-03-26,0.5253619,0,5781442.93022877,2022-03-26,0.30436873,44489.2,0.0044840214402153
2022-03-27,0.52528568,0,2983504.6167498,2022-03-27,0.15706224,46820.8,0.0524082249175081
2022-03-28,0.52528527,0,9941295.7998153,2022-03-28,0.52331761,47121.9,0.0064309025048696
2022-03-29,0.52558001,1,37046250.83466775,2022-03-29,1.95004684,47418.5,0.0062943132598642
2022-03-30,0.52552475,0,4908800.64160177,2022-03-30,0.25837881,47053.2,-0.0077037443192004
2022-03-31,0.52550763,0,8411398.41743148,2022-03-31,0.44272085,45506.0,-0.0328819293905621
2022-04-01,0.52548075,0,7513944.06871649,2022-04-01,0.3954664,46266.2,0.016705489386015
2022-04-02,0.52540904,0,3392514.47307804,2022-04-02,0.1785435,45794.6,-0.0101931863866061
2022-04-03,0.52535455,0,4973751.08553502,2022-04-03,0.26174991,46392.4,0.0130539408576557
2022-04-04,0.52537631,1,11984920.70203511,2022-04-04,0.63068875,46580.9,0.0040631655184901
2022-04-05,0.52535562,0,8080708.79415369,2022-04-05,0.42521509,45477.4,-0.0236899673471315
2022-04-06,0.52531661,0,6394187.18362258,2022-04-06,0.33645201,43159.7,-0.0509637754137221
2022-04-07,0.52526243,0,4997334.50516829,2022-04-07,0.2629399,43417.1,0.0059638968760209
2022-04-08,0.52521591,0,5699967.20154126,2022-04-08,0.29989643,42229.2,-0.027360187575863
2022-04-09,0.52513735,0,2748273.32172438,2022-04-09,0.14458959,42727.7,0.0118046280772545
2022-04-10,0.52505788,0,2661938.68977575,2022-04-10,0.14004098,42140.4,-0.0137451816971191
2022-04-11,0.52501735,0,6246667.70363238,2022-04-11,0.32861391,39505.6,-0.0625243234520792
2022-04-12,0.52514035,1,21316417.57686835,2022-04-12,1.12132088,40060.7,0.0140511724920011
2022-04-13,0.5251091,0,7102932.19639048,2022-04-13,0.3736228,41129.8,0.0266870024737462
2022-04-14,0.52540492,1,37259642.25303987,2022-04-14,1.9598132,39915.9,-0.0295138804467807
2022-04-15,0.52532957,0,3039822.31162615,2022-04-15,0.15988276,40529.5,0.0153723203034379
2022-04-16,0.52524148,0,1861432.63903419,2022-04-16,0.09789976,40361.0,-0.0041574655497846
2022-04-17,0.52515198,0,1728772.50593642,2022-04-17,0.09091773,39649.1,-0.0176383142142166
2022-04-18,0.52508165,0,3494536.92577284,2022-04-18,0.18377281,40785.6,0.0286639545412128
2022-04-19,0.52504863,0,6936157.51172298,2022-04-19,0.36474796,41472.9,0.0168515358361776
2022-04-20,0.52500866,0,6293841.84150492,2022-04-20,0.33095345,41327.7,-0.0035010814290779
2022-04-21,0.52532336,1,39054602.23469082,2022-04-21,2.05352119,40449.8,-0.0212424112641157
2022-04-22,0.52530526,0,8319163.97811349,2022-04-22,0.43740867,39674.2,-0.0191743840513427
2022-04-23,0.52523562,0,3555438.09468795,2022-04-23,0.18692938,39415.1,-0.0065306924903337
2022-04-24,0.52515327,0,2377676.04467314,2022-04-24,0.12500078,39433.4,0.0004642890668804
2022-04-25,0.52510127,0,5180999.58409517,2022-04-25,0.27236449,40411.0,0.0247911668788387
2022-04-26,0.52506991,0,7088257.4029901,2022-04-26,0.37261165,38093.7,-0.0573432976169855
2022-04-27,0.52500659,0,4130572.58642715,2022-04-27,0.21712156,39209.0,0.0292778070914614
2022-04-28,0.52497826,0,7366857.99993904,2022-04-28,0.38721855,39732.5,0.0133515264352572
2022-04-29,0.52496098,0,8389214.33357325,2022-04-29,0.44093416,38572.2,-0.0292027936827534
2022-04-30,0.5249004,0,4379927.22544222,2022-04-30,0.23019609,37614.5,-0.0248287626840054
2022-05-01,0.52484462,0,4821755.77783091,2022-05-01,0.2534034,38440.5,0.0219596166372011
2022-05-02,0.52489909,1,15033360.49577339,2022-05-02,0.79002436,38525.6,0.0022138109545921
2022-05-03,0.52493176,1,13015425.35136228,2022-05-03,0.68394532,37712.9,-0.0210950640612994
2022-05-04,0.52493721,1,10494897.74991677,2022-05-04,0.55146811,39684.0,0.0522659355286916
2022-05-05,0.52492227,0,8605838.69040596,2022-05-05,0.45218172,36534.7,-0.0793594395726238
2022-05-06,0.52491995,0,9775669.41775323,2022-05-06,0.51362488,35995.3,-0.0147640462354965
2022-05-07,0.52483999,0,2574458.46924604,2022-05-07,0.13525865,35466.7,-0.0146852505743807
2022-05-08,0.52480443,0,6690781.8379577,2022-05-08,0.35150695,34032.0,-0.040452029650348
2022-05-09,0.52490261,1,19100526.21743746,2022-05-09,1.00341428,30056.6,-0.1168135872120357
2022-05-10,0.52492455,1,12029029.93269007,2022-05-10,0.63189328,31002.1,0.0314573171948922
2022-05-11,0.52510151,1,26423163.24546266,2022-05-11,1.387961,29074.7,-0.0621699820334751
2022-05-12,0.52520686,1,19780663.12939408,2022-05-12,1.03899643,29020.7,-0.0018572848559056
2022-05-13,0.52542202,1,29986527.09089117,2022-05-13,1.57498966,29274.3,0.0087385900409018
2022-05-14,0.52583484,1,48361625.3481631,2022-05-14,2.53999185,30079.8,0.0275156024226028
2022-05-15,0.52576095,0,3145283.31506032,2022-05-15,0.16518622,31324.4,0.0413766048976389
2022-05-16,0.52574046,0,8106695.50851233,2022-05-16,0.42573027,29866.7,-0.0465356080244154
2022-05-17,0.52575043,1,10938422.67428739,2022-05-17,0.5744132,30437.0,0.0190948447602179
2022-05-18,0.52570255,0,5558809.23253938,2022-05-18,0.29189885,28700.6,-0.0570489864309886
2022-05-19,0.5257578,1,15151636.43090921,2022-05-19,0.79559632,30319.9,0.0564204232664127
2022-05-20,0.52574456,0,8781054.28606424,2022-05-20,0.46106445,29188.9,-0.0373022338464177
2022-05-21,0.5256713,0,3194281.56282805,2022-05-21,0.16771385,29427.4,0.0081709142859101
2022-05-22,0.52558415,0,1898809.7936477,2022-05-22,0.09969189,30284.0,0.0291089256951004
2022-05-23,0.52554245,0,6127958.65952123,2022-05-23,0.32171505,29097.7,-0.0391725003302073
2022-05-24,0.52551026,0,7012149.27754265,2022-05-24,0.36812016,29643.1,0.0187437495059745
2022-05-25,0.52547358,0,6593011.90242033,2022-05-25,0.34610015,29536.7,-0.0035893681834895
2022-05-26,0.52542812,0,5773556.60311957,2022-05-26,0.30306883,29194.0,-0.0116025148374734
2022-05-27,0.52544316,1,11412347.93938827,2022-05-27,0.59903636,28623.2,-0.0195519627320681
2022-05-28,0.52535914,0,2176807.51245042,2022-05-28,0.1142555,29018.8,0.0138209564269542
2022-05-29,0.52529735,0,4247256.03545945,2022-05-29,0.22291758,29452.8,0.0149558217431458
2022-05-30,0.52525526,0,6082224.87673971,2022-05-30,0.31920994,31726.5,0.0771980932203391
2022-05-31,0.52528955,1,13208559.4674262,2022-05-31,0.69318409,31797.8,0.002247332671426
2022-06-01,0.52532657,1,13464724.96762977,2022-06-01,0.70659612,29796.9,-0.0629257370006729
2022-06-02,0.52544058,1,20654612.38655294,2022-06-02,1.08385954,30437.1,0.0214854565407809
2022-06-03,0.52545003,1,10895826.93791234,2022-06-03,0.57173632,29682.8,-0.0247822558653747
2022-06-04,0.52542911,0,8060241.24743975,2022-06-04,0.42292546,29848.4,0.0055789885051276
2022-06-05,0.52534824,0,2458990.59943265,2022-06-05,0.12901846,29909.9,0.0020604119483791
2022-06-06,0.52530426,0,5902886.29132698,2022-06-06,0.30969775,31361.2,0.0485223955947695
2022-06-07,0.52534157,1,13500641.02488052,2022-06-07,0.70827996,31118.1,-0.0077516166473222
2022-06-08,0.52532032,0,8026900.45671058,2022-06-08,0.42108822,30192.5,-0.0297447466265613
2022-06-09,0.52529638,0,7775773.64233422,2022-06-09,0.40789468,30093.3,-0.0032855841682537
2022-06-10,0.52530935,1,11227672.99034889,2022-06-10,0.58894298,29077.7,-0.0337483758843329
2022-06-11,0.5252874,0,7961204.50189338,2022-06-11,0.41758064,28416.7,-0.0227321968381267
2022-06-12,0.5252621,0,7647490.01655418,2022-06-12,0.401109,26564.7,-0.0651729440786579
2022-06-13,0.52547549,1,29992257.49270907,2022-06-13,1.57301807,22471.5,-0.1540841793809078
2022-06-14,0.52562093,1,23638847.21603121,2022-06-14,1.23973844,22122.7,-0.0155218832743697
2022-06-15,0.5257721,1,24182454.09198718,2022-06-15,1.26817929,22567.5,0.0201060449221839
2022-06-16,0.52577733,1,10515914.72187163,2022-06-16,0.55145541,20387.4,-0.0966035227650381
2022-06-17,0.52646441,1,74413148.81411293,2022-06-17,3.90209336,20457.3,0.003428588245681
2022-06-18,0.52654619,1,17705395.22304639,2022-06-18,0.92839201,18959.7,-0.0732061415729348
2022-06-19,0.52650177,0,5877593.10452774,2022-06-19,0.30818135,20564.2,0.0846268664588574
2022-06-20,0.52646412,0,6510791.94014146,2022-06-20,0.34136726,20570.1,0.0002869063712664
2022-06-21,0.52647001,1,10594288.71850223,2022-06-21,0.55544174,20713.1,0.0069518378617507
2022-06-22,0.52646433,0,9509449.14491883,2022-06-22,0.49854425,19977.4,-0.0355185848569261
2022-06-23,0.52640735,0,4695184.50454421,2022-06-23,0.24613841,21096.6,0.0560233063361597
2022-06-24,0.5264042,0,9746515.84892506,2022-06-24,0.51092571,21231.2,0.0063801750045031
2022-06-25,0.52647548,1,16735615.4891308,2022-06-25,0.87726049,21481.9,0.0118080937488225
2022-06-26,0.52638625,0,1663831.2972003,2022-06-26,0.08721206,21029.1,-0.0210782100279771
2022-06-27,0.52635477,0,7085104.81021784,2022-06-27,0.37135919,20730.0,-0.0142231479235914
2022-06-28,0.52634553,0,9174825.28033232,2022-06-28,0.48086695,20268.6,-0.0222575976845152
2022-06-29,0.52639032,1,14252878.45786652,2022-06-29,0.74697871,20109.9,-0.0078298451792426
2022-06-30,0.52644396,1,15087772.55492209,2022-06-30,0.79069037,19923.5,-0.0092690664796941
2022-07-01,0.52642183,0,7964404.33368437,2022-07-01,0.41736455,19272.0,-0.0327000777975757
2022-07-02,0.52635688,0,3936360.60143915,2022-07-02,0.20627068,19240.9,-0.0016137401411373
2022-07-03,0.52633156,0,7662537.33261922,2022-07-03,0.40150706,19305.9,0.0033782203535177
2022-07-04,0.52625701,0,3029502.4346236,2022-07-04,0.15873458,20226.6,0.0476900843783505
2022-07-05,0.52619733,0,4426134.70275955,2022-07-05,0.23190392,20170.0,-0.0027982953140912
2022-07-06,0.5261909,0,9438399.39992549,2022-07-06,0.49449711,20554.1,0.0190431333663856
2022-07-07,0.52613031,0,4337408.91007207,2022-07-07,0.22723407,21613.4,0.0515371629018055
2022-07-08,0.52609593,0,6804124.27053855,2022-07-08,0.35644643,21587.9,-0.0011798236279345
2022-07-09,0.52603604,0,4399376.80474916,2022-07-09,0.23045925,21580.0,-0.0003659457381218
2022-07-10,0.52595227,0,2146988.54936561,2022-07-10,0.11246333,20853.8,-0.0336515291936978
2022-07-11,0.52605128,1,19375257.59762684,2022-07-11,1.01487188,19954.3,-0.0431336255262829
2022-07-12,0.52600647,0,5818508.98627148,2022-07-12,0.3047572,19322.9,-0.0316423026615816
2022-07-13,0.52592903,0,2738708.83589046,2022-07-13,0.14344073,20220.1,0.0464319537957551
2022-07-14,0.52590849,0,8103763.60961217,2022-07-14,0.42441992,20578.6,0.0177298826415299
2022-07-15,0.5259485,1,13817729.36227918,2022-07-15,0.72364488,20823.1,0.0118812747222842
2022-07-16,0.52586793,0,2438591.77376662,2022-07-16,0.1277047,21183.5,0.0173077015429981
2022-07-17,0.52577879,0,1626179.48607808,2022-07-17,0.08515666,20794.4,-0.0183680694880449
2022-07-18,0.52574409,0,6764434.53546102,2022-07-18,0.3542118,22423.9,0.0783624437348518
2022-07-19,0.52607327,1,41134697.73008377,2022-07-19,2.15387367,23385.9,0.0429006551045982
2022-07-20,0.52606863,0,9609003.36280773,2022-07-20,0.5031209,23221.5,-0.0070298769771529
2022-07-21,0.52633716,1,35425558.4296193,2022-07-21,1.85477383,23144.5,-0.0033158925995305
2022-07-22,0.52633239,0,9602206.6249994,2022-07-22,0.50272044,22675.1,-0.0202812763291495
2022-07-23,0.5262812,0,5213373.50729774,2022-07-23,0.27293074,22440.2,-0.0103593809950121
2022-07-24,0.52620594,0,2935579.62826314,2022-07-24,0.15367569,22570.6,0.0058109999019615
2022-07-25,0.52617131,0,6775942.43888228,2022-07-25,0.35469971,21300.0,-0.0562944715692094
2022-07-26,0.52613017,0,6159409.00659133,2022-07-26,0.32240921,21241.0,-0.0027699530516431
2022-07-27,0.52606929,0,4289816.1233305,2022-07-27,0.22453478,22941.1,0.0800386045854715
2022-07-28,0.5260038,0,3850971.36945832,2022-07-28,0.20155576,23836.2,0.039017309544878
2022-07-29,0.52594642,0,4617012.13080095,2022-07-29,0.24163798,23771.1,-0.0027311400307097
2022-07-30,0.52586645,0,2475279.85372276,2022-07-30,0.12954187,23629.9,-0.0059399859493248
2022-07-31,0.52581074,0,4770988.94804872,2022-07-31,0.24967363,23290.1,-0.0143800862466622
2022-08-01,0.52574046,0,3387905.31962967,2022-08-01,0.17728672,23257.6,-0.001395442698829
2022-08-02,0.52569722,0,5948458.07361229,2022-08-02,0.31126288,22975.1,-0.0121465671436433
2022-08-03,0.52563773,0,4406927.00839354,2022-08-03,0.23058879,22801.5,-0.007556006285065
2022-08-04,0.52564072,1,10329781.32382935,2022-08-04,0.54047388,22608.9,-0.00844681270969
2022-08-05,0.52556774,0,3123990.84981668,2022-08-05,0.16344515,23298.1,0.0304835706292654
2022-08-06,0.52549958,0,3579035.46515734,2022-08-06,0.18724293,22943.3,-0.0152287096372665
2022-08-07,0.52543605,0,4015909.03733988,2022-08-07,0.21008774,23167.8,0.0097849916969223
2022-08-08,0.5253776,0,4495307.07980954,2022-08-08,0.23515583,23804.4,0.0274777924533189
2022-08-09,0.52537796,1,10077631.35418708,2022-08-09,0.52715042,23140.2,-0.0279024045974694
2022-08-10,0.52544085,1,16017530.916879,2022-08-10,0.83781985,23940.9,0.034602120984261
2022-08-11,0.52538219,0,4473027.27029892,2022-08-11,0.23395738,23917.2,-0.0009899377216395
2022-08-12,0.52533151,0,5229456.37826215,2022-08-12,0.2735079,24387.5,0.0196636730052013
2022-08-13,0.52525013,0,2309615.76566128,2022-08-13,0.12079066,24429.0,0.0017016914402869
2022-08-14,0.52516501,0,1951500.2070312,2022-08-14,0.10205712,24294.1,-0.0055221253428302
2022-08-15,0.52509886,0,3752111.42600985,2022-08-15,0.19621395,24085.2,-0.0085987955923453
2022-08-16,0.52502861,0,3359092.48912015,2022-08-16,0.17565281,23843.0,-0.0100559679803364
2022-08-17,0.52498118,0,5527987.15820188,2022-08-17,0.28905591,23333.1,-0.0213857316612843
2022-08-18,0.52494013,0,6133388.95688324,2022-08-18,0.320697,23185.1,-0.0063429205720628
2022-08-19,0.52492041,0,8163291.47349639,2022-08-19,0.42680985,20824.9,-0.101798137596991
2022-08-20,0.52484539,0,2897074.67459789,2022-08-20,0.15146339,21127.8,0.0145450878515622
2022-08-21,0.52475686,0,1607583.61858091,2022-08-21,0.08404286,21505.6,0.0178816535559782
2022-08-22,0.52470964,0,5539812.14260955,2022-08-22,0.28960211,21387.0,-0.0055148426456363
2022-08-23,0.52465825,0,5141062.62753037,2022-08-23,0.26874177,21518.2,0.006134567728059
2022-08-24,0.52459427,0,3939225.98883283,2022-08-24,0.20590764,21354.9,-0.0075889247241869
2022-08-25,0.52452819,0,3736697.49817917,2022-08-25,0.19531111,21548.3,0.0090564694753896
2022-08-26,0.52448575,0,5988482.58282158,2022-08-26,0.31299027,20228.7,-0.0612391696792785
2022-08-27,0.52442049,0,3810356.02325814,2022-08-27,0.19914024,20023.9,-0.0101242294363947
2022-08-28,0.5245006,1,17678106.92111983,2022-08-28,0.92386047,19547.5,-0.0237915690749555
2022-08-29,0.52459556,1,19099449.06987849,2022-08-29,0.99808884,20275.5,0.0372426141450312
2022-08-30,0.52460729,1,11159049.23520592,2022-08-30,0.5831128,19803.1,-0.023299055510345
2022-08-31,0.52454184,0,3790443.32085756,2022-08-31,0.19805905,20041.5,0.012038519221738
2022-09-01,0.52449805,0,5856924.41076191,2022-09-01,0.30602346,20122.5,0.0040416136516727
2022-09-02,0.52445823,0,6234917.01579166,2022-09-02,0.3257598,19941.0,-0.0090197540067089
2022-09-03,0.52438788,0,3316602.81238007,2022-09-03,0.1732764,19820.7,-0.0060327967504136
2022-09-04,0.52446653,1,17554531.24113416,2022-09-04,0.91708877,19992.7,0.0086777964451305
2022-09-05,0.52439726,0,3417103.66896399,2022-09-05,0.17850837,19784.9,-0.0103937937347131
2022-09-06,0.52441357,1,11598014.0885469,2022-09-06,0.60584836,18781.5,-0.0507154446067456
2022-09-07,0.52438319,0,7133583.2406868,2022-09-07,0.37262101,19287.0,0.0269147831642839
2022-09-08,0.52432353,0,4332184.50755024,2022-09-08,0.22628124,19309.3,0.0011562192150151
2022-09-09,0.52426758,0,4684981.61114887,2022-09-09,0.244697,21352.0,0.1057884024796342
2022-09-10,0.52419437,0,3030724.78917953,2022-09-10,0.15828691,21639.5,0.0134647808167853
2022-09-11,0.52412065,0,2978965.19057876,2022-09-11,0.15557435,21820.3,0.0083550913838119
2022-09-12,0.52406144,0,4366594.76372795,2022-09-12,0.22803093,22386.0,0.0259253997424417
2022-09-13,0.52412221,1,15856524.64121013,2022-09-13,0.82801739,20162.5,-0.0993254712766907
2022-09-14,0.52409297,0,7235696.15919064,2022-09-14,0.37782768,20217.0,0.0027030378177308
2022-09-15,0.52405903,0,6784476.88103408,2022-09-15,0.35424929,19690.8,-0.0260276005342039
2022-09-16,0.52398858,0,3283774.80351946,2022-09-16,0.17145409,19792.5,0.0051648485587179
2022-09-17,0.52390832,0,2340974.33073671,2022-09-17,0.12222134,20102.0,0.0156372363268915
2022-09-18,0.52382068,0,1630420.06080139,2022-09-18,0.08511931,19404.5,-0.0346980399960202
2022-09-19,0.52385013,1,12858816.93545783,2022-09-19,0.67129151,19528.6,0.0063954237419154
2022-09-20,0.52380645,0,5843870.97108241,2022-09-20,0.30506278,18866.8,-0.033888758026689
2022-09-21,0.5237759,0,7102218.09665544,2022-09-21,0.37073418,18447.5,-0.0222242245637839
2022-09-22,0.52372072,0,4737606.99771167,2022-09-22,0.24729169,19392.5,0.0512264534489768
2022-09-23,0.52366455,0,4640268.68156223,2022-09-23,0.2422002,19280.7,-0.005765115379657
2022-09-24,0.52357632,0,1558911.87523787,2022-09-24,0.08136399,18911.0,-0.0191746150295373
2022-09-25,0.52349898,0,2602194.81125376,2022-09-25,0.13580935,18799.7,-0.0058854634868594
2022-09-26,0.52344319,0,4669481.21103521,2022-09-26,0.24368973,19216.3,0.0221599280839586
2022-09-27,0.52345674,1,11332785.9133152,2022-09-27,0.59140775,19070.1,-0.007608124352763
2022-09-28,0.52341479,0,5997583.83074464,2022-09-28,0.31297195,19407.3,0.0176821306652823
2022-09-29,0.52337375,0,6084241.98079766,2022-09-29,0.31747922,19582.5,0.0090275308775564
2022-09-30,0.52335892,0,8604217.1432863,2022-09-30,0.44894822,19411.7,-0.0087220732797139
