start_time,date,nul,nup,nupl,close,change
2021-12-04,2021-12-04,0.04087299,0.54452327,0.50339917,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,0.03950311,0.54399162,0.50598856,49376.6,0.0049035669816992
2021-12-06,2021-12-06,0.03235067,0.55089947,0.51674591,50424.72,0.0212270589712535
2021-12-07,2021-12-07,0.03150832,0.55004531,0.51658341,50577.2,0.0030239136677405
2021-12-08,2021-12-08,0.03200076,0.54754925,0.51567301,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,0.04572567,0.53970904,0.48633552,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,0.04976164,0.53282362,0.4821858,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,0.03679158,0.54020205,0.50552094,49381.15,0.0476235431890674
2021-12-12,2021-12-12,0.03312737,0.54379552,0.51211654,50057.01,0.013686599036272
2021-12-13,2021-12-13,0.05253781,0.52960843,0.47737172,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,0.04182539,0.53476975,0.49451387,48324.04,0.0352209182832965
2021-12-15,2021-12-15,0.03837851,0.5368066,0.50024946,48870.48,0.0113078293950588
2021-12-16,2021-12-16,0.04482289,0.53199322,0.48700089,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,0.05381484,0.52810614,0.47093372,46125.33,-0.0314789656584321
2021-12-18,2021-12-18,0.04930401,0.52840995,0.47898456,46815.99,0.0149735514087379
2021-12-19,2021-12-19,0.05056168,0.52720251,0.47708223,46668.63,-0.0031476425041957
2021-12-20,2021-12-20,0.04832416,0.52842914,0.48004152,46898.14,0.0049178645269853
2021-12-21,2021-12-21,0.03619985,0.53779513,0.5007309,48875.15,0.0421554031780364
2021-12-22,2021-12-22,0.03753017,0.53572267,0.49742081,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,0.02757508,0.5435989,0.51910386,50817.92,0.0462887451000819
2021-12-24,2021-12-24,0.02742831,0.54358732,0.51858966,50808.55,-0.0001843837764314
2021-12-25,2021-12-25,0.02760261,0.54655397,0.51467802,50403.64,-0.0079693279969612
2021-12-26,2021-12-26,0.02664004,0.54515715,0.51815066,50765.73,0.0071838065663512
2021-12-27,2021-12-27,0.02730512,0.54322107,0.51694489,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,0.04326289,0.52977392,0.48523561,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,0.05081322,0.52419383,0.4736054,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,0.04512806,0.52681143,0.48088235,47095.02,0.0141802123930852
2021-12-31,2021-12-31,0.05167349,0.52169679,0.47038875,46210.56,-0.0187803296399491
2022-01-01,2022-01-01,0.04185113,0.52493391,0.48731846,47704.35,0.0323257281452551
2022-01-02,2022-01-02,0.04325677,0.52656007,0.48262997,47280.0,-0.008895415197985
2022-01-03,2022-01-03,0.04912582,0.5223844,0.47342458,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,0.05359442,0.5196089,0.46649983,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,0.07247452,0.51229187,0.43754047,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,0.07481424,0.50954529,0.43378002,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,0.08938887,0.50079669,0.41420835,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,0.08559574,0.50585621,0.41619884,41688.05,0.0032293028854599
2022-01-09,2022-01-09,0.08500165,0.50350086,0.41886467,41851.22,0.0039140712986094
2022-01-10,2022-01-10,0.08463221,0.50372821,0.41863614,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,0.07587295,0.50709766,0.43124892,42700.68,0.0215094894806531
2022-01-12,2022-01-12,0.06527373,0.51265291,0.44617132,43880.72,0.0276351570982007
2022-01-13,2022-01-13,0.0772447,0.50496736,0.42895824,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,0.0720052,0.50799724,0.43574391,43042.4,0.0119451774472942
2022-01-15,2022-01-15,0.07162432,0.5084505,0.43585388,43070.51,0.0006530769659685
2022-01-16,2022-01-16,0.07186916,0.50756349,0.43574965,43060.66,-0.0002286947612182
2022-01-17,2022-01-17,0.07929191,0.50359344,0.42461086,42176.34,-0.0205366104467513
2022-01-18,2022-01-18,0.07751669,0.50419611,0.4269256,42337.58,0.0038229964951914
2022-01-19,2022-01-19,0.08267113,0.50181047,0.41812001,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,0.09288589,0.49633322,0.40421892,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,0.14156791,0.48069013,0.33880187,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,0.16152284,0.47405502,0.31425031,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,0.14031624,0.48401893,0.33651101,36230.01,0.0338514193551884
2022-01-24,2022-01-24,0.13560715,0.48084108,0.3458348,36648.31,0.0115456771886068
2022-01-25,2022-01-25,0.13118818,0.48139576,0.35112939,36934.26,0.0078025426001908
2022-01-26,2022-01-26,0.13250084,0.48081283,0.34874196,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,0.12646449,0.48304544,0.35554594,37131.0,0.009339331396621
2022-01-28,2022-01-28,0.11847048,0.48530203,0.36583202,37696.21,0.0152220516549512
2022-01-29,2022-01-29,0.11262378,0.48577301,0.37422368,38150.01,0.0120383454994548
2022-01-30,2022-01-30,0.1141687,0.48609417,0.37029554,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,0.10754933,0.48801816,0.37998611,38439.04,0.0150258740359454
2022-02-01,2022-02-01,0.10293584,0.4844986,0.38030251,38680.51,0.0062818946570986
2022-02-02,2022-02-02,0.12477901,0.47533264,0.35052387,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,0.12192945,0.47141921,0.35832884,37289.86,0.0107836299601837
2022-02-04,2022-02-04,0.07525806,0.49970979,0.42317044,41550.0,0.11424392582863
2022-02-05,2022-02-05,0.07697991,0.49752565,0.42021936,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,0.06855582,0.50315209,0.43373309,42361.35,0.0238469460435835
2022-02-07,2022-02-07,0.05767979,0.50997948,0.45164603,43829.99,0.0346693389138921
2022-02-08,2022-02-08,0.05591947,0.5108331,0.45380214,44021.57,0.0043709797789139
2022-02-09,2022-02-09,0.05434454,0.50976568,0.45757848,44358.08,0.0076442071466329
2022-02-10,2022-02-10,0.06005023,0.50600919,0.44594215,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,0.0683897,0.49989205,0.43097494,42366.0,-0.025425746509938
2022-02-12,2022-02-12,0.07044978,0.49644032,0.42872998,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,0.06997099,0.49991586,0.42635551,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,0.0660828,0.50147177,0.43290014,42525.14,0.0115127733245989
2022-02-15,2022-02-15,0.05303578,0.50694791,0.45795798,44529.6,0.0471358824450665
2022-02-16,2022-02-16,0.05510991,0.51043396,0.44935861,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,0.08441906,0.48978547,0.40416994,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,0.08937326,0.48688364,0.39639843,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,0.08817725,0.48699218,0.39828595,40052.6,0.0021467818289178
2022-02-20,2022-02-20,0.10415044,0.48329001,0.37190403,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,0.12230711,0.4744029,0.34923791,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,0.10616306,0.47990832,0.37038534,38212.0,0.0331365042285811
2022-02-23,2022-02-23,0.11871781,0.47425934,0.35359778,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,0.10551352,0.47787738,0.37287803,38315.1,0.0292066681351033
2022-02-25,2022-02-25,0.09512232,0.48153795,0.38699679,39205.4,0.0232362697735357
2022-02-26,2022-02-26,0.09608614,0.48102625,0.38501937,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,0.11193279,0.47480376,0.36233986,37672.0,-0.036504489850202
2022-02-28,2022-02-28,0.05947949,0.50082431,0.44172613,43155.0,0.1455457634317265
2022-03-01,2022-03-01,0.05093847,0.50651204,0.45674233,44394.1,0.0287127795156991
2022-03-02,2022-03-02,0.05364672,0.50443996,0.44984571,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,0.06415589,0.49568706,0.43074715,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,0.0953171,0.47784735,0.38325993,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,0.09246598,0.47874962,0.38730769,39375.1,0.0063228863439457
2022-03-06,2022-03-06,0.10356947,0.47424682,0.37158566,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,0.1086833,0.47136356,0.3649144,37963.8,-0.011387694623331
2022-03-08,2022-03-08,0.09886604,0.47535821,0.37693785,38709.9,0.0196529325304632
2022-03-09,2022-03-09,0.06703823,0.4916458,0.42423207,41937.5,0.08337918723634
2022-03-10,2022-03-10,0.08976625,0.4792361,0.38829374,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,0.09681284,0.47419267,0.37667789,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,0.09496397,0.47612821,0.37776587,38792.6,0.0020561568465373
2022-03-13,2022-03-13,0.10819721,0.47011924,0.3609927,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,0.08706449,0.47698421,0.3914545,39653.8,0.0506071211884369
2022-03-15,2022-03-15,0.08918529,0.47777352,0.38576013,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,0.07237922,0.48571357,0.41252562,41105.8,0.0467214993252018
2022-03-17,2022-03-17,0.07284535,0.48366912,0.41004724,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,0.06595107,0.48774562,0.4215746,41751.5,0.020866495020551
2022-03-19,2022-03-19,0.06254008,0.49014284,0.42751215,42188.2,0.0104595044489419
2022-03-20,2022-03-20,0.07018295,0.48409451,0.41439072,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,0.07174469,0.48373016,0.4106598,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,0.06154307,0.4896148,0.42887815,42349.8,0.0333756283246304
2022-03-23,2022-03-23,0.05730456,0.49363457,0.43561082,42867.9,0.0122338240086139
2022-03-24,2022-03-24,0.05042757,0.49838459,0.44920458,43973.4,0.0257885270797029
2022-03-25,2022-03-25,0.0477139,0.4998125,0.45047666,44290.6,0.0072134517685691
2022-03-26,2022-03-26,0.0466473,0.50013907,0.45285586,44489.2,0.0044840214402153
2022-03-27,2022-03-27,0.0342624,0.51393513,0.47942835,46820.8,0.0524082249175081
2022-03-28,2022-03-28,0.03346037,0.51213731,0.48092948,47121.9,0.0064309025048696
2022-03-29,2022-03-29,0.03114926,0.51570265,0.48323689,47418.5,0.0062943132598642
2022-03-30,2022-03-30,0.0329835,0.51258119,0.47876851,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,0.04257586,0.49968613,0.4610681,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,0.03706781,0.50651664,0.46963531,46266.2,0.016705489386015
2022-04-02,2022-04-02,0.0391501,0.50574658,0.46408756,45794.6,-0.0101931863866061
2022-04-03,2022-04-03,0.03618388,0.50743606,0.47061736,46392.4,0.0130539408576557
2022-04-04,2022-04-04,0.0349636,0.50835811,0.47252699,46580.9,0.0040631655184901
2022-04-05,2022-04-05,0.04096567,0.50245712,0.45964404,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,0.05595602,0.49055798,0.43116704,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,0.05429179,0.48967132,0.43491206,43417.1,0.0059638968760209
2022-04-08,2022-04-08,0.06330942,0.48347888,0.41928394,42229.2,-0.027360187575863
2022-04-09,2022-04-09,0.05980125,0.48410125,0.42629458,42727.7,0.0118046280772545
2022-04-10,2022-04-10,0.06265363,0.48559892,0.41816753,42140.4,-0.0137451816971191
2022-04-11,2022-04-11,0.08903552,0.46944809,0.38024512,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,0.0828022,0.47086869,0.38813693,40060.7,0.0140511724920011
2022-04-13,2022-04-13,0.07213244,0.47567874,0.40392421,41129.8,0.0266870024737462
2022-04-14,2022-04-14,0.0837411,0.46800835,0.38541896,39915.9,-0.0295138804467807
2022-04-15,2022-04-15,0.07692739,0.47197674,0.39448545,40529.5,0.0153723203034379
2022-04-16,2022-04-16,0.07852467,0.47085098,0.39216327,40361.0,-0.0041574655497846
2022-04-17,2022-04-17,0.08554619,0.4679602,0.38150184,39649.1,-0.0176383142142166
2022-04-18,2022-04-18,0.07434435,0.472505,0.3986445,40785.6,0.0286639545412128
2022-04-19,2022-04-19,0.06780058,0.47623934,0.40843895,41472.9,0.0168515358361776
2022-04-20,2022-04-20,0.06846612,0.47601713,0.40635254,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,0.07742565,0.46891805,0.3921246,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,0.08471008,0.46570389,0.38078226,39674.2,-0.0191743840513427
2022-04-23,2022-04-23,0.08441378,0.46977405,0.37681705,39415.1,-0.0065306924903337
2022-04-24,2022-04-24,0.08722854,0.46422184,0.37706163,39433.4,0.0004642890668804
2022-04-25,2022-04-25,0.07608498,0.46972591,0.39242476,40411.0,0.0247911668788387
2022-04-26,2022-04-26,0.10266241,0.45863432,0.35605888,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,0.08868864,0.46278033,0.37468764,39209.0,0.0292778070914614
2022-04-28,2022-04-28,0.08260617,0.46540691,0.38259642,39732.5,0.0133515264352572
2022-04-29,2022-04-29,0.09482259,0.46104051,0.36466131,38572.2,-0.0292027936827534
2022-04-30,2022-04-30,0.10738611,0.45699631,0.34872262,37614.5,-0.0248287626840054
2022-05-01,2022-05-01,0.09703486,0.45846464,0.36316462,38440.5,0.0219596166372011
2022-05-02,2022-05-02,0.09478864,0.45960414,0.36468515,38525.6,0.0022138109545921
2022-05-03,2022-05-03,0.10407588,0.4565206,0.35224528,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,0.08109925,0.46460019,0.3837104,39684.0,0.0522659355286916
2022-05-05,2022-05-05,0.11964531,0.45278997,0.33185424,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,0.12745305,0.45034976,0.32251826,35995.3,-0.0147640462354965
2022-05-07,2022-05-07,0.13524293,0.44902764,0.31258233,35466.7,-0.0146852505743807
2022-05-08,2022-05-08,0.15855179,0.44441335,0.28450714,34032.0,-0.040452029650348
2022-05-09,2022-05-09,0.23275712,0.43509954,0.19480832,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,0.21370363,0.43327598,0.22075853,31002.1,0.0314573171948922
2022-05-11,2022-05-11,0.2570419,0.42615451,0.17078948,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,0.252281,0.42895941,0.17300923,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,0.24601045,0.42668768,0.18216248,29274.3,0.0087385900409018
2022-05-14,2022-05-14,0.22585276,0.42926648,0.203179,30079.8,0.0275156024226028
2022-05-15,2022-05-15,0.19968003,0.43445945,0.23502812,31324.4,0.0413766048976389
2022-05-16,2022-05-16,0.22915284,0.42849237,0.19854935,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,0.21616067,0.43031842,0.21424337,30437.0,0.0190948447602179
2022-05-18,2022-05-18,0.25408838,0.42511352,0.1677437,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,0.21536227,0.4314996,0.21321758,30319.9,0.0564204232664127
2022-05-20,2022-05-20,0.24065491,0.42565419,0.18375971,29188.9,-0.0373022338464177
2022-05-21,2022-05-21,0.23491602,0.42599254,0.19090338,29427.4,0.0081709142859101
2022-05-22,2022-05-22,0.21512886,0.4304573,0.21389137,30284.0,0.0291089256951004
2022-05-23,2022-05-23,0.24223553,0.42435019,0.18222964,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,0.22860817,0.42685515,0.19765758,29643.1,0.0187437495059745
2022-05-25,2022-05-25,0.2307617,0.42591462,0.19509073,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,0.23697501,0.42585805,0.18628786,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,0.25078145,0.42199922,0.17168844,28623.2,-0.0195519627320681
2022-05-28,2022-05-28,0.23930817,0.42499343,0.18348871,29018.8,0.0138209564269542
2022-05-29,2022-05-29,0.23034283,0.42490502,0.19581569,29452.8,0.0149558217431458
2022-05-30,2022-05-30,0.18379765,0.43718628,0.25305561,31726.5,0.0771980932203391
2022-05-31,2022-05-31,0.18178526,0.43603441,0.25438113,31797.8,0.002247332671426
2022-06-01,2022-06-01,0.22134966,0.42582215,0.20521062,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,0.20530921,0.42858692,0.22436388,30437.1,0.0214854565407809
2022-06-03,2022-06-03,0.22073323,0.42563743,0.2043994,29682.8,-0.0247822558653747
2022-06-04,2022-06-04,0.2175125,0.42468244,0.20958762,29848.4,0.0055789885051276
2022-06-05,2022-06-05,0.21510228,0.42604977,0.2113089,29909.9,0.0020604119483791
2022-06-06,2022-06-06,0.18535499,0.433445,0.24810597,31361.2,0.0485223955947695
2022-06-07,2022-06-07,0.18839582,0.43195695,0.24388524,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,0.20512666,0.42837439,0.22132533,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,0.20750732,0.42664102,0.21902987,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,0.22956457,0.42223221,0.19251134,29077.7,-0.0337483758843329
2022-06-11,2022-06-11,0.24644236,0.41857319,0.17421274,28416.7,-0.0227321968381267
2022-06-12,2022-06-12,0.28663334,0.42134979,0.11823994,26564.7,-0.0651729440786579
2022-06-13,2022-06-13,0.42973959,0.39438964,-0.03356027,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,0.43244899,0.39592091,-0.0411486,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,0.41284655,0.39498725,-0.01503411,22567.5,0.0201060449221839
2022-06-16,2022-06-16,0.50453777,0.38284057,-0.11966712,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,0.49394797,0.38302156,-0.11223267,20457.3,0.003428588245681
2022-06-18,2022-06-18,0.56650877,0.37454092,-0.19412813,18959.7,-0.0732061415729348
2022-06-19,2022-06-19,0.48520486,0.38399892,-0.10069846,20564.2,0.0846268664588574
2022-06-20,2022-06-20,0.48041399,0.38729991,-0.09925905,20570.1,0.0002869063712664
2022-06-21,2022-06-21,0.47654405,0.38241336,-0.08967216,20713.1,0.0069518378617507
2022-06-22,2022-06-22,0.50754095,0.37931907,-0.12741834,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,0.45468712,0.3870334,-0.06638093,21096.6,0.0560233063361597
2022-06-24,2022-06-24,0.44740614,0.38848213,-0.05911327,21231.2,0.0063801750045031
2022-06-25,2022-06-25,0.43627976,0.39065038,-0.04693812,21481.9,0.0118080937488225
2022-06-26,2022-06-26,0.45575424,0.38590179,-0.06899984,21029.1,-0.0210782100279771
2022-06-27,2022-06-27,0.467648,0.38358229,-0.08353069,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,0.48603679,0.38244029,-0.10700161,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,0.49543527,0.37791943,-0.11472292,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,0.51383548,0.36092185,-0.11816186,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,0.52755314,0.37743531,-0.15757307,19272.0,-0.0327000777975757
2022-07-02,2022-07-02,0.53194301,0.37334015,-0.15852824,19240.9,-0.0016137401411373
2022-07-03,2022-07-03,0.52740393,0.37362337,-0.1532618,19305.9,0.0033782203535177
2022-07-04,2022-07-04,0.48188724,0.38069866,-0.10105855,20226.6,0.0476900843783505
2022-07-05,2022-07-05,0.4836458,0.38035483,-0.10366713,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,0.46347848,0.38339188,-0.08062358,20554.1,0.0190431333663856
2022-07-07,2022-07-07,0.41824002,0.39317834,-0.02720096,21613.4,0.0515371629018055
2022-07-08,2022-07-08,0.41371895,0.39897995,-0.02808395,21587.9,-0.0011798236279345
2022-07-09,2022-07-09,0.41777665,0.39117911,-0.02673633,21580.0,-0.0003659457381218
2022-07-10,2022-07-10,0.44703169,0.385091,-0.06212802,20853.8,-0.0336515291936978
2022-07-11,2022-07-11,0.48390411,0.37900247,-0.10677202,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,0.51406184,0.37532324,-0.14262106,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,0.47310813,0.37766776,-0.09094197,20220.1,0.0464319537957551
2022-07-14,2022-07-14,0.45342293,0.38271153,-0.07062349,20578.6,0.0177298826415299
2022-07-15,2022-07-15,0.43844801,0.38490988,-0.0541696,20823.1,0.0118812747222842
2022-07-16,2022-07-16,0.42372805,0.38755151,-0.03591734,21183.5,0.0173077015429981
2022-07-17,2022-07-17,0.43993557,0.38381922,-0.0555778,20794.4,-0.0183680694880449
2022-07-18,2022-07-18,0.38147537,0.39206044,0.02133653,22423.9,0.0783624437348518
2022-07-19,2022-07-19,0.34332454,0.40494825,0.06300448,23385.9,0.0429006551045982
2022-07-20,2022-07-20,0.34859501,0.40239664,0.05557531,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,0.34727745,0.40260793,0.05443412,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,0.36062228,0.39819837,0.03640608,22675.1,-0.0202812763291495
2022-07-23,2022-07-23,0.36845256,0.39557863,0.02701715,22440.2,-0.0103593809950121
2022-07-24,2022-07-24,0.36254472,0.39786221,0.03295868,22570.6,0.0058109999019615
2022-07-25,2022-07-25,0.40340769,0.39401439,-0.02360509,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,0.41105093,0.38519424,-0.02510733,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,0.34936101,0.39963351,0.0506846,22941.1,0.0800386045854715
2022-07-28,2022-07-28,0.32216531,0.40639859,0.08549303,23836.2,0.039017309544878
2022-07-29,2022-07-29,0.32268884,0.40692939,0.08285818,23771.1,-0.0027311400307097
2022-07-30,2022-07-30,0.32732495,0.40433197,0.07767749,23629.9,-0.0059399859493248
2022-07-31,2022-07-31,0.33633398,0.40349699,0.0640412,23290.1,-0.0143800862466622
2022-08-01,2022-08-01,0.3360419,0.40424514,0.06291085,23257.6,-0.001395442698829
2022-08-02,2022-08-02,0.3455189,0.39973153,0.05196204,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,0.35114244,0.3975459,0.04518014,22801.5,-0.007556006285065
2022-08-04,2022-08-04,0.35687569,0.39592153,0.03763168,22608.9,-0.00844681270969
2022-08-05,2022-08-05,0.33617166,0.39816593,0.06622558,23298.1,0.0304835706292654
2022-08-06,2022-08-06,0.34639509,0.39688002,0.0514774,22943.3,-0.0152287096372665
2022-08-07,2022-08-07,0.33965963,0.39758489,0.06064511,23167.8,0.0097849916969223
2022-08-08,2022-08-08,0.31940029,0.40425984,0.08552813,23804.4,0.0274777924533189
2022-08-09,2022-08-09,0.33790205,0.39882908,0.06071069,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,0.31425564,0.40410125,0.0918328,23940.9,0.034602120984261
2022-08-11,2022-08-11,0.31419598,0.40401998,0.09136606,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,0.30055172,0.40839818,0.1085087,24387.5,0.0196636730052013
2022-08-13,2022-08-13,0.29970927,0.40797973,0.10984755,24429.0,0.0017016914402869
2022-08-14,2022-08-14,0.30260013,0.40806491,0.10476873,24294.1,-0.0055221253428302
2022-08-15,2022-08-15,0.3074454,0.40718094,0.09718543,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,0.31483755,0.40369405,0.08818464,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,0.33060408,0.39809119,0.06856259,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,0.33380686,0.39862343,0.06256497,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,0.42123454,0.38005581,-0.04158283,20824.9,-0.101798137596991
2022-08-20,2022-08-20,0.40814475,0.38198514,-0.02621583,21127.8,0.0145450878515622
2022-08-21,2022-08-21,0.39203626,0.38591268,-0.00835601,21505.6,0.0178816535559782
2022-08-22,2022-08-22,0.39710577,0.38339135,-0.01303321,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,0.39076294,0.38523564,-0.00657324,21518.2,0.006134567728059
2022-08-24,2022-08-24,0.39676975,0.38371273,-0.01375433,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,0.38814952,0.3859863,-0.0044056,21548.3,0.0090564694753896
2022-08-26,2022-08-26,0.44715292,0.37226529,-0.06880234,20228.7,-0.0612391696792785
2022-08-27,2022-08-27,0.45279595,0.37431257,-0.07926466,20023.9,-0.0101242294363947
2022-08-28,2022-08-28,0.47666163,0.36982519,-0.10556098,19547.5,-0.0237915690749555
2022-08-29,2022-08-29,0.44110404,0.37472711,-0.06559668,20275.5,0.0372426141450312
2022-08-30,2022-08-30,0.46194237,0.37145116,-0.08990252,19803.1,-0.023299055510345
2022-08-31,2022-08-31,0.45003986,0.37299097,-0.07637775,20041.5,0.012038519221738
2022-09-01,2022-09-01,0.44530339,0.37349465,-0.07095387,20122.5,0.0040416136516727
2022-09-02,2022-09-02,0.45206367,0.37311022,-0.08007576,19941.0,-0.0090197540067089
2022-09-03,2022-09-03,0.45822169,0.37164099,-0.08656438,19820.7,-0.0060327967504136
2022-09-04,2022-09-04,0.45013859,0.37245074,-0.07741278,19992.7,0.0086777964451305
2022-09-05,2022-09-05,0.45855677,0.37195553,-0.08835317,19784.9,-0.0103937937347131
2022-09-06,2022-09-06,0.50795966,0.36608245,-0.14513802,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,0.48230882,0.36760812,-0.11457899,19287.0,0.0269147831642839
2022-09-08,2022-09-08,0.48035378,0.36750314,-0.11234309,19309.3,0.0011562192150151
2022-09-09,2022-09-09,0.38994474,0.38396556,-0.00633359,21352.0,0.1057884024796342
2022-09-10,2022-09-10,0.37858914,0.38709814,0.00692081,21639.5,0.0134647808167853
2022-09-11,2022-09-11,0.37338168,0.38640121,0.01520744,21820.3,0.0083550913838119
2022-09-12,2022-09-12,0.35319563,0.39125684,0.04011142,22386.0,0.0259253997424417
2022-09-13,2022-09-13,0.43662118,0.37349866,-0.06318294,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,0.43271939,0.37406155,-0.0591252,20217.0,0.0027030378177308
2022-09-15,2022-09-15,0.45552692,0.37037435,-0.08600548,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,0.45113609,0.37011993,-0.08005047,19792.5,0.0051648485587179
2022-09-17,2022-09-17,0.4359917,0.37301676,-0.06312945,20102.0,0.0156372363268915
2022-09-18,2022-09-18,0.46925592,0.367532,-0.10105934,19404.5,-0.0346980399960202
2022-09-19,2022-09-19,0.46183457,0.36873356,-0.0929826,19528.6,0.0063954237419154
2022-09-20,2022-09-20,0.49484556,0.36418102,-0.13058108,18866.8,-0.033888758026689
2022-09-21,2022-09-21,0.51516778,0.36316961,-0.15524699,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,0.46599456,0.36842408,-0.09887966,19392.5,0.0512264534489768
2022-09-23,2022-09-23,0.47159245,0.36707022,-0.1048688,19280.7,-0.005765115379657
2022-09-24,2022-09-24,0.49025157,0.36458252,-0.12623935,18911.0,-0.0191746150295373
2022-09-25,2022-09-25,0.49677363,0.36307303,-0.13269163,18799.7,-0.0058854634868594
2022-09-26,2022-09-26,0.47491232,0.36510303,-0.10739489,19216.3,0.0221599280839586
2022-09-27,2022-09-27,0.48011203,0.36572401,-0.11581308,19070.1,-0.007608124352763
2022-09-28,2022-09-28,0.46256164,0.36835496,-0.09590396,19407.3,0.0176821306652823
