start_time,datetime,range_0d_1d,range_10y_inf,range_12m_18m,range_18m_2y,range_1d_1w,range_1m_3m,range_1w_1m,range_2y_3y,range_3m_6m,range_3y_5y,range_5y_7y,range_6m_12m,range_7y_10y,close,change
2022-05-05 17:00:00,2022-05-05 17:00:00,38036.84013175,1.36564532,42257.36024051,11068.45696691,38458.64830042,42370.24270608,40795.89941034,8660.54268215,49555.38819537,6505.82108436,629.94454977,46240.50963918,352.40381057,36795.5,-0.0060240150195172
2022-05-05 18:00:00,2022-05-05 18:00:00,37703.54688314,1.36570529,42261.81528967,11070.0605212,38460.18852133,42373.68382659,40787.39383109,8660.64539928,49545.69459311,6505.84051863,629.96478893,46238.12576541,352.41869265,36361.5,-0.0117949205745268
2022-05-05 19:00:00,2022-05-05 19:00:00,37413.9057134,1.36570701,42288.46329358,11073.14418939,38449.42312513,42377.76802497,40771.6499679,8660.80923512,49545.04540589,6506.03351569,630.02457665,46215.21751176,352.41610686,36287.0,-0.0020488703711343
2022-05-05 20:00:00,2022-05-05 20:00:00,37384.15410358,1.3657605,42290.86029471,11074.37987107,38468.14808244,42380.14920824,40764.86002983,8661.02474595,49537.03343418,6506.06228341,630.06650863,46219.84461236,352.42518606,36450.0,0.0044919668200733
2022-05-05 21:00:00,2022-05-05 21:00:00,37382.20986328,1.365768,42292.53173893,11075.14038263,38468.11017424,42383.07198745,40752.81906783,8661.09079918,49535.33501949,6506.07806805,630.11751678,46220.44522416,352.42137395,36420.5,-0.0008093278463648
2022-05-05 22:00:00,2022-05-05 22:00:00,37208.66169763,1.36683544,42297.92429652,11077.64827515,38489.56936186,42385.52582528,40746.18165911,8661.51526518,49527.97767228,6506.06210013,630.13914416,46218.71276102,352.61339931,36204.0,-0.0059444543594953
2022-05-05 23:00:00,2022-05-05 23:00:00,37166.32016032,1.36683569,42299.48152236,11078.22346993,38508.65270111,42386.81911994,40724.20325439,8661.62545976,49513.77921442,6506.05870816,630.15646887,46218.91368922,352.61194921,36526.0,0.0088940448569219
2022-05-06 00:00:00,2022-05-06 00:00:00,37080.41290222,1.3668717,42300.2571486,11078.63140121,38511.588048,42388.37655639,40721.74222415,8661.61721446,49507.90482057,6506.04761153,630.16537251,46219.64074635,352.61815923,36350.5,-0.0048047965832557
2022-05-06 01:00:00,2022-05-06 01:00:00,36972.26175228,1.36687531,42317.06040293,11084.07031673,38518.31296595,42415.00678091,40717.13356036,8661.66320359,49504.04365871,6506.21636233,630.32796987,46213.5951518,352.61702484,36296.5,-0.0014855366501148
2022-05-06 02:00:00,2022-05-06 02:00:00,37004.47015292,1.36691036,42320.99266707,11086.61642502,38519.39439478,42415.81066967,40714.11536947,8661.8137191,49503.21555249,6506.21641903,630.34081506,46213.4743334,352.62233076,36403.5,0.0029479426390974
2022-05-06 03:00:00,2022-05-06 03:00:00,36869.80068964,1.36699799,42340.65609736,11097.57214576,38545.46483305,42416.80192603,40713.10351204,8662.11805647,49500.49271512,6506.19125856,630.34722688,46213.60569518,352.63754032,36449.5,0.0012636147623168
2022-05-06 04:00:00,2022-05-06 04:00:00,36798.7302296,1.36700008,42341.98048763,11098.71117909,38553.55425989,42422.32231405,40693.19432517,8662.30650622,49497.79058325,6506.2869231,630.44223184,46213.68915014,352.63449998,36409.5,-0.0010974087436042
2022-05-06 05:00:00,2022-05-06 05:00:00,36799.18917722,1.36700121,42342.77852416,11099.00931609,38555.92206042,42422.90869944,40692.13054807,8662.35255495,49495.94947823,6506.30731642,630.46286629,46214.03714599,352.63457063,36471.0,0.0016891195979071
2022-05-06 06:00:00,2022-05-06 06:00:00,36789.72089576,1.36710858,42344.33353478,11100.30699645,38554.63230196,42432.6132711,40658.46930804,8662.52336955,49492.83600644,6506.34398493,630.50042244,46213.61238047,352.65316424,36390.0,-0.0022209426667763
2022-05-06 07:00:00,2022-05-06 07:00:00,36575.28311421,1.36710972,42345.65593732,11100.97648783,38560.87114465,42434.87138754,40652.42405821,8662.6371037,49486.7647833,6506.3588886,630.51062938,46212.43888827,352.65311692,36354.5,-0.0009755427315196
2022-05-06 08:00:00,2022-05-06 08:00:00,36660.09038103,1.36711468,42346.68884612,11101.36899537,38566.35315678,42439.57218156,40639.18245844,8663.12063803,49482.37379236,6506.33544218,630.53702716,46214.04883169,352.65351908,36200.5,-0.0042360643111581
2022-05-06 09:00:00,2022-05-06 09:00:00,36637.86267883,1.36712311,42349.30492529,11102.32283516,38557.49058829,42441.53102793,40617.70892245,8663.25564117,49478.73193307,6506.52170198,630.70983763,46212.40449836,352.65319905,36375.5,0.0048341873731025
2022-05-06 10:00:00,2022-05-06 10:00:00,36534.21842728,1.36712443,42351.01674811,11102.72972947,38547.17764132,42443.89953871,40578.5232426,8663.32176958,49475.61753177,6506.30575477,630.71285256,46212.38117545,352.65339722,35928.5,-0.0122884908798504
2022-05-06 11:00:00,2022-05-06 11:00:00,36313.2671932,1.36712903,42352.52093798,11103.92295846,38555.14688603,42445.22189073,40563.44041018,8663.62564774,49474.84649177,6506.25532101,630.72847886,46211.16322196,352.65378918,35770.5,-0.0043976230569047
2022-05-06 12:00:00,2022-05-06 12:00:00,36306.59913509,1.36713103,42352.72575548,11104.02587524,38556.09669213,42445.54527604,40561.52745339,8663.7392739,49474.40244624,6506.27526441,630.7531052,46210.95982161,352.65363113,35813.5,0.0012021078821933
2022-05-06 13:00:00,2022-05-06 13:00:00,36149.66102164,1.36725465,42356.78557363,11107.42314404,38560.53834078,42449.81565869,40554.27640764,8664.98192178,49469.4692646,6506.34924436,630.86276689,46212.38610929,352.67601754,35727.5,-0.0024013291077387
2022-05-06 14:00:00,2022-05-06 14:00:00,36230.66505372,1.36727118,42359.58255856,11110.2429786,38560.16353002,42439.69731579,40543.19564578,8665.79431378,49465.68394704,6506.34143163,630.89975928,46214.7680486,352.71129275,36118.0,0.0109299559163109
2022-05-06 15:00:00,2022-05-06 15:00:00,36172.88589243,1.36727555,42363.35930873,11112.03408056,38518.59873445,42442.33765305,40522.90915862,8665.88454222,49462.79472315,6506.35620996,630.92756684,46215.32067186,352.70969424,35980.0,-0.0038208095686361
2022-05-06 16:00:00,2022-05-06 16:00:00,36167.19448885,1.36727587,42366.33291777,11112.35436414,38509.53616787,42442.69289684,40515.12334747,8665.91902271,49462.16321402,6506.47583263,631.03205239,46211.57889618,352.70901608,36195.5,0.0059894385769871
2022-05-06 17:00:00,2022-05-06 17:00:00,36087.70003252,1.36743427,42370.54086115,11116.60722651,38481.53166726,42440.85280883,40490.79416768,8666.8067397,49460.20149905,6506.5610632,631.1162098,46210.71775821,352.73731699,35869.0,-0.0090204583442693
2022-05-06 18:00:00,2022-05-06 18:00:00,36076.09044487,1.36743737,42376.58022075,11119.17116861,38430.61507041,42431.42726944,40481.66080803,8666.79122616,49455.73897244,6506.69417667,631.23059026,46212.0755981,352.73699691,35924.0,0.0015333574953302
2022-05-06 19:00:00,2022-05-06 19:00:00,36114.45374821,1.36744092,42382.3064984,11121.14544945,38341.97884376,42432.08396728,40475.41802718,8666.98264572,49454.01053782,6506.75366407,631.29354608,46210.90536509,352.73578827,35985.0,0.001698029172698
2022-05-06 20:00:00,2022-05-06 20:00:00,36051.38018934,1.36752977,42384.78783078,11121.50717953,38331.44005203,42436.88386076,40448.21182746,8667.01012923,49450.68927141,6506.80653088,631.34591524,46211.29241661,352.75036107,36057.0,0.0020008336807002
2022-05-06 21:00:00,2022-05-06 21:00:00,36067.2293919,1.36759225,42388.35479405,11122.66786624,38320.53331346,42439.73060413,40433.64469382,8667.22505898,49448.354472,6506.83428086,631.39271202,46210.94685584,352.75923618,35942.0,-0.0031893945697091
2022-05-06 22:00:00,2022-05-06 22:00:00,36034.68682706,1.36759725,42390.27206639,11123.12271327,38308.32854316,42441.20307976,40425.35863388,8667.37144269,49446.32180984,6506.88050469,631.44068946,46211.31884817,352.75973253,35983.5,0.0011546380279339
2022-05-06 23:00:00,2022-05-06 23:00:00,36057.88264121,1.36763282,42414.8140341,11123.74620929,38280.79364062,42442.73485772,40415.55569293,8667.53494596,49443.91911504,6506.95974542,631.5132288,46211.70674113,352.76531537,35990.5,0.0001945336056803
2022-05-07 00:00:00,2022-05-07 00:00:00,36043.38314416,1.36763348,42415.26594102,11124.02291066,38271.7621073,42442.65923086,40412.78341158,8667.77279842,49435.71506992,6506.94634217,631.51888469,46218.4849039,352.76538197,35985.0,-0.0001528181047776
2022-05-07 01:00:00,2022-05-07 01:00:00,36029.43950296,1.36766469,42428.94923402,11127.18559959,38250.16188298,42443.04005668,40399.35312194,8668.177637,49432.36897784,6506.97957747,631.57771974,46212.6580443,352.77104384,36005.0,0.0005557871335277
2022-05-07 02:00:00,2022-05-07 02:00:00,36010.34497475,1.36775202,42441.70649431,11130.35611231,38240.94697561,42443.19974374,40393.0619112,8668.27293491,49430.49894439,6506.9958814,631.60323967,46207.20946275,352.78708657,35939.5,-0.0018191917789196
2022-05-07 03:00:00,2022-05-07 03:00:00,35981.52187066,1.36820055,42444.72611069,11130.8039496,38220.44898419,42444.20958535,40387.85916436,8668.39632982,49423.4971345,6507.06200627,631.67159169,46208.21310986,352.86831228,35798.0,-0.0039371721921562
2022-05-07 04:00:00,2022-05-07 04:00:00,35970.57130258,1.36820615,42476.16954427,11131.29010432,38213.7052291,42444.79983686,40382.12362416,8668.45336172,49420.33951219,6507.14279916,631.74121389,46176.88132313,352.86908124,35740.0,-0.0016202022459355
2022-05-07 05:00:00,2022-05-07 05:00:00,35968.44075086,1.36830738,42477.92740699,11131.49743758,38210.04405752,42445.0431353,40378.53571906,8668.56431309,49416.95704827,6507.16190319,631.77434991,46177.50941033,352.88719878,35871.0,0.0036653609401231
2022-05-07 06:00:00,2022-05-07 06:00:00,35955.42107721,1.36831192,42483.68175097,11132.25840238,38192.33068396,42445.23500747,40376.09014487,8668.67287592,49415.77092829,6507.1817985,631.79118185,46174.00320581,352.88830562,35807.5,-0.0017702322210142
2022-05-07 07:00:00,2022-05-07 07:00:00,35957.12524022,1.36832382,42485.25928513,11133.1237963,38175.14808597,42445.67330888,40371.15755902,8668.82948774,49414.93772431,6507.19989998,631.80786248,46174.844816,352.89041772,35893.0,0.0023877679257138
2022-05-07 08:00:00,2022-05-07 08:00:00,35968.06423325,1.36839031,42487.32825039,11135.76790649,38163.79038636,42446.52890123,40366.60966315,8670.70348623,49401.01234643,6507.08123141,631.84667126,46183.30405327,352.90229174,35996.5,0.0028835706126542
2022-05-07 09:00:00,2022-05-07 09:00:00,35984.43536099,1.36839357,42505.07130384,11144.39026432,38138.34543872,42447.80032696,40355.9418206,8670.84683912,49400.02046278,6507.07481779,631.85670031,46183.32150532,352.9028648,35960.5,-0.0010000972316752
2022-05-07 10:00:00,2022-05-07 10:00:00,35988.57075508,1.36839826,42508.20881427,11146.52572517,38123.76470412,42447.28756725,40349.18836964,8671.18250267,49279.64351503,6507.11058895,631.87882754,46292.68138859,352.90342566,36067.0,0.0029615828478468
2022-05-07 11:00:00,2022-05-07 11:00:00,36008.60001236,1.3684024,42511.27913144,11147.49159251,38115.11326272,42447.9717588,40344.0346874,8671.35308018,49277.86559219,6507.11106148,631.89589927,46291.73357108,352.90399114,36044.5,-0.0006238389663681
2022-05-07 12:00:00,2022-05-07 12:00:00,35996.75999136,1.36842162,42514.14540197,11149.31582427,38093.99625456,42448.49416701,40339.01172096,8671.60542293,49268.93380338,6507.16453139,631.94832247,46298.58039695,352.90701766,36018.0,-0.0007352023193551
2022-05-07 13:00:00,2022-05-07 13:00:00,35985.46092569,1.36842715,42517.06457753,11150.22470157,38069.29354339,42449.23910749,40331.96434769,8671.7379826,49261.7325168,6507.19413779,631.98120108,46302.54779806,352.90783078,35894.5,-0.003428841134988
2022-05-07 14:00:00,2022-05-07 14:00:00,35964.22097093,1.36843464,42520.87852189,11151.3803094,38032.06089384,42449.43594458,40325.3431301,8671.88852907,49254.78435593,6507.21078921,631.99805226,46305.97912181,352.9088647,35952.0,0.0016019167281895
2022-05-07 15:00:00,2022-05-07 15:00:00,35964.02147651,1.36848037,42523.01731258,11152.36066146,38023.54838216,42449.92598469,40324.10780391,8672.44732896,49248.50547099,6507.19327663,632.01846723,46307.24875906,352.91699753,35944.0,-0.0002225189141077
2022-05-07 16:00:00,2022-05-07 16:00:00,35950.24131831,1.36848808,42528.15211199,11157.2619206,37984.01580624,42451.27983227,40308.54995323,8673.76773197,49243.6518924,6507.23551995,632.06856543,46308.21144635,352.91777595,35950.0,0.0001669263298464
2022-05-07 17:00:00,2022-05-07 17:00:00,35944.81297547,1.36849573,42530.8914916,11158.72688487,37968.09255564,42451.38542649,40305.56393307,8674.33759325,49237.32820213,6507.24961879,632.10476942,46311.40629276,352.91640777,35875.5,-0.0020723226703754
2022-05-07 18:00:00,2022-05-07 18:00:00,35956.21096553,1.36849943,42661.56995343,11159.92586198,37916.82077919,42452.01249655,40299.32118704,8674.94362793,49235.22040247,6507.34617735,632.22526028,46166.20645413,352.91632707,35882.5,0.0001951192317877
2022-05-07 19:00:00,2022-05-07 19:00:00,35923.33926845,1.36850355,42760.0845766,11160.39321212,37888.3729969,42453.01147747,40291.68720021,8675.19113521,49222.47986487,6507.39348605,632.28288913,46062.3113176,352.91630047,35872.0,-0.0002926217515502
2022-05-07 20:00:00,2022-05-07 20:00:00,35907.25331428,1.36851292,42762.77297128,11161.05701475,37855.8156582,42453.06318719,40289.48422177,8675.38697062,49202.53921121,6507.38592843,632.28968524,46079.26210105,352.9178028,35777.0,-0.0026483050847457
2022-05-07 21:00:00,2022-05-07 21:00:00,35581.97096464,1.36852468,42766.37331388,11162.3355918,37828.28897208,42454.20624067,40277.32116752,8675.86988915,49190.41581973,6507.39831218,632.35029732,46086.74600699,352.91956963,34986.5,-0.0220952008273471
2022-05-07 22:00:00,2022-05-07 22:00:00,35522.88278205,1.36853378,42767.87857283,11162.78094726,37817.71812011,42454.46235775,40273.69914002,8676.06745231,49187.55614537,6507.43510946,632.39775036,46087.74608627,352.91647966,35032.5,0.0013147928486703
2022-05-07 23:00:00,2022-05-07 23:00:00,35664.35352924,1.36854229,42771.50682949,11163.94001157,37755.06610625,42456.15211595,40261.8578701,8676.65631674,49179.52138539,6507.39149143,632.44430139,46090.76005091,352.91811817,35462.0,0.0122600442446298
2022-05-08 00:00:00,2022-05-08 00:00:00,35583.12370945,1.36886282,42834.19004337,11165.40590341,37743.38505596,42456.8025332,40093.19084984,8677.42536343,49174.72759945,6507.43631544,632.59835572,46021.38089296,352.96101991,35099.5,-0.0102222096892448
