start_time,date,exchange_whale_ratio,close,change
2022-02-11,2022-02-11,0.24023541,42366.0,-0.025425746509938
2022-02-12,2022-02-12,0.39658977,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,0.35071438,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,0.24584143,42525.14,0.0115127733245989
2022-02-15,2022-02-15,0.32105228,44529.6,0.0471358824450665
2022-02-16,2022-02-16,0.26061673,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,0.30015272,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,0.24486905,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,0.35559958,40052.6,0.0021467818289178
2022-02-20,2022-02-20,0.17044294,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,0.25359364,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,0.32740696,38212.0,0.0331365042285811
2022-02-23,2022-02-23,0.20681957,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,0.29717684,38315.1,0.0292066681351033
2022-02-25,2022-02-25,0.42841888,39205.4,0.0232362697735357
2022-02-26,2022-02-26,0.37053349,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,0.42095642,37672.0,-0.036504489850202
2022-02-28,2022-02-28,0.31444687,43155.0,0.1455457634317265
2022-03-01,2022-03-01,0.29250594,44394.1,0.0287127795156991
2022-03-02,2022-03-02,0.31351278,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,0.32556228,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,0.18667771,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,0.23885348,39375.1,0.0063228863439457
2022-03-06,2022-03-06,0.16638469,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,0.26612331,37963.8,-0.011387694623331
2022-03-08,2022-03-08,0.26365716,38709.9,0.0196529325304632
2022-03-09,2022-03-09,0.14945361,41937.5,0.08337918723634
2022-03-10,2022-03-10,0.31635778,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,0.22085444,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,0.3036779,38792.6,0.0020561568465373
2022-03-13,2022-03-13,0.25891789,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,0.34071679,39653.8,0.0506071211884369
2022-03-15,2022-03-15,0.27377729,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,0.24748155,41105.8,0.0467214993252018
2022-03-17,2022-03-17,0.36257045,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,0.41789419,41751.5,0.020866495020551
2022-03-19,2022-03-19,0.32908329,42188.2,0.0104595044489419
2022-03-20,2022-03-20,0.3235068,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,0.22984306,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,0.26770576,42349.8,0.0333756283246304
2022-03-23,2022-03-23,0.23677902,42867.9,0.0122338240086139
2022-03-24,2022-03-24,0.2990998,43973.4,0.0257885270797029
2022-03-25,2022-03-25,0.28351381,44290.6,0.0072134517685691
2022-03-26,2022-03-26,0.35577034,44489.2,0.0044840214402153
2022-03-27,2022-03-27,0.24612893,46820.8,0.0524082249175081
2022-03-28,2022-03-28,0.20433592,47121.9,0.0064309025048696
2022-03-29,2022-03-29,0.25579407,47418.5,0.0062943132598642
2022-03-30,2022-03-30,0.31740322,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,0.39804807,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,0.25571602,46266.2,0.016705489386015
2022-04-02,2022-04-02,0.23988862,45794.6,-0.0101931863866061
2022-04-03,2022-04-03,0.22227671,46392.4,0.0130539408576557
2022-04-04,2022-04-04,0.26142577,46580.9,0.0040631655184901
2022-04-05,2022-04-05,0.26911542,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,0.29862033,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,0.42829558,43417.1,0.0059638968760209
2022-04-08,2022-04-08,0.26638091,42229.2,-0.027360187575863
2022-04-09,2022-04-09,0.24005657,42727.7,0.0118046280772545
2022-04-10,2022-04-10,0.43008232,42140.4,-0.0137451816971191
2022-04-11,2022-04-11,0.25570386,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,0.16790847,40060.7,0.0140511724920011
2022-04-13,2022-04-13,0.26852631,41129.8,0.0266870024737462
2022-04-14,2022-04-14,0.23987588,39915.9,-0.0295138804467807
2022-04-15,2022-04-15,0.201345,40529.5,0.0153723203034379
2022-04-16,2022-04-16,0.3501007,40361.0,-0.0041574655497846
2022-04-17,2022-04-17,0.19408574,39649.1,-0.0176383142142166
2022-04-18,2022-04-18,0.31593561,40785.6,0.0286639545412128
2022-04-19,2022-04-19,0.41416008,41472.9,0.0168515358361776
2022-04-20,2022-04-20,0.30447061,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,0.23981583,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,0.23906183,39674.2,-0.0191743840513427
2022-04-23,2022-04-23,0.3924277,39415.1,-0.0065306924903337
2022-04-24,2022-04-24,0.25382052,39433.4,0.0004642890668804
2022-04-25,2022-04-25,0.12467698,40411.0,0.0247911668788387
2022-04-26,2022-04-26,0.28079149,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,0.43080555,39209.0,0.0292778070914614
2022-04-28,2022-04-28,0.22930588,39732.5,0.0133515264352572
2022-04-29,2022-04-29,0.30397648,38572.2,-0.0292027936827534
2022-04-30,2022-04-30,0.25943544,37614.5,-0.0248287626840054
2022-05-01,2022-05-01,0.29745339,38440.5,0.0219596166372011
2022-05-02,2022-05-02,0.26979533,38525.6,0.0022138109545921
2022-05-03,2022-05-03,0.36489491,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,0.20514468,39684.0,0.0522659355286916
2022-05-05,2022-05-05,0.25712852,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,0.35453348,35995.3,-0.0147640462354965
2022-05-07,2022-05-07,0.33806109,35466.7,-0.0146852505743807
2022-05-08,2022-05-08,0.60910563,34032.0,-0.040452029650348
2022-05-09,2022-05-09,0.63774099,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,0.75344082,31002.1,0.0314573171948922
2022-05-11,2022-05-11,0.43051484,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,0.17438104,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,0.2426923,29274.3,0.0087385900409018
2022-05-14,2022-05-14,0.20717939,30079.8,0.0275156024226028
2022-05-15,2022-05-15,0.27624958,31324.4,0.0413766048976389
2022-05-16,2022-05-16,0.41621168,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,0.28155847,30437.0,0.0190948447602179
2022-05-18,2022-05-18,0.31941642,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,0.27034386,30319.9,0.0564204232664127
2022-05-20,2022-05-20,0.2763365,29188.9,-0.0373022338464177
2022-05-21,2022-05-21,0.25345786,29427.4,0.0081709142859101
2022-05-22,2022-05-22,0.2444549,30284.0,0.0291089256951004
2022-05-23,2022-05-23,0.27332321,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,0.30404277,29643.1,0.0187437495059745
2022-05-25,2022-05-25,0.39849248,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,0.3167648,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,0.23000938,28623.2,-0.0195519627320681
2022-05-28,2022-05-28,0.24317944,29018.8,0.0138209564269542
2022-05-29,2022-05-29,0.28436933,29452.8,0.0149558217431458
2022-05-30,2022-05-30,0.46813919,31726.5,0.0771980932203391
2022-05-31,2022-05-31,0.32713342,31797.8,0.002247332671426
2022-06-01,2022-06-01,0.3678525,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,0.34334694,30437.1,0.0214854565407809
2022-06-03,2022-06-03,0.27997771,29682.8,-0.0247822558653747
2022-06-04,2022-06-04,0.85407818,29848.4,0.0055789885051276
2022-06-05,2022-06-05,0.27756929,29909.9,0.0020604119483791
2022-06-06,2022-06-06,0.37599323,31361.2,0.0485223955947695
2022-06-07,2022-06-07,0.33656636,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,0.39244701,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,0.34140962,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,0.22321657,29077.7,-0.0337483758843329
2022-06-11,2022-06-11,0.14101709,28416.7,-0.0227321968381267
2022-06-12,2022-06-12,0.21355818,26564.7,-0.0651729440786579
2022-06-13,2022-06-13,0.46826213,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,0.25879718,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,0.16956905,22567.5,0.0201060449221839
2022-06-16,2022-06-16,0.38442831,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,0.23093281,20457.3,0.003428588245681
2022-06-18,2022-06-18,0.21520639,18959.7,-0.0732061415729348
2022-06-19,2022-06-19,0.25111356,20564.2,0.0846268664588574
2022-06-20,2022-06-20,0.34420072,20570.1,0.0002869063712664
2022-06-21,2022-06-21,0.26715589,20713.1,0.0069518378617507
2022-06-22,2022-06-22,0.46731891,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,0.27820303,21096.6,0.0560233063361597
2022-06-24,2022-06-24,0.37547617,21231.2,0.0063801750045031
2022-06-25,2022-06-25,0.16432685,21481.9,0.0118080937488225
2022-06-26,2022-06-26,0.39464007,21029.1,-0.0210782100279771
2022-06-27,2022-06-27,0.29726765,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,0.31688474,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,0.26362005,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,0.22503604,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,0.41626507,19272.0,-0.0327000777975757
2022-07-02,2022-07-02,0.22544492,19240.9,-0.0016137401411373
2022-07-03,2022-07-03,0.35988169,19305.9,0.0033782203535177
2022-07-04,2022-07-04,0.29794854,20226.6,0.0476900843783505
2022-07-05,2022-07-05,0.37403032,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,0.27271413,20554.1,0.0190431333663856
2022-07-07,2022-07-07,0.2473512,21613.4,0.0515371629018055
2022-07-08,2022-07-08,0.29417651,21587.9,-0.0011798236279345
2022-07-09,2022-07-09,0.26440445,21580.0,-0.0003659457381218
2022-07-10,2022-07-10,0.42336204,20853.8,-0.0336515291936978
2022-07-11,2022-07-11,0.41224767,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,0.2612489,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,0.32154579,20220.1,0.0464319537957551
2022-07-14,2022-07-14,0.35668347,20578.6,0.0177298826415299
2022-07-15,2022-07-15,0.25949958,20823.1,0.0118812747222842
2022-07-16,2022-07-16,0.26730766,21183.5,0.0173077015429981
2022-07-17,2022-07-17,0.83226126,20794.4,-0.0183680694880449
2022-07-18,2022-07-18,0.28451521,22423.9,0.0783624437348518
2022-07-19,2022-07-19,0.20038058,23385.9,0.0429006551045982
2022-07-20,2022-07-20,0.39240419,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,0.29213211,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,0.27886457,22675.1,-0.0202812763291495
2022-07-23,2022-07-23,0.33934079,22440.2,-0.0103593809950121
2022-07-24,2022-07-24,0.34596477,22570.6,0.0058109999019615
2022-07-25,2022-07-25,0.3001989,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,0.2599936,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,0.21942676,22941.1,0.0800386045854715
2022-07-28,2022-07-28,0.30617974,23836.2,0.039017309544878
2022-07-29,2022-07-29,0.42095616,23771.1,-0.0027311400307097
2022-07-30,2022-07-30,0.20695367,23629.9,-0.0059399859493248
2022-07-31,2022-07-31,0.28952623,23290.1,-0.0143800862466622
2022-08-01,2022-08-01,0.30815856,23257.6,-0.001395442698829
2022-08-02,2022-08-02,0.23414445,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,0.24958,22801.5,-0.007556006285065
2022-08-04,2022-08-04,0.28708846,22608.9,-0.00844681270969
2022-08-05,2022-08-05,0.25623617,23298.1,0.0304835706292654
2022-08-06,2022-08-06,0.2748684,22943.3,-0.0152287096372665
2022-08-07,2022-08-07,0.36433774,23167.8,0.0097849916969223
2022-08-08,2022-08-08,0.24185891,23804.4,0.0274777924533189
2022-08-09,2022-08-09,0.31614627,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,0.42999591,23940.9,0.034602120984261
2022-08-11,2022-08-11,0.27114685,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,0.22854843,24387.5,0.0196636730052013
2022-08-13,2022-08-13,0.26399849,24429.0,0.0017016914402869
2022-08-14,2022-08-14,0.18548283,24294.1,-0.0055221253428302
2022-08-15,2022-08-15,0.21192816,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,0.44691148,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,0.30919581,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,0.40348844,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,0.33296414,20824.9,-0.101798137596991
2022-08-20,2022-08-20,0.22403499,21127.8,0.0145450878515622
2022-08-21,2022-08-21,0.3498872,21505.6,0.0178816535559782
2022-08-22,2022-08-22,0.35771664,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,0.1897752,21518.2,0.006134567728059
2022-08-24,2022-08-24,0.25901258,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,0.35444131,21548.3,0.0090564694753896
2022-08-26,2022-08-26,0.29649532,20228.7,-0.0612391696792785
2022-08-27,2022-08-27,0.35265807,20023.9,-0.0101242294363947
2022-08-28,2022-08-28,0.5446535,19547.5,-0.0237915690749555
2022-08-29,2022-08-29,0.34022019,20275.5,0.0372426141450312
2022-08-30,2022-08-30,0.33018984,19803.1,-0.023299055510345
2022-08-31,2022-08-31,0.378614,20041.5,0.012038519221738
2022-09-01,2022-09-01,0.2830655,20122.5,0.0040416136516727
2022-09-02,2022-09-02,0.46245684,19941.0,-0.0090197540067089
2022-09-03,2022-09-03,0.34882383,19820.7,-0.0060327967504136
2022-09-04,2022-09-04,0.51597517,19992.7,0.0086777964451305
2022-09-05,2022-09-05,0.52529743,19784.9,-0.0103937937347131
2022-09-06,2022-09-06,0.29875762,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,0.22058253,19287.0,0.0269147831642839
2022-09-08,2022-09-08,0.46700854,19309.3,0.0011562192150151
2022-09-09,2022-09-09,0.35428922,21352.0,0.1057884024796342
2022-09-10,2022-09-10,0.44287322,21639.5,0.0134647808167853
2022-09-11,2022-09-11,0.48135092,21820.3,0.0083550913838119
2022-09-12,2022-09-12,0.29429492,22386.0,0.0259253997424417
2022-09-13,2022-09-13,0.32535839,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,0.27391771,20217.0,0.0027030378177308
2022-09-15,2022-09-15,0.25810533,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,0.20361427,19792.5,0.0051648485587179
2022-09-17,2022-09-17,0.50940507,20102.0,0.0156372363268915
2022-09-18,2022-09-18,0.33949368,19404.5,-0.0346980399960202
2022-09-19,2022-09-19,0.32568333,19528.6,0.0063954237419154
2022-09-20,2022-09-20,0.25852287,18866.8,-0.033888758026689
2022-09-21,2022-09-21,0.41730918,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,0.23224952,19392.5,0.0512264534489768
2022-09-23,2022-09-23,0.36534849,19280.7,-0.005765115379657
2022-09-24,2022-09-24,0.35180987,18911.0,-0.0191746150295373
2022-09-25,2022-09-25,0.4808373,18799.7,-0.0058854634868594
2022-09-26,2022-09-26,0.25188182,19216.3,0.0221599280839586
2022-09-27,2022-09-27,0.20486286,19070.1,-0.007608124352763
2022-09-28,2022-09-28,0.57462556,19407.3,0.0176821306652823
2022-09-29,2022-09-29,0.45775822,19582.5,0.0090275308775564
2022-09-30,2022-09-30,0.30099822,19411.7,-0.0087220732797139
2022-10-01,2022-10-01,0.4106994,19304.0,-0.0055482003121829
2022-10-02,2022-10-02,0.2259558,19049.4,-0.0131889763779526
2022-10-03,2022-10-03,0.27279643,19622.0,0.0300586895125305
2022-10-04,2022-10-04,0.25746058,20333.0,0.0362348384466415
2022-10-05,2022-10-05,0.28297397,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,0.24318412,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,0.32276641,19520.9,-0.0217049213190336
2022-10-08,2022-10-08,0.51089189,19406.2,-0.0058757536793898
2022-10-09,2022-10-09,0.31879362,19430.0,0.0012264121775513
2022-10-10,2022-10-10,0.23205181,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,0.20544733,19055.0,-0.003608031792512
2022-10-12,2022-10-12,0.23776947,19148.0,0.004880608764104
2022-10-13,2022-10-13,0.22558648,19365.5,0.0113588886567788
2022-10-14,2022-10-14,0.27365352,19164.6,-0.0103741189228268
2022-10-15,2022-10-15,0.3647225,19060.4,-0.0054371080012104
2022-10-16,2022-10-16,0.22426717,19251.9,0.0100470084573252
2022-10-17,2022-10-17,0.25988491,19540.6,0.0149959224803783
2022-10-18,2022-10-18,0.2450255,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,0.32952559,19116.7,-0.010568865839583
2022-10-20,2022-10-20,0.26030828,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,0.19603728,19150.9,0.0061046404724003
2022-10-22,2022-10-22,0.33552999,19195.1,0.0023079855254843
2022-10-23,2022-10-23,0.18795003,19560.7,0.0190465274992055
2022-10-24,2022-10-24,0.36247612,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,0.20567404,20068.3,0.0388340468265513
2022-10-26,2022-10-26,0.19333716,20758.3,0.0343825834774245
2022-10-27,2022-10-27,0.28471188,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,0.270566,20582.8,0.0146557886174853
2022-10-29,2022-10-29,0.29044936,20796.7,0.0103921721048643
2022-10-30,2022-10-30,0.15247627,20615.6,-0.0087081123447471
2022-10-31,2022-10-31,0.27765452,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,0.23760693,20472.1,-0.000483351235231
2022-11-02,2022-11-02,0.27429592,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,0.26395639,20199.7,0.0029592703114682
2022-11-04,2022-11-04,0.29855013,21137.6,0.0464313826442965
2022-11-05,2022-11-05,0.26297119,21289.9,0.0072051699341459
2022-11-06,2022-11-06,0.31343396,20900.0,-0.0183138483506264
2022-11-07,2022-11-07,0.18950774,20578.6,-0.015377990430622
2022-11-08,2022-11-08,0.14128521,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,0.14337708,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,0.15416959,17588.0,0.1058157812008802
2022-11-11,2022-11-11,0.19170614,17058.3,-0.0301171253127132
2022-11-12,2022-11-12,0.16640958,16806.9,-0.014737693674047
2022-11-13,2022-11-13,0.23956808,16321.2,-0.0288988451171841
2022-11-14,2022-11-14,0.34466726,16605.2,0.0174006813224518
2022-11-15,2022-11-15,0.17491664,16888.3,0.0170488762556306
2022-11-16,2022-11-16,0.23990843,16650.6,-0.014074832872462
2022-11-17,2022-11-17,0.18330495,16682.1,0.0018918237180642
2022-11-18,2022-11-18,0.88339976,16689.7,0.0004555781346473
2022-11-19,2022-11-19,0.18954382,16692.9,0.0001917350221993
2022-11-20,2022-11-20,0.2330068,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,0.16909357,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,0.16689748,16220.6,0.0283776073036201
2022-11-23,2022-11-23,0.19536011,16595.8,0.0231310802313107
2022-11-24,2022-11-24,0.18123098,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,0.23644824,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,0.37784307,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,0.4991409,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,0.16817896,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,0.21050105,16433.2,0.0141133635718473
2022-11-30,2022-11-30,0.29289236,17153.3,0.0438198281527637
2022-12-01,2022-12-01,0.22263836,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,0.19958497,17083.0,0.0066291505848383
2022-12-03,2022-12-03,0.21242959,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,0.20490166,17099.5,0.0130335614206582
2022-12-05,2022-12-05,0.22459975,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,0.17212071,17078.6,0.0070938714375849
2022-12-07,2022-12-07,0.1656951,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,0.14457383,17216.0,0.0230568100784407
2022-12-09,2022-12-09,0.19996423,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,0.2123761,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,0.2471516,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,0.1624215,17200.0,0.0071849765478149
2022-12-13,2022-12-13,0.1609554,17777.1,0.0335523255813952
2022-12-14,2022-12-14,0.16293681,17803.9,0.0015075574756289
2022-12-15,2022-12-15,0.14480845,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,0.21124465,16624.1,-0.0419380121947002
2022-12-17,2022-12-17,0.28413936,16768.0,0.0086561076990634
2022-12-18,2022-12-18,0.49724949,16730.3,-0.0022483301526717
2022-12-19,2022-12-19,0.21489658,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,0.20081137,16887.2,0.0278771942638715
2022-12-21,2022-12-21,0.1947951,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,0.1836193,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,0.21182421,16776.4,-0.0023252356456839
2022-12-24,2022-12-24,0.32245117,16828.9,0.0031293960563649
2022-12-25,2022-12-25,0.16577452,16824.4,-0.0002673971560827
2022-12-26,2022-12-26,0.20982104,16912.9,0.0052602173034401
2022-12-27,2022-12-27,0.35577055,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,0.14991616,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,0.19846665,16630.3,0.0055202853860572
2022-12-30,2022-12-30,0.24445885,16601.2,-0.0017498181031009
2022-12-31,2022-12-31,0.33872949,16537.6,-0.0038310483579501
2023-01-01,2023-01-01,0.35961605,16610.3,0.0043960429566562
2023-01-02,2023-01-02,0.15924527,16666.0,0.0033533409992594
2023-01-03,2023-01-03,0.20786481,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,0.56178236,16842.1,0.0104936642027453
2023-01-05,2023-01-05,0.25533624,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,0.22741888,16943.8,0.007132752410276
2023-01-07,2023-01-07,0.32499055,16936.5,-0.000430836058027
2023-01-08,2023-01-08,0.21001995,17124.7,0.011112095179051
2023-01-09,2023-01-09,0.14508092,17169.7,0.0026277832604366
2023-01-10,2023-01-10,0.12868308,17428.8,0.0150905374001875
2023-01-11,2023-01-11,0.14998624,17935.7,0.0290840447994125
2023-01-12,2023-01-12,0.1574575,18838.0,0.0503074873018616
2023-01-13,2023-01-13,0.12494887,19924.2,0.0576600488374563
2023-01-14,2023-01-14,0.17291854,20962.8,0.0521275634655342
2023-01-15,2023-01-15,0.26012495,20882.7,-0.0038210544392923
2023-01-16,2023-01-16,0.14386921,21188.3,0.0146341229821813
2023-01-17,2023-01-17,0.11254177,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,0.1811753,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,0.54564312,21068.3,0.0187765957446808
2023-01-20,2023-01-20,0.15140412,22661.1,0.0756017334099097
2023-01-21,2023-01-21,0.25116817,22781.9,0.0053307209270512
2023-01-22,2023-01-22,0.21710494,22704.6,-0.0033930444782921
2023-01-23,2023-01-23,0.23459887,22913.1,0.0091831611215349
2023-01-24,2023-01-24,0.15285882,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,0.16433153,23060.6,0.0191449304825122
2023-01-26,2023-01-26,0.16388803,23001.9,-0.002545467160438
2023-01-27,2023-01-27,0.20161339,23068.0,0.0028736756528808
2023-01-28,2023-01-28,0.36619598,23015.9,-0.0022585399687878
2023-01-29,2023-01-29,0.19875258,23740.3,0.0314738941340551
2023-01-30,2023-01-30,0.48028248,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,0.16160489,23119.4,0.0131245097480707
2023-02-01,2023-02-01,0.19462647,23730.0,0.0264107200013841
2023-02-02,2023-02-02,0.14286188,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,0.21812976,23424.7,-0.0029114931618219
2023-02-04,2023-02-04,0.29100702,23322.6,-0.0043586470691194
2023-02-05,2023-02-05,0.22287903,22929.2,-0.0168677591692177
2023-02-06,2023-02-06,0.14880044,22757.7,-0.0074795457320796
2023-02-07,2023-02-07,0.27079188,23234.1,0.0209335741309533
2023-02-08,2023-02-08,0.18724435,22955.9,-0.0119737799183096
2023-02-09,2023-02-09,0.243371,21793.4,-0.0506405760610562
2023-02-10,2023-02-10,0.13514137,21618.6,-0.0080207769324659
2023-02-11,2023-02-11,0.18250839,21851.3,0.0107638792521256
2023-02-12,2023-02-12,0.23820944,21771.1,-0.0036702621811974
2023-02-13,2023-02-13,0.20711169,21766.2,-0.0002250690135086
2023-02-14,2023-02-14,0.16938245,22187.4,0.0193511040052927
2023-02-15,2023-02-15,0.16992337,24332.6,0.0966855061881968
2023-02-16,2023-02-16,0.15793628,23526.6,-0.0331242859373843
2023-02-17,2023-02-17,0.11728461,24581.5,0.0448386082136815
2023-02-18,2023-02-18,0.23804987,24636.9,0.0022537273966194
2023-02-19,2023-02-19,0.16282816,24265.9,-0.0150587127438922
2023-02-20,2023-02-20,0.12242215,24849.9,0.024066694414796
2023-02-21,2023-02-21,0.14887447,24443.4,-0.016358214721186
2023-02-22,2023-02-22,0.15254428,24171.3,-0.0111318392694961
2023-02-23,2023-02-23,0.14648855,23928.8,-0.0100325592748424
2023-02-24,2023-02-24,0.16929129,23175.6,-0.0314767142522818
2023-02-25,2023-02-25,0.17085904,23146.2,-0.0012685755708589
2023-02-26,2023-02-26,0.16654531,23545.3,0.0172425711347865
2023-02-27,2023-02-27,0.14316219,23480.0,-0.0027733772769936
2023-02-28,2023-02-28,0.24798443,23129.6,-0.0149233390119251
2023-03-01,2023-03-01,0.24508704,23619.8,0.0211936220254564
2023-03-02,2023-03-02,0.11926894,23457.1,-0.0068882886391925
2023-03-03,2023-03-03,0.17270248,22342.8,-0.0475037408716336
2023-03-04,2023-03-04,0.29255621,22335.7,-0.0003177757487869
2023-03-05,2023-03-05,0.29747691,22419.4,0.0037473640852985
2023-03-06,2023-03-06,0.19025607,22397.1,-0.0009946742553326
2023-03-07,2023-03-07,0.11515178,22187.1,-0.0093762138848333
2023-03-08,2023-03-08,0.14599875,21695.4,-0.0221615262923048
2023-03-09,2023-03-09,0.2104959,20348.3,-0.0620915032679739
2023-03-10,2023-03-10,0.16739368,20140.3,-0.0102219841460957
2023-03-11,2023-03-11,0.25398302,20447.3,0.0152430698648977
2023-03-12,2023-03-12,0.20078632,21986.2,0.0752617705027069
2023-03-13,2023-03-13,0.43630177,24119.5,0.0970290454921722
2023-03-14,2023-03-14,0.22222789,24682.5,0.0233421090818632
2023-03-15,2023-03-15,0.25814829,24288.0,-0.0159829838954724
2023-03-16,2023-03-16,0.14811297,24990.4,0.0289196310935442
2023-03-17,2023-03-17,0.13514372,27384.0,0.0957807798194505
2023-03-18,2023-03-18,0.20814278,26907.0,-0.017418930762489
2023-03-19,2023-03-19,0.14609486,27955.7,0.0389749879213587
2023-03-20,2023-03-20,0.18214599,27704.1,-0.0089999534978556
2023-03-21,2023-03-21,0.16901235,28091.1,0.013969051512231
2023-03-22,2023-03-22,0.16578423,27233.8,-0.0305185628188287
