,start_time,premium,premium_rate,time
4158,1719036000000,-27.55,-0.0428,1719036000
4159,1719039600000,-41.09,-0.0638,1719039600
4160,1719043200000,-43.24,-0.067,1719043200
4161,1719046800000,-28.13,-0.0438,1719046800
4162,1719050400000,-31.57,-0.0491,1719050400
4163,1719054000000,-35.05,-0.0545,1719054000
4164,1719057600000,-37.05,-0.0577,1719057600
4165,1719061200000,-33.85,-0.0526,1719061200
4166,1719064800000,-28.58,-0.0445,1719064800
4167,1719068400000,-32.67,-0.0508,1719068400
4168,1719072000000,-27.22,-0.0423,1719072000
4169,1719075600000,-29.71,-0.0462,1719075600
4170,1719079200000,-23.64,-0.0368,1719079200
4171,1719082800000,-15.59,-0.0243,1719082800
4172,1719086400000,-18.17,-0.0283,1719086400
4173,1719090000000,-25.98,-0.0404,1719090000
4174,1719093600000,-35.53,-0.0552,1719093600
4175,1719097200000,-28.25,-0.0439,1719097200
4176,1719100800000,-27.01,-0.042,1719100800
4177,1719104400000,-25.53,-0.0396,1719104400
4178,1719108000000,-32.23,-0.05,1719108000
4179,1719111600000,-20.74,-0.0322,1719111600
4180,1719115200000,-28.02,-0.0435,1719115200
4181,1719118800000,-24.35,-0.0378,1719118800
4182,1719122400000,-28.61,-0.0444,1719122400
4183,1719126000000,-38.15,-0.0593,1719126000
4184,1719129600000,-30.83,-0.0479,1719129600
4185,1719133200000,-39.0,-0.0606,1719133200
4186,1719136800000,-47.73,-0.0741,1719136800
4187,1719140400000,-37.44,-0.0582,1719140400
4188,1719144000000,-34.34,-0.0534,1719144000
4189,1719147600000,-30.44,-0.0473,1719147600
4190,1719151200000,-30.93,-0.0481,1719151200
4191,1719154800000,-24.27,-0.0378,1719154800
4192,1719158400000,-37.69,-0.0588,1719158400
4193,1719162000000,-37.11,-0.0581,1719162000
4194,1719165600000,-51.35,-0.0801,1719165600
4195,1719169200000,-30.26,-0.0472,1719169200
4196,1719172800000,-34.27,-0.0534,1719172800
4197,1719176400000,-32.72,-0.0513,1719176400
4198,1719180000000,-50.16,-0.0786,1719180000
4199,1719183600000,-32.66,-0.0513,1719183600
4200,1719187200000,-40.77,-0.0645,1719187200
4201,1719190800000,-53.34,-0.0846,1719190800
4202,1719194400000,-39.41,-0.0622,1719194400
4203,1719198000000,-36.61,-0.0582,1719198000
4204,1719201600000,-41.94,-0.0667,1719201600
4205,1719205200000,-51.76,-0.0824,1719205200
4206,1719208800000,-41.75,-0.067,1719208800
4207,1719212400000,-49.03,-0.0786,1719212400
4208,1719216000000,-33.16,-0.0531,1719216000
4209,1719219600000,-39.84,-0.0635,1719219600
4210,1719223200000,-43.72,-0.0712,1719223200
4211,1719226800000,-28.22,-0.0461,1719226800
4212,1719230400000,-41.95,-0.0684,1719230400
4213,1719234000000,-35.96,-0.0587,1719234000
4214,1719237600000,-26.95,-0.0438,1719237600
4215,1719241200000,-22.7,-0.037,1719241200
4216,1719244800000,-35.87,-0.059,1719244800
4217,1719248400000,-53.5,-0.0889,1719248400
4218,1719252000000,-43.96,-0.073,1719252000
4219,1719255600000,-44.17,-0.0731,1719255600
4220,1719259200000,-43.78,-0.0738,1719259200
4221,1719262800000,-45.8,-0.077,1719262800
4222,1719266400000,-44.08,-0.0733,1719266400
4223,1719270000000,-32.96,-0.0549,1719270000
4224,1719273600000,-36.55,-0.0606,1719273600
4225,1719277200000,-31.21,-0.0517,1719277200
4226,1719280800000,-17.0,-0.0281,1719280800
4227,1719284400000,-25.37,-0.0418,1719284400
4228,1719288000000,-15.15,-0.0247,1719288000
4229,1719291600000,-20.59,-0.0335,1719291600
4230,1719295200000,-36.56,-0.0599,1719295200
4231,1719298800000,-23.94,-0.0392,1719298800
4232,1719302400000,-40.21,-0.0663,1719302400
4233,1719306000000,-29.0,-0.0477,1719306000
4234,1719309600000,-44.47,-0.0723,1719309600
4235,1719313200000,-41.31,-0.0674,1719313200
4236,1719316800000,-46.31,-0.0757,1719316800
4237,1719320400000,-36.6,-0.06,1719320400
4238,1719324000000,-30.23,-0.0494,1719324000
4239,1719327600000,-21.44,-0.0347,1719327600
4240,1719331200000,-12.5,-0.0202,1719331200
4241,1719334800000,-30.81,-0.0502,1719334800
4242,1719338400000,-7.15,-0.0116,1719338400
4243,1719342000000,-19.87,-0.032,1719342000
4244,1719345600000,-14.7,-0.0237,1719345600
4245,1719349200000,-12.94,-0.0209,1719349200
4246,1719352800000,-2.7,-0.0044,1719352800
4247,1719356400000,-5.94,-0.0096,1719356400
4248,1719360000000,-11.54,-0.0187,1719360000
4249,1719363600000,-10.87,-0.0176,1719363600
4250,1719367200000,-7.23,-0.0116,1719367200
4251,1719370800000,-20.58,-0.0332,1719370800
4252,1719374400000,-16.63,-0.0269,1719374400
4253,1719378000000,-17.72,-0.0287,1719378000
4254,1719381600000,-20.02,-0.0325,1719381600
4255,1719385200000,-7.51,-0.0122,1719385200
4256,1719388800000,-14.74,-0.0239,1719388800
4257,1719392400000,-12.07,-0.0196,1719392400
4258,1719396000000,-16.97,-0.0276,1719396000
4259,1719399600000,-17.24,-0.0281,1719399600
4260,1719403200000,-18.61,-0.0303,1719403200
4261,1719406800000,-27.38,-0.0446,1719406800
4262,1719410400000,-15.06,-0.0244,1719410400
4263,1719414000000,-14.59,-0.0236,1719414000
4264,1719417600000,-10.31,-0.0168,1719417600
4265,1719421200000,-29.54,-0.0482,1719421200
4266,1719424800000,-29.99,-0.049,1719424800
4267,1719428400000,-51.91,-0.0852,1719428400
4268,1719432000000,-59.36,-0.0973,1719432000
4269,1719435600000,-34.5,-0.0566,1719435600
4270,1719439200000,-52.74,-0.0864,1719439200
4271,1719442800000,-48.11,-0.079,1719442800
4272,1719446400000,-46.12,-0.0758,1719446400
4273,1719450000000,-47.44,-0.0778,1719450000
4274,1719453600000,-53.14,-0.087,1719453600
4275,1719457200000,-40.19,-0.0659,1719457200
4276,1719460800000,-44.15,-0.0723,1719460800
4277,1719464400000,-67.34,-0.1102,1719464400
4278,1719468000000,-57.4,-0.0944,1719468000
4279,1719471600000,-65.44,-0.1077,1719471600
4280,1719475200000,-68.49,-0.1127,1719475200
4281,1719478800000,-62.68,-0.103,1719478800
4282,1719482400000,-58.06,-0.0947,1719482400
4283,1719486000000,-60.58,-0.0991,1719486000
4284,1719489600000,-80.87,-0.1321,1719489600
4285,1719493200000,-61.51,-0.1003,1719493200
4286,1719496800000,-47.1,-0.076,1719496800
4287,1719500400000,-48.07,-0.0779,1719500400
4288,1719504000000,-61.08,-0.0992,1719504000
4289,1719507600000,-67.38,-0.1092,1719507600
4290,1719511200000,-69.57,-0.1125,1719511200
4291,1719514800000,-74.94,-0.1211,1719514800
4292,1719518400000,-92.63,-0.1507,1719518400
4293,1719522000000,-85.26,-0.1386,1719522000
4294,1719525600000,-82.52,-0.1341,1719525600
4295,1719529200000,-79.68,-0.1293,1719529200
4296,1719532800000,-95.74,-0.1552,1719532800
4297,1719536400000,-75.52,-0.1227,1719536400
4298,1719540000000,-65.29,-0.1052,1719540000
4299,1719543600000,-64.22,-0.104,1719543600
4300,1719547200000,-60.48,-0.0978,1719547200
4301,1719550800000,-78.83,-0.1277,1719550800
4302,1719554400000,-84.23,-0.1367,1719554400
4303,1719558000000,-63.12,-0.1024,1719558000
4304,1719561600000,-87.07,-0.1419,1719561600
4305,1719565200000,-79.51,-0.1293,1719565200
4306,1719568800000,-93.13,-0.1513,1719568800
4307,1719572400000,-93.11,-0.1513,1719572400
4308,1719576000000,-77.8,-0.1261,1719576000
4309,1719579600000,-80.03,-0.1304,1719579600
4310,1719583200000,-62.93,-0.1027,1719583200
4311,1719586800000,-104.6,-0.1717,1719586800
4312,1719590400000,-108.67,-0.178,1719590400
4313,1719594000000,-129.75,-0.2129,1719594000
4314,1719597600000,-112.66,-0.1852,1719597600
4315,1719601200000,-106.42,-0.175,1719601200
4316,1719604800000,-163.4,-0.2718,1719604800
4317,1719608400000,-107.43,-0.1784,1719608400
4318,1719612000000,-131.78,-0.2183,1719612000
4319,1719615600000,-123.83,-0.2051,1719615600
4320,1719619200000,-115.48,-0.1911,1719619200
4321,1719622800000,-130.18,-0.2142,1719622800
4322,1719626400000,-118.78,-0.195,1719626400
4323,1719630000000,-109.93,-0.1809,1719630000
4324,1719633600000,-107.84,-0.1775,1719633600
4325,1719637200000,-82.36,-0.1355,1719637200
4326,1719640800000,-96.02,-0.158,1719640800
4327,1719644400000,-91.22,-0.1499,1719644400
4328,1719648000000,-114.54,-0.1876,1719648000
4329,1719651600000,-95.65,-0.1568,1719651600
4330,1719655200000,-92.29,-0.1514,1719655200
4331,1719658800000,-101.09,-0.1657,1719658800
4332,1719662400000,-105.2,-0.1722,1719662400
4333,1719666000000,-94.19,-0.1543,1719666000
4334,1719669600000,-105.95,-0.1734,1719669600
4335,1719673200000,-101.73,-0.1667,1719673200
4336,1719676800000,-87.41,-0.143,1719676800
4337,1719680400000,-97.2,-0.1593,1719680400
4338,1719684000000,-104.37,-0.171,1719684000
4339,1719687600000,-100.51,-0.1646,1719687600
4340,1719691200000,-110.8,-0.1815,1719691200
4341,1719694800000,-105.94,-0.1735,1719694800
4342,1719698400000,-98.83,-0.1619,1719698400
4343,1719702000000,-98.71,-0.1619,1719702000
4344,1719705600000,-102.24,-0.1676,1719705600
4345,1719709200000,-104.25,-0.1708,1719709200
4346,1719712800000,-100.14,-0.1643,1719712800
4347,1719716400000,-95.25,-0.1566,1719716400
4348,1719720000000,-94.75,-0.1556,1719720000
4349,1719723600000,-102.15,-0.1681,1719723600
4350,1719727200000,-95.84,-0.1577,1719727200
4351,1719730800000,-106.13,-0.1739,1719730800
4352,1719734400000,-102.72,-0.1669,1719734400
4353,1719738000000,-154.93,-0.2517,1719738000
4354,1719741600000,-131.4,-0.2136,1719741600
4355,1719745200000,-122.0,-0.1982,1719745200
4356,1719748800000,-114.54,-0.1861,1719748800
4357,1719752400000,-107.06,-0.1741,1719752400
4358,1719756000000,-121.21,-0.1964,1719756000
4359,1719759600000,-106.23,-0.1725,1719759600
4360,1719763200000,-105.39,-0.1708,1719763200
4361,1719766800000,-95.5,-0.155,1719766800
4362,1719770400000,-102.44,-0.166,1719770400
4363,1719774000000,-113.41,-0.1828,1719774000
4364,1719777600000,-100.14,-0.1614,1719777600
4365,1719781200000,-103.06,-0.1663,1719781200
4366,1719784800000,-103.84,-0.1676,1719784800
4367,1719788400000,-110.85,-0.1762,1719788400
4368,1719792000000,-102.87,-0.1639,1719792000
4369,1719795600000,-74.88,-0.119,1719795600
4370,1719799200000,-81.85,-0.1286,1719799200
4371,1719802800000,-68.15,-0.1074,1719802800
4372,1719806400000,-68.15,-0.1074,1719806400
4373,1719810000000,-68.77,-0.1087,1719810000
4374,1719813600000,-75.15,-0.1185,1719813600
4375,1719817200000,-63.73,-0.1005,1719817200
4376,1719820800000,-56.32,-0.089,1719820800
4377,1719824400000,-77.03,-0.1224,1719824400
4378,1719828000000,-76.96,-0.1223,1719828000
4379,1719831600000,-73.59,-0.1171,1719831600
4380,1719835200000,-75.72,-0.1208,1719835200
4381,1719838800000,-74.33,-0.1182,1719838800
4382,1719842400000,-55.21,-0.0881,1719842400
4383,1719846000000,-89.47,-0.1424,1719846000
4384,1719849600000,-81.52,-0.1291,1719849600
4385,1719853200000,-72.87,-0.1154,1719853200
4386,1719856800000,-76.05,-0.1194,1719856800
4387,1719860400000,-64.76,-0.1017,1719860400
4388,1719864000000,-61.46,-0.0972,1719864000
4389,1719867600000,-67.0,-0.1059,1719867600
4390,1719871200000,-71.39,-0.1131,1719871200
4391,1719874800000,-65.86,-0.1046,1719874800
4392,1719878400000,-69.06,-0.1098,1719878400
4393,1719882000000,-76.54,-0.1216,1719882000
4394,1719885600000,-66.84,-0.1062,1719885600
4395,1719889200000,-73.26,-0.1163,1719889200
4396,1719892800000,-71.77,-0.1137,1719892800
4397,1719896400000,-71.47,-0.1134,1719896400
4398,1719900000000,-85.92,-0.1363,1719900000
4399,1719903600000,-78.01,-0.1241,1719903600
4400,1719907200000,-105.96,-0.1692,1719907200
4401,1719910800000,-97.04,-0.1548,1719910800
4402,1719914400000,-100.42,-0.1603,1719914400
4403,1719918000000,-98.21,-0.1566,1719918000
4404,1719921600000,-91.3,-0.1453,1719921600
4405,1719925200000,-90.39,-0.1438,1719925200
4406,1719928800000,-64.7,-0.1033,1719928800
4407,1719932400000,-97.66,-0.1574,1719932400
4408,1719936000000,-79.1,-0.1277,1719936000
4409,1719939600000,-78.0,-0.126,1719939600
4410,1719943200000,-83.41,-0.1342,1719943200
4411,1719946800000,-93.88,-0.1506,1719946800
4412,1719950400000,-101.79,-0.1643,1719950400
4413,1719954000000,-106.63,-0.172,1719954000
4414,1719957600000,-116.05,-0.1873,1719957600
4415,1719961200000,-91.21,-0.1469,1719961200
4416,1719964800000,-96.02,-0.1545,1719964800
4417,1719968400000,-94.01,-0.1514,1719968400
4418,1719972000000,-74.72,-0.1213,1719972000
4419,1719975600000,-86.67,-0.1412,1719975600
4420,1719979200000,-88.69,-0.1454,1719979200
4421,1719982800000,-102.81,-0.1689,1719982800
4422,1719986400000,-95.06,-0.1555,1719986400
4423,1719990000000,-89.37,-0.1465,1719990000
4424,1719993600000,-101.64,-0.167,1719993600
4425,1719997200000,-84.86,-0.1403,1719997200
4426,1720000800000,-90.68,-0.1496,1720000800
4427,1720004400000,-94.72,-0.1569,1720004400
4428,1720008000000,-88.73,-0.1469,1720008000
4429,1720011600000,-103.75,-0.1728,1720011600
4430,1720015200000,-31.73,-0.0524,1720015200
4431,1720018800000,-84.08,-0.1395,1720018800
4432,1720022400000,-94.11,-0.1564,1720022400
4433,1720026000000,-67.01,-0.1108,1720026000
4434,1720029600000,-65.74,-0.1089,1720029600
4435,1720033200000,-76.36,-0.1267,1720033200
4436,1720036800000,-83.48,-0.1399,1720036800
4437,1720040400000,-66.53,-0.1116,1720040400
4438,1720044000000,-74.3,-0.1233,1720044000
4439,1720047600000,-64.6,-0.1071,1720047600
4440,1720051200000,-63.56,-0.1056,1720051200
4441,1720054800000,-75.85,-0.1255,1720054800
4442,1720058400000,-28.51,-0.0487,1720058400
4443,1720062000000,-50.54,-0.0857,1720062000
4444,1720065600000,-36.49,-0.0617,1720065600
4445,1720069200000,-45.98,-0.078,1720069200
4446,1720072800000,-52.51,-0.0891,1720072800
4447,1720076400000,-37.93,-0.0645,1720076400
4448,1720080000000,-48.37,-0.0831,1720080000
4449,1720083600000,-58.47,-0.1014,1720083600
4450,1720087200000,-49.55,-0.0858,1720087200
4451,1720090800000,-41.41,-0.0715,1720090800
4452,1720094400000,-45.36,-0.0785,1720094400
4453,1720098000000,-30.4,-0.0531,1720098000
4454,1720101600000,-54.2,-0.0944,1720101600
4455,1720105200000,-47.38,-0.0825,1720105200
4456,1720108800000,-37.01,-0.0637,1720108800
4457,1720112400000,-42.61,-0.0731,1720112400
4458,1720116000000,-33.73,-0.0579,1720116000
4459,1720119600000,-40.15,-0.069,1720119600
4460,1720123200000,-40.46,-0.0694,1720123200
4461,1720126800000,-27.72,-0.0475,1720126800
4462,1720130400000,-16.64,-0.0284,1720130400
4463,1720134000000,-17.34,-0.0299,1720134000
4464,1720137600000,-19.2,-0.0337,1720137600
4465,1720141200000,-15.14,-0.0264,1720141200
4466,1720144800000,-20.87,-0.0365,1720144800
4467,1720148400000,23.94,0.0429,1720148400
4468,1720152000000,-20.17,-0.0365,1720152000
4469,1720155600000,-6.59,-0.0122,1720155600
4470,1720159200000,-15.12,-0.0276,1720159200
4471,1720162800000,-3.79,-0.007,1720162800
4472,1720166400000,-33.5,-0.0616,1720166400
4473,1720170000000,-11.93,-0.0221,1720170000
4474,1720173600000,-14.73,-0.027,1720173600
4475,1720177200000,-10.22,-0.0186,1720177200
4476,1720180800000,-11.72,-0.0211,1720180800
4477,1720184400000,0.19,0.0003,1720184400
4478,1720188000000,-1.39,-0.0025,1720188000
4479,1720191600000,5.18,0.0093,1720191600
4480,1720195200000,37.01,0.0653,1720195200
4481,1720198800000,9.32,0.0165,1720198800
4482,1720202400000,24.82,0.044,1720202400
4483,1720206000000,-3.19,-0.0056,1720206000
4484,1720209600000,-0.15,-0.0003,1720209600
4485,1720213200000,1.32,0.0023,1720213200
4486,1720216800000,5.01,0.0089,1720216800
4487,1720220400000,13.64,0.0241,1720220400
4488,1720224000000,5.74,0.0101,1720224000
4489,1720227600000,13.27,0.0234,1720227600
4490,1720231200000,3.72,0.0066,1720231200
4491,1720234800000,-5.11,-0.0091,1720234800
4492,1720238400000,-2.22,-0.0039,1720238400
4493,1720242000000,9.56,0.0171,1720242000
4494,1720245600000,1.49,0.0026,1720245600
4495,1720249200000,-0.59,-0.001,1720249200
4496,1720252800000,-1.22,-0.0022,1720252800
4497,1720256400000,1.13,0.002,1720256400
4498,1720260000000,-3.77,-0.0066,1720260000
4499,1720263600000,2.03,0.0036,1720263600
4500,1720267200000,9.77,0.0172,1720267200
4501,1720270800000,-0.96,-0.0017,1720270800
4502,1720274400000,9.69,0.017,1720274400
4503,1720278000000,6.21,0.0109,1720278000
4504,1720281600000,5.85,0.0102,1720281600
4505,1720285200000,7.31,0.0126,1720285200
4506,1720288800000,3.43,0.0059,1720288800
4507,1720292400000,-0.85,-0.0015,1720292400
4508,1720296000000,7.94,0.0137,1720296000
4509,1720299600000,0.1,0.0002,1720299600
4510,1720303200000,0.29,0.0005,1720303200
4511,1720306800000,9.34,0.0161,1720306800
4512,1720310400000,5.23,0.009,1720310400
4513,1720314000000,2.7,0.0047,1720314000
4514,1720317600000,7.68,0.0132,1720317600
4515,1720321200000,5.81,0.01,1720321200
4516,1720324800000,4.31,0.0074,1720324800
4517,1720328400000,-0.48,-0.0008,1720328400
4518,1720332000000,5.24,0.0091,1720332000
4519,1720335600000,-1.84,-0.0032,1720335600
4520,1720339200000,-1.19,-0.0021,1720339200
4521,1720342800000,0.58,0.001,1720342800
4522,1720346400000,-6.61,-0.0114,1720346400
4523,1720350000000,-37.39,-0.065,1720350000
4524,1720353600000,-21.62,-0.0376,1720353600
4525,1720357200000,-1.89,-0.0033,1720357200
4526,1720360800000,-15.54,-0.0273,1720360800
4527,1720364400000,-15.71,-0.0277,1720364400
4528,1720368000000,-9.94,-0.0175,1720368000
4529,1720371600000,-21.31,-0.0373,1720371600
4530,1720375200000,-6.34,-0.0111,1720375200
4531,1720378800000,-14.91,-0.0261,1720378800
4532,1720382400000,-5.0,-0.0087,1720382400
4533,1720386000000,-13.43,-0.0234,1720386000
4534,1720389600000,-18.44,-0.0326,1720389600
4535,1720393200000,-8.36,-0.0148,1720393200
4536,1720396800000,-27.32,-0.0489,1720396800
4537,1720400400000,-4.98,-0.009,1720400400
4538,1720404000000,4.56,0.0083,1720404000
4539,1720407600000,-0.92,-0.0017,1720407600
4540,1720411200000,-4.16,-0.0075,1720411200
4541,1720414800000,-7.93,-0.0143,1720414800
4542,1720418400000,-8.71,-0.0157,1720418400
4543,1720422000000,3.48,0.0063,1720422000
4544,1720425600000,6.99,0.0125,1720425600
4545,1720429200000,-19.51,-0.0338,1720429200
4546,1720432800000,-4.52,-0.0079,1720432800
4547,1720436400000,4.17,0.0073,1720436400
4548,1720440000000,-19.0,-0.0332,1720440000
4549,1720443600000,-14.97,-0.0262,1720443600
4550,1720447200000,-24.01,-0.0419,1720447200
4551,1720450800000,-5.4,-0.0096,1720450800
4552,1720454400000,-20.56,-0.0369,1720454400
4553,1720458000000,-10.46,-0.0187,1720458000
4554,1720461600000,-13.16,-0.0234,1720461600
4555,1720465200000,-10.38,-0.0184,1720465200
4556,1720468800000,1.33,0.0024,1720468800
4557,1720472400000,-0.17,-0.0003,1720472400
4558,1720476000000,-4.95,-0.0087,1720476000
4559,1720479600000,-9.44,-0.0167,1720479600
4560,1720483200000,-13.43,-0.0237,1720483200
4561,1720486800000,2.61,0.0046,1720486800
4562,1720490400000,-6.19,-0.0109,1720490400
4563,1720494000000,-13.26,-0.0232,1720494000
4564,1720497600000,-10.32,-0.0181,1720497600
4565,1720501200000,-3.2,-0.0056,1720501200
4566,1720504800000,10.28,0.0179,1720504800
4567,1720508400000,4.78,0.0083,1720508400
4568,1720512000000,-6.6,-0.0116,1720512000
4569,1720515600000,-10.02,-0.0174,1720515600
4570,1720519200000,-6.01,-0.0104,1720519200
4571,1720522800000,-2.73,-0.0048,1720522800
4572,1720526400000,-4.4,-0.0077,1720526400
4573,1720530000000,0.15,0.0003,1720530000
4574,1720533600000,-0.99,-0.0017,1720533600
4575,1720537200000,13.78,0.0242,1720537200
4576,1720540800000,-2.42,-0.0042,1720540800
4577,1720544400000,3.71,0.0064,1720544400
4578,1720548000000,2.25,0.0039,1720548000
4579,1720551600000,-0.13,-0.0002,1720551600
4580,1720555200000,-7.02,-0.0121,1720555200
4581,1720558800000,8.79,0.0152,1720558800
4582,1720562400000,-12.49,-0.0216,1720562400
4583,1720566000000,-0.86,-0.0015,1720566000
4584,1720569600000,-2.14,-0.0037,1720569600
4585,1720573200000,4.39,0.0076,1720573200
4586,1720576800000,4.67,0.0081,1720576800
4587,1720580400000,11.95,0.0206,1720580400
4588,1720584000000,4.67,0.008,1720584000
4589,1720587600000,-0.06,-0.0001,1720587600
4590,1720591200000,12.69,0.0215,1720591200
4591,1720594800000,20.99,0.0354,1720594800
4592,1720598400000,7.14,0.0121,1720598400
4593,1720602000000,2.28,0.0039,1720602000
4594,1720605600000,3.38,0.0058,1720605600
4595,1720609200000,-11.06,-0.0189,1720609200
4596,1720612800000,-6.13,-0.0105,1720612800
4597,1720616400000,-2.76,-0.0047,1720616400
4598,1720620000000,-12.54,-0.0217,1720620000
4599,1720623600000,-13.34,-0.0231,1720623600
4600,1720627200000,-4.67,-0.0081,1720627200
4601,1720630800000,-3.08,-0.0053,1720630800
4602,1720634400000,1.19,0.0021,1720634400
4603,1720638000000,-18.71,-0.0325,1720638000
4604,1720641600000,-13.61,-0.0237,1720641600
4605,1720645200000,-4.4,-0.0077,1720645200
4606,1720648800000,-9.58,-0.0167,1720648800
4607,1720652400000,-15.23,-0.0264,1720652400
4608,1720656000000,-12.44,-0.0216,1720656000
4609,1720659600000,-21.69,-0.0376,1720659600
4610,1720663200000,-13.03,-0.0224,1720663200
4611,1720666800000,-5.67,-0.0098,1720666800
4612,1720670400000,-17.64,-0.0306,1720670400
4613,1720674000000,-7.97,-0.0138,1720674000
4614,1720677600000,-5.25,-0.0091,1720677600
4615,1720681200000,-2.6,-0.0045,1720681200
4616,1720684800000,-2.72,-0.0047,1720684800
4617,1720688400000,-5.01,-0.0086,1720688400
4618,1720692000000,-8.2,-0.0141,1720692000
4619,1720695600000,-13.66,-0.0234,1720695600
4620,1720699200000,-5.01,-0.0085,1720699200
4621,1720702800000,-0.01,0.0,1720702800
4622,1720706400000,11.98,0.0205,1720706400
4623,1720710000000,7.54,0.013,1720710000
4624,1720713600000,9.63,0.0168,1720713600
4625,1720717200000,8.18,0.0142,1720717200
4626,1720720800000,10.69,0.0185,1720720800
4627,1720724400000,5.95,0.0103,1720724400
4628,1720728000000,9.78,0.017,1720728000
4629,1720731600000,4.21,0.0073,1720731600
4630,1720735200000,1.2,0.0021,1720735200
4631,1720738800000,8.04,0.014,1720738800
4632,1720742400000,3.77,0.0066,1720742400
4633,1720746000000,4.02,0.007,1720746000
4634,1720749600000,-0.69,-0.0012,1720749600
4635,1720753200000,-7.57,-0.0132,1720753200
4636,1720756800000,2.81,0.0049,1720756800
4637,1720760400000,12.11,0.0212,1720760400
4638,1720764000000,4.69,0.0082,1720764000
4639,1720767600000,8.22,0.0144,1720767600
4640,1720771200000,7.43,0.013,1720771200
4641,1720774800000,-1.59,-0.0028,1720774800
4642,1720778400000,7.79,0.0137,1720778400
4643,1720782000000,3.33,0.0058,1720782000
4644,1720785600000,21.55,0.0377,1720785600
4645,1720789200000,13.58,0.0237,1720789200
4646,1720792800000,13.66,0.0236,1720792800
4647,1720796400000,17.51,0.0303,1720796400
4648,1720800000000,0.25,0.0004,1720800000
4649,1720803600000,13.79,0.0237,1720803600
4650,1720807200000,14.23,0.0245,1720807200
4651,1720810800000,21.19,0.0363,1720810800
4652,1720814400000,25.71,0.0447,1720814400
4653,1720818000000,-2.49,-0.0043,1720818000
4654,1720821600000,7.67,0.0133,1720821600
4655,1720825200000,5.12,0.0089,1720825200
4656,1720828800000,19.52,0.0337,1720828800
4657,1720832400000,20.2,0.0349,1720832400
4658,1720836000000,20.56,0.0355,1720836000
4659,1720839600000,15.37,0.0265,1720839600
4660,1720843200000,26.0,0.045,1720843200
4661,1720846800000,20.97,0.0363,1720846800
4662,1720850400000,15.3,0.0263,1720850400
4663,1720854000000,11.19,0.0193,1720854000
4664,1720857600000,8.17,0.014,1720857600
4665,1720861200000,27.74,0.0479,1720861200
4666,1720864800000,9.07,0.0155,1720864800
4667,1720868400000,11.65,0.0199,1720868400
4668,1720872000000,7.51,0.0128,1720872000
4669,1720875600000,-4.44,-0.0076,1720875600
4670,1720879200000,2.75,0.0047,1720879200
4671,1720882800000,-2.65,-0.0045,1720882800
4672,1720886400000,17.49,0.0297,1720886400
4673,1720890000000,14.03,0.0239,1720890000
4674,1720893600000,12.82,0.0218,1720893600
4675,1720897200000,6.86,0.0117,1720897200
4676,1720900800000,4.73,0.0081,1720900800
4677,1720904400000,10.43,0.0178,1720904400
4678,1720908000000,13.99,0.0238,1720908000
4679,1720911600000,38.41,0.0646,1720911600
4680,1720915200000,20.57,0.0347,1720915200
4681,1720918800000,11.63,0.0195,1720918800
4682,1720922400000,18.98,0.0318,1720922400
4683,1720926000000,23.3,0.0393,1720926000
4684,1720929600000,16.29,0.0274,1720929600
4685,1720933200000,26.68,0.0445,1720933200
4686,1720936800000,23.53,0.039,1720936800
4687,1720940400000,21.11,0.0353,1720940400
4688,1720944000000,28.52,0.0475,1720944000
4689,1720947600000,14.15,0.0235,1720947600
4690,1720951200000,30.32,0.0504,1720951200
4691,1720954800000,34.52,0.0576,1720954800
4692,1720958400000,37.73,0.0628,1720958400
4693,1720962000000,25.42,0.0427,1720962000
4694,1720965600000,14.17,0.0237,1720965600
4695,1720969200000,18.43,0.0307,1720969200
4696,1720972800000,15.0,0.025,1720972800
4697,1720976400000,16.96,0.0282,1720976400
4698,1720980000000,24.01,0.04,1720980000
4699,1720983600000,32.71,0.0545,1720983600
4700,1720987200000,16.9,0.0282,1720987200
4701,1720990800000,29.29,0.0487,1720990800
4702,1720994400000,25.82,0.0421,1720994400
4703,1720998000000,18.61,0.0306,1720998000
4704,1721001600000,7.06,0.0116,1721001600
4705,1721005200000,27.99,0.0457,1721005200
4706,1721008800000,38.51,0.0627,1721008800
4707,1721012400000,42.76,0.0684,1721012400
4708,1721016000000,37.48,0.0598,1721016000
4709,1721019600000,25.9,0.0414,1721019600
4710,1721023200000,38.67,0.0616,1721023200
4711,1721026800000,30.02,0.0477,1721026800
4712,1721030400000,34.02,0.0541,1721030400
4713,1721034000000,36.15,0.0575,1721034000
4714,1721037600000,22.06,0.0352,1721037600
4715,1721041200000,24.72,0.0395,1721041200
4716,1721044800000,10.96,0.0175,1721044800
4717,1721048400000,25.36,0.0405,1721048400
4718,1721052000000,33.95,0.054,1721052000
4719,1721055600000,39.38,0.0623,1721055600
4720,1721059200000,44.67,0.0709,1721059200
4721,1721062800000,59.92,0.0945,1721062800
4722,1721066400000,57.68,0.0914,1721066400
4723,1721070000000,71.19,0.1121,1721070000
4724,1721073600000,84.27,0.133,1721073600
4725,1721077200000,43.65,0.0685,1721077200
4726,1721080800000,37.28,0.0587,1721080800
4727,1721084400000,46.05,0.0716,1721084400
4728,1721088000000,33.1,0.0511,1721088000
4729,1721091600000,39.71,0.0615,1721091600
4730,1721095200000,28.27,0.0436,1721095200
4731,1721098800000,20.78,0.0321,1721098800
