start_time,datetime,range_0d_1d,range_0d_1d_percent,range_10y_inf,range_10y_inf_percent,range_12m_18m,range_12m_18m_percent,range_18m_2y,range_18m_2y_percent,range_1d_1w,range_1d_1w_percent,range_1m_3m,range_1m_3m_percent,range_1w_1m,range_1w_1m_percent,range_2y_3y,range_2y_3y_percent,range_3m_6m,range_3m_6m_percent,range_3y_5y,range_3y_5y_percent,range_5y_7y,range_5y_7y_percent,range_6m_12m,range_6m_12m_percent,range_7y_10y,range_7y_10y_percent,close,change
2023-03-07 02:00:00,2023-03-07 02:00:00,512201,0.3734019,1843577,1.34399418,8700490,6.34278248,7225382,5.26740751,1681375,1.22574658,4558315,3.32307727,2855269,2.08153221,13446180,9.80245882,5442157,3.96741081,52142053,38.0123074,15786771,11.50878336,9863502,7.19063498,13114230,9.56046249,22488.9,0.0006362738380216
2023-03-07 03:00:00,2023-03-07 03:00:00,509916,0.37176857,1843623,1.34414509,8700671,6.3434684,7227409,5.26934539,1675011,1.22121378,4554321,3.32045555,2856026,2.08226592,13443749,9.80154254,5441880,3.96755536,52143909,38.01698042,15787572,11.51037249,9861295,7.1896539,13114141,9.56123258,22449.1,-0.0017697619714616
2023-03-07 04:00:00,2023-03-07 04:00:00,510704,0.37230807,1843800,1.34414772,8701489,6.34346818,7227030,5.26857355,1679146,1.22411339,4554287,3.32011851,2860342,2.0852165,13442763,9.79990198,5444386,3.96900914,52146063,38.0149755,15788076,11.50965745,9859907,7.18796591,13114430,9.5605441,22463.5,0.0006414511049441
2023-03-07 05:00:00,2023-03-07 05:00:00,507145,0.36971349,1843836,1.34417385,8702067,6.34388899,7227121,5.26863943,1680847,1.22535333,4554132,3.32000522,2860598,2.08540295,13441170,9.79873981,5443457,3.96833154,52148290,38.01659568,15788220,11.50976142,9860750,7.18857983,13114802,9.56081446,22448.6,-0.0006632982393661
2023-03-07 06:00:00,2023-03-07 06:00:00,500725,0.36504373,1844970,1.34503916,8701654,6.34377003,7226730,5.26850564,1677529,1.22296959,4553558,3.31968207,2865595,2.08910578,13437951,9.79667438,5443603,3.9685519,52152544,38.0207884,15788492,11.51029015,9861122,7.18905741,13114024,9.56052176,22426.2,-0.0009978350543017
2023-03-07 07:00:00,2023-03-07 07:00:00,502574,0.36637649,1845060,1.34504892,8701602,6.3434687,7228169,5.2693359,1677000,1.22253316,4552921,3.31907985,2869215,2.09165801,13435067,9.79416515,5443715,3.96846876,52154302,38.02049122,15788623,11.5099077,9861151,7.18878004,13114794,9.5606861,22408.4,-0.0007937144946535
2023-03-07 08:00:00,2023-03-07 08:00:00,493762,0.35996058,1845104,1.34511103,8702172,6.34402589,7226821,5.26847085,1680058,1.22478979,4551629,3.31821208,2872038,2.09376273,13433978,9.79358995,5442161,3.96742449,52156939,38.02326262,15788679,11.51020554,9862460,7.18989484,13115329,9.56128961,22410.0,7.14017957550439e-05
2023-03-07 09:00:00,2023-03-07 09:00:00,497302,0.36252881,1845106,1.34506616,8702293,6.34389558,7227816,5.26901473,1676390,1.22207367,4551489,3.31799572,2875218,2.09600881,13431398,9.79137181,5442925,3.96784478,52159453,38.0237856,15789157,11.51015753,9861405,7.1888781,13115903,9.56137871,22370.8,-0.0017492190986166
2023-03-07 10:00:00,2023-03-07 10:00:00,496632,0.36203599,1845136,1.34507168,8703181,6.34446582,7227378,5.2686314,1674016,1.22032821,4548896,3.31606515,2881532,2.10058613,13430981,9.79094884,5443040,3.96788039,52160327,38.02396066,15789884,11.51054762,9860245,7.18794512,13116274,9.56153297,22362.4,-0.0003754894773543
2023-03-07 11:00:00,2023-03-07 11:00:00,497520,0.36266901,1845245,1.34509802,8704158,6.34492748,7225798,5.26727161,1673610,1.21998407,4551212,3.31762246,2884365,2.10256831,13431355,9.79083485,5443084,3.96775579,52159850,38.02211148,15790713,11.51069741,9858909,7.18668741,13117120,9.56177211,22339.8,-0.0010106249776411
2023-03-07 12:00:00,2023-03-07 12:00:00,500403,0.36478035,1846361,1.3459476,8704741,6.3455225,7223868,5.26600584,1662321,1.21178738,4550241,3.31700353,2888262,2.10546546,13430868,9.79074221,5443270,3.9679977,52162888,38.02534498,15790019,11.51049995,9858711,7.18673565,13117310,9.56216684,22388.5,0.0021799658009471
2023-03-07 13:00:00,2023-03-07 13:00:00,494812,0.36070084,1846385,1.34595083,8706003,6.3463752,7223147,5.26542444,1666631,1.21491638,4553619,3.31943082,2884295,2.10255134,13429393,9.78956321,5443009,3.96776538,52165292,38.02669438,15790167,11.51048584,9859907,7.18753132,13118057,9.56261003,22351.8,-0.0016392344283896
2023-03-07 14:00:00,2023-03-07 14:00:00,509224,0.37118725,1846436,1.34591752,8707961,6.3474701,7223274,5.26524128,1660480,1.21036913,4552979,3.31879048,2883650,2.10197108,13427669,9.7877939,5442311,3.96704881,52166876,38.02585769,15790839,11.51037292,9857696,7.18554328,13118506,9.56243656,22296.1,-0.0024919693268551
2023-03-07 15:00:00,2023-03-07 15:00:00,526057,0.3834512,1846495,1.34593916,8708703,6.34791019,7223278,5.26516061,1645862,1.19969462,4550263,3.31675806,2884041,2.10222271,13427836,9.78776024,5444871,3.96885186,52168194,38.02621471,15791164,11.51042708,9854168,7.18285759,13119147,9.56275198,22307.5,0.0005113001825431
2023-03-07 16:00:00,2023-03-07 16:00:00,521223,0.37989771,1846553,1.34587549,8708212,6.34705263,7223590,5.26497356,1657749,1.20826412,4548821,3.31544596,2886686,2.10398506,13426948,9.78634255,5445302,3.96885358,52170145,38.02464341,15791376,11.50967553,9854613,7.18261652,13119661,9.56237387,22227.7,-0.0035772722178639
2023-03-07 17:00:00,2023-03-07 17:00:00,526123,0.38343299,1846625,1.34580117,8705964,6.34481635,7224840,5.26538853,1652498,1.20432342,4547327,3.3140448,2900383,2.11376908,13425065,9.78404826,5445534,3.96864875,52172742,38.02295375,15792272,11.50924419,9854614,7.18194057,13119819,9.56158814,22296.2,0.0030817403510035
2023-03-07 18:00:00,2023-03-07 18:00:00,530142,0.38635637,1846706,1.3458406,8703750,6.34311045,7226521,5.26653694,1646678,1.20006439,4546205,3.31317885,2904853,2.11699594,13423805,9.78298753,5445027,3.96822147,52174358,38.02357781,15792611,11.50932366,9854636,7.18185203,13120512,9.56195396,22191.0,-0.0047182928032579
2023-03-07 19:00:00,2023-03-07 19:00:00,533081,0.38846147,1846770,1.34575981,8701808,6.34109472,7227238,5.26656078,1646558,1.19986332,4545595,3.31242064,2913662,2.12321471,13424549,9.78260343,5446256,3.96874134,52175014,38.02045572,15793333,11.50876007,9854176,7.18083683,13120757,9.56122715,22118.6,-0.0032625839304223
2023-03-07 20:00:00,2023-03-07 20:00:00,535553,0.39024881,1846857,1.34577484,8701823,6.34087776,7227183,5.26633143,1650625,1.20278376,4542271,3.30987945,2914101,2.12345829,13422550,9.78079522,5448215,3.9700262,52177443,38.02085929,15793055,11.50814389,9852601,7.17943109,13121452,9.56138997,22047.4,-0.0032190102447712
2023-03-07 21:00:00,2023-03-07 21:00:00,543658,0.39614398,1846873,1.34574977,8701956,6.34080159,7227409,5.26635236,1647452,1.20043887,4541412,3.30916319,2913092,2.12266511,13423815,9.78145,5449249,3.97067128,52177555,38.01990309,15792813,11.50765343,9850336,7.17758469,13121855,9.56142264,22046.1,-5.896386875559045e-05
2023-03-07 22:00:00,2023-03-07 22:00:00,529937,0.38614654,1846976,1.34582674,8703595,6.34200493,7226533,5.26572157,1651886,1.20367149,4541502,3.30923349,2921690,2.1289332,13423736,9.78140641,5447591,3.96946882,52177951,38.02024594,15793884,11.50845027,9849701,7.17713224,13122297,9.56175836,22098.0,0.0023541578782642
2023-03-07 23:00:00,2023-03-07 23:00:00,525919,0.38318466,1847096,1.34579441,8704549,6.34213563,7225348,5.26438957,1660284,1.20968316,4543498,3.31039329,2926938,2.13256744,13423811,9.78059059,5447817,3.96928024,52178718,38.01742131,15794215,11.50766728,9848464,7.17559226,13122836,9.56130016,22187.1,0.0040320390985608
2023-03-08 00:00:00,2023-03-08 00:00:00,522636,0.38076959,1847212,1.34579737,8704401,6.34164351,7224971,5.26379592,1666375,1.21404749,4544581,3.31098172,2930353,2.13492624,13421620,9.77840168,5448979,3.9698863,52181311,38.01700683,15794449,11.50714047,9847452,7.17442017,13123470,9.56118271,22234.3,0.0021273622961091
2023-03-08 01:00:00,2023-03-08 01:00:00,520907,0.37947678,1847220,1.3456857,8702808,6.33992933,7225521,5.26373701,1670282,1.21678771,4545378,3.31127325,2939267,2.14123362,13420162,9.77648579,5448482,3.96917763,52182160,38.01430606,15795476,11.50688394,9847691,7.17396788,13124441,9.56105529,22162.5,-0.0032292449053938
2023-03-08 02:00:00,2023-03-08 02:00:00,516706,0.37640385,1847657,1.34595924,8701981,6.33911583,7225687,5.2636827,1670362,1.21680548,4544423,3.31046733,2946596,2.14650128,13417836,9.7744659,5449503,3.96978926,52181813,38.01278775,15798095,11.50840873,9848879,7.17459447,13124827,9.56101818,22165.0,0.0001128031584884
2023-03-08 03:00:00,2023-03-08 03:00:00,525628,0.38285535,1847942,1.34599848,8701966,6.33831203,7225327,5.26276212,1675976,1.2207424,4545086,3.31053618,2947703,2.14703911,13416002,9.7719075,5450970,3.97036126,52184681,38.01012221,15798893,11.50755053,9846444,7.1719235,13124919,9.55988933,22141.8,-0.0010466952402437
2023-03-08 04:00:00,2023-03-08 04:00:00,529173,0.38541789,1848047,1.34600664,8703378,6.33901877,7224554,5.26193202,1669378,1.21587486,4548407,3.31278698,2951966,2.15003506,13415498,9.77104448,5450412,3.96975335,52185092,38.00849252,15799534,11.50743338,9847986,7.17268262,13125080,9.55952142,22133.0,-0.0003974383293137
2023-03-08 05:00:00,2023-03-08 05:00:00,520697,0.3792365,1848699,1.34645319,8703020,6.33862465,7225625,5.26260134,1676211,1.22082592,4547386,3.31197366,2957224,2.15381936,13414701,9.77025841,5450838,3.96998009,52184966,38.007601,15802643,11.50945561,9844677,7.17012167,13124707,9.55904861,21944.3,-0.0085257308091989
2023-03-08 06:00:00,2023-03-08 06:00:00,516521,0.37620422,1849391,1.34699014,8702324,6.33827279,7225271,5.26247226,1671747,1.21760446,4547322,3.31200807,2962225,2.15751449,13412787,9.7691034,5450708,3.96998253,52186373,38.00955564,15804044,11.5107576,9844959,7.17050248,13124363,9.55903193,22015.1,0.0032263503506604
2023-03-08 07:00:00,2023-03-08 07:00:00,510627,0.37190268,1849556,1.34707884,8700861,6.33705912,7225770,5.2627127,1677288,1.22161166,4549500,3.31351696,2963230,2.15819603,13409967,9.7668212,5450364,3.9696392,52189058,38.01062283,15804936,11.51113824,9845682,7.17086147,13124405,9.5588391,21962.2,-0.0024028961939758
2023-03-08 08:00:00,2023-03-08 08:00:00,505557,0.36821645,1849740,1.34723621,8700794,6.33712021,7225604,5.26268306,1677013,1.22143255,4548541,3.31287594,2968103,2.16178265,13406213,9.76425639,5449452,3.96904379,52193679,38.01464765,15805594,11.51181711,9844152,7.16987146,13124421,9.55901652,21980.1,0.0008150367449526
2023-03-08 09:00:00,2023-03-08 09:00:00,500789,0.36475281,1849951,1.3474234,8701475,6.33777385,7225252,5.26255758,1673124,1.21863035,4550095,3.31409021,2972221,2.16483579,13404289,9.7630979,5448452,3.96841416,52195776,38.01712057,15806260,11.51258853,9842894,7.16913353,13124870,9.55958132,22003.0,0.0010418514929413
2023-03-08 10:00:00,2023-03-08 10:00:00,491175,0.35782752,1850077,1.34780572,8701694,6.33929989,7225269,5.26370462,1653161,1.20434979,4548035,3.31330403,2972932,2.16582053,13402701,9.76404605,5449273,3.9698679,52197698,38.02671767,15806799,11.51546344,9842191,7.17016713,13124847,9.56162571,22099.5,0.0043857655774213
2023-03-08 11:00:00,2023-03-08 11:00:00,488528,0.35592077,1851313,1.34878808,8703286,6.3408448,7225030,5.26385022,1645806,1.1990644,4549646,3.31467898,2970709,2.1643325,13400387,9.76295323,5449448,3.97023653,52198684,38.02974577,15809618,11.51821669,9840594,7.16943914,13124466,9.5619289,22061.2,-0.0017330708839565
2023-03-08 12:00:00,2023-03-08 12:00:00,486791,0.35466008,1851864,1.34920785,8699616,6.33825711,7228498,5.26644841,1643427,1.19734743,4546096,3.31213761,2974965,2.16746269,13399574,9.76249357,5449838,3.97057462,52199838,38.03110327,15810445,11.51897572,9840484,7.16945641,13124214,9.56187523,22007.1,-0.0024522691422045
2023-03-08 13:00:00,2023-03-08 13:00:00,502052,0.36576749,1852126,1.3493572,8704351,6.34151168,7226001,5.26446713,1624511,1.18352942,4547818,3.31329021,2980427,2.17137528,13399986,9.76249323,5448066,3.96916142,52200843,38.03066482,15811248,11.51920618,9838271,7.16762346,13124175,9.56155249,21981.8,-0.0011496289833735
2023-03-08 14:00:00,2023-03-08 14:00:00,486521,0.35447123,1852234,1.34950736,8703305,6.34108548,7226106,5.26482248,1630019,1.18760515,4550677,3.31554873,2979591,2.1708812,13400437,9.76333892,5447419,3.96890026,52200039,38.03209345,15812447,11.5206899,9839557,7.16894007,13124253,9.56211578,21962.9,-0.0008598022000017
2023-03-08 15:00:00,2023-03-08 15:00:00,476657,0.34726924,1852324,1.3495137,8703746,6.34112847,7225824,5.26438596,1640761,1.19537913,4549067,3.31423025,2983198,2.17341381,13399008,9.76186932,5449973,3.9705868,52201743,38.03166575,15813031,11.52060975,9839011,7.16822765,13124286,9.56172016,22129.5,0.0075855192164968
2023-03-08 16:00:00,2023-03-08 16:00:00,493105,0.35917674,1852776,1.34955852,8705821,6.34130347,7225260,5.26286565,1636271,1.19185669,4550884,3.31485526,2993769,2.18065565,13396686,9.75812062,5449755,3.96959119,52205132,38.02611894,15813892,11.51880888,9839629,7.16716707,13124583,9.55992132,22131.8,0.0001039336632095
2023-03-08 17:00:00,2023-03-08 17:00:00,491121,0.35772462,1853040,1.34972447,8706492,6.34166843,7224082,5.26190488,1638179,1.19322318,4550699,3.3146558,2997042,2.18299708,13395793,9.75727969,5450371,3.96996238,52207405,38.02703226,15813582,11.51835823,9837395,7.16539995,13125042,9.56006903,22026.4,-0.0047623781165562
2023-03-08 18:00:00,2023-03-08 18:00:00,491121,0.35772462,1853040,1.34972447,8706492,6.34166843,7224082,5.26190488,1638179,1.19322318,4550699,3.3146558,2997042,2.18299708,13395793,9.75727969,5450371,3.96996238,52207405,38.02703226,15813582,11.51835823,9837395,7.16539995,13125042,9.56006903,22014.8,-0.0005266407583628
2023-03-08 19:00:00,2023-03-08 19:00:00,486359,0.35419639,1853601,1.34990569,8707757,6.34152159,7224440,5.26127936,1647972,1.20015407,4554285,3.31670907,3007539,2.19027397,13393400,9.75389359,5451572,3.97016838,52211257,38.02343282,15813531,11.51638111,9835729,7.16297983,13125928,9.55910411,21993.7,-0.0009584461362355
2023-03-08 20:00:00,2023-03-08 20:00:00,482985,0.35170381,1853918,1.35000058,8709324,6.34202401,7224918,5.26109758,1657050,1.20664369,4554315,3.3163969,3013610,2.19447422,13392298,9.75210883,5452660,3.97056082,52213528,38.02125726,15812900,11.51476182,9833276,7.16047222,13126418,9.55849824,22095.2,0.0046149579197678
2023-03-08 21:00:00,2023-03-08 21:00:00,488911,0.3559962,1854153,1.35008504,8707147,6.34003174,7226896,5.26220012,1656752,1.20634925,4554138,3.31605513,3016599,2.19650976,13393604,9.75243377,5452137,3.96992512,52212516,38.01807969,15813851,11.51471512,9832656,7.15956112,13126656,9.55805795,22005.0,-0.0040823346247148
2023-03-08 22:00:00,2023-03-08 22:00:00,484667,0.35288252,1854450,1.35021155,8704343,6.3375688,7229612,5.26382789,1659236,1.20807766,4553069,3.31505641,3025317,2.20271129,13391683,9.75038695,5452939,3.97024521,52215485,38.0177147,15813354,11.51358799,9833527,7.15971946,13127462,9.55800956,21792.7,-0.0096478073165189
2023-03-08 23:00:00,2023-03-08 23:00:00,494627,0.36009822,1854742,1.3502888,8704469,6.3370253,7228370,5.26239608,1656006,1.20560506,4552534,3.31433464,3032457,2.20768857,13389874,9.74809265,5453666,3.97037653,52218158,38.01585004,15812353,11.51170519,9833106,7.15869532,13128550,9.55784361,21695.4,-0.0044647978451499
2023-03-09 00:00:00,2023-03-09 00:00:00,503462,0.36650226,1855139,1.35047458,8703449,6.33579835,7229203,5.2626002,1652195,1.20273863,4552076,3.31374787,3038304,2.21177621,13390846,9.74805505,5452900,3.9695154,52218526,38.01321186,15812642,11.51103558,9832096,7.15741284,13128575,9.55713118,21711.3,0.0007328742498409
2023-03-09 01:00:00,2023-03-09 01:00:00,504192,0.36700611,1855196,1.35041467,8702949,6.33495868,7229263,5.26224874,1660280,1.20853347,4551347,3.31296842,3039683,2.21261393,13388135,9.74534977,5453846,3.96990595,52222164,38.01300582,15812826,11.51030522,9830712,7.155868,13129135,9.55682122,21694.2,-0.0007876082961406
2023-03-09 02:00:00,2023-03-09 02:00:00,503255,0.3663231,1855490,1.35062512,8702376,6.33452489,7229840,5.26265487,1659052,1.20763642,4551108,3.31278572,3042833,2.21490101,13386600,9.74420675,5454176,3.9701357,52223289,38.01372455,15813166,11.51052238,9829845,7.15521805,13129060,9.55674145,21761.7,0.003111430704981
2023-03-09 03:00:00,2023-03-09 03:00:00,496996,0.36173103,1855721,1.35065851,8701706,6.33340533,7230627,5.26270269,1669885,1.21540058,4551748,3.31292106,3048732,2.21897356,13384537,9.74173317,5455537,3.97073024,52226490,38.01226221,15813521,11.5096325,9828986,7.15387906,13129310,9.55597005,21762.6,4.135706309704723e-05
2023-03-09 04:00:00,2023-03-09 04:00:00,492295,0.35830718,1855881,1.35076629,8702581,6.33400153,7230340,5.26246002,1669192,1.2148884,4551560,3.31276296,3052112,2.22141938,13382111,9.73990492,5455294,3.97052788,52230149,38.01468133,15813707,11.50969399,9830044,7.15460318,13129412,9.55598295,21729.8,-0.0015071728561844
2023-03-09 05:00:00,2023-03-09 05:00:00,492722,0.35860646,1856544,1.35120549,8704055,6.33487111,7228209,5.26074024,1667202,1.21340108,4551826,3.31285028,3058086,2.22569603,13382548,9.7399105,5456147,3.97102132,52232710,38.01532566,15813341,11.50905836,9826540,7.15182341,13129156,9.55549006,21729.3,-2.3009875838697624e-05
2023-03-09 06:00:00,2023-03-09 06:00:00,482010,0.35080343,1857348,1.35176459,8704426,6.33501899,7228223,5.260649,1678281,1.22144091,4552662,3.31339484,3057821,2.22546025,13381596,9.73902986,5456612,3.97128319,52234781,38.01610002,15813164,11.50870766,9826136,7.1513915,13128675,9.55495577,21734.8,0.0002531144583579
2023-03-09 07:00:00,2023-03-09 07:00:00,487208,0.35457282,1857599,1.35189513,8705226,6.33535689,7227407,5.25985227,1673917,1.21821784,4551748,3.31260189,3060605,2.22740053,13379614,9.73721185,5460633,3.97405638,52237354,38.01650649,15814463,11.5092092,9822521,7.14848484,13128739,9.55463386,21680.9,-0.0024798939948836
2023-03-09 08:00:00,2023-03-09 08:00:00,482785,0.35134529,1857645,1.3518954,8703953,6.33427487,7228146,5.26026089,1677837,1.22104069,4551830,3.3125802,3063698,2.22959674,13378316,9.73602808,5461277,3.97442744,52238328,38.01628158,15814617,11.50903859,9822904,7.14858799,13129073,9.55464225,21674.0,-0.000318252471069
2023-03-09 09:00:00,2023-03-09 09:00:00,479665,0.34905621,1858337,1.3523273,8703462,6.33358171,7228319,5.26010788,1683156,1.22484663,4549989,3.31106485,3068162,2.23272702,13375585,9.73352449,5461625,3.97446995,52242317,38.01716875,15815079,11.50876457,9823206,7.14842874,13128793,9.5539319,21631.0,-0.0019839438959121
2023-03-09 10:00:00,2023-03-09 10:00:00,481772,0.35058839,1858534,1.35246639,8703353,6.33348244,7228948,5.26054903,1672505,1.21709197,4549302,3.31055449,3076082,2.23848341,13373467,9.73195254,5462903,3.97538744,52245894,38.01965196,15814864,11.50857185,9821203,7.14694862,13129301,9.55427147,21639.9,0.0004114465350655
2023-03-09 11:00:00,2023-03-09 11:00:00,495310,0.36043069,1859237,1.35294275,8703881,6.3337018,7228919,5.260391,1662102,1.20949016,4547499,3.30915629,3078931,2.24049833,13369552,9.72885033,5463408,3.97565144,52249540,38.02131548,15814461,11.50797903,9819177,7.14528829,13129688,9.55430439,21664.4,0.0011321678935669
2023-03-09 12:00:00,2023-03-09 12:00:00,495040,0.36019593,1859419,1.35293139,8703692,6.33289112,7228536,5.25955324,1670869,1.21574057,4546635,3.30817594,3083883,2.24386332,13367602,9.72639749,5464795,3.9762381,52251951,38.01902877,15814363,11.50668464,9819160,7.14451651,13130367,9.55378299,21603.7,-0.0028018315762264
2023-03-09 13:00:00,2023-03-09 13:00:00,503807,0.36658893,1859856,1.35330121,8703343,6.33287988,7227310,5.25886273,1663944,1.21074827,4542757,3.30548094,3077467,2.2392808,13367648,9.72680372,5466649,3.97773953,52254040,38.02200587,15814218,11.50702012,9819802,7.14525746,13130204,9.55403053,21698.6,0.0043927660539628
2023-03-09 14:00:00,2023-03-09 14:00:00,498909,0.36299955,1859944,1.35327051,8703188,6.3323238,7227147,5.258376,1678109,1.22096978,4545950,3.30757274,3072639,2.23561126,13368588,9.72680677,5465340,3.97650867,52254376,38.01958876,15814121,11.50614404,9821824,7.14622847,13130531,9.55359966,21715.9,0.0007972864608778
2023-03-09 15:00:00,2023-03-09 15:00:00,504167,0.36680506,1860405,1.3535316,8705597,6.33372876,7226401,5.25754453,1670825,1.21560329,4549151,3.30972,3074223,2.23664094,13370589,9.72772851,5466863,3.97739838,52255027,38.01797481,15814089,11.50548898,9819839,7.1443919,13131037,9.55344323,21637.4,-0.0036148628424333
2023-03-09 16:00:00,2023-03-09 16:00:00,537723,0.39116608,1860609,1.35349823,8705200,6.33258938,7225902,5.25647547,1657320,1.20561584,4546902,3.30763949,3075305,2.23712767,13370876,9.72663091,5467956,3.97765934,52255305,38.01307144,15814429,11.50419119,9817926,7.14204084,13131221,9.55229411,21470.0,-0.0077366042130755
2023-03-09 17:00:00,2023-03-09 17:00:00,520823,0.37882024,1861049,1.35363267,8706921,6.33297283,7224649,5.25484334,1688116,1.22784998,4550345,3.30969021,3074862,2.2364987,13371839,9.72599763,5467826,3.97701937,52255103,38.00771217,15815788,11.5036022,9816859,7.14028544,13131346,9.55107522,21462.9,-0.0003306939916161
2023-03-09 18:00:00,2023-03-09 18:00:00,531685,0.38672393,1861294,1.35382216,8705890,6.33227571,7225465,5.25548066,1670209,1.21483546,4551326,3.31043134,3079894,2.24017739,13372632,9.72665549,5467738,3.97698851,52254370,38.00749583,15815987,11.50384284,9816202,7.13986709,13131688,9.55140358,21001.3,-0.0215068793126744
2023-03-09 19:00:00,2023-03-09 19:00:00,534191,0.38850357,1861467,1.35379775,8704111,6.33027921,7227155,5.25612657,1681120,1.22263595,4551438,3.31014544,3079560,2.2396859,13372153,9.72522779,5468059,3.97678065,52254581,38.00343169,15816385,11.50285574,9817398,7.13994462,13132020,9.55058514,20845.6,-0.0074138267631052
2023-03-09 20:00:00,2023-03-09 20:00:00,536636,0.39023987,1861680,1.35380734,8709001,6.33315579,7225737,5.25453128,1690811,1.22955199,4552015,3.31020977,3079528,2.23942225,13372620,9.72452361,5469231,3.97720611,52255155,37.99977031,15816600,11.50177752,9813034,7.13600482,13132349,9.54979936,20098.0,-0.0358636834631768
2023-03-09 21:00:00,2023-03-09 21:00:00,544986,0.396268,1861864,1.35379098,8710839,6.33378984,7221960,5.2512022,1688895,1.22802247,4553012,3.31056758,3086697,2.24438657,13376544,9.72629829,5469614,3.9770435,52255517,37.99581908,15816687,11.50056515,9810099,7.1330793,13132936,9.54916703,20204.0,0.0052741566325007
2023-03-09 22:00:00,2023-03-09 22:00:00,557695,0.40549479,1861869,1.35374743,8710310,6.33318443,7222164,5.25116748,1680672,1.2220008,4553601,3.31088044,3085949,2.24376448,13377060,9.72633444,5470045,3.97721825,52255210,37.99427146,15815849,11.49955498,9809740,7.13256964,13134280,9.54981139,20328.5,0.0061621461096812
2023-03-09 23:00:00,2023-03-09 23:00:00,548683,0.39893984,1861913,1.35377124,8711692,6.334151,7221201,5.25043557,1689764,1.22860408,4552865,3.3103253,3088783,2.24581148,13376715,9.72602483,5469505,3.97680159,52256019,37.9946301,15815750,11.49941351,9807227,7.13069938,13135158,9.55039207,20348.3,0.0009740020168729
2023-03-10 00:00:00,2023-03-10 00:00:00,549379,0.39944609,1861948,1.35379736,8711752,6.33419776,7221615,5.25073918,1684021,1.22442903,4551898,3.30962384,3093885,2.24952219,13375602,9.72522039,5470137,3.97726307,52257659,37.99584131,15815139,11.49897495,9806458,7.13014377,13135714,9.55080105,20108.8,-0.0117700250143746
2023-03-10 01:00:00,2023-03-10 01:00:00,553086,0.40209623,1861955,1.35365039,8713083,6.33445393,7221968,5.25040604,1686597,1.22616426,4550457,3.30820448,3102538,2.25556029,13374715,9.72348318,5471785,3.97801444,52259225,37.99271202,15815597,11.49801633,9803564,7.12723895,13136087,9.54999946,20100.4,-0.0004177275620622
2023-03-10 02:00:00,2023-03-10 02:00:00,558884,0.40628081,1861973,1.35356155,8712825,6.33378941,7221782,5.24987548,1684422,1.22449082,4550851,3.3082418,3107382,2.2589118,13374573,9.7226478,5471997,3.97786902,52259150,37.98979675,15816650,11.49791603,9804040,7.12704831,13136486,9.54957042,20028.6,-0.003572068217548
2023-03-10 03:00:00,2023-03-10 03:00:00,551318,0.40075199,1863367,1.35447788,8712731,6.33326736,7222219,5.24981706,1689771,1.22829128,4553402,3.30985913,3115267,2.26448157,13373216,9.72096491,5472483,3.97793734,52262220,37.98930689,15816962,11.49731916,9802399,7.12534492,13135515,9.54818051,20042.1,0.0006740361283363
2023-03-10 04:00:00,2023-03-10 04:00:00,560298,0.40725442,1863380,1.3544038,8714223,6.33396127,7221263,5.24879845,1689938,1.22833692,4548619,3.30617848,3121261,2.26869869,13371464,9.71909201,5470677,3.97637933,52265242,37.98916079,15817322,11.49687183,9799779,7.12300117,13135888,9.54786283,19865.7,-0.0088014728995463
2023-03-10 05:00:00,2023-03-10 05:00:00,549045,0.39908557,1863643,1.35463036,8715325,6.3349278,7220365,5.24828288,1699686,1.23545457,4549070,3.3065927,3121495,2.26892806,13368403,9.71712102,5470732,3.97652322,52269605,37.99332483,15817793,11.49751462,9794678,7.11947953,13135919,9.54813486,19978.3,0.0056680610298152
2023-03-10 06:00:00,2023-03-10 06:00:00,552354,0.40149422,1864759,1.35545313,8714624,6.33447236,7220222,5.24822376,1689299,1.22791503,4554198,3.31034837,3123148,2.27014897,13368334,9.71715386,5468889,3.97521754,52270349,37.99419012,15817492,11.49739402,9795854,7.12039515,13135062,9.54759347,19867.3,-0.0055560282906954
2023-03-10 07:00:00,2023-03-10 07:00:00,541910,0.39388052,1865071,1.35560357,8715631,6.33484756,7218408,5.24660972,1699644,1.23536502,4554677,3.3105101,3128154,2.27365967,13365859,9.71480771,5470360,3.97606286,52274567,37.99511626,15817927,11.49706272,9794917,7.11931311,13135207,9.54716119,19942.9,0.0038052478192809
2023-03-10 08:00:00,2023-03-10 08:00:00,545110,0.39619968,1865158,1.35564381,8715489,6.33463693,7218390,5.24650767,1700240,1.23577726,4554558,3.31036747,3127047,2.27281652,13364358,9.71355202,5470294,3.97594746,52275643,37.99525405,15818218,11.49707927,9794953,7.11921856,13135207,9.5469993,19947.7,0.0002406871618469
2023-03-10 09:00:00,2023-03-10 09:00:00,557300,0.40507232,1865413,1.35587147,8716856,6.33582824,7216808,5.24552154,1683881,1.22392532,4555313,3.31101956,3128148,2.27368772,13363931,9.71354482,5469301,3.9753498,52276870,37.99733176,15820935,11.49941295,9790633,7.11630077,13134982,9.54713373,19843.6,-0.0052186467612808
2023-03-10 10:00:00,2023-03-10 10:00:00,550733,0.40033408,1865545,1.35608587,8716797,6.33633885,7217134,5.24621677,1673738,1.21665918,4555310,3.31130663,3132113,2.27676855,13361404,9.71255649,5469873,3.97611288,52278593,38.00190368,15821610,11.50090821,9789815,7.11632784,13135688,9.54848096,19614.2,-0.0115604023463483
