start_time,date,nvt_golden_cross,close,change
2022-01-07,2022-01-07,-0.3764081595034467,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,-0.3333976335025609,41688.05,0.0032293028854599
2022-01-09,2022-01-09,-0.3133911337513533,41851.22,0.0039140712986094
2022-01-10,2022-01-10,-0.3172893171719566,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,-0.5821365343207562,42700.68,0.0215094894806531
2022-01-12,2022-01-12,-0.8612788794919314,43880.72,0.0276351570982007
2022-01-13,2022-01-13,-1.023620004800363,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,-1.1238040393026978,43042.4,0.0119451774472942
2022-01-15,2022-01-15,-1.111594220499264,43070.51,0.0006530769659685
2022-01-16,2022-01-16,-1.094530588843187,43060.66,-0.0002286947612182
2022-01-17,2022-01-17,-1.0596019519378983,42176.34,-0.0205366104467513
2022-01-18,2022-01-18,-1.1264389711698866,42337.58,0.0038229964951914
2022-01-19,2022-01-19,-1.2334742674105486,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,-1.193742216812217,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,-0.991368769122606,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,-1.0148639791448308,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,-1.012838086644369,36230.01,0.0338514193551884
2022-01-24,2022-01-24,-1.0319676530084574,36648.31,0.0115456771886068
2022-01-25,2022-01-25,-1.0225984684293057,36934.26,0.0078025426001908
2022-01-26,2022-01-26,-1.0255183768270328,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,-1.0359845317647725,37131.0,0.009339331396621
2022-01-28,2022-01-28,-1.0173255733043145,37696.21,0.0152220516549512
2022-01-29,2022-01-29,-1.0069535152407485,38150.01,0.0120383454994548
2022-01-30,2022-01-30,-1.0082443498533635,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,-0.801720673784161,38439.04,0.0150258740359454
2022-02-01,2022-02-01,-0.5353500129127232,38680.51,0.0062818946570986
2022-02-02,2022-02-02,-0.3525825350576071,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,-0.1484413269015642,37289.86,0.0107836299601837
2022-02-04,2022-02-04,-0.0431624761989424,41550.0,0.11424392582863
2022-02-05,2022-02-05,0.0458233375211689,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,0.169885895987196,42361.35,0.0238469460435835
2022-02-07,2022-02-07,0.2430686284569158,43829.99,0.0346693389138921
2022-02-08,2022-02-08,0.176312804242511,44021.57,0.0043709797789139
2022-02-09,2022-02-09,0.1605483917558926,44358.08,0.0076442071466329
2022-02-10,2022-02-10,0.0804518244434555,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,0.0943448113806456,42366.0,-0.025425746509938
2022-02-12,2022-02-12,0.1300834204706771,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,0.192150622047288,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,0.2420131719805918,42525.14,0.0115127733245989
2022-02-15,2022-02-15,0.2664665767608467,44529.6,0.0471358824450665
2022-02-16,2022-02-16,0.1793135299600574,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,0.2230471074412446,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,0.446883703219653,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,0.575520569089089,40052.6,0.0021467818289178
2022-02-20,2022-02-20,0.6331630628961724,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,0.5022153932814684,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,0.3125102031627926,38212.0,0.0331365042285811
2022-02-23,2022-02-23,0.1786034791804037,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,0.091873533936813,38315.1,0.0292066681351033
2022-02-25,2022-02-25,-0.0440417498959161,39205.4,0.0232362697735357
2022-02-26,2022-02-26,-0.0364808907278623,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,-0.0214519740680107,37672.0,-0.036504489850202
2022-02-28,2022-02-28,-0.029186541063628,43155.0,0.1455457634317265
2022-03-01,2022-03-01,-0.1379798465616195,44394.1,0.0287127795156991
2022-03-02,2022-03-02,-0.1356049210937118,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,-0.0298099010798809,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,0.0735953645621168,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,0.1817659008890977,39375.1,0.0063228863439457
2022-03-06,2022-03-06,0.2998451568062553,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,0.3661872729286307,37963.8,-0.011387694623331
2022-03-08,2022-03-08,0.1945508578066828,38709.9,0.0196529325304632
2022-03-09,2022-03-09,-0.0141420834425449,41937.5,0.08337918723634
2022-03-10,2022-03-10,-0.1353659710975217,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,-0.1323251233433134,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,-0.1955957503952988,38792.6,0.0020561568465373
2022-03-13,2022-03-13,-0.1924753612437307,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,-0.2113002908297078,39653.8,0.0506071211884369
2022-03-15,2022-03-15,-0.3397557119958849,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,-0.4728527576769805,41105.8,0.0467214993252018
2022-03-17,2022-03-17,-0.4631138955733953,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,-0.1946117290124293,41751.5,0.020866495020551
2022-03-19,2022-03-19,0.0173514640331634,42188.2,0.0104595044489419
2022-03-20,2022-03-20,0.2538752065867841,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,0.289917417549441,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,0.3028878102489169,42349.8,0.0333756283246304
2022-03-23,2022-03-23,0.3155382451730271,42867.9,0.0122338240086139
2022-03-24,2022-03-24,0.3983035861196301,43973.4,0.0257885270797029
2022-03-25,2022-03-25,0.3955799092722407,44290.6,0.0072134517685691
2022-03-26,2022-03-26,0.487913359449213,44489.2,0.0044840214402153
2022-03-27,2022-03-27,0.5983676185253703,46820.8,0.0524082249175081
2022-03-28,2022-03-28,0.5347681362255322,47121.9,0.0064309025048696
2022-03-29,2022-03-29,0.525004346830741,47418.5,0.0062943132598642
2022-03-30,2022-03-30,0.3290604041419319,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,0.3965169116478601,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,0.4520449255916845,46266.2,0.016705489386015
2022-04-02,2022-04-02,0.3820109136607229,45794.6,-0.0101931863866061
2022-04-03,2022-04-03,0.4581841712977851,46392.4,0.0130539408576557
2022-04-04,2022-04-04,0.6030997489274527,46580.9,0.0040631655184901
2022-04-05,2022-04-05,0.398375199011746,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,0.1342772048819372,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,-0.008065501373285,43417.1,0.0059638968760209
2022-04-08,2022-04-08,-0.1464824429129658,42229.2,-0.027360187575863
2022-04-09,2022-04-09,-0.2176841719693729,42727.7,0.0118046280772545
2022-04-10,2022-04-10,-0.2283254974453239,42140.4,-0.0137451816971191
2022-04-11,2022-04-11,-0.4587130166776214,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,-0.5707506894869184,40060.7,0.0140511724920011
2022-04-13,2022-04-13,-0.9080069297057765,41129.8,0.0266870024737462
2022-04-14,2022-04-14,-1.1274790273498,39915.9,-0.0295138804467807
2022-04-15,2022-04-15,-0.953740649470892,40529.5,0.0153723203034379
2022-04-16,2022-04-16,-0.7317148396174019,40361.0,-0.0041574655497846
2022-04-17,2022-04-17,-0.5401838920553278,39649.1,-0.0176383142142166
2022-04-18,2022-04-18,-0.5236521458485193,40785.6,0.0286639545412128
2022-04-19,2022-04-19,-0.6040043675965638,41472.9,0.0168515358361776
2022-04-20,2022-04-20,-0.7375202142221547,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,-0.6497203900560999,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,-0.5999773717058442,39674.2,-0.0191743840513427
2022-04-23,2022-04-23,-0.5213130472082607,39415.1,-0.0065306924903337
2022-04-24,2022-04-24,-0.4676405022020804,39433.4,0.0004642890668804
2022-04-25,2022-04-25,-0.5657651185519125,40411.0,0.0247911668788387
2022-04-26,2022-04-26,-0.7860904941218256,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,-1.0151560176726904,39209.0,0.0292778070914614
2022-04-28,2022-04-28,-1.026028657878223,39732.5,0.0133515264352572
2022-04-29,2022-04-29,-0.9929933349170268,38572.2,-0.0292027936827534
2022-04-30,2022-04-30,-0.9544873689701134,37614.5,-0.0248287626840054
2022-05-01,2022-05-01,-0.7874213191004308,38440.5,0.0219596166372011
2022-05-02,2022-05-02,-0.7584105146122241,38525.6,0.0022138109545921
2022-05-03,2022-05-03,-0.7720306264992913,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,-0.7175984293799043,39684.0,0.0522659355286916
2022-05-05,2022-05-05,-0.745752338696948,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,-0.7429915358951179,35995.3,-0.0147640462354965
2022-05-07,2022-05-07,-0.6314713752460698,35466.7,-0.0146852505743807
2022-05-08,2022-05-08,-0.5553310646918201,34032.0,-0.040452029650348
2022-05-09,2022-05-09,-0.5743095147181292,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,-0.7398981864118889,31002.1,0.0314573171948922
2022-05-11,2022-05-11,-0.9642579267863006,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,-1.036225912052864,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,-0.978128210692074,29274.3,0.0087385900409018
2022-05-14,2022-05-14,-0.9565402018099628,30079.8,0.0275156024226028
2022-05-15,2022-05-15,-0.6142918913833096,31324.4,0.0413766048976389
2022-05-16,2022-05-16,-0.4043264688955616,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,-0.368253718802407,30437.0,0.0190948447602179
2022-05-18,2022-05-18,-0.2575114180243116,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,0.048607636717905,30319.9,0.0564204232664127
2022-05-20,2022-05-20,0.4162378139252221,29188.9,-0.0373022338464177
2022-05-21,2022-05-21,0.9650648961937608,29427.4,0.0081709142859101
2022-05-22,2022-05-22,1.7519484408626556,30284.0,0.0291089256951004
2022-05-23,2022-05-23,2.101811689402896,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,2.258300756818278,29643.1,0.0187437495059745
2022-05-25,2022-05-25,2.271676617079309,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,2.4101464071993592,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,2.437089783791893,28623.2,-0.0195519627320681
2022-05-28,2022-05-28,2.610306434866748,29018.8,0.0138209564269542
2022-05-29,2022-05-29,2.773359753453174,29452.8,0.0149558217431458
2022-05-30,2022-05-30,2.7707975877042736,31726.5,0.0771980932203391
2022-05-31,2022-05-31,2.251845420776477,31797.8,0.002247332671426
2022-06-01,2022-06-01,1.4658471735404823,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,1.3159352124786443,30437.1,0.0214854565407809
2022-06-03,2022-06-03,1.3276155069149034,29682.8,-0.0247822558653747
2022-06-04,2022-06-04,1.36755218462054,29848.4,0.0055789885051276
2022-06-05,2022-06-05,1.450135144356433,29909.9,0.0020604119483791
2022-06-06,2022-06-06,1.5292349834240495,31361.2,0.0485223955947695
2022-06-07,2022-06-07,1.189452888599924,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,0.8641060971664415,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,0.8411078625233736,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,0.9444597069889866,29077.7,-0.0337483758843329
2022-06-11,2022-06-11,0.995551312541544,28416.7,-0.0227321968381267
2022-06-12,2022-06-12,0.7995628746733153,26564.7,-0.0651729440786579
2022-06-13,2022-06-13,0.334335403054752,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,-0.4529260176965757,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,-1.1937611529813656,22567.5,0.0201060449221839
2022-06-16,2022-06-16,-1.6580812889574688,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,-2.00726947617856,20457.3,0.003428588245681
2022-06-18,2022-06-18,-2.479916077627129,18959.7,-0.0732061415729348
2022-06-19,2022-06-19,-2.9514573522355936,20564.2,0.0846268664588574
2022-06-20,2022-06-20,-3.0173162487607104,20570.1,0.0002869063712664
2022-06-21,2022-06-21,-3.020135288642781,20713.1,0.0069518378617507
2022-06-22,2022-06-22,-3.086738042025173,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,-2.8190840003675897,21096.6,0.0560233063361597
2022-06-24,2022-06-24,-2.501554336014796,21231.2,0.0063801750045031
2022-06-25,2022-06-25,-2.0465935621118594,21481.9,0.0118080937488225
2022-06-26,2022-06-26,-1.556371331440889,21029.1,-0.0210782100279771
2022-06-27,2022-06-27,-1.1941365670180724,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,-0.8713304089824472,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,-0.7348881133898078,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,-0.7189517832016382,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,-0.7051396428232088,19272.0,-0.0327000777975757
2022-07-02,2022-07-02,-0.6131106473647954,19240.9,-0.0016137401411373
2022-07-03,2022-07-03,-0.5478008297694226,19305.9,0.0033782203535177
2022-07-04,2022-07-04,-0.3171095705203253,20226.6,0.0476900843783505
2022-07-05,2022-07-05,-0.398611585872088,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,-0.6807550478161355,20554.1,0.0190431333663856
2022-07-07,2022-07-07,-0.5667742342567563,21613.4,0.0515371629018055
2022-07-08,2022-07-08,-0.3911339818568546,21587.9,-0.0011798236279345
2022-07-09,2022-07-09,-0.0569170099981037,21580.0,-0.0003659457381218
2022-07-10,2022-07-10,0.2667420242281744,20853.8,-0.0336515291936978
2022-07-11,2022-07-11,0.4091927976147327,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,0.4430170625014813,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,0.3441762500004721,20220.1,0.0464319537957551
2022-07-14,2022-07-14,0.3157917862943183,20578.6,0.0177298826415299
2022-07-15,2022-07-15,0.2623458361211662,20823.1,0.0118812747222842
2022-07-16,2022-07-16,0.2443857749708527,21183.5,0.0173077015429981
2022-07-17,2022-07-17,0.2671717203140134,20794.4,-0.0183680694880449
2022-07-18,2022-07-18,0.2388031119553794,22423.9,0.0783624437348518
2022-07-19,2022-07-19,0.1097784846023807,23385.9,0.0429006551045982
2022-07-20,2022-07-20,-0.0669505694074202,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,-0.0030750268454986,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,0.1084250153703144,22675.1,-0.0202812763291495
2022-07-23,2022-07-23,0.2952899971393467,22440.2,-0.0103593809950121
2022-07-24,2022-07-24,0.4856096802662045,22570.6,0.0058109999019615
2022-07-25,2022-07-25,0.5762897217523252,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,0.5791610826979448,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,0.3252071566254321,22941.1,0.0800386045854715
2022-07-28,2022-07-28,0.3216948918125453,23836.2,0.039017309544878
2022-07-29,2022-07-29,0.2795116083301787,23771.1,-0.0027311400307097
2022-07-30,2022-07-30,0.328915707337374,23629.9,-0.0059399859493248
2022-07-31,2022-07-31,0.5511451637554265,23290.1,-0.0143800862466622
2022-08-01,2022-08-01,0.5254482855777621,23257.6,-0.001395442698829
2022-08-02,2022-08-02,0.4131540183301225,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,0.0631561569221409,22801.5,-0.007556006285065
2022-08-04,2022-08-04,0.0733610885287266,22608.9,-0.00844681270969
2022-08-05,2022-08-05,0.1381167752194123,23298.1,0.0304835706292654
2022-08-06,2022-08-06,0.2730158121417224,22943.3,-0.0152287096372665
2022-08-07,2022-08-07,0.5761161875898203,23167.8,0.0097849916969223
2022-08-08,2022-08-08,0.5288177814736952,23804.4,0.0274777924533189
2022-08-09,2022-08-09,0.2911508526778393,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,-0.1555259092480655,23940.9,0.034602120984261
2022-08-11,2022-08-11,-0.2080534870302385,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,-0.1344264212571026,24387.5,0.0196636730052013
2022-08-13,2022-08-13,0.1419411464196613,24429.0,0.0017016914402869
2022-08-14,2022-08-14,0.5504271810371798,24294.1,-0.0055221253428302
2022-08-15,2022-08-15,0.6429578682048616,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,0.6091751125371954,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,0.0660608800192139,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,0.2634154479989589,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,0.2755921788339789,20824.9,-0.101798137596991
2022-08-20,2022-08-20,0.2888484332054716,21127.8,0.0145450878515622
2022-08-21,2022-08-21,0.4040143904549914,21505.6,0.0178816535559782
2022-08-22,2022-08-22,0.2215442932159133,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,-0.08579213350116,21518.2,0.006134567728059
2022-08-24,2022-08-24,-0.7288620149684063,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,-0.7869277749265595,21548.3,0.0090564694753896
2022-08-26,2022-08-26,-0.8157558274927414,20228.7,-0.0612391696792785
2022-08-27,2022-08-27,-0.8071885128820293,20023.9,-0.0101242294363947
2022-08-28,2022-08-28,-0.8028575956423024,19547.5,-0.0237915690749555
2022-08-29,2022-08-29,-0.6439102306621496,20275.5,0.0372426141450312
2022-08-30,2022-08-30,-0.4653110730586258,19803.1,-0.023299055510345
2022-08-31,2022-08-31,-0.6659203139557227,20041.5,0.012038519221738
2022-09-01,2022-09-01,-0.6177672614470912,20122.5,0.0040416136516727
2022-09-02,2022-09-02,-0.5707932707310055,19941.0,-0.0090197540067089
2022-09-03,2022-09-03,-0.4375493044432959,19820.7,-0.0060327967504136
2022-09-04,2022-09-04,-0.4176551415796977,19992.7,0.0086777964451305
2022-09-05,2022-09-05,-0.451925874982635,19784.9,-0.0103937937347131
2022-09-06,2022-09-06,-0.3827187357528722,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,-0.7245924209312287,19287.0,0.0269147831642839
2022-09-08,2022-09-08,-0.7691441891570606,19309.3,0.0011562192150151
2022-09-09,2022-09-09,-0.7977902022006842,21352.0,0.1057884024796342
2022-09-10,2022-09-10,-0.6291555951781906,21639.5,0.0134647808167853
2022-09-11,2022-09-11,-0.1774928889447796,21820.3,0.0083550913838119
2022-09-12,2022-09-12,0.0920720917533467,22386.0,0.0259253997424417
2022-09-13,2022-09-13,0.1506061761729323,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,0.0240422547904746,20217.0,0.0027030378177308
2022-09-15,2022-09-15,0.076780715364455,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,0.2463618682930286,19792.5,0.0051648485587179
2022-09-17,2022-09-17,0.5815434969717046,20102.0,0.0156372363268915
2022-09-18,2022-09-18,0.7837978131877905,19404.5,-0.0346980399960202
2022-09-19,2022-09-19,0.7448300485604291,19528.6,0.0063954237419154
2022-09-20,2022-09-20,0.5892016114080175,18866.8,-0.033888758026689
2022-09-21,2022-09-21,-0.0188724486026023,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,-0.2183972462177109,19392.5,0.0512264534489768
2022-09-23,2022-09-23,-0.2482604616958556,19280.7,-0.005765115379657
2022-09-24,2022-09-24,0.0328156252289831,18911.0,-0.0191746150295373
2022-09-25,2022-09-25,0.2470606010797302,18799.7,-0.0058854634868594
2022-09-26,2022-09-26,0.2515496483391701,19216.3,0.0221599280839586
2022-09-27,2022-09-27,0.1234443069882623,19070.1,-0.007608124352763
2022-09-28,2022-09-28,-0.0747972443696278,19407.3,0.0176821306652823
2022-09-29,2022-09-29,0.0505820359424203,19582.5,0.0090275308775564
2022-09-30,2022-09-30,0.1661385138545438,19411.7,-0.0087220732797139
2022-10-01,2022-10-01,0.4813504423517467,19304.0,-0.0055482003121829
2022-10-02,2022-10-02,0.8056749419525242,19049.4,-0.0131889763779526
2022-10-03,2022-10-03,0.9027485119146478,19622.0,0.0300586895125305
2022-10-04,2022-10-04,0.7143236035253268,20333.0,0.0362348384466415
2022-10-05,2022-10-05,0.5869675407834553,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,0.7017859432798677,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,0.7788606812662721,19520.9,-0.0217049213190336
2022-10-08,2022-10-08,0.9810386538706592,19406.2,-0.0058757536793898
2022-10-09,2022-10-09,1.133754786738106,19430.0,0.0012264121775513
2022-10-10,2022-10-10,1.1831473570033206,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,1.0387107414515335,19055.0,-0.003608031792512
2022-10-12,2022-10-12,0.6820309750816698,19148.0,0.004880608764104
2022-10-13,2022-10-13,0.6324323430005228,19365.5,0.0113588886567788
2022-10-14,2022-10-14,0.6179246783556005,19164.6,-0.0103741189228268
2022-10-15,2022-10-15,0.9210499956148654,19060.4,-0.0054371080012104
2022-10-16,2022-10-16,1.197324203948995,19251.9,0.0100470084573252
2022-10-17,2022-10-17,1.249222155736779,19540.6,0.0149959224803783
2022-10-18,2022-10-18,1.042028141482757,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,0.7544837139800794,19116.7,-0.010568865839583
2022-10-20,2022-10-20,0.7679453218867058,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,0.8162087932475081,19150.9,0.0061046404724003
2022-10-22,2022-10-22,1.0048779760745823,19195.1,0.0023079855254843
2022-10-23,2022-10-23,1.2525179750039792,19560.7,0.0190465274992055
2022-10-24,2022-10-24,1.313924531854982,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,0.8077380609351005,20068.3,0.0388340468265513
2022-10-26,2022-10-26,0.0721781945164844,20758.3,0.0343825834774245
2022-10-27,2022-10-27,-0.1854978783913846,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,-0.1407365584426857,20582.8,0.0146557886174853
2022-10-29,2022-10-29,-0.0592753101844927,20796.7,0.0103921721048643
2022-10-30,2022-10-30,0.044823381006594,20615.6,-0.0087081123447471
2022-10-31,2022-10-31,0.0762920777841979,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,-0.0888263842685215,20472.1,-0.000483351235231
2022-11-02,2022-11-02,-0.4186134732718651,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,-0.5997620792426401,20199.7,0.0029592703114682
2022-11-04,2022-11-04,-0.773377942942653,21137.6,0.0464313826442965
2022-11-05,2022-11-05,-0.6204016608215062,21289.9,0.0072051699341459
2022-11-06,2022-11-06,-0.6403964017879712,20900.0,-0.0183138483506264
2022-11-07,2022-11-07,-0.8009528833313799,20578.6,-0.015377990430622
2022-11-08,2022-11-08,-0.8586114155357975,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,-1.3375234424720166,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,-1.5487619546049385,17588.0,0.1058157812008802
2022-11-11,2022-11-11,-1.751106118918776,17058.3,-0.0301171253127132
2022-11-12,2022-11-12,-1.815126963267036,16806.9,-0.014737693674047
2022-11-13,2022-11-13,-1.786452394403344,16321.2,-0.0288988451171841
2022-11-14,2022-11-14,-1.5574047001008138,16605.2,0.0174006813224518
2022-11-15,2022-11-15,-1.5264178236712154,16888.3,0.0170488762556306
2022-11-16,2022-11-16,-1.3392650691625283,16650.6,-0.014074832872462
2022-11-17,2022-11-17,-1.1227491297390169,16682.1,0.0018918237180642
2022-11-18,2022-11-18,-1.115279007740086,16689.7,0.0004555781346473
2022-11-19,2022-11-19,-0.6994424895329604,16692.9,0.0001917350221993
2022-11-20,2022-11-20,-0.4316198426878036,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,-0.0959023968724146,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,0.1674801857158426,16220.6,0.0283776073036201
2022-11-23,2022-11-23,0.5285893718454503,16595.8,0.0231310802313107
2022-11-24,2022-11-24,1.0314336444600674,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,1.2143905200333895,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,1.6440829124310057,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,2.0848239137509865,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,2.329511066654838,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,2.439375340604788,16433.2,0.0141133635718473
2022-11-30,2022-11-30,2.7163532336775877,17153.3,0.0438198281527637
2022-12-01,2022-12-01,2.997142213037568,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,3.225566981082428,17083.0,0.0066291505848383
2022-12-03,2022-12-03,3.402054646215708,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,3.5251957720780367,17099.5,0.0130335614206582
2022-12-05,2022-12-05,3.667351278713914,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,3.3957825972816327,17078.6,0.0070938714375849
2022-12-07,2022-12-07,2.9557961658235734,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,2.8634536185051216,17216.0,0.0230568100784407
2022-12-09,2022-12-09,2.70679448781909,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,2.6233642130308654,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,2.614046415170085,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,2.372559303237621,17200.0,0.0071849765478149
2022-12-13,2022-12-13,1.8267439670751515,17777.1,0.0335523255813952
2022-12-14,2022-12-14,1.0354970222221502,17803.9,0.0015075574756289
2022-12-15,2022-12-15,0.8334407204475229,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,0.4880557373128187,16624.1,-0.0419380121947002
2022-12-17,2022-12-17,0.4424294954465589,16768.0,0.0086561076990634
2022-12-18,2022-12-18,0.4662748134535244,16730.3,-0.0022483301526717
2022-12-19,2022-12-19,0.2972246824504185,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,-0.123487614246617,16887.2,0.0278771942638715
2022-12-21,2022-12-21,-0.5620977069771208,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,-0.6634037333374144,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,-0.547886082179545,16776.4,-0.0023252356456839
2022-12-24,2022-12-24,-0.0956806496123971,16828.9,0.0031293960563649
2022-12-25,2022-12-25,0.1550108524578607,16824.4,-0.0002673971560827
2022-12-26,2022-12-26,0.5160108209068262,16912.9,0.0052602173034401
2022-12-27,2022-12-27,0.5804235997558018,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,0.3621879505601277,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,0.4758514479545062,16630.3,0.0055202853860572
2022-12-30,2022-12-30,0.5563825663800153,16601.2,-0.0017498181031009
2022-12-31,2022-12-31,0.7326149110569479,16537.6,-0.0038310483579501
2023-01-01,2023-01-01,0.9832686993791284,16610.3,0.0043960429566562
2023-01-02,2023-01-02,1.1931288372895914,16666.0,0.0033533409992594
2023-01-03,2023-01-03,1.0278859160641545,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,0.6263853344809358,16842.1,0.0104936642027453
2023-01-05,2023-01-05,0.3988725312250702,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,0.2063916327867525,16943.8,0.007132752410276
2023-01-07,2023-01-07,0.2950829509294229,16936.5,-0.000430836058027
2023-01-08,2023-01-08,0.4260522908541887,17124.7,0.011112095179051
2023-01-09,2023-01-09,0.4494533135865521,17169.7,0.0026277832604366
2023-01-10,2023-01-10,0.2366164190712895,17428.8,0.0150905374001875
2023-01-11,2023-01-11,-0.1297421645256235,17935.7,0.0290840447994125
