start_time,date,sca,scda,close,change
2022-01-20,2022-01-20,23354420476.649075,115847628351415.86,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,23363190206.04511,115945997332897.56,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,23372963517.55845,116172599816266.98,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,23382101729.74171,116467425650982.0,36230.01,0.0338514193551884
2022-01-24,2022-01-24,23391194836.538963,116683997658264.64,36648.31,0.0115456771886068
2022-01-25,2022-01-25,23397433040.352608,116937702967871.77,36934.26,0.0078025426001908
2022-01-26,2022-01-26,23411622770.96245,117274285289922.95,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,23420425008.19361,117452063102503.77,37131.0,0.009339331396621
2022-01-28,2022-01-28,23433767862.41102,117713319002875.88,37696.21,0.0152220516549512
2022-01-29,2022-01-29,23445217825.934536,117912667711813.44,38150.01,0.0120383454994548
2022-01-30,2022-01-30,23459037115.8908,118200720537269.98,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,23473310024.71201,118529347337813.4,38439.04,0.0150258740359454
2022-02-01,2022-02-01,23293525363.767647,118492851576239.56,38680.51,0.0062818946570986
2022-02-02,2022-02-02,23308555547.712128,118849157902277.28,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,23321321629.53826,119084312849629.8,37289.86,0.0107836299601837
2022-02-04,2022-02-04,23336377031.29614,119439305357304.2,41550.0,0.11424392582863
2022-02-05,2022-02-05,23351585370.851067,119784109518071.22,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,23365715832.24148,120097677869788.08,42361.35,0.0238469460435835
2022-02-07,2022-02-07,23376360373.13786,120313428487174.0,43829.99,0.0346693389138921
2022-02-08,2022-02-08,23388411027.26938,120547713825947.23,44021.57,0.0043709797789139
2022-02-09,2022-02-09,23401118884.94028,120840299523837.88,44358.08,0.0076442071466329
2022-02-10,2022-02-10,23408101609.72233,121032111326315.12,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,23418505220.489048,121251127811169.48,42366.0,-0.025425746509938
2022-02-12,2022-02-12,23434164075.36144,121613501391934.05,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,23449672202.336933,122003211661741.8,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,23464207722.78908,122342134348584.84,42525.14,0.0115127733245989
2022-02-15,2022-02-15,23476504687.844788,122646551455440.92,44529.6,0.0471358824450665
2022-02-16,2022-02-16,23491163596.459263,123025696084530.3,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,23501271509.79568,123305841133220.88,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,23515349974.451927,123640583713793.05,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,23531539333.8436,124031724819364.56,40052.6,0.0021467818289178
2022-02-20,2022-02-20,23543950930.667103,124417486470861.28,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,23547685757.79336,124701139639890.77,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,23562028788.688538,125023335018515.1,38212.0,0.0331365042285811
2022-02-23,2022-02-23,23567908371.683567,125309249134468.28,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,23581436894.437588,125611559142236.72,38315.1,0.0292066681351033
2022-02-25,2022-02-25,23591692503.361443,125764661313371.8,39205.4,0.0232362697735357
2022-02-26,2022-02-26,23605976156.03477,126083743551278.48,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,23618224538.2858,126393482983867.06,37672.0,-0.036504489850202
2022-02-28,2022-02-28,23583936688.448902,124982421485024.48,43155.0,0.1455457634317265
2022-03-01,2022-03-01,23593784595.583878,125130070993762.0,44394.1,0.0287127795156991
2022-03-02,2022-03-02,23601670007.609207,125356960352070.77,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,23608901604.999672,125539196354794.62,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,23620101930.183,125765582034705.06,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,23636174618.837524,126171676537886.84,39375.1,0.0063228863439457
2022-03-06,2022-03-06,23651491501.475616,126559575115066.8,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,23656280419.09533,126837280057191.2,37963.8,-0.011387694623331
2022-03-08,2022-03-08,23665292982.125824,127030604209144.14,38709.9,0.0196529325304632
2022-03-09,2022-03-09,23671813529.426395,127075764838377.86,41937.5,0.08337918723634
2022-03-10,2022-03-10,23682753631.984943,127413371618750.4,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,23661862302.939648,127474805993930.95,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,23675408742.41923,127792585833574.84,38792.6,0.0020561568465373
2022-03-13,2022-03-13,23690778205.345818,128170892283084.77,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,23703605123.365726,128501646544573.5,39653.8,0.0506071211884369
2022-03-15,2022-03-15,23716176570.022827,128769013141988.48,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,23720745193.77713,128912041851956.28,41105.8,0.0467214993252018
