start_time,datetime,exchange_supply_ratio,close,change
2021-09-27 07:00:00,2021-09-27 07:00:00,0.03773164,3090.66,0.0001650405320128
2021-09-27 08:00:00,2021-09-27 08:00:00,0.03774748,3108.53,0.0057819365442981
2021-09-27 09:00:00,2021-09-27 09:00:00,0.03772757,3089.14,-0.0062376750425443
2021-09-27 10:00:00,2021-09-27 10:00:00,0.03771043,3099.38,0.0033148384339978
2021-09-27 11:00:00,2021-09-27 11:00:00,0.03769397,3091.61,-0.0025069530035038
2021-09-27 12:00:00,2021-09-27 12:00:00,0.03769231,3072.96,-0.006032455581396
2021-09-27 13:00:00,2021-09-27 13:00:00,0.03770685,3068.19,-0.0015522492970946
2021-09-27 14:00:00,2021-09-27 14:00:00,0.03765904,3050.0,-0.0059285767830544
2021-09-27 15:00:00,2021-09-27 15:00:00,0.03763904,3058.11,0.0026590163934425
2021-09-27 16:00:00,2021-09-27 16:00:00,0.0376268,3007.91,-0.0164153676617258
2021-09-27 17:00:00,2021-09-27 17:00:00,0.03763906,2999.39,-0.0028325315584575
2021-09-27 18:00:00,2021-09-27 18:00:00,0.0376394,2999.53,4.667615748554788e-05
2021-09-27 19:00:00,2021-09-27 19:00:00,0.03762239,2992.24,-0.0024303807596525
2021-09-27 20:00:00,2021-09-27 20:00:00,0.03762406,2952.96,-0.0131272892548724
2021-09-27 21:00:00,2021-09-27 21:00:00,0.03761839,2994.15,0.0139487158647595
2021-09-27 22:00:00,2021-09-27 22:00:00,0.03762305,3000.8,0.0022209976120102
2021-09-27 23:00:00,2021-09-27 23:00:00,0.03762991,2923.6,-0.0257264729405493
2021-09-28 00:00:00,2021-09-28 00:00:00,0.03761618,2930.18,0.0022506498837049
2021-09-28 01:00:00,2021-09-28 01:00:00,0.03762619,2935.15,0.0016961415339673
2021-09-28 02:00:00,2021-09-28 02:00:00,0.03764753,2937.17,0.0006882101425822
2021-09-28 03:00:00,2021-09-28 03:00:00,0.03763808,2947.0,0.0033467589550484
2021-09-28 04:00:00,2021-09-28 04:00:00,0.03764266,2958.98,0.0040651510010178
2021-09-28 05:00:00,2021-09-28 05:00:00,0.03762984,2941.66,-0.0058533683904589
2021-09-28 06:00:00,2021-09-28 06:00:00,0.03764618,2929.19,-0.0042391030914517
2021-09-28 07:00:00,2021-09-28 07:00:00,0.03780955,2893.27,-0.0122627757161536
2021-09-28 08:00:00,2021-09-28 08:00:00,0.03784077,2907.12,0.0047869711433774
2021-09-28 09:00:00,2021-09-28 09:00:00,0.03782399,2909.36,0.0007705220286744
2021-09-28 10:00:00,2021-09-28 10:00:00,0.03779217,2900.66,-0.0029903483927737
2021-09-28 11:00:00,2021-09-28 11:00:00,0.03779114,2925.91,0.0087049154330394
2021-09-28 12:00:00,2021-09-28 12:00:00,0.03777898,2898.7,-0.0092996708716263
2021-09-28 13:00:00,2021-09-28 13:00:00,0.03778783,2913.37,0.0050608893641976
2021-09-28 14:00:00,2021-09-28 14:00:00,0.0377646,2860.9,-0.0180100708114656
2021-09-28 15:00:00,2021-09-28 15:00:00,0.03776104,2842.28,-0.0065084413995595
2021-09-28 16:00:00,2021-09-28 16:00:00,0.03777678,2819.22,-0.0081132048918475
2021-09-28 17:00:00,2021-09-28 17:00:00,0.03777819,2828.08,0.0031427132327381
2021-09-28 18:00:00,2021-09-28 18:00:00,0.03778262,2834.35,0.0022170518514328
2021-09-28 19:00:00,2021-09-28 19:00:00,0.03779979,2836.86,0.0008855645915291
2021-09-28 20:00:00,2021-09-28 20:00:00,0.03782523,2860.95,0.0084917831687145
2021-09-28 21:00:00,2021-09-28 21:00:00,0.03781718,2880.97,0.0069976755972667
2021-09-28 22:00:00,2021-09-28 22:00:00,0.03781451,2833.14,-0.0166020472271491
2021-09-28 23:00:00,2021-09-28 23:00:00,0.03781271,2803.5,-0.0104618903407526
2021-09-29 00:00:00,2021-09-29 00:00:00,0.03783191,2843.49,0.0142643124665595
2021-09-29 01:00:00,2021-09-29 01:00:00,0.03785666,2850.33,0.0024054946562148
2021-09-29 02:00:00,2021-09-29 02:00:00,0.03784703,2865.93,0.0054730504888906
2021-09-29 03:00:00,2021-09-29 03:00:00,0.03785512,2895.49,0.0103142784366681
2021-09-29 04:00:00,2021-09-29 04:00:00,0.03785536,2906.5,0.0038024652131418
2021-09-29 05:00:00,2021-09-29 05:00:00,0.03784384,2908.61,0.0007259590572854
2021-09-29 06:00:00,2021-09-29 06:00:00,0.03782236,2926.44,0.0061300758781686
2021-09-29 07:00:00,2021-09-29 07:00:00,0.03782934,2922.38,-0.0013873511843741
2021-09-29 08:00:00,2021-09-29 08:00:00,0.03783731,2916.36,-0.002059964823192
2021-09-29 09:00:00,2021-09-29 09:00:00,0.03784653,2909.45,-0.0023693919817856
2021-09-29 10:00:00,2021-09-29 10:00:00,0.0376997,2926.57,0.0058842736599702
2021-09-29 11:00:00,2021-09-29 11:00:00,0.03766673,2931.46,0.0016708980137156
2021-09-29 12:00:00,2021-09-29 12:00:00,0.03766731,2908.89,-0.0076992351933848
2021-09-29 13:00:00,2021-09-29 13:00:00,0.03765877,2916.53,0.0026264313879178
2021-09-29 14:00:00,2021-09-29 14:00:00,0.03767524,2923.47,0.0023795400698773
2021-09-29 15:00:00,2021-09-29 15:00:00,0.03768702,2860.34,-0.0215942014113363
2021-09-29 16:00:00,2021-09-29 16:00:00,0.03766865,2843.03,-0.0060517281162378
2021-09-29 17:00:00,2021-09-29 17:00:00,0.03767284,2812.88,-0.0106048828186828
2021-09-29 18:00:00,2021-09-29 18:00:00,0.03765182,2816.52,0.0012940473820426
2021-09-29 19:00:00,2021-09-29 19:00:00,0.03765645,2808.87,-0.002716117762345
2021-09-29 20:00:00,2021-09-29 20:00:00,0.03766335,2820.91,0.0042864212298896
2021-09-29 21:00:00,2021-09-29 21:00:00,0.03768175,2820.07,-0.0002977762495079
2021-09-29 22:00:00,2021-09-29 22:00:00,0.03769178,2835.79,0.0055743297152197
2021-09-29 23:00:00,2021-09-29 23:00:00,0.03774711,2848.38,0.0044396799480921
2021-09-30 00:00:00,2021-09-30 00:00:00,0.03778527,2931.56,0.0292025642645994
2021-09-30 01:00:00,2021-09-30 01:00:00,0.03783317,2959.95,0.0096842636684904
2021-09-30 02:00:00,2021-09-30 02:00:00,0.03785681,2990.47,0.0103109849828544
2021-09-30 03:00:00,2021-09-30 03:00:00,0.03780913,3027.48,0.0123759810330819
2021-09-30 04:00:00,2021-09-30 04:00:00,0.03780868,3018.65,-0.0029166171205093
2021-09-30 05:00:00,2021-09-30 05:00:00,0.03777694,3028.03,0.0031073493117785
2021-09-30 06:00:00,2021-09-30 06:00:00,0.03774599,3020.67,-0.0024306232104701
2021-09-30 07:00:00,2021-09-30 07:00:00,0.03775193,3001.84,-0.0062337163609397
2021-09-30 08:00:00,2021-09-30 08:00:00,0.03776023,2975.89,-0.00864469791861
2021-09-30 09:00:00,2021-09-30 09:00:00,0.03775943,2980.32,0.0014886302921144
2021-09-30 10:00:00,2021-09-30 10:00:00,0.03772888,2950.78,-0.0099116873355881
2021-09-30 11:00:00,2021-09-30 11:00:00,0.03771388,2962.71,0.0040429988003172
2021-09-30 12:00:00,2021-09-30 12:00:00,0.03775339,3007.45,0.015101039251226
2021-09-30 13:00:00,2021-09-30 13:00:00,0.03773354,2973.33,-0.0113451595205239
2021-09-30 14:00:00,2021-09-30 14:00:00,0.03774517,2977.68,0.0014630061244462
2021-09-30 15:00:00,2021-09-30 15:00:00,0.0377202,2984.98,0.0024515730367267
2021-09-30 16:00:00,2021-09-30 16:00:00,0.03771909,2982.11,-0.0009614804789311
2021-09-30 17:00:00,2021-09-30 17:00:00,0.03770657,2993.89,0.0039502231641352
2021-09-30 18:00:00,2021-09-30 18:00:00,0.03769558,3035.24,0.0138114626789895
2021-09-30 19:00:00,2021-09-30 19:00:00,0.0377103,2990.86,-0.0146215785242681
2021-09-30 20:00:00,2021-09-30 20:00:00,0.03774078,2970.77,-0.0067171315273868
2021-09-30 21:00:00,2021-09-30 21:00:00,0.03765598,3003.02,0.0108557713993342
2021-09-30 22:00:00,2021-09-30 22:00:00,0.03768025,3002.12,-0.0002996983037076
2021-09-30 23:00:00,2021-09-30 23:00:00,0.03768295,2999.45,-0.000889371510799
2021-10-01 00:00:00,2021-10-01 00:00:00,0.03765085,3017.92,0.0061577955958593
2021-10-01 01:00:00,2021-10-01 01:00:00,0.03764756,3020.45,0.0008383257342805
2021-10-01 02:00:00,2021-10-01 02:00:00,0.03762836,2987.79,-0.010812958334023
2021-10-01 03:00:00,2021-10-01 03:00:00,0.03763004,3000.19,0.004150224748058
2021-10-01 04:00:00,2021-10-01 04:00:00,0.03762849,2998.3,-0.0006299601025268
2021-10-01 05:00:00,2021-10-01 05:00:00,0.03762568,3015.94,0.0058833338892039
2021-10-01 06:00:00,2021-10-01 06:00:00,0.03763422,3024.32,0.0027785698654483
2021-10-01 07:00:00,2021-10-01 07:00:00,0.03761515,3089.65,0.0216015501005184
2021-10-01 08:00:00,2021-10-01 08:00:00,0.03762691,3120.04,0.0098360655737703
2021-10-01 09:00:00,2021-10-01 09:00:00,0.03759677,3114.04,-0.0019230522685607
2021-10-01 10:00:00,2021-10-01 10:00:00,0.0376321,3205.78,0.0294601225417785
2021-10-01 11:00:00,2021-10-01 11:00:00,0.03770764,3235.38,0.0092333223115745
2021-10-01 12:00:00,2021-10-01 12:00:00,0.03771713,3222.29,-0.0040458925999419
2021-10-01 13:00:00,2021-10-01 13:00:00,0.03776337,3200.24,-0.0068429595101621
2021-10-01 14:00:00,2021-10-01 14:00:00,0.03771515,3211.55,0.0035341099417545
2021-10-01 15:00:00,2021-10-01 15:00:00,0.03780593,3235.99,0.0076100325388051
2021-10-01 16:00:00,2021-10-01 16:00:00,0.03781287,3275.01,0.0120581336777927
2021-10-01 17:00:00,2021-10-01 17:00:00,0.03775477,3274.43,-0.000177098695882
2021-10-01 18:00:00,2021-10-01 18:00:00,0.03774028,3291.32,0.0051581496626895
2021-10-01 19:00:00,2021-10-01 19:00:00,0.03773262,3296.8,0.0016649854769514
2021-10-01 20:00:00,2021-10-01 20:00:00,0.03775272,3289.32,-0.0022688667799077
2021-10-01 21:00:00,2021-10-01 21:00:00,0.03777254,3323.66,0.0104398477496867
2021-10-01 22:00:00,2021-10-01 22:00:00,0.03778596,3285.97,-0.011339908414218
2021-10-01 23:00:00,2021-10-01 23:00:00,0.03775311,3308.58,0.0068807688445116
2021-10-02 00:00:00,2021-10-02 00:00:00,0.03776159,3293.72,-0.0044913527857872
2021-10-02 01:00:00,2021-10-02 01:00:00,0.03795221,3296.07,0.0007134789842488
2021-10-02 02:00:00,2021-10-02 02:00:00,0.03795894,3290.21,-0.0017778748630945
2021-10-02 03:00:00,2021-10-02 03:00:00,0.03794804,3267.18,-0.0069995532200073
2021-10-02 04:00:00,2021-10-02 04:00:00,0.03789584,3272.44,0.0016099510893186
2021-10-02 05:00:00,2021-10-02 05:00:00,0.03789332,3280.01,0.0023132586082557
2021-10-02 06:00:00,2021-10-02 06:00:00,0.03789586,3283.52,0.0010701186886623
2021-10-02 07:00:00,2021-10-02 07:00:00,0.03790022,3279.07,-0.0013552528993274
2021-10-02 08:00:00,2021-10-02 08:00:00,0.03790131,3284.4,0.0016254608776269
2021-10-02 09:00:00,2021-10-02 09:00:00,0.03792309,3299.2,0.0045061502862013
2021-10-02 10:00:00,2021-10-02 10:00:00,0.03793026,3284.6,-0.0044253152279339
2021-10-02 11:00:00,2021-10-02 11:00:00,0.0379367,3296.35,0.0035773001278693
2021-10-02 12:00:00,2021-10-02 12:00:00,0.03790869,3299.86,0.001064814112579
2021-10-02 13:00:00,2021-10-02 13:00:00,0.03791884,3313.6,0.0041638130102488
2021-10-02 14:00:00,2021-10-02 14:00:00,0.03792917,3367.63,0.0163055287300821
2021-10-02 15:00:00,2021-10-02 15:00:00,0.03795104,3386.4,0.0055736526874983
2021-10-02 16:00:00,2021-10-02 16:00:00,0.03794145,3433.65,0.0139528703047484
2021-10-02 17:00:00,2021-10-02 17:00:00,0.03794915,3429.01,-0.0013513316732922
2021-10-02 18:00:00,2021-10-02 18:00:00,0.03795135,3438.16,0.0026684086660579
2021-10-02 19:00:00,2021-10-02 19:00:00,0.03794989,3467.02,0.008394024710892
2021-10-02 20:00:00,2021-10-02 20:00:00,0.0379381,3426.01,-0.0118286020847874
2021-10-02 21:00:00,2021-10-02 21:00:00,0.03793971,3447.56,0.0062901159074257
2021-10-02 22:00:00,2021-10-02 22:00:00,0.03791281,3423.22,-0.007060065669633
2021-10-02 23:00:00,2021-10-02 23:00:00,0.03792021,3387.25,-0.0105076506914542
2021-10-03 00:00:00,2021-10-03 00:00:00,0.03790851,3364.77,-0.0066366521514502
2021-10-03 01:00:00,2021-10-03 01:00:00,0.03788989,3388.07,0.0069246932182587
2021-10-03 02:00:00,2021-10-03 02:00:00,0.0378784,3399.49,0.0033706505473616
2021-10-03 03:00:00,2021-10-03 03:00:00,0.03784468,3405.72,0.0018326278353517
2021-10-03 04:00:00,2021-10-03 04:00:00,0.0378441,3398.68,-0.0020671106256533
2021-10-03 05:00:00,2021-10-03 05:00:00,0.03782376,3418.65,0.0058758106088245
2021-10-03 06:00:00,2021-10-03 06:00:00,0.03782594,3412.53,-0.0017901803343424
2021-10-03 07:00:00,2021-10-03 07:00:00,0.03781876,3392.92,-0.0057464696281058
2021-10-03 08:00:00,2021-10-03 08:00:00,0.03781798,3392.19,-0.0002151539087276
2021-10-03 09:00:00,2021-10-03 09:00:00,0.03791927,3391.65,-0.0001591891963598
2021-10-03 10:00:00,2021-10-03 10:00:00,0.03776816,3391.15,-0.000147420871847
2021-10-03 11:00:00,2021-10-03 11:00:00,0.03775487,3414.11,0.0067705645577458
2021-10-03 12:00:00,2021-10-03 12:00:00,0.03776144,3408.7,-0.0015846003790154
2021-10-03 13:00:00,2021-10-03 13:00:00,0.03777289,3436.44,0.0081379998239798
2021-10-03 14:00:00,2021-10-03 14:00:00,0.03777634,3425.41,-0.0032097170327431
2021-10-03 15:00:00,2021-10-03 15:00:00,0.03777008,3403.82,-0.0063028951278824
2021-10-03 16:00:00,2021-10-03 16:00:00,0.0377668,3419.88,0.0047182283434494
2021-10-03 17:00:00,2021-10-03 17:00:00,0.03773963,3465.15,0.0132373065721604
2021-10-03 18:00:00,2021-10-03 18:00:00,0.03776282,3464.69,-0.0001327503859861
2021-10-03 19:00:00,2021-10-03 19:00:00,0.03776028,3468.5,0.0010996654823374
2021-10-03 20:00:00,2021-10-03 20:00:00,0.03776417,3422.22,-0.0133429436355774
2021-10-03 21:00:00,2021-10-03 21:00:00,0.03773959,3392.26,-0.0087545511393187
2021-10-03 22:00:00,2021-10-03 22:00:00,0.03774164,3409.03,0.0049436069169226
2021-10-03 23:00:00,2021-10-03 23:00:00,0.03782145,3418.25,0.0027045816551922
2021-10-04 00:00:00,2021-10-04 00:00:00,0.03779157,3367.84,-0.0147473122211657
2021-10-04 01:00:00,2021-10-04 01:00:00,0.03778524,3376.43,0.0025505962278491
2021-10-04 02:00:00,2021-10-04 02:00:00,0.03776504,3360.44,-0.0047357712139745
2021-10-04 03:00:00,2021-10-04 03:00:00,0.03773174,3336.47,-0.0071329944888169
2021-10-04 04:00:00,2021-10-04 04:00:00,0.03775304,3355.41,0.005676658264573
2021-10-04 05:00:00,2021-10-04 05:00:00,0.03773433,3364.07,0.0025809066552224
2021-10-04 06:00:00,2021-10-04 06:00:00,0.03773917,3346.52,-0.0052168950111026
2021-10-04 07:00:00,2021-10-04 07:00:00,0.03771706,3378.75,0.0096309001589711
2021-10-04 08:00:00,2021-10-04 08:00:00,0.03771088,3350.44,-0.0083788383277839
2021-10-04 09:00:00,2021-10-04 09:00:00,0.037705,3353.76,0.0009909146261386
2021-10-04 10:00:00,2021-10-04 10:00:00,0.03770848,3344.13,-0.002871404036067
2021-10-04 11:00:00,2021-10-04 11:00:00,0.03768006,3314.52,-0.0088543208547514
2021-10-04 12:00:00,2021-10-04 12:00:00,0.0376751,3345.1,0.0092260719500862
2021-10-04 13:00:00,2021-10-04 13:00:00,0.03769537,3387.95,0.0128097814714058
2021-10-04 14:00:00,2021-10-04 14:00:00,0.03767673,3319.45,-0.0202187163328856
2021-10-04 15:00:00,2021-10-04 15:00:00,0.03765973,3322.53,0.0009278645558752
2021-10-04 16:00:00,2021-10-04 16:00:00,0.03765273,3362.81,0.0121232915880367
2021-10-04 17:00:00,2021-10-04 17:00:00,0.03764132,3412.01,0.0146306214148288
2021-10-04 18:00:00,2021-10-04 18:00:00,0.0376932,3422.21,0.0029894402419687
2021-10-04 19:00:00,2021-10-04 19:00:00,0.03768702,3417.43,-0.0013967582351755
2021-10-04 20:00:00,2021-10-04 20:00:00,0.03765849,3384.64,-0.0095949295230626
2021-10-04 21:00:00,2021-10-04 21:00:00,0.03765063,3397.63,0.0038379266332608
2021-10-04 22:00:00,2021-10-04 22:00:00,0.0376634,3372.65,-0.0073521837280692
2021-10-04 23:00:00,2021-10-04 23:00:00,0.03763846,3386.12,0.0039938920433486
2021-10-05 00:00:00,2021-10-05 00:00:00,0.03763477,3406.8,0.0061072850341985
2021-10-05 01:00:00,2021-10-05 01:00:00,0.03761762,3386.82,-0.0058647411060233
2021-10-05 02:00:00,2021-10-05 02:00:00,0.03760603,3390.42,0.0010629440005669
2021-10-05 03:00:00,2021-10-05 03:00:00,0.0375864,3388.65,-0.0005220592139026
2021-10-05 04:00:00,2021-10-05 04:00:00,0.03755867,3368.57,-0.005925663612353
2021-10-05 05:00:00,2021-10-05 05:00:00,0.03761428,3384.0,0.0045805787025354
2021-10-05 06:00:00,2021-10-05 06:00:00,0.0386054,3384.0,0.0
2021-10-05 07:00:00,2021-10-05 07:00:00,0.03833433,3388.42,0.001306146572104
2021-10-05 08:00:00,2021-10-05 08:00:00,0.03808002,3418.28,0.0088123668258361
2021-10-05 09:00:00,2021-10-05 09:00:00,0.03810181,3451.88,0.0098295048971996
2021-10-05 10:00:00,2021-10-05 10:00:00,0.03830482,3438.5,-0.0038761486494316
2021-10-05 11:00:00,2021-10-05 11:00:00,0.03832191,3447.0,0.0024720081430855
2021-10-05 12:00:00,2021-10-05 12:00:00,0.03833281,3454.99,0.0023179576443284
2021-10-05 13:00:00,2021-10-05 13:00:00,0.03833946,3458.75,0.0010882810080492
2021-10-05 14:00:00,2021-10-05 14:00:00,0.03832375,3431.66,-0.007832309360318
2021-10-05 15:00:00,2021-10-05 15:00:00,0.03832314,3420.8,-0.0031646491785315
2021-10-05 16:00:00,2021-10-05 16:00:00,0.03832761,3436.57,0.0046100327408793
2021-10-05 17:00:00,2021-10-05 17:00:00,0.03832453,3435.03,-0.0004481212371637
2021-10-05 18:00:00,2021-10-05 18:00:00,0.03805869,3458.28,0.0067684998384294
2021-10-05 19:00:00,2021-10-05 19:00:00,0.03791949,3491.64,0.0096464138242131
2021-10-05 20:00:00,2021-10-05 20:00:00,0.03793476,3525.97,0.0098320559966089
2021-10-05 21:00:00,2021-10-05 21:00:00,0.03799714,3539.12,0.0037294701883454
2021-10-05 22:00:00,2021-10-05 22:00:00,0.03801209,3513.55,-0.0072249598770315
2021-10-05 23:00:00,2021-10-05 23:00:00,0.0378164,3517.64,0.0011640648347113
2021-10-06 00:00:00,2021-10-06 00:00:00,0.03779285,3526.26,0.0024505065896454
2021-10-06 01:00:00,2021-10-06 01:00:00,0.03777118,3495.73,-0.0086578981697322
2021-10-06 02:00:00,2021-10-06 02:00:00,0.03775474,3504.25,0.0024372591704737
2021-10-06 03:00:00,2021-10-06 03:00:00,0.03827409,3488.04,-0.0046258115145894
2021-10-06 04:00:00,2021-10-06 04:00:00,0.03826906,3474.94,-0.0037556908751046
2021-10-06 05:00:00,2021-10-06 05:00:00,0.03826361,3493.8,0.0054274318405498
2021-10-06 06:00:00,2021-10-06 06:00:00,0.03827496,3490.33,-0.0009931879329098
2021-10-06 07:00:00,2021-10-06 07:00:00,0.038252,3456.84,-0.0095950812673872
2021-10-06 08:00:00,2021-10-06 08:00:00,0.03823205,3380.0,-0.0222283935617501
2021-10-06 09:00:00,2021-10-06 09:00:00,0.03823169,3363.87,-0.0047721893491124
2021-10-06 10:00:00,2021-10-06 10:00:00,0.03827375,3376.34,0.0037070398083161
2021-10-06 11:00:00,2021-10-06 11:00:00,0.03828608,3382.73,0.00189258190822
2021-10-06 12:00:00,2021-10-06 12:00:00,0.03827717,3457.57,0.0221241423347415
2021-10-06 13:00:00,2021-10-06 13:00:00,0.03839199,3584.22,0.0366297717761316
2021-10-06 14:00:00,2021-10-06 14:00:00,0.03840835,3601.96,0.0049494729676191
2021-10-06 15:00:00,2021-10-06 15:00:00,0.03846277,3617.83,0.0044059345467466
2021-10-06 16:00:00,2021-10-06 16:00:00,0.03845419,3601.91,-0.0044004278808015
2021-10-06 17:00:00,2021-10-06 17:00:00,0.03844941,3582.28,-0.0054498863103186
2021-10-06 18:00:00,2021-10-06 18:00:00,0.03845503,3586.68,0.0012282680304163
2021-10-06 19:00:00,2021-10-06 19:00:00,0.03842803,3590.9,0.0011765755517638
2021-10-06 20:00:00,2021-10-06 20:00:00,0.03835997,3564.41,-0.007376980701217
2021-10-06 21:00:00,2021-10-06 21:00:00,0.03834923,3587.53,0.0064863469690636
2021-10-06 22:00:00,2021-10-06 22:00:00,0.03833525,3590.65,0.0008696791385716
2021-10-06 23:00:00,2021-10-06 23:00:00,0.03831095,3576.85,-0.0038433152771782
2021-10-07 00:00:00,2021-10-07 00:00:00,0.0383083,3542.27,-0.0096677243943693
2021-10-07 01:00:00,2021-10-07 01:00:00,0.03826472,3518.71,-0.0066511022592856
2021-10-07 02:00:00,2021-10-07 02:00:00,0.03816721,3534.61,0.0045187014559313
2021-10-07 03:00:00,2021-10-07 03:00:00,0.03800852,3522.36,-0.0034657288922964
2021-10-07 04:00:00,2021-10-07 04:00:00,0.03805095,3544.61,0.0063167876083081
2021-10-07 05:00:00,2021-10-07 05:00:00,0.03804809,3541.55,-0.0008632825614101
2021-10-07 06:00:00,2021-10-07 06:00:00,0.03803913,3532.74,-0.0024876113566094
2021-10-07 07:00:00,2021-10-07 07:00:00,0.03803947,3617.07,0.0238709896567537
2021-10-07 08:00:00,2021-10-07 08:00:00,0.0380892,3593.47,-0.0065246179919107
2021-10-07 09:00:00,2021-10-07 09:00:00,0.03808318,3569.23,-0.0067455690460751
2021-10-07 10:00:00,2021-10-07 10:00:00,0.03805334,3555.01,-0.0039840525827699
2021-10-07 11:00:00,2021-10-07 11:00:00,0.03805487,3578.67,0.0066553961873525
2021-10-07 12:00:00,2021-10-07 12:00:00,0.03804611,3570.26,-0.0023500350688943
2021-10-07 13:00:00,2021-10-07 13:00:00,0.03803571,3634.81,0.0180799157484328
2021-10-07 14:00:00,2021-10-07 14:00:00,0.0380318,3563.7,-0.0195636085517537
2021-10-07 15:00:00,2021-10-07 15:00:00,0.03802164,3587.53,0.0066868703875186
2021-10-07 16:00:00,2021-10-07 16:00:00,0.03802414,3599.14,0.0032362098714155
2021-10-07 17:00:00,2021-10-07 17:00:00,0.03772653,3612.25,0.0036425368282424
2021-10-07 18:00:00,2021-10-07 18:00:00,0.03774665,3594.0,-0.0050522527510554
2021-10-07 19:00:00,2021-10-07 19:00:00,0.03755453,3609.5,0.0043127434613243
2021-10-07 20:00:00,2021-10-07 20:00:00,0.03754487,3626.1,0.0045989749272752
2021-10-07 21:00:00,2021-10-07 21:00:00,0.03720254,3639.06,0.0035740878629932
2021-10-07 22:00:00,2021-10-07 22:00:00,0.0371912,3608.01,-0.008532423208191
2021-10-07 23:00:00,2021-10-07 23:00:00,0.03718189,3589.85,-0.0050332454732665
2021-10-08 00:00:00,2021-10-08 00:00:00,0.03717554,3606.42,0.0046157917461733
2021-10-08 01:00:00,2021-10-08 01:00:00,0.03716014,3610.48,0.0011257701543359
2021-10-08 02:00:00,2021-10-08 02:00:00,0.03714851,3570.62,-0.011040083313022
2021-10-08 03:00:00,2021-10-08 03:00:00,0.03713937,3575.99,0.0015039404921273
2021-10-08 04:00:00,2021-10-08 04:00:00,0.03713553,3575.49,-0.0001398214200822
2021-10-08 05:00:00,2021-10-08 05:00:00,0.03714501,3585.99,0.0029366604297593
2021-10-08 06:00:00,2021-10-08 06:00:00,0.03714248,3583.91,-0.0005800350809678
2021-10-08 07:00:00,2021-10-08 07:00:00,0.0372698,3605.38,0.0059906638280537
2021-10-08 08:00:00,2021-10-08 08:00:00,0.03729185,3666.0,0.0168137616561916
2021-10-08 09:00:00,2021-10-08 09:00:00,0.0373087,3629.47,-0.0099645390070922
2021-10-08 10:00:00,2021-10-08 10:00:00,0.03790348,3630.56,0.0003003193303705
2021-10-08 11:00:00,2021-10-08 11:00:00,0.03852049,3614.46,-0.0044345775858269
2021-10-08 12:00:00,2021-10-08 12:00:00,0.03824104,3603.13,-0.0031346314525544
2021-10-08 13:00:00,2021-10-08 13:00:00,0.03804729,3599.0,-0.0011462256427051
2021-10-08 14:00:00,2021-10-08 14:00:00,0.03790609,3652.97,0.0149958321756042
2021-10-08 15:00:00,2021-10-08 15:00:00,0.03788935,3622.53,-0.0083329455210416
2021-10-08 16:00:00,2021-10-08 16:00:00,0.03788994,3632.66,0.0027963881596562
2021-10-08 17:00:00,2021-10-08 17:00:00,0.03787865,3627.85,-0.0013240985944183
2021-10-08 18:00:00,2021-10-08 18:00:00,0.0379521,3626.73,-0.000308722797249
2021-10-08 19:00:00,2021-10-08 19:00:00,0.03796364,3627.27,0.0001488944586445
2021-10-08 20:00:00,2021-10-08 20:00:00,0.03794677,3555.55,-0.0197724459441949
2021-10-08 21:00:00,2021-10-08 21:00:00,0.03793307,3574.44,0.0053128208012824
2021-10-08 22:00:00,2021-10-08 22:00:00,0.03791928,3577.04,0.0007273866675618
2021-10-08 23:00:00,2021-10-08 23:00:00,0.0379132,3563.81,-0.0036985887773131
2021-10-09 00:00:00,2021-10-09 00:00:00,0.03791725,3584.52,0.0058111964442548
2021-10-09 01:00:00,2021-10-09 01:00:00,0.03789792,3560.8,-0.0066173434657917
2021-10-09 02:00:00,2021-10-09 02:00:00,0.03788692,3576.57,0.0044287800494271
2021-10-09 03:00:00,2021-10-09 03:00:00,0.03786894,3580.71,0.0011575336146083
2021-10-09 04:00:00,2021-10-09 04:00:00,0.03784312,3588.34,0.0021308623150158
2021-10-09 05:00:00,2021-10-09 05:00:00,0.03785683,3586.82,-0.0004235941967595
2021-10-09 06:00:00,2021-10-09 06:00:00,0.03785989,3603.96,0.0047786061190693
2021-10-09 07:00:00,2021-10-09 07:00:00,0.03787655,3607.89,0.0010904671527984
2021-10-09 08:00:00,2021-10-09 08:00:00,0.03780496,3584.51,-0.006480241914249
2021-10-09 09:00:00,2021-10-09 09:00:00,0.0377992,3597.69,0.0036769321329832
2021-10-09 10:00:00,2021-10-09 10:00:00,0.0376236,3614.37,0.0046363082978244
2021-10-09 11:00:00,2021-10-09 11:00:00,0.03764423,3598.52,-0.0043852732288061
2021-10-09 12:00:00,2021-10-09 12:00:00,0.03763241,3604.42,0.0016395629314274
2021-10-09 13:00:00,2021-10-09 13:00:00,0.037619,3623.46,0.0052824032715388
2021-10-09 14:00:00,2021-10-09 14:00:00,0.03762258,3618.0,-0.0015068470467454
2021-10-09 15:00:00,2021-10-09 15:00:00,0.0376233,3602.48,-0.0042896627971255
2021-10-09 16:00:00,2021-10-09 16:00:00,0.03761406,3588.21,-0.0039611600897159
2021-10-09 17:00:00,2021-10-09 17:00:00,0.03761261,3595.29,0.001973128663038
2021-10-09 18:00:00,2021-10-09 18:00:00,0.03761233,3598.0,0.0007537639522821
2021-10-09 19:00:00,2021-10-09 19:00:00,0.03760314,3584.02,-0.0038854919399666
