start_time,date,range_0d_1d,range_0d_1d_percent,range_10y_inf,range_10y_inf_percent,range_12m_18m,range_12m_18m_percent,range_18m_2y,range_18m_2y_percent,range_1d_1w,range_1d_1w_percent,range_1m_3m,range_1m_3m_percent,range_1w_1m,range_1w_1m_percent,range_2y_3y,range_2y_3y_percent,range_3m_6m,range_3m_6m_percent,range_3y_5y,range_3y_5y_percent,range_5y_7y,range_5y_7y_percent,range_6m_12m,range_6m_12m_percent,range_7y_10y,range_7y_10y_percent,close,change
2022-09-30,2022-09-30,10650.4054362,74.94512492,6.55e-05,4.6e-07,10.20787583,0.07183112,4.27597664,0.03008933,2026.15480956,14.25771312,278.03541582,1.9564888,894.36682497,6.29351003,5.05031954,0.03553826,228.71743511,1.60944641,10.0326847,0.07059833,0.47085059,0.0033133,102.46896405,0.72105699,0.7516086,0.00528894,19411.7,-0.0087220732797139
2022-10-01,2022-10-01,4982.80127131,84.99790905,0.0,0.0,4.20734645,0.07177,3.60899757,0.06156321,645.48571085,11.01086171,32.39027771,0.55252171,155.91836118,2.65969561,0.69642749,0.01187984,16.02961103,0.27343724,0.96422535,0.016448,1.34388476,0.02292433,18.81723307,0.32098921,4.16e-06,7e-08,19304.0,-0.0055482003121829
2022-10-02,2022-10-02,3054.45068749,80.81956038,0.0,0.0,3.4973665,0.09253894,54.55694304,1.44355519,429.27897494,11.35855235,47.14999641,1.24757031,159.8977808,4.23083221,0.84189359,0.02227617,15.81422189,0.41843807,3.69333279,0.09772413,0.11214515,0.00296732,10.05249039,0.26598493,0.0,0.0,19049.4,-0.0131889763779526
2022-10-03,2022-10-03,6313.90700263,76.2680148,0.0,0.0,24.85044052,0.30017765,48.6013272,0.58707338,1652.98821332,19.96705518,41.15628916,0.49714202,129.70249623,1.56672436,19.58087264,0.23652459,25.67644166,0.31015522,5.10962265,0.06172102,0.32225814,0.00389268,16.68291559,0.2015191,0.0,0.0,19622.0,0.0300586895125305
2022-10-04,2022-10-04,7339.40212357,78.72718457,0.0,0.0,7.78941966,0.08355436,5.24723814,0.05628528,1415.71133173,15.18583741,110.1395736,1.18142846,383.04768105,4.10881772,1.47657065,0.01583865,32.83715213,0.35223258,5.17822361,0.05554498,0.26642418,0.00285784,21.48090847,0.23041815,0.0,0.0,20333.0,0.0362348384466415
2022-10-05,2022-10-05,7423.74933643,76.76675576,0.0,0.0,17.27211401,0.17860573,205.84281039,2.1285585,1063.37945336,10.99608662,139.11741706,1.43857131,426.58600576,4.41119739,13.69866326,0.14165375,23.25183129,0.24044018,20.41232361,0.21107769,0.52416862,0.00542027,336.69221661,3.4816328,0.0,0.0,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,6604.87691369,77.64632237,0.0,0.0,6.0848963,0.07153348,3.26159686,0.03834303,1345.6160948,15.81893841,45.59783315,0.53604391,418.11823669,4.91535933,2.45499144,0.02886065,28.36214366,0.33342274,1.58793609,0.01866763,40.30118751,0.47377703,10.09972355,0.11873142,0.0,0.0,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,9824.48606819,80.39334594,0.0,0.0,73.39795123,0.60061227,8.8384471,0.07232463,1998.34634303,16.35238197,65.53245615,0.53624926,167.01973507,1.36671529,41.01765952,0.33564574,26.08844757,0.21348064,5.7328217,0.04691143,0.02688828,0.00022003,9.83461815,0.08047626,0.1999927,0.00163653,19520.9,-0.0217049213190336
2022-10-08,2022-10-08,5226.80371215,72.57723539,0.0,0.0,3.20022682,0.04443703,1.09794354,0.01524559,1744.98164496,24.23009368,28.89940563,0.4012852,87.41564269,1.21381747,30.25263762,0.42007562,30.70869108,0.42640819,0.872683,0.01211772,2.23472218,0.03103043,45.24502357,0.62825369,0.0,0.0,19406.2,-0.0058757536793898
2022-10-09,2022-10-09,3712.42146095,85.64597341,0.0,0.0,3.68062939,0.08491253,1.02812977,0.02371907,440.49009311,10.16215513,61.10950607,1.40980306,52.07892008,1.20146644,11.96347651,0.27599873,25.87654966,0.59697486,19.19628193,0.44286035,0.00902363,0.00020818,6.75888653,0.15592826,0.0,0.0,19430.0,0.0012264121775513
2022-10-10,2022-10-10,5435.95414741,76.17025201,0.0,0.0,6.71576359,0.09410333,1.47012416,0.02059983,1309.3668048,18.34724812,160.20038747,2.24477682,183.82813916,2.57585611,2.11905797,0.02969289,20.7741986,0.29109442,0.93101484,0.01304566,0.03837206,0.00053768,15.18615992,0.21279312,0.0,0.0,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,8985.08341192,84.25521245,0.0,0.0,20.7691625,0.19475726,10.53122093,0.0987537,1219.5652148,11.43614606,89.5227233,0.83947535,286.51468622,2.68671471,3.774489,0.03539426,31.14362136,0.29204097,3.51511559,0.03296205,0.02597525,0.00024358,12.74941465,0.11955422,0.93261943,0.00874539,19055.0,-0.003608031792512
2022-10-12,2022-10-12,6317.04076639,80.407359,0.0,0.0,2.28634611,0.02910208,2.59304769,0.03300598,819.33916537,10.42907603,158.71141677,2.02018102,368.89157421,4.69548929,1.88016321,0.02393193,166.21255798,2.11566037,3.61280813,0.04598615,0.00310733,3.955e-05,15.72583998,0.20016861,0.0,0.0,19148.0,0.004880608764104
2022-10-13,2022-10-13,11476.23878523,79.57410812,0.0,0.0,2.96070344,0.02052897,19.24819568,0.13346341,1493.2736953,10.35408244,334.52912605,2.31956282,929.47375247,6.44479836,2.5591616,0.01774475,101.34905578,0.70273553,4.39670842,0.03048596,0.02396175,0.00016615,58.02340192,0.40232349,0.0,0.0,19365.5,0.0113588886567788
2022-10-14,2022-10-14,10215.02483855,74.53145392,0.0,0.0,16.03491799,0.11699489,9.08220528,0.06626611,2030.01828542,14.8115366,426.48801166,3.11176645,894.76622557,6.52844499,0.61314284,0.00447365,27.39751784,0.19989935,6.57597681,0.04798002,0.17905672,0.00130644,79.46980402,0.57983217,0.00622264,4.54e-05,19164.6,-0.0103741189228268
2022-10-15,2022-10-15,3184.90905661,68.44297412,0.0,0.0,2.43852897,0.05240344,3.1237063,0.06712774,1065.43964484,22.8960566,197.1570825,4.23686104,134.05780052,2.88087176,1.30886033,0.02812711,28.20716449,0.60616557,5.55119921,0.11929401,0.09413077,0.00202285,31.08834529,0.6680815,0.00066339,1.426e-05,19060.4,-0.0054371080012104
2022-10-16,2022-10-16,2840.75930726,84.01412205,0.0,0.0,5.21017688,0.15408853,55.12517165,1.63030106,267.94885472,7.92446151,48.77994529,1.44264397,84.52087509,2.49966518,7.82950256,0.23155386,20.97199402,0.62023687,1.81156539,0.0535762,0.00537112,0.00015885,48.30045758,1.42846334,0.02463581,0.00072859,19251.9,0.0100470084573252
2022-10-17,2022-10-17,5974.26903478,75.89148956,0.0,0.0,10.293755,0.13076217,15.19848712,0.19306727,1451.50260348,18.43852261,120.58146109,1.53175336,220.26670281,2.79806083,2.2881666,0.02906671,46.20795799,0.5869824,1.18078598,0.01499959,1.04333574,0.01325356,29.28758675,0.37204193,0.0,0.0,19540.6,0.0149959224803783
2022-10-18,2022-10-18,8180.4278004,77.56379205,0.0,0.0,3.80038749,0.03603387,3.76265572,0.03567611,1722.6068083,16.3331209,73.4694995,0.69661063,206.42802254,1.95727419,1.60724137,0.01523927,72.4181839,0.68664245,11.34578359,0.10757653,0.00591747,5.611e-05,270.83716834,2.5679779,0.0,0.0,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,8261.67774904,88.97750308,0.0,0.0,19.11596324,0.20587715,5.27653956,0.05682784,652.89300011,7.03159706,65.06731574,0.70076896,182.82994214,1.96906152,23.54314022,0.25355744,27.81785735,0.29959574,7.94727053,0.08559137,26.8781594,0.28947528,11.98409333,0.12906757,0.1,0.00107699,19116.7,-0.010568865839583
2022-10-20,2022-10-20,7754.07628765,86.19261632,0.0,0.0,10.01641096,0.11134023,2.93726125,0.03264995,954.63119121,10.61147156,50.0120771,0.55592331,118.39163143,1.31601548,12.84812597,0.14281696,75.14690934,0.83531661,5.50134149,0.06115171,0.16012022,0.00177986,12.49731746,0.13891745,4.982e-05,5.5e-07,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,6553.22003009,83.81577054,0.0,0.0,14.02911933,0.17943262,4.86055804,0.0621666,806.39240579,10.3137695,109.65509226,1.40249007,245.44650815,3.13926407,5.17736033,0.06621851,63.83310341,0.81642623,2.3162778,0.02962522,0.01882243,0.00024074,13.65016691,0.17458581,0.00078806,1.008e-05,19150.9,0.0061046404724003
2022-10-22,2022-10-22,1615.59638716,89.93963165,0.0,0.0,0.39284212,0.02186937,1.1065093,0.06159895,157.99681767,8.79562228,1.42421536,0.07928552,16.20440739,0.90209315,0.01983414,0.00110416,1.84121036,0.10249948,0.00889226,0.00049503,0.0,0.0,1.72087431,0.09580041,0.0,0.0,19195.1,0.0023079855254843
2022-10-23,2022-10-23,3181.58890782,78.50084895,0.0,0.0,2.50845172,0.06189222,1.69002714,0.04169884,654.8290994,16.1569083,61.13592336,1.50843557,129.8679013,3.20429219,0.99547511,0.02456183,9.79039706,0.2415631,2.80614935,0.06923745,0.49944459,0.01232303,7.20648084,0.17780891,0.01741179,0.00042961,19560.7,0.0190465274992055
2022-10-24,2022-10-24,5970.7454651,71.32013231,0.0,0.0,11.36022189,0.13569705,4.00470456,0.04783591,1481.47382953,17.69610012,87.41451442,1.04416019,743.05848181,8.87578101,1.01311605,0.0121016,49.43939803,0.59055011,1.57651936,0.01883141,0.17459143,0.00208548,21.49186682,0.25671883,0.0005,5.97e-06,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,8641.95992138,77.32676649,0.0,0.0,8.3439779,0.07466047,5.77830624,0.05170329,1501.34390657,13.43376627,136.60301045,1.22230017,800.18044136,7.15987654,1.06393669,0.00951992,54.20319857,0.48500087,0.77127422,0.00690123,0.15247186,0.00136429,25.48871334,0.22806861,0.00802918,7.184e-05,20068.3,0.0388340468265513
2022-10-26,2022-10-26,12320.71867478,77.76583494,0.0,0.0,234.21926507,1.47834369,26.5941116,0.16785655,1989.42510454,12.55684091,303.88471275,1.91805763,733.96649336,4.63264511,7.03062328,0.04437584,175.25570316,1.10617785,2.96002294,0.01868305,0.04531782,0.00028604,49.24751597,0.31084016,0.00922528,5.823e-05,20758.3,0.0343825834774245
2022-10-27,2022-10-27,9291.15637742,79.41176884,0.0,0.0,3.08340406,0.02635394,5.11428941,0.04371197,1873.49637863,16.01282502,171.39707689,1.46493553,200.82872828,1.71648866,3.07907141,0.02631691,94.93939624,0.81144963,22.88702673,0.19561605,0.02425121,0.00020728,33.8547396,0.28935739,0.11334825,0.00096879,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,8020.76890254,78.46308361,0.0,0.0,7.12693976,0.06971921,5.56429645,0.05443267,1173.85378438,11.48321174,608.1951873,5.94966273,360.72878539,3.52882538,4.54519082,0.04446328,29.93446427,0.29283357,2.40699249,0.02354638,0.1583108,0.00154867,9.06443728,0.08867276,0.0,0.0,20582.8,0.0146557886174853
2022-10-29,2022-10-29,6684.34191022,78.39831952,0.0,0.0,20.08597745,0.23558144,6.91910861,0.08115182,1314.73108317,15.42002323,104.15089291,1.22154957,198.15524358,2.32409388,3.62937953,0.04256773,148.1434346,1.73752278,1.79435075,0.02104532,0.32735093,0.00383939,43.85033695,0.51430534,0.0,0.0,20796.7,0.0103921721048643
2022-10-30,2022-10-30,4765.0847754,82.82187311,0.0,0.0,2.05064718,0.03564227,3.33527407,0.05797035,528.18810117,9.18043014,267.13184039,4.64301485,123.85834341,2.15278017,0.19757723,0.00343409,25.0672519,0.43569356,1.30277268,0.02264347,0.05710145,0.00099248,37.13975133,0.64552551,0.0,0.0,20615.6,-0.0087081123447471
2022-10-31,2022-10-31,9862.69938667,74.84731736,0.0,0.0,4.93843727,0.03747745,3.81138255,0.02892431,2502.8834482,18.99420274,173.82132473,1.31911755,555.61301021,4.21650723,1.18260883,0.00897473,46.08421708,0.34972981,0.95058171,0.0072139,0.03679669,0.00027925,25.07016287,0.19025567,0.0,0.0,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,11004.15559908,86.13958,0.0,0.0,19.4729895,0.15243288,4.63552167,0.03628646,1091.63030826,8.54518781,73.30136168,0.57379673,510.65985845,3.99740128,0.74933425,0.00586572,50.58220361,0.39595312,5.81918878,0.04555211,0.59657851,0.00466997,13.17803159,0.10315649,0.015,0.00011742,20472.1,-0.000483351235231
2022-11-02,2022-11-02,9247.83600385,76.03477298,0.0,0.0,10.78147597,0.08864421,5.91702599,0.04864919,2414.42311815,19.85114286,168.37403904,1.38435433,142.88827227,1.17481293,7.92746666,0.06517883,148.9141323,1.22435695,0.5202009,0.00427704,0.00328348,2.7e-05,15.05536552,0.12378369,0.0,0.0,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,11127.02765297,86.31359461,0.0,0.0,15.49879704,0.1202259,4.15704036,0.03224663,1042.92907397,8.09011715,181.20560482,1.40563209,423.47265389,3.28492461,6.79169933,0.05268397,60.74193276,0.47118195,4.28783402,0.03326121,0.01755935,0.00013621,25.26658077,0.19599569,0.0,0.0,20199.7,0.0029592703114682
2022-11-04,2022-11-04,11412.45203827,85.00443171,0.0,0.0,109.15805569,0.81305213,4.90894146,0.03656373,1379.80809366,10.27735341,126.37189659,0.94126759,301.37086267,2.24472873,1.40691311,0.01047924,53.97486699,0.40202604,4.04517971,0.03013009,6.62898999,0.04937532,25.42833804,0.18940026,0.16,0.00119174,21137.6,0.0464313826442965
2022-11-05,2022-11-05,7490.43458876,81.15847563,0.0,0.0,16.3345462,0.17698397,16.2223707,0.17576856,920.32877068,9.97171515,225.93935418,2.44804135,473.9348388,5.13505974,10.15989498,0.11008194,35.69147646,0.38671532,1.74844174,0.01894428,4.04539925,0.04383169,34.19793768,0.37053291,0.35528232,0.00384947,21289.9,0.0072051699341459
2022-11-06,2022-11-06,6991.86077166,84.23781903,0.0,0.0,5.23136905,0.06302744,2.65734057,0.03201559,1127.41987094,13.58313533,19.29258255,0.2324367,132.88717393,1.6010224,1.78346048,0.0214871,9.75799512,0.11756416,1.0028198,0.01208196,0.00235258,2.834e-05,8.24686237,0.09935806,0.00198236,2.388e-05,20900.0,-0.0183138483506264
2022-11-07,2022-11-07,19016.04903885,81.66597753,0.0,0.0,4.32373391,0.01856863,16.69198572,0.0716851,2899.85228112,12.45365274,482.58226319,2.07248899,403.1052881,1.73116862,2.34747223,0.01008141,139.21459319,0.59786845,89.82093977,0.38574337,3.02146648,0.01297593,228.1454336,0.97978922,0.0,0.0,20578.6,-0.015377990430622
2022-11-08,2022-11-08,30027.060902,82.40456308,0.0,0.0,34.96405861,0.09595338,9.21730671,0.02529545,3921.16579417,10.76102503,666.73133084,1.82973965,1118.1158511,3.06849373,4.40017405,0.01207559,404.0024608,1.10872144,10.72901431,0.0294441,0.12169353,0.00033397,242.08143728,0.66435457,0.0,0.0,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,33251.41996519,83.79009766,0.0,0.0,142.4684089,0.35900548,38.29225908,0.09649248,2760.80291248,6.95693435,1054.28214937,2.65668066,1318.21639464,3.32176733,35.93349192,0.09054864,758.61512437,1.9116307,38.93718841,0.09811764,3.65404126,0.0092078,281.56616463,0.70951726,0.0,0.0,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,28726.25082045,85.44453778,0.0,0.0,502.69428558,1.49523449,21.51655074,0.06399971,2274.45586194,6.76523473,553.92211711,1.64760865,595.74293566,1.7720022,19.53625658,0.05810944,807.48442292,2.40181476,9.67739072,0.02878483,20.00206484,0.05949496,88.47996815,0.26317844,0.0,0.0,17588.0,0.1058157812008802
2022-11-11,2022-11-11,22404.52885241,90.62859966,2.28387497,0.00923851,8.14309872,0.03293966,17.82661271,0.07211046,1508.18248375,6.10075166,218.92490202,0.88557351,286.02612863,1.1570048,14.61697632,0.05912716,220.41960319,0.89161973,2.43929925,0.00986721,0.00048361,1.96e-06,37.86447932,0.15316567,0.0,0.0,17058.3,-0.0301171253127132
2022-11-12,2022-11-12,14104.71880877,82.64448267,0.0,0.0,41.84991737,0.24521331,11.66288868,0.06833695,2416.78867676,14.16081048,44.99156217,0.26362131,77.18245263,0.452239,6.45927717,0.03784717,305.03880533,1.78732909,11.94803141,0.0700077,0.53742303,0.00314895,45.56194751,0.26696339,0.0,0.0,16806.9,-0.014737693674047
2022-11-13,2022-11-13,10901.76012865,82.72173365,0.0,0.0,55.71245374,0.4227419,72.67813243,0.55147619,1390.10449315,10.54800805,358.80625481,2.7225948,163.76774156,1.24265727,11.09051378,0.08415398,99.51681175,0.75512606,11.77187291,0.08932408,0.00365062,2.77e-05,113.62215131,0.86215631,0.0,0.0,16321.2,-0.0288988451171841
2022-11-14,2022-11-14,15844.77050759,50.35534988,0.0,0.0,14.18648881,0.04508526,26.74675751,0.08500233,5686.59766728,18.07224756,796.71266856,2.53198651,427.19841176,1.3576546,22.09306948,0.07021271,4697.39637679,14.92852408,15.71289677,0.04993625,0.03180364,0.00010107,3934.46620069,12.50389976,0.0,0.0,16605.2,0.0174006813224518
2022-11-15,2022-11-15,14621.03315835,41.77744996,0.0,0.0,54.5595487,0.15589588,18.86967146,0.05391731,2967.23654725,8.47844164,2757.8490916,7.88014781,895.79408613,2.55959974,5.5516631,0.01586306,6426.25392544,18.36207461,1.37235192,0.00392129,0.14762497,0.00042182,7248.76078219,20.71226688,0.0,0.0,16888.3,0.0170488762556306
2022-11-16,2022-11-16,16835.52830151,48.41357776,0.0,0.0,3.44282093,0.00990045,13.15881786,0.03784054,2258.10679347,6.49359063,2427.27494996,6.98006397,1662.30820438,4.78026505,0.27215988,0.00078264,4010.17399723,11.53197376,6.7753802,0.01948382,0.0058859,1.693e-05,7557.34673473,21.73250445,0.0,0.0,16650.6,-0.014074832872462
2022-11-17,2022-11-17,10508.99180469,41.87641192,0.0,0.0,19.26087831,0.07675108,9.95206958,0.03965718,1952.84905822,7.78174663,2172.27698829,8.65612683,1033.73812999,4.11925754,0.38131641,0.00151948,3421.63778037,13.63460128,8.22568674,0.03277786,0.22492788,0.0008963,5967.7150436,23.7802539,0.0,0.0,16682.1,0.0018918237180642
2022-11-18,2022-11-18,16313.10986609,10.3956517,0.0,0.0,13.45348378,0.00857333,64605.85057787,41.1705632,5455.7835336,3.47673901,1582.51507088,1.00846961,1631.76353594,1.03985356,1.8248256,0.00116288,11053.46447831,7.0439032,9010.8746757,5.74224752,1.18623748,0.00075594,47252.60828215,30.11207929,0.00117832,7.5e-07,16689.7,0.0004555781346473
2022-11-19,2022-11-19,6343.39115602,58.87091519,0.0,0.0,7.21846382,0.06699218,14.81722842,0.1375138,817.00546195,7.58235746,510.67948289,4.73944737,484.99546985,4.50108254,2.81034234,0.02608186,904.63036976,8.39557525,17.37006601,0.16120584,0.0,0.0,1672.16696501,15.51882852,0.0,0.0,16692.9,0.0001917350221993
2022-11-20,2022-11-20,5617.64815737,72.26567439,0.0,0.0,9.1379502,0.117551,21.97947186,0.2827449,1733.87104636,22.30459384,82.30450903,1.05876884,216.59846396,2.78633222,11.03133769,0.14190762,28.48731695,0.36646211,12.87314961,0.16560077,0.25674864,0.00330283,39.41695875,0.5070615,0.0,0.0,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,15373.69922771,79.55924862,0.0,0.0,23.03281102,0.11919533,9.51492067,0.04923993,2777.93196798,14.3758621,114.16029858,0.59078218,694.44035276,3.59374487,33.78506111,0.17483847,185.49034433,0.95991682,34.37083365,0.17786986,2.19596788,0.01136418,74.96346041,0.38793764,0.0,0.0,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,17774.55506163,85.94455396,0.0,0.0,100.95413979,0.48813928,13.0681989,0.06318811,2108.02330561,10.19283589,63.07284964,0.30497348,315.50176288,1.52553232,9.48511739,0.04586299,256.70762589,1.24124752,2.54798304,0.01232015,1.13424055,0.00548435,36.37075132,0.17586195,0.0,0.0,16220.6,0.0283776073036201
2022-11-23,2022-11-23,17116.09779447,85.16160499,0.0,0.0,64.02495843,0.3185579,35.59535861,0.17710566,2249.68266943,11.19335664,110.11750447,0.54789261,417.49612467,2.0772632,1.44154637,0.00717245,57.39345284,0.28556267,2.57421658,0.01280808,0.08746275,0.00043517,43.86281615,0.21824062,0.0,0.0,16595.8,0.0231310802313107
2022-11-24,2022-11-24,10038.83176275,86.35319754,0.0,0.0,70.67161621,0.60791138,30.82657679,0.26516765,849.43897493,7.30680355,67.67433272,0.58212899,404.97815678,3.48358849,7.71937948,0.06640146,26.88844211,0.23129215,3.15171694,0.02711081,0.00066389,5.71e-06,125.11634006,1.07624037,0.01765857,0.0001519,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,11762.35943086,80.36877586,0.0,0.0,14.28215011,0.09758577,1.82781729,0.01248894,2087.89250885,14.26596135,132.98968963,0.90867981,190.38903509,1.30087282,2.71373819,0.01854218,68.55557665,0.46842029,2.24185762,0.01531796,0.19992637,0.00136604,372.01972178,2.5419024,0.01267134,8.658e-05,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,8858.97332653,85.93449071,0.13125546,0.00127321,24.52505318,0.2378998,18.4798658,0.17925981,1180.68317975,11.45295329,30.06020313,0.29159228,180.71263748,1.75296255,1.42846424,0.0138565,6.36535039,0.06174566,0.35559093,0.00344933,0.07001322,0.00067915,7.1995592,0.06983771,0.0,0.0,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,8802.17997892,88.42347665,0.0,0.0,16.52102403,0.16596416,14.88558677,0.14953515,911.79724746,9.15958124,30.14121064,0.30278756,132.48493579,1.33089515,2.1683334,0.02178228,35.15977538,0.35320223,2.40706655,0.02418051,0.01102853,0.00011079,6.81605103,0.06847155,0.0012663,1.272e-05,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,9161.18143271,84.37183585,0.0,0.0,8.30982943,0.07653113,7.84665414,0.07226542,1076.65725613,9.91570246,36.30207659,0.33433164,281.28685694,2.59057074,61.53187783,0.56669083,24.44092795,0.22509389,91.22607096,0.84016577,0.26318959,0.0024239,109.0575301,1.00438836,0.0,0.0,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,14476.01010434,90.35418415,0.0,0.0,11.54367665,0.07205159,4.29352549,0.02679868,965.24990328,6.02475177,202.57759845,1.26441841,289.26338545,1.80548072,6.45185392,0.04027021,35.09101828,0.21902584,3.12284736,0.01949172,0.0005,3.12e-06,27.80094862,0.17352378,0.0,0.0,16433.2,0.0141133635718473
2022-11-30,2022-11-30,16760.4701106,88.24474716,0.0,0.0,2.38930806,0.01257983,51.78135956,0.27263155,1017.27542561,5.35600804,64.0760512,0.33736374,967.82384226,5.09564288,2.31005393,0.01216255,92.33459386,0.48614644,1.47640735,0.00777336,0.09784074,0.00051514,33.12887535,0.17442525,0.00076659,4.04e-06,17153.3,0.0438198281527637
2022-12-01,2022-12-01,14665.71461836,85.52686365,0.0,0.0,10.68410366,0.06230708,4.36938346,0.02548118,1928.07125193,11.24404036,44.07449312,0.25703167,419.69619819,2.44756566,4.85543505,0.02831571,37.08464368,0.21626858,3.45234598,0.02013324,0.06548275,0.00038188,29.42698528,0.17161099,0.0,0.0,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,9531.99235697,84.98575936,0.0,0.0,22.32557465,0.19905135,3.1183531,0.02780275,1297.99061123,11.57268214,51.91216921,0.46284082,253.31405915,2.2585087,2.06301202,0.01839349,37.13917289,0.33112708,2.38763634,0.02128779,0.35946648,0.00320495,13.38533491,0.11934156,0.0,0.0,17083.0,0.0066291505848383
2022-12-03,2022-12-03,5395.25924843,77.48442963,0.0,0.0,1.61583893,0.02320599,2.61717364,0.03758674,1346.35029102,19.335713,71.764289,1.03064834,90.82132829,1.30433747,0.58658393,0.00842427,41.06834399,0.58980617,0.38481058,0.00552649,0.10188023,0.00146316,12.44657858,0.17875249,0.00739729,0.00010624,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,3851.26586473,74.88234026,0.0,0.0,2.64213622,0.05137255,3.53742598,0.06878017,1125.23981805,21.87867415,23.68632243,0.46054656,99.85337681,1.94150568,2.82174866,0.05486486,21.58015205,0.4195951,4.36698229,0.08490971,0.22985311,0.00446916,7.86593389,0.1529418,0.0,0.0,17099.5,0.0130335614206582
2022-12-05,2022-12-05,10529.29884632,67.91290726,0.0,0.0,7.55002085,0.04869687,19.56935651,0.12622036,4328.76640409,27.92010329,96.44476273,0.62205892,454.56418701,2.9318928,5.92820991,0.03823635,34.92369487,0.22525428,2.74564184,0.01770911,1.70995964,0.01102907,22.61922422,0.1458917,0.0,0.0,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,8727.17921366,85.22521078,0.0,0.0,11.6706456,0.11396961,4.81893593,0.04705929,1086.91111213,10.61422326,61.88891839,0.60437582,309.18450004,3.01933919,7.06917909,0.06903402,12.1597903,0.11874635,6.06731014,0.05925028,0.2410746,0.00235421,12.94566959,0.12642085,0.00167315,1.634e-05,17078.6,0.0070938714375849
2022-12-07,2022-12-07,8656.46510616,75.04063133,0.0,0.0,6.47602653,0.05613898,16.77335159,0.1454038,2167.08212092,18.78586796,314.95585353,2.7302699,307.62986789,2.66676284,8.63775876,0.07487847,38.68218279,0.33532572,4.28769397,0.0371689,0.34113343,0.0029572,14.37289958,0.12459491,0.0,0.0,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,7894.33682187,65.55967285,0.0,0.0,11.87542342,0.09862119,3.73252201,0.03099727,3190.39071982,26.49506559,72.27663636,0.60023188,701.6689726,5.82711244,6.73559269,0.05593671,152.49516178,1.26641834,1.9488488,0.0161845,0.25689151,0.00213339,5.73441694,0.0476223,0.00042543,3.53e-06,17216.0,0.0230568100784407
2022-12-09,2022-12-09,8925.14992871,80.94888348,0.0,0.0,10.14302149,0.09199467,2.92254742,0.02650678,1638.67068891,14.86233438,46.27816015,0.41973137,292.62209473,2.6540094,3.52118335,0.03193625,78.46857689,0.71169042,0.35946624,0.00326027,0.90525637,0.00821045,26.62063554,0.24144252,0.0,0.0,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,5210.80386359,80.5334804,0.0,0.0,24.84374266,0.38396246,88.93809394,1.37454689,637.73886248,9.85631613,63.7382586,0.98508098,229.89415009,3.55303644,151.29948975,2.33834833,13.27805959,0.2052137,5.47439835,0.08460736,0.05144548,0.00079509,44.29685551,0.68461221,0.0,0.0,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,3900.3534915,73.32084097,0.0,0.0,6.52011153,0.12256839,4.89524751,0.09202337,1163.54267356,21.87287063,36.91822259,0.69400764,175.23400848,3.29413857,7.54012656,0.14174316,12.75818139,0.23983482,0.6740179,0.01267053,1.09999055,0.02067819,10.03397123,0.18862373,0.0,0.0,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,8372.81065005,76.30001899,0.0,0.0,10.76608465,0.09810952,13.14252097,0.11976559,2194.43426455,19.99751136,54.67572314,0.49825069,244.76123766,2.2304681,3.45814045,0.03151345,45.22058927,0.41208764,2.33913008,0.0213161,0.95466056,0.00869966,30.973783,0.28225889,0.0,0.0,17200.0,0.0071849765478149
2022-12-13,2022-12-13,13555.24914907,80.3575356,0.0,0.0,6.62831948,0.03929366,3.06394782,0.01816354,2625.90918392,15.56678069,133.91401665,0.79386223,466.18811067,2.76363254,3.37251756,0.01999279,41.73703876,0.24742338,2.27675375,0.01349694,0.00474468,2.813e-05,30.32826887,0.17979049,0.0,0.0,17777.1,0.0335523255813952
2022-12-14,2022-12-14,13774.27424562,84.04646292,0.0,0.0,5.65985464,0.03453472,46.19531014,0.28186984,1513.03170995,9.2320627,191.96839415,1.17133318,683.55706563,4.17085884,2.52804076,0.01542534,150.66529513,0.91931414,3.9134237,0.02387853,0.17194133,0.00104913,16.90506843,0.10314962,0.01,6.102e-05,17803.9,0.0015075574756289
