start_time,datetime,total_value_staked,close,change
2022-04-05 23:00:00,2022-04-05 23:00:00,11630814.750317505,3405.04,-0.010881626724764
2022-04-06 00:00:00,2022-04-06 00:00:00,11650233.316795276,3321.14,-0.0246399454925639
2022-04-06 01:00:00,2022-04-06 01:00:00,11665689.841601385,3341.51,0.0061334361092879
2022-04-06 02:00:00,2022-04-06 02:00:00,11665748.245064126,3340.78,-0.0002184641075442
2022-04-06 03:00:00,2022-04-06 03:00:00,11665806.075579304,3340.62,-4.789300702245925e-05
2022-04-06 04:00:00,2022-04-06 04:00:00,11665871.569165926,3357.14,0.0049451898150643
2022-04-06 05:00:00,2022-04-06 05:00:00,11665930.456686595,3365.81,0.0025825553894087
2022-04-06 06:00:00,2022-04-06 06:00:00,11665995.79751212,3365.97,4.753684848513018e-05
2022-04-06 07:00:00,2022-04-06 07:00:00,11691477.854694834,3343.26,-0.0067469407035711
2022-04-06 08:00:00,2022-04-06 08:00:00,11691535.670506444,3354.38,0.0033260948894193
2022-04-06 09:00:00,2022-04-06 09:00:00,11691600.177439973,3346.82,-0.0022537696981259
2022-04-06 10:00:00,2022-04-06 10:00:00,11691658.96970596,3325.35,-0.0064150447290264
2022-04-06 11:00:00,2022-04-06 11:00:00,11691717.676615246,3303.78,-0.0064865352519283
2022-04-06 12:00:00,2022-04-06 12:00:00,11691782.430818532,3304.01,6.96172263285888e-05
2022-04-06 13:00:00,2022-04-06 13:00:00,11691840.67845744,3251.58,-0.0158685960393583
2022-04-06 14:00:00,2022-04-06 14:00:00,11698016.908990065,3255.88,0.0013224340166935
2022-04-06 15:00:00,2022-04-06 15:00:00,11698074.246627089,3255.84,-1.2285465066264044e-05
2022-04-06 16:00:00,2022-04-06 16:00:00,11698132.69531626,3210.94,-0.0137906039608826
2022-04-06 17:00:00,2022-04-06 17:00:00,11698197.879658911,3218.01,0.0022018474340848
2022-04-06 18:00:00,2022-04-06 18:00:00,11698256.2244709,3237.09,0.0059291301145738
2022-04-06 19:00:00,2022-04-06 19:00:00,11698315.12578149,3224.82,-0.0037904414149745
2022-04-06 20:00:00,2022-04-06 20:00:00,11698380.012359183,3231.64,0.0021148467201268
2022-04-06 21:00:00,2022-04-06 21:00:00,11703718.665828606,3225.06,-0.0020361178844178
2022-04-06 22:00:00,2022-04-06 22:00:00,11703777.350383297,3187.14,-0.0117579207828691
2022-04-06 23:00:00,2022-04-06 23:00:00,11703841.022272035,3166.78,-0.006388172468106
2022-04-07 00:00:00,2022-04-07 00:00:00,11703899.648283675,3152.44,-0.0045282589886257
2022-04-07 01:00:00,2022-04-07 01:00:00,11703964.826687893,3191.13,0.0122730329522529
2022-04-07 02:00:00,2022-04-07 02:00:00,11704023.373267315,3183.01,-0.0025445531833551
2022-04-07 03:00:00,2022-04-07 03:00:00,11704081.57145198,3184.02,0.0003173097162747
2022-04-07 04:00:00,2022-04-07 04:00:00,11710306.652472269,3203.99,0.0062719455279802
2022-04-07 05:00:00,2022-04-07 05:00:00,11710364.88717495,3216.73,0.0039762920608368
2022-04-07 06:00:00,2022-04-07 06:00:00,11710429.365381956,3211.2,-0.0017191371361601
2022-04-07 07:00:00,2022-04-07 07:00:00,11710486.997321408,3222.4,0.003487792725461
2022-04-07 08:00:00,2022-04-07 08:00:00,11710545.06019842,3222.41,3.10327706043445e-06
2022-04-07 09:00:00,2022-04-07 09:00:00,11710609.56084552,3225.63,0.0009992521125494
2022-04-07 10:00:00,2022-04-07 10:00:00,11712667.53719118,3221.17,-0.001382675632357
2022-04-07 11:00:00,2022-04-07 11:00:00,11727508.84283108,3249.46,0.008782523120481
2022-04-07 12:00:00,2022-04-07 12:00:00,11727573.805859257,3229.23,-0.0062256498002745
2022-04-07 13:00:00,2022-04-07 13:00:00,11727631.86466593,3228.62,-0.0001888995209384
2022-04-07 14:00:00,2022-04-07 14:00:00,11727690.18674916,3187.28,-0.0128042321487198
2022-04-07 15:00:00,2022-04-07 15:00:00,11727755.05669136,3198.03,0.0033727818076856
2022-04-07 16:00:00,2022-04-07 16:00:00,11727812.896997845,3220.27,0.0069542812293816
2022-04-07 17:00:00,2022-04-07 17:00:00,11737477.593531,3223.29,0.0009378095625522
2022-04-07 18:00:00,2022-04-07 18:00:00,11737536.198741265,3237.21,0.0043185689156111
2022-04-07 19:00:00,2022-04-07 19:00:00,11737594.131507471,3215.89,-0.006585918120851
2022-04-07 20:00:00,2022-04-07 20:00:00,11737658.861717133,3236.01,0.0062564329003791
2022-04-07 21:00:00,2022-04-07 21:00:00,11737716.843282163,3217.24,-0.0058003529037303
2022-04-07 22:00:00,2022-04-07 22:00:00,11737781.044464944,3233.69,0.0051130782907089
2022-04-07 23:00:00,2022-04-07 23:00:00,11737839.09490752,3225.15,-0.0026409457925774
2022-04-08 00:00:00,2022-04-08 00:00:00,11749912.793502992,3216.64,-0.002638636962622
2022-04-08 01:00:00,2022-04-08 01:00:00,11749977.06396837,3246.41,0.0092549990051731
2022-04-08 02:00:00,2022-04-08 02:00:00,11750034.94545111,3260.44,0.0043216968897952
2022-04-08 03:00:00,2022-04-08 03:00:00,11750093.239565386,3265.5,0.0015519377752695
2022-04-08 04:00:00,2022-04-08 04:00:00,11750157.081460344,3256.8,-0.0026642168121266
2022-04-08 05:00:00,2022-04-08 05:00:00,11750214.955669442,3268.06,0.0034573814787521
2022-04-08 06:00:00,2022-04-08 06:00:00,11750272.796283184,3265.19,-0.0008781968507309
2022-04-08 07:00:00,2022-04-08 07:00:00,11756097.95830718,3284.46,0.0059016473773347
2022-04-08 08:00:00,2022-04-08 08:00:00,11756156.946192663,3290.01,0.0016897754882081
2022-04-08 09:00:00,2022-04-08 09:00:00,11756221.90667666,3287.42,-0.0007872316497519
2022-04-08 10:00:00,2022-04-08 10:00:00,11756280.619109243,3283.85,-0.0010859579852894
2022-04-08 11:00:00,2022-04-08 11:00:00,11756338.92867505,3257.69,-0.0079662591165856
2022-04-08 12:00:00,2022-04-08 12:00:00,11756403.30723042,3235.66,-0.0067624605165009
2022-04-08 13:00:00,2022-04-08 13:00:00,11756460.950540723,3225.81,-0.0030442011830661
2022-04-08 14:00:00,2022-04-08 14:00:00,11780956.716649182,3290.51,0.0200569779373243
2022-04-08 15:00:00,2022-04-08 15:00:00,11781014.909122355,3279.67,-0.0032943221567477
2022-04-08 16:00:00,2022-04-08 16:00:00,11781073.568504132,3265.25,-0.0043967838227626
2022-04-08 17:00:00,2022-04-08 17:00:00,11781138.31039639,3244.31,-0.0064129852231835
2022-04-08 18:00:00,2022-04-08 18:00:00,11781197.074263783,3258.5,0.00437381138054
2022-04-08 19:00:00,2022-04-08 19:00:00,11781255.972257912,3238.44,-0.0061562068436397
2022-04-08 20:00:00,2022-04-08 20:00:00,11781321.58259542,3249.28,0.0033472906708169
2022-04-08 21:00:00,2022-04-08 21:00:00,11790195.363442589,3221.73,-0.0084788014575537
2022-04-08 22:00:00,2022-04-08 22:00:00,11790260.490826288,3189.71,-0.0099387596105198
2022-04-08 23:00:00,2022-04-08 23:00:00,11790318.837470902,3191.26,0.0004859375930728
2022-04-09 00:00:00,2022-04-09 00:00:00,11790377.01154182,3214.69,0.0073419276398662
2022-04-09 01:00:00,2022-04-09 01:00:00,11790441.686978886,3216.99,0.0007154655658865
2022-04-09 02:00:00,2022-04-09 02:00:00,11790500.24445913,3188.49,-0.0088592131153656
2022-04-09 03:00:00,2022-04-09 03:00:00,11790559.003717003,3209.2,0.0064952375575899
2022-04-09 04:00:00,2022-04-09 04:00:00,11796480.035127023,3206.75,-0.0007634301383522
2022-04-09 05:00:00,2022-04-09 05:00:00,11796537.768034646,3224.44,0.0055164886567398
2022-04-09 06:00:00,2022-04-09 06:00:00,11796601.814383494,3201.16,-0.0072198583319894
2022-04-09 07:00:00,2022-04-09 07:00:00,11796660.859283436,3208.7,0.0023553961688886
2022-04-09 08:00:00,2022-04-09 08:00:00,11796718.820762668,3209.05,0.0001090784429833
2022-04-09 09:00:00,2022-04-09 09:00:00,11796784.27996831,3206.89,-0.0006730963992459
2022-04-09 10:00:00,2022-04-09 10:00:00,11819514.363075886,3211.93,0.0015716161140544
2022-04-09 11:00:00,2022-04-09 11:00:00,11819572.181830224,3208.24,-0.0011488419735175
2022-04-09 12:00:00,2022-04-09 12:00:00,11819637.41370549,3228.44,0.0062962870608185
2022-04-09 13:00:00,2022-04-09 13:00:00,11819695.713161957,3220.65,-0.0024129300838795
2022-04-09 14:00:00,2022-04-09 14:00:00,11819760.61322081,3227.0,0.0019716516852188
2022-04-09 15:00:00,2022-04-09 15:00:00,11819818.7410962,3208.53,-0.0057235822745583
2022-04-09 16:00:00,2022-04-09 16:00:00,11819877.127226936,3219.54,0.0034314779665454
2022-04-09 17:00:00,2022-04-09 17:00:00,11822197.737076754,3240.1,0.0063860054541953
2022-04-09 18:00:00,2022-04-09 18:00:00,11822256.085331542,3232.14,-0.0024567142989414
2022-04-09 19:00:00,2022-04-09 19:00:00,11822314.308901863,3232.35,6.497243312475476e-05
2022-04-09 20:00:00,2022-04-09 20:00:00,11822378.96665164,3223.05,-0.0028771636734882
2022-04-09 21:00:00,2022-04-09 21:00:00,11822437.180454906,3235.88,0.0039807015094397
2022-04-09 22:00:00,2022-04-09 22:00:00,11822501.673974512,3246.33,0.0032294151822687
2022-04-09 23:00:00,2022-04-09 23:00:00,11822560.35255807,3257.53,0.0034500497484852
2022-04-10 00:00:00,2022-04-10 00:00:00,11829227.251273828,3248.04,-0.0029132502233287
2022-04-10 01:00:00,2022-04-10 01:00:00,11829292.415935723,3255.09,0.0021705397716778
2022-04-10 02:00:00,2022-04-10 02:00:00,11829350.485023458,3258.63,0.0010875275338009
2022-04-10 03:00:00,2022-04-10 03:00:00,11829408.64085772,3256.03,-0.0007978813182226
2022-04-10 04:00:00,2022-04-10 04:00:00,11829473.674902042,3251.58,-0.0013666950243088
2022-04-10 05:00:00,2022-04-10 05:00:00,11829532.235243956,3243.37,-0.0025249263435006
2022-04-10 06:00:00,2022-04-10 06:00:00,11829597.278958231,3250.21,0.0021089175764714
2022-04-10 07:00:00,2022-04-10 07:00:00,11837240.182743236,3241.45,-0.0026952104633239
2022-04-10 08:00:00,2022-04-10 08:00:00,11837298.658547657,3241.75,9.255117308626382e-05
2022-04-10 09:00:00,2022-04-10 09:00:00,11837363.984768229,3239.5,-0.0006940695611937
2022-04-10 10:00:00,2022-04-10 10:00:00,11837423.11785638,3244.35,0.0014971446210834
2022-04-10 11:00:00,2022-04-10 11:00:00,11837481.844080577,3249.94,0.0017229953611663
2022-04-10 12:00:00,2022-04-10 12:00:00,11837547.04973332,3242.8,-0.0021969636362516
2022-04-10 13:00:00,2022-04-10 13:00:00,11837606.014088238,3238.23,-0.0014092759343777
2022-04-10 14:00:00,2022-04-10 14:00:00,11840423.337017126,3248.96,0.0033135385689095
2022-04-10 15:00:00,2022-04-10 15:00:00,11840481.947810216,3254.0,0.0015512656357725
2022-04-10 16:00:00,2022-04-10 16:00:00,11840540.89674583,3276.23,0.0068315918869084
2022-04-10 17:00:00,2022-04-10 17:00:00,11840605.651832482,3294.92,0.0057047276900583
2022-04-10 18:00:00,2022-04-10 18:00:00,11840664.62569592,3287.41,-0.0022792662644314
2022-04-10 19:00:00,2022-04-10 19:00:00,11840723.142039817,3290.26,0.0008669438859163
2022-04-10 20:00:00,2022-04-10 20:00:00,11846724.531046074,3288.05,-0.0006716794417462
2022-04-10 21:00:00,2022-04-10 21:00:00,11846783.941582624,3268.84,-0.0058423685771201
2022-04-10 22:00:00,2022-04-10 22:00:00,11846843.505953267,3220.58,-0.0147636470429878
2022-04-10 23:00:00,2022-04-10 23:00:00,11846909.266118197,3200.24,-0.006315632587919
2022-04-11 00:00:00,2022-04-11 00:00:00,11846967.75271158,3201.97,0.0005405844561658
2022-04-11 01:00:00,2022-04-11 01:00:00,11847033.290899068,3185.74,-0.0050687545479813
2022-04-11 02:00:00,2022-04-11 02:00:00,11847092.480373902,3162.69,-0.0072353676068981
2022-04-11 03:00:00,2022-04-11 03:00:00,11861295.253227988,3173.73,0.0034906993730021
2022-04-11 04:00:00,2022-04-11 04:00:00,11861360.69360259,3178.51,0.0015061142567263
2022-04-11 05:00:00,2022-04-11 05:00:00,11861420.0190366,3184.21,0.0017932930838662
2022-04-11 06:00:00,2022-04-11 06:00:00,11861485.660995524,3176.88,-0.0023019838515675
2022-04-11 07:00:00,2022-04-11 07:00:00,11861544.726661434,3177.37,0.0001542393795168
2022-04-11 08:00:00,2022-04-11 08:00:00,11861603.481484996,3160.44,-0.0053283061148056
2022-04-11 09:00:00,2022-04-11 09:00:00,11861669.080997763,3078.9,-0.025800205034742
2022-04-11 10:00:00,2022-04-11 10:00:00,11865904.116197946,3076.93,-0.0006398389035046
2022-04-11 11:00:00,2022-04-11 11:00:00,11865962.80506649,3049.25,-0.0089959797590455
2022-04-11 12:00:00,2022-04-11 12:00:00,11866027.36223794,3052.49,0.0010625563663195
2022-04-11 13:00:00,2022-04-11 13:00:00,11866086.925570076,3047.04,-0.0017854276344885
2022-04-11 14:00:00,2022-04-11 14:00:00,11866152.509904489,3024.6,-0.0073645242596093
2022-04-11 15:00:00,2022-04-11 15:00:00,11866211.144327316,3002.21,-0.007402631752959
2022-04-11 16:00:00,2022-04-11 16:00:00,11866269.833921216,3018.14,0.0053060911794977
2022-04-11 17:00:00,2022-04-11 17:00:00,11873503.410464829,3020.98,0.0009409768930532
2022-04-11 18:00:00,2022-04-11 18:00:00,11873562.633511486,3035.18,0.0047004614396652
2022-04-11 19:00:00,2022-04-11 19:00:00,11873622.05383684,3002.91,-0.0106319888771011
2022-04-11 20:00:00,2022-04-11 20:00:00,11873687.821975354,2991.01,-0.0039628227286198
2022-04-11 21:00:00,2022-04-11 21:00:00,11873746.908345385,2962.39,-0.0095686741268
2022-04-11 22:00:00,2022-04-11 22:00:00,11873811.729040245,2998.59,0.0122198630160108
2022-04-11 23:00:00,2022-04-11 23:00:00,11873870.329372916,2978.69,-0.0066364524659924
2022-04-12 00:00:00,2022-04-12 00:00:00,11876585.057665257,2970.0,-0.0029173898593005
2022-04-12 01:00:00,2022-04-12 01:00:00,11876650.906729236,2971.44,0.0004848484848485
2022-04-12 02:00:00,2022-04-12 02:00:00,11876710.042916404,2965.08,-0.0021403763831677
2022-04-12 03:00:00,2022-04-12 03:00:00,11876768.890571196,2981.61,0.0055748917398519
2022-04-12 04:00:00,2022-04-12 04:00:00,11876833.650149109,2999.44,0.0059799906761783
2022-04-12 05:00:00,2022-04-12 05:00:00,11876892.986178815,3017.08,0.0058810978049235
2022-04-12 06:00:00,2022-04-12 06:00:00,11876958.199707745,3004.88,-0.0040436448486615
2022-04-12 07:00:00,2022-04-12 07:00:00,11880936.865581028,3023.17,0.0060867655280743
2022-04-12 08:00:00,2022-04-12 08:00:00,11880995.840397658,3023.65,0.0001587737375006
2022-04-12 09:00:00,2022-04-12 09:00:00,11881060.284268504,3023.8,4.960891637595388e-05
2022-04-12 10:00:00,2022-04-12 10:00:00,11881119.088535134,3015.13,-0.0028672531252067
2022-04-12 11:00:00,2022-04-12 11:00:00,11881177.92725304,3039.05,0.0079333229412994
2022-04-12 12:00:00,2022-04-12 12:00:00,11881242.779511232,3076.48,0.0123163488590183
2022-04-12 13:00:00,2022-04-12 13:00:00,11889573.614110308,3049.44,-0.0087892656542541
2022-04-12 14:00:00,2022-04-12 14:00:00,11889639.132747876,3025.3,-0.0079162075659793
2022-04-12 15:00:00,2022-04-12 15:00:00,11889697.925493592,3042.69,0.0057481902621228
2022-04-12 16:00:00,2022-04-12 16:00:00,11889756.811679648,3039.84,-0.0009366711692613
2022-04-12 17:00:00,2022-04-12 17:00:00,11889822.570478512,3031.17,-0.0028521237959893
2022-04-12 18:00:00,2022-04-12 18:00:00,11889882.109555945,2999.89,-0.0103194476060399
2022-04-12 19:00:00,2022-04-12 19:00:00,11889941.383113503,2971.12,-0.009590351646227
2022-04-12 20:00:00,2022-04-12 20:00:00,11896391.222541757,2986.0,0.0050082123912869
2022-04-12 21:00:00,2022-04-12 21:00:00,11896450.29728598,3007.66,0.0072538513060951
2022-04-12 22:00:00,2022-04-12 22:00:00,11896516.278973902,3012.1,0.001476230690969
2022-04-12 23:00:00,2022-04-12 23:00:00,11896575.004714932,3026.3,0.0047143189137148
2022-04-13 00:00:00,2022-04-13 00:00:00,11896634.434804382,3024.85,-0.0004791329346066
2022-04-13 01:00:00,2022-04-13 01:00:00,11896700.191403275,3028.24,0.0011207167297551
2022-04-13 02:00:00,2022-04-13 02:00:00,11896759.105917431,3043.92,0.0051779251314296
2022-04-13 03:00:00,2022-04-13 03:00:00,11912337.49352433,3047.22,0.0010841283607978
2022-04-13 04:00:00,2022-04-13 04:00:00,11912403.286163578,3058.11,0.0035737491877843
2022-04-13 05:00:00,2022-04-13 05:00:00,11912462.31632827,3062.38,0.001396287249314
2022-04-13 06:00:00,2022-04-13 06:00:00,11912527.314487783,3046.79,-0.0050908117216021
2022-04-13 07:00:00,2022-04-13 07:00:00,11912585.430801485,3049.55,0.0009058714253362
2022-04-13 08:00:00,2022-04-13 08:00:00,11912643.736035878,3053.79,0.0013903690708465
2022-04-13 09:00:00,2022-04-13 09:00:00,11912708.559668014,3049.17,-0.0015128741662
2022-04-13 10:00:00,2022-04-13 10:00:00,11919006.41637754,3031.66,-0.0057425463322806
2022-04-13 11:00:00,2022-04-13 11:00:00,11919065.19488065,3013.18,-0.0060956703588133
2022-04-13 12:00:00,2022-04-13 12:00:00,11919130.50303492,3005.93,-0.00240609588541
2022-04-13 13:00:00,2022-04-13 13:00:00,11919189.591828322,3078.21,0.0240458027964722
2022-04-13 14:00:00,2022-04-13 14:00:00,11919254.613651115,3071.09,-0.0023130325741258
2022-04-13 15:00:00,2022-04-13 15:00:00,11919313.19014495,3092.19,0.0068705247973845
2022-04-13 16:00:00,2022-04-13 16:00:00,11919371.46033044,3084.58,-0.0024610389400393
2022-04-13 17:00:00,2022-04-13 17:00:00,11921933.059589269,3079.88,-0.0015237082520147
2022-04-13 18:00:00,2022-04-13 18:00:00,11921992.578102672,3104.48,0.0079873241814616
2022-04-13 19:00:00,2022-04-13 19:00:00,11922051.330736175,3084.67,-0.0063811008606916
2022-04-13 20:00:00,2022-04-13 20:00:00,11922116.60548186,3103.91,0.0062372960478753
2022-04-13 21:00:00,2022-04-13 21:00:00,11922175.874885144,3104.08,5.476962927408735e-05
2022-04-13 22:00:00,2022-04-13 22:00:00,11922241.798436675,3121.31,0.0055507590010566
2022-04-13 23:00:00,2022-04-13 23:00:00,11922300.917747578,3116.45,-0.0015570385511212
2022-04-14 00:00:00,2022-04-14 00:00:00,11926855.255205484,3117.12,0.0002149882077364
2022-04-14 01:00:00,2022-04-14 01:00:00,11926921.02498884,3137.31,0.0064771327379118
2022-04-14 02:00:00,2022-04-14 02:00:00,11926980.208430445,3124.2,-0.0041787391108943
2022-04-14 03:00:00,2022-04-14 03:00:00,11927039.213092152,3116.55,-0.0024486268484731
2022-04-14 04:00:00,2022-04-14 04:00:00,11927104.53278129,3110.58,-0.0019155797275834
2022-04-14 05:00:00,2022-04-14 05:00:00,11927163.51931451,3109.08,-0.0004822251798699
2022-04-14 06:00:00,2022-04-14 06:00:00,11960956.606028177,3105.85,-0.0010388925341258
2022-04-14 07:00:00,2022-04-14 07:00:00,11961015.571581144,3112.31,0.0020799459085274
2022-04-14 08:00:00,2022-04-14 08:00:00,11961074.919339372,3106.14,-0.0019824503343176
2022-04-14 09:00:00,2022-04-14 09:00:00,11961141.17348836,3099.36,-0.002182773474473
2022-04-14 10:00:00,2022-04-14 10:00:00,11961200.415183596,3077.99,-0.0068949718651594
2022-04-14 11:00:00,2022-04-14 11:00:00,11961259.293598182,3071.99,-0.001949324071878
2022-04-14 12:00:00,2022-04-14 12:00:00,11961324.062109878,3084.75,0.0041536593543598
2022-04-14 13:00:00,2022-04-14 13:00:00,11988471.680068392,3044.4,-0.0130804765378069
2022-04-14 14:00:00,2022-04-14 14:00:00,11995218.728856428,3041.7,-0.0008868742609382
2022-04-14 15:00:00,2022-04-14 15:00:00,11995284.545444869,3014.85,-0.0088273005227339
2022-04-14 16:00:00,2022-04-14 16:00:00,11995343.6673134,3015.0,4.975371909043957e-05
2022-04-14 17:00:00,2022-04-14 17:00:00,11995408.65282194,3020.3,0.0017578772802653
2022-04-14 18:00:00,2022-04-14 18:00:00,11995467.591890058,2981.36,-0.0128927589974505
2022-04-14 19:00:00,2022-04-14 19:00:00,11995526.639518255,2993.71,0.0041424048085436
2022-04-14 20:00:00,2022-04-14 20:00:00,12007015.850330852,3011.7,0.0060092660945783
2022-04-14 21:00:00,2022-04-14 21:00:00,12007074.93825863,3017.41,0.0018959391705681
2022-04-14 22:00:00,2022-04-14 22:00:00,12007140.07428106,3012.8,-0.0015278003320727
2022-04-14 23:00:00,2022-04-14 23:00:00,12007199.36813804,3019.82,0.002330058417419
2022-04-15 00:00:00,2022-04-15 00:00:00,12007258.429593388,3013.87,-0.0019703161115564
2022-04-15 01:00:00,2022-04-15 01:00:00,12007324.028954595,3021.9,0.002664348495456
2022-04-15 02:00:00,2022-04-15 02:00:00,12007382.68346591,3022.99,0.0003607002217147
2022-04-15 03:00:00,2022-04-15 03:00:00,12008785.816176234,3039.79,0.0055574117016596
2022-04-15 04:00:00,2022-04-15 04:00:00,12008851.925456306,3031.39,-0.0027633487839621
2022-04-15 05:00:00,2022-04-15 05:00:00,12008910.95403733,3036.78,0.0017780622090857
2022-04-15 06:00:00,2022-04-15 06:00:00,12008976.279601311,3021.68,-0.0049723720519762
2022-04-15 07:00:00,2022-04-15 07:00:00,12009034.670143442,3032.64,0.0036271213364751
2022-04-15 08:00:00,2022-04-15 08:00:00,12009093.91300108,3023.66,-0.0029611163870423
2022-04-15 09:00:00,2022-04-15 09:00:00,12009160.02734393,3022.29,-0.0004530932710687
2022-04-15 10:00:00,2022-04-15 10:00:00,12011763.355321163,3029.68,0.0024451657517974
2022-04-15 11:00:00,2022-04-15 11:00:00,12011822.71308222,3026.27,-0.0011255314092576
2022-04-15 12:00:00,2022-04-15 12:00:00,12011888.806920582,3019.95,-0.0020883794241757
2022-04-15 13:00:00,2022-04-15 13:00:00,12011948.253654243,3004.67,-0.0050596864186491
2022-04-15 14:00:00,2022-04-15 14:00:00,12012007.246120753,3034.9,0.0100610050354947
2022-04-15 15:00:00,2022-04-15 15:00:00,12012073.12287117,3026.68,-0.0027084912188211
2022-04-15 16:00:00,2022-04-15 16:00:00,12013156.238830533,3020.99,-0.0018799476654287
2022-04-15 17:00:00,2022-04-15 17:00:00,12018261.85280969,3029.8,0.0029162625496941
2022-04-15 18:00:00,2022-04-15 18:00:00,12018321.182562333,3027.99,-0.000597399168262
2022-04-15 19:00:00,2022-04-15 19:00:00,12018380.541879144,3020.9,-0.0023414872572233
2022-04-15 20:00:00,2022-04-15 20:00:00,12018447.007731326,3029.53,0.0028567645403687
2022-04-15 21:00:00,2022-04-15 21:00:00,12018505.04224511,3033.37,0.0012675233452053
2022-04-15 22:00:00,2022-04-15 22:00:00,12018570.303230692,3031.14,-0.0007351559486643
2022-04-15 23:00:00,2022-04-15 23:00:00,12051381.477526788,3039.19,0.002655766477299
2022-04-16 00:00:00,2022-04-16 00:00:00,12076047.351400008,3040.55,0.00044748765296
2022-04-16 01:00:00,2022-04-16 01:00:00,12076113.311723012,3038.28,-0.0007465754550985
2022-04-16 02:00:00,2022-04-16 02:00:00,12076173.104044424,3038.49,6.911805363540857e-05
2022-04-16 03:00:00,2022-04-16 03:00:00,12076232.485412642,3036.1,-0.0007865749105641
2022-04-16 04:00:00,2022-04-16 04:00:00,12076298.429317912,3042.3,0.0020420934751821
2022-04-16 05:00:00,2022-04-16 05:00:00,12076357.57572348,3040.1,-0.0007231371002203
2022-04-16 06:00:00,2022-04-16 06:00:00,12079255.36951055,3035.8,-0.0014144271570013
2022-04-16 07:00:00,2022-04-16 07:00:00,12079313.8368821,3032.65,-0.0010376177613808
2022-04-16 08:00:00,2022-04-16 08:00:00,12079373.210730152,3033.93,0.0004220731043804
2022-04-16 09:00:00,2022-04-16 09:00:00,12079438.930652233,3031.96,-0.0006493228255101
2022-04-16 10:00:00,2022-04-16 10:00:00,12079498.014257988,3038.23,0.0020679692344225
2022-04-16 11:00:00,2022-04-16 11:00:00,12079556.67126133,3037.97,-8.557614137183478e-05
2022-04-16 12:00:00,2022-04-16 12:00:00,12079622.215694286,3042.01,0.0013298353834962
2022-04-16 13:00:00,2022-04-16 13:00:00,12090240.550647495,3039.87,-0.0007034822370736
2022-04-16 14:00:00,2022-04-16 14:00:00,12090306.46325923,3045.08,0.001713889080783
2022-04-16 15:00:00,2022-04-16 15:00:00,12090365.709793609,3015.82,-0.0096089429505956
2022-04-16 16:00:00,2022-04-16 16:00:00,12090425.410635993,3024.61,0.002914630183499
2022-04-16 17:00:00,2022-04-16 17:00:00,12090490.21280598,3018.68,-0.0019605833479359
2022-04-16 18:00:00,2022-04-16 18:00:00,12090548.816262769,3023.6,0.0016298514582533
2022-04-16 19:00:00,2022-04-16 19:00:00,12090608.15511288,3022.77,-0.0002745072099483
2022-04-16 20:00:00,2022-04-16 20:00:00,12092338.366751123,3030.77,0.0026465791310619
2022-04-16 21:00:00,2022-04-16 21:00:00,12092397.06797742,3048.81,0.0059522827532276
2022-04-16 22:00:00,2022-04-16 22:00:00,12092462.01194916,3059.85,0.0036210849478977
2022-04-16 23:00:00,2022-04-16 23:00:00,12092520.617165703,3057.99,-0.0006078729349477
2022-04-17 00:00:00,2022-04-17 00:00:00,12092579.316885555,3055.05,-0.0009614158319679
2022-04-17 01:00:00,2022-04-17 01:00:00,12092645.185149278,3055.58,0.0001734832490465
2022-04-17 02:00:00,2022-04-17 02:00:00,12092704.40359412,3029.68,-0.008476295825997
2022-04-17 03:00:00,2022-04-17 03:00:00,12092875.805477971,3027.0,-0.0008845818700323
2022-04-17 04:00:00,2022-04-17 04:00:00,12092941.746013576,3035.73,0.0028840436075321
2022-04-17 05:00:00,2022-04-17 05:00:00,12093001.059654657,3040.5,0.0015712859839314
2022-04-17 06:00:00,2022-04-17 06:00:00,12093066.78001682,3040.46,-1.3155730965275224e-05
2022-04-17 07:00:00,2022-04-17 07:00:00,12093125.504956618,3036.21,-0.0013978148043388
2022-04-17 08:00:00,2022-04-17 08:00:00,12093184.410337713,3039.33,0.0010275969053523
2022-04-17 09:00:00,2022-04-17 09:00:00,12105025.28393862,3041.52,0.0007205535430505
2022-04-17 10:00:00,2022-04-17 10:00:00,12127131.916465132,3040.39,-0.0003715247639338
2022-04-17 11:00:00,2022-04-17 11:00:00,12127190.19009946,3045.98,0.0018385799190236
2022-04-17 12:00:00,2022-04-17 12:00:00,12127254.839417107,3046.53,0.0001805658605769
2022-04-17 13:00:00,2022-04-17 13:00:00,12127314.376576966,3060.18,0.0044805073312914
2022-04-17 14:00:00,2022-04-17 14:00:00,12127378.629772164,3062.18,0.000653556326752
2022-04-17 15:00:00,2022-04-17 15:00:00,12127437.912658464,3071.66,0.0030958336871118
2022-04-17 16:00:00,2022-04-17 16:00:00,12127657.553785086,3057.37,-0.0046522076011016
2022-04-17 17:00:00,2022-04-17 17:00:00,12127723.332438624,3048.99,-0.0027409178476927
2022-04-17 18:00:00,2022-04-17 18:00:00,12127782.670360615,3030.14,-0.0061823751471798
2022-04-17 19:00:00,2022-04-17 19:00:00,12127842.15038442,3050.24,0.0066333568745997
2022-04-17 20:00:00,2022-04-17 20:00:00,12127907.794284724,3044.12,-0.0020063994964329
2022-04-17 21:00:00,2022-04-17 21:00:00,12127966.705791611,3052.6,0.002785698329895
2022-04-17 22:00:00,2022-04-17 22:00:00,12128032.504740875,3043.97,-0.0028270982113608
