start_time,datetime,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent,close,change
2022-07-30 03:00:00,2022-07-30 03:00:00,10239443,7.5976589,3464991,2.57102068,120042685,89.07158073,19457,0.01443708,148540,0.11021657,68,5.046e-05,853890,0.63358573,1954,0.00144987,23800.7,-0.0013175506984276
2022-07-30 04:00:00,2022-07-30 04:00:00,10238740,7.59708316,3464909,2.57094152,120044487,89.07228333,19459,0.01443846,148544,0.11021875,68,5.046e-05,853827,0.63353447,1954,0.00144986,23734.9,-0.0027646245698655
2022-07-30 05:00:00,2022-07-30 05:00:00,10240120,7.59759118,3465136,2.57093537,120052027,89.07182934,19458,0.01443674,148543,0.11021052,68,5.045e-05,853834,0.63349665,1954,0.00144976,23791.8,0.0023973136604744
2022-07-30 06:00:00,2022-07-30 06:00:00,10237970,7.5967644,3464802,2.57094761,120040916,89.07259522,19460,0.01443968,148544,0.11022241,68,5.046e-05,853793,0.63353031,1954,0.0014499,23811.3,0.0008196101177717
2022-07-30 07:00:00,2022-07-30 07:00:00,10237900,7.5968159,3464787,2.57097149,120039184,89.07252286,19459,0.01443914,148501,0.11019201,68,5.046e-05,853818,0.63355748,1955,0.00145067,23869.8,0.0024568167214726
2022-07-30 08:00:00,2022-07-30 08:00:00,10238014,7.59696385,3464852,2.57104116,120037830,89.07226105,19462,0.01444148,148503,0.11019441,68,5.046e-05,853865,0.63359764,1954,0.00144994,23885.3,0.0006493560901221
2022-07-30 09:00:00,2022-07-30 09:00:00,10238959,7.59781008,3465112,2.57128316,120033919,89.07105889,19462,0.01444176,148509,0.11020097,68,5.046e-05,853993,0.63370472,1954,0.00144996,23904.1,0.0007870949914801
2022-07-30 10:00:00,2022-07-30 10:00:00,10238704,7.59758326,3465039,2.57121627,120034859,89.07131556,19462,0.01444169,148509,0.11020042,68,5.046e-05,854048,0.63374239,1954,0.00144996,23804.3,-0.0041750160014391
2022-07-30 11:00:00,2022-07-30 11:00:00,10239947,7.5982833,3465137,2.57121376,120037441,89.07062541,19463,0.01444201,148515,0.11020165,68,5.046e-05,854061,0.6337335,1954,0.00144991,23956.3,0.0063854009569699
2022-07-30 12:00:00,2022-07-30 12:00:00,10238161,7.59716488,3464812,2.5710426,120035888,89.07189802,19466,0.01444463,148503,0.11019574,68,5.046e-05,854065,0.63375372,1954,0.00144995,24372.8,0.0173858233533559
2022-07-30 13:00:00,2022-07-30 13:00:00,10239128,7.59700341,3464998,2.57088315,120050289,89.07227792,19469,0.01444518,148491,0.11017409,68,5.045e-05,854114,0.63371675,1953,0.00144904,24490.6,0.004833256745224
2022-07-30 14:00:00,2022-07-30 14:00:00,10238308,7.59601909,3464730,2.57055709,120058066,89.07364,19470,0.01444521,148486,0.11016493,68,5.045e-05,854099,0.63367427,1953,0.00144897,24344.0,-0.005985970127314
2022-07-30 15:00:00,2022-07-30 15:00:00,10239936,7.59662021,3464901,2.57047866,120067029,89.07317575,19469,0.01444331,148479,0.11015094,68,5.045e-05,854110,0.63363182,1953,0.00144886,24522.8,0.0073447255997369
2022-07-30 16:00:00,2022-07-30 16:00:00,10242198,7.59722226,3465249,2.57037277,120083520,89.07279386,19469,0.01444127,148451,0.11011457,68,5.044e-05,854129,0.63355618,1953,0.00144865,24572.6,0.0020307632081164
2022-07-30 17:00:00,2022-07-30 17:00:00,10243753,7.59812731,3465356,2.57036811,120086249,89.07190642,19469,0.0144408,148444,0.11010578,68,5.044e-05,854152,0.63355253,1953,0.0014486,24489.3,-0.0033899546649519
2022-07-30 18:00:00,2022-07-30 18:00:00,10243941,7.59822134,3465135,2.57018883,120087011,89.07193912,19469,0.01444071,148466,0.11012144,68,5.044e-05,854207,0.63358954,1953,0.0014486,24505.5,0.0006615133956462
2022-07-30 19:00:00,2022-07-30 19:00:00,10246576,7.59926633,3465352,2.5700422,120100312,89.071145,19466,0.01443676,148497,0.11013125,68,5.043e-05,854161,0.63347961,1953,0.00144842,23915.0,-0.0240966313684682
2022-07-30 20:00:00,2022-07-30 20:00:00,10246743,7.59918408,3465247,2.56989463,120103760,89.07128641,19466,0.01443636,148592,0.11019872,68,5.043e-05,854214,0.63350173,1952,0.00144764,23951.8,0.0015387831904662
2022-07-30 21:00:00,2022-07-30 21:00:00,10248727,7.59996095,3465449,2.5698096,120113716,89.0705305,19467,0.01443579,148561,0.11016566,68,5.043e-05,854424,0.63359957,1952,0.00144751,23851.8,-0.0041750515618868
2022-07-30 22:00:00,2022-07-30 22:00:00,10247455,7.59925048,3465318,2.56979118,120110958,89.07121386,19466,0.01443549,148577,0.1101809,68,5.043e-05,854439,0.6336301,1952,0.00144755,23690.6,-0.0067583997853412
2022-07-30 23:00:00,2022-07-30 23:00:00,10246586,7.59911335,3465381,2.57000947,120102758,89.07107902,19469,0.01443868,148561,0.11017639,68,5.043e-05,854456,0.63368501,1952,0.00144765,23629.9,-0.0025621976648965
2022-07-31 00:00:00,2022-07-31 00:00:00,10246483,7.5990187,3465299,2.56994248,120103304,89.07126993,19468,0.0144379,148570,0.1101828,68,5.043e-05,854411,0.63365012,1952,0.00144765,23734.0,0.0044054354863964
2022-07-31 01:00:00,2022-07-31 01:00:00,10248079,7.59972027,3465386,2.56984399,120110202,89.07073579,19475,0.01444218,148578,0.11018175,68,5.043e-05,854369,0.63357878,1951,0.00144681,23716.5,-0.0007373388387966
2022-07-31 02:00:00,2022-07-31 02:00:00,10247867,7.59950997,3465468,2.56988685,120111251,89.07089149,19474,0.01444133,148576,0.11017949,68,5.043e-05,854395,0.63359364,1951,0.0014468,23784.0,0.0028461197900195
2022-07-31 03:00:00,2022-07-31 03:00:00,10249799,7.60035365,3465849,2.56997021,120119392,89.07002555,19471,0.01443799,148589,0.11018059,68,5.042e-05,854382,0.6335349,1951,0.00144669,23732.5,-0.0021653212243525
2022-07-31 04:00:00,2022-07-31 04:00:00,10249241,7.59991875,3465887,2.56999124,120120223,89.07039407,19470,0.01443721,148601,0.11018919,68,5.042e-05,854435,0.63357243,1951,0.00144669,23791.9,0.0025028968713789
2022-07-31 05:00:00,2022-07-31 05:00:00,10248811,7.59975571,3466035,2.57015368,120117734,89.07037464,19468,0.01443602,148607,0.11019589,68,5.042e-05,854437,0.63358691,1951,0.00144672,23699.9,-0.0038668622514385
2022-07-31 06:00:00,2022-07-31 06:00:00,10248978,7.59989014,3466038,2.57015949,120117356,89.07021852,19466,0.01443456,148617,0.11020346,68,5.042e-05,854449,0.63359669,1951,0.00144672,23764.6,0.0027299693247648
2022-07-31 07:00:00,2022-07-31 07:00:00,10248858,7.60044281,3466073,2.57040244,120106030,89.06933947,19468,0.01443726,148625,0.1102187,68,5.043e-05,854465,0.63366205,1951,0.00144684,23704.9,-0.0025121399055737
2022-07-31 08:00:00,2022-07-31 08:00:00,10247821,7.60040584,3466022,2.57061221,120094067,89.06904675,19469,0.01443939,148618,0.11022413,68,5.043e-05,854534,0.63377426,1951,0.00144698,23588.5,-0.0049103771794017
2022-07-31 09:00:00,2022-07-31 09:00:00,10248251,7.60087267,3466194,2.57078981,120090803,89.06835935,19471,0.01444116,148625,0.11023146,68,5.043e-05,854563,0.63380811,1951,0.00144701,23743.2,0.006558280518049
2022-07-31 10:00:00,2022-07-31 10:00:00,10247499,7.60000429,3466167,2.57066471,120097030,89.06933717,19471,0.01444057,148629,0.11022992,68,5.043e-05,854622,0.63382596,1951,0.00144695,23816.2,0.0030745645068903
2022-07-31 11:00:00,2022-07-31 11:00:00,10250061,7.60194318,3466504,2.57092777,120093336,89.067052,19469,0.01443916,148633,0.11023345,68,5.043e-05,854727,0.63390707,1951,0.00144696,23788.4,-0.0011672726967357
2022-07-31 12:00:00,2022-07-31 12:00:00,10249115,7.60119495,3466413,2.57084451,120095113,89.06782361,19469,0.01443907,148642,0.11023945,68,5.043e-05,854805,0.63396103,1951,0.00144695,23801.0,0.0005296699231558
2022-07-31 13:00:00,2022-07-31 13:00:00,10249428,7.6008304,3466637,2.57080882,120105037,89.06819157,19467,0.01443645,148658,0.11024266,68,5.043e-05,854915,0.63399284,1951,0.00144683,23700.0,-0.0042435191798664
2022-07-31 14:00:00,2022-07-31 14:00:00,10249982,7.60079842,3466715,2.5707169,120112260,89.06835901,19468,0.01443635,148662,0.11023921,68,5.042e-05,854912,0.63395368,1950,0.00144601,23711.1,0.0004683544303796
2022-07-31 15:00:00,2022-07-31 15:00:00,10251813,7.60171194,3466782,2.57061635,120118241,89.06758898,19470,0.01443699,148682,0.1102476,68,5.042e-05,854892,0.6339018,1950,0.00144592,23764.2,0.0022394574692865
2022-07-31 16:00:00,2022-07-31 16:00:00,10251974,7.60158292,3466848,2.57058129,120122361,89.06773341,19472,0.014438,148682,0.11024399,68,5.042e-05,854950,0.63392409,1950,0.00144588,23758.9,-0.0002230245495324
2022-07-31 17:00:00,2022-07-31 17:00:00,10252151,7.60162595,3466974,2.57064488,120123589,89.0676104,19472,0.01443783,148689,0.1102479,68,5.042e-05,854977,0.63393676,1950,0.00144586,23728.3,-0.0012879384146573
2022-07-31 18:00:00,2022-07-31 18:00:00,10253786,7.60246947,3467156,2.57065514,120128339,89.06681202,19463,0.01443046,148704,0.11025368,68,5.042e-05,854949,0.63388525,1947,0.00144357,23742.2,0.0005857983926367
2022-07-31 19:00:00,2022-07-31 19:00:00,10255053,7.60330317,3467359,2.57076991,120128730,89.06586374,19468,0.01443397,148688,0.11024028,68,5.042e-05,854974,0.63389497,1947,0.00144355,23832.8,0.0038159900935885
2022-07-31 20:00:00,2022-07-31 20:00:00,10254859,7.60296345,3467441,2.57076447,120132313,89.06622552,19468,0.0144336,148689,0.11023818,68,5.042e-05,854977,0.63388086,1947,0.00144351,23791.0,-0.0017538854016313
2022-07-31 21:00:00,2022-07-31 21:00:00,10256077,7.60347446,3467694,2.5708195,120137777,89.06568457,19471,0.01443508,148675,0.11022212,68,5.041e-05,855008,0.63387117,1946,0.00144269,23582.0,-0.0087848346013198
2022-07-31 22:00:00,2022-07-31 22:00:00,10256715,7.60378966,3467501,2.57062308,120140130,89.06558082,19470,0.01443404,148686,0.11022799,68,5.041e-05,854999,0.63385134,1946,0.00144266,23369.1,-0.0090280722585023
2022-07-31 23:00:00,2022-07-31 23:00:00,10257113,7.60391933,3467632,2.57066428,120142485,89.06538942,19471,0.01443446,148679,0.1102204,68,5.041e-05,855055,0.63387907,1946,0.00144263,23290.1,-0.0033805324124591
2022-08-01 00:00:00,2022-08-01 00:00:00,10257461,7.60412646,3467591,2.57061669,120143051,89.06521345,19470,0.01443362,148689,0.11022708,68,5.041e-05,855075,0.63388966,1946,0.00144262,23365.9,0.0032546017406538
2022-08-01 01:00:00,2022-08-01 01:00:00,10258403,7.60510849,3467780,2.57085271,120136887,89.06396632,19468,0.01443268,148699,0.1102386,68,5.041e-05,855068,0.63390811,1946,0.00144267,23407.8,0.0017932114748413
2022-08-01 02:00:00,2022-08-01 02:00:00,10259006,7.60547371,3467760,2.57081023,120137835,89.06371106,19471,0.01443475,148685,0.11022704,68,5.041e-05,854999,0.63385014,1946,0.00144266,23412.0,0.0001794273703636
2022-08-01 03:00:00,2022-08-01 03:00:00,10259006,7.60547371,3467760,2.57081023,120137835,89.06371106,19471,0.01443475,148685,0.11022704,68,5.041e-05,854999,0.63385014,1946,0.00144266,23366.3,-0.001951990432257
2022-08-01 04:00:00,2022-08-01 04:00:00,10261633,7.60654824,3468071,2.57074575,120150396,89.06280157,19468,0.01443087,148728,0.11024626,68,5.041e-05,854941,0.63373441,1946,0.00144249,23380.5,0.0006077128171768
2022-08-01 05:00:00,2022-08-01 05:00:00,10262927,7.6075208,3468354,2.57096004,120148535,89.06157854,19465,0.01442867,148738,0.11025387,68,5.041e-05,854981,0.63376518,1946,0.0014425,23318.4,-0.0026560595367933
2022-08-01 06:00:00,2022-08-01 06:00:00,10261054,7.60710721,3468183,2.57116276,120133177,89.06160677,19468,0.01443274,148704,0.11024279,68,5.041e-05,855127,0.63395464,1946,0.00144268,23216.8,-0.0043570742418005
2022-08-01 07:00:00,2022-08-01 07:00:00,10258906,7.60661464,3468296,2.57161837,120115681,89.06151377,19471,0.01443706,148684,0.11024391,68,5.042e-05,855172,0.63407968,1945,0.00144215,23313.4,0.0041607801247374
2022-08-01 08:00:00,2022-08-01 08:00:00,10256980,7.60583946,3468088,2.5716849,120106250,89.06216606,19469,0.01443681,148689,0.11025708,68,5.042e-05,855157,0.63412299,1945,0.00144227,23280.5,-0.0014112055727607
2022-08-01 09:00:00,2022-08-01 09:00:00,10258682,7.60702692,3468433,2.57191549,120105423,89.06067909,19472,0.01443889,148683,0.11025155,68,5.042e-05,855264,0.63419611,1944,0.00144152,23301.8,0.0009149288030754
2022-08-01 10:00:00,2022-08-01 10:00:00,10257738,7.60666315,3468471,2.57205736,120100421,89.06090668,19475,0.01444176,148680,0.1102542,68,5.043e-05,855211,0.63418485,1944,0.00144158,23026.5,-0.0118145379326918
2022-08-01 11:00:00,2022-08-01 11:00:00,10257825,7.6070575,3468725,2.57235725,120094155,89.06012163,19480,0.01444609,148663,0.11024637,68,5.043e-05,855301,0.63427909,1944,0.00144164,23216.2,0.0082383340933271
2022-08-01 12:00:00,2022-08-01 12:00:00,10257341,7.60676113,3468631,2.5723087,120093756,89.06055819,19485,0.01444992,148649,0.1102369,68,5.043e-05,855178,0.63419309,1944,0.00144165,23129.1,-0.0037516906298189
2022-08-01 13:00:00,2022-08-01 13:00:00,10257282,7.60594045,3468757,2.5721394,120107510,89.06166067,19490,0.01445215,148644,0.11022193,68,5.042e-05,855131,0.63409346,1944,0.00144151,23233.1,0.0044965000799859
2022-08-01 14:00:00,2022-08-01 14:00:00,10258209,7.60650437,3468884,2.57219182,120108756,89.06113898,19481,0.01444524,148629,0.11020902,68,5.042e-05,855043,0.63401792,1945,0.00144223,23426.5,0.0083243303734759
2022-08-01 15:00:00,2022-08-01 15:00:00,10259977,7.60725144,3468901,2.57201377,120117052,89.06068859,19481,0.01444417,148698,0.11025201,68,5.042e-05,854891,0.63385822,1944,0.00144138,23315.1,-0.0047552984867564
2022-08-01 16:00:00,2022-08-01 16:00:00,10261644,7.60778792,3468863,2.57174913,120127846,89.06050294,19473,0.01443691,148700,0.11024336,68,5.041e-05,854873,0.6337866,1946,0.00144273,23193.1,-0.005232660378896
2022-08-01 17:00:00,2022-08-01 17:00:00,10264150,7.60930801,3469148,2.57184625,120130978,89.05887127,19475,0.01443775,148701,0.1102392,68,5.041e-05,854936,0.63380517,1945,0.00144192,22954.5,-0.0102875424156321
2022-08-01 18:00:00,2022-08-01 18:00:00,10264884,7.6101061,3469103,2.57189871,120125804,89.05800723,19475,0.01443824,148702,0.11024362,68,5.041e-05,854918,0.63381298,1946,0.00144271,22944.5,-0.0004356444270187
2022-08-01 19:00:00,2022-08-01 19:00:00,10265115,7.61047043,3469343,2.57214189,120121858,89.05734114,19473,0.01443712,148721,0.11026051,68,5.041e-05,854954,0.63385575,1946,0.00144275,22944.9,1.7433371832131783e-05
2022-08-01 20:00:00,2022-08-01 20:00:00,10264220,7.61017221,3468996,2.5720081,120116595,89.05771442,19471,0.01443633,148721,0.1102658,68,5.042e-05,854986,0.6339099,1946,0.00144282,23113.8,0.0073611129270556
2022-08-01 21:00:00,2022-08-01 21:00:00,10264567,7.61051785,3469861,2.5726793,120113722,89.05661832,19471,0.0144365,148689,0.11024335,68,5.042e-05,855112,0.63401068,1947,0.00144358,23011.5,-0.0044259273680657
2022-08-01 22:00:00,2022-08-01 22:00:00,10263635,7.6097022,3469794,2.57258749,120116844,89.05747447,19467,0.0144333,148672,0.11022894,68,5.042e-05,855218,0.63407889,1948,0.00144429,23152.9,0.0061447537101015
2022-08-01 23:00:00,2022-08-01 23:00:00,10265003,7.61038418,3469968,2.57260417,120121201,89.05681641,19460,0.01442748,148711,0.11025305,68,5.041e-05,855176,0.63402007,1948,0.00144423,23257.6,0.0045221117009099
2022-08-02 00:00:00,2022-08-02 00:00:00,10266331,7.61128783,3470308,2.57282889,120120955,89.05568723,19458,0.01442584,148722,0.11026003,68,5.041e-05,855179,0.63401555,1948,0.00144421,23179.5,-0.0033580421023664
2022-08-02 01:00:00,2022-08-02 01:00:00,10269048,7.6129344,3470630,2.57294332,120124414,89.05394961,19457,0.0144244,148721,0.11025396,68,5.041e-05,855199,0.63399975,1948,0.00144415,22987.6,-0.0082788671023965
2022-08-02 02:00:00,2022-08-02 02:00:00,10267580,7.61184593,3470724,2.57301295,120125657,89.05486912,19462,0.01442811,148732,0.11026211,68,5.041e-05,855317,0.63408722,1948,0.00144415,22908.0,-0.0034627364318153
2022-08-02 03:00:00,2022-08-02 03:00:00,10269182,7.61272486,3471049,2.57314955,120129225,89.05390296,19459,0.0144253,148746,0.11026802,68,5.041e-05,855281,0.63403482,1948,0.00144409,22845.3,-0.0027370350969093
2022-08-02 04:00:00,2022-08-02 04:00:00,10268304,7.61192552,3470803,2.572917,120133031,89.05498748,19460,0.01442576,148778,0.11028959,68,5.041e-05,855197,0.63396018,1948,0.00144406,22852.1,0.0002976542220938
2022-08-02 05:00:00,2022-08-02 05:00:00,10268599,7.6122894,3470761,2.57293494,120130150,89.05455039,19461,0.01442677,148789,0.11029985,68,5.041e-05,855240,0.63400415,1948,0.00144409,22844.1,-0.0003500772357901
2022-08-02 06:00:00,2022-08-02 06:00:00,10266983,7.61177877,3470668,2.57309835,120119648,89.05480671,19462,0.01442882,148803,0.11032019,68,5.041e-05,855255,0.63407253,1948,0.00144422,22866.6,0.0009849370296926
2022-08-02 07:00:00,2022-08-02 07:00:00,10268424,7.61261729,3470964,2.57324011,120121665,89.05361363,19463,0.01442912,148786,0.11030426,68,5.041e-05,855589,0.634301,1948,0.00144417,22875.5,0.000389213962723
2022-08-02 08:00:00,2022-08-02 08:00:00,10267667,7.61239745,3470890,2.57330065,120116540,89.05380777,19465,0.01443125,148809,0.11032626,68,5.041e-05,855471,0.63424196,1948,0.00144424,22800.0,-0.0033004743065725
2022-08-02 09:00:00,2022-08-02 09:00:00,10267971,7.61334059,3470917,2.5735633,120103528,89.05255624,19466,0.01443336,148775,0.11031145,68,5.042e-05,855469,0.63430028,1948,0.00144437,22703.7,-0.0042236842105263
2022-08-02 10:00:00,2022-08-02 10:00:00,10267761,7.61367636,3471063,2.5738377,120094865,89.0518814,19466,0.01443429,148769,0.11031412,68,5.042e-05,855496,0.63436125,1948,0.00144447,22844.4,0.0061972277646376
2022-08-02 11:00:00,2022-08-02 11:00:00,10267259,7.61344927,3471002,2.57384153,120092907,89.05212723,19466,0.01443456,148761,0.11031029,68,5.042e-05,855454,0.6343422,1948,0.00144449,22872.0,0.0012081735567577
2022-08-02 12:00:00,2022-08-02 12:00:00,10266034,7.61350088,3471063,2.57421135,120077159,89.05167812,19476,0.0144438,148774,0.11033384,68,5.043e-05,855340,0.63433765,1947,0.00144394,22726.5,-0.0063614900314795
2022-08-02 13:00:00,2022-08-02 13:00:00,10266694,7.61397205,3471234,2.57433198,120076641,89.05107999,19477,0.01444451,148763,0.11032542,68,5.043e-05,855362,0.63435244,1946,0.00144319,22789.9,0.0027896948496248
2022-08-02 14:00:00,2022-08-02 14:00:00,10267481,7.61437839,3471284,2.57430911,120078968,89.05073203,19486,0.01445085,148757,0.1103184,68,5.043e-05,855336,0.63431838,1945,0.00144241,23014.5,0.0098552428926848
2022-08-02 15:00:00,2022-08-02 15:00:00,10267176,7.61400737,3471289,2.57426385,120081879,89.05119689,19488,0.01445205,148762,0.11032001,68,5.043e-05,855283,0.63426701,1945,0.00144239,22962.9,-0.002242064785244
2022-08-02 16:00:00,2022-08-02 16:00:00,10268299,7.61416783,3471337,2.57407215,120092764,89.05140576,19489,0.01445152,148775,0.11031991,68,5.042e-05,855120,0.63409014,1945,0.00144226,23367.2,0.0176066611795548
2022-08-02 17:00:00,2022-08-02 17:00:00,10268749,7.61456013,3471125,2.57393476,120091524,89.0511717,19490,0.01445237,148775,0.11032076,68,5.042e-05,855083,0.63406759,1945,0.00144227,23175.5,-0.0082038070457736
2022-08-02 18:00:00,2022-08-02 18:00:00,10268081,7.61408602,3471023,2.5738663,120092186,89.05191088,19494,0.01445538,148791,0.11033293,68,5.042e-05,854796,0.63385654,1944,0.00144153,22973.0,-0.0087376755625553
2022-08-02 19:00:00,2022-08-02 19:00:00,10271913,7.61577229,3471579,2.57388815,120108336,89.05037811,19492,0.0144517,148787,0.11031323,68,5.042e-05,854721,0.63370479,1944,0.00144131,22935.6,-0.0016279980847081
2022-08-02 20:00:00,2022-08-02 20:00:00,10271067,7.61499052,3471608,2.57385742,120111859,89.05118304,19487,0.0144477,148799,0.11031989,68,5.042e-05,854745,0.63370973,1944,0.00144129,23016.9,0.0035447077905093
2022-08-02 21:00:00,2022-08-02 21:00:00,10273007,7.61591411,3471885,2.57388883,120118754,89.05027644,19485,0.01444524,148788,0.11030428,68,5.041e-05,854764,0.63368099,1942,0.00143971,23079.0,0.0026980175436308
2022-08-02 22:00:00,2022-08-02 22:00:00,10275486,7.61721212,3472133,2.57389028,120125464,89.04894038,19485,0.01444422,148828,0.11032611,68,5.041e-05,854846,0.63369687,1942,0.0014396,23091.6,0.0005459508644221
2022-08-02 23:00:00,2022-08-02 23:00:00,10276230,7.61729237,3472378,2.57391266,120132802,89.04887069,19486,0.01444407,148830,0.11032077,68,5.041e-05,854862,0.63366953,1942,0.00143951,22975.1,-0.005045124634066
2022-08-03 00:00:00,2022-08-03 00:00:00,10275701,7.61700233,3472083,2.57372848,120131899,89.04939476,19487,0.014445,148804,0.11030298,68,5.041e-05,854804,0.63363503,1944,0.00144102,22783.4,-0.008343815696123
2022-08-03 01:00:00,2022-08-03 01:00:00,10275607,7.61798276,3472458,2.57436132,120113164,89.04778201,19492,0.0144507,148812,0.11032412,68,5.041e-05,854650,0.63360821,1943,0.00144047,22789.4,0.0002633496317494
2022-08-03 02:00:00,2022-08-03 02:00:00,10274640,7.61728291,3472158,2.57414467,120114098,89.04867382,19493,0.01445147,148826,0.11033474,68,5.041e-05,854666,0.63362149,1943,0.00144048,22763.8,-0.0011233292671155
2022-08-03 03:00:00,2022-08-03 03:00:00,10276148,7.61770043,3472390,2.57407998,120124756,89.04838716,19493,0.01445015,148838,0.11033349,68,5.041e-05,854659,0.63355804,1943,0.00144034,22852.9,0.0039141092436236
2022-08-03 04:00:00,2022-08-03 04:00:00,10272764,7.61546624,3472215,2.57404298,120123501,89.05066507,19501,0.0144566,148821,0.11032486,68,5.041e-05,854622,0.63355344,1943,0.0014404,22818.4,-0.0015096552297519
2022-08-03 05:00:00,2022-08-03 05:00:00,10272357,7.61527901,3472253,2.57410985,120121824,89.05076066,19498,0.01445459,148828,0.11033171,68,5.041e-05,854636,0.63357335,1943,0.00144042,22904.9,0.0037908004066893
2022-08-03 06:00:00,2022-08-03 06:00:00,10272533,7.61558772,3472358,2.57424794,120118467,89.05035613,19500,0.01445641,148843,0.11034542,68,5.041e-05,854538,0.63351552,1943,0.00144045,23028.6,0.0054005911398868
2022-08-03 07:00:00,2022-08-03 07:00:00,10272816,7.6159533,3472789,2.57462013,120114954,89.04957317,19500,0.01445671,148865,0.11036398,68,5.041e-05,854556,0.63354182,1943,0.00144048,22979.5,-0.0021321313497129
2022-08-03 08:00:00,2022-08-03 08:00:00,10272709,7.61615454,3472663,2.57462156,120110207,89.04933434,19498,0.01445576,148872,0.11037324,68,5.041e-05,854562,0.63356961,1943,0.00144053,23284.5,0.0132726995800604
2022-08-03 09:00:00,2022-08-03 09:00:00,10273462,7.6165805,3472694,2.57459982,120111652,89.0488588,19498,0.01445551,148871,0.11037058,68,5.041e-05,854677,0.63364387,1943,0.00144051,23374.0,0.0038437587236144
2022-08-03 10:00:00,2022-08-03 10:00:00,10270307,7.61463261,3472497,2.57458603,120108152,89.05083854,19500,0.01445773,148862,0.11036958,68,5.042e-05,854607,0.63362452,1943,0.00144058,23397.7,0.0010139471207324
2022-08-03 11:00:00,2022-08-03 11:00:00,10260052,7.60922364,3470505,2.57385135,120081936,89.05708336,19506,0.01446635,148852,0.110394,68,5.043e-05,854179,0.63348987,1943,0.001441,23390.9,-0.0002906268564858
2022-08-03 12:00:00,2022-08-03 12:00:00,10259160,7.60786934,3470569,2.57366446,120095071,89.05871523,19508,0.01446652,148852,0.11038395,68,5.043e-05,854148,0.63340921,1943,0.00144087,23255.3,-0.0057971262328513
2022-08-03 13:00:00,2022-08-03 13:00:00,10256810,7.60584476,3470824,2.57375817,120102161,89.06067204,19507,0.01446524,148857,0.11038356,68,5.042e-05,854148,0.63338573,1942,0.00144007,23330.1,0.003216471084011
2022-08-03 14:00:00,2022-08-03 14:00:00,10256997,7.60558982,3470422,2.57332689,120109609,89.06158591,19509,0.01446597,148840,0.11036525,68,5.042e-05,853909,0.63317573,1942,0.00144,23291.9,-0.0016373697498081
2022-08-03 15:00:00,2022-08-03 15:00:00,10259793,7.6069334,3470763,2.57333291,120119397,89.06030101,19507,0.0144631,148823,0.11034206,68,5.042e-05,853939,0.63313725,1942,0.00143986,23346.0,0.0023226958728141
2022-08-03 16:00:00,2022-08-03 16:00:00,10260374,7.60708115,3470923,2.5733558,120123662,89.06014973,19510,0.01446479,148827,0.11034092,68,5.042e-05,853945,0.63311814,1941,0.00143906,23426.2,0.0034352779919473
2022-08-03 17:00:00,2022-08-03 17:00:00,10260380,7.6080396,3471265,2.57393211,120106373,89.05849896,19510,0.0144666,148826,0.11035401,68,5.042e-05,853974,0.63321904,1941,0.00143925,23437.8,0.0004951720722949
2022-08-03 18:00:00,2022-08-03 18:00:00,10260919,7.60829518,3471234,2.57386038,120108417,89.05832801,19506,0.01446336,148816,0.11034451,68,5.042e-05,853990,0.63321892,1941,0.00143922,23477.0,0.0016725119251808
2022-08-03 19:00:00,2022-08-03 19:00:00,10261529,7.60857976,3471464,2.57397418,120110545,89.05794267,19500,0.0144586,148796,0.11032725,68,5.042e-05,854020,0.6332272,1942,0.00143993,23449.1,-0.0011883971546621
2022-08-03 20:00:00,2022-08-03 20:00:00,10262507,7.60891072,3471431,2.57381637,120116538,89.05777253,19504,0.01446081,148787,0.11031486,68,5.042e-05,854075,0.63323518,1941,0.00143911,23308.5,-0.0059959657300279
2022-08-03 21:00:00,2022-08-03 21:00:00,10265814,7.60962506,3471884,2.5735646,120143542,89.05745888,19500,0.01445455,148818,0.11031265,68,5.041e-05,854081,0.63309507,1941,0.00143878,23262.2,-0.0019863998112276
2022-08-03 22:00:00,2022-08-03 22:00:00,10266704,7.60986335,3471945,2.5734673,120150077,89.05737106,19500,0.01445375,148817,0.1103058,68,5.04e-05,854067,0.63304963,1941,0.0014387,22920.1,-0.0147062616605481
2022-08-03 23:00:00,2022-08-03 23:00:00,10268274,7.61062113,3472142,2.57347606,120155504,89.05664355,19494,0.01444853,148844,0.11031993,68,5.04e-05,854047,0.63300104,1942,0.00143937,22801.5,-0.0051744974934663
2022-08-04 00:00:00,2022-08-04 00:00:00,10267738,7.61035455,3471996,2.57341204,120153784,89.0568981,19497,0.014451,148819,0.1103033,68,5.04e-05,854154,0.63309122,1942,0.00143939,22990.0,0.0082669999780715
2022-08-04 01:00:00,2022-08-04 01:00:00,10270340,7.61153776,3472338,2.57341352,120164011,89.05575737,19499,0.01445107,148818,0.11029176,68,5.04e-05,854194,0.63305887,1942,0.00143925,23129.0,0.0060461070030448
2022-08-04 02:00:00,2022-08-04 02:00:00,10269204,7.6109248,3471961,2.57321153,120161435,89.05652725,19502,0.01445373,148822,0.11029804,68,5.04e-05,854217,0.63309497,1942,0.0014393,23124.6,-0.0001902373643478
