start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,close,change
2024-01-14 19:00:00,2024-01-14 19:00:00,12.33548539,524270.7284,0.0,0.0,42658.1,-0.0056386946386947
2024-01-14 20:00:00,2024-01-14 20:00:00,6.31852067,267346.1106,1.48972718,63818.2161,42511.3,-0.0034413159517183
2024-01-14 21:00:00,2024-01-14 21:00:00,16.05996068,673238.7181,1.8356458,78101.9167,42561.8,0.0011879194472999
2024-01-14 22:00:00,2024-01-14 22:00:00,4.78615492,201516.0219,0.35587605,15205.3643,42275.4,-0.0067290387154679
2024-01-14 23:00:00,2024-01-14 23:00:00,13.87364477,578213.5975,0.00090153,38.0,41731.0,-0.0128774653817587
2024-01-15 00:00:00,2024-01-15 00:00:00,0.019,788.6881,46.61899591,1974531.1091,42280.0,0.0131556876183174
2024-01-15 01:00:00,2024-01-15 01:00:00,0.0,0.0,0.22055767,9395.1262,42282.2,5.203405865650268e-05
2024-01-15 02:00:00,2024-01-15 02:00:00,0.0,0.0,0.003,127.8792,42406.9,0.0029492315915444
2024-01-15 03:00:00,2024-01-15 03:00:00,0.0,0.0,3.3349422,142687.9751,42576.4,0.0039969910557009
2024-01-15 04:00:00,2024-01-15 04:00:00,0.0,0.0,0.0,0.0,42603.7,0.000641200289362
2024-01-15 05:00:00,2024-01-15 05:00:00,0.0,0.0,7.60769901,326964.9836,42752.4,0.0034903071798928
2024-01-15 06:00:00,2024-01-15 06:00:00,0.0,0.0,0.0,0.0,42664.7,-0.0020513468249736
2024-01-15 07:00:00,2024-01-15 07:00:00,9.95005784,421291.2671,0.0063494,272.5458,42731.1,0.0015563217367051
2024-01-15 08:00:00,2024-01-15 08:00:00,0.0,0.0,0.0,0.0,42696.1,-0.0008190755679119
2024-01-15 09:00:00,2024-01-15 09:00:00,0.0,0.0,0.0,0.0,42772.7,0.0017940748686646
2024-01-15 10:00:00,2024-01-15 10:00:00,0.083,3513.9046,0.0,0.0,42566.4,-0.0048231699191305
2024-01-15 11:00:00,2024-01-15 11:00:00,0.147,6222.7599,0.0,0.0,42709.9,0.0033712035784092
2024-01-15 12:00:00,2024-01-15 12:00:00,0.0,0.0,0.0,0.0,42670.0,-0.0009342096328954
2024-01-15 13:00:00,2024-01-15 13:00:00,0.0,0.0,19.41890672,837073.4575,42866.3,0.0046004218420436
