start_time,date,stablecoin_supply_ratio,close,change
2022-02-11,2022-02-11,8.20336227,42366.0,-0.025425746509938
2022-02-12,2022-02-12,8.17416338,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,8.13962782,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,8.22834078,42525.14,0.0115127733245989
2022-02-15,2022-02-15,8.60075912,44529.6,0.0471358824450665
2022-02-16,2022-02-16,8.46935499,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,7.83977464,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,7.72813048,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,7.74213826,40052.6,0.0021467818289178
2022-02-20,2022-02-20,7.41331324,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,7.15803515,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,7.3909117,38212.0,0.0331365042285811
2022-02-23,2022-02-23,7.19465919,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,7.40449854,38315.1,0.0292066681351033
2022-02-25,2022-02-25,7.57536022,39205.4,0.0232362697735357
2022-02-26,2022-02-26,7.55122735,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,7.27502214,37672.0,-0.036504489850202
2022-02-28,2022-02-28,8.3329839,43155.0,0.1455457634317265
2022-03-01,2022-03-01,8.59063176,44394.1,0.0287127795156991
2022-03-02,2022-03-02,8.50059077,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,8.26184333,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,7.63104486,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,7.67957945,39375.1,0.0063228863439457
2022-03-06,2022-03-06,7.48476307,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,7.41842744,37963.8,-0.011387694623331
2022-03-08,2022-03-08,7.55686067,38709.9,0.0196529325304632
2022-03-09,2022-03-09,8.19738913,41937.5,0.08337918723634
2022-03-10,2022-03-10,7.69658369,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,7.56572065,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,7.58060745,38792.6,0.0020561568465373
2022-03-13,2022-03-13,7.38275855,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,7.75190583,39653.8,0.0506071211884369
2022-03-15,2022-03-15,7.68798423,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,8.04500701,41105.8,0.0467214993252018
2022-03-17,2022-03-17,7.98467483,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,8.13967388,41751.5,0.020866495020551
2022-03-19,2022-03-19,8.22412311,42188.2,0.0104595044489419
2022-03-20,2022-03-20,8.03493079,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,7.99811662,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,8.29723555,42349.8,0.0333756283246304
2022-03-23,2022-03-23,8.42913131,42867.9,0.0122338240086139
2022-03-24,2022-03-24,8.66389195,43973.4,0.0257885270797029
2022-03-25,2022-03-25,8.77895184,44290.6,0.0072134517685691
2022-03-26,2022-03-26,8.82031209,44489.2,0.0044840214402153
2022-03-27,2022-03-27,9.27431027,46820.8,0.0524082249175081
2022-03-28,2022-03-28,9.34595199,47121.9,0.0064309025048696
2022-03-29,2022-03-29,9.41932788,47418.5,0.0062943132598642
2022-03-30,2022-03-30,9.35969312,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,9.07135705,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,9.20858216,46266.2,0.016705489386015
2022-04-02,2022-04-02,9.13267944,45794.6,-0.0101931863866061
2022-04-03,2022-04-03,9.251985,46392.4,0.0130539408576557
2022-04-04,2022-04-04,9.31381602,46580.9,0.0040631655184901
2022-04-05,2022-04-05,9.11015693,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,8.68094057,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,8.73789427,43417.1,0.0059638968760209
2022-04-08,2022-04-08,8.49676702,42229.2,-0.027360187575863
2022-04-09,2022-04-09,8.60122851,42727.7,0.0118046280772545
2022-04-10,2022-04-10,8.48279394,42140.4,-0.0137451816971191
2022-04-11,2022-04-11,7.98832248,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,8.10463301,40060.7,0.0140511724920011
2022-04-13,2022-04-13,8.34302098,41129.8,0.0266870024737462
2022-04-14,2022-04-14,8.11265305,39915.9,-0.0295138804467807
2022-04-15,2022-04-15,8.24338556,40529.5,0.0153723203034379
2022-04-16,2022-04-16,8.21233985,40361.0,-0.0041574655497846
2022-04-17,2022-04-17,8.08898056,39649.1,-0.0176383142142166
2022-04-18,2022-04-18,8.33845395,40785.6,0.0286639545412128
2022-04-19,2022-04-19,8.47904547,41472.9,0.0168515358361776
2022-04-20,2022-04-20,8.45624448,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,8.28457011,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,8.12308542,39674.2,-0.0191743840513427
2022-04-23,2022-04-23,8.07020339,39415.1,-0.0065306924903337
2022-04-24,2022-04-24,8.07648009,39433.4,0.0004642890668804
2022-04-25,2022-04-25,8.2866659,40411.0,0.0247911668788387
2022-04-26,2022-04-26,7.82590256,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,8.06478725,39209.0,0.0292778070914614
2022-04-28,2022-04-28,8.17222665,39732.5,0.0133515264352572
2022-04-29,2022-04-29,7.95359903,38572.2,-0.0292027936827534
2022-04-30,2022-04-30,7.76864507,37614.5,-0.0248287626840054
2022-05-01,2022-05-01,7.9412045,38440.5,0.0219596166372011
2022-05-02,2022-05-02,7.97030921,38525.6,0.0022138109545921
2022-05-03,2022-05-03,7.83777529,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,8.27602262,39684.0,0.0522659355286916
2022-05-05,2022-05-05,7.62694569,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,7.52839,35995.3,-0.0147640462354965
2022-05-07,2022-05-07,7.43431322,35466.7,-0.0146852505743807
2022-05-08,2022-05-08,7.16757633,34032.0,-0.040452029650348
2022-05-09,2022-05-09,6.38498518,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,6.60923196,31002.1,0.0314573171948922
2022-05-11,2022-05-11,6.22456185,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,6.17212776,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,6.32603107,29274.3,0.0087385900409018
2022-05-14,2022-05-14,6.51496874,30079.8,0.0275156024226028
2022-05-15,2022-05-15,6.7825307,31324.4,0.0413766048976389
2022-05-16,2022-05-16,6.46070792,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,6.64362619,30437.0,0.0190948447602179
2022-05-18,2022-05-18,6.24173725,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,6.5696793,30319.9,0.0564204232664127
2022-05-20,2022-05-20,6.34607854,29188.9,-0.0373022338464177
2022-05-21,2022-05-21,6.39354598,29427.4,0.0081709142859101
2022-05-22,2022-05-22,6.57426935,30284.0,0.0291089256951004
2022-05-23,2022-05-23,6.30347397,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,6.40953041,29643.1,0.0187437495059745
2022-05-25,2022-05-25,6.39087993,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,6.32906612,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,6.19578038,28623.2,-0.0195519627320681
2022-05-28,2022-05-28,6.2731888,29018.8,0.0138209564269542
2022-05-29,2022-05-29,6.36880652,29452.8,0.0149558217431458
2022-05-30,2022-05-30,6.85193877,31726.5,0.0771980932203391
2022-05-31,2022-05-31,6.84821208,31797.8,0.002247332671426
2022-06-01,2022-06-01,6.41314889,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,6.5618375,30437.1,0.0214854565407809
2022-06-03,2022-06-03,6.39795053,29682.8,-0.0247822558653747
2022-06-04,2022-06-04,6.43293216,29848.4,0.0055789885051276
2022-06-05,2022-06-05,6.4555657,29909.9,0.0020604119483791
2022-06-06,2022-06-06,6.799988,31361.2,0.0485223955947695
2022-06-07,2022-06-07,6.73748583,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,6.53817022,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,6.50308736,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,6.26920086,29077.7,-0.0337483758843329
2022-06-11,2022-06-11,6.1233359,28416.7,-0.0227321968381267
2022-06-12,2022-06-12,5.72306121,26564.7,-0.0651729440786579
2022-06-13,2022-06-13,4.88305859,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,4.8369554,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,4.93586306,22567.5,0.0201060449221839
2022-06-16,2022-06-16,4.45471494,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,4.47572814,20457.3,0.003428588245681
2022-06-18,2022-06-18,4.14056806,18959.7,-0.0732061415729348
2022-06-19,2022-06-19,4.47474302,20564.2,0.0846268664588574
2022-06-20,2022-06-20,4.4843291,20570.1,0.0002869063712664
2022-06-21,2022-06-21,4.51828736,20713.1,0.0069518378617507
2022-06-22,2022-06-22,4.36587093,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,4.62536824,21096.6,0.0560233063361597
2022-06-24,2022-06-24,4.65370923,21231.2,0.0063801750045031
2022-06-25,2022-06-25,4.70236445,21481.9,0.0118080937488225
2022-06-26,2022-06-26,4.60376369,21029.1,-0.0210782100279771
2022-06-27,2022-06-27,4.54973661,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,4.45733392,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,4.4223692,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,4.39172476,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,4.23549183,19272.0,-0.0327000777975757
2022-07-02,2022-07-02,4.22664828,19240.9,-0.0016137401411373
2022-07-03,2022-07-03,4.24481746,19305.9,0.0033782203535177
2022-07-04,2022-07-04,4.43659252,20226.6,0.0476900843783505
2022-07-05,2022-07-05,4.42942439,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,4.52846256,20554.1,0.0190431333663856
2022-07-07,2022-07-07,4.77526492,21613.4,0.0515371629018055
2022-07-08,2022-07-08,4.78733026,21587.9,-0.0011798236279345
2022-07-09,2022-07-09,4.78672296,21580.0,-0.0003659457381218
2022-07-10,2022-07-10,4.62703767,20853.8,-0.0336515291936978
2022-07-11,2022-07-11,4.4241905,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,4.29132705,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,4.49238036,20220.1,0.0464319537957551
2022-07-14,2022-07-14,4.57650064,20578.6,0.0177298826415299
2022-07-15,2022-07-15,4.65193706,20823.1,0.0118812747222842
2022-07-16,2022-07-16,4.73170252,21183.5,0.0173077015429981
2022-07-17,2022-07-17,4.63775625,20794.4,-0.0183680694880449
2022-07-18,2022-07-18,5.00367879,22423.9,0.0783624437348518
2022-07-19,2022-07-19,5.22588634,23385.9,0.0429006551045982
2022-07-20,2022-07-20,5.18034253,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,5.16240792,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,5.05827676,22675.1,-0.0202812763291495
2022-07-23,2022-07-23,4.99720692,22440.2,-0.0103593809950121
2022-07-24,2022-07-24,5.03078945,22570.6,0.0058109999019615
2022-07-25,2022-07-25,4.7553832,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,4.7464125,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,5.12489682,22941.1,0.0800386045854715
2022-07-28,2022-07-28,5.32273285,23836.2,0.039017309544878
2022-07-29,2022-07-29,5.30710778,23771.1,-0.0027311400307097
2022-07-30,2022-07-30,5.28437149,23629.9,-0.0059399859493248
2022-07-31,2022-07-31,5.20908381,23290.1,-0.0143800862466622
2022-08-01,2022-08-01,5.21196902,23257.6,-0.001395442698829
2022-08-02,2022-08-02,5.15308594,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,5.11826522,22801.5,-0.007556006285065
2022-08-04,2022-08-04,5.08014131,22608.9,-0.00844681270969
2022-08-05,2022-08-05,5.22483726,23298.1,0.0304835706292654
2022-08-06,2022-08-06,5.14143261,22943.3,-0.0152287096372665
2022-08-07,2022-08-07,5.19622265,23167.8,0.0097849916969223
2022-08-08,2022-08-08,5.3402066,23804.4,0.0274777924533189
2022-08-09,2022-08-09,5.19328854,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,5.36681372,23940.9,0.034602120984261
2022-08-11,2022-08-11,5.37510003,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,5.49129847,24387.5,0.0196636730052013
2022-08-13,2022-08-13,5.50227622,24429.0,0.0017016914402869
2022-08-14,2022-08-14,5.48367058,24294.1,-0.0055221253428302
2022-08-15,2022-08-15,5.4412761,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,5.38879581,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,5.29652937,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,5.28942281,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,4.77426535,20824.9,-0.101798137596991
2022-08-20,2022-08-20,4.84690138,21127.8,0.0145450878515622
2022-08-21,2022-08-21,4.95660507,21505.6,0.0178816535559782
2022-08-22,2022-08-22,4.94833836,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,4.97550846,21518.2,0.006134567728059
2022-08-24,2022-08-24,4.94085582,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,4.99019344,21548.3,0.0090564694753896
2022-08-26,2022-08-26,4.67791969,20228.7,-0.0612391696792785
2022-08-27,2022-08-27,4.62590298,20023.9,-0.0101242294363947
2022-08-28,2022-08-28,4.51699397,19547.5,-0.0237915690749555
2022-08-29,2022-08-29,4.68055361,20275.5,0.0372426141450312
2022-08-30,2022-08-30,4.56120555,19803.1,-0.023299055510345
2022-08-31,2022-08-31,4.61843749,20041.5,0.012038519221738
2022-09-01,2022-09-01,4.64817492,20122.5,0.0040416136516727
2022-09-02,2022-09-02,4.6125001,19941.0,-0.0090197540067089
2022-09-03,2022-09-03,4.58206269,19820.7,-0.0060327967504136
2022-09-04,2022-09-04,4.62524589,19992.7,0.0086777964451305
2022-09-05,2022-09-05,4.579952,19784.9,-0.0103937937347131
2022-09-06,2022-09-06,4.35806843,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,4.46813079,19287.0,0.0269147831642839
2022-09-08,2022-09-08,4.47575087,19309.3,0.0011562192150151
2022-09-09,2022-09-09,4.94642828,21352.0,0.1057884024796342
2022-09-10,2022-09-10,5.01376173,21639.5,0.0134647808167853
2022-09-11,2022-09-11,5.0597994,21820.3,0.0083550913838119
2022-09-12,2022-09-12,5.20253828,22386.0,0.0259253997424417
2022-09-13,2022-09-13,4.68978491,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,4.72505537,20217.0,0.0027030378177308
2022-09-15,2022-09-15,4.62056306,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,4.6502685,19792.5,0.0051648485587179
2022-09-17,2022-09-17,4.72399181,20102.0,0.0156372363268915
2022-09-18,2022-09-18,4.55861859,19404.5,-0.0346980399960202
2022-09-19,2022-09-19,4.59520489,19528.6,0.0063954237419154
2022-09-20,2022-09-20,4.42092627,18866.8,-0.033888758026689
2022-09-21,2022-09-21,4.33531869,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,4.56078028,19392.5,0.0512264534489768
2022-09-23,2022-09-23,4.54593415,19280.7,-0.005765115379657
2022-09-24,2022-09-24,4.45367717,18911.0,-0.0191746150295373
2022-09-25,2022-09-25,4.43988206,18799.7,-0.0058854634868594
2022-09-26,2022-09-26,4.55229794,19216.3,0.0221599280839586
2022-09-27,2022-09-27,4.52395815,19070.1,-0.007608124352763
2022-09-28,2022-09-28,4.63711064,19407.3,0.0176821306652823
2022-09-29,2022-09-29,4.70091665,19582.5,0.0090275308775564
2022-09-30,2022-09-30,4.67142866,19411.7,-0.0087220732797139
2022-10-01,2022-10-01,4.64580837,19304.0,-0.0055482003121829
2022-10-02,2022-10-02,4.58139633,19049.4,-0.0131889763779526
2022-10-03,2022-10-03,4.73664628,19622.0,0.0300586895125305
2022-10-04,2022-10-04,4.91271774,20333.0,0.0362348384466415
2022-10-05,2022-10-05,4.86947325,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,4.82698524,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,4.70947775,19520.9,-0.0217049213190336
2022-10-08,2022-10-08,4.68710834,19406.2,-0.0058757536793898
2022-10-09,2022-10-09,4.69333512,19430.0,0.0012264121775513
2022-10-10,2022-10-10,4.6269985,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,4.61413927,19055.0,-0.003608031792512
2022-10-12,2022-10-12,4.64522861,19148.0,0.004880608764104
2022-10-13,2022-10-13,4.72017956,19365.5,0.0113588886567788
2022-10-14,2022-10-14,4.68147812,19164.6,-0.0103741189228268
2022-10-15,2022-10-15,4.65617849,19060.4,-0.0054371080012104
2022-10-16,2022-10-16,4.70329149,19251.9,0.0100470084573252
2022-10-17,2022-10-17,4.7783758,19540.6,0.0149959224803783
2022-10-18,2022-10-18,4.73329712,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,4.70321251,19116.7,-0.010568865839583
2022-10-20,2022-10-20,4.71571921,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,4.75261405,19150.9,0.0061046404724003
2022-10-22,2022-10-22,4.75870544,19195.1,0.0023079855254843
2022-10-23,2022-10-23,4.84812208,19560.7,0.0190465274992055
2022-10-24,2022-10-24,4.79741669,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,4.98049097,20068.3,0.0388340468265513
2022-10-26,2022-10-26,5.16031604,20758.3,0.0343825834774245
2022-10-27,2022-10-27,5.03241323,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,5.11419343,20582.8,0.0146557886174853
2022-10-29,2022-10-29,5.17139101,20796.7,0.0103921721048643
2022-10-30,2022-10-30,5.12539657,20615.6,-0.0087081123447471
2022-10-31,2022-10-31,5.11904548,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,5.14942182,20472.1,-0.000483351235231
2022-11-02,2022-11-02,5.10331823,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,5.14623568,20199.7,0.0029592703114682
2022-11-04,2022-11-04,5.38182494,21137.6,0.0464313826442965
2022-11-05,2022-11-05,5.44712312,21289.9,0.0072051699341459
2022-11-06,2022-11-06,5.32977914,20900.0,-0.0183138483506264
2022-11-07,2022-11-07,5.20078884,20578.6,-0.015377990430622
2022-11-08,2022-11-08,4.70231255,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,4.04042677,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,4.48758702,17588.0,0.1058157812008802
2022-11-11,2022-11-11,4.32208128,17058.3,-0.0301171253127132
2022-11-12,2022-11-12,4.26355772,16806.9,-0.014737693674047
2022-11-13,2022-11-13,4.15463017,16321.2,-0.0288988451171841
2022-11-14,2022-11-14,4.22510401,16605.2,0.0174006813224518
2022-11-15,2022-11-15,4.2753644,16888.3,0.0170488762556306
2022-11-16,2022-11-16,4.22578321,16650.6,-0.014074832872462
2022-11-17,2022-11-17,4.24543913,16682.1,0.0018918237180642
2022-11-18,2022-11-18,4.18455205,16689.7,0.0004555781346473
2022-11-19,2022-11-19,4.19369073,16692.9,0.0001917350221993
2022-11-20,2022-11-20,4.08542849,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,3.98620391,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,4.0955336,16220.6,0.0283776073036201
2022-11-23,2022-11-23,4.21531028,16595.8,0.0231310802313107
2022-11-24,2022-11-24,4.2140608,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,4.1982126,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,4.17700525,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,4.16769654,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,4.15276301,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,4.24097892,16433.2,0.0141133635718473
2022-11-30,2022-11-30,4.43259476,17153.3,0.0438198281527637
2022-12-01,2022-12-01,4.39253398,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,4.41434997,17083.0,0.0066291505848383
2022-12-03,2022-12-03,4.35523094,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,4.40683249,17099.5,0.0130335614206582
2022-12-05,2022-12-05,4.39051614,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,4.44094144,17078.6,0.0070938714375849
2022-12-07,2022-12-07,4.38766168,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,4.49423752,17216.0,0.0230568100784407
2022-12-09,2022-12-09,4.47330811,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,4.47760933,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,4.46660309,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,4.51474643,17200.0,0.0071849765478149
2022-12-13,2022-12-13,4.32555496,17777.1,0.0335523255813952
2022-12-14,2022-12-14,4.33806668,17803.9,0.0015075574756289
2022-12-15,2022-12-15,4.23732589,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,4.07429464,16624.1,-0.0419380121947002
2022-12-17,2022-12-17,4.1092158,16768.0,0.0086561076990634
2022-12-18,2022-12-18,4.09904897,16730.3,-0.0022483301526717
2022-12-19,2022-12-19,4.04066019,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,4.15467486,16887.2,0.0278771942638715
2022-12-21,2022-12-21,4.14629973,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,4.1499055,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,4.14139305,16776.4,-0.0023252356456839
2022-12-24,2022-12-24,4.14748028,16828.9,0.0031293960563649
2022-12-25,2022-12-25,4.14545883,16824.4,-0.0002673971560827
2022-12-26,2022-12-26,4.16614262,16912.9,0.0052602173034401
2022-12-27,2022-12-27,4.12752166,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,4.08027132,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,4.09966008,16630.3,0.0055202853860572
2022-12-30,2022-12-30,4.08798,16601.2,-0.0017498181031009
2022-12-31,2022-12-31,4.06657707,16537.6,-0.0038310483579501
2023-01-01,2023-01-01,4.08515944,16610.3,0.0043960429566562
2023-01-02,2023-01-02,4.0943432,16666.0,0.0033533409992594
2023-01-03,2023-01-03,4.12441534,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,4.17441006,16842.1,0.0104936642027453
2023-01-05,2023-01-05,4.19406816,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,4.23146123,16943.8,0.007132752410276
2023-01-07,2023-01-07,4.22019519,16936.5,-0.000430836058027
2023-01-08,2023-01-08,4.25727164,17124.7,0.011112095179051
2023-01-09,2023-01-09,4.29678861,17169.7,0.0026277832604366
2023-01-10,2023-01-10,4.34480558,17428.8,0.0150905374001875
2023-01-11,2023-01-11,4.45400619,17935.7,0.0290840447994125
2023-01-12,2023-01-12,4.66709421,18838.0,0.0503074873018616
2023-01-13,2023-01-13,4.98811376,19924.2,0.0576600488374563
2023-01-14,2023-01-14,5.22730537,20962.8,0.0521275634655342
2023-01-15,2023-01-15,5.18894615,20882.7,-0.0038210544392923
2023-01-16,2023-01-16,5.26873601,21188.3,0.0146341229821813
2023-01-17,2023-01-17,5.2766934,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,5.20193549,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,5.30604357,21068.3,0.0187765957446808
2023-01-20,2023-01-20,5.69852556,22661.1,0.0756017334099097
2023-01-21,2023-01-21,5.71378949,22781.9,0.0053307209270512
2023-01-22,2023-01-22,5.70591005,22704.6,-0.0033930444782921
2023-01-23,2023-01-23,5.76369354,22913.1,0.0091831611215349
2023-01-24,2023-01-24,5.68707423,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,5.8147771,23060.6,0.0191449304825122
2023-01-26,2023-01-26,5.81617354,23001.9,-0.002545467160438
2023-01-27,2023-01-27,5.84893079,23068.0,0.0028736756528808
2023-01-28,2023-01-28,5.83409146,23015.9,-0.0022585399687878
2023-01-29,2023-01-29,6.02588079,23740.3,0.0314738941340551
2023-01-30,2023-01-30,5.82906816,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,5.9351776,23119.4,0.0131245097480707
2023-02-01,2023-02-01,6.08685772,23730.0,0.0264107200013841
2023-02-02,2023-02-02,6.02215634,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,6.02856746,23424.7,-0.0029114931618219
2023-02-04,2023-02-04,6.00184588,23322.6,-0.0043586470691194
2023-02-05,2023-02-05,5.89720086,22929.2,-0.0168677591692177
2023-02-06,2023-02-06,5.88846289,22757.7,-0.0074795457320796
2023-02-07,2023-02-07,6.0185174,23234.1,0.0209335741309533
2023-02-08,2023-02-08,5.96389404,22955.9,-0.0119737799183096
2023-02-09,2023-02-09,5.69019645,21793.4,-0.0506405760610562
2023-02-10,2023-02-10,5.6439973,21618.6,-0.0080207769324659
2023-02-11,2023-02-11,5.70753632,21851.3,0.0107638792521256
2023-02-12,2023-02-12,5.69507962,21771.1,-0.0036702621811974
2023-02-13,2023-02-13,5.70930502,21766.2,-0.0002250690135086
2023-02-14,2023-02-14,5.81142021,22187.4,0.0193511040052927
2023-02-15,2023-02-15,6.32459785,24332.6,0.0966855061881968
2023-02-16,2023-02-16,6.08941803,23526.6,-0.0331242859373843
2023-02-17,2023-02-17,6.3415194,24581.5,0.0448386082136815
2023-02-18,2023-02-18,6.35446045,24636.9,0.0022537273966194
2023-02-19,2023-02-19,6.25679205,24265.9,-0.0150587127438922
2023-02-20,2023-02-20,6.39411748,24849.9,0.024066694414796
2023-02-21,2023-02-21,6.29371683,24443.4,-0.016358214721186
2023-02-22,2023-02-22,6.22926249,24171.3,-0.0111318392694961
2023-02-23,2023-02-23,6.14794254,23928.8,-0.0100325592748424
2023-02-24,2023-02-24,5.92718935,23175.6,-0.0314767142522818
2023-02-25,2023-02-25,5.91506892,23146.2,-0.0012685755708589
2023-02-26,2023-02-26,6.01082282,23545.3,0.0172425711347865
2023-02-27,2023-02-27,5.99246248,23480.0,-0.0027733772769936
2023-02-28,2023-02-28,5.90449939,23129.6,-0.0149233390119251
2023-03-01,2023-03-01,6.01939062,23619.8,0.0211936220254564
2023-03-02,2023-03-02,5.92734084,23457.1,-0.0068882886391925
2023-03-03,2023-03-03,5.59577208,22342.8,-0.0475037408716336
2023-03-04,2023-03-04,5.46080007,22335.7,-0.0003177757487869
2023-03-05,2023-03-05,5.46145089,22419.4,0.0037473640852985
2023-03-06,2023-03-06,5.47053874,22397.1,-0.0009946742553326
2023-03-07,2023-03-07,5.43530705,22187.1,-0.0093762138848333
2023-03-08,2023-03-08,5.30213965,21695.4,-0.0221615262923048
2023-03-09,2023-03-09,4.97336317,20348.3,-0.0620915032679739
2023-03-10,2023-03-10,4.94791859,20140.3,-0.0102219841460957
2023-03-11,2023-03-11,5.03012921,20447.3,0.0152430698648977
2023-03-12,2023-03-12,5.38048825,21986.2,0.0752617705027069
2023-03-13,2023-03-13,6.03635553,24119.5,0.0970290454921722
2023-03-14,2023-03-14,6.22531831,24682.5,0.0233421090818632
2023-03-15,2023-03-15,6.1745061,24288.0,-0.0159829838954724
2023-03-16,2023-03-16,6.40178831,24990.4,0.0289196310935442
2023-03-17,2023-03-17,7.07756409,27384.0,0.0957807798194505
2023-03-18,2023-03-18,6.95013384,26907.0,-0.017418930762489
2023-03-19,2023-03-19,7.22333743,27955.7,0.0389749879213587
2023-03-20,2023-03-20,7.21351805,27704.1,-0.0089999534978556
2023-03-21,2023-03-21,7.33150261,28091.1,0.013969051512231
2023-03-22,2023-03-22,7.14885772,27233.8,-0.0305185628188287
