start_time,datetime,transactions_count_mean,transactions_count_total
2023-08-10 20:00:00,2023-08-10 20:00:00,41.75,12525
2023-08-10 21:00:00,2023-08-10 21:00:00,43.76845638,13043
2023-08-10 22:00:00,2023-08-10 22:00:00,39.1,11730
2023-08-10 23:00:00,2023-08-10 23:00:00,43.73986486,12947
2023-08-11 00:00:00,2023-08-11 00:00:00,45.56,13668
2023-08-11 01:00:00,2023-08-11 01:00:00,47.19,14157
2023-08-11 02:00:00,2023-08-11 02:00:00,52.52364865,15547
2023-08-11 03:00:00,2023-08-11 03:00:00,44.72575251,13373
2023-08-11 04:00:00,2023-08-11 04:00:00,37.59197324,11240
2023-08-11 05:00:00,2023-08-11 05:00:00,40.81270903,12203
2023-08-11 06:00:00,2023-08-11 06:00:00,51.86824324,15353
2023-08-11 07:00:00,2023-08-11 07:00:00,42.27,12681
2023-08-11 08:00:00,2023-08-11 08:00:00,41.25333333,12376
2023-08-11 09:00:00,2023-08-11 09:00:00,43.41750842,12895
2023-08-11 10:00:00,2023-08-11 10:00:00,47.33445946,14011
2023-08-11 11:00:00,2023-08-11 11:00:00,42.0,12558
2023-08-11 12:00:00,2023-08-11 12:00:00,48.90939597,14575
2023-08-11 13:00:00,2023-08-11 13:00:00,46.79598662,13992
2023-08-11 14:00:00,2023-08-11 14:00:00,47.32550336,14103
2023-08-11 15:00:00,2023-08-11 15:00:00,45.97986577,13702
2023-08-11 16:00:00,2023-08-11 16:00:00,43.26666667,12980
2023-08-11 17:00:00,2023-08-11 17:00:00,42.91582492,12746
2023-08-11 18:00:00,2023-08-11 18:00:00,43.05016722,12872
2023-08-11 19:00:00,2023-08-11 19:00:00,41.82608696,12506
2023-08-11 20:00:00,2023-08-11 20:00:00,42.64745763,12581
2023-08-11 21:00:00,2023-08-11 21:00:00,42.31438127,12652
2023-08-11 22:00:00,2023-08-11 22:00:00,43.3869863,12669
2023-08-11 23:00:00,2023-08-11 23:00:00,38.90102389,11398
2023-08-12 00:00:00,2023-08-12 00:00:00,37.66554054,11149
2023-08-12 01:00:00,2023-08-12 01:00:00,40.91836735,12030
2023-08-12 02:00:00,2023-08-12 02:00:00,46.62207358,13940
2023-08-12 03:00:00,2023-08-12 03:00:00,37.75666667,11327
2023-08-12 04:00:00,2023-08-12 04:00:00,38.16161616,11334
2023-08-12 05:00:00,2023-08-12 05:00:00,42.41610738,12640
2023-08-12 06:00:00,2023-08-12 06:00:00,56.19666667,16859
2023-08-12 07:00:00,2023-08-12 07:00:00,43.27516779,12896
2023-08-12 08:00:00,2023-08-12 08:00:00,41.78666667,12536
2023-08-12 09:00:00,2023-08-12 09:00:00,44.39666667,13319
2023-08-12 10:00:00,2023-08-12 10:00:00,41.99307958,12136
2023-08-12 11:00:00,2023-08-12 11:00:00,40.39393939,11997
2023-08-12 12:00:00,2023-08-12 12:00:00,40.90268456,12189
2023-08-12 13:00:00,2023-08-12 13:00:00,40.56375839,12088
2023-08-12 14:00:00,2023-08-12 14:00:00,38.84949833,11616
2023-08-12 15:00:00,2023-08-12 15:00:00,42.24333333,12673
2023-08-12 16:00:00,2023-08-12 16:00:00,40.77926421,12193
2023-08-12 17:00:00,2023-08-12 17:00:00,40.57288136,11969
2023-08-12 18:00:00,2023-08-12 18:00:00,39.58053691,11795
2023-08-12 19:00:00,2023-08-12 19:00:00,40.47651007,12062
2023-08-12 20:00:00,2023-08-12 20:00:00,36.67449664,10929
2023-08-12 21:00:00,2023-08-12 21:00:00,37.01006711,11029
2023-08-12 22:00:00,2023-08-12 22:00:00,36.61744966,10912
2023-08-12 23:00:00,2023-08-12 23:00:00,37.89632107,11331
2023-08-13 00:00:00,2023-08-13 00:00:00,34.42333333,10327
2023-08-13 01:00:00,2023-08-13 01:00:00,37.88215488,11251
2023-08-13 02:00:00,2023-08-13 02:00:00,39.6442953,11814
2023-08-13 03:00:00,2023-08-13 03:00:00,34.46153846,10304
