shortLiquidationUsd,t,longLiquidationUsd,low,high,open,close,volume
0,1606089600.0,0,18013.97,18812.65,18434.17,18382.07,364221.378
0,1606176000.0,0,18000.0,19440.0,18382.07,19179.64,477968.289
0,1606262400.0,0,18509.12,19554.19,19178.53,18741.67,426276.99
0,1606348800.0,0,16181.0,18940.69,18741.66,17155.34,850692.856
0,1606435200.0,0,16444.83,17465.0,17155.37,17144.1,398072.933
0,1606521600.0,0,16865.78,17880.0,17144.11,17717.74,268833.749
0,1606608000.0,0,17523.0,18343.0,17717.74,18181.09,256024.006
0,1606694400.0,0,18178.82,19944.0,18180.43,19720.0,500482.574
0,1606780800.0,0,18050.0,19956.0,19722.09,18772.7,553885.333
0,1606867200.0,0,18329.58,19365.0,18770.33,19207.01,335717.482
0,1606953600.0,0,18865.0,19640.0,19207.01,19434.3,245020.576
0,1607040000.0,0,18570.0,19537.16,19432.66,18664.2,276271.939
0,1607126400.0,0,18510.0,19203.46,18662.72,19147.62,165912.647
0,1607212800.0,0,18855.35,19449.1,19147.63,19375.02,176004.606
0,1607299200.0,0,18908.66,19446.36,19375.0,19172.88,169402.371
