longShortRatio,shortAccount,time,longAccount,high,volume,open,low,close
1.1,47.65,1688601600,52.35,31568.0,721267.219,30488.4,29818.0,29874.4
1.31,43.27,1688688000,56.73,30443.6,337801.654,29874.3,29680.0,30327.9
1.28,43.92,1688774400,56.08,30380.0,138734.493,30328.0,30026.8,30269.3
1.32,43.06,1688860800,56.94,30443.4,162296.263,30269.2,30042.0,30147.8
1.34,42.79,1688947200,57.21,31040.0,429115.537,30147.8,29928.8,30396.9
1.08,48.09,1689033600,51.91,30804.9,298904.747,30396.9,30261.4,30608.4
0.98,50.5,1689120000,49.5,30980.5,425058.257,30608.3,30186.0,30368.9
1.24,44.64,1689206400,55.36,31850.0,696023.51,30368.9,30233.0,31441.7
0.78,56.24,1689292800,43.76,31640.0,538692.246,31441.6,29876.6,30293.3
1.65,37.71,1689379200,62.29,30380.0,111622.474,30293.3,30220.2,30276.4
1.59,38.65,1689465600,61.35,30441.6,173805.94,30276.5,30050.0,30216.8
1.6,38.5,1689552000,61.5,30329.7,344113.427,30216.9,29630.0,30126.1
1.77,36.09,1689638400,63.91,30227.5,337396.417,30126.0,29400.0,29845.6
1.9,34.53,1689724800,65.47,30178.5,298418.854,29845.7,29745.0,29895.5
1.86,34.94,1689811200,65.06,30420.0,410263.764,29895.5,29468.8,29791.0
2.1,32.23,1689897600,67.77,30056.2,221145.074,29791.0,29705.9,29891.4
1.81,35.57,1689984000,64.43,29986.0,143375.956,29891.5,29602.2,29783.5
1.85,35.13,1690070400,64.87,30368.2,224713.846,29783.5,29718.9,30070.8
1.51,39.84,1690156800,60.16,30091.7,434182.417,30070.9,28830.0,29163.8
2.16,31.69,1690243200,68.31,29379.5,196438.618,29163.8,29033.0,29216.3
1.95,33.92,1690329600,66.08,29670.5,318527.582,29216.2,29083.0,29336.0
1.55,39.24,1690416000,60.76,29558.4,223376.534,29336.0,29065.5,29209.7
1.68,37.32,1690502400,62.68,29535.7,221299.867,29209.8,29112.8,29299.9
1.51,39.92,1690588800,60.08,29397.9,87100.719,29300.0,29237.5,29339.1
1.56,39.12,1690675200,60.88,29442.5,169901.253,29339.1,29006.0,29271.1
1.64,37.89,1690761600,62.11,29525.8,230381.722,29271.2,29100.0,29220.8
1.85,35.13,1690848000,64.87,29735.0,442328.643,29220.8,28550.0,29701.2
1.69,37.12,1690934400,62.88,30059.9,491725.492,29701.2,28906.3,29170.1
2.0,33.34,1691020800,66.66,29440.0,251967.942,29170.2,28955.4,29180.2
1.89,34.56,1691107200,65.44,29323.8,229395.673,29180.1,28780.0,29101.1
2.18,31.47,1691193600,68.53,29145.0,82508.624,29101.1,28960.0,29057.7
2.17,31.57,1691280000,68.43,29199.0,103094.44,29057.7,28978.5,29075.9
2.13,31.91,1691366400,68.09,29274.5,297752.439,29075.9,28682.3,29202.7
2.01,33.21,1691452800,66.79,30250.0,459269.801,29202.7,29132.4,29759.0
1.03,49.17,1691539200,50.83,30149.7,362009.701,29758.9,29362.0,29572.8
1.4,41.66,1691625600,58.34,29729.8,234546.038,29572.9,29303.7,29443.7
1.64,37.83,1691712000,62.17,29565.1,179044.008,29443.7,29220.0,29415.5
1.82,35.41,1691798400,64.59,29470.0,56238.035,29415.5,29360.0,29420.7
1.86,34.96,1691884800,65.04,29463.0,84190.505,29420.8,29256.6,29293.3
1.98,33.56,1691971200,66.44,29686.7,295035.383,29293.3,29070.0,29419.5
1.93,34.12,1692057600,65.88,29492.1,191289.959,29419.5,29050.0,29188.8
2.19,31.36,1692144000,68.64,29257.4,272023.138,29188.9,28705.1,28714.4
2.39,29.48,1692230400,70.52,28775.9,868508.22,28714.4,24581.0,26609.7
2.24,30.91,1692316800,69.09,26818.0,522375.316,26609.7,25600.0,26042.1
2.16,31.65,1692403200,68.35,26269.4,202219.153,26042.0,25783.4,26088.3
2.52,28.45,1692489600,71.55,26285.0,141089.85,26088.4,25948.5,26175.9
2.51,28.49,1692576000,71.51,26280.0,232505.265,26175.9,25800.0,26115.4
2.23,30.93,1692662400,69.07,26128.2,313113.576,26115.4,25280.0,26044.4
2.48,28.73,1692748800,71.27,26806.0,412969.028,26044.5,25800.0,26419.2
1.97,33.68,1692835200,66.32,26568.3,286753.337,26419.2,25835.0,26164.6
2.48,28.72,1692921600,71.28,26300.0,274830.494,26164.6,25754.4,26051.7
2.38,29.59,1693008000,70.41,26129.4,63925.862,26051.7,25969.0,26004.3
2.33,29.99,1693094400,70.01,26173.6,86505.398,26004.3,25955.6,26087.7
2.32,30.12,1693180800,69.88,26244.6,219992.051,26087.6,25850.4,26106.5
2.34,29.95,1693267200,70.05,28168.0,700233.946,26106.5,25905.2,27700.1
1.18,45.85,1693353600,54.15,27758.2,315313.916,27700.1,26950.0,27290.4
1.18,45.85,1693440000,54.15,27674.3,502906.277,27290.4,25617.8,25928.0
2.24,30.85,1693526400,69.15,26151.6,361184.924,25928.0,25312.0,25795.6
2.44,29.05,1693612800,70.95,25975.0,107642.864,25795.6,25740.6,25855.8
2.33,30.05,1693699200,69.95,26135.2,133016.832,25855.8,25777.0,25962.1
2.25,30.8,1693785600,69.2,26099.3,173147.873,25962.1,25610.0,25814.0
2.39,29.54,1693872000,70.46,25900.0,186639.945,25814.0,25531.2,25779.7
2.47,28.83,1693958400,71.17,26052.0,251122.66,25779.7,25326.0,25747.4
2.61,27.72,1694044800,72.28,26451.0,257349.902,25747.4,25602.3,26240.7
1.99,33.43,1694131200,66.57,26437.5,249269.761,26240.7,25630.0,25899.8
2.08,32.46,1694217600,67.54,25940.6,67909.81,25899.9,25781.5,25892.6
2.0,33.38,1694304000,66.62,26037.3,162972.413,25892.6,25508.7,25828.4
2.14,31.83,1694390400,68.17,25895.0,427216.374,25828.4,24888.0,25150.4
2.61,27.72,1694476800,72.28,26580.0,592049.678,25150.4,25116.4,25825.8
1.71,36.92,1694563200,63.08,26400.0,335252.718,25825.8,25750.0,26209.9
1.44,41.06,1694649600,58.94,26880.0,380666.471,26209.9,26106.6,26510.3
1.27,44.07,1694736000,55.93,26890.0,251656.77,26510.3,26206.6,26591.1
1.35,42.59,1694822400,57.41,26763.5,140482.465,26591.1,26430.0,26546.9
1.44,40.95,1694908800,59.05,26614.3,114239.394,26547.0,26377.4,26514.2
1.4,41.68,1694995200,58.32,27397.0,472539.032,26514.2,26358.6,26749.9
1.28,43.93,1695081600,56.07,27480.0,433511.747,26749.9,26653.2,27196.0
1.2,45.39,1695168000,54.61,27381.0,348921.447,27195.9,26740.0,27107.7
1.37,42.27,1695254400,57.73,27149.0,317992.869,27107.7,26360.1,26552.6
1.7,37.03,1695340800,62.97,26737.7,173534.648,26552.6,26452.9,26566.7
1.71,36.87,1695427200,63.13,26620.6,57836.484,26566.7,26492.2,26563.1
1.77,36.17,1695513600,63.83,26739.9,146632.773,26563.0,26081.0,26232.4
1.81,35.62,1695600000,64.38,26440.0,268385.836,26232.4,25965.0,26290.5
1.84,35.24,1695686400,64.76,26388.0,180491.169,26290.5,26073.8,26208.8
1.92,34.26,1695772800,65.74,26849.9,353002.84,26208.7,26050.0,26359.6
1.82,35.51,1695859200,64.49,27308.7,429587.858,26359.6,26325.2,27011.8
0.99,50.22,1695945600,49.78,27231.5,277397.643,27011.7,26625.0,26890.9
1.25,44.48,1696032000,55.52,27085.0,92317.154,26890.9,26870.4,26950.9
1.24,44.7,1696118400,55.3,28365.2,240382.946,26951.0,26939.0,27981.4
1.09,47.96,1696204800,52.04,28613.0,593277.72,27981.4,27255.0,27477.6
1.11,47.39,1696291200,52.61,27665.0,283077.899,27477.7,27123.0,27412.0
1.43,41.18,1696377600,58.82,27830.0,280784.322,27412.0,27163.9,27759.8
1.34,42.67,1696464000,57.33,28110.0,370190.087,27759.7,27333.5,27398.4
1.39,41.87,1696550400,58.13,28450.0,438445.904,27398.3,27156.0,27916.3
0.93,51.92,1696636800,48.08,28018.7,117049.145,27916.3,27822.1,27943.0
0.96,51.15,1696723200,48.85,28082.0,178380.307,27943.0,27671.0,27901.2
1.03,49.22,1696809600,50.78,27977.0,314316.581,27901.2,27250.0,27578.3
1.28,43.95,1696896000,56.05,27727.3,239779.496,27578.4,27281.0,27381.2
1.52,39.76,1696982400,60.24,27467.6,388186.571,27381.3,26525.0,26864.5
2.12,32.02,1697068800,67.98,26939.0,220279.04,26864.5,26534.8,26744.0
1.86,35.02,1697155200,64.98,27120.8,243222.154,26744.0,26670.1,26849.8
1.83,35.39,1697241600,64.61,26986.4,82164.781,26849.7,26773.1,26836.3
1.83,35.4,1697328000,64.6,27456.1,160000.462,26836.4,26790.4,27139.8
1.54,39.4,1697414400,60.6,30720.0,823003.782,27139.8,27095.4,28486.3
1.13,47.0,1697500800,53.0,28605.0,314189.758,28486.3,28055.0,28381.9
0.97,50.71,1697587200,49.29,29100.0,297176.628,28382.0,28126.6,28307.1
1.13,47.0,1697673600,53.0,28933.4,333673.207,28307.2,28076.0,28696.9
0.91,52.41,1697760000,47.59,30243.0,551005.327,28697.0,28560.0,29653.0
0.77,56.53,1697846400,43.47,30374.6,258195.956,29653.0,29443.5,29895.4
0.68,59.51,1697932800,40.49,30229.7,198602.758,29895.4,29606.6,29981.5
0.71,58.35,1698019200,41.65,35981.9,987741.536,29981.4,29869.4,33074.0
0.91,52.34,1698105600,47.66,35300.0,921993.063,33074.0,32833.5,33917.0
0.87,53.59,1698192000,46.41,35154.3,465367.144,33917.0,33660.6,34487.7
0.8,55.6,1698278400,44.4,34828.7,339552.964,34487.8,33750.0,34154.0
0.91,52.37,1698364800,47.63,34253.3,278052.978,34154.0,33350.0,33893.1
0.96,51.07,1698451200,48.93,34535.8,138314.932,33893.2,33867.4,34086.6
0.96,51.0,1698537600,49.0,34773.8,175897.55,34086.7,33933.0,34528.6
0.85,54.08,1698624000,45.92,34888.2,281841.348,34528.6,34050.0,34483.8
0.99,50.21,1698710400,49.79,34744.7,272450.567,34483.8,34016.8,34651.4
0.89,52.97,1698796800,47.03,35734.0,469214.787,34651.4,34076.0,35437.4
0.82,55.04,1698883200,44.96,35999.9,410221.727,35437.5,34300.0,34940.1
0.99,50.33,1698969600,49.67,34944.9,306048.199,34940.1,34123.0,34700.4
1.05,48.76,1699056000,51.24,35270.0,140746.874,34700.5,34571.6,35069.7
0.89,52.96,1699142400,47.04,35455.2,231363.339,35069.7,34356.0,35025.5
0.87,53.51,1699228800,46.49,35299.9,202227.215,35025.5,34743.2,35057.4
0.91,52.27,1699315200,47.73,35921.7,343525.95,35057.5,34520.3,35406.5
0.76,56.96,1699401600,43.04,36150.0,334779.449,35406.5,35073.0,35626.7
0.76,56.78,1699488000,43.22,38499.9,778877.937,35626.7,35304.0,36719.5
1.0,50.01,1699574400,49.99,37570.0,299373.892,36719.6,36350.0,37330.4
0.92,51.98,1699660800,48.02,37422.2,159239.284,37330.3,36588.0,37162.1
0.98,50.47,1699747200,49.53,37258.4,118890.045,37162.1,36753.6,37085.5
0.98,50.58,1699833600,49.42,37464.8,257075.648,37085.6,36350.0,36486.2
1.09,47.84,1699920000,52.16,36779.9,397265.8,36486.2,34446.3,35559.0
1.31,43.29,1700006400,56.71,38000.0,423818.57,35559.1,35388.0,37885.6
0.81,55.21,1700092800,44.79,37956.5,434444.366,37885.5,35486.1,36176.0
1.39,41.93,1700179200,58.07,37020.5,319943.051,36176.0,35868.3,36621.9
1.21,45.2,1700265600,54.8,36900.0,121720.922,36621.9,36196.0,36580.9
1.12,47.24,1700352000,52.76,37528.2,154713.007,36580.9,36380.0,37375.9
0.94,51.54,1700438400,48.46,37784.7,310504.037,37375.8,36600.0,37462.5
0.84,54.5,1700524800,45.5,37675.0,450731.16,37462.6,35720.0,35737.0
1.07,48.35,1700611200,51.65,37880.0,338189.618,35737.0,35610.7,37413.4
0.78,56.32,1700697600,43.68,37650.0,185369.931,37413.5,36856.3,37294.3
0.84,54.37,1700784000,45.63,38425.0,351031.723,37294.4,37257.3,37706.3
0.78,56.28,1700870400,43.72,37886.5,82589.329,37706.3,37570.9,37766.6
0.82,55.06,1700956800,44.94,37807.6,173758.644,37766.7,37126.0,37437.9
0.97,50.65,1701043200,49.35,37560.0,266112.699,37437.9,36700.0,37234.3
1.21,45.36,1701129600,54.64,38395.0,318426.327,37234.4,36856.0,37812.1
0.68,59.55,1701216000,40.45,38500.0,261631.881,37812.0,37551.8,37837.1
0.81,55.32,1701302400,44.68,38132.0,191188.871,37837.2,37442.9,37716.8
0.93,51.8,1701388800,48.2,38989.0,342361.994,37716.9,37600.0,38660.0
0.59,62.78,1701475200,37.22,39900.0,213210.311,38659.9,38613.5,39435.0
0.66,60.15,1701561600,39.85,40410.1,221917.905,39435.1,39255.2,39979.7
0.7,58.82,1701648000,41.18,42440.0,602492.859,39979.8,39970.4,41993.1
0.71,58.39,1701734400,41.61,44528.1,575038.041,41993.1,41393.5,44081.7
0.79,56.02,1701820800,43.98,44349.8,383957.738,44081.7,43377.0,43774.8
0.9,52.57,1701907200,47.43,44066.7,346421.958,43775.1,42815.0,43296.0
1.02,49.44,1701993600,50.56,44779.3,281880.593,43296.0,43100.0,44209.5
0.91,52.46,1702080000,47.54,44389.2,189339.656,44209.6,43555.0,43734.3
0.97,50.8,1702166400,49.2,44099.2,144548.259,43734.2,43552.5,43810.0
1.07,48.42,1702252800,51.58,43833.4,620753.439,43810.1,40228.3,41271.0
1.35,42.6,1702339200,57.4,42125.0,356541.118,41271.1,40711.0,41515.0
1.43,41.1,1702425600,58.9,43517.6,396710.296,41514.9,40556.0,42875.0
1.12,47.28,1702512000,52.72,43450.1,361628.325,42875.0,41140.0,43032.4
1.08,48.02,1702598400,51.98,43098.0,257177.013,43032.3,41668.0,41968.0
1.29,43.76,1702684800,56.24,42756.7,160549.459,41968.0,41638.1,42287.4
1.22,44.97,1702771200,55.03,42476.0,224722.851,42287.4,41248.3,41396.5
1.37,42.2,1702857600,57.8,42795.3,375385.675,41396.6,40553.8,42671.7
1.18,45.82,1702944000,54.18,43550.0,315311.844,42671.8,41835.4,42298.3
1.24,44.65,1703030400,55.35,44384.6,377008.923,42298.2,42218.3,43708.9
0.88,53.29,1703116800,46.71,44287.2,276922.155,43708.9,43317.2,43896.3
0.93,51.8,1703203200,48.2,44484.0,238341.933,43896.4,43430.4,43999.2
1.03,49.35,1703289600,50.65,44023.0,120792.199,43999.2,43304.2,43725.2
1.03,49.16,1703376000,50.84,43994.8,179967.251,43725.2,42550.0,43008.4
1.14,46.83,1703462400,53.17,43850.0,184210.274,43008.4,42755.4,43611.9
1.14,46.69,1703548800,53.31,43635.1,295583.678,43611.9,41597.0,42538.5
1.65,37.7,1703635200,62.3,43700.0,251351.538,42538.6,42145.7,43453.8
1.26,44.3,1703721600,55.7,43850.0,257515.182,43453.8,42320.5,42600.1
1.55,39.19,1703808000,60.81,43171.9,337421.865,42600.1,41283.2,42095.1
1.89,34.66,1703894400,65.34,42654.6,183890.67,42095.1,41550.0,42174.2
1.44,40.92,1703980800,59.08,42951.0,173508.289,42174.3,42001.0,42314.0
1.51,39.89,1704067200,60.11,44266.0,206424.144,42314.0,42207.9,44230.2
1.08,48.01,1704153600,51.99,45950.0,459798.523,44230.3,44200.9,44979.8
1.03,49.31,1704240000,50.69,45582.3,595855.225,44979.7,40333.0,42849.5
1.65,37.81,1704326400,62.19,44840.8,333923.098,42849.5,42625.0,44143.8
1.17,45.99,1704412800,54.01,44500.0,374967.791,44143.8,42300.0,44145.4
1.22,45.01,1704499200,54.99,44214.6,138542.797,44145.3,43391.3,43956.7
1.24,44.67,1704585600,55.33,44486.9,180710.714,43956.6,43557.5,43916.9
1.16,46.36,1704672000,53.64,47312.0,495087.983,43916.9,43158.1,46972.7
0.79,55.87,1704758400,44.13,48100.0,513362.773,46972.6,44417.2,46114.0
1.16,46.24,1704844800,53.76,47699.3,668657.474,46113.9,44291.5,46662.9
1.61,38.35,1704931200,61.65,49027.5,596698.379,46663.0,45600.0,46337.8
1.71,36.89,1705017600,63.11,46536.2,575943.258,46337.9,41370.0,42788.9
2.7,27.02,1705104000,72.98,43273.4,207737.326,42789.0,42445.7,42846.4
2.83,26.09,1705190400,73.91,43096.1,181096.968,42846.4,41713.5,41734.9
2.65,27.37,1705276800,72.63,43376.0,240059.141,41734.9,41720.0,42515.0
2.62,27.65,1705363200,72.35,43589.0,287207.233,42515.0,42050.0,43133.0
2.16,31.69,1705449600,68.31,43198.0,209396.081,43133.0,42200.0,42783.4
2.51,28.47,1705536000,71.53,42932.3,335080.756,42783.3,40673.6,41323.1
2.91,25.6,1705622400,74.4,42197.0,345941.73,41323.2,40300.0,41662.2
2.44,29.06,1705708800,70.94,41883.5,95866.062,41662.1,41453.6,41691.8
2.36,29.75,1705795200,70.25,41880.9,67035.552,41691.8,41500.0,41580.0
2.39,29.46,1705881600,70.54,41692.3,459024.106,41579.9,39402.0,39567.0
2.62,27.63,1705968000,72.37,40172.7,414373.386,39567.1,38545.0,39890.0
2.35,29.83,1706054400,70.17,40560.6,272754.171,39889.9,39493.3,40078.7
2.11,32.17,1706140800,67.83,40300.0,203728.679,40078.8,39535.3,39953.3
2.03,32.99,1706227200,67.01,42239.3,355418.478,39953.3,39813.1,41806.4
1.46,40.61,1706313600,59.39,42187.1,118437.114,41806.4,41360.1,42102.2
1.5,39.98,1706400000,60.02,42836.0,205736.453,42102.2,41600.0,42021.2
1.57,38.95,1706486400,61.05,43340.8,249502.11,42021.2,41768.3,43287.7
1.34,42.81,1706572800,57.19,43888.0,257582.784,43287.6,42665.6,42918.3
1.19,45.77,1706659200,54.23,43748.6,313069.11,42918.3,42257.6,42560.5
1.42,41.35,1706745600,58.65,43288.0,274321.107,42560.5,41866.8,43072.6
1.38,42.11,1706832000,57.89,43480.0,205767.574,43072.6,42512.7,43182.0
1.3,43.44,1706918400,56.56,43372.2,89735.22,43182.0,42858.3,42992.4
1.34,42.76,1707004800,57.24,43112.1,127421.548,42992.4,42176.7,42570.3
1.55,39.26,1707091200,60.74,43580.0,240655.549,42570.3,42235.1,42692.9
1.78,35.94,1707177600,64.06,43378.8,196157.643,42692.9,42559.8,43079.1
1.25,44.43,1707264000,55.57,44388.0,252057.708,43079.1,42763.4,44326.2
1.05,48.88,1707350400,51.12,45600.0,299738.288,44326.3,44306.8,45269.1
0.81,55.34,1707436800,44.66,48230.3,519919.419,45269.2,45218.1,47116.1
0.72,58.1,1707523200,41.9,48189.6,179626.604,47116.1,46836.4,47732.6
0.65,60.66,1707609600,39.34,48600.0,209951.626,47732.6,47539.4,48303.4
0.68,59.55,1707696000,40.45,50413.2,450895.202,48303.4,47702.0,49943.6
0.61,62.16,1707782400,37.84,50428.8,382348.085,49943.6,48301.0,49696.4
0.79,55.79,1707868800,44.21,52100.0,395191.791,49696.4,49215.7,51823.2
0.59,62.96,1707955200,37.04,52859.0,392724.603,51823.1,51334.9,51898.5
0.69,59.15,1708041600,40.85,52623.0,259819.793,51898.4,51611.7,52148.6
0.67,59.83,1708128000,40.17,52192.8,222342.005,52148.7,50647.5,51679.4
0.76,56.84,1708214400,43.16,52450.0,166636.426,51679.5,51178.0,52175.9
0.73,57.81,1708300800,42.19,52532.9,196387.978,52175.9,51688.8,51813.8
0.8,55.6,1708387200,44.4,53090.9,388913.064,51813.7,50788.0,52297.4
0.79,55.91,1708473600,44.09,52402.3,308127.301,52297.3,50528.4,51877.8
1.02,49.51,1708560000,50.49,52130.8,244144.647,51877.9,50967.5,51316.9
0.96,50.92,1708646400,49.08,51576.3,215474.562,51316.9,50512.7,50771.9
1.19,45.75,1708732800,54.25,51736.6,104944.457,50771.9,50611.4,51602.1
0.99,50.27,1708819200,49.73,52050.0,122177.26,51602.1,51300.4,51764.9
0.94,51.64,1708905600,48.36,54991.8,393466.231,51764.9,50922.5,54511.6
0.68,59.53,1708992000,40.47,57780.0,511475.535,54511.7,54495.0,57074.5
0.76,56.95,1709078400,43.05,64300.0,1010118.442,57074.5,56730.1,62487.9
1.0,50.04,1709164800,49.96,63762.8,584713.883,62487.9,60452.0,61203.3
1.15,46.45,1709251200,53.55,63199.0,299231.827,61203.3,60844.8,62430.6
1.07,48.29,1709337600,51.71,62513.1,159283.629,62430.6,61605.0,62039.9
1.29,43.61,1709424000,56.39,63330.9,200312.503,62039.9,61339.5,63178.5
1.16,46.33,1709510400,53.67,68600.0,632882.144,63178.5,62299.0,68296.4
1.11,47.32,1709596800,52.68,69350.0,1053025.132,68296.5,59112.0,63747.4
1.62,38.22,1709683200,61.78,67729.5,534011.813,63747.5,62829.3,66128.1
1.23,44.76,1709769600,55.24,68101.3,296092.788,66128.0,65609.3,66870.0
1.2,45.53,1709856000,54.47,70330.8,459387.207,66870.0,66120.0,68180.2
1.21,45.18,1709942400,54.82,68608.7,94899.005,68180.2,67908.7,68360.1
1.24,44.66,1710028800,55.34,69999.8,233596.523,68360.2,68155.0,69001.8
1.09,47.88,1710115200,52.12,72890.0,474396.897,69001.8,67000.0,72153.8
0.89,52.99,1710201600,47.01,73370.0,472072.331,72153.9,68600.0,71503.2
1.34,42.72,1710288000,57.28,73755.0,288446.338,71503.3,71388.1,73127.6
1.02,49.53,1710374400,50.47,73881.4,513901.237,73127.6,68600.0,71455.5
1.61,38.26,1710460800,61.74,72500.0,705810.685,71455.6,65580.0,69552.2
1.68,37.29,1710547200,62.71,70097.6,333426.129,69552.1,64750.0,65351.0
2.05,32.82,1710633600,67.18,68972.4,314890.309,65351.0,64559.8,68447.9
1.54,39.4,1710720000,60.6,69044.4,317885.916,68447.9,66601.6,67660.0
1.59,38.64,1710806400,61.36,68178.6,700466.795,67660.0,61582.8,61974.1
2.25,30.76,1710892800,69.24,68140.0,637362.465,61974.1,60800.0,67876.4
1.32,43.11,1710979200,56.89,68293.9,347218.385,67876.4,64550.1,65539.9
1.87,34.79,1711065600,65.21,66691.9,401149.333,65539.9,62294.0,63826.0
2.36,29.74,1711152000,70.26,66050.0,239124.0,63826.1,63020.2,64020.3
1.62,38.24,1711238400,61.76,67700.0,244179.435,64020.4,63822.0,67260.9
1.41,41.5,1711324800,58.5,71228.3,395156.191,67260.9,66427.6,69920.5
1.05,48.69,1711411200,51.31,71649.0,307861.116,69920.6,69320.0,70044.1
1.18,45.94,1711497600,54.06,71888.0,407286.574,70044.2,68364.8,69532.6
1.53,39.57,1711584000,60.43,71636.2,241970.822,69532.6,68941.0,70838.7
1.09,47.91,1711670400,52.09,70976.9,187970.841,70838.8,69000.0,69903.6
1.52,39.65,1711756800,60.35,70388.0,91126.75,69903.6,69577.2,69642.1
1.4,41.72,1711843200,58.28,71495.5,132458.79,69642.0,69608.0,71363.0
1.16,46.36,1711929600,53.64,71388.0,282812.126,71363.0,68103.3,69700.0
1.51,39.78,1712016000,60.22,69731.6,499041.572,69700.0,64603.2,65505.3
2.2,31.21,1712102400,68.79,66940.0,275041.23,65502.4,64500.0,65971.9
2.14,31.84,1712188800,68.16,69329.7,326385.338,65971.8,65100.0,68489.9
1.48,40.29,1712275200,59.71,68787.1,313547.293,68489.8,65966.0,67825.7
1.63,38.05,1712361600,61.95,69708.0,127343.726,67825.8,67450.0,68901.6
1.34,42.81,1712448000,57.19,70395.0,171783.436,68901.5,68820.6,69362.7
1.25,44.53,1712534400,55.47,72890.4,297237.449,69362.7,69040.4,71678.4
1.06,48.54,1712620800,51.46,71820.6,334059.403,71678.3,68216.0,69189.3
1.77,36.1,1712707200,63.9,71412.2,337774.756,69189.2,67546.2,70681.7
1.4,41.63,1712793600,58.37,71387.4,256194.153,70681.8,69592.6,70055.7
1.31,43.38,1712880000,56.62,71297.0,415528.149,70055.6,65102.0,67136.4
2.01,33.25,1712966400,66.75,67975.4,515005.203,67136.4,59652.5,63939.7
1.92,34.2,1713052800,65.8,65822.1,395770.133,63939.7,62139.3,65615.9
1.72,36.81,1713139200,63.19,66874.9,381532.225,65615.9,62242.5,63392.7
2.16,31.69,1713225600,68.31,64356.3,405931.439,63392.8,61521.0,63765.0
1.93,34.18,1713312000,65.82,64483.3,444032.992,63764.9,59625.0,61254.5
2.42,29.28,1713398400,70.72,64100.0,363302.394,61254.5,60763.8,63445.0
1.6,38.43,1713484800,61.57,65480.0,574264.058,63445.0,59541.0,63787.4
1.42,41.32,1713571200,58.68,65400.0,197142.262,63787.4,63045.1,64897.2
1.46,40.66,1713657600,59.34,65678.7,160533.948,64897.2,64214.2,64912.6
1.41,41.48,1713744000,58.52,67222.0,246268.411,64912.7,64470.5,66778.0
1.21,45.34,1713830400,54.66,67158.9,178665.564,66777.9,65750.0,66386.3
1.36,42.47,1713916800,57.53,67068.2,280545.061,66386.2,63575.0,64250.0
1.9,34.43,1714003200,65.57,65270.6,275211.062,64250.0,62721.3,64478.8
1.68,37.31,1714089600,62.69,64783.1,202149.813,64478.8,63291.5,63748.8
2.02,33.15,1714176000,66.85,63901.4,167349.109,63748.7,62332.8,63421.0
2.18,31.46,1714262400,68.54,64350.0,126056.151,63420.9,62700.0,63088.3
2.2,31.29,1714348800,68.71,64200.0,228411.163,63088.4,61726.2,63842.4
1.89,34.62,1714435200,65.38,64700.0,408747.703,63842.4,59150.0,60651.2
3.46,22.42,1714521600,77.58,60816.7,564108.4,60651.2,56537.7,58307.6
2.96,25.26,1714608000,74.74,59637.3,299229.302,58307.7,56951.6,59036.7
1.93,34.11,1714694400,65.89,63333.0,353606.459,59036.7,58781.3,62853.7
1.25,44.44,1714780800,55.56,64547.9,205205.199,62853.7,62520.0,63864.2
1.14,46.82,1714867200,53.18,64644.3,185495.653,63864.3,62833.0,63988.0
1.13,46.99,1714953600,53.01,65500.0,305110.067,63987.9,62655.3,63142.8
1.33,42.84,1715040000,57.16,64392.2,238974.646,63142.7,62203.6,62296.0
1.56,39.09,1715126400,60.91,62994.9,241651.579,62296.0,60843.6,61157.9
1.91,34.4,1715212800,65.6,63447.2,242451.302,61157.9,60550.0,63050.1
1.77,36.05,1715299200,63.95,63446.5,307214.96,63050.0,60117.4,60778.1
2.45,29.03,1715385600,70.97,61491.4,113294.787,60778.0,60432.6,60809.2
2.26,30.7,1715472000,69.3,61849.4,104043.897,60809.2,60557.3,61455.8
1.97,33.63,1715558400,66.37,63440.0,261927.073,61455.7,60750.0,62912.1
1.25,44.45,1715644800,55.55,63099.6,244345.274,62912.2,60950.0,61550.5
1.92,34.2,1715731200,65.8,66440.0,365031.68,61550.5,61316.1,66175.4
0.95,51.32,1715817600,48.68,66800.0,242455.324,66175.4,64567.0,65217.7
1.04,48.98,1715904000,51.02,67400.6,227063.919,65217.7,65061.2,66980.0
0.95,51.37,1715990400,48.63,67340.5,96931.548,66980.0,66503.2,66884.9
0.94,51.58,1716076800,48.42,67750.0,148170.35,66884.9,65835.8,66239.4
1.01,49.72,1716163200,50.28,71674.6,366028.078,66239.4,66010.0,71466.5
0.9,52.75,1716249600,47.25,72132.8,263674.327,71466.5,69165.6,70168.8
1.19,45.62,1716336000,54.38,70715.4,194160.494,70168.7,68736.8,69219.1
1.31,43.21,1716422400,56.79,70133.3,300093.622,69219.2,66156.6,67999.9
1.87,34.79,1716508800,65.21,69273.5,186681.082,67999.9,66639.0,68584.1
1.42,41.37,1716595200,58.63,69622.8,85113.605,68584.0,68523.7,69314.4
1.4,41.68,1716681600,58.32,69590.3,84069.824,69314.5,68155.0,68524.3
1.48,40.39,1716768000,59.61,70750.0,170291.356,68524.4,68268.7,69461.6
1.38,42.06,1716854400,57.94,69628.0,227838.44,69461.5,67273.0,68440.5
1.74,36.44,1716940800,63.56,68983.0,158236.599,68440.4,67129.0,67686.7
2.09,32.37,1717027200,67.63,69568.9,194573.899,67686.8,67167.0,68402.5
1.56,39.08,1717113600,60.92,69080.0,195751.752,68402.6,66700.5,67577.9
2.18,31.5,1717200000,68.5,67936.0,50943.058,67577.9,67480.0,67799.2
