start_time,datetime,reserve,reserve_usd
2021-01-10 08:00:00,2021-01-10 08:00:00,29440.00623424,1202993838.5462506
2021-01-10 09:00:00,2021-01-10 09:00:00,29449.84745919,1205677332.0972972
2021-01-10 10:00:00,2021-01-10 10:00:00,29472.72703244,1193385419.3140953
2021-01-10 11:00:00,2021-01-10 11:00:00,29483.06626586,1161786405.403453
2021-01-10 12:00:00,2021-01-10 12:00:00,29515.75731997,1167815352.7657216
2021-01-10 13:00:00,2021-01-10 13:00:00,29528.51026833,1178915721.103165
2021-01-10 14:00:00,2021-01-10 14:00:00,29044.29753388,1147637932.8803756
2021-01-10 15:00:00,2021-01-10 15:00:00,29056.3083061,1154701397.0871198
2021-01-10 16:00:00,2021-01-10 16:00:00,29070.89687224,1141938696.6995232
2021-01-10 17:00:00,2021-01-10 17:00:00,29114.09218027,1115663395.7361395
2021-01-10 18:00:00,2021-01-10 18:00:00,29143.77896882,1103897266.0973966
2021-01-10 19:00:00,2021-01-10 19:00:00,29154.74263362,1105097461.7726643
2021-01-10 20:00:00,2021-01-10 20:00:00,29283.47861728,1097919939.6053133
2021-01-10 21:00:00,2021-01-10 21:00:00,29312.89614755,1113641949.817594
2021-01-10 22:00:00,2021-01-10 22:00:00,29357.10233505,1131163348.8095262
2021-01-10 23:00:00,2021-01-10 23:00:00,29365.94400855,1129777574.240755
2021-01-11 00:00:00,2021-01-11 00:00:00,29419.36772655,1091887610.4933012
2021-01-11 01:00:00,2021-01-11 01:00:00,29436.48054407,1105118977.791457
2021-01-11 02:00:00,2021-01-11 02:00:00,29466.0431989,1078435527.719515
2021-01-11 03:00:00,2021-01-11 03:00:00,29548.81003756,1050227963.906511
2021-01-11 04:00:00,2021-01-11 04:00:00,29623.93357735,1045970701.2977916
2021-01-11 05:00:00,2021-01-11 05:00:00,29836.90633224,1039700102.3077576
2021-01-11 06:00:00,2021-01-11 06:00:00,29882.66425897,1014594125.985232
2021-01-11 07:00:00,2021-01-11 07:00:00,30154.95031463,1038018574.5511208
2021-01-11 08:00:00,2021-01-11 08:00:00,30197.92457337,1070579990.522849
2021-01-11 09:00:00,2021-01-11 09:00:00,30236.94849274,1073287341.7104262
2021-01-11 10:00:00,2021-01-11 10:00:00,30252.65196322,1070124726.4767776
2021-01-11 11:00:00,2021-01-11 11:00:00,30283.3598206,1033479539.9497292
2021-01-11 12:00:00,2021-01-11 12:00:00,30329.47537977,1037604032.9494016
2021-01-11 13:00:00,2021-01-11 13:00:00,30369.04616372,1023458007.4279056
2021-01-11 14:00:00,2021-01-11 14:00:00,30452.79006898,1010197985.0104538
2021-01-11 15:00:00,2021-01-11 15:00:00,30534.11558289,969723080.1643456
2021-01-11 16:00:00,2021-01-11 16:00:00,30559.91204094,942266206.4912906
2021-01-11 17:00:00,2021-01-11 17:00:00,30603.82884801,1005875859.640554
