start_time,datetime,transactions_count_inflow,transactions_count_outflow
2022-12-13 03:00:00,2022-12-13 03:00:00,58,8
2022-12-13 04:00:00,2022-12-13 04:00:00,58,7
2022-12-13 05:00:00,2022-12-13 05:00:00,62,11
2022-12-13 06:00:00,2022-12-13 06:00:00,91,12
2022-12-13 07:00:00,2022-12-13 07:00:00,108,10
2022-12-13 08:00:00,2022-12-13 08:00:00,94,12
2022-12-13 09:00:00,2022-12-13 09:00:00,86,9
2022-12-13 10:00:00,2022-12-13 10:00:00,167,14
2022-12-13 11:00:00,2022-12-13 11:00:00,153,12
2022-12-13 12:00:00,2022-12-13 12:00:00,205,13
2022-12-13 13:00:00,2022-12-13 13:00:00,197,12
2022-12-13 14:00:00,2022-12-13 14:00:00,241,15
2022-12-13 15:00:00,2022-12-13 15:00:00,125,14
2022-12-13 16:00:00,2022-12-13 16:00:00,189,13
2022-12-13 17:00:00,2022-12-13 17:00:00,123,12
2022-12-13 18:00:00,2022-12-13 18:00:00,128,11
2022-12-13 19:00:00,2022-12-13 19:00:00,93,12
2022-12-13 20:00:00,2022-12-13 20:00:00,88,11
2022-12-13 21:00:00,2022-12-13 21:00:00,73,11
2022-12-13 22:00:00,2022-12-13 22:00:00,78,11
2022-12-13 23:00:00,2022-12-13 23:00:00,71,10
2022-12-14 00:00:00,2022-12-14 00:00:00,64,10
2022-12-14 01:00:00,2022-12-14 01:00:00,76,11
2022-12-14 02:00:00,2022-12-14 02:00:00,45,7
2022-12-14 03:00:00,2022-12-14 03:00:00,58,10
2022-12-14 04:00:00,2022-12-14 04:00:00,74,13
2022-12-14 05:00:00,2022-12-14 05:00:00,72,11
2022-12-14 06:00:00,2022-12-14 06:00:00,49,8
2022-12-14 07:00:00,2022-12-14 07:00:00,51,8
2022-12-14 08:00:00,2022-12-14 08:00:00,76,12
2022-12-14 09:00:00,2022-12-14 09:00:00,114,13
2022-12-14 10:00:00,2022-12-14 10:00:00,52,11
2022-12-14 11:00:00,2022-12-14 11:00:00,108,9
2022-12-14 12:00:00,2022-12-14 12:00:00,69,14
2022-12-14 13:00:00,2022-12-14 13:00:00,122,10
2022-12-14 14:00:00,2022-12-14 14:00:00,190,14
2022-12-14 15:00:00,2022-12-14 15:00:00,156,13
2022-12-14 16:00:00,2022-12-14 16:00:00,54,5
2022-12-14 17:00:00,2022-12-14 17:00:00,263,18
2022-12-14 18:00:00,2022-12-14 18:00:00,104,11
2022-12-14 19:00:00,2022-12-14 19:00:00,255,16
2022-12-14 20:00:00,2022-12-14 20:00:00,98,10
2022-12-14 21:00:00,2022-12-14 21:00:00,77,13
2022-12-14 22:00:00,2022-12-14 22:00:00,93,11
2022-12-14 23:00:00,2022-12-14 23:00:00,49,7
2022-12-15 00:00:00,2022-12-15 00:00:00,74,11
2022-12-15 01:00:00,2022-12-15 01:00:00,67,11
2022-12-15 02:00:00,2022-12-15 02:00:00,57,9
2022-12-15 03:00:00,2022-12-15 03:00:00,50,9
2022-12-15 04:00:00,2022-12-15 04:00:00,68,10
2022-12-15 05:00:00,2022-12-15 05:00:00,53,8
2022-12-15 06:00:00,2022-12-15 06:00:00,72,12
2022-12-15 07:00:00,2022-12-15 07:00:00,70,8
2022-12-15 08:00:00,2022-12-15 08:00:00,77,12
2022-12-15 09:00:00,2022-12-15 09:00:00,38,6
2022-12-15 10:00:00,2022-12-15 10:00:00,137,16
2022-12-15 11:00:00,2022-12-15 11:00:00,53,10
2022-12-15 12:00:00,2022-12-15 12:00:00,79,7
2022-12-15 13:00:00,2022-12-15 13:00:00,155,17
2022-12-15 14:00:00,2022-12-15 14:00:00,108,13
2022-12-15 15:00:00,2022-12-15 15:00:00,107,10
2022-12-15 16:00:00,2022-12-15 16:00:00,136,15
2022-12-15 17:00:00,2022-12-15 17:00:00,108,10
2022-12-15 18:00:00,2022-12-15 18:00:00,70,12
2022-12-15 19:00:00,2022-12-15 19:00:00,128,10
2022-12-15 20:00:00,2022-12-15 20:00:00,76,11
2022-12-15 21:00:00,2022-12-15 21:00:00,81,11
2022-12-15 22:00:00,2022-12-15 22:00:00,104,10
2022-12-15 23:00:00,2022-12-15 23:00:00,77,9
2022-12-16 00:00:00,2022-12-16 00:00:00,70,9
2022-12-16 01:00:00,2022-12-16 01:00:00,45,10
2022-12-16 02:00:00,2022-12-16 02:00:00,60,10
2022-12-16 03:00:00,2022-12-16 03:00:00,47,9
2022-12-16 04:00:00,2022-12-16 04:00:00,49,9
2022-12-16 05:00:00,2022-12-16 05:00:00,45,8
2022-12-16 06:00:00,2022-12-16 06:00:00,50,9
2022-12-16 07:00:00,2022-12-16 07:00:00,81,10
2022-12-16 08:00:00,2022-12-16 08:00:00,112,13
2022-12-16 09:00:00,2022-12-16 09:00:00,192,11
2022-12-16 10:00:00,2022-12-16 10:00:00,121,12
2022-12-16 11:00:00,2022-12-16 11:00:00,128,12
2022-12-16 12:00:00,2022-12-16 12:00:00,124,12
2022-12-16 13:00:00,2022-12-16 13:00:00,138,12
2022-12-16 14:00:00,2022-12-16 14:00:00,93,10
2022-12-16 15:00:00,2022-12-16 15:00:00,121,13
2022-12-16 16:00:00,2022-12-16 16:00:00,74,10
2022-12-16 17:00:00,2022-12-16 17:00:00,115,14
2022-12-16 18:00:00,2022-12-16 18:00:00,122,12
2022-12-16 19:00:00,2022-12-16 19:00:00,47,8
2022-12-16 20:00:00,2022-12-16 20:00:00,149,15
2022-12-16 21:00:00,2022-12-16 21:00:00,83,11
2022-12-16 22:00:00,2022-12-16 22:00:00,123,9
2022-12-16 23:00:00,2022-12-16 23:00:00,157,11
2022-12-17 00:00:00,2022-12-17 00:00:00,77,10
2022-12-17 01:00:00,2022-12-17 01:00:00,115,13
2022-12-17 02:00:00,2022-12-17 02:00:00,107,10
2022-12-17 03:00:00,2022-12-17 03:00:00,63,9
2022-12-17 04:00:00,2022-12-17 04:00:00,80,10
2022-12-17 05:00:00,2022-12-17 05:00:00,40,5
2022-12-17 06:00:00,2022-12-17 06:00:00,100,12
2022-12-17 07:00:00,2022-12-17 07:00:00,82,10
2022-12-17 08:00:00,2022-12-17 08:00:00,71,10
2022-12-17 09:00:00,2022-12-17 09:00:00,118,14
2022-12-17 10:00:00,2022-12-17 10:00:00,64,8
2022-12-17 11:00:00,2022-12-17 11:00:00,128,13
2022-12-17 12:00:00,2022-12-17 12:00:00,84,10
2022-12-17 13:00:00,2022-12-17 13:00:00,73,12
2022-12-17 14:00:00,2022-12-17 14:00:00,113,13
2022-12-17 15:00:00,2022-12-17 15:00:00,95,12
2022-12-17 16:00:00,2022-12-17 16:00:00,71,11
2022-12-17 17:00:00,2022-12-17 17:00:00,105,13
2022-12-17 18:00:00,2022-12-17 18:00:00,62,8
2022-12-17 19:00:00,2022-12-17 19:00:00,92,12
2022-12-17 20:00:00,2022-12-17 20:00:00,62,12
2022-12-17 21:00:00,2022-12-17 21:00:00,75,11
2022-12-17 22:00:00,2022-12-17 22:00:00,52,9
2022-12-17 23:00:00,2022-12-17 23:00:00,62,9
2022-12-18 00:00:00,2022-12-18 00:00:00,30,9
2022-12-18 01:00:00,2022-12-18 01:00:00,45,8
2022-12-18 02:00:00,2022-12-18 02:00:00,49,8
2022-12-18 03:00:00,2022-12-18 03:00:00,44,6
2022-12-18 04:00:00,2022-12-18 04:00:00,49,9
2022-12-18 05:00:00,2022-12-18 05:00:00,13,3
2022-12-18 06:00:00,2022-12-18 06:00:00,75,15
2022-12-18 07:00:00,2022-12-18 07:00:00,48,10
2022-12-18 08:00:00,2022-12-18 08:00:00,52,7
2022-12-18 09:00:00,2022-12-18 09:00:00,80,13
2022-12-18 10:00:00,2022-12-18 10:00:00,50,10
2022-12-18 11:00:00,2022-12-18 11:00:00,79,12
2022-12-18 12:00:00,2022-12-18 12:00:00,57,10
2022-12-18 13:00:00,2022-12-18 13:00:00,84,12
2022-12-18 14:00:00,2022-12-18 14:00:00,66,10
2022-12-18 15:00:00,2022-12-18 15:00:00,68,12
2022-12-18 16:00:00,2022-12-18 16:00:00,78,10
2022-12-18 17:00:00,2022-12-18 17:00:00,41,6
2022-12-18 18:00:00,2022-12-18 18:00:00,79,10
2022-12-18 19:00:00,2022-12-18 19:00:00,101,14
2022-12-18 20:00:00,2022-12-18 20:00:00,58,9
2022-12-18 21:00:00,2022-12-18 21:00:00,49,10
2022-12-18 22:00:00,2022-12-18 22:00:00,62,10
2022-12-18 23:00:00,2022-12-18 23:00:00,44,8
2022-12-19 00:00:00,2022-12-19 00:00:00,34,6
2022-12-19 01:00:00,2022-12-19 01:00:00,50,10
2022-12-19 02:00:00,2022-12-19 02:00:00,51,8
2022-12-19 03:00:00,2022-12-19 03:00:00,46,7
2022-12-19 04:00:00,2022-12-19 04:00:00,49,11
2022-12-19 05:00:00,2022-12-19 05:00:00,51,8
2022-12-19 06:00:00,2022-12-19 06:00:00,46,7
2022-12-19 07:00:00,2022-12-19 07:00:00,82,12
2022-12-19 08:00:00,2022-12-19 08:00:00,32,4
2022-12-19 09:00:00,2022-12-19 09:00:00,125,18
2022-12-19 10:00:00,2022-12-19 10:00:00,72,9
2022-12-19 11:00:00,2022-12-19 11:00:00,82,8
2022-12-19 12:00:00,2022-12-19 12:00:00,68,11
2022-12-19 13:00:00,2022-12-19 13:00:00,121,12
2022-12-19 14:00:00,2022-12-19 14:00:00,140,18
2022-12-19 15:00:00,2022-12-19 15:00:00,83,9
2022-12-19 16:00:00,2022-12-19 16:00:00,80,11
2022-12-19 17:00:00,2022-12-19 17:00:00,171,11
2022-12-19 18:00:00,2022-12-19 18:00:00,102,11
2022-12-19 19:00:00,2022-12-19 19:00:00,156,17
2022-12-19 20:00:00,2022-12-19 20:00:00,71,10
2022-12-19 21:00:00,2022-12-19 21:00:00,93,12
2022-12-19 22:00:00,2022-12-19 22:00:00,97,11
2022-12-19 23:00:00,2022-12-19 23:00:00,109,10
2022-12-20 00:00:00,2022-12-20 00:00:00,49,8
2022-12-20 01:00:00,2022-12-20 01:00:00,84,11
2022-12-20 02:00:00,2022-12-20 02:00:00,64,10
2022-12-20 03:00:00,2022-12-20 03:00:00,62,9
2022-12-20 04:00:00,2022-12-20 04:00:00,55,12
2022-12-20 05:00:00,2022-12-20 05:00:00,80,13
2022-12-20 06:00:00,2022-12-20 06:00:00,54,8
2022-12-20 07:00:00,2022-12-20 07:00:00,78,8
2022-12-20 08:00:00,2022-12-20 08:00:00,98,12
2022-12-20 09:00:00,2022-12-20 09:00:00,66,10
2022-12-20 10:00:00,2022-12-20 10:00:00,125,12
2022-12-20 11:00:00,2022-12-20 11:00:00,72,10
2022-12-20 12:00:00,2022-12-20 12:00:00,131,13
2022-12-20 13:00:00,2022-12-20 13:00:00,85,10
2022-12-20 14:00:00,2022-12-20 14:00:00,102,14
2022-12-20 15:00:00,2022-12-20 15:00:00,123,10
2022-12-20 16:00:00,2022-12-20 16:00:00,82,11
2022-12-20 17:00:00,2022-12-20 17:00:00,94,10
2022-12-20 18:00:00,2022-12-20 18:00:00,104,11
2022-12-20 19:00:00,2022-12-20 19:00:00,60,11
2022-12-20 20:00:00,2022-12-20 20:00:00,96,9
2022-12-20 21:00:00,2022-12-20 21:00:00,74,11
2022-12-20 22:00:00,2022-12-20 22:00:00,11,2
2022-12-20 23:00:00,2022-12-20 23:00:00,120,18
2022-12-21 00:00:00,2022-12-21 00:00:00,52,7
2022-12-21 01:00:00,2022-12-21 01:00:00,58,11
2022-12-21 02:00:00,2022-12-21 02:00:00,49,12
2022-12-21 03:00:00,2022-12-21 03:00:00,59,8
2022-12-21 04:00:00,2022-12-21 04:00:00,45,11
2022-12-21 05:00:00,2022-12-21 05:00:00,44,8
2022-12-21 06:00:00,2022-12-21 06:00:00,71,11
2022-12-21 07:00:00,2022-12-21 07:00:00,48,9
2022-12-21 08:00:00,2022-12-21 08:00:00,67,11
2022-12-21 09:00:00,2022-12-21 09:00:00,65,9
2022-12-21 10:00:00,2022-12-21 10:00:00,55,9
2022-12-21 11:00:00,2022-12-21 11:00:00,102,12
2022-12-21 12:00:00,2022-12-21 12:00:00,97,13
2022-12-21 13:00:00,2022-12-21 13:00:00,69,10
2022-12-21 14:00:00,2022-12-21 14:00:00,65,10
2022-12-21 15:00:00,2022-12-21 15:00:00,122,12
2022-12-21 16:00:00,2022-12-21 16:00:00,43,6
2022-12-21 17:00:00,2022-12-21 17:00:00,115,17
2022-12-21 18:00:00,2022-12-21 18:00:00,70,10
2022-12-21 19:00:00,2022-12-21 19:00:00,89,10
2022-12-21 20:00:00,2022-12-21 20:00:00,78,11
2022-12-21 21:00:00,2022-12-21 21:00:00,58,9
2022-12-21 22:00:00,2022-12-21 22:00:00,74,11
2022-12-21 23:00:00,2022-12-21 23:00:00,50,9
2022-12-22 00:00:00,2022-12-22 00:00:00,41,7
2022-12-22 01:00:00,2022-12-22 01:00:00,40,11
2022-12-22 02:00:00,2022-12-22 02:00:00,79,9
2022-12-22 03:00:00,2022-12-22 03:00:00,42,9
2022-12-22 04:00:00,2022-12-22 04:00:00,36,7
2022-12-22 05:00:00,2022-12-22 05:00:00,42,9
2022-12-22 06:00:00,2022-12-22 06:00:00,60,10
2022-12-22 07:00:00,2022-12-22 07:00:00,65,11
2022-12-22 08:00:00,2022-12-22 08:00:00,22,4
2022-12-22 09:00:00,2022-12-22 09:00:00,61,12
2022-12-22 10:00:00,2022-12-22 10:00:00,125,12
2022-12-22 11:00:00,2022-12-22 11:00:00,98,11
2022-12-22 12:00:00,2022-12-22 12:00:00,62,7
2022-12-22 13:00:00,2022-12-22 13:00:00,97,14
2022-12-22 14:00:00,2022-12-22 14:00:00,89,13
2022-12-22 15:00:00,2022-12-22 15:00:00,104,11
2022-12-22 16:00:00,2022-12-22 16:00:00,71,10
2022-12-22 17:00:00,2022-12-22 17:00:00,104,11
2022-12-22 18:00:00,2022-12-22 18:00:00,105,13
2022-12-22 19:00:00,2022-12-22 19:00:00,88,12
2022-12-22 20:00:00,2022-12-22 20:00:00,71,8
2022-12-22 21:00:00,2022-12-22 21:00:00,120,13
2022-12-22 22:00:00,2022-12-22 22:00:00,69,9
2022-12-22 23:00:00,2022-12-22 23:00:00,54,9
2022-12-23 00:00:00,2022-12-23 00:00:00,68,9
2022-12-23 01:00:00,2022-12-23 01:00:00,47,11
2022-12-23 02:00:00,2022-12-23 02:00:00,34,9
2022-12-23 03:00:00,2022-12-23 03:00:00,52,8
2022-12-23 04:00:00,2022-12-23 04:00:00,42,8
2022-12-23 05:00:00,2022-12-23 05:00:00,55,10
2022-12-23 06:00:00,2022-12-23 06:00:00,69,9
2022-12-23 07:00:00,2022-12-23 07:00:00,82,12
2022-12-23 08:00:00,2022-12-23 08:00:00,83,11
2022-12-23 09:00:00,2022-12-23 09:00:00,58,11
2022-12-23 10:00:00,2022-12-23 10:00:00,94,11
2022-12-23 11:00:00,2022-12-23 11:00:00,86,12
2022-12-23 12:00:00,2022-12-23 12:00:00,53,7
2022-12-23 13:00:00,2022-12-23 13:00:00,80,14
2022-12-23 14:00:00,2022-12-23 14:00:00,37,2
2022-12-23 15:00:00,2022-12-23 15:00:00,158,22
2022-12-23 16:00:00,2022-12-23 16:00:00,85,11
2022-12-23 17:00:00,2022-12-23 17:00:00,99,10
2022-12-23 18:00:00,2022-12-23 18:00:00,82,10
2022-12-23 19:00:00,2022-12-23 19:00:00,57,11
2022-12-23 20:00:00,2022-12-23 20:00:00,80,9
2022-12-23 21:00:00,2022-12-23 21:00:00,93,11
2022-12-23 22:00:00,2022-12-23 22:00:00,53,8
2022-12-23 23:00:00,2022-12-23 23:00:00,58,10
2022-12-24 00:00:00,2022-12-24 00:00:00,38,10
2022-12-24 01:00:00,2022-12-24 01:00:00,33,5
2022-12-24 02:00:00,2022-12-24 02:00:00,70,13
2022-12-24 03:00:00,2022-12-24 03:00:00,35,7
2022-12-24 04:00:00,2022-12-24 04:00:00,50,8
2022-12-24 05:00:00,2022-12-24 05:00:00,22,9
2022-12-24 06:00:00,2022-12-24 06:00:00,56,11
2022-12-24 07:00:00,2022-12-24 07:00:00,19,8
2022-12-24 08:00:00,2022-12-24 08:00:00,35,9
2022-12-24 09:00:00,2022-12-24 09:00:00,74,12
2022-12-24 10:00:00,2022-12-24 10:00:00,41,9
2022-12-24 11:00:00,2022-12-24 11:00:00,74,12
2022-12-24 12:00:00,2022-12-24 12:00:00,63,10
2022-12-24 13:00:00,2022-12-24 13:00:00,44,7
2022-12-24 14:00:00,2022-12-24 14:00:00,44,7
2022-12-24 15:00:00,2022-12-24 15:00:00,116,19
2022-12-24 16:00:00,2022-12-24 16:00:00,39,6
2022-12-24 17:00:00,2022-12-24 17:00:00,63,11
2022-12-24 18:00:00,2022-12-24 18:00:00,26,8
2022-12-24 19:00:00,2022-12-24 19:00:00,82,17
2022-12-24 20:00:00,2022-12-24 20:00:00,74,9
2022-12-24 21:00:00,2022-12-24 21:00:00,62,9
2022-12-24 22:00:00,2022-12-24 22:00:00,38,9
2022-12-24 23:00:00,2022-12-24 23:00:00,44,7
2022-12-25 00:00:00,2022-12-25 00:00:00,81,10
2022-12-25 01:00:00,2022-12-25 01:00:00,15,5
2022-12-25 02:00:00,2022-12-25 02:00:00,48,9
2022-12-25 03:00:00,2022-12-25 03:00:00,29,9
2022-12-25 04:00:00,2022-12-25 04:00:00,27,7
2022-12-25 05:00:00,2022-12-25 05:00:00,38,7
2022-12-25 06:00:00,2022-12-25 06:00:00,8,3
2022-12-25 07:00:00,2022-12-25 07:00:00,70,13
2022-12-25 08:00:00,2022-12-25 08:00:00,53,9
2022-12-25 09:00:00,2022-12-25 09:00:00,42,9
2022-12-25 10:00:00,2022-12-25 10:00:00,38,10
2022-12-25 11:00:00,2022-12-25 11:00:00,65,11
2022-12-25 12:00:00,2022-12-25 12:00:00,25,11
2022-12-25 13:00:00,2022-12-25 13:00:00,52,6
2022-12-25 14:00:00,2022-12-25 14:00:00,51,13
2022-12-25 15:00:00,2022-12-25 15:00:00,104,11
2022-12-25 16:00:00,2022-12-25 16:00:00,78,13
2022-12-25 17:00:00,2022-12-25 17:00:00,61,10
2022-12-25 18:00:00,2022-12-25 18:00:00,50,8
2022-12-25 19:00:00,2022-12-25 19:00:00,90,11
2022-12-25 20:00:00,2022-12-25 20:00:00,47,11
2022-12-25 21:00:00,2022-12-25 21:00:00,31,6
2022-12-25 22:00:00,2022-12-25 22:00:00,45,9
2022-12-25 23:00:00,2022-12-25 23:00:00,39,9
2022-12-26 00:00:00,2022-12-26 00:00:00,37,7
2022-12-26 01:00:00,2022-12-26 01:00:00,48,10
2022-12-26 02:00:00,2022-12-26 02:00:00,45,10
2022-12-26 03:00:00,2022-12-26 03:00:00,36,9
2022-12-26 04:00:00,2022-12-26 04:00:00,46,7
2022-12-26 05:00:00,2022-12-26 05:00:00,41,8
2022-12-26 06:00:00,2022-12-26 06:00:00,49,10
2022-12-26 07:00:00,2022-12-26 07:00:00,49,8
2022-12-26 08:00:00,2022-12-26 08:00:00,58,10
2022-12-26 09:00:00,2022-12-26 09:00:00,68,9
2022-12-26 10:00:00,2022-12-26 10:00:00,46,10
2022-12-26 11:00:00,2022-12-26 11:00:00,60,11
2022-12-26 12:00:00,2022-12-26 12:00:00,18,4
2022-12-26 13:00:00,2022-12-26 13:00:00,44,15
2022-12-26 14:00:00,2022-12-26 14:00:00,128,11
2022-12-26 15:00:00,2022-12-26 15:00:00,101,12
2022-12-26 16:00:00,2022-12-26 16:00:00,28,9
2022-12-26 17:00:00,2022-12-26 17:00:00,62,14
2022-12-26 18:00:00,2022-12-26 18:00:00,88,11
2022-12-26 19:00:00,2022-12-26 19:00:00,70,11
2022-12-26 20:00:00,2022-12-26 20:00:00,22,1
2022-12-26 21:00:00,2022-12-26 21:00:00,95,14
2022-12-26 22:00:00,2022-12-26 22:00:00,69,10
2022-12-26 23:00:00,2022-12-26 23:00:00,66,12
2022-12-27 00:00:00,2022-12-27 00:00:00,43,2
2022-12-27 01:00:00,2022-12-27 01:00:00,73,18
2022-12-27 02:00:00,2022-12-27 02:00:00,31,5
2022-12-27 03:00:00,2022-12-27 03:00:00,34,9
2022-12-27 04:00:00,2022-12-27 04:00:00,42,10
2022-12-27 05:00:00,2022-12-27 05:00:00,48,3
2022-12-27 06:00:00,2022-12-27 06:00:00,36,7
2022-12-27 07:00:00,2022-12-27 07:00:00,13,2
2022-12-27 08:00:00,2022-12-27 08:00:00,98,19
2022-12-27 09:00:00,2022-12-27 09:00:00,76,11
2022-12-27 10:00:00,2022-12-27 10:00:00,74,10
2022-12-27 11:00:00,2022-12-27 11:00:00,84,10
2022-12-27 12:00:00,2022-12-27 12:00:00,90,14
2022-12-27 13:00:00,2022-12-27 13:00:00,68,9
2022-12-27 14:00:00,2022-12-27 14:00:00,107,11
2022-12-27 15:00:00,2022-12-27 15:00:00,49,9
2022-12-27 16:00:00,2022-12-27 16:00:00,70,10
2022-12-27 17:00:00,2022-12-27 17:00:00,101,10
2022-12-27 18:00:00,2022-12-27 18:00:00,125,16
2022-12-27 19:00:00,2022-12-27 19:00:00,103,9
2022-12-27 20:00:00,2022-12-27 20:00:00,80,13
2022-12-27 21:00:00,2022-12-27 21:00:00,42,8
2022-12-27 22:00:00,2022-12-27 22:00:00,52,10
2022-12-27 23:00:00,2022-12-27 23:00:00,85,8
2022-12-28 00:00:00,2022-12-28 00:00:00,54,10
2022-12-28 01:00:00,2022-12-28 01:00:00,62,10
2022-12-28 02:00:00,2022-12-28 02:00:00,44,8
2022-12-28 03:00:00,2022-12-28 03:00:00,62,10
2022-12-28 04:00:00,2022-12-28 04:00:00,37,6
2022-12-28 05:00:00,2022-12-28 05:00:00,50,11
2022-12-28 06:00:00,2022-12-28 06:00:00,71,12
2022-12-28 07:00:00,2022-12-28 07:00:00,33,6
2022-12-28 08:00:00,2022-12-28 08:00:00,79,11
2022-12-28 09:00:00,2022-12-28 09:00:00,114,12
2022-12-28 10:00:00,2022-12-28 10:00:00,85,12
2022-12-28 11:00:00,2022-12-28 11:00:00,68,10
2022-12-28 12:00:00,2022-12-28 12:00:00,94,13
2022-12-28 13:00:00,2022-12-28 13:00:00,63,8
2022-12-28 14:00:00,2022-12-28 14:00:00,52,4
2022-12-28 15:00:00,2022-12-28 15:00:00,149,23
2022-12-28 16:00:00,2022-12-28 16:00:00,78,9
2022-12-28 17:00:00,2022-12-28 17:00:00,81,13
2022-12-28 18:00:00,2022-12-28 18:00:00,35,5
2022-12-28 19:00:00,2022-12-28 19:00:00,146,17
2022-12-28 20:00:00,2022-12-28 20:00:00,47,5
2022-12-28 21:00:00,2022-12-28 21:00:00,127,15
2022-12-28 22:00:00,2022-12-28 22:00:00,64,10
2022-12-28 23:00:00,2022-12-28 23:00:00,47,8
2022-12-29 00:00:00,2022-12-29 00:00:00,70,10
2022-12-29 01:00:00,2022-12-29 01:00:00,71,12
2022-12-29 02:00:00,2022-12-29 02:00:00,65,10
2022-12-29 03:00:00,2022-12-29 03:00:00,38,11
2022-12-29 04:00:00,2022-12-29 04:00:00,45,9
2022-12-29 05:00:00,2022-12-29 05:00:00,34,7
2022-12-29 06:00:00,2022-12-29 06:00:00,71,11
2022-12-29 07:00:00,2022-12-29 07:00:00,57,9
2022-12-29 08:00:00,2022-12-29 08:00:00,85,11
2022-12-29 09:00:00,2022-12-29 09:00:00,87,10
2022-12-29 10:00:00,2022-12-29 10:00:00,61,11
2022-12-29 11:00:00,2022-12-29 11:00:00,80,11
2022-12-29 12:00:00,2022-12-29 12:00:00,84,11
2022-12-29 13:00:00,2022-12-29 13:00:00,69,10
2022-12-29 14:00:00,2022-12-29 14:00:00,79,13
2022-12-29 15:00:00,2022-12-29 15:00:00,114,10
2022-12-29 16:00:00,2022-12-29 16:00:00,84,11
2022-12-29 17:00:00,2022-12-29 17:00:00,71,10
2022-12-29 18:00:00,2022-12-29 18:00:00,69,10
2022-12-29 19:00:00,2022-12-29 19:00:00,89,12
2022-12-29 20:00:00,2022-12-29 20:00:00,79,12
2022-12-29 21:00:00,2022-12-29 21:00:00,51,11
2022-12-29 22:00:00,2022-12-29 22:00:00,42,2
2022-12-29 23:00:00,2022-12-29 23:00:00,83,18
2022-12-30 00:00:00,2022-12-30 00:00:00,61,7
2022-12-30 01:00:00,2022-12-30 01:00:00,74,15
2022-12-30 02:00:00,2022-12-30 02:00:00,43,8
2022-12-30 03:00:00,2022-12-30 03:00:00,48,9
2022-12-30 04:00:00,2022-12-30 04:00:00,40,7
2022-12-30 05:00:00,2022-12-30 05:00:00,78,13
2022-12-30 06:00:00,2022-12-30 06:00:00,41,9
2022-12-30 07:00:00,2022-12-30 07:00:00,82,9
2022-12-30 08:00:00,2022-12-30 08:00:00,128,13
2022-12-30 09:00:00,2022-12-30 09:00:00,50,6
2022-12-30 10:00:00,2022-12-30 10:00:00,108,16
2022-12-30 11:00:00,2022-12-30 11:00:00,53,7
2022-12-30 12:00:00,2022-12-30 12:00:00,100,12
2022-12-30 13:00:00,2022-12-30 13:00:00,74,6
2022-12-30 14:00:00,2022-12-30 14:00:00,115,17
2022-12-30 15:00:00,2022-12-30 15:00:00,139,14
2022-12-30 16:00:00,2022-12-30 16:00:00,100,12
2022-12-30 17:00:00,2022-12-30 17:00:00,93,11
2022-12-30 18:00:00,2022-12-30 18:00:00,77,10
2022-12-30 19:00:00,2022-12-30 19:00:00,89,12
2022-12-30 20:00:00,2022-12-30 20:00:00,81,12
2022-12-30 21:00:00,2022-12-30 21:00:00,69,9
2022-12-30 22:00:00,2022-12-30 22:00:00,71,12
2022-12-30 23:00:00,2022-12-30 23:00:00,48,8
2022-12-31 00:00:00,2022-12-31 00:00:00,67,12
2022-12-31 01:00:00,2022-12-31 01:00:00,56,8
2022-12-31 02:00:00,2022-12-31 02:00:00,48,10
2022-12-31 03:00:00,2022-12-31 03:00:00,42,10
2022-12-31 04:00:00,2022-12-31 04:00:00,38,8
2022-12-31 05:00:00,2022-12-31 05:00:00,36,9
2022-12-31 06:00:00,2022-12-31 06:00:00,72,12
2022-12-31 07:00:00,2022-12-31 07:00:00,41,8
2022-12-31 08:00:00,2022-12-31 08:00:00,96,13
2022-12-31 09:00:00,2022-12-31 09:00:00,43,8
2022-12-31 10:00:00,2022-12-31 10:00:00,100,14
2022-12-31 11:00:00,2022-12-31 11:00:00,70,12
2022-12-31 12:00:00,2022-12-31 12:00:00,70,11
2022-12-31 13:00:00,2022-12-31 13:00:00,66,10
2022-12-31 14:00:00,2022-12-31 14:00:00,81,7
2022-12-31 15:00:00,2022-12-31 15:00:00,103,14
2022-12-31 16:00:00,2022-12-31 16:00:00,88,13
2022-12-31 17:00:00,2022-12-31 17:00:00,41,6
2022-12-31 18:00:00,2022-12-31 18:00:00,95,14
2022-12-31 19:00:00,2022-12-31 19:00:00,55,11
2022-12-31 20:00:00,2022-12-31 20:00:00,31,5
2022-12-31 21:00:00,2022-12-31 21:00:00,54,10
2022-12-31 22:00:00,2022-12-31 22:00:00,41,9
2022-12-31 23:00:00,2022-12-31 23:00:00,33,6
2023-01-01 00:00:00,2023-01-01 00:00:00,66,13
2023-01-01 01:00:00,2023-01-01 01:00:00,27,7
2023-01-01 02:00:00,2023-01-01 02:00:00,26,6
2023-01-01 03:00:00,2023-01-01 03:00:00,37,9
2023-01-01 04:00:00,2023-01-01 04:00:00,38,12
2023-01-01 05:00:00,2023-01-01 05:00:00,26,5
2023-01-01 06:00:00,2023-01-01 06:00:00,33,9
2023-01-01 07:00:00,2023-01-01 07:00:00,37,7
2023-01-01 08:00:00,2023-01-01 08:00:00,43,9
2023-01-01 09:00:00,2023-01-01 09:00:00,43,9
2023-01-01 10:00:00,2023-01-01 10:00:00,36,8
2023-01-01 11:00:00,2023-01-01 11:00:00,49,8
