start_time,datetime,fees_burnt_total,fees_burnt_total_usd
2023-08-17 15:00:00,2023-08-17 15:00:00,277.9099644693559,483238.0918524274
2023-08-17 16:00:00,2023-08-17 16:00:00,269.2118865922132,468080.1475930064
2023-08-17 17:00:00,2023-08-17 17:00:00,218.0241191361751,379610.2305438146
2023-08-17 18:00:00,2023-08-17 18:00:00,136.47546728950982,236547.3652137256
2023-08-17 19:00:00,2023-08-17 19:00:00,134.27201237941995,233098.44001335127
2023-08-17 20:00:00,2023-08-17 20:00:00,149.08800655990066,255934.4435899031
2023-08-17 21:00:00,2023-08-17 21:00:00,620.0579388504675,1003871.025492774
2023-08-17 22:00:00,2023-08-17 22:00:00,533.7959483582282,904902.7735703458
2023-08-17 23:00:00,2023-08-17 23:00:00,286.9590473634957,482557.7773910962
2023-08-18 00:00:00,2023-08-18 00:00:00,148.92560791681356,252394.63334011353
2023-08-18 01:00:00,2023-08-18 01:00:00,118.50053348117228,200088.33956497427
2023-08-18 02:00:00,2023-08-18 02:00:00,111.63992205134984,187289.84179647735
2023-08-18 03:00:00,2023-08-18 03:00:00,94.60692333130204,158643.21800763474
2023-08-18 04:00:00,2023-08-18 04:00:00,85.33345203494427,142366.57065562974
2023-08-18 05:00:00,2023-08-18 05:00:00,73.80537449250974,123940.14514256378
2023-08-18 06:00:00,2023-08-18 06:00:00,83.80173758332789,141652.43758706984
2023-08-18 07:00:00,2023-08-18 07:00:00,76.9261025683436,129989.8929195458
2023-08-18 08:00:00,2023-08-18 08:00:00,84.93066044617579,143927.18615277804
2023-08-18 09:00:00,2023-08-18 09:00:00,78.94058083543106,132928.92975210192
2023-08-18 10:00:00,2023-08-18 10:00:00,81.30337075120603,136765.71948844046
2023-08-18 11:00:00,2023-08-18 11:00:00,98.94718275643665,166718.1931869342
2023-08-18 12:00:00,2023-08-18 12:00:00,99.55117507602291,167015.93610854892
2023-08-18 13:00:00,2023-08-18 13:00:00,123.9844530911228,207341.9420976354
2023-08-18 14:00:00,2023-08-18 14:00:00,150.0825443063702,248994.85402086965
2023-08-18 15:00:00,2023-08-18 15:00:00,182.68953516756167,303437.38375148614
2023-08-18 16:00:00,2023-08-18 16:00:00,153.09428781642072,254757.60377316465
2023-08-18 17:00:00,2023-08-18 17:00:00,186.87032362431924,310702.8669957416
2023-08-18 18:00:00,2023-08-18 18:00:00,134.94444477077187,224999.90545272385
2023-08-18 19:00:00,2023-08-18 19:00:00,134.97178410935382,223562.89561032932
2023-08-18 20:00:00,2023-08-18 20:00:00,109.89828751082348,182275.20709545628
2023-08-18 21:00:00,2023-08-18 21:00:00,84.47503622733494,140488.18862810585
2023-08-18 22:00:00,2023-08-18 22:00:00,84.53733032591082,140577.23608156285
2023-08-18 23:00:00,2023-08-18 23:00:00,77.80146103572949,129334.98089897714
2023-08-19 00:00:00,2023-08-19 00:00:00,67.37286877223923,112421.54377036708
2023-08-19 01:00:00,2023-08-19 01:00:00,66.45820546363962,110465.65363417764
2023-08-19 02:00:00,2023-08-19 02:00:00,66.33494654263527,110133.97120476504
2023-08-19 03:00:00,2023-08-19 03:00:00,63.50466792150335,105463.95201283434
2023-08-19 04:00:00,2023-08-19 04:00:00,61.82221565079613,102734.42078339812
2023-08-19 05:00:00,2023-08-19 05:00:00,59.93281451100035,99312.87589275118
2023-08-19 06:00:00,2023-08-19 06:00:00,57.42113998823658,95071.06629567308
2023-08-19 07:00:00,2023-08-19 07:00:00,58.50499335811971,97251.8096770174
2023-08-19 08:00:00,2023-08-19 08:00:00,59.08263142830674,98271.58039567922
2023-08-19 09:00:00,2023-08-19 09:00:00,58.68758283671541,97590.23802537526
2023-08-19 10:00:00,2023-08-19 10:00:00,59.349494558502386,98589.43488593302
2023-08-19 11:00:00,2023-08-19 11:00:00,55.87283506041367,92730.40098321988
2023-08-19 12:00:00,2023-08-19 12:00:00,66.46743561530266,110329.41530204138
2023-08-19 13:00:00,2023-08-19 13:00:00,63.88348267455315,106123.71238844468
2023-08-19 14:00:00,2023-08-19 14:00:00,67.76118847803536,112706.81898131932
2023-08-19 15:00:00,2023-08-19 15:00:00,70.89500485336944,119320.60196952766
2023-08-19 16:00:00,2023-08-19 16:00:00,93.40223936008044,157957.1395496144
2023-08-19 17:00:00,2023-08-19 17:00:00,71.7460003938634,120267.90239631804
2023-08-19 18:00:00,2023-08-19 18:00:00,65.33514539170827,109783.87351991236
2023-08-19 19:00:00,2023-08-19 19:00:00,71.52552434525798,120001.7362146868
2023-08-19 20:00:00,2023-08-19 20:00:00,64.94153675741354,108534.7394886707
2023-08-19 21:00:00,2023-08-19 21:00:00,67.88816833968106,113352.35495142503
2023-08-19 22:00:00,2023-08-19 22:00:00,60.26843681303504,100414.3610527232
2023-08-19 23:00:00,2023-08-19 23:00:00,53.42642138284543,89217.6466361461
2023-08-20 00:00:00,2023-08-20 00:00:00,51.591168286514254,86360.49058795597
2023-08-20 01:00:00,2023-08-20 01:00:00,51.740949384456385,86231.87956273912
2023-08-20 02:00:00,2023-08-20 02:00:00,52.05425084466875,86882.91138466483
2023-08-20 03:00:00,2023-08-20 03:00:00,50.35241021876008,83982.53039640414
2023-08-20 04:00:00,2023-08-20 04:00:00,52.42208143484861,87396.7597572818
2023-08-20 05:00:00,2023-08-20 05:00:00,52.06525508571995,86707.57450233474
2023-08-20 06:00:00,2023-08-20 06:00:00,50.11844716142969,83334.05843945967
2023-08-20 07:00:00,2023-08-20 07:00:00,52.139536976726355,86868.59948891333
2023-08-20 08:00:00,2023-08-20 08:00:00,53.95359937650398,90081.55262535348
2023-08-20 09:00:00,2023-08-20 09:00:00,52.95219773179272,88459.01268219278
2023-08-20 10:00:00,2023-08-20 10:00:00,52.224801134296534,87343.4061560282
2023-08-20 11:00:00,2023-08-20 11:00:00,56.1471696240987,94053.24000431832
2023-08-20 12:00:00,2023-08-20 12:00:00,60.413109525922806,101289.9917717334
2023-08-20 13:00:00,2023-08-20 13:00:00,66.60997842291,111560.53461177548
2023-08-20 14:00:00,2023-08-20 14:00:00,83.79329458317262,139761.54103532655
2023-08-20 15:00:00,2023-08-20 15:00:00,102.02782719698254,170495.8856047825
2023-08-20 16:00:00,2023-08-20 16:00:00,94.85096746217928,158276.24712049306
2023-08-20 17:00:00,2023-08-20 17:00:00,103.9571784151727,174094.36804222397
2023-08-20 18:00:00,2023-08-20 18:00:00,109.13897804516132,182904.76746262363
2023-08-20 19:00:00,2023-08-20 19:00:00,89.26381828692175,149802.05307030235
2023-08-20 20:00:00,2023-08-20 20:00:00,71.65961884116832,121040.3998663929
2023-08-20 21:00:00,2023-08-20 21:00:00,75.86885439340331,127670.08792067316
2023-08-20 22:00:00,2023-08-20 22:00:00,61.45724692994792,103475.42886265996
2023-08-20 23:00:00,2023-08-20 23:00:00,52.226992709741154,88016.98615857886
2023-08-21 00:00:00,2023-08-21 00:00:00,51.094456215300866,85959.38103092801
2023-08-21 01:00:00,2023-08-21 01:00:00,57.57135493380714,96893.7116553332
2023-08-21 02:00:00,2023-08-21 02:00:00,61.43492696298762,103129.9032511527
2023-08-21 03:00:00,2023-08-21 03:00:00,58.46324617860379,98033.24091046258
2023-08-21 04:00:00,2023-08-21 04:00:00,60.722728483977605,101772.07163587924
2023-08-21 05:00:00,2023-08-21 05:00:00,53.44722839497304,89661.82282494227
2023-08-21 06:00:00,2023-08-21 06:00:00,54.23847545160893,90595.17646330869
2023-08-21 07:00:00,2023-08-21 07:00:00,55.48364500791272,92712.27770574322
2023-08-21 08:00:00,2023-08-21 08:00:00,65.73095233983923,109866.42228508218
2023-08-21 09:00:00,2023-08-21 09:00:00,61.45026171756491,102641.3937242666
2023-08-21 10:00:00,2023-08-21 10:00:00,73.12591972929698,121838.9090007284
2023-08-21 11:00:00,2023-08-21 11:00:00,73.23288665537949,122453.09221250842
2023-08-21 12:00:00,2023-08-21 12:00:00,79.47957250208847,132760.79363439634
2023-08-21 13:00:00,2023-08-21 13:00:00,115.03144350160116,192980.29081756237
2023-08-21 14:00:00,2023-08-21 14:00:00,159.5920621917818,267097.4750067357
2023-08-21 15:00:00,2023-08-21 15:00:00,214.27090445617412,355111.81109661766
2023-08-21 16:00:00,2023-08-21 16:00:00,222.3572240737155,369200.7576528288
2023-08-21 17:00:00,2023-08-21 17:00:00,149.14656157830365,248294.5632636269
2023-08-21 18:00:00,2023-08-21 18:00:00,148.5977601191664,247355.83088808553
2023-08-21 19:00:00,2023-08-21 19:00:00,133.7438251138824,223644.28728826396
2023-08-21 20:00:00,2023-08-21 20:00:00,141.2998776171579,236242.3938154587
2023-08-21 21:00:00,2023-08-21 21:00:00,135.07201313537644,226037.12871884656
2023-08-21 22:00:00,2023-08-21 22:00:00,103.70848731605828,172866.24892474114
2023-08-21 23:00:00,2023-08-21 23:00:00,99.3349710282535,165644.66549157258
2023-08-22 00:00:00,2023-08-22 00:00:00,77.24307253640859,128770.10978971187
2023-08-22 01:00:00,2023-08-22 01:00:00,71.23528921403056,118536.28352601732
2023-08-22 02:00:00,2023-08-22 02:00:00,87.53679581434221,145775.89030377718
2023-08-22 03:00:00,2023-08-22 03:00:00,86.34192384087966,143811.73570288045
2023-08-22 04:00:00,2023-08-22 04:00:00,60.578311214309046,100700.30801477218
2023-08-22 05:00:00,2023-08-22 05:00:00,56.95572666915225,94714.87622354703
2023-08-22 06:00:00,2023-08-22 06:00:00,65.65653526142378,109270.66519365871
2023-08-22 07:00:00,2023-08-22 07:00:00,77.44124928878176,129104.8637614334
2023-08-22 08:00:00,2023-08-22 08:00:00,84.94805734728224,141382.39281959602
2023-08-22 09:00:00,2023-08-22 09:00:00,101.07940328146746,168203.42054578505
2023-08-22 10:00:00,2023-08-22 10:00:00,84.67591873425799,140920.39535120304
2023-08-22 11:00:00,2023-08-22 11:00:00,81.52259542123434,135480.2276609786
2023-08-22 12:00:00,2023-08-22 12:00:00,105.30846752049692,175072.5641313443
2023-08-22 13:00:00,2023-08-22 13:00:00,196.4750134634711,325275.76580630057
2023-08-22 14:00:00,2023-08-22 14:00:00,512.9711607448114,848700.7675153791
2023-08-22 15:00:00,2023-08-22 15:00:00,279.2238303919639,460481.5306476865
2023-08-22 16:00:00,2023-08-22 16:00:00,248.9782265413999,410311.4600132761
2023-08-22 17:00:00,2023-08-22 17:00:00,212.82593539313632,345953.11178403057
2023-08-22 18:00:00,2023-08-22 18:00:00,171.0105643863068,279848.29107484256
2023-08-22 19:00:00,2023-08-22 19:00:00,151.65665343570834,246369.66075103875
2023-08-22 20:00:00,2023-08-22 20:00:00,133.34681040222267,217421.20981555316
2023-08-22 21:00:00,2023-08-22 21:00:00,193.50625792298928,310303.33764387865
2023-08-22 22:00:00,2023-08-22 22:00:00,123.10042290856694,199317.46601635576
2023-08-22 23:00:00,2023-08-22 23:00:00,90.87264189990324,148505.1486261982
2023-08-23 00:00:00,2023-08-23 00:00:00,73.73969544843057,120360.50756023658
2023-08-23 01:00:00,2023-08-23 01:00:00,75.31074918904173,123021.13045688588
2023-08-23 02:00:00,2023-08-23 02:00:00,70.19433844078515,114615.10256790182
2023-08-23 03:00:00,2023-08-23 03:00:00,74.53189234091845,121716.8262052907
2023-08-23 04:00:00,2023-08-23 04:00:00,69.02126536401792,113085.10133734296
2023-08-23 05:00:00,2023-08-23 05:00:00,66.01164029072766,108155.79522841577
2023-08-23 06:00:00,2023-08-23 06:00:00,62.56631763835239,102996.53207221116
2023-08-23 07:00:00,2023-08-23 07:00:00,61.30194845680675,100845.22103328502
2023-08-23 08:00:00,2023-08-23 08:00:00,76.97516915095436,126519.95405594636
2023-08-23 09:00:00,2023-08-23 09:00:00,80.65351075020666,132662.00641699872
2023-08-23 10:00:00,2023-08-23 10:00:00,74.18495866684705,121833.34387378844
2023-08-23 11:00:00,2023-08-23 11:00:00,70.51470376108843,115751.278371648
2023-08-23 12:00:00,2023-08-23 12:00:00,70.28908865686024,115092.48832119817
2023-08-23 13:00:00,2023-08-23 13:00:00,104.99855702148632,173045.9083976804
2023-08-23 14:00:00,2023-08-23 14:00:00,132.2609102275243,218437.45789387124
2023-08-23 15:00:00,2023-08-23 15:00:00,119.66681838773252,198241.2480463983
2023-08-23 16:00:00,2023-08-23 16:00:00,206.92993012004848,348198.1641904369
2023-08-23 17:00:00,2023-08-23 17:00:00,182.91288910751695,307907.94344717084
2023-08-23 18:00:00,2023-08-23 18:00:00,169.21717090295334,284064.6496266941
2023-08-23 19:00:00,2023-08-23 19:00:00,126.9791969598472,214148.36409783247
2023-08-23 20:00:00,2023-08-23 20:00:00,130.7719941353468,220223.93671692125
2023-08-23 21:00:00,2023-08-23 21:00:00,142.16797189534032,236800.8764377002
2023-08-23 22:00:00,2023-08-23 22:00:00,99.77608678675696,167210.68712085433
2023-08-23 23:00:00,2023-08-23 23:00:00,76.27423752474043,128079.32948885571
2023-08-24 00:00:00,2023-08-24 00:00:00,72.96806657381447,122699.74830421638
2023-08-24 01:00:00,2023-08-24 01:00:00,61.339230287319744,102606.8986925581
2023-08-24 02:00:00,2023-08-24 02:00:00,62.09626895259192,103906.03561200204
2023-08-24 03:00:00,2023-08-24 03:00:00,64.39725172745892,107872.06512187196
2023-08-24 04:00:00,2023-08-24 04:00:00,68.69334169658785,115136.25826346807
2023-08-24 05:00:00,2023-08-24 05:00:00,62.13482997525526,104035.03178578656
2023-08-24 06:00:00,2023-08-24 06:00:00,66.40286029137332,111237.01785296031
2023-08-24 07:00:00,2023-08-24 07:00:00,69.20525924300156,115873.74715759022
2023-08-24 08:00:00,2023-08-24 08:00:00,76.8224043721014,128564.38153071867
2023-08-24 09:00:00,2023-08-24 09:00:00,76.74193980478215,127916.22545163405
2023-08-24 10:00:00,2023-08-24 10:00:00,81.75368953883546,136503.39934710952
2023-08-24 11:00:00,2023-08-24 11:00:00,79.02612991246318,131739.2905076606
2023-08-24 12:00:00,2023-08-24 12:00:00,98.34241982085844,163963.62039678413
2023-08-24 13:00:00,2023-08-24 13:00:00,108.91354295584578,181283.510675271
2023-08-24 14:00:00,2023-08-24 14:00:00,136.84996728928732,225181.32931492617
2023-08-24 15:00:00,2023-08-24 15:00:00,141.65354153383703,232668.38986293052
2023-08-24 16:00:00,2023-08-24 16:00:00,129.15055421784442,213108.0955927365
2023-08-24 17:00:00,2023-08-24 17:00:00,128.84002460380344,212384.0670080108
2023-08-24 18:00:00,2023-08-24 18:00:00,119.81444839326376,197010.83381645687
2023-08-24 19:00:00,2023-08-24 19:00:00,88.27390999947707,145585.6483315299
2023-08-24 20:00:00,2023-08-24 20:00:00,83.95803682439161,138463.3366442613
2023-08-24 21:00:00,2023-08-24 21:00:00,84.66961647825119,139989.35231664806
2023-08-24 22:00:00,2023-08-24 22:00:00,108.16101977495896,178888.1123466588
2023-08-24 23:00:00,2023-08-24 23:00:00,71.50142767186648,118842.19120897072
2023-08-25 00:00:00,2023-08-25 00:00:00,83.32830654537771,137970.98077839825
2023-08-25 01:00:00,2023-08-25 01:00:00,90.62331883849671,150407.33593386612
2023-08-25 02:00:00,2023-08-25 02:00:00,164.26733036387083,272329.79606343276
2023-08-25 03:00:00,2023-08-25 03:00:00,115.9000697269295,191790.9842118085
2023-08-25 04:00:00,2023-08-25 04:00:00,84.77782798656035,139739.35364878952
2023-08-25 05:00:00,2023-08-25 05:00:00,127.93047132198272,211343.88289115907
2023-08-25 06:00:00,2023-08-25 06:00:00,78.73563619520965,130087.81832853051
2023-08-25 07:00:00,2023-08-25 07:00:00,75.42232866601579,124601.85601070234
2023-08-25 08:00:00,2023-08-25 08:00:00,75.95598868700623,125710.59340531113
2023-08-25 09:00:00,2023-08-25 09:00:00,71.59450145186949,118358.29621670004
2023-08-25 10:00:00,2023-08-25 10:00:00,74.96559830223931,123846.348295044
2023-08-25 11:00:00,2023-08-25 11:00:00,65.64489847521318,108605.24839564026
2023-08-25 12:00:00,2023-08-25 12:00:00,84.53229617550846,139834.27567435775
2023-08-25 13:00:00,2023-08-25 13:00:00,129.04243914292016,213507.45197602577
2023-08-25 14:00:00,2023-08-25 14:00:00,140.70630377183116,230611.53390017708
2023-08-25 15:00:00,2023-08-25 15:00:00,152.38276453488453,250873.25040877215
2023-08-25 16:00:00,2023-08-25 16:00:00,135.70930506403317,223147.58568647585
2023-08-25 17:00:00,2023-08-25 17:00:00,124.52757760050464,204641.20596681623
2023-08-25 18:00:00,2023-08-25 18:00:00,107.88875076141682,178491.8423542851
2023-08-25 19:00:00,2023-08-25 19:00:00,95.7554451670949,157670.79710494177
2023-08-25 20:00:00,2023-08-25 20:00:00,116.98235083662918,192932.09845692804
2023-08-25 21:00:00,2023-08-25 21:00:00,82.36158382005374,135945.03747755635
2023-08-25 22:00:00,2023-08-25 22:00:00,63.659769732925454,105249.37481827955
2023-08-25 23:00:00,2023-08-25 23:00:00,65.31626363546263,108111.4141623645
2023-08-26 00:00:00,2023-08-26 00:00:00,60.919968546865945,100609.14644053888
2023-08-26 01:00:00,2023-08-26 01:00:00,56.061017016499775,92569.3604507318
2023-08-26 02:00:00,2023-08-26 02:00:00,60.66894847708298,100328.13320150504
2023-08-26 03:00:00,2023-08-26 03:00:00,54.333508961085094,89853.17216721119
2023-08-26 04:00:00,2023-08-26 04:00:00,52.81384288026279,87259.40012625058
2023-08-26 05:00:00,2023-08-26 05:00:00,52.12773380532719,86093.23640242817
2023-08-26 06:00:00,2023-08-26 06:00:00,52.55537893026973,86960.52554101453
2023-08-26 07:00:00,2023-08-26 07:00:00,51.382989493202345,84881.0474261135
2023-08-26 08:00:00,2023-08-26 08:00:00,50.89838720878867,83968.3022212592
2023-08-26 09:00:00,2023-08-26 09:00:00,55.994752284548056,92407.26057701884
2023-08-26 10:00:00,2023-08-26 10:00:00,54.07113852854741,89309.54256548011
2023-08-26 11:00:00,2023-08-26 11:00:00,53.43364366003016,88140.90484212615
2023-08-26 12:00:00,2023-08-26 12:00:00,56.184593605251536,92647.11853268254
2023-08-26 13:00:00,2023-08-26 13:00:00,63.723934752743254,105118.58180908675
2023-08-26 14:00:00,2023-08-26 14:00:00,65.25089414418291,107733.98241735333
2023-08-26 15:00:00,2023-08-26 15:00:00,83.6053174602979,138032.04848046208
2023-08-26 16:00:00,2023-08-26 16:00:00,79.08777226072162,130305.09691313232
2023-08-26 17:00:00,2023-08-26 17:00:00,56.82157102214924,93507.68111373988
2023-08-26 18:00:00,2023-08-26 18:00:00,57.00762365991446,93762.6021924952
2023-08-26 19:00:00,2023-08-26 19:00:00,53.847921513609705,88608.36422178334
2023-08-26 20:00:00,2023-08-26 20:00:00,57.70851103248017,95023.85627631012
2023-08-26 21:00:00,2023-08-26 21:00:00,53.57885911296916,88308.45219990794
2023-08-26 22:00:00,2023-08-26 22:00:00,52.92707872979194,87212.18003113901
2023-08-26 23:00:00,2023-08-26 23:00:00,50.90445486622692,83804.7959001889
2023-08-27 00:00:00,2023-08-27 00:00:00,48.78332148071792,80354.04160217811
2023-08-27 01:00:00,2023-08-27 01:00:00,51.03476891311995,84151.43396045348
2023-08-27 02:00:00,2023-08-27 02:00:00,51.31873030782434,84449.77403151682
2023-08-27 03:00:00,2023-08-27 03:00:00,49.96263685761787,82267.38246640499
2023-08-27 04:00:00,2023-08-27 04:00:00,50.975074231923216,84234.27380732192
2023-08-27 05:00:00,2023-08-27 05:00:00,49.13310365733418,81149.87837930504
2023-08-27 06:00:00,2023-08-27 06:00:00,49.52528577589976,81683.36230953755
2023-08-27 07:00:00,2023-08-27 07:00:00,50.42630313256365,83090.76373417546
2023-08-27 08:00:00,2023-08-27 08:00:00,50.12275231026277,82711.57800760593
2023-08-27 09:00:00,2023-08-27 09:00:00,50.60770157123734,83538.61292380365
2023-08-27 10:00:00,2023-08-27 10:00:00,53.0841156019668,87613.69791592305
2023-08-27 11:00:00,2023-08-27 11:00:00,55.9244353046749,92209.87366321289
2023-08-27 12:00:00,2023-08-27 12:00:00,54.70680747038607,90278.11028568116
2023-08-27 13:00:00,2023-08-27 13:00:00,69.56366046145614,114841.47822563014
2023-08-27 14:00:00,2023-08-27 14:00:00,66.78658354888682,110694.89117370314
2023-08-27 15:00:00,2023-08-27 15:00:00,82.01266397237124,135694.35798621413
2023-08-27 16:00:00,2023-08-27 16:00:00,86.09459708305836,142779.18007142367
2023-08-27 17:00:00,2023-08-27 17:00:00,71.16370015659811,117500.92939596954
2023-08-27 18:00:00,2023-08-27 18:00:00,64.31822286992174,106402.43767435724
2023-08-27 19:00:00,2023-08-27 19:00:00,53.09743576345785,87886.9179598184
2023-08-27 20:00:00,2023-08-27 20:00:00,49.93115681715884,82569.5279030756
2023-08-27 21:00:00,2023-08-27 21:00:00,51.89442057495617,85765.16644009588
2023-08-27 22:00:00,2023-08-27 22:00:00,49.81904997241863,82532.50756807714
2023-08-27 23:00:00,2023-08-27 23:00:00,50.30299713507435,83379.31186666556
2023-08-28 00:00:00,2023-08-28 00:00:00,49.918366197608485,82441.95542282304
2023-08-28 01:00:00,2023-08-28 01:00:00,50.141471184523255,82641.54844830147
2023-08-28 02:00:00,2023-08-28 02:00:00,50.76061998154567,83739.87840000237
2023-08-28 03:00:00,2023-08-28 03:00:00,55.64185197525648,91751.98117903082
2023-08-28 04:00:00,2023-08-28 04:00:00,58.03902567370253,95729.17276775296
2023-08-28 05:00:00,2023-08-28 05:00:00,72.00925684277334,118252.31154208611
2023-08-28 06:00:00,2023-08-28 06:00:00,66.53698307614903,109253.29075376265
2023-08-28 07:00:00,2023-08-28 07:00:00,68.32280146863773,112083.6667293187
2023-08-28 08:00:00,2023-08-28 08:00:00,100.18458654806406,164415.64523699757
2023-08-28 09:00:00,2023-08-28 09:00:00,82.46042984414298,134737.270955927
2023-08-28 10:00:00,2023-08-28 10:00:00,73.95801049434077,121041.16637056015
2023-08-28 11:00:00,2023-08-28 11:00:00,81.55091228846486,133671.59091633552
2023-08-28 12:00:00,2023-08-28 12:00:00,107.09669034992082,177229.80171401563
2023-08-28 13:00:00,2023-08-28 13:00:00,166.66306353513284,274687.4486998992
2023-08-28 14:00:00,2023-08-28 14:00:00,171.548584459571,283045.5171006319
2023-08-28 15:00:00,2023-08-28 15:00:00,212.32039887465345,349871.7733526411
2023-08-28 16:00:00,2023-08-28 16:00:00,173.15106596080057,285726.92356898787
2023-08-28 17:00:00,2023-08-28 17:00:00,149.3278848439969,246214.34073350884
2023-08-28 18:00:00,2023-08-28 18:00:00,197.8579043934627,326683.56523171323
2023-08-28 19:00:00,2023-08-28 19:00:00,170.625587615755,280814.18429188
2023-08-28 20:00:00,2023-08-28 20:00:00,205.44028780143185,338163.11279396625
2023-08-28 21:00:00,2023-08-28 21:00:00,204.9906986129133,337395.0273873862
2023-08-28 22:00:00,2023-08-28 22:00:00,143.83427549461132,237338.49162434193
2023-08-28 23:00:00,2023-08-28 23:00:00,96.21072064307272,158942.99938510483
2023-08-29 00:00:00,2023-08-29 00:00:00,83.19866658700293,137714.99860473792
2023-08-29 01:00:00,2023-08-29 01:00:00,92.20777960639133,152590.46124254068
2023-08-29 02:00:00,2023-08-29 02:00:00,82.90327991060695,136960.87729644057
2023-08-29 03:00:00,2023-08-29 03:00:00,74.57671965726425,123149.68566494698
2023-08-29 04:00:00,2023-08-29 04:00:00,71.50356168223806,118015.84281891034
2023-08-29 05:00:00,2023-08-29 05:00:00,88.20175794288244,145677.89773272132
2023-08-29 06:00:00,2023-08-29 06:00:00,65.69339098736832,108117.7788864518
2023-08-29 07:00:00,2023-08-29 07:00:00,72.13903181636395,118876.39298537864
2023-08-29 08:00:00,2023-08-29 08:00:00,73.39124734753531,120774.90718856153
2023-08-29 09:00:00,2023-08-29 09:00:00,76.04719799539606,125237.58253868268
2023-08-29 10:00:00,2023-08-29 10:00:00,84.57606993912691,139088.49992874273
2023-08-29 11:00:00,2023-08-29 11:00:00,82.46099102326795,135472.02600066396
2023-08-29 12:00:00,2023-08-29 12:00:00,102.72466700917656,169029.8588806369
2023-08-29 13:00:00,2023-08-29 13:00:00,112.46803043467312,185131.64474363372
2023-08-29 14:00:00,2023-08-29 14:00:00,362.47698095423624,623915.8374096375
2023-08-29 15:00:00,2023-08-29 15:00:00,376.43239435841264,645049.1156388834
2023-08-29 16:00:00,2023-08-29 16:00:00,294.69943705254025,511158.5487832069
2023-08-29 17:00:00,2023-08-29 17:00:00,255.50447721028743,442956.3976245666
2023-08-29 18:00:00,2023-08-29 18:00:00,202.84870920299915,352216.32260245405
2023-08-29 19:00:00,2023-08-29 19:00:00,189.64130547568325,328971.6671467057
2023-08-29 20:00:00,2023-08-29 20:00:00,184.31974618769183,318226.2896182084
2023-08-29 21:00:00,2023-08-29 21:00:00,143.48141716464033,248524.67678774823
2023-08-29 22:00:00,2023-08-29 22:00:00,128.54228872461502,222307.69537584975
2023-08-29 23:00:00,2023-08-29 23:00:00,98.06303132964445,169521.19262174668
2023-08-30 00:00:00,2023-08-30 00:00:00,80.86508170438925,139258.24784716006
2023-08-30 01:00:00,2023-08-30 01:00:00,83.85867540093446,144174.46537083402
2023-08-30 02:00:00,2023-08-30 02:00:00,97.05696791103644,166633.87576878842
2023-08-30 03:00:00,2023-08-30 03:00:00,74.58615939169329,128169.184682899
2023-08-30 04:00:00,2023-08-30 04:00:00,68.62991785980869,118024.24745411276
2023-08-30 05:00:00,2023-08-30 05:00:00,70.2056714563496,120845.0285542016
2023-08-30 06:00:00,2023-08-30 06:00:00,78.73508718788749,135249.46892495628
2023-08-30 07:00:00,2023-08-30 07:00:00,80.98827194285396,139061.14643445768
2023-08-30 08:00:00,2023-08-30 08:00:00,78.33617308444,134642.9819457617
2023-08-30 09:00:00,2023-08-30 09:00:00,79.83275046211416,136892.37593587485
2023-08-30 10:00:00,2023-08-30 10:00:00,81.30644766006337,139786.90162368322
2023-08-30 11:00:00,2023-08-30 11:00:00,92.01563357914353,157861.83938196683
2023-08-30 12:00:00,2023-08-30 12:00:00,105.1241918910546,180575.10304768852
2023-08-30 13:00:00,2023-08-30 13:00:00,119.42080249273413,205105.63840574445
2023-08-30 14:00:00,2023-08-30 14:00:00,167.54720154479054,285330.8251912788
2023-08-30 15:00:00,2023-08-30 15:00:00,199.80067963387197,340396.4847139507
2023-08-30 16:00:00,2023-08-30 16:00:00,157.22018635896285,267338.6718261571
2023-08-30 17:00:00,2023-08-30 17:00:00,148.70219619248476,252971.59127379383
2023-08-30 18:00:00,2023-08-30 18:00:00,103.7780656000136,176831.96065069325
2023-08-30 19:00:00,2023-08-30 19:00:00,97.49023056183977,165835.9601603036
2023-08-30 20:00:00,2023-08-30 20:00:00,133.308834546062,227117.7888669684
2023-08-30 21:00:00,2023-08-30 21:00:00,114.78236021996965,195524.6064153316
2023-08-30 22:00:00,2023-08-30 22:00:00,77.11337604941531,131224.57833348363
2023-08-30 23:00:00,2023-08-30 23:00:00,63.02110828217271,107459.89388546768
2023-08-31 00:00:00,2023-08-31 00:00:00,56.694879277490195,96453.27938344912
2023-08-31 01:00:00,2023-08-31 01:00:00,65.3658415901931,111018.9591171787
2023-08-31 02:00:00,2023-08-31 02:00:00,62.61784455518775,106421.78629539818
2023-08-31 03:00:00,2023-08-31 03:00:00,63.376303259621814,107668.14162734816
2023-08-31 04:00:00,2023-08-31 04:00:00,69.49927765667418,118251.14170294296
2023-08-31 05:00:00,2023-08-31 05:00:00,61.66296879160619,105042.33795744755
2023-08-31 06:00:00,2023-08-31 06:00:00,62.66578703196466,106784.54311977747
2023-08-31 07:00:00,2023-08-31 07:00:00,62.7244007909891,107011.78417693972
2023-08-31 08:00:00,2023-08-31 08:00:00,72.76285488837097,124148.7553554999
2023-08-31 09:00:00,2023-08-31 09:00:00,64.08525280255576,109203.63205693466
2023-08-31 10:00:00,2023-08-31 10:00:00,62.58833244126824,106733.64020351348
