l,o,t,c,h,volume,high,close,open,low
0.039926,0.046386,1620518400,0.063709,0.069526,245954.014,59335.19,58292.53,58926.36,56316.0
0.031807,0.06368,1620604800,0.098827,0.117192,396237.133,59654.0,55869.67,58292.53,53250.0
0.032594,0.098737,1620691200,0.032594,0.098737,267226.104,56908.66,56710.43,55869.41,54541.33
0.01,0.025855,1620777600,0.04095,0.069711,472329.152,58049.99,49595.76,56712.7,48503.74
0.01,0.039796,1620864000,0.019514,0.043251,652476.689,51358.0,49707.9,49596.75,45596.32
0.019172,0.022771,1620950400,0.019172,0.040489,319069.002,51533.0,49873.27,49706.27,48870.41
0.01,0.015192,1621036800,0.026614,0.026614,442023.496,50709.43,46793.41,49873.26,46584.32
0.01,0.020253,1621123200,0.019954,0.041873,604537.63,49829.39,46429.28,46794.62,43866.0
0.01,0.036196,1621209600,0.061197,0.074387,809129.365,46655.0,43566.18,46429.28,42151.0
0.01,0.059294,1621296000,0.023086,0.073783,590358.592,45846.61,42882.53,43565.11,42268.0
-0.10534,0.02184,1621382400,-0.10534,0.039247,1373851.849,43615.93,36689.14,42882.54,28688.0
-0.089697,-0.089697,1621468800,0.01,0.010736,775185.113,42460.0,40500.3,36689.14,34882.0
-0.02062,0.01,1621555200,-0.002664,0.01,930671.747,42270.42,37211.02,40500.0,33400.0
-0.032253,0.00728,1621641600,0.01,0.01,588166.784,38851.34,37432.58,37210.01,35201.11
-0.014539,0.01,1621728000,-0.001827,0.01,996815.017,38261.71,34651.6,37436.0,31096.7
-0.029555,0.004518,1621814400,-0.007212,0.01,707903.071,39917.09,38779.66,34656.53,34366.0
0.001944,0.001944,1621900800,0.01,0.01,598836.411,39790.05,38326.84,38783.58,36439.32
0.01,0.01,1621987200,0.01,0.01,577032.81,40900.0,39224.2,38326.84,37804.76
0.01,0.01,1622073600,0.01,0.01,543338.566,40438.82,38527.38,39224.21,37133.22
0.01,0.01,1622160000,0.01,0.01,832363.425,38888.35,35670.99,38527.38,34689.57
0.01,0.01,1622246400,0.01,0.018494,733902.825,37375.0,34611.94,35670.99,33650.0
0.01,0.01,1622332800,0.01,0.01,511834.746,36501.0,35651.81,34611.95,33356.0
0.01,0.01,1622419200,0.01,0.01,635082.121,37500.0,37243.38,35651.8,34150.0
0.01,0.01,1622505600,0.01,0.01,590822.54,37893.76,36693.41,37244.36,35500.0
0.01,0.01,1622592000,0.01,0.01,441719.806,38232.99,37569.99,36694.37,35905.0
0.01,0.01,1622678400,0.01,0.01,507429.005,39470.0,39247.4,37570.0,37150.15
0.01,0.01,1622764800,0.01,0.020513,700625.866,39297.35,36828.03,39247.4,35552.51
0.01,0.01,1622851200,0.01,0.01,631028.448,37900.49,35498.62,36828.03,34800.0
0.01,0.01,1622937600,0.01,0.01,443601.064,36521.16,35801.71,35497.93,35201.86
0.01,0.01,1623024000,0.01,0.01,636735.873,36820.0,33550.96,35801.71,33200.0
-0.004373,0.01,1623110400,0.006388,0.01,976693.026,34061.57,33372.58,33550.97,30969.0
-0.026174,0.01,1623196800,-0.015,0.01,1031014.087,37511.31,37368.45,33372.58,32390.0
-0.020059,-0.016793,1623283200,0.01,0.01,803185.699,38489.0,36669.66,37369.99,35750.0
-0.01043,0.01,1623369600,-0.007588,0.01,586122.898,37679.54,37300.42,36669.65,35900.0
-0.008992,-0.007676,1623456000,0.01,0.01,623532.476,37432.95,35537.05,37300.41,34585.9
-0.020792,0.009637,1623542400,0.003348,0.01,647035.314,39374.18,38993.65,35535.95,34739.06
-0.010062,0.01,1623628800,0.01,0.01,704979.881,41000.0,40489.1,38993.66,38720.0
0.007996,0.007996,1623715200,0.01,0.01,632066.994,41413.0,40132.86,40489.1,39500.0
0.01,0.01,1623801600,0.01,0.01,673235.496,40495.0,38344.97,40132.86,38105.0
0.01,0.01,1623888000,0.01,0.01,603849.861,39565.0,38060.71,38344.97,37334.76
-0.003562,0.005453,1623974400,-0.001068,0.01,790379.249,38198.0,35811.41,38060.71,35100.0
-0.01432,-0.00524,1624060800,0.01,0.01,642185.382,36471.8,35483.0,35811.41,34704.08
-0.034752,0.01,1624147200,-0.008704,0.01,829896.441,36155.0,35588.64,35483.01,33312.0
-0.019796,-0.001658,1624233600,0.000406,0.01,1397330.662,35746.28,31606.0,35588.63,31250.51
-0.053294,0.007832,1624320000,-0.011363,0.01,1531824.85,33274.0,32496.0,31606.0,28780.01
-0.031852,0.000067,1624406400,-0.003067,0.006652,960700.369,34867.77,33649.0,32496.0,31711.5
-0.026806,-0.007735,1624492800,-0.00323,0.01,774899.165,35406.74,34644.64,33650.0,32300.0
-0.00882,0.002372,1624579200,-0.00882,0.01,1093051.375,35500.0,31568.07,34644.65,31250.0
-0.038006,-0.011008,1624665600,-0.015808,-0.002462,1091384.749,32720.52,32255.56,31569.18,30120.0
-0.052879,-0.023754,1624752000,-0.009608,-0.009608,897147.453,34762.0,34687.71,32250.15,31960.0
-0.003042,-0.003042,1624838400,0.008165,0.01,706158.545,35279.38,34487.22,34687.71,33855.0
-0.000319,0.00827,1624924800,0.01,0.01,806140.329,36623.0,35911.26,34486.58,34206.0
0.01,0.01,1625011200,0.01,0.01,719742.983,36089.96,35031.39,35910.64,34042.74
0.005544,0.01,1625097600,0.01,0.01,758966.493,35044.98,33489.96,35031.39,32672.04
-0.015519,0.008304,1625184000,-0.005776,0.01,664923.202,33960.0,33760.94,33489.96,32684.0
-0.016914,-0.004727,1625270400,0.001585,0.009489,510614.258,34948.16,34652.94,33760.94,33296.98
-0.016437,0.003265,1625356800,0.00632,0.007235,451001.556,35955.55,35280.16,34653.32,34340.75
-0.013846,0.01,1625443200,-0.004739,0.01,736706.409,35281.55,33672.72,35280.17,33032.0
-0.020718,-0.000673,1625529600,-0.01497,0.003322,644229.007,35120.0,34206.01,33672.72,33500.0
-0.013398,-0.008291,1625616000,0.01,0.01,456218.909,35089.56,33845.64,34206.0,33756.48
-0.022693,0.01,1625702400,-0.022693,0.01,650317.664,33910.0,32852.04,33845.63,32066.0
-0.028167,-0.028018,1625788800,-0.021379,-0.005796,485662.879,34100.0,33805.01,32855.0,32250.0
-0.018885,-0.018885,1625875200,0.006269,0.01,410271.979,34248.58,33497.98,33805.01,33010.0
0.000163,0.000163,1625961600,0.002939,0.01,343905.35,34629.62,34253.81,33497.98,33306.03
-0.00483,-0.003321,1626048000,0.01,0.01,502747.758,34662.73,33070.87,34253.88,32650.0
0.005084,0.01,1626134400,0.005084,0.01,466567.713,33336.0,32709.09,33070.86,32186.99
-0.012648,0.000051,1626220800,-0.012648,0.01,521140.41,33176.47,32803.01,32708.66,31556.02
-0.011823,-0.011823,1626307200,0.000422,0.01,539111.667,33170.0,31866.43,32803.0,31140.0
-0.012109,0.001463,1626393600,0.007492,0.01,516577.743,32245.0,31382.95,31865.53,31018.59
-0.009039,0.001262,1626480000,0.003023,0.01,422650.418,31945.0,31496.65,31382.96,31150.02
-0.00071,0.002488,1626566400,-0.00071,0.01,412189.401,32435.93,31767.0,31496.65,31075.1
-0.018906,-0.004353,1626652800,0.008427,0.01,486305.627,31890.0,30823.62,31765.23,30358.77
-0.016415,-0.001174,1626739200,-0.01094,0.008085,602688.19,31050.0,29775.9,30823.62,29242.24
-0.042476,-0.018735,1626825600,-0.027079,-0.009274,787077.39,32883.9,32120.0,29775.89,29472.41
-0.033964,-0.032197,1626912000,0.007703,0.007703,397258.936,32583.48,32268.11,32120.0,31700.0
-0.025147,0.001479,1626998400,0.000006,0.004089,404650.016,33650.0,33634.46,32268.12,31970.82
-0.013433,-0.001024,1627084800,-0.005001,0.009402,376046.028,34471.0,34230.0,33631.74,33379.81
-0.028662,-0.010518,1627171200,-0.005972,-0.005972,404114.844,35400.0,35370.66,34230.0,33812.0
-0.05991,-0.005163,1627257600,0.01,0.01,1162332.857,48168.6,37218.09,35370.67,35185.49
-0.01603,0.01,1627344000,-0.009516,0.01,675104.157,39546.34,39442.33,37218.09,36384.31
-0.004368,-0.002416,1627430400,0.01,0.01,736196.234,40894.0,40003.08,39448.06,38753.0
0.00147,0.01,1627516800,0.01,0.01,463917.872,40665.0,40012.9,40003.08,39203.83
0.002957,0.01,1627603200,0.002957,0.01,561474.309,42316.6,42203.25,40012.89,38320.0
-0.00234,-0.00234,1627689600,0.01,0.01,381521.899,42494.0,41448.11,42202.6,41030.19
0.01,0.01,1627776000,0.01,0.01,487529.044,42614.98,39846.78,41448.1,39350.4
0.01,0.01,1627862400,0.01,0.01,451872.128,40450.0,39147.48,39846.78,38658.0
0.004003,0.01,1627948800,0.01,0.01,517219.517,39774.93,38203.26,39147.47,37600.0
0.000086,0.01,1628035200,0.01,0.01,479560.473,39975.32,39731.31,38201.33,37500.0
0.004514,0.01,1628121600,0.01,0.01,746249.712,41350.0,40882.4,39731.31,37291.0
0.01,0.01,1628208000,0.01,0.01,653451.154,43400.0,42825.43,40882.39,39849.82
0.01,0.01,1628294400,0.01,0.01,583750.891,44753.01,44601.11,42825.43,42395.2
0.01,0.01,1628380800,0.01,0.01,553684.698,45350.0,43787.71,44601.11,43265.0
0.01,0.01,1628467200,0.01,0.01,626220.503,46483.0,46259.7,43787.71,42785.0
0.01,0.01,1628553600,0.01,0.01,460478.861,46800.0,45589.99,46259.7,44670.05
0.01,0.01,1628640000,0.01,0.01,390660.571,46754.27,45522.12,45589.99,45354.0
0.01,0.01,1628726400,0.01,0.01,468276.056,46226.67,44385.09,45522.13,43800.0
0.01,0.01,1628812800,0.01,0.01,438025.46,47980.69,47792.52,44385.09,44208.88
0.01,0.01,1628899200,0.01,0.021983,374368.796,48300.0,47083.74,47792.52,46000.0
0.01,0.01,1628985600,0.01,0.01,370950.807,47388.75,47006.02,47083.75,45480.0
0.01,0.01,1629072000,0.015906,0.015906,412537.605,48074.23,45926.23,47006.02,45682.03
0.01,0.014107,1629158400,0.01,0.014107,474316.4,47194.0,44704.84,45926.23,44412.01
0.01,0.01,1629244800,0.01,0.01,395836.158,46050.0,44714.09,44704.85,44227.32
0.01,0.01,1629331200,0.01,0.01,439402.162,47100.0,46772.0,44714.09,43938.38
0.01,0.01,1629417600,0.010797,0.013747,401499.081,49500.0,49332.74,46772.0,46650.0
0.01,0.01421,1629504000,0.020358,0.021637,347594.451,49833.0,48848.29,49332.99,48250.0
0.01,0.016807,1629590400,0.015541,0.017061,294672.223,49556.2,49273.28,48846.11,48075.81
0.01,0.014915,1629676800,0.019391,0.039153,355733.496,50600.0,49523.91,49273.28,49075.01
0.01,0.023999,1629763200,0.033358,0.045927,398682.002,49888.88,47719.36,49523.23,47600.0
0.01,0.041128,1629849600,0.01,0.046748,389100.384,49297.8,48992.65,47719.37,47130.57
0.01,0.01,1629936000,0.01,0.021842,475183.123,49380.0,46853.06,48992.65,46280.0
0.01,0.01,1630022400,0.01,0.01,403667.012,49220.0,49083.98,46854.22,46359.97
0.01,0.01,1630108800,0.025437,0.032323,222793.024,49333.0,48931.99,49082.13,48395.65
0.01,0.02315,1630195200,0.01,0.02315,315105.499,49769.2,48795.41,48931.99,47741.31
0.01,0.01,1630281600,0.023578,0.028081,351830.754,48916.25,47024.7,48795.42,46876.49
0.01,0.022667,1630368000,0.014142,0.041854,365548.209,48298.0,47150.32,47024.69,46731.03
0.022584,0.023335,1630454400,0.031525,0.047284,350108.374,49160.79,48842.94,47150.32,46550.99
0.033163,0.033961,1630540800,0.052544,0.054679,361863.055,50420.0,49299.14,48842.93,48631.2
0.024903,0.057353,1630627200,0.028478,0.068308,430326.386,51111.0,50027.08,49299.14,48333.0
0.010211,0.024364,1630713600,0.017287,0.047689,274956.842,50582.08,49940.74,50027.09,49360.0
0.01,0.019127,1630800000,0.011753,0.021262,288984.124,51950.0,51799.57,49942.2,49462.59
0.01,0.01,1630886400,0.01,0.026761,297734.284,52830.0,52683.97,51799.56,51040.0
0.01,0.01,1630972800,0.077749,0.077749,764140.139,52950.0,46864.39,52683.98,42088.0
0.01,0.023384,1631059200,0.01,0.023384,435803.011,47347.0,46062.29,46864.38,44431.0
0.01,0.01,1631145600,0.01,0.01,309015.75,47400.0,46413.88,46060.02,45500.0
0.01,0.01,1631232000,0.01,0.01,343533.069,47037.5,44860.83,46413.88,44120.0
0.01,0.011159,1631318400,0.01,0.012336,194144.115,45999.0,45193.78,44860.83,44737.4
0.01,0.01,1631404800,0.01,0.01,223534.63,46512.2,46046.73,45194.19,44746.51
0.01,0.01,1631491200,0.01,0.01,448942.068,46933.89,44975.96,46048.02,43323.93
0.01,0.01,1631577600,0.01,0.010663,277925.721,47272.98,47087.18,44975.96,44692.9
0.01,0.01,1631664000,0.01,0.01,244226.37,48440.93,48106.12,47087.18,46675.0
0.004503,0.01,1631750400,0.01,0.01,260044.727,48488.0,47745.55,48106.13,47038.21
0.01,0.01,1631836800,0.01,0.01,226193.34,48150.0,47303.11,47745.55,46750.0
0.01,0.01,1631923200,0.01,0.01,207900.413,48850.0,48285.15,47303.11,47044.32
0.01,0.01,1632009600,0.01,0.01,212631.933,48364.64,47256.91,48284.61,46840.0
0.01,0.01,1632096000,0.01,0.01,600764.629,47345.0,43026.6,47256.92,42467.86
0.003549,0.01,1632182400,0.01,0.01,683242.002,43629.6,40726.1,43026.61,39503.58
0.002775,0.01,1632268800,0.006319,0.01,400849.752,43989.98,43520.0,40727.83,40551.49
-0.0022,0.004753,1632355200,-0.0022,0.01,330253.525,44976.48,44828.29,43520.0,43056.0
-0.012492,-0.007737,1632441600,0.008208,0.01,608595.52,45134.33,42798.49,44828.29,40650.0
-0.000074,0.01,1632528000,0.001326,0.01,277084.795,42950.0,42651.58,42798.49,41630.26
-0.003458,0.002499,1632614400,0.01,0.01,354393.916,43940.0,43150.0,42646.84,40725.01
0.002733,0.01,1632700800,0.006908,0.01,285311.606,44350.0,42122.69,43150.01,42059.13
-0.012419,0.002626,1632787200,0.001935,0.01,359745.538,42749.0,41006.32,42122.69,40854.0
0.001192,0.004434,1632873600,0.01,0.01,293307.589,42576.8,41499.71,41002.96,40708.73
0.004592,0.01,1632960000,0.007211,0.01,389185.646,44100.0,43796.57,41499.7,41387.78
-0.011538,0.002224,1633046400,-0.000339,0.01,449491.768,48450.0,48123.94,43799.49,43260.01
0.001897,0.005229,1633132800,0.01,0.01,182565.988,48338.68,47626.61,48123.93,47410.0
0.01,0.01,1633219200,0.01,0.01,212410.375,49304.12,48187.3,47626.62,47071.26
0.01,0.01,1633305600,0.01,0.01,324424.837,49544.48,49198.22,48187.99,46885.29
-0.010051,0.01,1633392000,0.008813,0.01,314043.813,51888.0,51455.12,49199.78,49009.21
0.01,0.01,1633478400,0.01,0.01,418731.748,56416.02,55321.6,51460.22,50410.0
0.01,0.01,1633564800,0.03593,0.064661,262974.545,55337.8,53814.99,55327.45,53374.34
0.01,0.033515,1633651200,0.01,0.033515,255210.035,56208.73,53975.0,53814.99,53647.3
0.01,0.01,1633737600,0.01,0.017322,167495.393,55589.0,54960.77,53974.99,53656.66
0.01,0.01,1633824000,0.01,0.0291,289072.818,56789.0,54700.0,54960.79,54101.0
0.01,0.01,1633910400,0.01,0.018522,314868.05,57880.0,57500.01,54700.0,54458.0
0.01,0.01,1633996800,0.01,0.025917,349147.775,57756.52,56011.84,57500.01,53750.0
0.01,0.01,1634083200,0.01,0.01,327714.318,57822.38,57393.65,56011.83,54271.24
0.01,0.01,1634169600,0.01,0.029796,254719.751,58586.67,57378.19,57393.65,56800.0
0.01,0.01,1634256000,0.052496,0.052496,493366.513,63997.61,61702.33,57377.12,56900.0
0.017396,0.048332,1634342400,0.035446,0.06455,213251.899,62444.23,60925.56,61702.33,60220.0
0.029792,0.031326,1634428800,0.037075,0.050524,240132.514,61796.47,61571.45,60925.56,58850.0
0.01,0.038447,1634515200,0.01,0.038447,333278.481,62800.0,62037.92,61571.45,59897.61
0.01,0.01,1634601600,0.01,0.015052,379243.718,64500.0,64316.7,62037.92,61300.0
0.01,0.01,1634688000,0.078237,0.082296,324737.868,67150.0,66064.24,64314.75,63518.81
0.031892,0.069035,1634774400,0.031892,0.099411,478610.458,66750.0,62260.33,66064.25,62000.0
0.018054,0.033473,1634860800,0.028709,0.042579,350359.527,63796.2,60734.27,62260.33,60011.9
0.010798,0.026197,1634947200,0.032595,0.032595,222553.478,61780.0,61325.11,60734.28,59622.0
0.030366,0.030366,1635033600,0.049536,0.050207,245816.821,61550.0,60902.82,61325.09,59504.46
0.010625,0.048858,1635120000,0.04643,0.050729,234201.1,63795.98,63127.04,60902.82,60701.0
0.04095,0.04109,1635206400,0.045498,0.066465,252256.924,63362.06,60358.75,63129.25,59838.05
0.015036,0.033291,1635292800,0.0167,0.033719,329112.396,61550.0,58449.36,60358.74,57865.0
0.01,0.015549,1635379200,0.027489,0.03228,333323.116,62641.26,60622.03,58449.36,57550.0
0.013943,0.023521,1635465600,0.018999,0.037632,218355.773,63069.71,62308.22,60622.02,60222.0
0.016948,0.016948,1635552000,0.0225,0.04108,156041.523,62415.85,61895.19,62308.21,60631.23
0.019158,0.019158,1635638400,0.034407,0.051367,183599.524,62462.99,61348.61,61895.19,60008.0
0.018194,0.032632,1635724800,0.020084,0.067812,246158.361,62543.58,60942.87,61347.14,59400.0
0.015599,0.015599,1635811200,0.082934,0.082934,217592.062,64349.55,63266.69,60942.87,60659.58
0.025764,0.082194,1635897600,0.046863,0.082194,211190.183,63613.0,62946.45,63266.69,60300.0
0.021949,0.046112,1635984000,0.021949,0.052274,184677.079,63149.0,61431.86,62946.45,60703.0
0.017758,0.018433,1636070400,0.053667,0.053667,157569.637,62671.48,61006.0,61433.9,60762.0
0.016878,0.053199,1636156800,0.016878,0.059668,154919.118,61645.75,61511.3,61006.0,60100.0
0.017224,0.017224,1636243200,0.027371,0.040825,142878.208,63377.58,63316.4,61511.3,61368.26
0.022937,0.025859,1636329600,0.022937,0.055791,274932.146,67932.89,67606.96,63316.4,63308.7
0.03823,0.038563,1636416000,0.041196,0.077487,231843.834,68675.16,67009.98,67606.96,66300.0
0.019375,0.037769,1636502400,0.020615,0.072252,347835.573,69198.7,64920.13,67010.65,62400.51
0.01,0.023251,1636588800,0.018439,0.029482,178279.275,65646.98,64831.3,64920.13,64147.12
0.016863,0.017932,1636675200,0.016863,0.037757,264576.325,65500.0,64156.08,64831.2,62313.0
0.012506,0.015562,1636761600,0.014242,0.035106,124466.493,65073.24,64427.0,64156.08,63430.01
0.01,0.013933,1636848000,0.017753,0.023936,146424.701,65569.99,65568.39,64426.99,63640.0
0.014978,0.016087,1636934400,0.037125,0.044585,210026.602,66395.05,63654.49,65568.38,63351.58
0.01,0.036025,1637020800,0.01,0.036025,475025.706,63655.77,60106.03,63654.49,58397.14
0.01,0.01,1637107200,0.01,0.018082,287388.873,60848.85,60366.96,60106.03,58336.68
0.01,0.01,1637193600,0.01,0.013645,412021.672,60999.0,56921.05,60366.97,56505.48
0.01,0.01,1637280000,0.01,0.01,245356.121,58333.0,58069.51,56921.04,55604.0
0.01,0.01,1637366400,0.01,0.01,173697.342,59873.84,59716.29,58069.52,57372.0
0.01,0.01,1637452800,0.01,0.01,143887.271,60052.82,58661.39,59716.28,58518.88
0.01,0.01,1637539200,0.01,0.01,326184.881,59624.56,56268.31,58648.87,55600.0
0.01,0.01,1637625600,0.01,0.022083,267790.325,57888.0,57574.23,56268.31,55250.0
0.01,0.01,1637712000,0.012218,0.019232,194683.757,57775.27,57165.08,57574.24,55900.0
0.011326,0.014592,1637798400,0.015875,0.020818,191912.653,59449.62,58988.21,57165.09,57029.0
0.01,0.013871,1637884800,0.01357,0.035351,378650.919,59186.41,53755.65,58988.36,53500.0
0.01,0.010892,1637971200,0.01,0.010892,155119.117,55300.0,54738.77,53755.66,53640.69
0.01,0.01,1638057600,0.01,0.012244,213600.615,57474.76,57315.73,54738.77,53245.0
0.01,0.01,1638144000,0.024448,0.024448,215111.466,58924.21,57827.98,57315.72,56715.0
0.01,0.027745,1638230400,0.011235,0.032297,337624.148,59224.99,56975.0,57827.97,55900.0
0.01,0.012749,1638316800,0.022568,0.031086,273959.104,59100.0,57209.29,56978.06,56500.0
0.01,0.016085,1638403200,0.01,0.016085,249985.255,57428.49,56513.57,57209.28,55800.0
0.01,0.01,1638489600,0.01,0.033892,374132.016,57670.0,53612.0,56513.56,50604.0
-0.012089,0.01,1638576000,0.00716,0.01,598774.989,53889.69,49135.66,53611.86,40888.89
-0.003106,0.008256,1638662400,0.01,0.01,286434.382,49699.49,49376.6,49135.66,47755.0
0.01,0.01,1638748800,0.01,0.01,357711.029,50888.0,50424.72,49373.83,47000.0
0.003874,0.01,1638835200,0.01,0.01,224670.618,51929.0,50577.2,50424.72,50012.0
0.01,0.01,1638921600,0.01,0.01,238229.884,51210.6,50455.61,50577.2,48533.33
0.01,0.01,1639008000,0.01,0.01,273086.086,50773.03,47539.76,50459.61,47312.89
0.01,0.01,1639094400,0.01,0.01,302974.429,50188.42,47136.35,47539.34,46828.23
0.01,0.01,1639180800,0.01,0.01,210959.992,49499.05,49381.15,47132.31,46724.35
0.01,0.01,1639267200,0.01,0.01,183434.285,50768.0,50057.01,49379.51,48616.16
-0.001754,0.01,1639353600,-0.001754,0.01,348551.322,50180.0,46679.93,50057.02,45600.0
-0.000517,-0.000517,1639440000,0.01,0.01,266213.627,48657.92,48324.04,46679.93,46255.6
0.01,0.01,1639526400,0.01,0.01,345239.891,49479.75,48870.48,48324.0,46518.73
0.01,0.01,1639612800,0.01,0.01,215874.187,49439.79,47624.5,48870.48,47500.0
0.000196,0.01,1639699200,0.00898,0.01,326458.135,47988.27,46125.33,47629.1,45373.11
0.002983,0.009044,1639785600,0.01,0.01,191006.415,47336.99,46815.99,46125.33,45438.43
0.004548,0.007092,1639872000,0.01,0.01,241698.541,48461.17,46668.63,46815.99,46399.37
0.008368,0.01,1639958400,0.009174,0.01,273804.259,47533.42,46898.14,46668.65,45530.67
0.008941,0.009174,1640044800,0.01,0.01,260008.358,49298.78,48875.15,46896.82,46650.0
0.009327,0.01,1640131200,0.009734,0.01,208463.689,49599.0,48569.69,48875.88,48420.02
-0.003419,0.009734,1640217600,0.006696,0.01,255885.48,51377.74,50817.92,48569.69,48020.0
0.01,0.01,1640304000,0.01,0.01,220208.725,51805.0,50808.55,50817.94,50379.25
0.01,0.01,1640390400,0.01,0.01,147662.438,51190.0,50403.64,50809.37,50105.0
0.01,0.01,1640476800,0.01,0.01,184800.616,51300.0,50765.73,50403.64,49350.0
0.01,0.01,1640563200,0.01,0.01,216225.263,52134.0,50707.72,50765.73,50450.0
0.01,0.01,1640649600,0.01,0.01,336083.34,50713.56,47522.03,50707.72,47290.0
0.004141,0.01,1640736000,0.01,0.01,274795.378,48125.97,46436.54,47522.02,46000.0
-0.003077,0.01,1640822400,-0.003077,0.01,229931.288,47911.68,47095.02,46436.53,45880.0
-0.004295,-0.003077,1640908800,0.01,0.01,287186.003,48575.0,46210.56,47095.02,45650.0
0.01,0.01,1640995200,0.01,0.01,179433.584,47943.77,47704.35,46210.57,46210.55
0.01,0.01,1641081600,0.01,0.01,184795.093,48000.0,47280.0,47704.35,46605.68
0.01,0.01,1641168000,0.01,0.01,244781.793,47575.22,46445.81,47280.01,45665.4
0.01,0.01,1641254400,0.01,0.01,292149.75,47524.36,45833.42,46445.8,45445.57
0.01,0.01,1641340800,0.01,0.01,485477.569,47075.29,43421.69,45833.41,42270.0
0.003939,0.01,1641427200,0.01,0.01,299509.851,43766.0,43080.01,43421.7,42385.83
0.01,0.01,1641513600,0.01,0.01,473214.849,43135.0,41553.86,43080.01,40456.56
0.009373,0.01,1641600000,0.01,0.01,283737.224,42335.0,41688.05,41553.87,40500.0
0.01,0.01,1641686400,0.01,0.01,223134.952,42773.85,41851.22,41688.05,41170.0
0.001686,0.01,1641772800,0.01,0.01,453644.116,42219.84,41801.55,41851.22,39610.0
-0.008438,0.01,1641859200,-0.00484,0.01,323760.691,43118.0,42700.68,41801.55,41255.0
-0.007743,-0.00484,1641945600,-0.007507,0.01,281339.294,44300.0,43880.72,42700.69,42415.0
-0.011538,-0.007507,1642032000,0.00052,0.01,289289.18,44396.68,42534.32,43880.72,42301.16
-0.00951,0.00052,1642118400,0.002239,0.007239,272517.077,43450.0,43042.4,42538.72,41666.0
0.002239,0.002239,1642204800,0.002239,0.002239,184649.157,43800.0,43070.51,43042.4,42530.64
-0.007422,0.008718,1642291200,0.001701,0.01,177450.475,43464.71,43060.66,43070.51,42531.69
0.001303,0.001701,1642377600,0.01,0.01,232748.345,43159.32,42176.34,43060.66,41523.68
0.002285,0.01,1642464000,0.004986,0.01,267472.465,42680.0,42337.58,42176.34,41260.0
0.004422,0.004986,1642550400,0.01,0.01,333952.095,42545.0,41657.89,42337.58,41115.64
0.01,0.01,1642636800,0.01,0.01,399818.052,43495.0,40661.69,41656.9,40550.0
-0.001717,0.01,1642723200,-0.001094,0.01,790320.909,41095.76,36425.98,40662.06,35380.92
-0.002745,-0.001094,1642809600,0.01,0.01,676272.904,36817.74,35043.73,36426.46,33950.0
-0.006917,0.01,1642896000,0.003458,0.01,369372.903,36496.92,36230.01,35043.73,34588.8
-0.008078,0.003458,1642982400,0.01,0.01,823000.702,37528.0,36648.31,36230.0,32853.83
-0.01867,0.01,1643068800,0.000684,0.01,409535.517,37561.03,36934.26,36648.3,35693.0
-0.011725,0.000684,1643155200,-0.004805,0.008287,554457.384,38886.58,36787.43,36934.26,36232.42
-0.016509,-0.004805,1643241600,-0.000423,0.00364,422006.922,37200.0,37131.0,36787.42,35471.53
-0.009053,-0.000423,1643328000,-0.001067,0.01,367509.143,38000.0,37696.21,37131.0,36149.02
-0.006019,-0.001067,1643414400,0.006037,0.009004,238657.764,38750.94,38150.01,37696.22,37252.0
0.00585,0.006037,1643500800,0.008911,0.01,195029.125,38420.3,37870.01,38150.0,37334.83
-0.011582,0.008911,1643587200,-0.003953,0.008911,318440.392,38741.73,38439.04,37870.0,36620.0
-0.009396,-0.003953,1643673600,-0.002961,0.008183,353354.121,39260.26,38680.51,38439.04,37969.0
-0.015014,-0.002961,1643760000,-0.007856,0.01,337570.934,38834.18,36892.03,38680.51,36529.81
-0.007856,-0.007856,1643846400,0.001537,0.01,318656.228,37395.0,37289.86,36892.05,36204.3
-0.012769,0.001537,1643932800,0.007445,0.01,520105.77,41741.76,41550.0,37287.33,37011.0
0.005889,0.007445,1644019200,0.01,0.01,242184.07,41922.0,41374.69,41550.0,40920.0
-0.002147,0.01,1644105600,0.001481,0.01,215323.95,42656.8,42361.35,41374.68,41100.0
-0.012642,0.001481,1644192000,0.01,0.01,418053.774,44541.16,43829.99,42361.34,41609.76
-0.00088,0.01,1644278400,0.008235,0.01,468015.421,45600.0,44021.57,43829.99,42641.0
0.000263,0.008235,1644364800,0.01,0.01,300270.062,44826.0,44358.08,44021.58,43089.08
-0.005558,0.01,1644451200,0.00395,0.01,563922.075,45847.5,43471.29,44358.09,43136.96
-0.009814,0.00395,1644537600,0.01,0.01,414646.193,43900.0,42366.0,43471.3,41914.23
0.00348,0.01,1644624000,0.008078,0.01,256269.325,42980.0,42199.87,42365.99,41540.0
0.001586,0.008078,1644710400,0.009731,0.01,192068.012,42755.97,42041.13,42199.88,41850.0
-0.001117,0.009731,1644796800,0.01,0.01,303990.933,42888.0,42525.14,42041.12,41526.0
-0.009233,0.01,1644883200,0.01,0.01,276735.421,44777.0,44529.6,42525.14,42406.23
0.01,0.01,1644969600,0.01,0.01,255790.287,44536.8,43860.7,44529.7,43277.8
-0.000714,0.01,1645056000,-0.000469,0.01,433958.984,44150.0,40491.7,43860.8,40020.1
-0.013194,-0.000469,1645142400,0.01,0.01,377679.782,40944.1,39966.8,40491.8,39422.0
0.000199,0.01,1645228800,0.003087,0.01,185624.675,40438.7,40052.6,39966.8,39610.3
