sell,buy,time,close,high,open,low,volume
120257.136,114750.874,1648598400,47053.2,47688.6,47418.5,46535.0,235009.892
155192.007,144618.763,1648684800,45506.0,47619.4,47053.1,45185.0,299837.61
183762.945,176967.595,1648771200,46266.2,46700.0,45505.9,44206.2,360734.553
115797.342,110593.322,1648857600,45794.6,47236.8,46266.2,45600.0,226413.357
106689.948,105882.643,1648944000,46392.4,47448.0,45792.3,45501.0,212589.013
138347.667,134447.778,1649030400,46580.9,46895.5,46392.3,45094.0,272796.541
133329.403,124189.724,1649116800,45477.4,47188.0,46580.9,45300.0,257524.639
199269.519,185085.28,1649203200,43159.7,45494.2,45477.5,43100.0,384359.375
115391.157,114174.528,1649289600,43417.1,43888.0,43159.8,42685.0,229567.98
158214.512,151868.842,1649376000,42229.2,43968.1,43417.1,42074.0,310095.829
59092.604,60625.337,1649462400,42727.7,42796.7,42229.1,42100.3,119722.654
91424.341,90479.032,1649548800,42140.4,43399.4,42727.8,41838.0,181904.47
228566.426,210956.643,1649635200,39505.6,42399.9,42140.3,39136.7,439530.02
173494.151,176369.355,1649721600,40060.7,40700.0,39505.6,39224.0,349883.631
159937.763,164857.092,1649808000,41129.8,41580.0,40060.7,39569.8,324910.931
135274.607,126673.896,1649894400,39915.9,41474.8,41129.8,39522.0,261966.391
94448.936,100206.072,1649980800,40529.5,40888.0,39915.9,39734.2,194680.671
64852.161,62851.937,1650067200,40361.0,40700.0,40529.6,39944.9,127705.057
87151.253,83177.635,1650153600,39649.1,40574.1,40360.9,39510.0,170331.824
178896.345,183492.547,1650240000,40785.6,41310.0,39649.1,38465.7,362435.319
104443.433,109954.315,1650326400,41472.9,41788.0,40785.7,40543.7,214404.271
128832.53,128486.872,1650412800,41327.7,42166.8,41472.9,40800.0,257382.427
197657.125,195468.752,1650499200,40449.8,42966.0,41326.0,39630.0,393149.956
161681.719,153228.846,1650585600,39674.2,40786.1,40449.7,39133.0,314935.753
64656.145,60378.677,1650672000,39415.1,40000.0,39674.3,39259.0,125046.817
91323.379,89042.193,1650758400,39433.4,39930.6,39413.8,38884.1,180371.762
223321.722,225537.631,1650844800,40411.0,40650.0,39433.4,38111.0,448877.893
233592.605,219374.197,1650931200,38093.7,40800.0,40411.0,37671.8,453132.198
190862.034,194781.705,1651017600,39209.0,39470.0,38093.7,37844.5,385645.365
201027.021,212475.296,1651104000,39732.5,40376.6,39209.0,38861.8,413543.408
158116.73,149975.88,1651190400,38572.2,39924.8,39732.5,38160.0,308116.375
94488.646,87292.2,1651276800,37614.5,38782.6,38572.2,37550.0,181810.382
117039.109,119484.488,1651363200,38440.5,38680.6,37614.4,37350.0,236549.462
165516.795,171320.614,1651449600,38525.6,39222.0,38440.2,38032.2,336845.365
128582.631,120397.553,1651536000,37712.9,38674.7,38525.5,37500.1,248986.222
205583.996,218910.104,1651622400,39684.0,40071.7,37713.0,37655.2,424498.818
287305.56,254577.142,1651708800,36534.7,39845.0,39684.1,35388.0,547209.0
219475.547,212454.502,1651795200,35995.3,36679.3,36533.7,35200.0,431979.24
103880.286,96354.045,1651881600,35466.7,36138.0,35995.2,34700.0,200264.833
217453.684,209306.266,1651968000,34032.0,35504.0,35466.7,33665.0,426872.584
549114.933,529555.961,1652054400,30056.6,34243.3,34032.1,30003.6,1078779.712
421963.927,441028.612,1652140800,31002.1,32650.0,30056.0,29701.4,863178.961
533074.772,531365.867,1652227200,29074.7,32197.6,31002.1,27651.0,1101875.972
477516.017,486944.54,1652313600,29020.7,30257.0,29077.9,26631.0,964475.589
250173.814,257412.265,1652400000,29274.3,31072.6,29020.8,28730.4,507620.105
155564.52,160183.954,1652486400,30079.8,30352.2,29274.2,28602.3,315756.895
162760.608,173989.448,1652572800,31324.4,31462.0,30079.5,29448.0,336773.139
258875.546,248324.587,1652659200,29866.7,31327.4,31324.3,29052.3,507243.166
198282.872,200326.767,1652745600,30437.0,30794.0,29866.4,29420.0,398624.519
217595.076,209059.298,1652832000,28700.6,30700.0,30437.0,28629.6,426700.457
215769.285,233078.783,1652918400,30319.9,30550.0,28700.6,28670.5,448856.724
248301.106,237060.101,1653004800,29188.9,30784.4,30319.9,28702.0,485439.171
100278.654,102519.475,1653091200,29427.4,29650.0,29188.9,28927.0,202804.089
145230.021,151876.205,1653177600,30284.0,30500.0,29427.4,29223.6,297116.44
244237.213,231461.23,1653264000,29097.7,30658.0,30284.0,28840.7,475720.75
190885.877,191189.405,1653350400,29643.1,29887.3,29097.8,28637.6,382124.449
207281.955,206108.713,1653436800,29536.7,30246.7,29643.0,29330.0,413459.484
304423.612,297692.155,1653523200,29194.0,29877.0,29536.7,27952.1,602137.086
255316.367,251200.941,1653609600,28623.2,29387.0,29194.0,28259.6,506638.884
94386.451,99219.482,1653696000,29018.8,29265.7,28623.3,28520.0,193644.283
104399.85,110731.909,1653782400,29452.8,29595.2,29018.8,28825.0,215139.934
238214.361,264464.237,1653868800,31726.5,32307.6,29452.6,29301.1,502712.176
191029.875,192642.902,1653955200,31797.8,32427.5,31726.5,31222.0,383688.265
290086.946,266871.626,1654041600,29796.9,31986.1,31797.9,29300.0,556992.756
180770.396,190078.997,1654128000,30437.1,30750.0,29796.9,29566.1,370924.687
181905.609,175121.001,1654214400,29682.8,30693.2,30437.1,29220.0,357110.377
91670.553,95845.812,1654300800,29848.4,29988.0,29682.8,29456.0,187520.534
101207.022,104176.076,1654387200,29909.9,30250.0,29848.5,29524.0,205385.831
207726.328,228676.575,1654473600,31361.2,31780.0,29910.0,29876.2,436522.874
346855.306,344838.658,1654560000,31118.1,31599.0,31361.2,29190.0,691714.985
227621.743,227928.262,1654646400,30192.5,31325.0,31118.0,29825.0,455686.637
155283.933,152013.703,1654732800,30093.3,30691.9,30192.6,29914.5,307312.175
228316.199,217585.194,1654819200,29077.7,30374.1,30093.4,28805.0,445928.659
201095.963,190248.878,1654905600,28416.7,29427.9,29077.7,28080.0,391367.814
285310.243,275494.054,1654992000,26564.7,28530.3,28416.6,26538.7,560834.131
813594.952,808920.038,1655078400,22471.5,26877.0,26564.7,21900.0,1622521.56
611084.838,636507.202,1655164800,22122.7,23424.2,22471.4,20823.0,1247609.796
743173.268,766063.796,1655251200,22567.5,22800.0,22122.7,20100.2,1509301.169
443712.544,438679.554,1655337600,20387.4,23000.0,22567.5,20222.0,882634.22
385355.114,390655.777,1655424000,20457.3,21388.0,20387.4,20228.0,776153.257
640824.191,627683.817,1655510400,18959.7,20768.4,20457.3,17593.2,1268591.388
521969.876,566899.983,1655596800,20564.2,20821.0,18959.7,17935.9,1089275.674
458790.536,476978.401,1655683200,20570.1,21099.9,20564.3,19630.0,935816.13
379554.482,392366.059,1655769600,20713.1,21740.0,20570.0,20337.8,787173.936
406640.556,405286.329,1655856000,19977.4,20888.0,20713.1,19745.7,812184.193
335437.848,363217.963,1655942400,21096.6,21250.0,19977.5,19874.0,698753.04
319484.819,325860.2,1656028800,21231.2,21563.5,21096.6,20732.5,645450.778
212333.683,221631.45,1656115200,21481.9,21627.6,21231.2,20894.0,434117.447
222918.16,219808.169,1656201600,21029.1,21888.0,21481.9,20952.0,442787.736
271136.292,268137.256,1656288000,20730.0,21560.0,21029.1,20500.0,539335.009
293725.7,289039.763,1656374400,20268.6,21198.0,20730.0,20188.0,582916.108
305171.155,303612.533,1656460800,20109.9,20430.0,20268.7,19817.2,608905.99
431048.605,428650.713,1656547200,19923.5,20165.0,20109.9,18563.0,859981.415
457350.545,457627.641,1656633600,19272.0,20926.4,19923.3,18948.8,915399.363
189548.119,193148.139,1656720000,19240.9,19456.0,19272.0,18959.0,382851.525
220676.55,228722.938,1656806400,19305.9,19645.4,19241.0,18780.1,449508.331
303639.09,329539.797,1656892800,20226.6,20350.0,19306.0,19046.3,633310.187
420489.254,433361.807,1656979200,20170.0,20749.2,20226.3,19291.6,854238.867
331838.838,350124.325,1657065600,20554.1,20667.6,20170.1,19753.0,682076.458
333828.755,365420.611,1657152000,21613.4,21830.0,20554.2,20244.9,699841.616
417325.549,430697.278,1657238400,21587.9,22579.9,21614.5,21175.2,848144.495
195934.473,197215.903,1657324800,21580.0,22000.0,21587.8,21309.6,393372.366
242119.004,225811.203,1657411200,20853.8,21594.2,21580.0,20600.0,468176.539
284075.05,276986.64,1657497600,19954.3,20853.9,20853.8,19870.0,561245.987
321574.042,318921.319,1657584000,19322.9,20048.9,19954.3,19228.3,640560.723
473435.667,502232.173,1657670400,20220.1,20401.6,19322.9,18901.0,975938.165
371027.175,394903.479,1657756800,20578.6,20900.0,20220.1,19600.0,765989.53
304924.337,321650.136,1657843200,20823.1,21200.0,20578.6,20364.3,626763.692
264832.487,274164.466,1657929600,21183.5,21580.0,20823.1,20471.0,539206.87
243340.259,241976.018,1658016000,20794.4,21674.1,21183.6,20742.0,485537.728
480496.076,502100.04,1658102400,22423.9,22800.0,20794.4,20764.4,982867.734
550335.589,573538.174,1658188800,23385.9,23817.9,22423.5,21575.0,1124029.082
467984.556,478450.325,1658275200,23221.5,24277.0,23385.9,22912.4,946647.815
362425.719,361006.443,1658361600,23144.5,23441.1,23221.5,22340.2,723543.466
319287.797,314335.173,1658448000,22675.1,23750.0,23144.5,22500.0,633907.934
253932.655,251717.036,1658534400,22440.2,22990.0,22675.0,21933.5,505887.673
227613.149,235221.819,1658620800,22570.6,22999.0,22440.1,22256.4,462958.953
356201.322,339430.663,1658707200,21300.0,22656.8,22570.6,21232.0,695770.655
274120.302,278314.223,1658793600,21241.0,21334.4,21300.0,20689.6,552498.903
360361.286,392908.864,1658880000,22941.1,23100.0,21241.0,21031.0,753370.303
366705.954,389958.273,1658966400,23836.2,24194.6,22941.1,22583.1,756741.836
320555.813,321597.499,1659052800,23771.1,24500.0,23836.2,23426.3,642337.051
245245.718,248436.248,1659139200,23629.9,24700.0,23771.0,23505.0,493824.816
194854.336,191011.533,1659225600,23290.1,24187.3,23630.0,23222.0,385969.85
249957.037,247985.502,1659312000,23257.6,23497.0,23290.1,22836.2,498378.292
310165.858,314839.716,1659398400,22975.1,23448.7,23257.6,22603.0,625227.912
283498.397,285692.898,1659484800,22801.5,23650.0,22975.1,22665.3,569261.768
281818.359,266381.732,1659571200,22608.9,23211.3,22801.5,22370.0,548268.816
290656.203,303242.845,1659657600,23298.1,23450.0,22608.9,22580.6,593992.13
115633.974,111976.051,1659744000,22943.3,23341.8,23298.0,22883.6,227659.394
133421.213,138016.493,1659830400,23167.8,23400.0,22943.2,22830.9,271512.062
274325.154,290683.985,1659916800,23804.4,24243.0,23167.9,23153.1,565084.219
264189.829,234044.976,1660003200,23140.2,23913.4,23804.3,22850.0,498286.943
374039.024,386594.922,1660089600,23940.9,24235.2,23140.1,22608.0,760738.204
379297.457,379674.642,1660176000,23917.2,24972.0,23941.0,23840.6,760455.245
239541.854,238056.237,1660262400,24387.5,24438.8,23917.3,23560.0,477734.045
213051.371,217992.332,1660348800,24429.0,24879.0,24387.5,24267.5,431093.659
221063.262,216218.169,1660435200,24294.1,25065.0,24429.0,24138.0,437314.32
375396.77,363910.273,1660521600,24085.2,25200.0,24294.1,23762.0,739390.721
235232.639,225542.343,1660608000,23843.0,24234.0,24085.2,23650.0,460919.994
326341.986,314053.515,1660694400,23333.1,24437.0,23843.0,23170.0,640600.903
174135.98,173880.795,1660780800,23185.1,23595.0,23333.1,23101.0,347699.006
460580.996,420913.29,1660867200,20824.9,23200.0,23185.0,20760.0,906609.825
242096.089,248083.824,1660953600,21127.8,21368.9,20825.0,20742.9,490507.042
208107.107,215986.946,1661040000,21505.6,21804.6,21127.7,21055.0,424282.424
292027.696,296579.894,1661126400,21387.0,21550.0,21505.6,20858.6,588764.597
297970.67,311742.076,1661212800,21518.2,21667.2,21387.0,20874.8,609745.27
247601.17,255081.739,1661299200,21354.9,21925.6,21518.2,21132.3,502728.198
204293.882,211432.52,1661385600,21548.3,21810.9,21355.0,21295.3,415757.992
462749.416,433673.455,1661472000,20228.7,21867.6,21548.3,20100.0,896474.356
237303.325,232221.895,1661558400,20023.9,20367.7,20228.7,19744.0,469598.024
195380.178,190997.053,1661644800,19547.5,20155.0,20024.0,19508.0,386405.195
286764.234,311285.376,1661731200,20275.5,20440.0,19547.5,19539.4,598076.669
385577.515,382103.904,1661817600,19803.1,20574.0,20275.5,19524.4,767714.993
347056.945,364579.315,1661904000,20041.5,20496.0,19803.2,19787.9,711639.339
349669.524,341913.034,1661990400,20122.5,20198.3,20041.4,19555.0,691594.721
332416.564,336620.388,1662076800,19941.0,20434.3,20122.6,19736.0,669047.816
146328.641,138911.94,1662163200,19820.7,20050.0,19941.0,19628.7,285240.989
197269.677,199527.08,1662249600,19992.7,20022.4,19820.7,19570.0,396798.184
226964.174,219740.772,1662336000,19784.9,20046.7,19992.7,19620.2,446706.41
494959.598,450522.699,1662422400,18781.5,20174.7,19784.9,18600.0,945489.142
292136.777,303494.22,1662508800,19287.0,19455.0,18781.4,18500.0,595636.693
264273.025,272970.197,1662595200,19309.3,19450.0,19287.0,19003.8,537268.644
463529.842,528954.486,1662681600,21352.0,21666.0,19309.3,19283.0,992497.1
239055.682,252485.474,1662768000,21639.5,21825.0,21352.0,21112.2,491543.206
208093.107,212875.062,1662854400,21820.3,21883.4,21639.5,21336.0,420979.326
397718.183,420711.541,1662940800,22386.0,22474.0,21820.3,21540.0,818601.932
584969.516,563713.159,1663027200,20162.5,22850.0,22386.0,19840.0,1218769.927
332319.852,329463.535,1663113600,20217.0,20528.5,20162.6,19600.0,661802.597
337168.33,328672.826,1663200000,19690.8,20315.0,20217.0,19453.0,665862.067
273562.708,271042.141,1663286400,19792.5,19878.0,19690.8,19300.0,544608.804
162642.066,172032.108,1663372800,20102.0,20182.6,19792.4,19739.4,334678.558
258652.451,241264.8,1663459200,19404.5,20105.3,20102.0,19325.8,499916.474
500067.301,493701.756,1663545600,19528.6,19686.3,19404.5,18215.0,993776.352
398047.735,392561.593,1663632000,18866.8,19625.0,19528.6,18690.1,794623.932
536019.579,540991.967,1663718400,18447.5,20154.1,18866.7,18084.3,1168068.979
416451.634,436396.221,1663804800,19392.5,19504.8,18447.5,18345.2,852898.391
419331.773,419152.949,1663891200,19280.7,19492.0,19392.5,18518.5,838493.746
189669.728,187486.792,1663977600,18911.0,19304.5,19280.7,18798.0,377158.215
208356.026,202101.999,1664064000,18799.7,19196.0,18910.9,18621.0,410461.603
381284.078,396516.368,1664150400,19216.3,19311.5,18799.7,18671.0,777807.518
646005.114,654538.818,1664236800,19070.1,20375.0,19216.3,18801.5,1300566.158
565801.665,575409.323,1664323200,19407.3,19787.6,19070.1,18460.0,1141222.772
492917.377,498749.478,1664409600,19582.5,19648.8,19407.4,18827.2,991678.224
536554.07,534833.9,1664496000,19411.7,20172.7,19582.5,19066.0,1071462.934
150269.926,144184.97,1664582400,19304.0,19474.0,19411.6,19140.0,294457.009
192060.602,182027.402,1664668800,19049.4,19389.0,19304.0,18896.0,414970.451
300380.427,321429.92,1664755200,19622.0,19723.7,19049.3,18950.8,621816.329
380024.621,416650.856,1664841600,20333.0,20500.0,19621.9,19480.1,796678.762
360745.071,358820.719,1664928000,20150.0,20356.1,20332.9,19707.0,719577.149
393024.707,389001.61,1665014400,19954.0,20443.9,20149.9,19843.3,782034.669
349420.181,323986.759,1665100800,19520.9,20067.0,19954.0,19304.4,673407.102
129502.771,123754.116,1665187200,19406.2,19619.6,19520.9,19200.0,253257.201
132136.956,135041.099,1665273600,19430.0,19550.0,19406.3,19310.0,267178.795
289302.591,271608.414,1665360000,19124.0,19513.0,19430.0,19000.0,560920.904
301821.134,301525.571,1665446400,19055.0,19260.0,19124.1,18850.0,603358.324
201922.919,204842.388,1665532800,19148.0,19240.0,19055.0,18924.3,406770.288
556290.789,548305.031,1665619200,19365.5,19498.6,19148.1,17917.8,1104615.001
432344.601,429104.427,1665705600,19164.6,19947.9,19365.4,19059.6,861453.21
123499.978,118014.735,1665792000,19060.4,19218.8,19164.6,18966.0,241520.185
133835.497,134077.148,1665878400,19251.9,19415.9,19060.4,19058.0,267921.192
242583.59,259725.008,1665964800,19540.6,19666.0,19251.8,19148.0,502319.759
324135.074,310167.929,1666051200,19320.9,19706.4,19540.7,19081.0,634343.154
208101.382,196265.653,1666137600,19116.7,19349.8,19320.9,19050.0,404370.458
275806.847,261819.617,1666224000,19034.7,19350.0,19116.6,18882.4,537627.048
292720.32,289151.489,1666310400,19150.9,19240.0,19034.8,18600.0,581878.905
85364.606,88688.284,1666396800,19195.1,19250.0,19151.0,19103.5,174055.042
169815.33,188792.287,1666483200,19560.7,19690.0,19195.1,19050.0,358611.542
244163.282,232512.441,1666569600,19318.1,19593.3,19560.6,19146.0,476676.536
373572.541,403731.193,1666656000,20068.3,20415.0,19318.1,19228.0,777306.534
416626.941,425227.047,1666742400,20758.3,21030.0,20068.3,20041.1,841864.982
318375.686,296533.183,1666828800,20285.5,20863.7,20758.4,20170.0,614910.045
297339.111,297942.079,1666915200,20582.8,20740.0,20285.6,19951.0,595538.882
241385.674,240825.648,1667001600,20796.7,21088.0,20582.7,20547.8,482217.17
149876.011,145511.611,1667088000,20615.6,20925.2,20796.7,20503.0,295389.69
242746.341,234257.703,1667174400,20482.0,20838.7,20615.5,20225.4,478797.266
158590.578,156085.074,1667260800,20472.1,20687.0,20482.1,20320.0,314676.187
320364.756,316971.257,1667347200,20140.1,20796.0,20472.1,20050.0,651535.761
186189.561,185931.11,1667433600,20199.7,20400.0,20140.2,20026.0,372121.061
402713.343,421796.311,1667520000,21137.6,21297.0,20199.8,20171.6,824515.215
150122.008,153860.783,1667606400,21289.9,21473.7,21137.6,21071.1,303983.372
144462.535,132680.659,1667692800,20900.0,21355.8,21289.8,20863.3,277148.646
285462.737,268941.008,1667779200,20578.6,21062.6,20900.0,20374.0,554408.316
986541.336,932080.114,1667865600,18534.0,20685.0,20578.5,16830.0,2046476.313
1071547.477,994043.508,1667952000,15905.0,18574.9,18533.9,15462.6,2065606.412
729197.518,756544.756,1668038400,17588.0,18230.0,15905.0,15730.0,1497093.602
476844.614,478486.275,1668124800,17058.3,17678.0,17588.0,16343.0,955344.602
150186.418,154267.229,1668211200,16806.9,17110.8,17058.4,16623.8,304455.717
179189.044,170553.198,1668297600,16321.2,16950.0,16806.9,16210.3,349742.836
464058.48,470267.187,1668384000,16605.2,17188.0,16321.3,15805.5,934392.484
321049.753,328277.844,1668470400,16888.3,17127.2,16605.3,16516.7,649349.458
271009.989,266221.832,1668556800,16650.6,17007.4,16888.3,16358.0,537241.645
203296.112,205680.782,1668643200,16682.1,16741.7,16650.7,16403.3,408989.285
191463.624,197143.629,1668729600,16689.7,16984.4,16682.1,16541.1,388612.842
85706.587,86113.472,1668816000,16692.9,16814.5,16689.7,16543.8,171822.915
167944.267,159648.273,1668902400,16272.6,16743.9,16693.0,16167.1,327599.214
402358.713,387853.524,1668988800,15773.0,16304.3,16272.7,15443.2,790219.365
280412.597,298898.126,1669075200,16220.6,16309.0,15772.9,15610.3,579333.644
266396.581,280104.338,1669161600,16595.8,16703.4,16220.5,16155.5,546714.91
174264.367,176130.152,1669248000,16592.4,16800.0,16595.8,16450.0,351024.418
153741.521,152809.192,1669334400,16516.1,16639.9,16592.5,16331.7,306560.116
126768.961,126629.698,1669420800,16449.2,16699.1,16516.2,16369.1,253401.659
94072.627,95297.34,1669507200,16422.6,16594.2,16449.2,16396.0,189370.345
249708.034,247407.707,1669593600,16204.5,16475.0,16422.5,15984.1,497137.869
191110.451,200289.027,1669680000,16433.2,16543.0,16204.6,16088.0,391410.854
295783.81,324511.997,1669766400,17153.3,17248.3,16433.3,16421.5,620324.95
207846.41,203202.265,1669852800,16970.5,17348.5,17153.4,16851.2,411051.309
165287.965,169747.685,1669939200,17083.0,17096.3,16970.5,16760.0,335039.215
94105.084,91149.969,1670025600,16879.5,17160.0,17083.0,16850.1,185257.242
138732.772,153352.152,1670112000,17099.5,17206.2,16879.5,16874.1,292090.868
264152.476,255791.773,1670198400,16958.3,17430.0,17099.5,16860.6,519961.39
157703.171,163610.859,1670284800,17078.6,17100.0,16958.2,16899.9,321330.613
175283.274,162494.479,1670371200,16828.0,17130.0,17078.7,16655.0,337778.925
189431.631,212725.088,1670457600,17216.0,17294.9,16828.0,16710.4,402157.335
144997.383,145232.913,1670544000,17122.0,17365.4,17216.0,17052.0,290231.183
69630.83,72264.151,1670630400,17120.0,17228.6,17122.0,17081.0,141895.207
86812.382,84191.709,1670716800,17077.3,17265.0,17120.1,17060.0,171004.111
166122.224,169725.03,1670803200,17200.0,17237.9,17077.3,16865.0,335856.258
284128.599,312687.881,1670889600,17777.1,18100.0,17200.0,17076.0,596851.291
306548.892,320955.367,1670976000,17803.9,18400.0,17777.1,17659.4,627511.699
229808.379,207474.789,1671062400,17351.8,17849.5,17804.0,17258.0,437284.037
321341.267,300805.555,1671148800,16624.1,17528.0,17351.9,16521.1,622150.245
121013.584,127451.033,1671235200,16768.0,16790.0,16624.1,16571.8,248465.273
89998.083,95900.129,1671321600,16730.3,16872.0,16768.1,16656.0,185898.213
179118.348,165576.791,1671408000,16429.2,16809.6,16730.4,16210.0,344728.552
231229.304,244914.63,1671494400,16887.2,17049.6,16429.2,16390.3,476171.098
114976.861,112774.326,1671580800,16819.6,16924.2,16887.3,16694.2,227752.335
153611.287,152996.028,1671667200,16815.5,16861.9,16819.7,16556.1,306610.961
130086.363,134466.876,1671753600,16776.4,16960.0,16815.5,16690.0,264553.42
40858.704,41551.885,1671840000,16828.9,16859.9,16776.3,16774.4,82410.79
72415.563,71655.867,1671926400,16824.4,16850.0,16829.0,16700.0,144075.843
71334.721,76793.466,1672012800,16912.9,16936.8,16824.5,16781.1,148128.699
135252.679,127575.228,1672099200,16698.2,16968.0,16912.8,16580.0,262828.564
175049.155,169600.671,1672185600,16539.0,16778.3,16698.2,16455.6,344649.858
102279.661,106309.081,1672272000,16630.3,16659.0,16538.9,16485.1,208591.531
150549.517,145077.053,1672358400,16601.2,16666.6,16630.3,16320.0,295630.49
68639.196,65822.96,1672444800,16537.6,16640.0,16601.2,16461.8,134462.156
52885.456,52617.109,1672531200,16610.3,16618.8,16537.5,16488.0,105502.965
106678.423,108471.568,1672617600,16666.0,16799.0,16610.4,16541.2,215161.176
102819.861,100250.318,1672704000,16667.2,16774.0,16665.9,16600.3,203070.205
171994.713,177751.051,1672790400,16842.1,16984.6,16667.3,16645.7,349747.838
88536.538,87819.983,1672876800,16823.8,16872.8,16842.2,16740.4,176369.347
156664.042,160299.529,1672963200,16943.8,17030.0,16823.8,16664.8,316973.629
38621.99,39351.115,1673049600,16936.5,16973.6,16943.9,16900.1,77973.105
74319.515,83396.769,1673136000,17124.7,17181.1,16936.5,16905.0,157717.318
199914.661,200347.177,1673222400,17169.7,17387.8,17124.6,17098.2,400277.809
144740.663,152579.704,1673308800,17428.8,17485.4,17169.6,17140.4,297320.371
184339.305,201935.872,1673395200,17935.7,18013.2,17428.8,17306.4,386277.106
505385.146,534942.854,1673481600,18838.0,19120.0,17935.6,17902.4,1040334.76
391067.191,415740.373,1673568000,19924.2,19997.8,18838.1,18711.0,806807.832
499536.137,511124.499,1673654400,20962.8,21544.0,19924.3,19882.6,1010666.683
215576.106,212909.519,1673740800,20882.7,21073.8,20962.8,20556.0,428486.559
332229.937,333914.568,1673827200,21188.3,21498.0,20882.7,20606.6,666148.201
271905.397,275455.649,1673913600,21130.9,21640.0,21188.2,20827.8,547390.593
408172.293,405610.114,1674000000,20680.0,21672.0,21130.8,20386.0,813785.517
185005.373,189720.801,1674086400,21068.3,21183.9,20680.1,20659.9,374733.617
345052.822,378588.722,1674172800,22661.1,22750.0,21068.3,20856.4,723645.2
382933.544,381734.801,1674259200,22781.9,23390.0,22661.0,22422.0,764681.1
245284.275,237234.404,1674345600,22704.6,23080.2,22781.8,22287.0,482529.811
263505.785,262293.061,1674432000,22913.1,23193.1,22704.7,22500.0,525802.84
260748.91,244863.313,1674518400,22627.4,23158.7,22913.3,22450.0,505615.816
344215.466,348566.79,1674604800,23060.6,23837.4,22627.5,22310.5,692786.607
216961.648,210787.947,1674691200,23001.9,23278.7,23060.6,22843.8,427760.786
256265.432,253652.306,1674777600,23068.0,23500.0,23001.9,22516.6,509920.307
93047.652,93340.984,1674864000,23015.9,23185.0,23068.1,22870.8,186400.943
272794.676,289220.415,1674950400,23740.3,23962.7,23016.0,22961.5,562028.231
300197.945,272328.802,1675036800,22819.9,23804.6,23740.2,22484.2,572537.407
199840.26,203878.321,1675123200,23119.4,23330.0,22819.9,22715.3,403726.966
284212.704,287204.976,1675209600,23730.0,23852.4,23119.5,22747.0,571429.711
311330.165,304397.992,1675296000,23493.1,24281.4,23730.1,23365.0,615740.338
238782.431,232034.098,1675382400,23424.7,23719.9,23493.0,23201.0,470831.438
99192.603,97922.84,1675468800,23322.6,23591.4,23424.7,23250.0,197118.393
188186.302,168475.183,1675555200,22929.2,23436.0,23322.6,22741.0,356665.034
211509.727,205645.391,1675641600,22757.7,23159.4,22929.3,22600.0,417160.143
219434.635,227829.939,1675728000,23234.1,23368.6,22757.8,22742.4,447273.494
195270.182,188186.301,1675814400,22955.9,23450.0,23234.1,22662.9,383465.481
379906.948,352371.096,1675900800,21793.4,23007.8,22955.9,21684.7,732295.35
221579.639,218396.442,1675987200,21618.6,21933.8,21793.3,21405.0,439986.497
