start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2021-01-12 04:00:00,2021-01-12 04:00:00,9.90438247,2486
2021-01-12 05:00:00,2021-01-12 05:00:00,8.70895522,2334
2021-01-12 06:00:00,2021-01-12 06:00:00,8.94059406,2709
2021-01-12 07:00:00,2021-01-12 07:00:00,9.98884758,2687
2021-01-12 08:00:00,2021-01-12 08:00:00,10.7195122,2637
2021-01-12 09:00:00,2021-01-12 09:00:00,9.66192171,2715
2021-01-12 10:00:00,2021-01-12 10:00:00,8.8,2156
2021-01-12 11:00:00,2021-01-12 11:00:00,8.54198473,2238
2021-01-12 12:00:00,2021-01-12 12:00:00,10.58214286,2963
2021-01-12 13:00:00,2021-01-12 13:00:00,8.37704918,2044
2021-01-12 14:00:00,2021-01-12 14:00:00,8.96206897,2599
2021-01-12 15:00:00,2021-01-12 15:00:00,11.54411765,3140
2021-01-12 16:00:00,2021-01-12 16:00:00,10.19387755,2997
2021-01-12 17:00:00,2021-01-12 17:00:00,10.95625,3506
2021-01-12 18:00:00,2021-01-12 18:00:00,12.41509434,3290
2021-01-12 19:00:00,2021-01-12 19:00:00,11.36802974,3058
2021-01-12 20:00:00,2021-01-12 20:00:00,11.94223827,3308
2021-01-12 21:00:00,2021-01-12 21:00:00,11.62081784,3126
2021-01-12 22:00:00,2021-01-12 22:00:00,10.93402778,3149
2021-01-12 23:00:00,2021-01-12 23:00:00,11.04059041,2992
2021-01-13 00:00:00,2021-01-13 00:00:00,9.12550607,2254
2021-01-13 01:00:00,2021-01-13 01:00:00,9.54195804,2729
2021-01-13 02:00:00,2021-01-13 02:00:00,9.084,2271
2021-01-13 03:00:00,2021-01-13 03:00:00,7.6,1976
2021-01-13 04:00:00,2021-01-13 04:00:00,9.15686275,2335
2021-01-13 05:00:00,2021-01-13 05:00:00,8.74074074,2360
2021-01-13 06:00:00,2021-01-13 06:00:00,8.93728223,2565
2021-01-13 07:00:00,2021-01-13 07:00:00,8.64074074,2333
2021-01-13 08:00:00,2021-01-13 08:00:00,9.69803922,2473
2021-01-13 09:00:00,2021-01-13 09:00:00,8.88212928,2336
2021-01-13 10:00:00,2021-01-13 10:00:00,8.63453815,2150
2021-01-13 11:00:00,2021-01-13 11:00:00,9.08661417,2308
2021-01-13 12:00:00,2021-01-13 12:00:00,8.98545455,2471
2021-01-13 13:00:00,2021-01-13 13:00:00,9.44565217,2607
2021-01-13 14:00:00,2021-01-13 14:00:00,11.23549488,3292
2021-01-13 15:00:00,2021-01-13 15:00:00,10.62101911,3335
2021-01-13 16:00:00,2021-01-13 16:00:00,10.96153846,2850
2021-01-13 17:00:00,2021-01-13 17:00:00,10.0976431,2999
2021-01-13 18:00:00,2021-01-13 18:00:00,11.02787456,3165
2021-01-13 19:00:00,2021-01-13 19:00:00,12.79215686,3262
2021-01-13 20:00:00,2021-01-13 20:00:00,11.48757764,3699
2021-01-13 21:00:00,2021-01-13 21:00:00,10.93814433,3183
2021-01-13 22:00:00,2021-01-13 22:00:00,11.14126394,2997
2021-01-13 23:00:00,2021-01-13 23:00:00,11.34057971,3130
2021-01-14 00:00:00,2021-01-14 00:00:00,10.62724014,2965
2021-01-14 01:00:00,2021-01-14 01:00:00,10.59722222,3052
2021-01-14 02:00:00,2021-01-14 02:00:00,10.22939068,2854
2021-01-14 03:00:00,2021-01-14 03:00:00,11.64081633,2852
2021-01-14 04:00:00,2021-01-14 04:00:00,8.70877193,2482
2021-01-14 05:00:00,2021-01-14 05:00:00,11.69491525,2760
2021-01-14 06:00:00,2021-01-14 06:00:00,9.93632959,2653
2021-01-14 07:00:00,2021-01-14 07:00:00,10.6394052,2862
2021-01-14 08:00:00,2021-01-14 08:00:00,11.36220472,2886
2021-01-14 09:00:00,2021-01-14 09:00:00,14.44160584,3957
2021-01-14 10:00:00,2021-01-14 10:00:00,10.05109489,2754
2021-01-14 11:00:00,2021-01-14 11:00:00,10.15891473,2621
2021-01-14 12:00:00,2021-01-14 12:00:00,10.76534296,2982
2021-01-14 13:00:00,2021-01-14 13:00:00,9.83333333,2537
2021-01-14 14:00:00,2021-01-14 14:00:00,11.33712121,2993
2021-01-14 15:00:00,2021-01-14 15:00:00,12.24334601,3220
2021-01-14 16:00:00,2021-01-14 16:00:00,10.56630824,2948
2021-01-14 17:00:00,2021-01-14 17:00:00,11.37275986,3173
2021-01-14 18:00:00,2021-01-14 18:00:00,12.54135338,3336
2021-01-14 19:00:00,2021-01-14 19:00:00,11.90438247,2988
2021-01-14 20:00:00,2021-01-14 20:00:00,12.15957447,3429
2021-01-14 21:00:00,2021-01-14 21:00:00,11.1031746,2798
2021-01-14 22:00:00,2021-01-14 22:00:00,11.41328413,3093
2021-01-14 23:00:00,2021-01-14 23:00:00,10.79296875,2763
2021-01-15 00:00:00,2021-01-15 00:00:00,9.27075812,2568
2021-01-15 01:00:00,2021-01-15 01:00:00,9.85123967,2384
2021-01-15 02:00:00,2021-01-15 02:00:00,9.62068966,2511
2021-01-15 03:00:00,2021-01-15 03:00:00,9.20284698,2586
2021-01-15 04:00:00,2021-01-15 04:00:00,8.34671533,2287
2021-01-15 05:00:00,2021-01-15 05:00:00,8.22101449,2269
2021-01-15 06:00:00,2021-01-15 06:00:00,8.17465753,2387
2021-01-15 07:00:00,2021-01-15 07:00:00,7.50902527,2080
2021-01-15 08:00:00,2021-01-15 08:00:00,9.32014388,2591
2021-01-15 09:00:00,2021-01-15 09:00:00,8.72014925,2337
2021-01-15 10:00:00,2021-01-15 10:00:00,8.94265233,2495
2021-01-15 11:00:00,2021-01-15 11:00:00,9.76950355,2755
2021-01-15 12:00:00,2021-01-15 12:00:00,10.84790875,2853
2021-01-15 13:00:00,2021-01-15 13:00:00,9.26865672,2484
2021-01-15 14:00:00,2021-01-15 14:00:00,10.41111111,2811
2021-01-15 15:00:00,2021-01-15 15:00:00,10.40468227,3111
2021-01-15 16:00:00,2021-01-15 16:00:00,9.89690722,2880
2021-01-15 17:00:00,2021-01-15 17:00:00,11.58510638,3267
2021-01-15 18:00:00,2021-01-15 18:00:00,11.72043011,3270
2021-01-15 19:00:00,2021-01-15 19:00:00,11.584,2896
2021-01-15 20:00:00,2021-01-15 20:00:00,11.73260073,3203
2021-01-15 21:00:00,2021-01-15 21:00:00,11.40458015,2988
2021-01-15 22:00:00,2021-01-15 22:00:00,11.18478261,3087
2021-01-15 23:00:00,2021-01-15 23:00:00,11.17793594,3141
2021-01-16 00:00:00,2021-01-16 00:00:00,8.95973154,2670
2021-01-16 01:00:00,2021-01-16 01:00:00,13.21561338,3555
2021-01-16 02:00:00,2021-01-16 02:00:00,9.6245614,2743
2021-01-16 03:00:00,2021-01-16 03:00:00,9.63468635,2611
2021-01-16 04:00:00,2021-01-16 04:00:00,9.38095238,2758
2021-01-16 05:00:00,2021-01-16 05:00:00,9.26071429,2593
2021-01-16 06:00:00,2021-01-16 06:00:00,11.13584906,2951
2021-01-16 07:00:00,2021-01-16 07:00:00,9.62605042,2291
2021-01-16 08:00:00,2021-01-16 08:00:00,9.15862069,2656
2021-01-16 09:00:00,2021-01-16 09:00:00,11.19313305,2608
2021-01-16 10:00:00,2021-01-16 10:00:00,10.97037037,2962
2021-01-16 11:00:00,2021-01-16 11:00:00,11.68265683,3166
2021-01-16 12:00:00,2021-01-16 12:00:00,10.91353383,2903
2021-01-16 13:00:00,2021-01-16 13:00:00,10.58995816,2531
2021-01-16 14:00:00,2021-01-16 14:00:00,12.11524164,3259
2021-01-16 15:00:00,2021-01-16 15:00:00,10.89552239,2920
2021-01-16 16:00:00,2021-01-16 16:00:00,11.62190813,3289
2021-01-16 17:00:00,2021-01-16 17:00:00,13.53053435,3545
2021-01-16 18:00:00,2021-01-16 18:00:00,13.91071429,3895
2021-01-16 19:00:00,2021-01-16 19:00:00,12.18320611,3192
