start_time,datetime,estimated_leverage_ratio
2021-07-29 12:00:00,2021-07-29 12:00:00,1.13058164
2021-07-29 13:00:00,2021-07-29 13:00:00,1.11897724
2021-07-29 14:00:00,2021-07-29 14:00:00,1.12610935
2021-07-29 15:00:00,2021-07-29 15:00:00,1.11937571
2021-07-29 16:00:00,2021-07-29 16:00:00,1.12616254
2021-07-29 17:00:00,2021-07-29 17:00:00,1.10346186
2021-07-29 18:00:00,2021-07-29 18:00:00,1.12470019
2021-07-29 19:00:00,2021-07-29 19:00:00,1.12608125
2021-07-29 20:00:00,2021-07-29 20:00:00,1.1057472
2021-07-29 21:00:00,2021-07-29 21:00:00,1.11554898
2021-07-29 22:00:00,2021-07-29 22:00:00,1.09468683
2021-07-29 23:00:00,2021-07-29 23:00:00,1.08180756
2021-07-30 00:00:00,2021-07-30 00:00:00,1.07963625
2021-07-30 01:00:00,2021-07-30 01:00:00,1.08570735
2021-07-30 02:00:00,2021-07-30 02:00:00,1.09328615
2021-07-30 03:00:00,2021-07-30 03:00:00,1.09951352
2021-07-30 04:00:00,2021-07-30 04:00:00,1.09784174
2021-07-30 05:00:00,2021-07-30 05:00:00,1.10011364
2021-07-30 06:00:00,2021-07-30 06:00:00,1.10437656
2021-07-30 07:00:00,2021-07-30 07:00:00,1.11348318
2021-07-30 08:00:00,2021-07-30 08:00:00,1.11531776
2021-07-30 09:00:00,2021-07-30 09:00:00,1.11512493
2021-07-30 10:00:00,2021-07-30 10:00:00,1.1265367
2021-07-30 11:00:00,2021-07-30 11:00:00,1.15116195
2021-07-30 12:00:00,2021-07-30 12:00:00,1.15705814
2021-07-30 13:00:00,2021-07-30 13:00:00,1.16488547
2021-07-30 14:00:00,2021-07-30 14:00:00,1.14611087
2021-07-30 15:00:00,2021-07-30 15:00:00,1.1386525
2021-07-30 16:00:00,2021-07-30 16:00:00,1.14581444
2021-07-30 17:00:00,2021-07-30 17:00:00,1.15159446
2021-07-30 18:00:00,2021-07-30 18:00:00,1.14609315
2021-07-30 19:00:00,2021-07-30 19:00:00,1.08681751
2021-07-30 20:00:00,2021-07-30 20:00:00,0.99805811
2021-07-30 21:00:00,2021-07-30 21:00:00,1.02234129
2021-07-30 22:00:00,2021-07-30 22:00:00,1.02254396
2021-07-30 23:00:00,2021-07-30 23:00:00,1.04717623
2021-07-31 00:00:00,2021-07-31 00:00:00,1.02979491
2021-07-31 01:00:00,2021-07-31 01:00:00,1.02345444
2021-07-31 02:00:00,2021-07-31 02:00:00,1.02775078
2021-07-31 03:00:00,2021-07-31 03:00:00,1.02167562
2021-07-31 04:00:00,2021-07-31 04:00:00,1.00848718
2021-07-31 05:00:00,2021-07-31 05:00:00,0.99005887
2021-07-31 06:00:00,2021-07-31 06:00:00,1.01132668
2021-07-31 07:00:00,2021-07-31 07:00:00,1.01478975
2021-07-31 08:00:00,2021-07-31 08:00:00,1.01617305
2021-07-31 09:00:00,2021-07-31 09:00:00,1.0094822
2021-07-31 10:00:00,2021-07-31 10:00:00,1.01206466
2021-07-31 11:00:00,2021-07-31 11:00:00,1.01548135
2021-07-31 12:00:00,2021-07-31 12:00:00,1.0193729
2021-07-31 13:00:00,2021-07-31 13:00:00,1.01631544
2021-07-31 14:00:00,2021-07-31 14:00:00,1.02471726
2021-07-31 15:00:00,2021-07-31 15:00:00,1.02576456
2021-07-31 16:00:00,2021-07-31 16:00:00,1.02835246
2021-07-31 17:00:00,2021-07-31 17:00:00,1.02422521
2021-07-31 18:00:00,2021-07-31 18:00:00,1.02113279
2021-07-31 19:00:00,2021-07-31 19:00:00,1.01453035
2021-07-31 20:00:00,2021-07-31 20:00:00,1.0015591
2021-07-31 21:00:00,2021-07-31 21:00:00,1.01094161
2021-07-31 22:00:00,2021-07-31 22:00:00,1.00915357
2021-07-31 23:00:00,2021-07-31 23:00:00,1.00500508
2021-08-01 00:00:00,2021-08-01 00:00:00,1.00264915
2021-08-01 01:00:00,2021-08-01 01:00:00,1.01961294
2021-08-01 02:00:00,2021-08-01 02:00:00,1.0123794
2021-08-01 03:00:00,2021-08-01 03:00:00,1.06214027
2021-08-01 04:00:00,2021-08-01 04:00:00,1.06525321
2021-08-01 05:00:00,2021-08-01 05:00:00,1.07253147
2021-08-01 06:00:00,2021-08-01 06:00:00,1.07436544
2021-08-01 07:00:00,2021-08-01 07:00:00,1.08330489
2021-08-01 08:00:00,2021-08-01 08:00:00,1.09108311
2021-08-01 09:00:00,2021-08-01 09:00:00,1.10735292
2021-08-01 10:00:00,2021-08-01 10:00:00,1.09949216
2021-08-01 11:00:00,2021-08-01 11:00:00,1.09877303
2021-08-01 12:00:00,2021-08-01 12:00:00,1.10441003
2021-08-01 13:00:00,2021-08-01 13:00:00,1.10848547
2021-08-01 14:00:00,2021-08-01 14:00:00,1.11260983
2021-08-01 15:00:00,2021-08-01 15:00:00,1.11454702
2021-08-01 16:00:00,2021-08-01 16:00:00,1.12447061
2021-08-01 17:00:00,2021-08-01 17:00:00,1.12149442
2021-08-01 18:00:00,2021-08-01 18:00:00,1.12929649
2021-08-01 19:00:00,2021-08-01 19:00:00,1.1014519
2021-08-01 20:00:00,2021-08-01 20:00:00,1.11107621
2021-08-01 21:00:00,2021-08-01 21:00:00,1.12068011
2021-08-01 22:00:00,2021-08-01 22:00:00,1.14309582
2021-08-01 23:00:00,2021-08-01 23:00:00,1.11240032
2021-08-02 00:00:00,2021-08-02 00:00:00,1.12367321
2021-08-02 01:00:00,2021-08-02 01:00:00,1.11760926
2021-08-02 02:00:00,2021-08-02 02:00:00,1.11489506
2021-08-02 03:00:00,2021-08-02 03:00:00,1.1254276
2021-08-02 04:00:00,2021-08-02 04:00:00,1.12692076
2021-08-02 05:00:00,2021-08-02 05:00:00,1.12758659
2021-08-02 06:00:00,2021-08-02 06:00:00,1.11991249
2021-08-02 07:00:00,2021-08-02 07:00:00,1.13178659
2021-08-02 08:00:00,2021-08-02 08:00:00,1.13217482
2021-08-02 09:00:00,2021-08-02 09:00:00,1.13657584
2021-08-02 10:00:00,2021-08-02 10:00:00,1.13312847
2021-08-02 11:00:00,2021-08-02 11:00:00,1.14180977
2021-08-02 12:00:00,2021-08-02 12:00:00,1.12496043
2021-08-02 13:00:00,2021-08-02 13:00:00,1.11397875
2021-08-02 14:00:00,2021-08-02 14:00:00,1.12336628
2021-08-02 15:00:00,2021-08-02 15:00:00,1.1361475
2021-08-02 16:00:00,2021-08-02 16:00:00,1.13151113
2021-08-02 17:00:00,2021-08-02 17:00:00,1.1323401
2021-08-02 18:00:00,2021-08-02 18:00:00,1.12330961
2021-08-02 19:00:00,2021-08-02 19:00:00,1.12048205
2021-08-02 20:00:00,2021-08-02 20:00:00,1.11701466
2021-08-02 21:00:00,2021-08-02 21:00:00,1.09873351
2021-08-02 22:00:00,2021-08-02 22:00:00,1.09749908
2021-08-02 23:00:00,2021-08-02 23:00:00,1.11267463
2021-08-03 00:00:00,2021-08-03 00:00:00,1.08550648
2021-08-03 01:00:00,2021-08-03 01:00:00,1.09218851
2021-08-03 02:00:00,2021-08-03 02:00:00,1.09601949
2021-08-03 03:00:00,2021-08-03 03:00:00,1.11025528
2021-08-03 04:00:00,2021-08-03 04:00:00,1.11895032
2021-08-03 05:00:00,2021-08-03 05:00:00,1.10489543
2021-08-03 06:00:00,2021-08-03 06:00:00,1.11376006
2021-08-03 07:00:00,2021-08-03 07:00:00,1.10338188
2021-08-03 08:00:00,2021-08-03 08:00:00,1.10110476
2021-08-03 09:00:00,2021-08-03 09:00:00,1.10602724
2021-08-03 10:00:00,2021-08-03 10:00:00,1.10976146
2021-08-03 11:00:00,2021-08-03 11:00:00,1.12004517
2021-08-03 12:00:00,2021-08-03 12:00:00,1.08117036
2021-08-03 13:00:00,2021-08-03 13:00:00,1.08020948
2021-08-03 14:00:00,2021-08-03 14:00:00,1.0754845
2021-08-03 15:00:00,2021-08-03 15:00:00,1.0992648
2021-08-03 16:00:00,2021-08-03 16:00:00,1.0870894
2021-08-03 17:00:00,2021-08-03 17:00:00,1.10457556
2021-08-03 18:00:00,2021-08-03 18:00:00,1.08802111
2021-08-03 19:00:00,2021-08-03 19:00:00,1.09517031
2021-08-03 20:00:00,2021-08-03 20:00:00,1.09933475
2021-08-03 21:00:00,2021-08-03 21:00:00,1.09332248
2021-08-03 22:00:00,2021-08-03 22:00:00,1.10330716
2021-08-03 23:00:00,2021-08-03 23:00:00,1.10315583
2021-08-04 00:00:00,2021-08-04 00:00:00,1.10492365
2021-08-04 01:00:00,2021-08-04 01:00:00,1.10567632
2021-08-04 02:00:00,2021-08-04 02:00:00,1.12178183
2021-08-04 03:00:00,2021-08-04 03:00:00,1.14753715
2021-08-04 04:00:00,2021-08-04 04:00:00,1.15421592
2021-08-04 05:00:00,2021-08-04 05:00:00,1.14720315
2021-08-04 06:00:00,2021-08-04 06:00:00,1.15974449
2021-08-04 07:00:00,2021-08-04 07:00:00,1.17626393
2021-08-04 08:00:00,2021-08-04 08:00:00,1.15909854
2021-08-04 09:00:00,2021-08-04 09:00:00,1.15624944
2021-08-04 10:00:00,2021-08-04 10:00:00,1.15897961
2021-08-04 11:00:00,2021-08-04 11:00:00,1.16328672
2021-08-04 12:00:00,2021-08-04 12:00:00,1.14627304
2021-08-04 13:00:00,2021-08-04 13:00:00,1.14793252
2021-08-04 14:00:00,2021-08-04 14:00:00,1.14744314
2021-08-04 15:00:00,2021-08-04 15:00:00,1.14600321
2021-08-04 16:00:00,2021-08-04 16:00:00,1.14670495
2021-08-04 17:00:00,2021-08-04 17:00:00,1.14124908
2021-08-04 18:00:00,2021-08-04 18:00:00,1.13432793
2021-08-04 19:00:00,2021-08-04 19:00:00,1.12813642
2021-08-04 20:00:00,2021-08-04 20:00:00,1.13085341
2021-08-04 21:00:00,2021-08-04 21:00:00,1.1366002
2021-08-04 22:00:00,2021-08-04 22:00:00,1.11863101
2021-08-04 23:00:00,2021-08-04 23:00:00,1.12992638
2021-08-05 00:00:00,2021-08-05 00:00:00,1.1398919
2021-08-05 01:00:00,2021-08-05 01:00:00,1.10892321
2021-08-05 02:00:00,2021-08-05 02:00:00,1.11260134
2021-08-05 03:00:00,2021-08-05 03:00:00,1.12477252
2021-08-05 04:00:00,2021-08-05 04:00:00,1.13636113
2021-08-05 05:00:00,2021-08-05 05:00:00,1.14657192
2021-08-05 06:00:00,2021-08-05 06:00:00,1.12833163
2021-08-05 07:00:00,2021-08-05 07:00:00,1.15461749
2021-08-05 08:00:00,2021-08-05 08:00:00,1.16493918
2021-08-05 09:00:00,2021-08-05 09:00:00,1.17223094
2021-08-05 10:00:00,2021-08-05 10:00:00,1.16169499
2021-08-05 11:00:00,2021-08-05 11:00:00,1.16511685
2021-08-05 12:00:00,2021-08-05 12:00:00,1.17288266
2021-08-05 13:00:00,2021-08-05 13:00:00,1.16076337
2021-08-05 14:00:00,2021-08-05 14:00:00,1.13183305
2021-08-05 15:00:00,2021-08-05 15:00:00,1.10447982
2021-08-05 16:00:00,2021-08-05 16:00:00,1.09013422
2021-08-05 17:00:00,2021-08-05 17:00:00,1.07808876
2021-08-05 18:00:00,2021-08-05 18:00:00,1.0606156
2021-08-05 19:00:00,2021-08-05 19:00:00,1.05154556
2021-08-05 20:00:00,2021-08-05 20:00:00,1.03683476
2021-08-05 21:00:00,2021-08-05 21:00:00,1.03459838
2021-08-05 22:00:00,2021-08-05 22:00:00,1.03647798
2021-08-05 23:00:00,2021-08-05 23:00:00,1.02057845
2021-08-06 00:00:00,2021-08-06 00:00:00,1.06382501
2021-08-06 01:00:00,2021-08-06 01:00:00,1.048438
2021-08-06 02:00:00,2021-08-06 02:00:00,1.05195111
2021-08-06 03:00:00,2021-08-06 03:00:00,1.0420245
2021-08-06 04:00:00,2021-08-06 04:00:00,1.05510406
2021-08-06 05:00:00,2021-08-06 05:00:00,1.06899372
2021-08-06 06:00:00,2021-08-06 06:00:00,1.05819726
2021-08-06 07:00:00,2021-08-06 07:00:00,1.0465087
2021-08-06 08:00:00,2021-08-06 08:00:00,1.05322147
2021-08-06 09:00:00,2021-08-06 09:00:00,1.05777438
2021-08-06 10:00:00,2021-08-06 10:00:00,1.04895864
2021-08-06 11:00:00,2021-08-06 11:00:00,1.05340865
2021-08-06 12:00:00,2021-08-06 12:00:00,1.05883113
2021-08-06 13:00:00,2021-08-06 13:00:00,1.06532069
2021-08-06 14:00:00,2021-08-06 14:00:00,1.05938368
2021-08-06 15:00:00,2021-08-06 15:00:00,1.05391164
2021-08-06 16:00:00,2021-08-06 16:00:00,1.07000207
2021-08-06 17:00:00,2021-08-06 17:00:00,1.06569406
2021-08-06 18:00:00,2021-08-06 18:00:00,1.07449588
2021-08-06 19:00:00,2021-08-06 19:00:00,1.07210691
2021-08-06 20:00:00,2021-08-06 20:00:00,1.06787576
2021-08-06 21:00:00,2021-08-06 21:00:00,1.06268254
2021-08-06 22:00:00,2021-08-06 22:00:00,1.05399665
2021-08-06 23:00:00,2021-08-06 23:00:00,1.06285035
2021-08-07 00:00:00,2021-08-07 00:00:00,1.06167346
2021-08-07 01:00:00,2021-08-07 01:00:00,1.07602576
2021-08-07 02:00:00,2021-08-07 02:00:00,1.07695532
2021-08-07 03:00:00,2021-08-07 03:00:00,1.08442673
2021-08-07 04:00:00,2021-08-07 04:00:00,1.08564909
2021-08-07 05:00:00,2021-08-07 05:00:00,1.09040383
2021-08-07 06:00:00,2021-08-07 06:00:00,1.08364045
2021-08-07 07:00:00,2021-08-07 07:00:00,1.07444655
2021-08-07 08:00:00,2021-08-07 08:00:00,1.08816091
2021-08-07 09:00:00,2021-08-07 09:00:00,1.09030765
2021-08-07 10:00:00,2021-08-07 10:00:00,1.08402143
2021-08-07 11:00:00,2021-08-07 11:00:00,1.10013981
2021-08-07 12:00:00,2021-08-07 12:00:00,1.05991154
2021-08-07 13:00:00,2021-08-07 13:00:00,1.08521822
2021-08-07 14:00:00,2021-08-07 14:00:00,1.09305692
2021-08-07 15:00:00,2021-08-07 15:00:00,1.09021534
2021-08-07 16:00:00,2021-08-07 16:00:00,1.05229846
2021-08-07 17:00:00,2021-08-07 17:00:00,1.04822111
2021-08-07 18:00:00,2021-08-07 18:00:00,1.07163705
2021-08-07 19:00:00,2021-08-07 19:00:00,1.03670786
2021-08-07 20:00:00,2021-08-07 20:00:00,1.05817636
2021-08-07 21:00:00,2021-08-07 21:00:00,1.0494651
2021-08-07 22:00:00,2021-08-07 22:00:00,1.05240763
2021-08-07 23:00:00,2021-08-07 23:00:00,1.05136539
2021-08-08 00:00:00,2021-08-08 00:00:00,1.03929341
2021-08-08 01:00:00,2021-08-08 01:00:00,1.0299004
2021-08-08 02:00:00,2021-08-08 02:00:00,1.04509993
2021-08-08 03:00:00,2021-08-08 03:00:00,1.03998711
2021-08-08 04:00:00,2021-08-08 04:00:00,1.045105
2021-08-08 05:00:00,2021-08-08 05:00:00,1.05992585
2021-08-08 06:00:00,2021-08-08 06:00:00,1.08688868
2021-08-08 07:00:00,2021-08-08 07:00:00,1.10748029
2021-08-08 08:00:00,2021-08-08 08:00:00,1.08228013
2021-08-08 09:00:00,2021-08-08 09:00:00,1.07390754
2021-08-08 10:00:00,2021-08-08 10:00:00,1.07888429
2021-08-08 11:00:00,2021-08-08 11:00:00,1.08249993
2021-08-08 12:00:00,2021-08-08 12:00:00,1.07013818
2021-08-08 13:00:00,2021-08-08 13:00:00,1.0809213
2021-08-08 14:00:00,2021-08-08 14:00:00,1.08805141
2021-08-08 15:00:00,2021-08-08 15:00:00,1.08675727
2021-08-08 16:00:00,2021-08-08 16:00:00,1.07660015
2021-08-08 17:00:00,2021-08-08 17:00:00,1.06615875
2021-08-08 18:00:00,2021-08-08 18:00:00,1.06421417
2021-08-08 19:00:00,2021-08-08 19:00:00,1.05979772
2021-08-08 20:00:00,2021-08-08 20:00:00,1.03637683
2021-08-08 21:00:00,2021-08-08 21:00:00,1.02590567
2021-08-08 22:00:00,2021-08-08 22:00:00,1.02748907
2021-08-08 23:00:00,2021-08-08 23:00:00,1.04274258
2021-08-09 00:00:00,2021-08-09 00:00:00,1.06743701
2021-08-09 01:00:00,2021-08-09 01:00:00,1.07956422
2021-08-09 02:00:00,2021-08-09 02:00:00,1.08640803
2021-08-09 03:00:00,2021-08-09 03:00:00,1.07065129
2021-08-09 04:00:00,2021-08-09 04:00:00,1.06990779
2021-08-09 05:00:00,2021-08-09 05:00:00,1.07180935
2021-08-09 06:00:00,2021-08-09 06:00:00,1.08541354
2021-08-09 07:00:00,2021-08-09 07:00:00,1.09396934
2021-08-09 08:00:00,2021-08-09 08:00:00,1.08863289
2021-08-09 09:00:00,2021-08-09 09:00:00,1.08301136
2021-08-09 10:00:00,2021-08-09 10:00:00,1.11098503
2021-08-09 11:00:00,2021-08-09 11:00:00,1.10769812
2021-08-09 12:00:00,2021-08-09 12:00:00,1.12530131
2021-08-09 13:00:00,2021-08-09 13:00:00,1.10483364
2021-08-09 14:00:00,2021-08-09 14:00:00,1.10407179
2021-08-09 15:00:00,2021-08-09 15:00:00,1.11228417
2021-08-09 16:00:00,2021-08-09 16:00:00,1.10958641
2021-08-09 17:00:00,2021-08-09 17:00:00,1.11732271
2021-08-09 18:00:00,2021-08-09 18:00:00,1.10831783
2021-08-09 19:00:00,2021-08-09 19:00:00,1.09189331
2021-08-09 20:00:00,2021-08-09 20:00:00,1.0748986
2021-08-09 21:00:00,2021-08-09 21:00:00,1.03630455
2021-08-09 22:00:00,2021-08-09 22:00:00,1.02726662
2021-08-09 23:00:00,2021-08-09 23:00:00,1.02384597
2021-08-10 00:00:00,2021-08-10 00:00:00,1.03289948
2021-08-10 01:00:00,2021-08-10 01:00:00,1.0462934
2021-08-10 02:00:00,2021-08-10 02:00:00,1.05532405
2021-08-10 03:00:00,2021-08-10 03:00:00,1.04374688
2021-08-10 04:00:00,2021-08-10 04:00:00,1.05922207
2021-08-10 05:00:00,2021-08-10 05:00:00,1.06159712
2021-08-10 06:00:00,2021-08-10 06:00:00,1.05642066
2021-08-10 07:00:00,2021-08-10 07:00:00,1.04004053
2021-08-10 08:00:00,2021-08-10 08:00:00,1.0607018
2021-08-10 09:00:00,2021-08-10 09:00:00,1.0684013
2021-08-10 10:00:00,2021-08-10 10:00:00,1.07924354
2021-08-10 11:00:00,2021-08-10 11:00:00,1.09810335
2021-08-10 12:00:00,2021-08-10 12:00:00,1.07582517
2021-08-10 13:00:00,2021-08-10 13:00:00,1.07785477
2021-08-10 14:00:00,2021-08-10 14:00:00,1.09962539
2021-08-10 15:00:00,2021-08-10 15:00:00,1.11229967
2021-08-10 16:00:00,2021-08-10 16:00:00,1.12783113
2021-08-10 17:00:00,2021-08-10 17:00:00,1.11398743
2021-08-10 18:00:00,2021-08-10 18:00:00,1.09585436
2021-08-10 19:00:00,2021-08-10 19:00:00,1.08907658
2021-08-10 20:00:00,2021-08-10 20:00:00,1.0727489
2021-08-10 21:00:00,2021-08-10 21:00:00,1.06227619
2021-08-10 22:00:00,2021-08-10 22:00:00,1.06253869
2021-08-10 23:00:00,2021-08-10 23:00:00,1.08069872
2021-08-11 00:00:00,2021-08-11 00:00:00,1.06335597
2021-08-11 01:00:00,2021-08-11 01:00:00,1.06801236
2021-08-11 02:00:00,2021-08-11 02:00:00,1.07239503
2021-08-11 03:00:00,2021-08-11 03:00:00,1.0709992
2021-08-11 04:00:00,2021-08-11 04:00:00,1.06045669
2021-08-11 05:00:00,2021-08-11 05:00:00,1.05858745
2021-08-11 06:00:00,2021-08-11 06:00:00,1.11344582
2021-08-11 07:00:00,2021-08-11 07:00:00,1.11874053
2021-08-11 08:00:00,2021-08-11 08:00:00,1.1059101
2021-08-11 09:00:00,2021-08-11 09:00:00,1.11741665
2021-08-11 10:00:00,2021-08-11 10:00:00,1.08622282
2021-08-11 11:00:00,2021-08-11 11:00:00,1.07989236
2021-08-11 12:00:00,2021-08-11 12:00:00,1.08887126
2021-08-11 13:00:00,2021-08-11 13:00:00,1.08646492
2021-08-11 14:00:00,2021-08-11 14:00:00,1.09191063
2021-08-11 15:00:00,2021-08-11 15:00:00,1.11027903
2021-08-11 16:00:00,2021-08-11 16:00:00,1.10003297
2021-08-11 17:00:00,2021-08-11 17:00:00,1.0953897
2021-08-11 18:00:00,2021-08-11 18:00:00,1.0965697
2021-08-11 19:00:00,2021-08-11 19:00:00,1.07321585
2021-08-11 20:00:00,2021-08-11 20:00:00,1.06413772
2021-08-11 21:00:00,2021-08-11 21:00:00,1.06470175
2021-08-11 22:00:00,2021-08-11 22:00:00,1.05600068
2021-08-11 23:00:00,2021-08-11 23:00:00,1.06528768
2021-08-12 00:00:00,2021-08-12 00:00:00,1.08425158
2021-08-12 01:00:00,2021-08-12 01:00:00,1.10758369
2021-08-12 02:00:00,2021-08-12 02:00:00,1.10348466
2021-08-12 03:00:00,2021-08-12 03:00:00,1.09460972
2021-08-12 04:00:00,2021-08-12 04:00:00,1.11287912
2021-08-12 05:00:00,2021-08-12 05:00:00,1.14107644
2021-08-12 06:00:00,2021-08-12 06:00:00,1.15270834
2021-08-12 07:00:00,2021-08-12 07:00:00,1.16405127
2021-08-12 08:00:00,2021-08-12 08:00:00,1.16487933
2021-08-12 09:00:00,2021-08-12 09:00:00,1.14348777
2021-08-12 10:00:00,2021-08-12 10:00:00,1.14227707
2021-08-12 11:00:00,2021-08-12 11:00:00,1.16602079
2021-08-12 12:00:00,2021-08-12 12:00:00,1.16418632
2021-08-12 13:00:00,2021-08-12 13:00:00,1.17389323
2021-08-12 14:00:00,2021-08-12 14:00:00,1.17436751
2021-08-12 15:00:00,2021-08-12 15:00:00,1.1824233
2021-08-12 16:00:00,2021-08-12 16:00:00,1.19098767
2021-08-12 17:00:00,2021-08-12 17:00:00,1.19382029
2021-08-12 18:00:00,2021-08-12 18:00:00,1.18706877
2021-08-12 19:00:00,2021-08-12 19:00:00,1.17869756
2021-08-12 20:00:00,2021-08-12 20:00:00,1.16456217
2021-08-12 21:00:00,2021-08-12 21:00:00,1.16510046
2021-08-12 22:00:00,2021-08-12 22:00:00,1.15639652
2021-08-12 23:00:00,2021-08-12 23:00:00,1.14065526
2021-08-13 00:00:00,2021-08-13 00:00:00,1.13493223
2021-08-13 01:00:00,2021-08-13 01:00:00,1.15919602
2021-08-13 02:00:00,2021-08-13 02:00:00,1.16322563
2021-08-13 03:00:00,2021-08-13 03:00:00,1.15903908
2021-08-13 04:00:00,2021-08-13 04:00:00,1.14455595
2021-08-13 05:00:00,2021-08-13 05:00:00,1.14343962
2021-08-13 06:00:00,2021-08-13 06:00:00,1.12992782
2021-08-13 07:00:00,2021-08-13 07:00:00,1.09904452
2021-08-13 08:00:00,2021-08-13 08:00:00,1.08993198
2021-08-13 09:00:00,2021-08-13 09:00:00,1.10569202
2021-08-13 10:00:00,2021-08-13 10:00:00,1.10877204
2021-08-13 11:00:00,2021-08-13 11:00:00,1.10090913
2021-08-13 12:00:00,2021-08-13 12:00:00,1.15146112
2021-08-13 13:00:00,2021-08-13 13:00:00,1.15188139
2021-08-13 14:00:00,2021-08-13 14:00:00,1.15829337
2021-08-13 15:00:00,2021-08-13 15:00:00,1.15004984
2021-08-13 16:00:00,2021-08-13 16:00:00,1.15684597
2021-08-13 17:00:00,2021-08-13 17:00:00,1.16249154
2021-08-13 18:00:00,2021-08-13 18:00:00,1.15838273
2021-08-13 19:00:00,2021-08-13 19:00:00,1.1531425
2021-08-13 20:00:00,2021-08-13 20:00:00,1.07188193
2021-08-13 21:00:00,2021-08-13 21:00:00,1.04641841
2021-08-13 22:00:00,2021-08-13 22:00:00,1.05391652
2021-08-13 23:00:00,2021-08-13 23:00:00,1.05716012
2021-08-14 00:00:00,2021-08-14 00:00:00,1.07462373
2021-08-14 01:00:00,2021-08-14 01:00:00,1.07343855
2021-08-14 02:00:00,2021-08-14 02:00:00,1.07955724
2021-08-14 03:00:00,2021-08-14 03:00:00,1.07711417
2021-08-14 04:00:00,2021-08-14 04:00:00,1.08067371
2021-08-14 05:00:00,2021-08-14 05:00:00,1.08769219
2021-08-14 06:00:00,2021-08-14 06:00:00,1.09334752
2021-08-14 07:00:00,2021-08-14 07:00:00,1.10073236
2021-08-14 08:00:00,2021-08-14 08:00:00,1.10555241
2021-08-14 09:00:00,2021-08-14 09:00:00,1.08534225
2021-08-14 10:00:00,2021-08-14 10:00:00,1.1077253
2021-08-14 11:00:00,2021-08-14 11:00:00,1.11481779
2021-08-14 12:00:00,2021-08-14 12:00:00,1.1237669
2021-08-14 13:00:00,2021-08-14 13:00:00,1.11744418
2021-08-14 14:00:00,2021-08-14 14:00:00,1.11777187
2021-08-14 15:00:00,2021-08-14 15:00:00,1.11156076
2021-08-14 16:00:00,2021-08-14 16:00:00,1.11991569
2021-08-14 17:00:00,2021-08-14 17:00:00,1.11683271
2021-08-14 18:00:00,2021-08-14 18:00:00,1.1142884
2021-08-14 19:00:00,2021-08-14 19:00:00,1.09312071
2021-08-14 20:00:00,2021-08-14 20:00:00,1.09496165
2021-08-14 21:00:00,2021-08-14 21:00:00,1.09053112
2021-08-14 22:00:00,2021-08-14 22:00:00,1.08837054
2021-08-14 23:00:00,2021-08-14 23:00:00,1.08471479
2021-08-15 00:00:00,2021-08-15 00:00:00,1.07455515
2021-08-15 01:00:00,2021-08-15 01:00:00,1.08481008
2021-08-15 02:00:00,2021-08-15 02:00:00,1.08952221
2021-08-15 03:00:00,2021-08-15 03:00:00,1.08807534
2021-08-15 04:00:00,2021-08-15 04:00:00,1.08356027
2021-08-15 05:00:00,2021-08-15 05:00:00,1.09560378
2021-08-15 06:00:00,2021-08-15 06:00:00,1.10190711
2021-08-15 07:00:00,2021-08-15 07:00:00,1.0901291
2021-08-15 08:00:00,2021-08-15 08:00:00,1.0914181
2021-08-15 09:00:00,2021-08-15 09:00:00,1.09481029
2021-08-15 10:00:00,2021-08-15 10:00:00,1.10327213
2021-08-15 11:00:00,2021-08-15 11:00:00,1.10941745
2021-08-15 12:00:00,2021-08-15 12:00:00,1.11887733
2021-08-15 13:00:00,2021-08-15 13:00:00,1.10304046
2021-08-15 14:00:00,2021-08-15 14:00:00,1.11353012
2021-08-15 15:00:00,2021-08-15 15:00:00,1.11552175
2021-08-15 16:00:00,2021-08-15 16:00:00,1.10823193
2021-08-15 17:00:00,2021-08-15 17:00:00,1.10088499
2021-08-15 18:00:00,2021-08-15 18:00:00,1.09790618
2021-08-15 19:00:00,2021-08-15 19:00:00,1.10060216
2021-08-15 20:00:00,2021-08-15 20:00:00,1.08934944
2021-08-15 21:00:00,2021-08-15 21:00:00,1.05389241
2021-08-15 22:00:00,2021-08-15 22:00:00,1.04887954
2021-08-15 23:00:00,2021-08-15 23:00:00,1.04680945
2021-08-16 00:00:00,2021-08-16 00:00:00,1.04726391
2021-08-16 01:00:00,2021-08-16 01:00:00,1.04766203
2021-08-16 02:00:00,2021-08-16 02:00:00,1.03358574
2021-08-16 03:00:00,2021-08-16 03:00:00,1.02337896
2021-08-16 04:00:00,2021-08-16 04:00:00,1.03316756
2021-08-16 05:00:00,2021-08-16 05:00:00,1.03620061
2021-08-16 06:00:00,2021-08-16 06:00:00,1.0374754
2021-08-16 07:00:00,2021-08-16 07:00:00,1.03878598
2021-08-16 08:00:00,2021-08-16 08:00:00,1.03658205
2021-08-16 09:00:00,2021-08-16 09:00:00,1.05709167
2021-08-16 10:00:00,2021-08-16 10:00:00,1.03037889
2021-08-16 11:00:00,2021-08-16 11:00:00,1.04112726
2021-08-16 12:00:00,2021-08-16 12:00:00,1.04643634
2021-08-16 13:00:00,2021-08-16 13:00:00,1.08240803
2021-08-16 14:00:00,2021-08-16 14:00:00,1.12467058
2021-08-16 15:00:00,2021-08-16 15:00:00,1.13012262
