start_time,long_liquidation_usd,short_liquidation_usd,time
2023-02-01,2125001.27718,3883950.57033,1675209600000
2023-02-02,4545051.958,3603684.2094,1675296000000
2023-02-03,2050336.01544,2185636.91783,1675382400000
2023-02-04,1160537.092,945667.89549,1675468800000
2023-02-05,2438633.83911,1136958.1598,1675555200000
2023-02-06,2699808.84717,1936433.13104,1675641600000
2023-02-07,1477923.02453,2916359.73828,1675728000000
2023-02-08,3299310.33513,1642767.85299,1675814400000
2023-02-09,8654293.87521,2578421.72965,1675900800000
2023-02-10,1684295.26109,2835235.76842,1675987200000
2023-02-11,149140.62715,681044.91693,1676073600000
2023-02-12,1529733.19488,923799.26039,1676160000000
2023-02-13,8130027.3812,3542152.04952,1676246400000
2023-02-14,2714705.09671,4005031.93831,1676332800000
2023-02-15,1900982.8034,7125882.95173,1676419200000
2023-02-16,8543615.39449,6181389.83043,1676505600000
2023-02-17,6297843.34758,9392598.28666,1676592000000
2023-02-18,1281379.63384,1711835.93493,1676678400000
2023-02-19,2605669.20214,5165153.42803,1676764800000
2023-02-20,4406296.01339,4012007.68417,1676851200000
2023-02-21,6597558.56377,6011681.00317,1676937600000
2023-02-22,7705467.98258,4536648.09112,1677024000000
2023-02-23,5671416.63443,4792370.04112,1677110400000
2023-02-24,6611162.59671,3326265.16866,1677196800000
2023-02-25,3721094.60101,1266289.50851,1677283200000
2023-02-26,1695805.33994,2758025.58344,1677369600000
2023-02-27,3903667.60777,2421140.63145,1677456000000
2023-02-28,4295775.28978,1689317.90955,1677542400000
2023-03-01,6193339.75912,4084032.8128,1677628800000
2023-03-02,2725307.2129,1800734.95532,1677715200000
2023-03-03,5334097.2142,2497797.40443,1677801600000
2023-03-04,1856076.89009,525680.72683,1677888000000
2023-03-05,928819.66865,1380756.04244,1677974400000
2023-03-06,2642541.94352,470519.70963,1678060800000
2023-03-07,2631063.69333,1667967.6934,1678147200000
2023-03-08,3864176.89213,1459937.97602,1678233600000
2023-03-09,7502481.74577,2540067.96383,1678320000000
2023-03-10,8880671.75717,6504053.73732,1678406400000
2023-03-11,5422799.59589,7243704.19725,1678492800000
2023-03-12,3088089.9212,6200024.26086,1678579200000
2023-03-13,8661674.04641,9362353.13427,1678665600000
2023-03-14,12673022.93073,10241572.87348,1678752000000
2023-03-15,9208288.1181,8970962.44354,1678838400000
2023-03-16,3136763.35132,4582088.06702,1678924800000
2023-03-17,6255297.98395,10229447.16837,1679011200000
2023-03-18,7543879.57668,5098635.68887,1679097600000
2023-03-19,3162929.86112,4982700.78378,1679184000000
2023-03-20,7203485.69386,5411787.55591,1679270400000
2023-03-21,3900909.43595,5398642.26122,1679356800000
2023-03-22,6214540.65274,5565569.34511,1679443200000
2023-03-23,5503528.47827,6087434.81552,1679529600000
2023-03-24,5880500.67264,2892476.35726,1679616000000
2023-03-25,2582882.94028,1352882.75835,1679702400000
2023-03-26,996460.05341,2064223.13303,1679788800000
2023-03-27,5448167.6963,2140040.38089,1679875200000
2023-03-28,3205544.64148,4205029.24324,1679961600000
2023-03-29,1772266.76431,4795465.31821,1680048000000
2023-03-30,4061614.23442,4238259.37714,1680134400000
2023-03-31,2302168.95052,3407641.38366,1680220800000
2023-04-01,1131435.22152,1057345.14993,1680307200000
2023-04-02,2206935.59474,1773720.48526,1680393600000
2023-04-03,4894731.39805,5238199.20503,1680480000000
2023-04-04,2348602.22101,1973369.63376,1680566400000
2023-04-05,2828851.75931,3106371.6429,1680652800000
2023-04-06,2454631.45386,1278478.68049,1680739200000
2023-04-07,773707.10161,456877.0958,1680825600000
2023-04-08,718263.96829,421674.25949,1680912000000
2023-04-09,770785.89662,1754866.03103,1680998400000
2023-04-10,1785693.59203,6887615.97784,1681084800000
2023-04-11,4007022.93873,6179018.82985,1681171200000
2023-04-12,3327975.71728,3255266.86214,1681257600000
2023-04-13,1335804.79525,2648950.85572,1681344000000
2023-04-14,5547897.15068,5800869.61446,1681430400000
2023-04-15,606669.0372,466797.28058,1681516800000
2023-04-16,1066394.82501,4398959.90718,1681603200000
2023-04-17,4412590.15262,1053537.283,1681689600000
2023-04-18,4989776.94948,8014333.21106,1681776000000
2023-04-19,6130620.40813,2002147.02634,1681862400000
2023-04-20,5199100.25614,3245314.76963,1681948800000
2023-04-21,5769565.18719,3065172.92093,1682035200000
2023-04-22,1001822.50533,1779011.85219,1682121600000
2023-04-23,1862696.4557,1382350.35829,1682208000000
2023-04-24,3910003.22561,6377349.81103,1682294400000
2023-04-25,1357484.92531,3904047.90751,1682380800000
2023-04-26,10233478.44633,9935709.62162,1682467200000
2023-04-27,4525948.90943,7722710.77496,1682553600000
2023-04-28,1601921.47033,2268933.69916,1682640000000
2023-04-29,486961.49309,786126.96515,1682726400000
2023-04-30,2207764.33481,5157198.40621,1682812800000
2023-05-01,9868385.89189,2388405.48922,1682899200000
2023-05-02,1678865.13281,3100314.3137,1682985600000
2023-05-03,3088836.52875,3869179.28758,1683072000000
2023-05-04,1559411.42187,1303804.3163,1683158400000
2023-05-05,1753903.5121,6767258.22834,1683244800000
2023-05-06,4204628.08197,2150367.16467,1683331200000
2023-05-07,1829780.2846,1373832.40196,1683417600000
2023-05-08,8055017.001,2967917.53569,1683504000000
2023-05-09,2039129.89263,1818165.04679,1683590400000
2023-05-10,6049692.72874,10045897.87648,1683676800000
2023-05-11,4551594.85367,1824954.05923,1683763200000
2023-05-12,3709972.25028,3877927.43951,1683849600000
2023-05-13,1091114.23671,715828.47657,1683936000000
2023-05-14,837969.06479,1202662.74443,1684022400000
2023-05-15,1599005.06792,2327214.29728,1684108800000
2023-05-16,1467449.58412,1431226.06494,1684195200000
2023-05-17,2011552.60642,4530098.60957,1684281600000
2023-05-18,3847602.47443,2366305.00808,1684368000000
2023-05-19,2236716.55747,1295175.05888,1684454400000
2023-05-20,208566.35041,509004.99889,1684540800000
2023-05-21,1222865.96555,226739.70442,1684627200000
2023-05-22,1847147.62618,1589536.66026,1684713600000
2023-05-23,1114267.21003,2134355.63836,1684800000000
2023-05-24,4667067.34248,2301798.97672,1684886400000
2023-05-25,4082764.86535,1776969.59834,1684972800000
2023-05-26,1081841.71802,1720181.32769,1685059200000
2023-05-27,492789.71647,717649.08119,1685145600000
2023-05-28,682897.36804,4497772.81411,1685232000000
2023-05-29,3395877.6425,3293564.29161,1685318400000
2023-05-30,2165641.17602,1770645.90816,1685404800000
2023-05-31,3128851.20337,1937151.38259,1685491200000
2023-06-01,2532607.62451,1220139.42917,1685577600000
2023-06-02,1133751.5334,2483711.57644,1685664000000
2023-06-03,862926.82432,302649.22276,1685750400000
2023-06-04,597622.29081,827097.48991,1685836800000
2023-06-05,12523263.27657,2291418.56654,1685923200000
2023-06-06,2106893.94318,6098563.7617,1686009600000
2023-06-07,7730729.25748,3833225.33747,1686096000000
2023-06-08,1819422.00269,1328121.46438,1686182400000
2023-06-09,1076791.22781,1747611.95413,1686268800000
2023-06-10,7141637.46577,9568612.07599,1686355200000
2023-06-11,1378800.68603,1456032.36399,1686441600000
2023-06-12,1278385.98469,1429425.52105,1686528000000
2023-06-13,2476516.67409,1719797.09667,1686614400000
2023-06-14,2022670.63401,1560661.69149,1686700800000
2023-06-15,2342276.89494,2325478.23408,1686787200000
2023-06-16,1384071.48794,3534802.22462,1686873600000
2023-06-17,680350.31285,920673.62494,1686960000000
2023-06-18,854070.56632,479425.35466,1687046400000
2023-06-19,3728529.96121,1717188.21805,1687132800000
2023-06-20,6302010.80554,4609903.95257,1687219200000
2023-06-21,4200868.83304,11832267.63612,1687305600000
2023-06-22,2969070.3752,2908558.16314,1687392000000
2023-06-23,2801849.89393,6062638.84587,1687478400000
2023-06-24,1651798.29734,6524871.65073,1687564800000
2023-06-25,2532922.79187,3301210.60155,1687651200000
2023-06-26,3422255.93818,2891210.68044,1687737600000
2023-06-27,1423487.01684,2816529.68244,1687824000000
2023-06-28,4182393.42728,1689317.451,1687910400000
2023-06-29,1039665.45255,3339157.41642,1687996800000
2023-06-30,4276573.42412,6633454.47285,1688083200000
2023-07-01,371665.77285,525314.57021,1688169600000
2023-07-02,1128219.37223,1594271.496,1688256000000
2023-07-03,1047742.66329,2504578.93938,1688342400000
2023-07-04,1989713.76394,625388.4457,1688428800000
2023-07-05,2281366.80067,1228372.0837,1688515200000
2023-07-06,5929562.78089,3556863.70416,1688601600000
2023-07-07,1251523.56871,1334166.50541,1688688000000
2023-07-08,1095593.60194,325682.83813,1688774400000
2023-07-09,809878.19085,568402.84266,1688860800000
2023-07-10,1982464.38157,3470143.11858,1688947200000
2023-07-11,987417.27727,2107404.75306,1689033600000
2023-07-12,2082687.3552,1013355.35305,1689120000000
2023-07-13,3466501.12446,8747273.89028,1689206400000
2023-07-14,5384918.97704,1947860.34242,1689292800000
2023-07-15,381375.8046,239153.24152,1689379200000
2023-07-16,1167739.79901,820807.26587,1689465600000
2023-07-17,6264920.92499,1953610.74203,1689552000000
2023-07-18,2226067.57491,1343385.14625,1689638400000
2023-07-19,1672965.3078,1501785.16768,1689724800000
2023-07-20,2034905.17413,1775553.67709,1689811200000
2023-07-21,701884.23565,897674.69685,1689897600000
2023-07-22,757697.59218,264552.96227,1689984000000
2023-07-23,1818793.00573,1677356.34254,1690070400000
2023-07-24,2856952.53545,1370304.08334,1690156800000
2023-07-25,572430.15565,785590.24185,1690243200000
2023-07-26,1741369.89569,1664788.29377,1690329600000
2023-07-27,1441586.64254,324960.47412,1690416000000
2023-07-28,779786.22042,1004458.49966,1690502400000
2023-07-29,137091.34519,231287.58749,1690588800000
2023-07-30,1222271.87903,615667.0086,1690675200000
2023-07-31,1028381.62523,722366.67304,1690761600000
2023-08-01,1631787.41337,5754820.76289,1690848000000
2023-08-02,3401764.70589,2594245.16758,1690934400000
2023-08-03,1193998.19762,1496470.08794,1691020800000
2023-08-04,1621232.93252,480342.55315,1691107200000
2023-08-05,594044.3518,258277.42293,1691193600000
2023-08-06,420383.97908,446301.43934,1691280000000
2023-08-07,2615507.30008,1670770.87722,1691366400000
2023-08-08,1083620.06301,7129882.14859,1691452800000
2023-08-09,2164852.89952,1100605.88198,1691539200000
2023-08-10,871201.63837,519865.18257,1691625600000
2023-08-11,583759.41818,291407.8434,1691712000000
2023-08-12,50466.45624,324473.00935,1691798400000
2023-08-13,1173083.22846,348034.97345,1691884800000
2023-08-14,3507287.23682,1523951.80765,1691971200000
2023-08-15,1916672.46547,400285.1817,1692057600000
2023-08-16,3265260.87201,421656.16261,1692144000000
2023-08-17,20790432.97214,6900748.07482,1692230400000
2023-08-18,5005878.45881,3545350.64618,1692316800000
2023-08-19,1585750.46424,1251050.73789,1692403200000
2023-08-20,632847.74753,589642.33562,1692489600000
2023-08-21,2660643.8203,1029363.91863,1692576000000
2023-08-22,2106570.42464,1380885.69937,1692662400000
2023-08-23,2815841.66584,7100094.92539,1692748800000
2023-08-24,2287069.56915,706975.57384,1692835200000
2023-08-25,2651504.75681,1208248.74878,1692921600000
2023-08-26,31516.7749,114338.48922,1693008000000
2023-08-27,223548.10524,531495.74372,1693094400000
2023-08-28,987024.03724,1186605.26058,1693180800000
2023-08-29,3928636.97427,5388618.73094,1693267200000
2023-08-30,2052984.77496,909244.12631,1693353600000
2023-08-31,3747431.82888,1243771.11042,1693440000000
2023-09-01,3115190.84605,2385305.42441,1693526400000
2023-09-02,657051.9699,495960.88095,1693612800000
2023-09-03,431639.67455,570331.58068,1693699200000
2023-09-04,1289025.92783,803731.07991,1693785600000
2023-09-05,1092249.74982,859993.9882,1693872000000
2023-09-06,1890471.96952,1277444.77284,1693958400000
2023-09-07,683056.53074,2116562.32724,1694044800000
2023-09-08,1221008.21387,787605.96187,1694131200000
2023-09-09,39274.7177,46140.2907,1694217600000
2023-09-10,3931266.91964,508469.55584,1694304000000
2023-09-11,3327751.54495,1631951.85087,1694390400000
2023-09-12,2267615.68349,3382956.83419,1694476800000
2023-09-13,1213570.47796,1634452.18459,1694563200000
2023-09-14,1348760.79715,2813402.07739,1694649600000
2023-09-15,1646704.31623,2336905.99588,1694736000000
2023-09-16,1153515.45067,1123803.65828,1694822400000
2023-09-17,1292830.78476,423967.62207,1694908800000
2023-09-18,2733871.1314,5364235.93615,1694995200000
2023-09-19,3062047.85953,4429790.65161,1695081600000
2023-09-20,2690808.24781,2086785.07342,1695168000000
2023-09-21,3762835.8665,857905.02484,1695254400000
2023-09-22,506667.03183,613796.07352,1695340800000
2023-09-23,78147.392,38846.90367,1695427200000
2023-09-24,897719.20457,434823.96285,1695513600000
2023-09-25,1594928.26287,1828231.83997,1695600000000
2023-09-26,961721.28245,564865.44502,1695686400000
2023-09-27,1411237.20398,2555257.61405,1695772800000
2023-09-28,1797854.38076,4448310.34315,1695859200000
2023-09-29,2043668.68873,1478715.97681,1695945600000
2023-09-30,219116.71294,1086114.94818,1696032000000
2023-10-01,473318.68484,6899023.67033,1696118400000
2023-10-02,6089212.0084,3920837.90686,1696204800000
2023-10-03,1706553.55438,1362356.82988,1696291200000
2023-10-04,1082525.59187,2614256.53666,1696377600000
2023-10-05,3053127.58748,2035890.82241,1696464000000
2023-10-06,1988859.31168,5128488.35609,1696550400000
2023-10-07,367601.9529,209390.38284,1696636800000
2023-10-08,620645.34586,551241.40876,1696723200000
2023-10-09,2867847.00447,1689814.70835,1696809600000
2023-10-10,2145079.45747,946045.25673,1696896000000
2023-10-11,4849661.77898,1399070.69805,1696982400000
2023-10-12,1907706.23996,742960.30983,1697068800000
2023-10-13,1495126.94134,1543336.61159,1697155200000
2023-10-14,96345.95611,315290.7611,1697241600000
2023-10-15,876714.74844,1634483.44744,1697328000000
2023-10-16,4086624.53666,11539713.77268,1697414400000
2023-10-17,4502955.79637,3071596.52419,1697500800000
2023-10-18,2047376.13398,1230820.73371,1697587200000
2023-10-19,1756955.03196,5206061.02644,1697673600000
2023-10-20,2568241.45052,4422723.18766,1697760000000
2023-10-21,1830671.48793,2435331.17273,1697846400000
2023-10-22,1481479.8869,1564799.00638,1697932800000
2023-10-23,6843130.40045,28823548.01272,1698019200000
2023-10-24,9468615.39629,12816488.02833,1698105600000
2023-10-25,4005431.17236,6991814.71854,1698192000000
2023-10-26,6663363.23814,4357677.45577,1698278400000
2023-10-27,3466268.77848,2149839.33281,1698364800000
2023-10-28,752110.49238,1174688.28066,1698451200000
2023-10-29,1058343.39075,2211331.56044,1698537600000
2023-10-30,5352238.72725,3085288.00586,1698624000000
2023-10-31,2453969.77525,2895120.90099,1698710400000
2023-11-01,3156191.70282,8718868.38802,1698796800000
2023-11-02,4912628.95225,3892500.28201,1698883200000
2023-11-03,6280212.48498,3159379.3981,1698969600000
2023-11-04,725794.84666,3004457.3471,1699056000000
2023-11-05,2667017.17157,4211937.95585,1699142400000
2023-11-06,2659554.13249,3061042.65049,1699228800000
2023-11-07,3651238.64587,4353299.83372,1699315200000
2023-11-08,1750332.58038,4050337.91235,1699401600000
2023-11-09,6746384.8604,15694918.7891,1699488000000
2023-11-10,3197153.34912,6056844.70913,1699574400000
2023-11-11,2871919.66601,2521863.4306,1699660800000
2023-11-12,3854836.09645,1789403.37494,1699747200000
2023-11-13,5509096.59961,3471983.5674,1699833600000
2023-11-14,4806956.23313,3789771.39661,1699920000000
2023-11-15,2680802.90707,12657055.84941,1700006400000
2023-11-16,12285577.81679,4202448.7466,1700092800000
2023-11-17,4531523.4924,7170744.35346,1700179200000
2023-11-18,2140148.94352,1594865.23851,1700265600000
2023-11-19,1144857.5631,4137550.30375,1700352000000
2023-11-20,2930920.19855,4141960.35428,1700438400000
2023-11-21,13612909.47954,4501580.89898,1700524800000
2023-11-22,2012435.00966,9012926.06983,1700611200000
2023-11-23,2261462.0912,1699838.68434,1700697600000
2023-11-24,2605992.85465,6735193.86178,1700784000000
2023-11-25,213725.81099,771497.60004,1700870400000
2023-11-26,1938529.95408,1063395.60557,1700956800000
2023-11-27,3840785.86438,1639782.38382,1701043200000
2023-11-28,3217631.55702,7502802.18449,1701129600000
2023-11-29,3298618.36443,3360055.66749,1701216000000
2023-11-30,1817202.84841,1817361.93669,1701302400000
2023-12-01,1978149.03337,5822708.9521,1701388800000
2023-12-02,1089481.35221,5179837.82773,1701475200000
2023-12-03,2100177.70414,5041275.1477,1701561600000
2023-12-04,4820851.51297,18514502.70526,1701648000000
2023-12-05,4917269.35488,15968120.26888,1701734400000
2023-12-06,8998718.43126,6522746.64295,1701820800000
2023-12-07,6600867.48758,5889639.41911,1701907200000
2023-12-08,1685416.15665,17073537.4437,1701993600000
2023-12-09,3293069.7044,3268356.70749,1702080000000
2023-12-10,927912.91878,2060632.68695,1702166400000
2023-12-11,18065223.49903,7409836.53305,1702252800000
2023-12-12,6083637.64901,5591086.1547,1702339200000
2023-12-13,3840597.85393,6868000.35653,1702425600000
2023-12-14,4210281.38358,10073905.15513,1702512000000
2023-12-15,5169926.91567,2207009.42435,1702598400000
2023-12-16,2198447.64506,2748604.17615,1702684800000
2023-12-17,7468492.49474,1816009.85356,1702771200000
2023-12-18,14612928.36908,8180371.80401,1702857600000
2023-12-19,6381379.20037,7305340.62703,1702944000000
2023-12-20,3178748.5099,10491092.47864,1703030400000
2023-12-21,3000436.05061,5959699.08707,1703116800000
2023-12-22,3794129.53714,4036227.19508,1703203200000
2023-12-23,1002780.68065,1764940.64597,1703289600000
2023-12-24,4435422.1387,2571492.31356,1703376000000
2023-12-25,2380402.14834,4938899.48105,1703462400000
2023-12-26,6229072.40247,3675803.2918,1703548800000
2023-12-27,3251900.41929,6608456.50358,1703635200000
2023-12-28,7560201.62672,3484223.4491,1703721600000
2023-12-29,5621432.16235,2858716.24068,1703808000000
2023-12-30,3989240.04693,2265066.7191,1703894400000
2023-12-31,3404759.31611,5790935.75858,1703980800000
2024-01-01,1525373.99103,20239441.13206,1704067200000
2024-01-02,6458477.44098,9501063.79951,1704153600000
2024-01-03,22906265.1908,8258491.05786,1704240000000
2024-01-04,3064648.08433,6408790.50508,1704326400000
2024-01-05,5388821.02111,5480542.54353,1704412800000
2024-01-06,2424572.42611,3215697.54411,1704499200000
2024-01-07,3990530.14074,2248761.63438,1704585600000
2024-01-08,4534955.55455,10215052.62788,1704672000000
2024-01-09,13682456.33015,7097834.98928,1704758400000
2024-01-10,12202747.58017,11266657.68296,1704844800000
2024-01-11,10012608.35197,18660942.60917,1704931200000
2024-01-12,17903035.60164,7566705.35589,1705017600000
2024-01-13,3093056.8985,2626887.05463,1705104000000
2024-01-14,4711694.62061,1963944.67596,1705190400000
2024-01-15,2979683.72918,5132810.88651,1705276800000
2024-01-16,3132514.18757,12193064.67951,1705363200000
2024-01-17,6829544.4949,1821827.556,1705449600000
2024-01-18,18371703.7077,4701035.45403,1705536000000
2024-01-19,9574292.4264,6212414.51086,1705622400000
2024-01-20,777893.1419,1276341.44015,1705708800000
2024-01-21,945971.08427,842060.13474,1705795200000
2024-01-22,15766768.40073,4721136.41903,1705881600000
2024-01-23,11272729.71029,10701827.75428,1705968000000
2024-01-24,4152877.91563,11290172.99517,1706054400000
2024-01-25,2217901.934,2444858.90048,1706140800000
2024-01-26,2264983.36572,7853225.25841,1706227200000
2024-01-27,1866773.24681,1922011.64742,1706313600000
2024-01-28,3671451.17,4762463.14394,1706400000000
2024-01-29,2090662.44404,6221485.80648,1706486400000
2024-01-30,5831173.8408,6902172.06327,1706572800000
2024-01-31,7592591.63426,5660466.14418,1706659200000
2024-02-01,14519619.81815,5808399.93548,1706745600000
2024-02-02,2390336.17203,3593538.34276,1706832000000
2024-02-03,907126.38411,649976.92377,1706918400000
2024-02-04,2639907.18725,973667.7207,1707004800000
2024-02-05,4037565.15468,4389774.92507,1707091200000
2024-02-06,6447823.79167,3100589.30228,1707177600000
2024-02-07,1998856.94874,6935446.62171,1707264000000
2024-02-08,1817522.81459,8877018.52597,1707350400000
2024-02-09,3806903.47029,11600796.89505,1707436800000
2024-02-10,2209429.21265,3922021.62357,1707523200000
2024-02-11,3489845.60542,4633928.94076,1707609600000
2024-02-12,6189707.20125,16567084.77983,1707696000000
2024-02-13,5328468.98605,7568172.67482,1707782400000
2024-02-14,4574145.5019,19282934.32638,1707868800000
2024-02-15,8184157.18968,16070041.23799,1707955200000
2024-02-16,3226908.64964,5227551.77188,1708041600000
2024-02-17,4623169.8159,4642659.04028,1708128000000
2024-02-18,2687821.86762,8264005.49553,1708214400000
2024-02-19,6526982.9521,7817376.49029,1708300800000
2024-02-20,17324658.37112,10013801.8796,1708387200000
2024-02-21,8370346.4294,4876254.46013,1708473600000
2024-02-22,4887090.85066,4709066.1054,1708560000000
2024-02-23,5025779.25862,2463814.96949,1708646400000
2024-02-24,719420.08975,3419554.63052,1708732800000
2024-02-25,2247971.34971,4220021.22893,1708819200000
2024-02-26,3286971.70833,24077421.18237,1708905600000
2024-02-27,15235178.6347,17628242.52984,1708992000000
2024-02-28,13792583.7289,50568262.76545,1709078400000
2024-02-29,16590279.15231,12809175.87276,1709164800000
2024-03-01,3645132.9765,20244364.92954,1709251200000
2024-03-02,4200354.0741,4141135.88156,1709337600000
2024-03-03,3928055.67614,7751970.6545,1709424000000
2024-03-04,9444493.47236,35329849.99494,1709510400000
2024-03-05,31462173.95826,27895746.89167,1709596800000
2024-03-06,15702706.12227,18429869.54243,1709683200000
2024-03-07,5130300.65015,8285959.80655,1709769600000
2024-03-08,8465167.94123,10174911.90757,1709856000000
2024-03-09,2300447.6334,2615366.70183,1709942400000
2024-03-10,5553708.36795,15370943.13979,1710028800000
2024-03-11,7688770.7895,13061807.83903,1710115200000
2024-03-12,8908161.85151,9386395.47783,1710201600000
2024-03-13,3025472.76085,10133371.98825,1710288000000
2024-03-14,14718741.10735,12081765.03087,1710374400000
2024-03-15,22240783.68161,19782615.12091,1710460800000
2024-03-16,14857076.18261,6954579.02098,1710547200000
2024-03-17,5674688.4755,11953558.40459,1710633600000
2024-03-18,8978040.37409,10731091.02562,1710720000000
2024-03-19,22752906.00804,12769440.42684,1710806400000
2024-03-20,20262277.92138,20156020.56988,1710892800000
2024-03-21,8375152.32453,8046442.06904,1710979200000
2024-03-22,9253263.88913,14329436.42621,1711065600000
2024-03-23,4898374.54584,5147449.2923,1711152000000
2024-03-24,2517314.51421,12923647.59194,1711238400000
2024-03-25,5844473.53831,13405259.38078,1711324800000
2024-03-26,6242127.80426,6288185.9204,1711411200000
2024-03-27,5870863.80389,9684664.03889,1711497600000
2024-03-28,3021165.77555,16001251.7129,1711584000000
2024-03-29,7519293.02546,3620091.36578,1711670400000
2024-03-30,1155508.48654,2012692.2294,1711756800000
2024-03-31,996646.62707,7096102.40112,1711843200000
2024-04-01,7039859.89964,6828174.43507,1711929600000
2024-04-02,10481249.96975,13384960.31888,1712016000000
2024-04-03,4309138.9044,16315709.10179,1712102400000
2024-04-04,4471412.98328,12042845.22956,1712188800000
2024-04-05,8142704.64866,7968361.44567,1712275200000
2024-04-06,1324851.63161,6856554.31722,1712361600000
2024-04-07,2919180.9335,11557622.30142,1712448000000
2024-04-08,4845306.21634,14901457.95831,1712534400000
2024-04-09,9044529.04737,5616016.04865,1712620800000
2024-04-10,5849873.37915,10965142.22251,1712707200000
2024-04-11,4338050.17379,11181313.89088,1712793600000
2024-04-12,12331849.46412,6134374.91649,1712880000000
2024-04-13,31697633.14711,15488818.68101,1712966400000
2024-04-14,8512081.01084,9111952.93795,1713052800000
2024-04-15,8376493.29613,6904121.96962,1713139200000
2024-04-16,8717176.37756,7566372.34277,1713225600000
2024-04-17,9815304.63003,7632232.52714,1713312000000
2024-04-18,7308016.2503,8485310.81887,1713398400000
2024-04-19,12143291.30363,11594358.71734,1713484800000
2024-04-20,2329309.88783,4042559.50697,1713571200000
2024-04-21,1745847.6887,2431171.15965,1713657600000
2024-04-22,3395074.89163,4440248.07675,1713744000000
2024-04-23,3077873.4658,2861838.54446,1713830400000
2024-04-24,7084051.13452,3296398.78841,1713916800000
2024-04-25,13787008.99864,6287420.58013,1714003200000
2024-04-26,3764846.11332,2179297.22404,1714089600000
2024-04-27,3458447.55897,2298026.11856,1714176000000
2024-04-28,2346267.449,2734635.49643,1714262400000
2024-04-29,4539780.38438,4663850.95164,1714348800000
2024-04-30,14134144.49102,7071272.71742,1714435200000
2024-05-01,12937274.35701,10019282.92741,1714521600000
2024-05-02,4169809.51353,4919001.3649,1714608000000
2024-05-03,4005593.41774,10439979.60749,1714694400000
2024-05-04,2282076.6911,5828927.43456,1714780800000
2024-05-05,2924179.97701,4730890.05309,1714867200000
2024-05-06,6646550.47681,5091513.18268,1714953600000
2024-05-07,13407021.12098,4299599.45122,1715040000000
2024-05-08,7527576.22052,5625557.3087,1715126400000
2024-05-09,2285020.60998,7684338.53761,1715212800000
2024-05-10,11819454.75811,5675792.58321,1715299200000
2024-05-11,1048146.65273,1395102.61405,1715385600000
2024-05-12,1682160.83733,7210427.68618,1715472000000
2024-05-13,5436260.63404,6529785.81344,1715558400000
2024-05-14,4996555.55648,1839267.89443,1715644800000
2024-05-15,2627759.11307,10097347.9721,1715731200000
2024-05-16,4599166.56212,3940628.87745,1715817600000
2024-05-17,5486179.58676,7196961.01622,1715904000000
2024-05-18,1431509.25494,1899920.11435,1715990400000
2024-05-19,2485802.99936,1558782.29645,1716076800000
2024-05-20,4356028.92333,16555760.46721,1716163200000
2024-05-21,4073071.77934,4911675.25683,1716249600000
2024-05-22,3535307.27471,2107824.03819,1716336000000
2024-05-23,7674495.2494,4206014.37432,1716422400000
2024-05-24,2260732.81109,3318216.84101,1716508800000
2024-05-25,662001.05587,2326259.34763,1716595200000
2024-05-26,955977.85946,2072915.69812,1716681600000
2024-05-27,2307150.21826,6065297.67383,1716768000000
2024-05-28,6800177.13544,5159545.8884,1716854400000
2024-05-29,5665262.1852,2293454.71111,1716940800000
2024-05-30,5950619.86276,5386655.07792,1717027200000
2024-05-31,7361814.80895,4888536.05176,1717113600000
2024-06-01,237014.30845,787536.55365,1717200000000
2024-06-02,3192179.78643,2447741.75523,1717286400000
2024-06-03,3192788.66538,7541887.09805,1717372800000
2024-06-04,1863161.14967,6903707.87139,1717459200000
2024-06-05,1776483.65714,6372060.25641,1717545600000
2024-06-06,6695149.86285,2067431.1389,1717632000000
2024-06-07,8302909.93359,5632936.59391,1717718400000
2024-06-08,709874.50541,329825.77322,1717804800000
2024-06-09,481099.50279,1105983.71208,1717891200000
2024-06-10,2712404.47773,1634142.77491,1717977600000
2024-06-11,5386675.54048,3039702.02744,1718064000000
2024-06-12,8220185.45783,6549945.72869,1718150400000
2024-06-13,23245926.19779,2473055.50607,1718236800000
2024-06-14,8083469.04046,2806428.33062,1718323200000
2024-06-15,660509.03674,543550.02229,1718409600000
2024-06-16,706081.57879,1673547.06751,1718496000000
2024-06-17,6437334.53452,8777110.53643,1718582400000
2024-06-18,18789846.05379,4548444.3492,1718668800000
2024-06-19,3050593.40414,1328625.99128,1718755200000
2024-06-20,3333459.37963,3526895.46608,1718841600000
2024-06-21,6464070.22786,3661571.62488,1718928000000
2024-06-22,381050.16736,266270.66357,1719014400000
2024-06-23,2483331.00164,214687.98349,1719100800000
2024-06-24,37022854.85524,7152793.47492,1719187200000
2024-06-25,3433325.35201,5788127.64368,1719273600000
2024-06-26,2311063.83375,1652372.88003,1719360000000
2024-06-27,2000399.01947,3127096.59925,1719446400000
2024-06-28,14671124.98822,3317772.76843,1719532800000
2024-06-29,310586.00299,695734.0016,1719619200000
2024-06-30,1290615.04353,3262597.77376,1719705600000
2024-07-01,3787313.30285,6405410.16505,1719792000000
2024-07-02,2933392.69904,1427406.09294,1719878400000
2024-07-03,10893428.53101,3290363.3654,1719964800000
2024-07-04,67357064.79952,6624180.76473,1720051200000
2024-07-05,11884051.54682,10402086.91096,1720137600000
2024-07-06,1881046.623,7451712.42045,1720224000000
2024-07-07,9699808.68184,3741508.04915,1720310400000
