h,l,t,c,o,open,low,high,close,volume
0.0777936,0.03036062,1618617600,0.03892874,0.0777936,61424.67,59620.0,62610.0,60090.14,194112.299
0.05621415,-0.01267936,1618704000,-0.01267936,0.04049993,60090.14,50050.0,60450.0,56140.05,522006.276
0.01291023,-0.00763475,1618790400,0.00758107,-0.00763475,56140.05,54200.0,57532.7,55634.39,285041.716
0.01458518,0.00181515,1618876800,0.01221282,0.00786257,55634.38,53330.82,57060.0,56410.56,324494.085
0.01955496,0.00457772,1618963200,0.00671195,0.0113059,56411.25,53610.0,56756.78,53800.0,252601.972
0.02248478,0.00657571,1619049600,0.01898236,0.00700469,53794.72,50534.34,55470.51,51714.61,453489.185
0.03029231,0.00059032,1619136000,0.01218166,0.01895601,51714.62,47546.16,52152.0,51122.62,554666.026
0.0142827,-0.00791636,1619222400,0.01136122,0.01110098,51122.63,48690.0,51183.51,50092.4,299663.131
0.01736545,0.00882778,1619308800,0.01095556,0.01171636,50094.27,46930.43,50577.9,49063.94,310306.501
0.01011747,-0.00093888,1619395200,0.00091082,0.01011747,49063.94,48763.0,54364.89,53984.33,390494.148
0.00763022,0.00134614,1619481600,0.0045821,0.00235545,53984.34,53225.14,55500.0,55006.25,225440.361
