o,h,c,l,t,close,low,open,high,volume
0.00731,0.012283,0.009686,0.006617,1729555200,67406.4,66536.5,67368.7,67825.0,218518.977
0.009686,0.012112,0.011317,0.008041,1729641600,66647.2,65222.3,67406.5,67449.0,248215.058
0.011317,0.013688,0.009667,0.007409,1729728000,68173.8,66482.0,66647.3,68842.5,212340.722
0.009667,0.01181,0.008327,0.001952,1729814400,66662.8,65557.2,68173.8,68748.0,348511.871
0.008327,0.009589,0.008334,0.004915,1729900800,67071.8,66414.1,66662.7,67450.0,94169.992
0.008334,0.009979,0.009808,0.006829,1729987200,67992.6,66909.4,67071.9,68306.1,88468.808
0.009808,0.013181,0.010172,0.005661,1730073600,69940.0,67584.2,67992.7,70331.0,256128.622
0.010172,0.015122,0.01485,0.008481,1730160000,72739.5,69733.0,69939.9,73660.0,382502.06
0.01485,0.016749,0.012067,0.010486,1730246400,72349.0,71444.2,72739.5,72984.9,227108.808
0.012067,0.0138,0.012637,0.007973,1730332800,70321.9,69705.0,72349.0,72720.3,256485.328
0.012637,0.012637,0.011885,0.006539,1730419200,69495.5,68822.5,70321.9,71650.0,352591.088
0.011885,0.011885,0.010028,0.008386,1730505600,69366.6,69022.8,69495.4,69913.1,79314.105
0.010028,0.011372,0.010463,0.008897,1730592000,68762.5,67446.6,69366.6,69393.7,226477.376
0.010463,0.01131,0.009991,0.007478,1730678400,67834.3,66810.0,68762.5,69495.3,244912.166
0.009991,0.010923,0.007504,0.006344,1730764800,69353.1,67454.2,67834.4,70537.4,273070.87
0.007504,0.023373,0.009716,0.006056,1730851200,75579.9,69272.7,69353.1,76420.0,677440.286
0.009716,0.017826,0.007711,0.005523,1730937600,75859.4,74450.0,75579.9,76900.0,280675.033
0.007711,0.013335,0.005571,0.004657,1731024000,76482.2,75576.3,75859.4,77182.9,230370.324
0.005571,0.012514,0.012414,0.005571,1731110400,76675.1,75683.2,76482.2,76920.0,117754.034
0.012414,0.04328,0.041948,0.010145,1731196800,80410.0,76501.1,76675.1,81699.8,417426.899
0.041948,0.050257,0.050153,0.010828,1731283200,88728.9,80261.2,80409.9,89800.0,614141.662
0.050153,0.097062,0.013456,0.013126,1731369600,87972.0,85159.9,88729.0,90070.1,639481.584
0.013456,0.034402,0.013577,0.010797,1731456000,90413.3,86180.0,87972.0,93421.1,555288.297
0.013577,0.0248,0.01382,0.008986,1731542400,87382.7,86714.0,90413.3,91846.1,364621.68
0.01382,0.022479,0.014419,0.009331,1731628800,91074.6,87111.0,87382.6,91921.5,314431.908
0.014419,0.024106,0.022347,0.013153,1731715200,90643.3,90120.0,91074.6,91849.8,129023.447
0.022347,0.033318,0.016937,0.010994,1731801600,89899.9,88736.1,90643.2,91539.6,167504.792
0.016937,0.059978,0.026015,0.014426,1731888000,90507.4,89422.1,89900.0,92700.0,333557.11
0.026015,0.038245,0.009789,0.009421,1731974400,92335.9,90405.6,90507.4,93985.9,303532.031
0.009789,0.015858,0.009297,0.007925,1732060800,94288.0,91500.0,92335.9,94849.0,290044.227
0.009297,0.020066,0.012579,0.006317,1732147200,98366.8,94008.7,94288.0,99100.0,418383.136
0.012579,0.028216,0.010004,0.009324,1732233600,98921.4,97199.9,98366.8,99660.0,265774.067
0.010004,0.01889,0.018115,0.009779,1732320000,97725.5,97173.5,98921.5,98937.3,120358.422
0.018115,0.03415,0.027989,0.013986,1732406400,97960.4,95822.1,97725.6,98666.0,173118.84
0.027989,0.040871,0.019521,0.013323,1732492800,93064.0,92666.0,97960.5,98999.0,329375.021
0.019521,0.036953,0.033473,0.01908,1732579200,92021.4,90866.4,93064.0,95064.0,344929.233
0.033473,0.033675,0.0114,0.010843,1732665600,95905.2,91864.0,92021.5,97250.0,237005.987
0.0114,0.027484,0.024439,0.011121,1732752000,95694.4,94700.1,95905.2,96627.6,154007.026
0.024439,0.029707,0.012258,0.011637,1732838400,97516.3,95404.5,95694.4,98713.3,190520.949
0.012258,0.021459,0.01607,0.011765,1732924800,96475.1,96150.0,97516.2,97522.1,93074.218
0.01607,0.02283,0.022788,0.012816,1733011200,97265.1,95736.5,96475.2,97933.0,113222.99
0.022788,0.03611,0.013196,0.010179,1733097600,95890.5,94400.0,97265.0,98266.0,257613.911
0.013196,0.030126,0.028886,0.013196,1733184000,95913.3,93605.0,95890.6,96375.0,206601.98
0.028886,0.034251,0.028229,0.019192,1733270400,98669.8,94650.8,95913.3,99099.9,275949.205
0.028229,0.111062,0.011795,0.011795,1733356800,97001.5,90200.0,98669.8,104630.4,580277.391
0.011795,0.02862,0.026559,0.008274,1733443200,99802.5,96429.5,97001.6,101988.8,282369.608
0.026559,0.027665,0.017392,0.009749,1733529600,99899.2,98876.9,99802.5,100499.0,95858.658
0.017392,0.027791,0.027536,0.013775,1733616000,101200.0,98709.4,99899.2,101457.9,109755.676
0.027536,0.029532,0.01005,0.009293,1733702400,97349.1,94039.7,101200.1,101300.0,326973.59
0.01005,0.011889,0.007403,0.00678,1733788800,96602.4,94265.5,97349.1,98320.6,291490.744
0.007403,0.011689,0.008161,0.006941,1733875200,101115.3,95650.0,96602.3,101880.0,221807.705
0.008161,0.012172,0.010319,0.007273,1733961600,99982.4,99280.2,101115.3,102538.4,215219.075
0.010319,0.01181,0.006906,0.004973,1734048000,101371.9,99149.6,99982.3,101869.5,152437.318
0.006906,0.011636,0.009629,0.006442,1734134400,101381.0,100559.8,101371.9,102638.0,107680.549
0.009629,0.011697,0.011642,0.007184,1734220800,104460.4,101200.1,101381.0,105374.6,157733.916
0.011642,0.018082,0.007987,0.007182,1734307200,106023.2,103264.6,104460.5,107777.0,274395.756
0.007987,0.011495,0.010408,0.007987,1734393600,106074.6,105252.0,106023.2,108366.8,197773.912
0.010408,0.011495,0.009167,0.007288,1734480000,100181.1,99951.1,106074.6,106484.6,328581.935
0.009167,0.009665,0.004805,0.00364,1734566400,97434.4,95681.2,100181.2,102756.7,372968.463
0.004805,0.010312,0.005036,0.00147,1734652800,97764.4,92272.6,97434.3,98243.0,396188.795
0.005036,0.008746,0.00679,-0.003074,1734739200,97261.8,96375.0,97764.5,99485.0,161258.48
0.00679,0.009173,0.005496,0.001962,1734825600,95153.5,94200.0,97261.7,97437.9,148114.735
0.005496,0.008977,0.008203,0.004494,1734912000,94861.1,92464.4,95153.4,96499.0,247211.855
0.008203,0.011526,0.007977,0.004068,1734998400,98627.2,93525.6,94861.0,99450.0,211610.632
0.007977,0.011426,0.010092,0.00697,1735084800,99379.7,97570.0,98626.9,99580.7,124696.892
0.010092,0.011882,0.009873,0.002293,1735171200,95751.0,95153.0,99379.6,99950.0,194857.651
0.009873,0.012605,0.007626,0.007171,1735257600,94258.9,93440.0,95750.9,97564.5,206008.243
0.007626,0.009734,0.008641,0.003867,1735344000,95259.1,94100.0,94258.9,95700.0,67991.349
0.008641,0.00962,0.001084,-0.000655,1735430400,93700.0,92961.8,95259.1,95300.0,95047.934
0.001084,0.012066,0.009683,0.001084,1735516800,92759.3,91510.0,93699.9,95031.6,222343.593
0.009683,0.013583,0.011188,0.006857,1735603200,93548.9,92000.0,92759.3,96254.3,178648.116
0.011188,0.014408,0.012749,0.008857,1735689600,94580.9,92796.5,93548.8,95161.2,91236.66
0.012749,0.013375,0.011451,0.008517,1735776000,96967.5,94357.4,94580.9,97822.4,181645.495
0.011451,0.011451,0.004369,0.002848,1735862400,98145.7,96061.5,96967.6,98949.0,125220.674
0.004369,0.010595,0.009567,0.003695,1735948800,98173.2,97438.2,98145.7,98760.9,71914.634
0.009567,0.010873,0.009852,0.005232,1736035200,98340.2,97227.0,98173.2,98852.6,74949.289
0.009852,0.011433,0.004365,0.003122,1736121600,102180.4,97872.6,98340.2,102444.0,207493.329
0.004365,0.012432,0.006608,0.004365,1736208000,96920.3,96153.0,102180.5,102762.1,258711.309
0.006608,0.009824,0.007577,0.004759,1736294400,95014.1,92500.0,96920.2,97242.2,262012.113
0.007577,0.008573,0.002936,-0.001992,1736380800,92505.9,91055.8,95014.0,95358.7,257760.902
0.002936,0.009848,0.006701,-0.000067,1736467200,94675.5,92173.6,92506.0,95882.5,261942.954
0.006701,0.008179,0.00588,0.002899,1736553600,94562.5,93802.1,94675.6,94988.0,64661.763
0.00588,0.009326,0.005942,0.004937,1736640000,94499.9,93661.1,94562.4,95444.0,77298.133
0.005942,0.009089,0.008817,-0.005021,1736726400,94485.3,88909.0,94499.9,95934.5,361150.49
0.008817,0.010807,0.004036,0.004036,1736812800,96514.9,94305.4,94485.4,97353.9,212859.661
0.004036,0.007919,0.001334,0.00045,1736899200,100460.0,96450.2,96514.9,100658.9,222417.566
0.001334,0.010583,0.005338,0.001334,1736985600,99937.4,97293.6,100460.0,100850.0,216802.52
0.005338,0.015532,0.006159,-0.001768,1737072000,104042.5,99902.0,99937.4,105784.0,249449.969
0.006159,0.013475,0.013137,0.006159,1737158400,104524.3,102242.8,104042.6,104962.1,167940.092
0.013137,0.019431,0.014074,0.012645,1737244800,101311.5,99600.0,104524.3,106450.0,280949.178
0.014074,0.028606,0.010631,0.010387,1737331200,102247.6,99501.0,101311.5,110000.0,530508.18
0.010631,0.011646,0.007413,0.005742,1737417600,106114.5,100097.2,102247.7,107241.6,273296.828
0.007413,0.011356,0.007129,0.005466,1737504000,103664.9,103211.6,106115.4,106390.0,151243.528
0.007129,0.010389,0.002274,0.001997,1737590400,103864.1,101211.0,103664.9,106840.2,418154.019
0.002274,0.008787,0.00535,0.002274,1737676800,104808.1,102680.0,103864.0,107076.5,165746.95
0.00535,0.010867,0.00825,0.00535,1737763200,104702.0,104040.6,104808.0,105274.7,65630.163
0.00825,0.010865,0.009235,0.007733,1737849600,102560.1,102450.3,104702.0,105496.9,75787.087
0.009235,0.009891,0.008121,-0.002665,1737936000,102021.3,97680.0,102560.0,103216.5,325689.874
0.008121,0.010335,0.007132,0.001057,1738022400,101279.6,100235.0,102021.3,103797.0,169917.261
0.007132,0.009875,0.008899,0.005069,1738108800,103698.2,101269.7,101279.7,104755.0,169989.952
0.008899,0.011946,0.001601,0.000574,1738195200,104676.9,103224.5,103698.1,106450.0,136967.4
0.001601,0.009385,0.004991,0.001601,1738281600,102379.7,101509.0,104676.9,106000.0,172237.817
0.004991,0.008371,0.004763,-0.00095,1738368000,100603.6,100215.0,102379.8,102734.9,90863.091
0.004763,0.008868,0.00867,-0.001572,1738454400,97664.5,96029.6,100603.6,101426.0,232934.693
0.00867,0.01919,0.001377,-0.003919,1738540800,101293.7,91130.3,97664.5,102456.0,455088.034
0.001377,0.011037,-0.000916,-0.000916,1738627200,97709.9,96100.0,101293.6,101729.3,262746.203
-0.000916,0.00498,0.003581,-0.00133,1738713600,96553.2,96106.1,97710.0,99124.2,151379.666
0.003581,0.008162,0.007605,-0.000877,1738800000,96515.1,95613.5,96553.2,99093.0,161521.013
0.007605,0.007878,-0.002419,-0.002502,1738886400,96454.5,95555.0,96515.0,100112.4,223373.629
-0.002419,0.005076,0.001125,-0.003585,1738972800,96411.9,95600.0,96454.5,96850.0,69050.432
0.001125,0.006342,0.000084,-0.000797,1739059200,96423.6,94650.1,96412.0,97301.7,101177.286
0.000084,0.008836,0.004245,0.000084,1739145600,97379.2,95200.1,96423.6,98328.0,132932.545
0.004245,0.008186,0.002411,-0.001294,1739232000,95731.4,94814.3,97379.2,98482.2,154832.904
0.002411,0.009497,0.009391,0.002411,1739318400,97816.3,94003.9,95731.4,98090.9,202448.079
0.009391,0.009521,0.006185,0.000602,1739404800,96560.6,95160.1,97816.3,98053.8,142240.526
0.006185,0.007472,0.002141,0.000319,1739491200,97445.1,96225.7,96560.6,98792.8,144452.957
0.002141,0.006918,0.004433,-0.000043,1739577600,97538.0,97170.0,97445.2,97941.2,47418.593
0.004433,0.005283,0.004654,0.001158,1739664000,96067.0,96002.0,97538.0,97665.8,56684.873
0.004654,0.006778,0.006539,0.00132,1739750400,95743.2,95150.6,96067.0,97000.0,105576.986
0.006539,0.00984,0.007498,0.005125,1739836800,95622.0,93321.6,95743.1,96737.3,179173.362
0.007498,0.009054,0.005071,0.004851,1739923200,96598.0,95012.5,95622.0,96878.7,124996.873
0.005071,0.007641,0.001866,0.000927,1740009600,98252.9,96366.0,96597.9,98662.1,129180.172
0.001866,0.023914,0.023054,0.00053,1740096000,96127.9,94830.4,98252.8,99431.5,250618.273
0.023054,0.023054,0.005791,0.00442,1740182400,96503.3,95701.9,96128.0,96988.0,65792.15
0.005791,0.008652,0.005921,0.004069,1740268800,96218.4,95180.2,96503.3,96602.9,69298.691
0.005921,0.009949,0.008379,0.003054,1740355200,91514.5,91300.0,96218.4,96470.0,217488.75
0.008379,0.008911,0.004945,0.000555,1740441600,88639.1,86020.4,91514.5,92500.0,472296.502
0.004945,0.008525,0.007947,0.002227,1740528000,84208.5,82222.0,88639.1,89367.1,401141.821
0.007947,0.011852,0.01121,0.000245,1740614400,84668.1,82667.0,84208.6,87066.0,269408.53
0.01121,0.01121,0.002634,-0.004516,1740700800,84299.6,78200.2,84668.2,85084.5,536343.231
0.002634,0.004158,0.000442,-0.004349,1740787200,86007.7,83779.0,84299.6,86516.5,146996.671
0.000442,0.013921,0.000786,-0.004372,1740873600,94222.8,85015.0,86007.7,94971.0,364711.538
0.000786,0.008549,0.001487,-0.00086,1740960000,86192.7,85029.0,94222.0,94373.4,436032.402
0.001487,0.00377,0.001649,-0.001873,1741046400,87245.9,81200.0,86193.3,88931.0,432434.798
0.001649,0.006308,0.002972,-0.000456,1741132800,90566.1,86328.0,87245.9,91000.0,279001.09
0.002972,0.007787,0.000183,-0.000907,1741219200,89887.8,87790.5,90566.1,92780.3,303058.632
0.000183,0.007883,0.005247,-0.00494,1741305600,86753.8,84600.0,89887.9,91257.7,452474.195
0.005247,0.005408,-0.000488,-0.002435,1741392000,86184.7,85108.0,86753.8,86876.5,96106.187
-0.000488,0.010611,0.000691,-0.000488,1741478400,80688.8,79933.4,86184.7,86470.6,221609.348
0.000691,0.007454,0.005733,-0.004154,1741564800,78567.8,77410.1,80690.7,84031.5,416386.797
0.005733,0.008194,0.001616,-0.001249,1741651200,82896.0,76560.0,78567.8,83600.0,390779.169
0.001616,0.006759,0.00211,-0.002432,1741737600,83640.7,80578.5,82896.0,84487.0,306171.124
0.00211,0.006515,0.003217,0.000503,1741824000,81085.4,79903.4,83640.7,84307.1,247960.052
0.003217,0.006542,-0.001741,-0.00205,1741910400,83939.8,80772.0,81085.5,85270.2,233544.708
-0.001741,0.00334,0.001962,-0.002922,1741996800,84302.9,83564.5,83939.9,84625.0,76674.97
0.001962,0.004916,0.000007,-0.000942,1742083200,82541.6,81925.6,84303.0,85136.0,174630.7
0.000007,0.007186,-0.000352,-0.000626,1742169600,83962.9,82384.0,82541.6,84727.1,182662.082
-0.000352,0.006087,0.001112,-0.000912,1742256000,82666.1,81113.5,83963.0,83979.8,188897.749
0.001112,0.005679,0.00155,-0.00146,1742342400,86809.8,82501.8,82666.2,86990.0,251961.741
0.00155,0.006378,0.003644,0.001064,1742428800,84183.6,83613.6,86809.8,87500.0,242943.492
0.003644,0.005103,0.000732,-0.00035,1742515200,84050.3,83122.0,84183.6,84813.6,144422.271
0.000732,0.003996,0.002628,-0.001567,1742601600,83804.9,83589.5,84050.3,84509.0,52218.652
0.002628,0.002754,0.000873,-0.001783,1742688000,86044.2,83761.2,83804.9,86110.9,90899.873
0.000873,0.005613,-0.000759,-0.007793,1742774400,87463.4,85478.3,86044.1,88752.0,210907.484
-0.000759,0.004616,-0.002243,-0.007315,1742860800,87369.8,86260.0,87463.4,88500.0,173505.289
-0.002243,0.004603,0.00201,-0.002243,1742947200,86873.8,85816.3,87369.9,88270.2,187956.695
0.00201,0.003363,0.001075,-0.002133,1743033600,87191.2,85724.5,86873.9,87722.4,163451.689
0.001075,0.008468,0.005498,-0.000853,1743120000,84380.8,83531.7,87191.2,87470.0,222284.56
0.005498,0.00666,0.002029,-0.000028,1743206400,82604.7,81601.0,84380.8,84589.7,135513.705
0.002029,0.003957,0.002096,-0.002463,1743292800,82352.8,81501.4,82604.8,83490.0,109565.925
0.002096,0.005525,0.003623,-0.000965,1743379200,82517.5,81222.0,82353.1,83895.8,212064.576
0.003623,0.006483,0.000625,-0.001121,1743465600,85120.9,82383.3,82517.5,85595.5,197263.176
