t,l,h,o,c,high,low,open,close,volume
1635033600,54685.47,57985.22,55486.66,57985.22,61550.0,59504.46,61325.09,60902.82,245816.821
1635120000,55149.7,58698.69,58698.69,56209.98,63795.98,60701.0,60902.82,63127.04,234201.1
1635206400,55061.42,57208.11,56813.34,57208.11,63362.06,59838.05,63129.25,60358.75,252256.924
1635292800,54693.74,58750.4,56388.35,56233.62,61550.0,57865.0,60358.74,58449.36,329112.396
1635379200,51780.44,56420.45,56420.45,55439.88,62641.26,57550.0,58449.36,60622.03,333323.116
1635465600,51401.06,55079.65,55079.65,52276.48,63069.71,60222.0,60622.02,62308.22,218355.773
1635552000,51999.92,53001.2,52420.9,52044.4,62415.85,60631.23,62308.21,61895.19,156041.523
1635638400,51348.73,55976.38,51807.63,55443.09,62462.99,60008.0,61895.19,61348.61,183599.524
1635724800,54289.03,55287.39,55287.39,54997.27,62543.58,59400.0,61347.14,60942.87,246158.361
1635811200,53607.89,55623.7,53643.36,54992.54,64349.55,60659.58,60942.87,63266.69,217592.062
1635897600,52726.94,55928.87,55092.91,52726.94,63613.0,60300.0,63266.69,62946.45,211190.183
1635984000,53160.24,56242.82,53160.24,55812.64,63149.0,60703.0,62946.45,61431.86,184677.079
1636070400,54252.55,56977.32,55570.71,56644.65,62671.48,60762.0,61433.9,61006.0,157569.637
1636156800,56757.86,59578.32,57014.93,57012.31,61645.75,60100.0,61006.0,61511.3,154919.118
1636243200,55251.82,56990.76,56990.76,55639.31,63377.58,61368.26,61511.3,63316.4,142878.208
1636329600,56809.8,60655.41,56809.8,59600.31,67932.89,63308.7,63316.4,67606.96,274932.146
1636416000,59539.94,61483.04,60108.13,60011.97,68675.16,66300.0,67606.96,67009.98,231843.834
1636502400,56626.5,62111.53,59977.96,56714.98,69198.7,62400.51,67010.65,64920.13,347835.573
1636588800,54806.62,57158.76,57158.76,54806.62,65646.98,64147.12,64920.13,64831.3,178279.275
1636675200,55066.61,60225.98,55066.61,57761.73,65500.0,62313.0,64831.2,64156.08,264576.325
1636761600,57078.53,58969.11,57895.76,57120.34,65073.24,63430.01,64156.08,64427.0,124466.493
1636848000,56728.46,59229.25,57136.71,57945.16,65569.99,63640.0,64426.99,65568.39,146424.701
1636934400,57698.82,62189.05,57698.82,61860.82,66395.05,63351.58,65568.38,63654.49,210026.602
1637020800,60514.63,65414.53,62331.63,60545.16,63655.77,58397.14,63654.49,60106.03,475025.706
1637107200,59652.73,63989.06,60592.17,59652.73,60848.85,58336.68,60106.03,60366.96,287388.873
1637193600,59782.67,62815.74,59782.67,60595.16,60999.0,56505.48,60366.97,56921.05,412021.672
1637280000,59198.25,61542.64,61129.34,59198.25,58333.0,55604.0,56921.04,58069.51,245356.121
1637366400,56984.18,59269.59,59046.81,57407.45,59873.84,57372.0,58069.52,59716.29,173697.342
1637452800,56257.07,57502.44,57200.87,56257.07,60052.82,58518.88,59716.28,58661.39,143887.271
1637539200,56240.75,60284.08,56240.75,60023.35,59624.56,55600.0,58648.87,56268.31,326184.881
1637625600,59800.27,61848.23,60535.52,60393.27,57888.0,55250.0,56268.31,57574.23,267790.325
1637712000,59378.92,62832.42,60228.71,62832.42,57775.27,55900.0,57574.24,57165.08,194683.757
1637798400,60103.56,61878.37,61878.37,60892.08,59449.62,57029.0,57165.09,58988.21,191912.653
1637884800,60805.33,67965.48,60828.88,67965.48,59186.41,53500.0,58988.36,53755.65,378650.919
1637971200,64225.13,67569.34,67443.66,64225.13,55300.0,53640.69,53755.66,54738.77,155119.117
1638057600,63140.84,64409.88,64249.5,63984.02,57474.76,53245.0,54738.77,57315.73,213600.615
1638144000,60615.85,64948.17,63994.57,61516.2,58924.21,56715.0,57315.72,57827.98,215111.466
1638230400,59357.49,61947.9,61548.24,60962.21,59224.99,55900.0,57827.97,56975.0,337624.148
1638316800,59240.98,61441.71,60734.24,61029.32,59100.0,56500.0,56978.06,57209.29,273959.104
1638403200,59928.42,61769.22,61248.54,60494.6,57428.49,55800.0,57209.28,56513.57,249985.255
1638489600,59752.78,61609.63,60310.61,61609.63,57670.0,50604.0,56513.56,53612.0,374132.016
1638576000,41688.83,66683.84,64730.54,41688.83,53889.69,40888.89,53611.86,49135.66,598774.989
1638662400,39548.09,42295.56,41629.33,42295.56,49699.49,47755.0,49135.66,49376.6,286434.382
1638748800,39385.5,40975.58,40975.58,39385.5,50888.0,47000.0,49373.83,50424.72,357711.029
1638835200,37499.42,40187.2,39558.97,40068.57,51929.0,50012.0,50424.72,50577.2,224670.618
1638921600,38992.7,41894.68,40536.61,40135.6,51210.6,48533.33,50577.2,50455.61,238229.884
1639008000,38977.02,41432.32,39510.15,41432.32,50773.03,47312.89,50459.61,47539.76,273086.086
1639094400,40343.7,43106.34,42314.57,40343.7,50188.42,46828.23,47539.34,47136.35,302974.429
1639180800,38728.82,40443.34,39605.9,39424.98,49499.05,46724.35,47132.31,49381.15,210959.992
1639267200,39639.11,43745.38,39639.11,43745.38,50768.0,48616.16,49379.51,50057.01,183434.285
1639353600,42000.87,44092.14,43712.22,43540.52,50180.0,45600.0,50057.02,46679.93,348551.322
1639440000,42707.5,45485.47,44152.87,43053.67,48657.92,46255.6,46679.93,48324.04,266213.627
1639526400,42377.65,44656.29,42663.78,44656.29,49479.75,46518.73,48324.0,48870.48,345239.891
1639612800,43704.45,48360.6,44654.1,47529.3,49439.79,47500.0,48870.48,47624.5,215874.187
1639699200,47232.52,52220.3,47565.88,50154.3,47988.27,45373.11,47629.1,46125.33,326458.135
1639785600,50631.42,53082.05,50631.42,53077.44,47336.99,45438.43,46125.33,46815.99,191006.415
1639872000,53207.85,57326.06,53207.85,56254.77,48461.17,46399.37,46815.99,46668.63,241698.541
1639958400,56055.48,62145.48,56055.48,61379.55,47533.42,45530.67,46668.65,46898.14,273804.259
1640044800,61829.91,69944.95,61829.91,69944.95,49298.78,46650.0,46896.82,48875.15,260008.358
1640131200,70070.78,73145.78,70188.43,73129.09,49599.0,48420.02,48875.88,48569.69,208463.689
1640217600,72845.01,74352.67,73262.05,73756.43,51377.74,48020.0,48569.69,50817.92,255885.48
1640304000,72144.12,74008.84,73406.41,72144.12,51805.0,50379.25,50817.94,50808.55,220208.725
1640390400,72638.83,74118.19,72638.83,73533.37,51190.0,50105.0,50809.37,50403.64,147662.438
1640476800,72479.06,74557,73824.38,72496.89,51300.0,49350.0,50403.64,50765.73,184800.616
1640563200,72113.25,76030.67,72297.03,73643.64,52134.0,50450.0,50765.73,50707.72,216225.263
1640649600,72282.54,74655.27,73752.22,74180.52,50713.56,47290.0,50707.72,47522.03,336083.34
1640736000,74150.09,75956.15,74212.41,74414.11,48125.97,46000.0,47522.02,46436.54,274795.378
1640822400,71998.25,73343.93,72958.02,71998.25,47911.68,45880.0,46436.53,47095.02,229931.288
1640908800,71372.17,74913.78,71883.2,74834.52,48575.0,45650.0,47095.02,46210.56,287186.003
1640995200,72962.69,74951.61,74790.17,72962.69,47943.77,46210.55,46210.57,47704.35,179433.584
1641081600,72403.84,74434.53,72970.65,73253.27,48000.0,46605.68,47704.35,47280.0,184795.093
1641168000,73297.81,80416.21,73297.81,80252.71,47575.22,45665.4,47280.01,46445.81,244781.793
1641254400,78564.04,81233.38,79508.43,80680.34,47524.36,45445.57,46445.8,45833.42,292149.75
1641340800,77464.77,82551.68,81155.76,77464.77,47075.29,42270.0,45833.41,43421.69,485477.569
1641427200,77486.06,80715.11,77849.14,79111.99,43766.0,42385.83,43421.7,43080.01,299509.851
1641513600,76709.96,80081.26,79293.45,76709.96,43135.0,40456.56,43080.01,41553.86,473214.849
1641600000,76242.58,79065.97,76606.49,76665.62,42335.0,40500.0,41553.87,41688.05,283737.224
1641686400,76397.66,78149.1,76397.66,77054.09,42773.85,41170.0,41688.05,41851.22,223134.952
1641772800,75124.4,79932.85,76158.66,75711.84,42219.84,39610.0,41851.22,41801.55,453644.116
1641859200,75911.41,78120.3,76545.61,77495.98,43118.0,41255.0,41801.55,42700.68,323760.691
1641945600,77304.77,78624.5,77366.21,77606.04,44300.0,42415.0,42700.69,43880.72,281339.294
1642032000,76401.03,77959.09,77460.52,77056.29,44396.68,42301.16,43880.72,42534.32,289289.18
1642118400,74697.45,77900.91,76819.76,74697.45,43450.0,41666.0,42538.72,43042.4,272517.077
1642204800,74265.22,76667.59,74477.32,75834.23,43800.0,42530.64,43042.4,43070.51,184649.157
1642291200,73760.24,75655.83,75222.89,73760.24,43464.71,42531.69,43070.51,43060.66,177450.475
1642377600,73657.01,77112.37,73704.83,75850.49,43159.32,41523.68,43060.66,42176.34,232748.345
1642464000,74721.95,77543.58,75761.22,74721.95,42680.0,41260.0,42176.34,42337.58,267472.465
1642550400,73850.67,77628.95,74731.9,75519.07,42545.0,41115.64,42337.58,41657.89,333952.095
1642636800,75402.23,81373.69,75402.23,75835.37,43495.0,40550.0,41656.9,40661.69,399818.052
1642723200,72037.35,77470.1,76573.97,72037.35,41095.76,35380.92,40662.06,36425.98,790320.909
1642809600,70801.58,74654.99,71838.26,73153.93,36817.74,33950.0,36426.46,35043.73,676272.904
1642896000,72757.16,74918.48,73109.34,74062.74,36496.92,34588.8,35043.73,36230.01,369372.903
1642982400,72441.3,77101.26,74129.9,72987.46,37528.0,32853.83,36230.0,36648.31,823000.702
1643068800,73101.05,77686.36,73101.05,76096.42,37561.03,35693.0,36648.3,36934.26,409535.517
1643155200,74714.38,79968.41,76066.47,74714.38,38886.58,36232.42,36934.26,36787.43,554457.384
1643241600,71924.59,74623.87,73869.55,71924.59,37200.0,35471.53,36787.42,37131.0,422006.922
1643328000,71644.5,74240.15,72375.28,74240.15,38000.0,36149.02,37131.0,37696.21,367509.143
1643414400,74255.73,77083.17,74255.73,76528.87,38750.94,37252.0,37696.22,38150.01,238657.764
1643500800,76022.84,77329.39,76314.3,77272.44,38420.3,37334.83,38150.0,37870.01,195029.125
1643587200,77273.59,82983.55,77273.59,82877.97,38741.73,36620.0,37870.0,38439.04,318440.392
1643673600,78400.52,82927.34,82927.34,78495.5,39260.26,37969.0,38439.04,38680.51,353354.121
1643760000,77020.67,80058.26,78617.24,77467.03,38834.18,36529.81,38680.51,36892.03,337570.934
1643846400,77766.55,79477.72,78030.28,78159.37,37395.0,36204.3,36892.05,37289.86,318656.228
1643932800,77749.24,83529.63,77749.24,83311.71,41741.76,37011.0,37287.33,41550.0,520105.77
1644019200,80349.69,81841.03,81530.34,81784.04,41922.0,40920.0,41550.0,41374.69,242184.07
1644105600,80735.28,82464.24,81260.34,80930.81,42656.8,41100.0,41374.68,42361.35,215323.95
1644192000,78181.03,80631.34,80507.62,78230.35,44541.16,41609.76,42361.34,43829.99,418053.774
1644278400,73091.5,78636.4,78140.1,73091.5,45600.0,42641.0,43829.99,44021.57,468015.421
1644364800,71727.6,74873.19,72958.57,74630.43,44826.0,43089.08,44021.58,44358.08,300270.062
1644451200,72406.01,79830.75,74616.64,72406.01,45847.5,43136.96,44358.09,43471.29,563922.075
1644537600,70821.4,74149.09,71883.66,71861.78,43900.0,41914.23,43471.3,42366.0,414646.193
1644624000,72597.01,75030.5,72597.01,72700.98,42980.0,41540.0,42365.99,42199.87,256269.325
1644710400,71902.29,74310.07,72534.31,71902.29,42755.97,41850.0,42199.88,42041.13,192068.012
1644796800,71699.48,76109.46,71699.48,73816.24,42888.0,41526.0,42041.12,42525.14,303990.933
1644883200,73552.78,79172.71,74210.39,77067.98,44777.0,42406.23,42525.14,44529.6,276735.421
1644969600,75052.16,77815.54,76127.39,76841.59,44536.8,43277.8,44529.7,43860.7,255790.287
1645056000,74665.85,76674.67,76661.45,74868.78,44150.0,40020.1,43860.8,40491.7,433958.984
1645142400,73042.86,75644.58,74877.69,73132.49,40944.1,39422.0,40491.8,39966.8,377679.782
1645228800,73257.8,77388.12,73309.21,75898.95,40438.7,39610.3,39966.8,40052.6,185624.675
1645315200,75101.58,77475.53,76070.63,75101.58,40100.1,37905.0,40052.6,38368.1,329740.444
1645401600,71934.37,76759.28,73683.85,72244.78,39510.0,36762.0,38367.9,36986.4,646391.815
1645488000,72739.54,75779.25,72902.04,75018.66,38450.0,36310.1,36986.4,38212.0,465313.497
1645574400,72997.92,75005.55,74823.05,73009.36,39250.0,36963.2,38212.1,37227.8,408056.255
1645660800,65878.47,75094.68,72851.33,65878.47,40376.1,34303.7,37227.9,38315.1,919820.907
1645747200,65535.25,69238.8,66003.49,67682.03,39750.0,37999.2,38316.2,39205.4,416316.366
1645833600,67231.9,68922.57,67515.26,67506.76,40441.1,38561.7,39205.4,39099.3,251892.201
1645920000,65184.56,70034.59,67245.85,65513.51,39868.6,36934.6,39099.3,37672.0,423197.247
1646006400,65861.24,74001.91,65861.24,68121.63,44341.0,37414.4,37672.1,43155.0,615391.161
1646092800,68824.5,74549.19,68824.5,70583.18,44935.0,42765.4,43155.0,44394.1,448483.646
1646179200,70661.85,73619.51,70661.97,72849.02,45350.0,43321.0,44393.6,43885.7,407603.721
1646265600,72680.6,75412.6,72846.06,74716.31,44080.0,41831.0,43885.8,42449.5,365565.832
1646352000,74655.39,77000.98,74655.39,74996.29,42525.3,38521.0,42449.6,39127.7,469138.374
1646438400,74905.38,76483.77,75145.09,76043.07,39580.0,38547.6,39127.7,39375.1,198747.893
1646524800,73096.64,76467.96,75991.24,73096.64,39690.0,38056.0,39375.0,38401.1,311705.26
1646611200,69688.71,76009.09,72404.83,69688.71,39550.0,37134.0,38401.1,37963.8,490254.516
1646697600,69211.49,72324.43,69246.76,69211.49,39340.5,37853.0,37963.7,38709.9,421462.367
1646784000,69019.49,73807.6,69185.86,72414.89,42647.5,38638.7,38709.9,41937.5,462059.811
1646870400,69327.78,72703.51,72189.11,69698.52,42034.3,38512.0,41939.5,39407.2,520645.186
1646956800,69587.67,71814.46,70113.52,70079.48,40242.0,38200.1,39407.1,38713.0,467078.892
1647043200,69538.27,72816.52,70077.4,71878.68,39578.4,38630.0,38713.1,38792.6,172494.825
1647129600,71509.36,76596.92,71706.76,73993.34,39300.0,37500.0,38792.7,37743.7,236623.694
1647216000,72951.49,77348.51,75679.76,72951.49,39989.0,37522.1,37743.0,39653.8,360058.358
1647302400,72210.49,75526.04,74133.56,75407.78,39901.8,38073.8,39651.6,39271.0,345019.243
1647388800,70729.76,75400.12,75400.12,74319.82,41804.0,38700.0,39270.9,41105.8,650589.661
1647475200,73571.38,74989.75,74084.85,74376.68,41498.4,40442.8,41105.9,40898.1,243988.794
1647561600,72812.36,76856.69,74583.99,76274.1,42322.8,40084.2,40898.0,41751.5,299134.443
1647648000,75229.42,76876.42,76241.81,76672.06,42446.6,41500.0,41751.6,42188.2,186459.954
1647734400,74664.41,77661.72,77424.12,75814.5,42269.3,40900.0,42188.2,41261.0,235774.129
1647820800,73328.13,76138.88,75291.16,73335.17,41544.4,40430.0,41261.0,40982.0,308396.46
1647907200,72959.16,78159.68,72959.16,75153.02,43517.7,40852.0,40982.0,42349.8,374297.674
1647993600,72989.78,75242.27,74498.23,73349.37,43051.0,41731.3,42349.9,42867.9,282631.74
1648080000,72498.1,81377.32,72498.1,80728.65,44200.0,42525.0,42867.8,43973.4,331440.057
1648166400,79625.29,83121.48,80416.67,79843.58,45142.0,43575.1,43973.2,44290.6,348620.122
1648252800,79476.02,80638.02,79747.24,79602.01,44785.0,44041.0,44290.6,44489.2,140712.587
1648339200,79481.31,83685.08,79644.59,79500.66,47047.0,44416.0,44489.3,46820.8,269280.228
1648425600,77355.53,80215.68,80215.68,77724.78,48200.0,46651.2,46820.9,47121.9,317565.782
1648512000,76580.2,78437.61,76655.83,76786.48,48100.0,46911.0,47121.8,47418.5,259040.835
1648598400,76035.95,78478.51,76540.18,76732.82,47688.6,46535.0,47418.5,47053.2,235009.892
1648684800,74387.05,76512.41,76512.41,74387.05,47619.4,45185.0,47053.1,45506.0,299837.61
1648771200,73351.41,76958.65,74404.87,73351.41,46700.0,44206.2,45505.9,46266.2,360734.553
1648857600,71597.77,73327.68,73327.68,72082.48,47236.8,45600.0,46266.2,45794.6,226413.357
1648944000,71390.76,72468.75,71705.54,71849.93,47448.0,45501.0,45792.3,46392.4,212589.013
1649030400,71796.88,76358.28,71796.88,73743.07,46895.5,45094.0,46392.3,46580.9,272796.541
1649116800,73079.67,78362.46,73368.89,77458.22,47188.0,45300.0,46580.9,45477.4,257524.639
1649203200,76050.37,81582.62,76713.63,81062.07,45494.2,43100.0,45477.5,43159.7,384359.375
1649289600,80699.53,81924.6,81546.56,81123.01,43888.0,42685.0,43159.8,43417.1,229567.98
1649376000,80488.95,83746.98,80840.58,82290.3,43968.1,42074.0,43417.1,42229.2,310095.829
1649462400,82242.48,83592.65,82601.92,83337.46,42796.7,42100.3,42229.1,42727.7,119722.654
1649548800,83174.79,85122.06,83174.79,83990.75,43399.4,41838.0,42727.8,42140.4,181904.47
1649635200,84037.94,90077.97,84353.02,84728.97,42399.9,39136.7,42140.3,39505.6,439530.02
1649721600,83189.6,85617.24,84318.04,84332.62,40700.0,39224.0,39505.6,40060.7,349883.631
1649808000,80504.13,84190.68,83397.88,80708.17,41580.0,39569.8,40060.7,41129.8,324910.931
1649894400,79862.04,82947.72,79862.04,82768.35,41474.8,39522.0,41129.8,39915.9,261966.391
1649980800,81727.85,84373.93,82776.87,81727.85,40888.0,39734.2,39915.9,40529.5,194680.671
1650067200,80903.8,82671.11,81442.75,81490.05,40700.0,39944.9,40529.6,40361.0,127705.057
1650153600,81334.89,83129.46,81401.91,82028.36,40574.1,39510.0,40360.9,39649.1,170331.824
1650240000,79264.36,87157.73,83546.85,79264.36,41310.0,38465.7,39649.1,40785.6,362435.319
1650326400,78515.29,80831.42,79368.85,79746.97,41788.0,40543.7,40785.7,41472.9,214404.271
1650412800,79642.27,82501.38,79691.13,79868.13,42166.8,40800.0,41472.9,41327.7,257382.427
1650499200,79983.98,83237.16,80054.16,79983.98,42966.0,39630.0,41326.0,40449.8,393149.956
1650585600,80436.29,85515.54,80528.84,85245.73,40786.1,39133.0,40449.7,39674.2,314935.753
1650672000,84988.26,86739.61,84988.26,86739.61,40000.0,39259.0,39674.3,39415.1,125046.817
1650758400,85548.19,87651.36,86183.23,85871.26,39930.6,38884.1,39413.8,39433.4,180371.762
1650844800,82333.48,88201.64,85793.96,82333.48,40650.0,38111.0,39433.4,40411.0,448877.893
1650931200,81032.29,87746.05,82016.86,87746.05,40800.0,37671.8,40411.0,38093.7,453132.198
1651017600,81804.19,89138.39,86767.64,82388.6,39470.0,37844.5,38093.7,39209.0,385645.365
1651104000,79613.88,82738.07,82395.87,79613.88,40376.6,38861.8,39209.0,39732.5,413543.408
1651190400,77751.39,83152.93,79104.79,83152.93,39924.8,38160.0,39732.5,38572.2,308116.375
1651276800,82824.25,84325.4,83152.91,84104.34,38782.6,37550.0,38572.2,37614.5,181810.382
1651363200,82342.05,85827.9,85169.95,82342.05,38680.6,37350.0,37614.4,38440.5,236549.462
1651449600,79179.73,82572.88,82572.88,80924.05,39222.0,38032.2,38440.2,38525.6,336845.365
1651536000,80785.07,90917.68,80785.07,90917.68,38674.7,37500.1,38525.5,37712.9,248986.222
1651622400,82198.95,91500.27,91109.72,82753.77,40071.7,37655.2,37713.0,39684.0,424498.818
1651708800,82803.09,91564.86,82803.09,90027.95,39845.0,35388.0,39684.1,36534.7,547209.0
1651795200,88216,90606.32,89936.81,88944.84,36679.3,35200.0,36533.7,35995.3,431979.24
1651881600,89381.83,92061.93,89381.83,91254.13,36138.0,34700.0,35995.2,35466.7,200264.833
1651968000,88976.73,94438.69,91197.31,88976.73,35504.0,33665.0,35466.7,34032.0,426872.584
1652054400,85757.55,93958.21,89155.09,86004.88,34243.3,30003.6,34032.1,30056.6,1078779.712
1652140800,81855.56,85462.58,85462.58,82563.04,32650.0,29701.4,30056.0,31002.1,863178.961
1652227200,75544.67,82308.65,81119.29,76888.31,32197.6,27651.0,31002.1,29074.7,1101875.972
1652313600,72008.54,78347.53,77773.25,72520.27,30257.0,26631.0,29077.9,29020.7,964475.589
1652400000,71382.74,77309.34,71382.74,76833.08,31072.6,28730.4,29020.8,29274.3,507620.105
1652486400,70542.24,76044.85,76044.85,70542.24,30352.2,28602.3,29274.2,30079.8,315756.895
1652572800,70208.27,76156.12,70208.27,72056.47,31462.0,29448.0,30079.5,31324.4,336773.139
1652659200,72714.6,76703.11,72714.6,74724.08,31327.4,29052.3,31324.3,29866.7,507243.166
1652745600,72805.53,79663.27,74363.05,72805.53,30794.0,29420.0,29866.4,30437.0,398624.519
1652832000,72870.15,78684.98,72870.15,78305.95,30700.0,28629.6,30437.0,28700.6,426700.457
1652918400,77455.1,84948.82,77989.65,84750.38,30550.0,28670.5,28700.6,30319.9,448856.724
1653004800,80460.83,87003.68,85786.3,80475.45,30784.4,28702.0,30319.9,29188.9,485439.171
1653091200,79410.7,82665.48,81266.85,79410.7,29650.0,28927.0,29188.9,29427.4,202804.089
1653177600,79084.35,85775.51,79110.38,83156.18,30500.0,29223.6,29427.4,30284.0,297116.44
1653264000,80486.44,88503.47,83648.62,81022.22,30658.0,28840.7,30284.0,29097.7,475720.75
1653350400,82306.34,88133.42,82306.34,83922.13,29887.3,28637.6,29097.8,29643.1,382124.449
1653436800,78948.5,83124.49,82723.23,79104.81,30246.7,29330.0,29643.0,29536.7,413459.484
1653523200,79455.5,86039.42,79569.85,82588.05,29877.0,27952.1,29536.7,29194.0,602137.086
1653609600,80506.78,85184.75,81974.09,82515.4,29387.0,28259.6,29194.0,28623.2,506638.884
1653696000,81350.5,83459.77,82591.13,82114.24,29265.7,28520.0,28623.3,29018.8,193644.283
1653782400,81354.88,88307.84,81611.05,85684.79,29595.2,28825.0,29018.8,29452.8,215139.934
1653868800,86117.19,93644.92,86147.29,88139.34,32307.6,29301.1,29452.6,31726.5,502712.176
1653955200,87436.48,91042.64,87436.48,87626.68,32427.5,31222.0,31726.5,31797.8,383688.265
1654041600,83490.95,90117.08,87997.36,83490.95,31986.1,29300.0,31797.9,29796.9,556992.756
1654128000,82472.17,87279.34,83552.77,85166.31,30750.0,29566.1,29796.9,30437.1,370924.687
1654214400,84098.71,86739.21,84362.21,84098.71,30693.2,29220.0,30437.1,29682.8,357110.377
1654300800,82484.27,84807.43,83718.93,82484.27,29988.0,29456.0,29682.8,29848.4,187520.534
1654387200,82245.45,83436.87,82547.83,82780.6,30250.0,29524.0,29848.5,29909.9,205385.831
1654473600,82936.02,95749.19,82950.9,95749.19,31780.0,29876.2,29910.0,31361.2,436522.874
1654560000,82276.79,95818.72,95818.72,84417.75,31599.0,29190.0,31361.2,31118.1,691714.985
1654646400,79772.94,89447.04,86334.93,79772.94,31325.0,29825.0,31118.0,30192.5,455686.637
1654732800,79846.7,84914.52,79846.7,84093.25,30691.9,29914.5,30192.6,30093.3,307312.175
1654819200,81901.1,88861.8,84610.76,88099.24,30374.1,28805.0,30093.4,29077.7,445928.659
1654905600,87977.94,90979.36,87977.94,89731.33,29427.9,28080.0,29077.7,28416.7,391367.814
1654992000,85093.01,90572.17,89758.28,85093.01,28530.3,26538.7,28416.6,26564.7,560834.131
1655078400,81488.44,85993.87,85993.87,82305.3,26877.0,21900.0,26564.7,22471.5,1622521.56
1655164800,81918.23,84982.78,82725.93,84263.4,23424.2,20823.0,22471.4,22122.7,1247609.796
1655251200,82256.87,90704.54,83843.67,83658.18,22800.0,20100.2,22122.7,22567.5,1509301.169
1655337600,83837.79,89926.43,84168.33,87859.73,23000.0,20222.0,22567.5,20387.4,882634.22
1655424000,88252.38,93450.45,90017.85,93450.45,21388.0,20228.0,20387.4,20457.3,776153.257
1655510400,89657.6,97906.02,94190.27,89657.6,20768.4,17593.2,20457.3,18959.7,1268591.388
1655596800,90426.22,98601.11,90426.22,91113.19,20821.0,17935.9,18959.7,20564.2,1089275.674
1655683200,90763.36,95518.7,91098.04,91377.58,21099.9,19630.0,20564.3,20570.1,935816.13
1655769600,91896.77,98251.75,91896.77,94601.86,21740.0,20337.8,20570.0,20713.1,787173.936
1655856000,93156,96910.95,93530.57,93876.64,20888.0,19745.7,20713.1,19977.4,812184.193
1655942400,92680.81,98093.21,94112.32,94761.12,21250.0,19874.0,19977.5,21096.6,698753.04
1656028800,95531.8,99686.34,95869.12,95531.8,21563.5,20732.5,21096.6,21231.2,645450.778
1656115200,94732.35,101800.86,95134.51,99669.49,21627.6,20894.0,21231.2,21481.9,434117.447
1656201600,96167.29,102788.45,100852.91,96167.29,21888.0,20952.0,21481.9,21029.1,442787.736
1656288000,96223.11,100346.48,96720.99,96309.41,21560.0,20500.0,21029.1,20730.0,539335.009
1656374400,96146.88,103895.05,96146.88,98768.05,21198.0,20188.0,20730.0,20268.6,582916.108
1656460800,98711.74,104888.89,99033.99,98843.69,20430.0,19817.2,20268.7,20109.9,608905.99
1656547200,97469.43,102761.62,98207.56,97993.97,20165.0,18563.0,20109.9,19923.5,859981.415
1656633600,90255.65,93484.13,93484.13,90873.42,20926.4,18948.8,19923.3,19272.0,915399.363
1656720000,90767.54,93733.9,90767.54,93733.9,19456.0,18959.0,19272.0,19240.9,382851.525
1656806400,91609.44,96393.43,93971.56,94770.48,19645.4,18780.1,19241.0,19305.9,449508.331
1656892800,94488.01,105291.08,94488.01,102468.66,20350.0,19046.3,19306.0,20226.6,633310.187
1656979200,96065.94,103985,102254.53,100006.23,20749.2,19291.6,20226.3,20170.0,854238.867
1657065600,100056.4,102369.02,100056.4,101960.68,20667.6,19753.0,20170.1,20554.1,682076.458
1657152000,102776.68,115762.12,102776.68,115540.11,21830.0,20244.9,20554.2,21613.4,699841.616
1657238400,106336.9,117379.11,116374.16,109681.79,22579.9,21175.2,21614.5,21587.9,848144.495
1657324800,108632.84,111224.35,109532.92,109868.4,22000.0,21309.6,21587.8,21580.0,393372.366
1657411200,104269.64,110882.88,109344.8,104269.64,21594.2,20600.0,21580.0,20853.8,468176.539
1657497600,103594.79,105674.9,104424.77,104174.27,20853.9,19870.0,20853.8,19954.3,561245.987
1657584000,104889.98,111461.98,105030.91,106770.32,20048.9,19228.3,19954.3,19322.9,640560.723
1657670400,106566.33,110311.53,106566.33,108422.81,20401.6,18901.0,19322.9,20220.1,975938.165
1657756800,104691.23,110348.65,104691.23,109526.82,20900.0,19600.0,20220.1,20578.6,765989.53
1657843200,107751.44,114739.39,109456.11,112462.34,21200.0,20364.3,20578.6,20823.1,626763.692
1657929600,111446.87,115700.92,112338.15,111980.8,21580.0,20471.0,20823.1,21183.5,539206.87
1658016000,111421.31,118671.63,111480.3,112592.43,21674.1,20742.0,21183.6,20794.4,485537.728
1658102400,109930.26,121440.4,112548.76,109930.26,22800.0,20764.4,20794.4,22423.9,982867.734
1658188800,106969.46,125802.02,109225.78,119809.32,23817.9,21575.0,22423.5,23385.9,1124029.082
1658275200,112514.84,122560.32,119220.32,112912.07,24277.0,22912.4,23385.9,23221.5,946647.815
1658361600,111529.57,117280.06,112353.86,112874.48,23441.1,22340.2,23221.5,23144.5,723543.466
1658448000,112478.19,118444.53,112587.08,117276.03,23750.0,22500.0,23144.5,22675.1,633907.934
1658534400,117090.72,122716.83,117090.72,118165.83,22990.0,21933.5,22675.0,22440.2,505887.673
1658620800,115363.31,117862.46,117862.46,115582.54,22999.0,22256.4,22440.1,22570.6,462958.953
1658707200,110747.78,115930.98,115586.56,110747.78,22656.8,21232.0,22570.6,21300.0,695770.655
1658793600,107634.17,114623.59,109872.13,113302.02,21334.4,20689.6,21300.0,21241.0,552498.903
1658880000,110079.88,115706.69,111245.76,113353.56,23100.0,21031.0,21241.0,22941.1,753370.303
1658966400,110539.64,114352.75,113894.78,113765.9,24194.6,22583.1,22941.1,23836.2,756741.836
1659052800,113430.14,117290.58,113430.14,114379.32,24500.0,23426.3,23836.2,23771.1,642337.051
