o,c,t,h,l,volume,close,open,high,low
3871263056,3960589582,1592870400.0,3960589582,3855146470,164673.499,9631.66,9686.99,9723.23,9585.0
3978646937,3926893409,1592956800.0,4052183501,3913988835,300450.251,9298.4,9631.65,9678.0,9210.0
3891504438,3741576977,1593043200.0,3895859027,3734676855,272566.502,9246.75,9298.78,9350.9,9005.0
3735506129,3526051845,1593129600.0,3746447677,3039710069,249348.67,9159.99,9246.75,9297.16,9038.52
3491345808,3477499507,1593216000.0,3509541641,3460755958,237840.165,9008.0,9159.99,9195.75,8816.4
3479812279,3534515731,1593302400.0,3580961824,3479812279,153842.891,9114.0,9008.0,9188.0,8932.68
3526413507,3574577430,1593388800.0,3589846784,3513415324,176660.525,9189.48,9114.01,9233.0,9022.0
3548770969,3523857567,1593475200.0,3548770969,3497554724,143469.832,9138.87,9189.99,9205.0,9063.97
3518782932,3566348172,1593561600.0,3566348172,3481505509,161642.185,9233.29,9138.88,9293.0,9090.0
3591126259,3625097090,1593648000.0,3646667579,3566953136,230747.519,9087.72,9233.29,9262.99,8936.0
3651739070,3505433698,1593734400.0,3681278503,3503307918,96947.338,9057.52,9087.72,9124.52,9036.06
3508595394,3529846533,1593820800.0,3544600986,3506453502,100215.438,9137.18,9058.07,9194.0,9042.84
3554244931,3635390058,1593907200.0,3635390058,3448647665,139545.566,9071.86,9137.18,9146.35,8900.0
3618901423,3679826581,1593993600.0,3679826581,3494374681,199643.828,9339.6,9071.87,9379.0,9058.1
3688240742,3728627864,1594080000.0,3763771109,3688240742,127833.975,9258.51,9339.59,9380.0,9201.23
3728581229,3875064143,1594166400.0,3875064143,3708320067,170243.001,9436.08,9258.51,9470.0,9233.47
3878520702,3822655385,1594252800.0,3921590032,3822655385,188355.856,9236.28,9436.08,9440.81,9164.33
3813242147,3732520654,1594339200.0,3825522616,3720638163,140849.874,9288.39,9236.29,9317.24,9121.42
3718180428,3674696790,1594425600.0,3718180428,3661214506,74976.521,9233.5,9288.39,9301.74,9178.91
3673433350,3678122124,1594512000.0,3708325398,3663643314,127841.882,9300.69,9233.5,9349.0,9155.0
3679985617,3859857566,1594598400.0,3859857566,3643475959,136117.659,9241.2,9300.7,9345.0,9200.0
3852076947,3869113688,1594684800.0,3902488976,3790574474,129704.278,9254.17,9241.18,9279.0,9116.0
3859634146,3825941147,1594771200.0,3859634146,3795969356,104107.708,9197.3,9254.17,9272.56,9156.0
3844856147,4056849801,1594857600.0,4072220067,3844856147,148089.45,9132.0,9197.75,9223.0,9044.02
4047837699,3908809856,1594944000.0,4047837699,3908809856,80940.584,9151.69,9132.0,9187.0,9087.0
3910230837,3903357821,1595030400.0,3925449387,3901694732,63233.596,9171.8,9151.7,9210.0,9121.98
3904740037,3931084720,1595116800.0,3931084720,3866467373,75554.579,9210.51,9171.79,9239.59,9108.0
3937555976,3894506973,1595203200.0,3964888530,3894506973,72429.691,9161.13,9210.68,9221.0,9131.01
3898815615,4306466972,1595289600.0,4306466972,3893791473,179211.347,9388.01,9161.28,9439.6,9152.62
4293575347,4248110517,1595376000.0,4319536479,4237975175,126598.902,9518.25,9388.0,9543.0,9272.0
4254714664,4457932201,1595462400.0,4508131307,4248532259,166990.147,9604.41,9518.25,9678.32,9439.86
4478079416,4417828248,1595548800.0,4521188478,4369810612,133975.068,9539.7,9604.41,9650.0,9470.0
4427834663,4541092194,1595635200.0,4541092194,4389892734,133377.589,9701.49,9539.7,9735.1,9526.31
4542125878,4617929018,1595721600.0,4728862876,4542125878,261998.786,9939.69,9701.54,10300.0,9655.2
4617816818,4846499590,1595808000.0,4846499590,4602304226,744752.4,11047.58,9939.68,11488.0,9928.61
4788739195,5091455715,1595894400.0,5091455715,4332865577,499486.679,10919.94,11047.58,11270.0,10580.0
5094821386,5134837684,1595980800.0,5177139025,4972288501,356188.761,11113.03,10919.94,11364.8,10844.34
5159096323,5130071853,1596067200.0,5211052805,5098785072,230327.988,11111.96,11113.01,11195.52,10826.55
5149018713,5288308222,1596153600.0,5293041204,5131451338,307399.731,11343.68,11111.97,11450.42,10971.78
5390744108,5558842743,1596240000.0,5587537799,5317924059,386322.642,11811.42,11343.67,11887.45,11201.0
5557025279,5049908310,1596326400.0,5741311039,5001464181,492803.351,11079.72,11811.43,12154.25,10490.0
5045318083,5075877431,1596412800.0,5092110016,4972033129,238654.591,11227.07,11080.7,11483.0,10923.0
5105476999,5080866061,1596499200.0,5105476999,4990389700,200044.934,11200.05,11227.07,11427.38,11025.0
5075246406,5165537420,1596585600.0,5165537420,4929489595,263510.011,11752.5,11200.06,11798.56,11103.0
5205399372,5398198548,1596672000.0,5404719081,5140524539,236459.595,11770.56,11752.5,11916.02,11571.78
5408202009,5308009304,1596758400.0,5438947230,5303535359,273935.127,11596.06,11769.97,11920.0,11318.93
5326973576,5181332982,1596844800.0,5326973576,5116099049,154707.303,11765.72,11596.26,11819.0,11513.69
5199330721,5210859674,1596931200.0,5212012788,5120528930,125463.463,11685.99,11765.72,11811.0,11526.9
5218390006,5426208908,1597017600.0,5568874464,5201594649,290418.014,11896.89,11685.99,12100.0,11384.9
5408953109,5518155376,1597104000.0,5518155376,5337564971,336861.638,11392.64,11896.86,11944.0,11127.0
5415306887,5221422647,1597190400.0,5415306887,5194403469,213799.491,11568.36,11392.64,11630.0,11140.0
5209961703,5171039658,1597276800.0,5220966695,5133318269,248214.725,11790.0,11568.37,11798.0,11272.0
5160124877,5233703610,1597363200.0,5267570704,5155040925,159019.959,11767.89,11790.0,11868.42,11644.6
5242075882,5370358331,1597449600.0,5445605810,5242075882,222262.987,11859.04,11767.89,11993.58,11682.0
5389179184,5421530799,1597536000.0,5470942546,5389179184,165733.721,11921.23,11858.91,11945.0,11688.0
5445207663,5688195440,1597622400.0,5688195440,5408484045,331435.112,12298.06,11921.32,12499.42,11780.0
5797657477,5602776586,1597708800.0,5820994901,5602776586,291349.888,11960.79,12298.06,12403.0,11810.0
5568317098,5293508776,1597795200.0,5592437483,5293508776,313267.066,11763.87,11962.03,12037.05,11574.78
5301077849,5228806038,1597881600.0,5326943425,5170912209,130981.044,11857.92,11763.88,11888.0,11676.03
5228865518,5211770690,1597968000.0,5228865518,5114545262,195106.536,11538.53,11858.53,11882.68,11491.0
5209399814,5082993705,1598054400.0,5236791338,5075274780,126696.73,11670.47,11538.53,11689.08,11385.06
5077563517,5021620072,1598140800.0,5077563517,5008360056,95608.033,11654.0,11670.48,11724.0,11522.15
5036084541,5131513500,1598227200.0,5169779125,5019163834,108781.125,11753.3,11654.0,11831.96,11595.0
5124164048,5161424095,1598313600.0,5193143065,5097695216,267234.771,11327.17,11753.29,11770.0,11130.0
5186477779,4927325739,1598400000.0,5186477779,4927325739,170305.024,11466.22,11327.18,11548.68,11255.95
4872798759,4809038945,1598486400.0,4872798759,4644565104,253778.342,11335.53,11466.22,11593.0,11130.82
4817404155,4744978780,1598572800.0,4892895043,4741523455,129477.627,11526.85,11335.83,11544.88,11283.19
4762561722,4789558925,1598659200.0,4840394912,4732980476,83715.229,11466.66,11526.85,11582.0,11419.34
4791046120,4868422662,1598745600.0,4870027098,4772764791,113266.672,11714.14,11466.27,11724.12,11457.88
4856553357,4943868940,1598832000.0,4943868940,4855455181,127272.378,11658.11,11714.13,11784.21,11575.78
4944023301,5154839457,1598918400.0,5165258828,4869109522,211680.828,11930.18,11658.11,12061.07,11531.34
5221987602,4845805015,1599004800.0,5236555769,4845805015,280411.964,11396.96,11930.17,11961.0,11156.0
4842367949,4411151056,1599091200.0,4842367949,4411151056,487812.737,10141.08,11396.44,11475.0,9901.16
4356214222,3786597119,1599177600.0,4356214222,3786597119,432563.841,10448.0,10141.4,10635.77,9878.65
3746585925,3738410725,1599264000.0,3751203727,3699106232,399307.282,10168.71,10448.0,10567.87,9808.58
3710097548,3691930010,1599350400.0,3710097548,3635432350,190207.654,10258.13,10168.23,10348.97,10003.0
3673693108,3765629574,1599436800.0,3775613083,3673693108,258476.949,10378.76,10258.13,10420.55,9879.68
3776441639,3820398813,1599523200.0,3826074911,3684318145,317802.322,10129.02,10379.3,10443.79,9842.01
3823155584,3711642686,1599609600.0,3823155584,3685273517,151222.689,10219.29,10130.0,10346.0,9981.13
3719639526,3747680283,1599696000.0,3771663517,3671865608,187667.873,10335.91,10219.29,10484.6,10211.67
3755584870,3767227181,1599782400.0,3816005919,3725375004,135929.303,10387.81,10335.91,10397.85,10200.8
3763366071,3767070885,1599868800.0,3808850665,3763366071,97429.037,10438.28,10387.81,10477.7,10271.0
3779228369,3807252962,1599955200.0,3855679043,3779228369,159021.843,10327.72,10438.29,10580.0,10209.01
3800938545,3973780681,1600041600.0,3973780681,3800938545,205260.236,10664.1,10327.72,10746.06,10241.57
4004319355,3981091787,1600128000.0,4034621747,3928523840,247657.23,10776.78,10664.1,10923.42,10592.0
3993983541,4131681574,1600214400.0,4137193080,3938749268,252881.019,10948.17,10776.88,11089.08,10661.9
4169594289,4101491112,1600300800.0,4200868475,4101491112,186484.361,10935.33,10948.16,11040.0,10740.0
4105151513,4087920444,1600387200.0,4109297004,4055072719,136028.351,10926.29,10935.97,11035.0,10810.1
4068911441,4187243509,1600473600.0,4190974378,4055704601,126239.232,11073.74,10926.3,11177.0,10880.0
4188818668,4128853512,1600560000.0,4188818668,4080488439,150450.562,10914.28,11073.2,11073.9,10751.0
4112583230,3912209440,1600646400.0,4115552337,3912209440,333047.145,10414.73,10915.52,10980.69,10281.0
3927123793,3910429162,1600732800.0,3927123793,3887995979,179900.686,10523.32,10414.73,10574.08,10353.1
3897627986,3873920451,1600819200.0,3897627986,3839790976,203027.542,10237.91,10523.32,10531.94,10132.21
3874095706,3788160209,1600905600.0,3874759804,3788160209,241646.573,10724.92,10237.91,10837.27,10191.0
3810297479,3616780767,1600992000.0,3810298442,3575607409,170930.773,10683.51,10724.91,10754.29,10551.56
3633433143,3724820892,1601078400.0,3724820892,3621770613,109340.491,10726.5,10683.5,10827.8,10642.23
3728484353,3731224887,1601164800.0,3766937751,3699692166,123440.716,10768.0,10726.5,10793.5,10584.0
3711525309,3796016184,1601251200.0,3815215777,3709827237,187105.377,10691.45,10768.0,11024.0,10627.19
3797604189,3754716879,1601337600.0,3800113309,3679117782,146888.319,10836.98,10691.94,10863.94,10631.49
3755004414,3680989786,1601424000.0,3755004414,3620671419,132834.116,10773.0,10836.99,10845.99,10660.05
3682011527,3764206460,1601510400.0,3778415536,3649346604,253619.622,10612.63,10773.0,10935.14,10442.0
3693648298,3607259134,1601596800.0,3721924869,3605050689,224747.037,10565.15,10612.62,10660.0,10371.03
3614849238,3627334971,1601683200.0,3627334971,3584117722,76315.911,10537.96,10565.44,10596.0,10491.11
3626495389,3638453933,1601769600.0,3638453933,3606766648,90912.105,10660.16,10537.96,10694.0,10514.0
3643509785,3731848035,1601856000.0,3731848035,3637924760,130589.137,10785.0,10660.16,10792.0,10608.9
3734100963,3848778623,1601942400.0,3849266660,3732385157,184895.25,10593.65,10784.99,10792.0,10510.66
3818508966,3792350620,1602028800.0,3818721265,3767854674,106700.522,10658.75,10593.65,10675.0,10540.29
3796483387,3933952999,1602115200.0,3933952999,3792514672,207938.861,10919.45,10658.75,10958.0,10523.0
3954396886,4114232849,1602201600.0,4114232849,3937747301,154336.818,11050.47,10919.45,11110.0,10818.44
4132819042,4146751140,1602288000.0,4149454670,4095795591,199398.012,11294.79,11050.46,11494.0,11050.46
4133675807,4179759150,1602374400.0,4188818480,4130337072,146323.076,11369.59,11294.78,11450.73,11273.77
4210207495,4245678571,1602460800.0,4245678571,4128386493,254217.203,11530.36,11369.59,11732.0,11157.0
4272120738,4178529519,1602547200.0,4305298642,4150313729,199115.115,11419.36,11530.37,11562.0,11308.0
4180051899,4173874910,1602633600.0,4224535778,4133720256,192936.97,11417.13,11419.36,11550.0,11280.5
4125567982,4171157859,1602720000.0,4178203085,3796915433,215260.399,11502.0,11417.12,11649.48,11250.0
4183607053,4074471438,1602806400.0,4234330379,4063807122,212339.085,11318.92,11502.0,11538.92,11175.0
4077889587,4011680078,1602892800.0,4083373175,4011680078,95892.966,11356.25,11319.51,11424.09,11250.0
4008208468,4074400684,1602979200.0,4074400684,4004852643,92472.191,11501.1,11356.25,11529.93,11342.54
4070576225,4322518134,1603065600.0,4322518134,4070576225,230161.648,11745.0,11501.5,11830.0,11404.01
4377797099,4674821809,1603152000.0,4674821809,4337611629,312811.802,11900.03,11744.99,12045.78,11673.0
4708814182,4939595738,1603238400.0,5025675284,4663138255,591963.069,12796.07,11900.03,13240.0,11876.0
4950386905,5087290578,1603324800.0,5093727750,4897161757,343851.666,12968.87,12796.06,13188.27,12675.5
5097821296,5183829155,1603411200.0,5184717245,5032824987,237042.526,12925.82,12970.39,13043.0,12725.04
5189158864,5290592326,1603497600.0,5290592326,5092460463,176146.631,13110.88,12925.82,13177.59,12871.07
5346678466,5186989723,1603584000.0,5437980505,5156018394,206012.652,13023.81,13110.88,13369.0,12715.0
5169964406,5379038030,1603670400.0,5379038030,5169964406,316503.296,13047.24,13024.21,13240.0,12729.0
5271244199,5471812235,1603756800.0,5471812235,5126222335,411509.506,13629.38,13047.24,13787.83,13041.3
5522041592,5084599129,1603843200.0,5554900298,5084599129,476993.789,13256.17,13629.89,13863.0,12876.0
5150530449,5269748831,1603929600.0,5269748831,5079898675,355352.336,13446.65,13255.79,13637.22,12965.0
5282095066,5186201272,1604016000.0,5378873156,5123804024,349890.573,13549.12,13446.65,13665.65,13100.0
5266333570,5558997871,1604102400.0,5579700252,5264310694,357853.23,13783.73,13549.12,14140.0,13403.36
5561039671,5516498823,1604188800.0,5590807604,5497249869,198395.231,13752.86,13783.73,13891.52,13605.9
5525944575,5370174288,1604275200.0,5557685769,5302782157,327991.768,13540.54,13752.87,13823.75,13195.0
5395421628,5230526916,1604361600.0,5404992231,5145358743,348730.51,14016.55,13541.55,14070.0,13276.33
5225326658,5156036531,1604448000.0,5396584600,5094745502,451433.42,14134.31,14016.55,14280.0,13512.0
5218432994,5725855969,1604534400.0,5785014549,5218432994,717489.697,15598.75,14134.32,15777.0,14088.01
5728225660,5702300795,1604620800.0,5757953775,5580630875,559380.06,15590.96,15598.74,15984.2,15177.0
5674454539,5727361099,1604707200.0,5778189136,5651395720,457582.681,14824.34,15590.95,15774.0,14350.0
5763131263,5597578686,1604793600.0,5763131263,5414452539,290616.393,15473.2,14824.33,15678.0,14710.0
5612450934,5621107461,1604880000.0,5788744794,5559169815,474181.983,15328.72,15473.2,15869.0,14822.0
5600151382,5576140133,1604966400.0,5670236884,5576140133,244073.495,15294.68,15328.72,15474.17,15071.0
5560968004,5904194409,1605052800.0,5904194409,5556674551,330772.852,15690.24,15294.68,16000.0,15274.89
5928422073,6028782656,1605139200.0,6078250937,5791352446,471759.126,16289.02,15690.24,16345.0,15437.7
6053471891,5990380828,1605225600.0,6248993347,5990380828,306656.359,16320.54,16289.01,16479.99,15955.6
5978322557,5908360911,1605312000.0,5996398607,5818926549,266206.937,16064.51,16320.54,16326.82,15700.0
5892834476,5838212828,1605398400.0,5892834476,5786322864,210318.453,15952.27,16064.51,16161.23,15768.0
5839472341,6212958403,1605484800.0,6212958403,5813355466,342459.329,16707.07,15951.93,16882.0,15862.0
6223149474,6344332217,1605571200.0,6344332217,6212584130,524094.697,17670.01,16707.0,17890.1,16550.0
6416208294,6457462938,1605657600.0,6605879153,6219595887,732937.097,17788.32,17670.01,18520.0,17215.03
6409668406,6555357646,1605744000.0,6555357646,6334962298,406500.977,17811.68,17788.32,18200.0,17347.27
6585634329,6917601432,1605830400.0,6917601432,6496093510,407926.802,18664.31,17811.68,18831.6,17748.92
6957861473,6873365015,1605916800.0,6962421445,6837473063,342412.49,18721.99,18662.85,18986.0,18302.08
6918984286,6960281481,1606003200.0,7051141494,6897369428,373779.417,18435.2,18721.99,18780.0,17645.98
6983566459,7208235669,1606089600.0,7227809963,6919117741,364221.378,18382.07,18434.17,18812.65,18013.97
7244329241,7346884566,1606176000.0,7346884566,6960446816,477968.289,19179.64,18382.07,19440.0,18000.0
7334874818,7434232634,1606262400.0,7434232634,7168335427,426276.99,18741.67,19178.53,19554.19,18509.12
7396097604,6170498362,1606348800.0,7396097604,6170498362,850692.856,17155.34,18741.66,18940.69,16181.0
6192886421,6025923153,1606435200.0,6192886421,5949523914,398072.933,17144.1,17155.37,17465.0,16444.83
6013095567,6155907905,1606521600.0,6157190416,6013095567,268833.749,17717.74,17144.11,17880.0,16865.78
6197045701,6358858390,1606608000.0,6366590452,6170451674,256024.006,18181.09,17717.74,18343.0,17523.0
6367681509,7001804893,1606694400.0,7001804893,6367681509,500482.574,19720.0,18180.43,19944.0,18178.82
6973369373,7255927767,1606780800.0,7550932844,6969079487,553885.333,18772.7,19722.09,19956.0,18050.0
7205941824,6788472269,1606867200.0,7205941824,6739785785,335717.482,19207.01,18770.33,19365.0,18329.58
6750966517,7098172870,1606953600.0,7098172870,6727203534,245020.576,19434.3,19207.01,19640.0,18865.0
7163977512,6896900697,1607040000.0,7163977512,6896900697,276271.939,18664.2,19432.66,19537.16,18570.0
6891356531,6921576391,1607126400.0,6936713575,6801798736,165912.647,19147.62,18662.72,19203.46,18510.0
6935515069,6934385854,1607212800.0,6992674893,6901629670,176004.606,19375.02,19147.63,19449.1,18855.35
6954482590,7125775958,1607299200.0,7189542483,6935678641,169402.371,19172.88,19375.0,19446.36,18908.66
7112249844,7222167975,1607385600.0,7225221217,7086123250,280714.132,18319.32,19172.87,19319.38,18133.33
7189336074,6975476191,1607472000.0,7203667953,6897113525,353123.689,18537.98,18319.33,18639.7,17650.0
6926677821,6872597093,1607558400.0,6949683932,6832098172,233960.241,18253.51,18537.97,18550.0,17916.0
6889906682,6819505581,1607644800.0,6909363017,6747499968,317866.07,18031.47,18254.0,18290.44,17555.0
6833841804,6788175626,1607731200.0,6833841804,6714133210,196962.282,18800.0,18031.71,18950.0,18012.21
6800915635,7224271959,1607817600.0,7224271959,6800915635,239760.089,19175.07,18800.0,19432.0,18705.46
7171320510,7245333199,1607904000.0,7245333199,7112445120,181555.823,19270.7,19175.06,19355.35,19004.72
7265871257,7409114123,1607990400.0,7497288482,7259985893,248744.054,19424.91,19270.71,19598.0,19039.64
7463911056,7931301294,1608076800.0,7931301294,7429964738,459302.012,21346.8,19424.9,21600.0,19274.55
7949913740,8197999941,1608163200.0,8356790130,7949913740,823435.821,22816.99,21346.81,23888.04,21231.5
8301061152,8409129867,1608249600.0,8409129867,8076238747,305997.222,23124.35,22816.99,23330.0,22363.94
8436071012,8681299462,1608336000.0,8681299462,8430037883,337535.438,23847.28,23124.35,24281.61,22735.81
8838500971,8718827231,1608422400.0,8930444625,8655154632,322289.774,23472.96,23847.28,24376.0,23076.25
8822189598,8466302895,1608508800.0,8900011704,8369899205,476456.589,22730.1,23472.96,24145.0,21920.0
8472580222,8663498912,1608595200.0,8663498912,8241319522,326124.313,23826.99,22736.05,23850.0,22387.0
8673089927,8667241125,1608681600.0,8781575938,8596868180,394754.939,23238.27,23826.74,24235.42,22572.52
8579637817,8262113700,1608768000.0,8579637817,8215484571,237754.257,23737.44,23237.73,23819.81,22700.0
8138102634,8537545233,1608854400.0,8798133517,8138102634,284523.431,24730.0,23738.75,24827.64,23450.0
8507256451,9019163416,1608940800.0,9019163416,8505574775,367265.555,26508.83,24729.99,26926.0,24507.24
9122240165,9296196780,1609027200.0,9497147589,9078564409,540264.148,26305.64,26508.84,28459.84,25850.0
9355796634,9425697665,1609113600.0,9425697665,9102049474,267563.468,27102.66,26301.76,27538.82,26117.1
9414133529,9079706772,1609200000.0,9430373294,9079706772,260759.449,27402.83,27101.45,27441.73,25913.01
9031831095,9427722097,1609286400.0,9518129883,9031831095,374737.655,28906.99,27402.83,29063.72,27401.0
9410938577,9563436946,1609372800.0,9747861301,9388087809,313648.835,28951.68,28906.99,29376.7,27848.0
9535793280,9744374758,1609459200.0,9750608678,9402007065,210716.398,29337.16,28948.19,29668.86,28627.12
9697616507,10430896957,1609545600.0,10430896957,9548522324,545541.08,32199.91,29337.15,33480.0,28958.24
10542617119,10826878387,1609632000.0,10826878387,10262377339,487486.989,33054.53,32198.41,34832.25,32000.02
10765443938,10122418086,1609718400.0,10774179030,9792775318,506128.023,32031.07,33053.93,33653.56,27800.0
10063501295,10004801839,1609804800.0,10202249484,9735253959,433720.833,33999.52,32029.55,34500.0,29900.0
10001680536,10993796812,1609891200.0,11069746867,10001680536,444019.83,36823.68,33999.51,37037.51,33356.46
11033240100,11903787508,1609977600.0,11903787508,11033240100,520147.908,39498.92,36825.77,40565.62,36337.36
12002254603,12462566454,1610064000.0,12462566454,11554073528,518080.826,40637.23,39498.32,42125.51,36539.77
12273668163,12668733050,1610150400.0,12751990147,10006720357,260882.805,40136.04,40638.91,41539.88,38733.28
12520724315,12711828416,1610236800.0,12882086975,12402820695,436759.048,38221.67,40136.05,41412.12,35268.0
12743010051,11316965185,1610323200.0,12743010051,11210122607,906275.651,35408.46,38200.01,38322.18,30448.0
11114775537,11712977828,1610409600.0,11993557469,11114775537,449065.693,34056.9,35406.92,36693.44,32600.0
11656625324,11636936833,1610496000.0,11879483030,11282616128,398188.088,37421.07,34065.53,37880.0,32420.0
11643800697,13277105243,1610582400.0,13277105243,11607718701,353142.386,39163.31,37416.34,40189.39,36764.33
13159049227,12813385348,1610668800.0,13159049227,12753815868,437610.113,36755.24,39163.31,39790.0,34478.0
12588967160,12417066200,1610755200.0,12588967160,12064265871,301102.477,36025.66,36755.25,38000.0,35366.0
12524096598,12013192067,1610841600.0,12524096598,12013192067,287686.129,35869.83,36025.65,36898.0,33863.5
12098908764,12462339582,1610928000.0,12586795249,11867180417,253386.703,36686.86,35875.72,37547.94,34808.47
12454585074,13030780862,1611014400.0,13123194673,12257146828,257889.419,35891.03,36690.0,37961.0,35850.0
13134344471,11981400782,1611100800.0,13166141836,11961485365,329192.419,35500.0,35891.74,36461.44,33403.0
11916815235,11286862725,1611187200.0,11965298356,11286862725,550562.277,30879.97,35499.23,35636.17,30069.9
11333376971,10804884811,1611273600.0,11412434460,10552494246,453568.538,32986.34,30875.77,33831.52,28880.0
10823876080,10474224815,1611360000.0,10853006079,10412525785,256776.411,32086.48,32990.08,33495.0,31405.0
10474730289,10548970803,1611446400.0,10655332289,10385634103,212107.044,32275.63,32086.48,33125.75,30914.2
10534988971,11231657710,1611532800.0,11231657710,10410437873,316687.524,32253.68,32274.88,34880.0,31921.47
11301159827,10427417593,1611619200.0,11325056076,10374220248,346861.707,32474.14,32253.68,32950.0,30810.0
10472882063,10366240220,1611705600.0,10613592145,10366240220,431022.839,30381.04,32474.81,32562.2,29240.0
10347872639,10552734076,1611792000.0,10552734076,10238730350,311528.373,33399.75,30382.96,33778.95,29843.33
10504048904,11851601708,1611878400.0,12139897150,10504048904,713579.785,34269.35,33399.99,38641.1,31960.0
11918668154,10933549751,1611964800.0,11918668154,10715435687,267861.872,34289.85,34267.04,34988.88,32849.06
10983832702,10956126275,1612051200.0,11068994826,10895003197,211293.891,33126.21,34284.76,34393.22,32193.04
10968923240,10905232819,1612137600.0,11082149108,10714857615,240632.325,33546.09,33125.11,34720.0,32322.47
10882323394,11318951329,1612224000.0,11361611547,10691073537,239856.23,35504.06,33546.08,36041.0,33450.0
11228545554,11552446818,1612310400.0,11554683256,9729545046,240308.078,37652.51,35504.07,37700.0,35410.0
11649681424,11955759602,1612396800.0,12117680779,11649681424,306715.022,36976.93,37651.92,38833.0,36233.0
11915331545,12588649905,1612483200.0,12601301586,11858308983,196277.444,38362.65,36975.19,38411.82,36586.68
12604709936,13559066418,1612569600.0,13559066418,12380714990,310826.315,39249.54,38357.17,40992.4,38269.0
13717079120,13262607267,1612656000.0,13717079120,13119761117,296721.925,38849.25,39249.53,39757.87,37403.27
13110666668,14791705194,1612742400.0,14791705194,13006350440,440167.093,46451.32,38849.24,47146.0,38037.0
15081716110,15772503476,1612828800.0,16096304199,14826241765,381477.426,46492.54,46451.32,48266.36,45057.65
15835303885,15364491149,1612915200.0,15835303885,15364491149,334979.017,44850.0,46492.53,47475.0,43770.0
15408565244,16380776900,1613001600.0,16380776900,15245202451,330540.045,48060.21,44850.0,48810.0,44038.97
16466809118,16090288526,1613088000.0,16653295634,16090288526,259186.288,47361.03,48060.21,49278.98,46121.0
16196026467,16370354558,1613174400.0,16577546743,16075411781,199965.397,47221.62,47364.0,48290.0,46252.1
16383962594,17544707794,1613260800.0,17692128342,16294493847,241935.666,48655.21,47221.63,49875.16,47093.16
17337189949,16657658158,1613347200.0,17375740201,16385115012,248960.404,47981.58,48655.21,49100.0,45349.21
16698392678,17613950392,1613433600.0,17742937610,16543290764,343592.011,49197.94,47981.6,50953.44,47101.02
17490839545,18766911793,1613520000.0,18855939034,17231130267,312007.458,52194.62,49197.93,52800.0,49029.62
18740704590,18995900870,1613606400.0,18995900870,18691900955,185489.89,51619.7,52194.62,52640.0,50948.0
18882799560,18887416018,1613692800.0,18887416018,18394658530,257911.872,56004.1,51612.46,56582.0,50800.0
18987752658,18277531868,1613779200.0,19120076979,18277531868,240296.308,55917.41,56005.85,57699.0,53905.0
18442700918,19217958395,1613865600.0,19463008873,18442700918,196820.573,57487.43,55908.45,58472.14,55564.5
19196547773,17577564695,1613952000.0,19235800581,17342038575,480660.187,54121.1,57475.5,57591.87,47751.42
17591555871,16174942603,1614038400.0,17591555871,15865159838,748737.462,48930.0,54125.55,54260.12,44893.82
16233105399,16117647880,1614124800.0,16535497049,16117647880,333415.219,49702.03,48930.01,51435.58,47000.0
16188215967,15914322221,1614211200.0,16637860241,15914322221,349943.016,47089.37,49702.05,52134.96,46685.43
15788314588,14923381661,1614297600.0,15788314588,14923381661,440670.32,46313.13,47087.97,48438.01,44100.0
14957205316,15089832490,1614384000.0,15446129510,14957205316,256027.074,46102.63,46313.12,48476.05,44926.77
15139232110,15072628027,1614470400.0,15188281449,14835542382,370358.825,45163.36,46097.09,46678.0,43002.05
15069157991,15903995138,1614556800.0,16030864136,15069157991,315659.931,49592.7,45162.64,49800.0,44972.49
16032702366,15697935772,1614643200.0,16131109149,15622730565,273100.435,48450.57,49594.99,50221.77,47058.06
15787985285,16154614080,1614729600.0,16848369534,15431638159,350311.234,50373.75,48454.21,52681.51,48110.66
16122790247,15652486976,1614816000.0,16261966292,15573347235,387428.957,48385.77,50373.75,51800.0,47500.0
15664470012,15445383336,1614902400.0,15664470012,15204689125,354602.756,48770.57,48385.77,49470.0,46320.0
15418297551,15363751126,1614988800.0,15432547899,15193537746,215092.91,48908.21,48772.68,49253.63,47090.0
15400111403,16169465655,1615075200.0,16410297920,15400111403,248398.116,50995.27,48908.21,51480.0,48908.21
16270433208,17161357699,1615161600.0,17265431400,16201468340,308339.866,52429.43,50991.35,52450.0,49310.0
17485395591,18786526843,1615248000.0,19029093875,17485395591,285604.798,54917.78,52429.43,54950.0,51880.0
18829657665,20131908969,1615334400.0,20332674061,18638011974,401159.493,55947.98,54917.78,57500.92,53061.0
19953958910,21204905677,1615420800.0,21204905677,19567741826,364681.318,57844.52,55949.3,58283.0,54356.44
21244244102,20542740216,1615507200.0,21244244102,20488135235,335495.042,57291.03,57842.64,58186.33,55074.3
20590355266,23280175419,1615593600.0,23436582845,20265279952,320322.173,61267.41,57291.04,61950.0,56136.0
23294929695,22890210066,1615680000.0,23405993444,22839310660,231991.901,59037.12,61267.41,61798.0,59005.0
22667817277,21056554507,1615766400.0,23485836016,21056554507,448820.83,55646.61,59037.11,60740.0,54517.28
20861652732,20420184925,1615852800.0,20861652732,20040666632,339718.202,56954.19,55646.61,56988.0,53335.0
20550851601,21002399863,1615939200.0,21002399863,20311226490,339397.712,58959.0,56953.23,59078.79,54154.93
