start_time,datetime,range_0_1_percent,range_0_1_usd,range_100_1k_percent,range_100_1k_usd,range_100k_1M_percent,range_100k_1M_usd,range_10_100_percent,range_10_100_usd,range_10k_100k_percent,range_10k_100k_usd,range_1M_inf_percent,range_1M_inf_usd,range_1_10_percent,range_1_10_usd,range_1k_10k_percent,range_1k_10k_usd
2023-03-25 14:00:00,2023-03-25 14:00:00,0.00165719,6314166.33120196,1.09058104,4155305007.3505225,14.67894226,55929343927.002014,0.19895238,758043463.8029405,10.50586521,40029188636.7965,69.35190331,264242912296.22708,0.01499023,57115397.79371717,4.15710838,15839311857.084084
2023-03-25 15:00:00,2023-03-25 15:00:00,0.0016572,6314495.01148732,1.09091569,4156754683.963243,14.67918273,55932609617.459915,0.19901959,758331382.0514157,10.50546382,40029340702.72425,69.3510071,264250597478.1039,0.01499213,57125049.50320911,4.15776174,15842466745.798822
2023-03-25 16:00:00,2023-03-25 16:00:00,0.00165721,6314584.7390576,1.09103495,4157246861.666322,14.68035376,55937579605.60191,0.19906803,758522842.3582811,10.50598624,40031694794.69237,69.34913917,264245879579.9964,0.01499301,57128900.70272458,4.15776763,15842633041.048817
2023-03-25 17:00:00,2023-03-25 17:00:00,0.00165732,6315063.7092669,1.09131542,4158344675.031849,14.68112913,55940926148.84031,0.19913162,758770475.5988469,10.50622825,40032897585.39445,69.34713951,264240112323.83176,0.01500002,57156035.58356445,4.15839872,15845148805.357023
2023-03-25 18:00:00,2023-03-25 18:00:00,0.00165739,6315320.01758364,1.09142585,4158766362.659776,14.68308395,55948386641.25261,0.19918764,758984089.4845593,10.50685032,40035276405.9803,69.34415759,264228806018.04535,0.01500182,57162914.09166107,4.15863543,15846054109.414097
2023-03-25 19:00:00,2023-03-25 19:00:00,0.00165743,6315449.89572651,1.0916653,4159662547.072912,14.68424579,55952595907.66715,0.19920971,759065221.3220708,10.50716482,40036318923.40299,69.34172287,264218500240.7564,0.01500426,57171978.71696761,4.15932982,15848638315.024544
2023-03-25 20:00:00,2023-03-25 20:00:00,0.00165747,6315603.28902921,1.09151564,4159090842.214099,14.68541543,55957033286.827446,0.19917703,758940433.2812344,10.50678229,40034847420.26536,69.34144594,264217353364.6849,0.01500223,57164225.33735039,4.15900398,15847391241.212734
2023-03-25 21:00:00,2023-03-25 21:00:00,0.00165754,6315877.38962444,1.09170702,4159833304.669338,14.68711252,55963677541.10308,0.19924687,759208954.258818,10.50705673,40036020282.37543,69.33881444,264208165222.74677,0.0150038,57170381.22414996,4.15940108,15848954666.236685
2023-03-25 22:00:00,2023-03-25 22:00:00,0.00165752,6315800.44303043,1.09158144,4159351667.4658103,14.68642353,55961010459.94301,0.19925472,759238322.726707,10.50756901,40037942377.57129,69.33939819,264210192374.06644,0.01500439,57172593.05700041,4.1591112,15847838305.171606
2023-03-25 23:00:00,2023-03-25 23:00:00,0.00165757,6316001.21084119,1.09182934,4160309473.568184,14.68808558,55967521054.38465,0.19934837,759597586.9049969,10.5072373,40036805450.51155,69.33777417,264204842410.4633,0.01500602,57178984.24483476,4.15906165,15847699772.498
2023-03-26 00:00:00,2023-03-26 00:00:00,0.00165759,6316136.38631749,1.09177578,4160128375.3887777,14.68560034,55958360692.74545,0.19935774,759637457.6434222,10.50917051,40044393183.280365,69.33860244,264209459340.66443,0.01500747,57184806.11949369,4.15882815,15846897645.78099
2023-03-26 01:00:00,2023-03-26 01:00:00,0.00165753,6315935.52228037,1.09156189,4159350917.763128,14.68637703,55961825168.896774,0.19934805,759607386.3944681,10.50898582,40044050777.71336,69.33836394,264210934581.54684,0.01500484,57175303.24535474,4.15870091,15846555817.182188
2023-03-26 02:00:00,2023-03-26 02:00:00,0.00165755,6316070.22111069,1.09155577,4159346486.959077,14.68493185,55956572540.02113,0.19939761,759799692.3006226,10.50963616,40046710761.809265,69.33913788,264215083818.51428,0.01500592,57179673.11729338,4.15867727,15846537714.230616
2023-03-26 03:00:00,2023-03-26 03:00:00,0.00165759,6316235.02831742,1.09190705,4160709466.551026,14.6900434,55976378808.16853,0.19944893,759999719.1369618,10.50999856,40048326914.277,69.33291895,264192938569.45355,0.01500712,57184612.28559647,4.1590184,15847930666.1873
2023-03-26 04:00:00,2023-03-26 04:00:00,0.0016577,6316713.68484738,1.0917431,4160122304.043985,14.69378203,55991130559.153175,0.19946731,760076618.7282901,10.51045629,40050432851.30234,69.32920395,264181168738.4545,0.01500829,57189588.03213055,4.15868133,15846789400.188929
2023-03-26 05:00:00,2023-03-26 05:00:00,0.00165771,6316822.91396808,1.09168849,4159947533.583678,14.69513004,55996715836.39948,0.19943037,759941932.3789297,10.51023927,40049926759.54612,69.32833792,264179985334.93143,0.01500864,57191378.31273417,4.15850756,15846254196.645657
2023-03-26 06:00:00,2023-03-26 06:00:00,0.0016578,6317188.11950147,1.09157618,4159544294.194509,14.69158724,55983548187.21941,0.19948544,760156298.4257714,10.51107597,40053352860.56101,69.33132651,264192942165.92224,0.01500896,57192923.17971218,4.1582819,15845488399.196133
2023-03-26 07:00:00,2023-03-26 07:00:00,0.00165767,6316728.07557539,1.09144401,4159074797.155362,14.69187143,55985090839.793236,0.19941993,759912928.1841793,10.51081805,40052698947.75508,69.3314762,264195682160.42145,0.01500729,57187031.74325481,4.15830542,15845708153.2992
2023-03-26 08:00:00,2023-03-26 08:00:00,0.00165764,6316722.96996657,1.09144838,4159143288.540277,14.69167545,55985041831.40056,0.19942006,759922869.7879809,10.51092335,40053599416.09225,69.33183946,264200359220.2028,0.01500662,57185187.22131776,4.15802903,15844852403.516483
2023-03-26 09:00:00,2023-03-26 09:00:00,0.00165763,6316684.31070243,1.09147599,4159263046.437257,14.69076196,55981756642.213585,0.19943219,759971777.6419854,10.51209691,40058211580.32553,69.33138105,264199536523.22733,0.01500689,57186427.3763313,4.15818737,15845511219.898891
2023-03-26 10:00:00,2023-03-26 10:00:00,0.00165762,6316821.06688728,1.09133024,4158829223.637621,14.6875665,55971216352.596436,0.19937976,759794183.0451562,10.51158314,40057425065.58786,69.3353067,264222221784.39212,0.01500532,57182099.59741006,4.15817073,15845911132.82008
2023-03-26 11:00:00,2023-03-26 11:00:00,0.00165762,6316881.27958114,1.09120722,4158381693.56901,14.68695893,55969187110.94989,0.19937526,759780913.4419183,10.511643,40057857914.74432,69.33606131,264226447967.74316,0.0150034,57175098.66990967,4.15809326,15845696904.529385
2023-03-26 12:00:00,2023-03-26 12:00:00,0.0016576,6316866.15281993,1.09124504,4158570504.451196,14.68723857,55970854228.609535,0.19939904,759879697.38046,10.51138859,40057318864.158295,69.33603266,264229178216.57565,0.0150037,57176844.3242453,4.1580348,15845644419.82367
2023-03-26 13:00:00,2023-03-26 13:00:00,0.00165771,6317425.06674878,1.09121559,4158542678.84482,14.68940873,55980260497.93114,0.19943408,760028650.1737231,10.51102957,40056763611.03041,69.33454647,264228876986.51907,0.0150102,57202766.55503684,4.15769765,15844681139.43192
2023-03-26 14:00:00,2023-03-26 14:00:00,0.00165756,6317382.58034723,1.09111861,4158536388.454328,14.68829901,55980921939.80083,0.19944519,760137409.7417151,10.51073546,40059142380.28866,69.33637377,264258926371.908,0.01500922,57204043.77986518,4.15736118,15844783067.80516
2023-03-26 15:00:00,2023-03-26 15:00:00,0.00165757,6317475.72168409,1.09083169,4157463964.956794,14.68621232,55973253540.245865,0.19947213,760243936.3136659,10.51085951,40059818781.625145,69.33826114,264267462930.3991,0.01500947,57205273.81393886,4.15769618,15846140393.068064
2023-03-26 16:00:00,2023-03-26 16:00:00,0.00165757,6317602.1845228,1.09085905,4157670757.029981,14.6873554,55978990071.61088,0.19948228,760301377.1861354,10.51001032,40057569759.43123,69.33795002,264272791775.06332,0.0150097,57207568.16730306,4.15767565,15846452792.883814
2023-03-26 17:00:00,2023-03-26 17:00:00,0.00165757,6317688.18564592,1.09122003,4159087327.439388,14.68682625,55977521560.63609,0.19958029,760682367.0445565,10.51022442,40058778113.16872,69.33715114,264272335438.3748,0.01501176,57215969.94466876,4.15832855,15849096468.043615
2023-03-26 18:00:00,2023-03-26 18:00:00,0.00165764,6317954.52229802,1.09127075,4159281661.028496,14.68723629,55979098196.150375,0.19958039,760682968.9286144,10.50976101,40057021764.021706,69.3368585,264271285266.68463,0.01501306,57220944.38065632,4.15862236,15850220207.557074
2023-03-26 19:00:00,2023-03-26 19:00:00,0.00165765,6318067.6992503,1.09106114,4158543641.784348,14.68982752,55989794154.75618,0.19929041,759588836.102672,10.51081406,40061621897.41969,69.33344087,264262128115.5001,0.01501079,57213122.4213382,4.15889756,15851501190.81934
2023-03-26 20:00:00,2023-03-26 20:00:00,0.00165741,6318101.44065762,1.09028184,4156181681.677834,14.68873943,55993842783.333176,0.19899417,758570763.1835858,10.51049769,40066280567.24996,69.33678623,264313566638.20453,0.01500489,57199035.32456479,4.15803834,15850546352.89786
2023-03-26 21:00:00,2023-03-26 21:00:00,0.00165746,6318346.31686826,1.09063523,4157563107.03839,14.69001117,55999152455.19117,0.19909501,758961409.846267,10.51058646,40066949372.06575,69.3344935,264307006104.75037,0.01500726,57208507.5710197,4.15851391,15852489969.731337
2023-03-26 22:00:00,2023-03-26 22:00:00,0.00165748,6318475.38371118,1.09067461,4157756663.0759544,14.69151067,56005453740.45778,0.19911073,759029295.9042841,10.51070519,40067820560.566475,69.33279694,264303300009.78387,0.01500732,57209340.21355626,4.15853706,15852743814.337875
2023-03-26 23:00:00,2023-03-26 23:00:00,0.00165751,6318672.61517481,1.09090384,4158684534.89795,14.69379538,56014890805.2111,0.19918611,759326503.564668,10.51127612,40070517469.46816,69.32933261,264293526384.26733,0.01500909,57216854.74543989,4.15883933,15854102020.696417
2023-03-27 00:00:00,2023-03-27 00:00:00,0.00165745,6318597.22846495,1.09080966,4158427333.708628,14.69309491,56013592064.684105,0.19920114,759402400.8965827,10.51267756,40076841253.70729,69.32865887,264297429417.33792,0.01500908,57218221.68414551,4.15889132,15854688411.068974
2023-03-27 01:00:00,2023-03-27 01:00:00,0.00165749,6318750.63922141,1.09095036,4158966447.541463,14.69307395,56013549270.47312,0.19921677,759462475.7516158,10.51262218,40076656702.21485,69.32812587,264295572648.4487,0.01500875,57216970.18225405,4.15934463,15856427065.05288
2023-03-27 02:00:00,2023-03-27 02:00:00,0.00165745,6318628.59035331,1.0909542,4159002222.714769,14.69146084,56007684217.04084,0.19917063,759290423.7897555,10.51396773,40081989873.17251,69.32830445,264297596054.18765,0.01500777,57213540.57497453,4.15947693,15857011985.74393
2023-03-27 03:00:00,2023-03-27 03:00:00,0.00165747,6318820.29584355,1.09090539,4158885882.0787992,14.68904501,55999413413.50344,0.19911268,759082228.7389231,10.51428034,40083853720.35742,69.33095494,264312132248.4584,0.01500654,57209817.48112773,4.15903762,15855603066.261936
2023-03-27 04:00:00,2023-03-27 04:00:00,0.00165747,6318883.26082204,1.09077182,4158426820.46842,14.69110263,56007933176.82608,0.19914856,759228191.7680241,10.51473373,40086065624.82644,69.32813098,264304553871.0136,0.01500697,57212125.13563058,4.15944784,15857358188.525871
2023-03-27 05:00:00,2023-03-27 05:00:00,0.00165756,6319291.25412479,1.09046769,4157306135.66483,14.69144505,56009761108.16695,0.19902894,758779212.4780374,10.51421412,40084458597.89189,69.32919253,264311066601.3101,0.01500643,57210610.38634598,4.15898769,15855751839.8143
2023-03-27 06:00:00,2023-03-27 06:00:00,0.00165742,6318835.17706965,1.09032333,4156813560.4045663,14.69275119,56015518985.88966,0.19889072,758262822.5863242,10.51458344,40086423598.64379,69.32793518,264309945719.73065,0.01500159,57192943.95545078,4.15885713,15855474412.137115
2023-03-27 07:00:00,2023-03-27 07:00:00,0.00165738,6318843.84210879,1.09034587,4157004186.2636657,14.6887892,56001824423.22307,0.19889155,758285094.3528311,10.51481923,40088332135.40829,69.33159008,264330536835.05347,0.01500256,57198078.700078,4.15890413,15856052911.246304
2023-03-27 08:00:00,2023-03-27 08:00:00,0.0016574,6318882.42280516,1.08988867,4155226762.755594,14.68671466,55993452937.08674,0.19867331,757446781.584421,10.51631667,40093710285.34604,69.33268859,264332543107.4131,0.01500385,57202528.64600639,4.15905685,15856504289.761696
2023-03-27 09:00:00,2023-03-27 09:00:00,0.0016574,6318958.04490199,1.0899608,4155555403.007251,14.68749029,55997132935.3851,0.19822822,755759607.9672229,10.51809635,40101013019.1542,69.33086644,264329008347.47928,0.01500481,57206919.60478859,4.15869569,15855332036.982046
2023-03-27 10:00:00,2023-03-27 10:00:00,0.00165729,6318863.71137144,1.08896113,4151965748.131741,14.68504765,55990808987.506744,0.1976439,753572074.062371,10.51869122,40105421824.77133,69.33473609,264357873139.13873,0.01500188,57198823.75085486,4.15826084,15854520459.58953
2023-03-27 11:00:00,2023-03-27 11:00:00,0.00165728,6318878.92914181,1.08887162,4151654293.7327223,14.68608809,55995178223.71948,0.19734422,752434877.2259218,10.51932681,40108133330.420944,69.33317882,264353834795.94662,0.01499922,57189078.17610613,4.15853394,15855675639.121532
2023-03-27 12:00:00,2023-03-27 12:00:00,0.00165728,6318901.08126761,1.08872776,4151122615.969768,14.68566474,55993791285.042694,0.19712174,751589640.1867051,10.51910121,40107435931.2542,69.33419429,264358779298.51968,0.01499675,57179899.16597003,4.15853623,15855748714.249586
2023-03-27 13:00:00,2023-03-27 13:00:00,0.00165689,6317437.11576323,1.0889074,4151809085.02696,14.68799412,56002693405.27401,0.19711002,751545220.0037681,10.51928932,40108167926.00143,69.33096113,264346549136.56183,0.01499937,57189929.48677874,4.15908175,15857834502.01078
2023-03-27 14:00:00,2023-03-27 14:00:00,0.00165684,6317330.24391476,1.08892882,4151944795.868889,14.68862469,56005826930.68565,0.1971289,751626999.6550283,10.51915081,40108162055.72184,69.33011481,264346764440.38953,0.01500036,57194426.46367639,4.15939477,15859234515.94572
2023-03-27 15:00:00,2023-03-27 15:00:00,0.00165554,6316674.09414488,1.08847991,4153068577.5527554,14.67519699,55992856534.86354,0.19704442,751818183.9149185,10.5141022,40116300749.6948,69.35074704,264606085452.60568,0.01499292,57205113.87073146,4.15778098,15863912013.800562
2023-03-27 16:00:00,2023-03-27 16:00:00,0.00165554,6316735.7723182,1.08854518,4153362583.2371736,14.6881341,56042824549.4221,0.19704026,751810436.7783469,10.51428683,40117439588.86811,69.33718795,264557215583.08673,0.01499396,57209710.23492455,4.15815618,15865515370.01204
2023-03-27 17:00:00,2023-03-27 17:00:00,0.00165562,6316925.56512772,1.0886987,4153877691.231965,14.69064985,56051470397.40495,0.19707758,751940044.0332291,10.51633871,40124586311.8789,69.3313681,264530512010.87747,0.01499611,57216951.57352988,4.15921534,15869286781.755356
2023-03-27 18:00:00,2023-03-27 18:00:00,0.00165454,6316808.22748274,1.08779059,4153044379.316672,14.68202625,56054085593.174,0.19685097,751551661.622405,10.51060341,40128130355.0076,69.34939539,264767061418.76263,0.01498665,57217087.89739575,4.15669221,15869715584.14132
2023-03-27 19:00:00,2023-03-27 19:00:00,0.00165455,6316840.63720016,1.08810019,4154213087.800332,14.68319732,56058376975.385155,0.19686879,751617285.4705439,10.51017939,40126382932.78979,69.34777919,264760042639.6794,0.0149879,57221674.58799681,4.15723268,15871728172.690216
2023-03-27 20:00:00,2023-03-27 20:00:00,0.00165457,6316886.01501469,1.08831113,4155004731.853902,14.67926719,56043187173.938805,0.1968542,751559107.8161194,10.5099699,40125450594.25782,69.35164812,264773939106.39963,0.01498957,57227864.60398311,4.15730531,15871953069.0218
2023-03-27 21:00:00,2023-03-27 21:00:00,0.00165479,6317789.60160697,1.08877002,4156792755.4721856,14.6783487,56040166925.51651,0.19697875,752041153.7511159,10.51124794,40130678266.2398,69.34961411,264768471548.9914,0.01499301,57241495.94439645,4.15839267,15876242213.59783
2023-03-27 22:00:00,2023-03-27 22:00:00,0.00165477,6317757.89828068,1.08873392,4156676500.541493,14.6766905,56034126731.61505,0.19696523,751993429.3293401,10.51209556,40134122505.852165,69.35050735,264773255026.05927,0.0149931,57242127.35209928,4.15835956,15876198162.292543
2023-03-27 23:00:00,2023-03-27 23:00:00,0.00165479,6317805.2648114,1.08910787,4158084470.6046834,14.67644116,56032908753.809135,0.19706507,752371040.1318111,10.51380921,40140474506.95038,69.34742357,264760224626.9199,0.01499549,57250989.58257167,4.15950284,15880487697.055428
2023-03-28 00:00:00,2023-03-28 00:00:00,0.00165482,6317864.38772447,1.08924813,4158587026.7454305,14.67241966,56017111665.43801,0.19715011,752689747.0112226,10.51506553,40144953166.23812,69.34995833,264767805821.9021,0.01499714,57256850.10981479,4.15950628,15880375082.014393
2023-03-28 01:00:00,2023-03-28 01:00:00,0.00165485,6317863.82480773,1.08943566,4159242899.417541,14.67571244,56028873520.57456,0.19722986,752983331.3042831,10.5166349,40150364671.021225,69.34465439,264743731168.4783,0.01499907,57263386.6368183,4.15967884,15880804451.36027
2023-03-28 02:00:00,2023-03-28 02:00:00,0.00165489,6318008.14336309,1.08940761,4159132474.438805,14.67492815,56025834523.03184,0.19723687,753009491.0164359,10.5160222,40147993492.32525,69.34656223,264750803641.01025,0.01500101,57270737.35915674,4.15918706,15878914274.814144
2023-03-28 03:00:00,2023-03-28 03:00:00,0.00165514,6319086.45252812,1.08930931,4158818562.268947,14.67543144,56028582465.21183,0.19717333,752778017.2940978,10.51574062,40147510685.59483,69.34672988,264755349005.3154,0.01499936,57265302.84421189,4.1589609,15878285058.356596
2023-03-28 04:00:00,2023-03-28 04:00:00,0.00165517,6319165.87211491,1.08935646,4158984844.285142,14.6741926,56023667968.58422,0.19722775,752983307.5040691,10.51686529,40151672092.45944,69.34653201,264753720434.16345,0.01500011,57267976.43500665,4.15917061,15879033309.721106
2023-03-28 05:00:00,2023-03-28 05:00:00,0.00165524,6319732.21281903,1.08926227,4158816356.7596674,14.67411751,56025955672.86326,0.19716251,752768831.3258818,10.51637932,40151661681.32228,69.34731087,264768860025.1276,0.01499888,57265918.50851536,4.15911338,15879544486.139185
2023-03-28 06:00:00,2023-03-28 06:00:00,0.00165513,6319269.68575247,1.08886041,4157264083.5426745,14.66247307,55981255464.741005,0.19701743,752211647.811411,10.51709558,40154223077.92585,69.35895452,264812172713.2245,0.01499671,57257373.49474674,4.15894715,15878841282.33138
2023-03-28 07:00:00,2023-03-28 07:00:00,0.00165516,6319436.75648357,1.08871107,4156716867.452963,14.66623667,55995934267.81382,0.19698958,752109482.4595455,10.51711641,40154524481.92466,69.35531848,264799753469.51477,0.01499691,57258460.10047541,4.15897572,15879038096.825443
2023-03-28 08:00:00,2023-03-28 08:00:00,0.00165522,6319675.43715917,1.0887936,4157031713.08536,14.66272518,55982523652.79825,0.19688172,751697628.1275153,10.51830939,40159076625.06374,69.35755946,264808292119.3224,0.01499731,57259983.28321319,4.15907811,15879427991.089886
2023-03-28 09:00:00,2023-03-28 09:00:00,0.00165458,6317162.89383331,1.08880222,4157038490.189718,14.66271268,55982123878.86718,0.19688481,751704690.8928075,10.51970793,40164163718.63507,69.35596036,264800521526.144,0.01499748,57260252.51014973,4.15927994,15880098724.722029
2023-03-28 10:00:00,2023-03-28 10:00:00,0.00165443,6316687.47233697,1.0886827,4156651088.455948,14.66379188,55987172759.649956,0.19686569,751644138.4267433,10.51884712,40161543180.85645,69.35641864,264806662823.81436,0.01499791,57262849.13103551,4.15874164,15878306832.524565
2023-03-28 11:00:00,2023-03-28 11:00:00,0.00165354,6313352.50517381,1.08865329,4156562084.645275,14.6633709,55985879170.3185,0.19685315,751600473.5932707,10.51916225,40162971438.55721,69.35656933,264808722115.3664,0.01499772,57262432.2905212,4.15873983,15878388874.843489
2023-03-28 12:00:00,2023-03-28 12:00:00,0.00165354,6313424.32742444,1.0888413,4157324887.8210473,14.66378734,55988074512.47119,0.19686687,751660979.6161829,10.52039048,40168095200.36515,69.35426822,264802799293.28885,0.01499821,57264944.95398854,4.15919403,15880294759.391678
2023-03-28 13:00:00,2023-03-28 13:00:00,0.00165358,6313584.95244113,1.08912635,4158415298.2491574,14.66270728,55983978813.89903,0.1969164,751850472.1283755,10.52118985,40171167466.78245,69.35328751,264799187850.60876,0.01500024,57272734.48488645,4.1601188,15883833598.866455
2023-03-28 14:00:00,2023-03-28 14:00:00,0.00165355,6313865.03394644,1.08904228,4158367770.7921257,14.65691345,55965537299.46489,0.19679404,751432712.9745065,10.51984599,40168677756.39451,69.36108729,264846383270.27637,0.01499954,57273799.69675829,4.15966386,15883140977.72219
2023-03-28 15:00:00,2023-03-28 15:00:00,0.00165308,6312206.55405955,1.08936257,4159667872.721816,14.65743798,55968577683.57313,0.196824,751561051.8606364,10.52090631,40173471159.59734,69.35889109,264842907035.8989,0.01500062,57279005.01197639,4.15992435,15884430099.315304
2023-03-28 16:00:00,2023-03-28 16:00:00,0.00165317,6312475.68723976,1.08945651,4159994241.6040506,14.6642626,55994201923.63889,0.19686393,751707687.2090317,10.52060486,40172007901.203224,69.35201874,264814607192.57028,0.01500517,57295936.96328676,4.16013501,15885111031.05968
2023-03-28 17:00:00,2023-03-28 17:00:00,0.00165324,6312719.91683822,1.08911335,4158659537.212351,14.65767997,55968738967.976395,0.19689482,751821204.9700624,10.52103917,40173430979.079994,69.35883305,264839076119.129,0.01500697,57302475.25065876,4.15977943,15883660264.43958
2023-03-28 18:00:00,2023-03-28 18:00:00,0.00165297,6311948.6391641,1.08849318,4156465108.43733,14.65682708,55967820099.77374,0.19691434,751927174.6148251,10.52177535,40177920263.85323,69.35918019,264851464672.8145,0.01500571,57300030.00112522,4.16015119,15885743372.037422
2023-03-28 19:00:00,2023-03-28 19:00:00,0.00165306,6312248.23903488,1.0886424,4157013042.582251,14.66968788,56016634692.94669,0.19695376,752073730.0104245,10.52280081,40181624429.50256,69.34456824,264794273610.24585,0.01500665,57303316.14929734,4.16068719,15887706436.02262
2023-03-28 20:00:00,2023-03-28 20:00:00,0.00165302,6312310.70512012,1.08844263,4156395494.1744,14.65973061,55980569694.92944,0.19699401,752253703.1167026,10.52449572,40189501549.65027,69.35256453,264834066654.55783,0.01500642,57304454.49092244,4.16111308,15889888227.124746
2023-03-28 21:00:00,2023-03-28 21:00:00,0.00165305,6312489.25198547,1.08838838,4156220741.382451,14.66045585,55983775461.851326,0.19699157,752250247.9928881,10.52666144,40198084991.217316,69.34956291,264824668345.0858,0.01500713,57307599.08490472,4.16127968,15890648257.19545
2023-03-28 22:00:00,2023-03-28 22:00:00,0.00165304,6312467.49568189,1.08822752,4155613499.3826566,14.66242307,55991382465.47839,0.19698222,752215838.1081401,10.52666224,40198156119.00424,69.34864046,264821594148.52972,0.01500721,57308010.39126861,4.16040424,15887332127.547829
2023-03-28 23:00:00,2023-03-28 23:00:00,0.00165292,6312514.33298633,1.08853542,4157134861.679649,14.65617734,55972185090.18237,0.19706319,752587620.2752489,10.52441529,40192917100.98847,69.3566486,264874194956.5546,0.01500819,57316517.29905535,4.16049906,15889015126.316576
2023-03-29 00:00:00,2023-03-29 00:00:00,0.00165291,6312572.42666816,1.08868691,4157761944.669303,14.65355545,55962824937.50693,0.19703871,752502886.1618509,10.52397076,40191688311.22231,69.35962188,264888640249.5937,0.01500956,57322443.79154462,4.16046382,15889065906.829033
2023-03-29 01:00:00,2023-03-29 01:00:00,0.00165312,6313395.15555087,1.08865321,4157652169.922936,14.65491652,55968277971.12638,0.19702806,752465651.5700049,10.52386945,40191484551.25327,69.35830899,264884833186.93784,0.01500977,57323495.6936326,4.16056088,15889509001.427109
2023-03-29 02:00:00,2023-03-29 02:00:00,0.00165314,6313545.85348367,1.08890617,4158677405.5474753,14.65664846,55975688455.01626,0.1970924,752722052.2881596,10.52556015,40198513158.831474,69.35396349,264872004264.58884,0.01501194,57332609.87883446,4.16116424,15892039296.793478
2023-03-29 03:00:00,2023-03-29 03:00:00,0.00165315,6313706.4238997,1.08912369,4159576267.4415054,14.65621008,55974931056.081566,0.19711612,752824978.8042474,10.5264646,40202625856.245,69.35284045,264872053625.26987,0.015013,57337569.93605253,4.16157891,15893883309.387402
2023-03-29 04:00:00,2023-03-29 04:00:00,0.00165321,6314065.94063356,1.08921438,4159998598.281631,14.65853231,55984822869.00741,0.1970995,752775265.3124669,10.52738354,40206869985.927826,69.34959183,264864485197.2581,0.01501103,57331121.77396242,4.16151419,15893926458.00344
2023-03-29 05:00:00,2023-03-29 05:00:00,0.00165322,6314128.06499104,1.08920814,4159994703.0295014,14.65681662,55978538462.66119,0.19710573,752802687.29639,10.52769103,40208237057.560745,69.35091543,264870809770.30127,0.01501152,57333259.47776248,4.16159831,15894323931.606874
2023-03-29 06:00:00,2023-03-29 06:00:00,0.00165319,6314140.68039622,1.08907815,4159597235.760712,14.65900568,55988231389.10382,0.19709377,752774896.1127115,10.52795884,40210216758.77829,69.34908012,264870103057.6404,0.01501108,57332933.89823639,4.16111918,15892872171.97292
2023-03-29 07:00:00,2023-03-29 07:00:00,0.00165306,6314152.53408415,1.08896243,4159473066.437208,14.66335436,56009120333.10702,0.19705977,752702553.0533713,10.52764459,40212089139.80445,69.34534381,264876071965.6388,0.01500841,57327117.79438136,4.16097357,15893530453.447954
2023-03-29 08:00:00,2023-03-29 08:00:00,0.00165291,6314136.44115825,1.08883932,4159389494.057765,14.66158379,56007563820.3815,0.19704355,752710593.6688775,10.52721051,40214169434.277725,69.34794177,264910621577.60477,0.01500728,57328123.88815472,4.16072087,15894042753.386442
2023-03-29 09:00:00,2023-03-29 09:00:00,0.00165276,6313985.86578571,1.0882907,4157561564.5624847,14.65921592,56002125649.014915,0.19706358,752835571.0739105,10.52554191,40210385333.36993,69.35328859,264948112105.3733,0.01500701,57330796.54752502,4.15993953,15892081641.42773
2023-03-29 10:00:00,2023-03-29 10:00:00,0.00165267,6314081.50143126,1.08813202,4157245481.7576222,14.6609796,56012772421.83242,0.19703296,752771150.9098066,10.52459104,40209558900.21144,69.35298971,264965461661.7853,0.01500473,57326067.07313427,4.15961727,15891959584.960333
2023-03-29 11:00:00,2023-03-29 11:00:00,0.00165269,6314241.25254837,1.08825079,4157749201.150686,14.6596017,56008180862.16757,0.19705627,752869222.1889845,10.525034,40211734261.29797,69.35332957,264969942898.10208,0.01500431,57325179.22414627,4.16007065,15893882679.197817
2023-03-29 12:00:00,2023-03-29 12:00:00,0.00165266,6314244.9095713,1.08830838,4158050920.547872,14.6586675,56005712089.75394,0.19709296,753024233.242666,10.52545095,40214117396.72336,69.35353868,264975948241.68985,0.01500499,57328902.52489,4.16028388,15895009625.683496
2023-03-29 13:00:00,2023-03-29 13:00:00,0.00165279,6314975.06602898,1.0885124,4158979363.7564416,14.65989582,56012411044.265755,0.19715065,753271608.2606232,10.5250659,40214086414.7422,69.35196996,264979444262.2544,0.01501064,57352528.44597162,4.16074183,15897328629.919905
2023-03-29 14:00:00,2023-03-29 14:00:00,0.00165271,6315014.60231231,1.08853171,4159288325.271451,14.66031282,56017171790.48608,0.19716217,753358202.8101972,10.52492823,40215834383.8189,69.35162593,264993113732.23044,0.01501007,57353614.06201885,4.16077636,15898359522.705973
2023-03-29 15:00:00,2023-03-29 15:00:00,0.00165251,6315116.78201926,1.08868467,4160450088.2106743,14.6605637,56025904632.480606,0.1971792,753527868.6064357,10.52514771,40222254329.28762,69.35053116,265025706030.42807,0.01500959,57359724.19126055,4.16123146,15902305113.089989
2023-03-29 16:00:00,2023-03-29 16:00:00,0.00165239,6315368.5511845,1.08843684,4159974130.264519,14.64729868,55981551815.63099,0.19715503,753520813.7485498,10.52196927,40214662158.53113,69.36805771,265122709822.38217,0.01500892,57363641.4440862,4.16042117,15901009344.99651
2023-03-29 17:00:00,2023-03-29 17:00:00,0.00165238,6315489.17380108,1.08816329,4159013908.429498,14.6518165,55999967252.90223,0.19710784,753355903.0641032,10.51945199,40205865728.608894,69.36690822,265123753619.82028,0.01500831,57362484.56145201,4.15989147,15899310913.03353
