start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
2021-01-09 19:00:00,2021-01-09 19:00:00,24.99813845,30774.02718,498.69569361,612699.88617
2021-01-09 20:00:00,2021-01-09 20:00:00,337.10079045,416573.67498,1427.00765543,1795115.40778
2021-01-09 21:00:00,2021-01-09 21:00:00,1687.74148814,2152431.45197,1655.46798246,2140557.22894
2021-01-09 22:00:00,2021-01-09 22:00:00,971.64253304,1250520.68522,612.2066336299999,799936.09396
2021-01-09 23:00:00,2021-01-09 23:00:00,1035.7704417,1319573.90282,28.27466336,36518.31793
2021-01-10 00:00:00,2021-01-10 00:00:00,60.13965303,77326.04986,28.977,37495.67503
2021-01-10 01:00:00,2021-01-10 01:00:00,62.07748076,82209.53799,1441.33951587,1911885.63997
2021-01-10 02:00:00,2021-01-10 02:00:00,90.05423983,118831.56889,56.05554211,74970.37418
2021-01-10 03:00:00,2021-01-10 03:00:00,509.94401569,669158.00215,44.71983591,59987.1921
2021-01-10 04:00:00,2021-01-10 04:00:00,81.9407088,107911.94752,14.112,18656.11403
2021-01-10 05:00:00,2021-01-10 05:00:00,93.84436771,123143.08206,11.70100147,15542.68679
2021-01-10 06:00:00,2021-01-10 06:00:00,0.0,0.0,93.23,124065.40641
2021-01-10 07:00:00,2021-01-10 07:00:00,14.318,19020.93475,145.15524106,194762.7434
2021-01-10 08:00:00,2021-01-10 08:00:00,225.59600451,300059.50695,6.05892036,8080.9802
2021-01-10 09:00:00,2021-01-10 09:00:00,35.652,47637.28522,35.372,47539.46428
2021-01-10 10:00:00,2021-01-10 10:00:00,3232.01177036,4226861.63609,34.07364552,45123.40354
2021-01-10 11:00:00,2021-01-10 11:00:00,11885.46794198,15186246.67802,116.33610199,150786.47751
2021-01-10 12:00:00,2021-01-10 12:00:00,4564.54110248,5714989.60472,906.48395671,1162854.43283
2021-01-10 13:00:00,2021-01-10 13:00:00,72.04619978,94436.83894,721.94215664,952017.52189
2021-01-10 14:00:00,2021-01-10 14:00:00,1063.86023723,1371820.34327,9.53904913,12491.91501
2021-01-10 15:00:00,2021-01-10 15:00:00,316.51145935,405613.07707,89.26740844,116377.89874
2021-01-10 16:00:00,2021-01-10 16:00:00,380.54355368,495706.68484,85.63037492,113212.24373
2021-01-10 17:00:00,2021-01-10 17:00:00,6155.9551762500005,7812812.06562,400.54994807,517774.20714
2021-01-10 18:00:00,2021-01-10 18:00:00,301.10972429000003,387243.32757,116.4992272,152163.48819
2021-01-10 19:00:00,2021-01-10 19:00:00,557.01642549,705987.21197,32.99326955,42309.82778
2021-01-10 20:00:00,2021-01-10 20:00:00,24514.44771651,29517160.81053,597.97805482,732151.07579
2021-01-10 21:00:00,2021-01-10 21:00:00,170.09653828,214693.1048,191.3269803,243151.94133
2021-01-10 22:00:00,2021-01-10 22:00:00,50.636817019999995,64487.96683,63.07422767,80983.4144
2021-01-10 23:00:00,2021-01-10 23:00:00,147.80289481,186786.50246,1.495,1907.40715
2021-01-11 00:00:00,2021-01-11 00:00:00,3304.24634197,4061871.15747,186.71486446,230126.57329
2021-01-11 01:00:00,2021-01-11 01:00:00,1601.9442161,1924616.99521,130.18844485,158417.36757
2021-01-11 02:00:00,2021-01-11 02:00:00,2500.06895235,2957096.11998,158.67883539,190709.41097
2021-01-11 03:00:00,2021-01-11 03:00:00,64764.14955867,69909180.47569,1675.25014065,1821992.08423
2021-01-11 04:00:00,2021-01-11 04:00:00,3615.76900179,3906273.76384,265.51966947,293220.58335
