start_time,addresses_count_active,addresses_count_receiver,addresses_count_sender,datetime
2021-04-05 19:00:00,39029,26491,26448,2021-04-05 19:00:00
2021-04-05 20:00:00,35941,24280,24763,2021-04-05 20:00:00
2021-04-05 21:00:00,40517,27056,28313,2021-04-05 21:00:00
2021-04-05 22:00:00,38181,25888,26738,2021-04-05 22:00:00
2021-04-05 23:00:00,37382,25524,25664,2021-04-05 23:00:00
2021-04-06 00:00:00,32067,22609,22029,2021-04-06 00:00:00
2021-04-06 01:00:00,39173,26474,26955,2021-04-06 01:00:00
2021-04-06 02:00:00,41260,28958,26573,2021-04-06 02:00:00
2021-04-06 03:00:00,43043,29300,28778,2021-04-06 03:00:00
2021-04-06 04:00:00,39168,26147,26769,2021-04-06 04:00:00
2021-04-06 05:00:00,39111,24664,27115,2021-04-06 05:00:00
2021-04-06 06:00:00,40489,24012,29507,2021-04-06 06:00:00
2021-04-06 07:00:00,45088,31647,27175,2021-04-06 07:00:00
2021-04-06 08:00:00,53490,35605,31402,2021-04-06 08:00:00
2021-04-06 09:00:00,49289,30855,33576,2021-04-06 09:00:00
2021-04-06 10:00:00,43952,27034,30576,2021-04-06 10:00:00
2021-04-06 11:00:00,40048,24779,28251,2021-04-06 11:00:00
2021-04-06 12:00:00,41960,27113,28838,2021-04-06 12:00:00
2021-04-06 13:00:00,42123,27213,29474,2021-04-06 13:00:00
2021-04-06 14:00:00,41741,28117,26788,2021-04-06 14:00:00
2021-04-06 15:00:00,42432,28221,29645,2021-04-06 15:00:00
2021-04-06 16:00:00,37701,25307,25593,2021-04-06 16:00:00
2021-04-06 17:00:00,38241,25793,26626,2021-04-06 17:00:00
2021-04-06 18:00:00,40442,27165,28029,2021-04-06 18:00:00
2021-04-06 19:00:00,38574,26657,25962,2021-04-06 19:00:00
2021-04-06 20:00:00,40660,27165,28766,2021-04-06 20:00:00
2021-04-06 21:00:00,36441,24190,25841,2021-04-06 21:00:00
2021-04-06 22:00:00,35860,22825,25806,2021-04-06 22:00:00
2021-04-06 23:00:00,35946,24056,25548,2021-04-06 23:00:00
2021-04-07 00:00:00,33705,23127,23896,2021-04-07 00:00:00
2021-04-07 01:00:00,40419,25354,29492,2021-04-07 01:00:00
2021-04-07 02:00:00,42935,29064,29188,2021-04-07 02:00:00
2021-04-07 03:00:00,43863,29653,28830,2021-04-07 03:00:00
2021-04-07 04:00:00,40999,26432,28501,2021-04-07 04:00:00
2021-04-07 05:00:00,36584,24427,24711,2021-04-07 05:00:00
2021-04-07 06:00:00,38839,24259,27597,2021-04-07 06:00:00
2021-04-07 07:00:00,42026,27907,26693,2021-04-07 07:00:00
2021-04-07 08:00:00,51276,35334,29252,2021-04-07 08:00:00
2021-04-07 09:00:00,42601,26841,27738,2021-04-07 09:00:00
2021-04-07 10:00:00,40509,24090,28797,2021-04-07 10:00:00
2021-04-07 11:00:00,37639,24698,25220,2021-04-07 11:00:00
2021-04-07 12:00:00,42396,26456,29939,2021-04-07 12:00:00
2021-04-07 13:00:00,39526,25370,26849,2021-04-07 13:00:00
2021-04-07 14:00:00,39450,25606,26910,2021-04-07 14:00:00
2021-04-07 15:00:00,41435,26812,28179,2021-04-07 15:00:00
2021-04-07 16:00:00,40005,26561,27113,2021-04-07 16:00:00
2021-04-07 17:00:00,39484,26097,27042,2021-04-07 17:00:00
2021-04-07 18:00:00,38118,25009,26609,2021-04-07 18:00:00
2021-04-07 19:00:00,34608,23686,23343,2021-04-07 19:00:00
2021-04-07 20:00:00,36335,24066,25158,2021-04-07 20:00:00
2021-04-07 21:00:00,36126,24041,24903,2021-04-07 21:00:00
2021-04-07 22:00:00,35132,24220,24348,2021-04-07 22:00:00
2021-04-07 23:00:00,33884,23115,23682,2021-04-07 23:00:00
2021-04-08 00:00:00,32615,21428,23385,2021-04-08 00:00:00
2021-04-08 01:00:00,34632,22455,24352,2021-04-08 01:00:00
2021-04-08 02:00:00,41503,26948,28075,2021-04-08 02:00:00
2021-04-08 03:00:00,41000,27358,26783,2021-04-08 03:00:00
2021-04-08 04:00:00,38352,24650,26196,2021-04-08 04:00:00
2021-04-08 05:00:00,38931,24373,27055,2021-04-08 05:00:00
2021-04-08 06:00:00,35603,21806,25463,2021-04-08 06:00:00
2021-04-08 07:00:00,42089,29231,25600,2021-04-08 07:00:00
2021-04-08 08:00:00,49178,34511,28040,2021-04-08 08:00:00
2021-04-08 09:00:00,43877,26550,30009,2021-04-08 09:00:00
2021-04-08 10:00:00,34462,21549,24285,2021-04-08 10:00:00
2021-04-08 11:00:00,41131,24813,29012,2021-04-08 11:00:00
2021-04-08 12:00:00,41594,24583,30482,2021-04-08 12:00:00
2021-04-08 13:00:00,42640,26135,30539,2021-04-08 13:00:00
2021-04-08 14:00:00,39864,25943,27933,2021-04-08 14:00:00
2021-04-08 15:00:00,43939,28654,30862,2021-04-08 15:00:00
2021-04-08 16:00:00,38803,25488,27500,2021-04-08 16:00:00
2021-04-08 17:00:00,38760,25588,27417,2021-04-08 17:00:00
2021-04-08 18:00:00,37317,26024,24813,2021-04-08 18:00:00
2021-04-08 19:00:00,40141,26175,28796,2021-04-08 19:00:00
2021-04-08 20:00:00,39538,25300,28799,2021-04-08 20:00:00
2021-04-08 21:00:00,35964,22589,26688,2021-04-08 21:00:00
2021-04-08 22:00:00,35083,22249,25415,2021-04-08 22:00:00
2021-04-08 23:00:00,35141,23021,25363,2021-04-08 23:00:00
2021-04-09 00:00:00,39526,24318,29835,2021-04-09 00:00:00
2021-04-09 01:00:00,35642,24334,24633,2021-04-09 01:00:00
2021-04-09 02:00:00,38630,26262,26269,2021-04-09 02:00:00
2021-04-09 03:00:00,40010,27413,26170,2021-04-09 03:00:00
2021-04-09 04:00:00,37674,24390,25956,2021-04-09 04:00:00
2021-04-09 05:00:00,37300,22760,26640,2021-04-09 05:00:00
2021-04-09 06:00:00,36894,22784,26447,2021-04-09 06:00:00
2021-04-09 07:00:00,39198,25500,24722,2021-04-09 07:00:00
2021-04-09 08:00:00,53572,33864,33294,2021-04-09 08:00:00
2021-04-09 09:00:00,41424,24215,29118,2021-04-09 09:00:00
2021-04-09 10:00:00,38541,22669,27944,2021-04-09 10:00:00
2021-04-09 11:00:00,39900,24019,29149,2021-04-09 11:00:00
2021-04-09 12:00:00,37912,23264,27705,2021-04-09 12:00:00
2021-04-09 13:00:00,37954,23100,27292,2021-04-09 13:00:00
2021-04-09 14:00:00,41081,26314,29302,2021-04-09 14:00:00
2021-04-09 15:00:00,39628,26300,27531,2021-04-09 15:00:00
2021-04-09 16:00:00,40301,26857,28283,2021-04-09 16:00:00
2021-04-09 17:00:00,41061,25880,29562,2021-04-09 17:00:00
2021-04-09 18:00:00,37367,24466,26799,2021-04-09 18:00:00
2021-04-09 19:00:00,41590,28192,29417,2021-04-09 19:00:00
2021-04-09 20:00:00,35852,24592,24759,2021-04-09 20:00:00
2021-04-09 21:00:00,36119,23997,26017,2021-04-09 21:00:00
2021-04-09 22:00:00,34924,22695,25413,2021-04-09 22:00:00
2021-04-09 23:00:00,34314,22486,24653,2021-04-09 23:00:00
2021-04-10 00:00:00,35525,23031,25612,2021-04-10 00:00:00
2021-04-10 01:00:00,38216,25196,26552,2021-04-10 01:00:00
2021-04-10 02:00:00,38925,26860,25952,2021-04-10 02:00:00
2021-04-10 03:00:00,43458,29682,28136,2021-04-10 03:00:00
2021-04-10 04:00:00,39327,26688,25946,2021-04-10 04:00:00
2021-04-10 05:00:00,39784,25653,27381,2021-04-10 05:00:00
2021-04-10 06:00:00,39544,25503,26846,2021-04-10 06:00:00
2021-04-10 07:00:00,42741,27584,27366,2021-04-10 07:00:00
2021-04-10 08:00:00,50994,35991,29595,2021-04-10 08:00:00
2021-04-10 09:00:00,39338,25032,27016,2021-04-10 09:00:00
2021-04-10 10:00:00,37412,23682,26383,2021-04-10 10:00:00
2021-04-10 11:00:00,41872,25556,29606,2021-04-10 11:00:00
2021-04-10 12:00:00,39747,25609,27172,2021-04-10 12:00:00
2021-04-10 13:00:00,40539,26922,27614,2021-04-10 13:00:00
2021-04-10 14:00:00,39775,26239,27357,2021-04-10 14:00:00
2021-04-10 15:00:00,43336,28185,30289,2021-04-10 15:00:00
2021-04-10 16:00:00,41634,27334,29554,2021-04-10 16:00:00
2021-04-10 17:00:00,42899,27640,30046,2021-04-10 17:00:00
2021-04-10 18:00:00,38641,26076,26177,2021-04-10 18:00:00
2021-04-10 19:00:00,42970,25450,31809,2021-04-10 19:00:00
2021-04-10 20:00:00,37713,25703,26220,2021-04-10 20:00:00
2021-04-10 21:00:00,37158,23734,26570,2021-04-10 21:00:00
2021-04-10 22:00:00,41184,23368,30554,2021-04-10 22:00:00
2021-04-10 23:00:00,38208,23454,27551,2021-04-10 23:00:00
2021-04-11 00:00:00,33690,24118,22123,2021-04-11 00:00:00
2021-04-11 01:00:00,37569,24167,26134,2021-04-11 01:00:00
2021-04-11 02:00:00,39307,25696,26310,2021-04-11 02:00:00
2021-04-11 03:00:00,38883,25273,25975,2021-04-11 03:00:00
2021-04-11 04:00:00,38810,24073,26862,2021-04-11 04:00:00
2021-04-11 05:00:00,34210,21324,24146,2021-04-11 05:00:00
2021-04-11 06:00:00,33787,21444,23988,2021-04-11 06:00:00
2021-04-11 07:00:00,40605,27677,25279,2021-04-11 07:00:00
2021-04-11 08:00:00,45635,32239,27142,2021-04-11 08:00:00
2021-04-11 09:00:00,39104,23507,28210,2021-04-11 09:00:00
2021-04-11 10:00:00,36125,21468,26545,2021-04-11 10:00:00
2021-04-11 11:00:00,36332,21892,26691,2021-04-11 11:00:00
2021-04-11 12:00:00,37368,22755,27410,2021-04-11 12:00:00
2021-04-11 13:00:00,39615,24953,28178,2021-04-11 13:00:00
2021-04-11 14:00:00,39596,25163,28574,2021-04-11 14:00:00
2021-04-11 15:00:00,41566,27054,29487,2021-04-11 15:00:00
2021-04-11 16:00:00,40086,26271,28741,2021-04-11 16:00:00
2021-04-11 17:00:00,41493,26636,30084,2021-04-11 17:00:00
2021-04-11 18:00:00,37337,24813,26366,2021-04-11 18:00:00
2021-04-11 19:00:00,41898,27701,30207,2021-04-11 19:00:00
2021-04-11 20:00:00,37434,25297,27087,2021-04-11 20:00:00
2021-04-11 21:00:00,37606,25105,27157,2021-04-11 21:00:00
2021-04-11 22:00:00,35937,24391,25905,2021-04-11 22:00:00
2021-04-11 23:00:00,35943,23419,26418,2021-04-11 23:00:00
2021-04-12 00:00:00,33466,21256,24749,2021-04-12 00:00:00
2021-04-12 01:00:00,37024,23552,27788,2021-04-12 01:00:00
2021-04-12 02:00:00,43026,27659,29666,2021-04-12 02:00:00
2021-04-12 03:00:00,39526,27400,25845,2021-04-12 03:00:00
2021-04-12 04:00:00,37217,24725,25661,2021-04-12 04:00:00
2021-04-12 05:00:00,37742,23873,27194,2021-04-12 05:00:00
2021-04-12 06:00:00,35941,21730,25324,2021-04-12 06:00:00
2021-04-12 07:00:00,47470,32264,28930,2021-04-12 07:00:00
2021-04-12 08:00:00,54800,34309,35186,2021-04-12 08:00:00
2021-04-12 09:00:00,41600,26157,28967,2021-04-12 09:00:00
2021-04-12 10:00:00,39922,25115,27842,2021-04-12 10:00:00
2021-04-12 11:00:00,40004,22303,29493,2021-04-12 11:00:00
2021-04-12 12:00:00,39600,23898,28573,2021-04-12 12:00:00
2021-04-12 13:00:00,40486,24730,29483,2021-04-12 13:00:00
2021-04-12 14:00:00,40925,26625,28407,2021-04-12 14:00:00
2021-04-12 15:00:00,39237,26153,26863,2021-04-12 15:00:00
2021-04-12 16:00:00,40267,27695,26627,2021-04-12 16:00:00
2021-04-12 17:00:00,42278,27158,30162,2021-04-12 17:00:00
2021-04-12 18:00:00,40919,26637,29131,2021-04-12 18:00:00
2021-04-12 19:00:00,39956,26323,28491,2021-04-12 19:00:00
2021-04-12 20:00:00,37776,25458,26435,2021-04-12 20:00:00
2021-04-12 21:00:00,39724,25022,28657,2021-04-12 21:00:00
2021-04-12 22:00:00,39419,24220,28760,2021-04-12 22:00:00
2021-04-12 23:00:00,40162,24001,29692,2021-04-12 23:00:00
2021-04-13 00:00:00,38181,24651,27123,2021-04-13 00:00:00
2021-04-13 01:00:00,38813,25267,27812,2021-04-13 01:00:00
2021-04-13 02:00:00,39763,26715,27830,2021-04-13 02:00:00
2021-04-13 03:00:00,40859,26165,29037,2021-04-13 03:00:00
2021-04-13 04:00:00,38409,25237,26565,2021-04-13 04:00:00
2021-04-13 05:00:00,36818,23957,25172,2021-04-13 05:00:00
2021-04-13 06:00:00,40098,25289,27464,2021-04-13 06:00:00
2021-04-13 07:00:00,43978,29209,27846,2021-04-13 07:00:00
2021-04-13 08:00:00,48156,35332,25635,2021-04-13 08:00:00
2021-04-13 09:00:00,44152,26132,30405,2021-04-13 09:00:00
2021-04-13 10:00:00,41488,25326,29280,2021-04-13 10:00:00
2021-04-13 11:00:00,40390,25072,28326,2021-04-13 11:00:00
2021-04-13 12:00:00,42559,26316,30661,2021-04-13 12:00:00
2021-04-13 13:00:00,42668,27477,29461,2021-04-13 13:00:00
2021-04-13 14:00:00,42600,26844,29796,2021-04-13 14:00:00
2021-04-13 15:00:00,43400,28593,29167,2021-04-13 15:00:00
2021-04-13 16:00:00,43140,29532,28889,2021-04-13 16:00:00
2021-04-13 17:00:00,41871,28638,28089,2021-04-13 17:00:00
2021-04-13 18:00:00,41033,28591,27372,2021-04-13 18:00:00
2021-04-13 19:00:00,44552,30236,30299,2021-04-13 19:00:00
2021-04-13 20:00:00,43844,27565,31671,2021-04-13 20:00:00
2021-04-13 21:00:00,38992,25759,27928,2021-04-13 21:00:00
2021-04-13 22:00:00,34491,22801,24896,2021-04-13 22:00:00
2021-04-13 23:00:00,35239,24302,24618,2021-04-13 23:00:00
2021-04-14 00:00:00,32320,22909,22613,2021-04-14 00:00:00
2021-04-14 01:00:00,52068,26904,39729,2021-04-14 01:00:00
2021-04-14 02:00:00,50852,27207,38192,2021-04-14 02:00:00
2021-04-14 03:00:00,42314,28737,27800,2021-04-14 03:00:00
2021-04-14 04:00:00,40701,26443,28823,2021-04-14 04:00:00
2021-04-14 05:00:00,43207,28273,29992,2021-04-14 05:00:00
2021-04-14 06:00:00,41154,27707,26802,2021-04-14 06:00:00
2021-04-14 07:00:00,49056,33295,30783,2021-04-14 07:00:00
2021-04-14 08:00:00,51377,36834,28554,2021-04-14 08:00:00
2021-04-14 09:00:00,43295,27054,29334,2021-04-14 09:00:00
2021-04-14 10:00:00,46217,27379,33120,2021-04-14 10:00:00
2021-04-14 11:00:00,41220,25069,29923,2021-04-14 11:00:00
2021-04-14 12:00:00,46400,27365,33661,2021-04-14 12:00:00
2021-04-14 13:00:00,45010,28048,32186,2021-04-14 13:00:00
2021-04-14 14:00:00,39295,26288,26246,2021-04-14 14:00:00
2021-04-14 15:00:00,46543,29952,32436,2021-04-14 15:00:00
2021-04-14 16:00:00,39782,26705,27455,2021-04-14 16:00:00
2021-04-14 17:00:00,37945,26344,25455,2021-04-14 17:00:00
2021-04-14 18:00:00,39564,26307,27537,2021-04-14 18:00:00
2021-04-14 19:00:00,36268,24799,24845,2021-04-14 19:00:00
2021-04-14 20:00:00,37125,24391,26012,2021-04-14 20:00:00
2021-04-14 21:00:00,39041,26109,27340,2021-04-14 21:00:00
2021-04-14 22:00:00,38992,26419,27070,2021-04-14 22:00:00
2021-04-14 23:00:00,34741,23698,24025,2021-04-14 23:00:00
2021-04-15 00:00:00,34637,23779,24627,2021-04-15 00:00:00
2021-04-15 01:00:00,43307,28784,29545,2021-04-15 01:00:00
2021-04-15 02:00:00,42932,29501,28755,2021-04-15 02:00:00
2021-04-15 03:00:00,44914,29649,30894,2021-04-15 03:00:00
2021-04-15 04:00:00,41471,27372,28452,2021-04-15 04:00:00
2021-04-15 05:00:00,39630,25246,27907,2021-04-15 05:00:00
2021-04-15 06:00:00,41497,24105,29862,2021-04-15 06:00:00
2021-04-15 07:00:00,42346,27611,27545,2021-04-15 07:00:00
2021-04-15 08:00:00,48987,35559,27577,2021-04-15 08:00:00
2021-04-15 09:00:00,39471,22564,29173,2021-04-15 09:00:00
2021-04-15 10:00:00,33820,19358,24756,2021-04-15 10:00:00
2021-04-15 11:00:00,32938,20034,21270,2021-04-15 11:00:00
2021-04-15 12:00:00,32657,19076,22462,2021-04-15 12:00:00
2021-04-15 13:00:00,32664,19341,22270,2021-04-15 13:00:00
2021-04-15 14:00:00,31630,18724,21515,2021-04-15 14:00:00
2021-04-15 15:00:00,33852,20567,22822,2021-04-15 15:00:00
2021-04-15 16:00:00,33050,20233,21911,2021-04-15 16:00:00
2021-04-15 17:00:00,33109,18351,23627,2021-04-15 17:00:00
2021-04-15 18:00:00,35715,21046,24735,2021-04-15 18:00:00
2021-04-15 19:00:00,33336,20850,22294,2021-04-15 19:00:00
2021-04-15 20:00:00,32949,21625,21128,2021-04-15 20:00:00
2021-04-15 21:00:00,40842,25488,29331,2021-04-15 21:00:00
2021-04-15 22:00:00,38943,26891,27036,2021-04-15 22:00:00
2021-04-15 23:00:00,41975,29951,30076,2021-04-15 23:00:00
2021-04-16 00:00:00,38572,27016,26932,2021-04-16 00:00:00
2021-04-16 01:00:00,41894,30072,28097,2021-04-16 01:00:00
2021-04-16 02:00:00,48224,34020,30120,2021-04-16 02:00:00
2021-04-16 03:00:00,40153,25547,25107,2021-04-16 03:00:00
2021-04-16 04:00:00,37427,21652,24933,2021-04-16 04:00:00
2021-04-16 05:00:00,41360,25298,28064,2021-04-16 05:00:00
2021-04-16 06:00:00,40462,28285,27404,2021-04-16 06:00:00
2021-04-16 07:00:00,46537,33953,27336,2021-04-16 07:00:00
2021-04-16 08:00:00,49761,35198,29036,2021-04-16 08:00:00
2021-04-16 09:00:00,43255,28262,29452,2021-04-16 09:00:00
2021-04-16 10:00:00,44594,27350,31858,2021-04-16 10:00:00
2021-04-16 11:00:00,41501,26913,28690,2021-04-16 11:00:00
2021-04-16 12:00:00,40250,24333,27562,2021-04-16 12:00:00
2021-04-16 13:00:00,47092,29780,31400,2021-04-16 13:00:00
2021-04-16 14:00:00,50318,31526,33932,2021-04-16 14:00:00
2021-04-16 15:00:00,43927,31362,28474,2021-04-16 15:00:00
2021-04-16 16:00:00,48001,34615,31372,2021-04-16 16:00:00
2021-04-16 17:00:00,43366,30824,29189,2021-04-16 17:00:00
2021-04-16 18:00:00,45215,31735,30308,2021-04-16 18:00:00
2021-04-16 19:00:00,41450,30135,27040,2021-04-16 19:00:00
2021-04-16 20:00:00,42628,31001,28035,2021-04-16 20:00:00
2021-04-16 21:00:00,44504,28990,31145,2021-04-16 21:00:00
2021-04-16 22:00:00,42119,28197,29337,2021-04-16 22:00:00
2021-04-16 23:00:00,40793,27748,29267,2021-04-16 23:00:00
2021-04-17 00:00:00,46571,32091,31643,2021-04-17 00:00:00
2021-04-17 01:00:00,44601,28929,31007,2021-04-17 01:00:00
2021-04-17 02:00:00,44227,32412,27494,2021-04-17 02:00:00
2021-04-17 03:00:00,44907,32148,29278,2021-04-17 03:00:00
2021-04-17 04:00:00,43337,29922,29172,2021-04-17 04:00:00
2021-04-17 05:00:00,41913,27884,28981,2021-04-17 05:00:00
2021-04-17 06:00:00,39744,26457,27495,2021-04-17 06:00:00
2021-04-17 07:00:00,45922,34125,26757,2021-04-17 07:00:00
2021-04-17 08:00:00,53511,42173,25973,2021-04-17 08:00:00
2021-04-17 09:00:00,47266,32455,30109,2021-04-17 09:00:00
2021-04-17 10:00:00,43915,30853,26981,2021-04-17 10:00:00
2021-04-17 11:00:00,45926,31081,29212,2021-04-17 11:00:00
2021-04-17 12:00:00,44517,29600,29749,2021-04-17 12:00:00
2021-04-17 13:00:00,48490,30979,33456,2021-04-17 13:00:00
2021-04-17 14:00:00,41364,28514,27586,2021-04-17 14:00:00
2021-04-17 15:00:00,40140,28656,26182,2021-04-17 15:00:00
2021-04-17 16:00:00,43059,30447,28406,2021-04-17 16:00:00
2021-04-17 17:00:00,44030,30238,30201,2021-04-17 17:00:00
2021-04-17 18:00:00,42212,29542,28797,2021-04-17 18:00:00
2021-04-17 19:00:00,45902,30833,32002,2021-04-17 19:00:00
2021-04-17 20:00:00,40941,28908,27978,2021-04-17 20:00:00
2021-04-17 21:00:00,39378,27930,26954,2021-04-17 21:00:00
2021-04-17 22:00:00,45958,29832,32896,2021-04-17 22:00:00
2021-04-17 23:00:00,38708,27507,25921,2021-04-17 23:00:00
2021-04-18 00:00:00,40415,28839,26582,2021-04-18 00:00:00
2021-04-18 01:00:00,43788,30774,28827,2021-04-18 01:00:00
2021-04-18 02:00:00,41603,28669,27826,2021-04-18 02:00:00
2021-04-18 03:00:00,47271,37454,20196,2021-04-18 03:00:00
2021-04-18 04:00:00,44597,34193,23746,2021-04-18 04:00:00
2021-04-18 05:00:00,43380,32978,24671,2021-04-18 05:00:00
2021-04-18 06:00:00,45822,31774,29605,2021-04-18 06:00:00
2021-04-18 07:00:00,44373,31620,26173,2021-04-18 07:00:00
2021-04-18 08:00:00,54347,41785,27654,2021-04-18 08:00:00
2021-04-18 09:00:00,40422,25810,27299,2021-04-18 09:00:00
2021-04-18 10:00:00,39591,24849,27126,2021-04-18 10:00:00
2021-04-18 11:00:00,40173,25460,27771,2021-04-18 11:00:00
2021-04-18 12:00:00,41708,26711,28678,2021-04-18 12:00:00
2021-04-18 13:00:00,39967,27261,27437,2021-04-18 13:00:00
2021-04-18 14:00:00,45201,30442,30698,2021-04-18 14:00:00
2021-04-18 15:00:00,43412,28712,29116,2021-04-18 15:00:00
2021-04-18 16:00:00,44630,30332,30224,2021-04-18 16:00:00
2021-04-18 17:00:00,43660,28838,29918,2021-04-18 17:00:00
2021-04-18 18:00:00,41414,26742,29287,2021-04-18 18:00:00
2021-04-18 19:00:00,40097,27490,27468,2021-04-18 19:00:00
2021-04-18 20:00:00,41053,28016,28924,2021-04-18 20:00:00
2021-04-18 21:00:00,40483,27178,28729,2021-04-18 21:00:00
2021-04-18 22:00:00,40428,25549,29602,2021-04-18 22:00:00
2021-04-18 23:00:00,37611,24952,26262,2021-04-18 23:00:00
2021-04-19 00:00:00,36485,24598,25855,2021-04-19 00:00:00
2021-04-19 01:00:00,43647,27948,30401,2021-04-19 01:00:00
2021-04-19 02:00:00,45756,30636,29558,2021-04-19 02:00:00
2021-04-19 03:00:00,44530,30263,29754,2021-04-19 03:00:00
2021-04-19 04:00:00,44964,29571,30215,2021-04-19 04:00:00
2021-04-19 05:00:00,44181,27233,30720,2021-04-19 05:00:00
2021-04-19 06:00:00,43338,26830,29983,2021-04-19 06:00:00
2021-04-19 07:00:00,48500,33940,29050,2021-04-19 07:00:00
2021-04-19 08:00:00,58507,42306,32678,2021-04-19 08:00:00
2021-04-19 09:00:00,39447,26666,25383,2021-04-19 09:00:00
2021-04-19 10:00:00,41372,26807,27753,2021-04-19 10:00:00
2021-04-19 11:00:00,45228,27675,31929,2021-04-19 11:00:00
2021-04-19 12:00:00,44838,28793,30425,2021-04-19 12:00:00
2021-04-19 13:00:00,45808,28848,32014,2021-04-19 13:00:00
2021-04-19 14:00:00,48193,33920,30919,2021-04-19 14:00:00
2021-04-19 15:00:00,43959,31403,27712,2021-04-19 15:00:00
2021-04-19 16:00:00,43059,31485,27132,2021-04-19 16:00:00
2021-04-19 17:00:00,42165,31100,26846,2021-04-19 17:00:00
2021-04-19 18:00:00,48897,34459,32176,2021-04-19 18:00:00
2021-04-19 19:00:00,45589,32936,30410,2021-04-19 19:00:00
2021-04-19 20:00:00,46209,34334,30480,2021-04-19 20:00:00
2021-04-19 21:00:00,43352,32888,28043,2021-04-19 21:00:00
2021-04-19 22:00:00,42590,31704,28192,2021-04-19 22:00:00
2021-04-19 23:00:00,45254,34030,29779,2021-04-19 23:00:00
2021-04-20 00:00:00,45598,34702,27159,2021-04-20 00:00:00
2021-04-20 01:00:00,46665,34310,29435,2021-04-20 01:00:00
2021-04-20 02:00:00,45250,32858,29904,2021-04-20 02:00:00
2021-04-20 03:00:00,47506,32444,32510,2021-04-20 03:00:00
2021-04-20 04:00:00,47388,32894,30716,2021-04-20 04:00:00
2021-04-20 05:00:00,43949,29761,29917,2021-04-20 05:00:00
2021-04-20 06:00:00,44384,29534,26950,2021-04-20 06:00:00
2021-04-20 07:00:00,49707,37330,26508,2021-04-20 07:00:00
2021-04-20 08:00:00,61526,46370,29223,2021-04-20 08:00:00
2021-04-20 09:00:00,55907,38976,32137,2021-04-20 09:00:00
2021-04-20 10:00:00,46652,31239,29574,2021-04-20 10:00:00
2021-04-20 11:00:00,43533,29291,29090,2021-04-20 11:00:00
2021-04-20 12:00:00,43476,30566,28610,2021-04-20 12:00:00
2021-04-20 13:00:00,49419,34926,32318,2021-04-20 13:00:00
2021-04-20 14:00:00,49828,36730,30318,2021-04-20 14:00:00
2021-04-20 15:00:00,48912,35149,30003,2021-04-20 15:00:00
2021-04-20 16:00:00,49084,36843,29191,2021-04-20 16:00:00
2021-04-20 17:00:00,50734,36292,32356,2021-04-20 17:00:00
2021-04-20 18:00:00,47852,33968,31728,2021-04-20 18:00:00
2021-04-20 19:00:00,49590,36131,31554,2021-04-20 19:00:00
2021-04-20 20:00:00,46508,34447,29446,2021-04-20 20:00:00
2021-04-20 21:00:00,45829,32365,30666,2021-04-20 21:00:00
2021-04-20 22:00:00,48969,31487,34286,2021-04-20 22:00:00
2021-04-20 23:00:00,38620,27874,26169,2021-04-20 23:00:00
2021-04-21 00:00:00,40842,29104,27985,2021-04-21 00:00:00
2021-04-21 01:00:00,40895,30344,26330,2021-04-21 01:00:00
2021-04-21 02:00:00,46514,33124,30362,2021-04-21 02:00:00
2021-04-21 03:00:00,50151,34076,33765,2021-04-21 03:00:00
2021-04-21 04:00:00,49637,32066,33407,2021-04-21 04:00:00
2021-04-21 05:00:00,48269,32324,30835,2021-04-21 05:00:00
2021-04-21 06:00:00,46303,31074,29901,2021-04-21 06:00:00
2021-04-21 07:00:00,45360,31596,27676,2021-04-21 07:00:00
2021-04-21 08:00:00,59834,43820,31448,2021-04-21 08:00:00
2021-04-21 09:00:00,45991,29007,30053,2021-04-21 09:00:00
2021-04-21 10:00:00,49993,28817,36194,2021-04-21 10:00:00
2021-04-21 11:00:00,44261,27298,31170,2021-04-21 11:00:00
2021-04-21 12:00:00,44172,28471,29976,2021-04-21 12:00:00
2021-04-21 13:00:00,51950,34834,34581,2021-04-21 13:00:00
2021-04-21 14:00:00,45895,30962,31080,2021-04-21 14:00:00
2021-04-21 15:00:00,47637,33267,31446,2021-04-21 15:00:00
2021-04-21 16:00:00,51055,34862,34339,2021-04-21 16:00:00
2021-04-21 17:00:00,49412,33754,32136,2021-04-21 17:00:00
2021-04-21 18:00:00,52744,32182,37603,2021-04-21 18:00:00
2021-04-21 19:00:00,52970,32912,37990,2021-04-21 19:00:00
2021-04-21 20:00:00,43759,30396,30256,2021-04-21 20:00:00
2021-04-21 21:00:00,46008,31942,31603,2021-04-21 21:00:00
2021-04-21 22:00:00,48802,31725,34317,2021-04-21 22:00:00
2021-04-21 23:00:00,53991,31572,39327,2021-04-21 23:00:00
2021-04-22 00:00:00,48731,32296,33140,2021-04-22 00:00:00
2021-04-22 01:00:00,46665,31789,31998,2021-04-22 01:00:00
2021-04-22 02:00:00,46248,32030,30700,2021-04-22 02:00:00
2021-04-22 03:00:00,47812,32728,31043,2021-04-22 03:00:00
2021-04-22 04:00:00,48857,30414,34202,2021-04-22 04:00:00
2021-04-22 05:00:00,45382,27111,32965,2021-04-22 05:00:00
2021-04-22 06:00:00,53539,33534,35637,2021-04-22 06:00:00
2021-04-22 07:00:00,53236,35056,33715,2021-04-22 07:00:00
2021-04-22 08:00:00,61493,40216,36953,2021-04-22 08:00:00
2021-04-22 09:00:00,45252,28564,30388,2021-04-22 09:00:00
