start_time,date,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2022-07-30,2022-07-30,0.50368941,1.01486733,5901790619.42869,0.49631059,5815332185.31905
2022-07-31,2022-07-31,0.4945533,0.97844797,4459162865.70594,0.5054467,4557383715.27193
2022-08-01,2022-08-01,0.49795405,0.99184956,5665554185.55755,0.50204595,5712110422.29736
2022-08-02,2022-08-02,0.5036908,1.01487298,7109819544.87041,0.4963092,7005625017.63311
2022-08-03,2022-08-03,0.5023929,1.00961765,6542577719.25081,0.4976071,6480252945.6704
2022-08-04,2022-08-04,0.48615285,0.94610402,6017111089.2797,0.51384715,6359883230.24445
2022-08-05,2022-08-05,0.51127899,1.04615716,6924531459.46165,0.48872101,6619016446.74558
2022-08-06,2022-08-06,0.49254637,0.97062341,2566592863.56526,0.50745363,2644272562.80246
2022-08-07,2022-08-07,0.50897478,1.03655526,3159988533.65894,0.49102522,3048548074.09787
2022-08-08,2022-08-08,0.51425278,1.05868396,6852376343.79693,0.48574722,6472541965.61402
2022-08-09,2022-08-09,0.47031222,0.88790462,5388527102.9838,0.52968778,6068812980.42789
2022-08-10,2022-08-10,0.50800274,1.03253163,8966327436.75488,0.49199726,8683828362.57601
2022-08-11,2022-08-11,0.50040478,1.00162044,9139404950.72243,0.49959522,9124619028.84166
2022-08-12,2022-08-12,0.49845765,0.99384957,5634557726.06536,0.50154235,5669427116.84834
2022-08-13,2022-08-13,0.50563112,1.02278106,5304781198.58442,0.49436888,5186624376.47991
2022-08-14,2022-08-14,0.49565088,0.98275353,5250910478.56469,0.50434912,5343059392.13744
2022-08-15,2022-08-15,0.49275198,0.97142217,8755886693.51831,0.50724802,9013472163.22792
2022-08-16,2022-08-16,0.48874734,0.95598003,5308638723.46857,0.51125266,5553085361.5343
2022-08-17,2022-08-17,0.49038274,0.96225693,7359144811.69514,0.50961726,7647796145.88101
2022-08-18,2022-08-18,0.49941803,0.99767482,3983005753.11244,0.50058197,3992288558.11487
2022-08-19,2022-08-19,0.48041175,0.92460087,9258347383.38509,0.51958825,10013344860.8509
2022-08-20,2022-08-20,0.50752472,1.03055876,5165247852.36871,0.49247528,5012084777.02834
2022-08-21,2022-08-21,0.51200422,1.04919806,4562563249.5303,0.48799578,4348619611.24014
2022-08-22,2022-08-22,0.50413327,1.01667089,6200808768.44358,0.49586673,6099130854.06737
2022-08-23,2022-08-23,0.51172159,1.0480119,6599811162.41594,0.48827841,6297458235.56968
2022-08-24,2022-08-24,0.50648835,1.02629464,5383003939.14844,0.49351165,5245086303.10712
2022-08-25,2022-08-25,0.50857417,1.03489508,4523967287.85864,0.49142583,4371426035.44606
2022-08-26,2022-08-26,0.48316758,0.93486316,9044908725.65416,0.51683242,9675115151.89681
2022-08-27,2022-08-27,0.49508727,0.98054027,4613884949.0909,0.50491273,4705451751.75392
2022-08-28,2022-08-28,0.49491973,0.97988332,3768409132.57864,0.50508027,3845773314.49274
2022-08-29,2022-08-29,0.52044791,1.08527922,6163713151.12789,0.47955209,5679380027.29397
2022-08-30,2022-08-30,0.49731672,0.98932415,7584352831.97139,0.50268328,7666195965.84441
2022-08-31,2022-08-31,0.51272661,1.05223599,7259413659.99362,0.48727339,6899035674.09047
2022-09-01,2022-09-01,0.49455169,0.97844168,6731649575.2742,0.50544831,6879970142.59377
2022-09-02,2022-09-02,0.50299927,1.01206946,6653928189.97297,0.49700073,6574576602.96584
2022-09-03,2022-09-03,0.48691538,0.94899625,2725716029.1127,0.51308462,2872209476.24412
2022-09-04,2022-09-04,0.50319152,1.01284809,3908451328.6935,0.49680848,3858872184.9395
2022-09-05,2022-09-05,0.49169144,0.96730899,4309953759.179,0.50830856,4455612224.19072
2022-09-06,2022-09-06,0.47666993,0.91083995,8678899025.31003,0.52333007,9528456672.89878
2022-09-07,2022-09-07,0.51014386,1.04141567,5692161256.69894,0.48985614,5465791814.51261
2022-09-08,2022-09-08,0.50811648,1.03300165,5197335837.667,0.49188352,5031294793.7124
2022-09-09,2022-09-09,0.53278762,1.14035425,10839040411.64529,0.46721238,9504976515.0231
2022-09-10,2022-09-10,0.51403511,1.05776182,5353619706.51856,0.48596489,5061271474.0115
2022-09-11,2022-09-11,0.50582639,1.02358035,4540441992.68406,0.49417361,4435843237.70474
2022-09-12,2022-09-12,0.51478193,1.06092902,9198607196.42581,0.48521807,8670332374.14666
2022-09-13,2022-09-13,0.49384712,0.97568765,12680878350.63274,0.50615288,12996862603.09608
2022-09-14,2022-09-14,0.49749314,0.99002257,6546064964.48295,0.50250686,6612036066.85662
2022-09-15,2022-09-15,0.49418595,0.97701112,6443259897.50595,0.50581405,6594868568.14403
2022-09-16,2022-09-16,0.49799168,0.99199885,5265092803.07645,0.50200832,5307559381.20856
2022-09-17,2022-09-17,0.51450714,1.05976253,3382168897.07212,0.48549286,3191440336.7797
2022-09-18,2022-09-18,0.48237655,0.93190627,4700344464.5628,0.51762345,5043795275.85113
2022-09-19,2022-09-19,0.49686905,0.98755414,9267183919.05916,0.50313095,9383975586.07376
2022-09-20,2022-09-20,0.49638604,0.98564791,7433088302.03519,0.50361396,7541322066.65861
2022-09-21,2022-09-21,0.50247147,1.009935,11026708451.94057,0.49752853,10918235780.56479
2022-09-22,2022-09-22,0.51145443,1.04689197,8163727129.03435,0.48854557,7798060679.25298
2022-09-23,2022-09-23,0.49960538,0.99842278,7820351262.48051,0.50039462,7832705198.75863
2022-09-24,2022-09-24,0.49715045,0.98866639,3533427344.9052,0.50284955,3573932902.85908
2022-09-25,2022-09-25,0.49219025,0.96924144,3768999794.9718,0.50780975,3888607789.55905
2022-09-26,2022-09-26,0.50985532,1.0402139,7458708251.20344,0.49014468,7170360081.94028
2022-09-27,2022-09-27,0.5033005,1.01328974,12713499936.74879,0.4966995,12546756845.57933
2022-09-28,2022-09-28,0.50523782,1.02117306,10887375362.40511,0.49476218,10661635869.65009
2022-09-29,2022-09-29,0.5037686,1.01518888,9526492371.54367,0.4962314,9383960494.0197
2022-09-30,2022-09-30,0.49927484,0.99710354,10309499899.26183,0.50072516,10339447677.82796
2022-10-01,2022-10-01,0.48957189,0.95913975,2731219617.3861,0.51042811,2847572113.02253
2022-10-02,2022-10-02,0.48833125,0.95438942,3846504428.4283,0.51166875,4030330129.70377
2022-10-03,2022-10-03,0.51725075,1.07146878,6139994645.43271,0.48274925,5730446593.1834
2022-10-04,2022-10-04,0.52337073,1.0980667,8227265860.99413,0.47662927,7492501032.49735
2022-10-05,2022-10-05,0.49877439,0.99510953,7145966627.42896,0.50122561,7181085515.92882
2022-10-06,2022-10-06,0.49776257,0.99109016,7760819939.44639,0.50223743,7830589268.26697
2022-10-07,2022-10-07,0.48065225,0.92549212,6265762927.5327,0.51934775,6770195857.04323
2022-10-08,2022-10-08,0.49034521,0.96211241,2381995808.4165,0.50965479,2475797809.14123
2022-10-09,2022-10-09,0.50564767,1.02284876,2593907306.57646,0.49435233,2535963689.5359
2022-10-10,2022-10-10,0.48442623,0.93958665,5161361826.1868,0.51557377,5493226006.11942
2022-10-11,2022-10-11,0.49965858,0.99863525,5686191285.7565,0.50034142,5693962109.11148
2022-10-12,2022-10-12,0.50406645,1.01639915,3875087624.60723,0.49593355,3812564783.7764
2022-10-13,2022-10-13,0.49632841,0.98542069,10171187249.87307,0.50367159,10321670041.09552
2022-10-14,2022-10-14,0.49824735,0.9930139,8269985442.11763,0.50175265,8328166841.63119
2022-10-15,2022-10-15,0.49057464,0.9629961,2232924676.0041,0.50942536,2318726607.79039
2022-10-16,2022-10-16,0.50095531,1.00382857,2540677835.9832,0.49904469,2530987774.3381
2022-10-17,2022-10-17,0.51740873,1.07214691,4983655724.32598,0.48259127,4648295581.0625
2022-10-18,2022-10-18,0.48934832,0.958282,5915784724.3153,0.51065168,6173323443.59433
2022-10-19,2022-10-19,0.48576418,0.94463311,3733143461.6817,0.51423582,3951950679.2134
2022-10-20,2022-10-20,0.48655252,0.94761886,4926249529.03513,0.51344748,5198555804.90435
2022-10-21,2022-10-21,0.49766801,0.99071536,5435854737.44701,0.50233199,5486797671.76105
2022-10-22,2022-10-22,0.51031247,1.04211855,1684690130.3625,0.48968753,1616601226.7597
2022-10-23,2022-10-23,0.52526268,1.10642801,3581929229.12486,0.47473732,3237381179.4655
2022-10-24,2022-10-24,0.48747466,0.95112304,4445448871.184,0.51252534,4673894628.56483
2022-10-25,2022-10-25,0.51998018,1.08324731,7855955808.63002,0.48001982,7252227412.9909
2022-10-26,2022-10-26,0.5051038,1.02062575,8617532228.99284,0.4948962,8443381152.74482
2022-10-27,2022-10-27,0.48393525,0.93774134,6017688687.9356,0.51606475,6417215937.67599
2022-10-28,2022-10-28,0.50077601,1.00310886,5987857148.06632,0.49922399,5969299409.76842
2022-10-29,2022-10-29,0.49699822,0.98806455,4856452188.4386,0.50300178,4915116322.13483
2022-10-30,2022-10-30,0.49250596,0.97046649,2959346920.9641,0.50749404,3049406615.12248
2022-10-31,2022-10-31,0.49169427,0.96731995,4777490347.9132,0.50830573,4938893653.21469
2022-11-01,2022-11-01,0.49670026,0.98688759,3175430845.57323,0.50329974,3217621628.95379
2022-11-02,2022-11-02,0.49785752,0.99146663,6517972526.41193,0.50214248,6574071479.36826
2022-11-03,2022-11-03,0.49956357,0.99825578,3700713302.4347,0.50043643,3707179420.45195
2022-11-04,2022-11-04,0.51154302,1.04726321,8643626181.45504,0.48845698,8253537528.82383
2022-11-05,2022-11-05,0.50658703,1.02669986,3250786743.92591,0.49341297,3166248366.6732
2022-11-06,2022-11-06,0.47782809,0.91507811,2776393082.696,0.52217191,3034050380.23156
2022-11-07,2022-11-07,0.48502945,0.9418586,5499968890.0675,0.51497055,5839484697.56163
2022-11-08,2022-11-08,0.48816935,0.95377123,18855235291.44768,0.51183065,19769138204.92326
2022-11-09,2022-11-09,0.48166586,0.92925745,16686152016.81117,0.51833414,17956436156.24603
2022-11-10,2022-11-10,0.50781909,1.03177325,12727098776.61618,0.49218091,12335170338.55822
2022-11-11,2022-11-11,0.50099509,1.0039883,8043204565.91334,0.49900491,8011253272.43563
2022-11-12,2022-11-12,0.50620394,1.02512754,2563120856.87063,0.49379606,2500294613.20714
2022-11-13,2022-11-13,0.48788629,0.95269132,2789062224.84644,0.51211371,2927561295.22422
2022-11-14,2022-11-14,0.50357641,1.01440872,7627126468.78687,0.49642359,7518790350.696
2022-11-15,2022-11-15,0.50620499,1.02513187,5460743794.69656,0.49379501,5326869623.41508
2022-11-16,2022-11-16,0.49491597,0.97986859,4360381071.09707,0.50508403,4449965150.10468
2022-11-17,2022-11-17,0.50306708,1.01234403,3365100009.23414,0.49693292,3324067625.41004
2022-11-18,2022-11-18,0.50753683,1.0306087,3261355652.90073,0.49246317,3164494594.16114
2022-11-19,2022-11-19,0.50138712,1.0055639,1418700700.8914,0.49861288,1410850866.148
2022-11-20,2022-11-20,0.48811907,0.9535793,2566014254.8798,0.51188093,2690929052.55201
2022-11-21,2022-11-21,0.49084316,0.96403134,6093494833.59792,0.50915684,6320847232.08563
2022-11-22,2022-11-22,0.51565832,1.06465815,4711975945.12291,0.48434168,4425811172.77148
2022-11-23,2022-11-23,0.51329302,1.05462432,4553157949.67924,0.48670698,4317326911.0633
2022-11-24,2022-11-24,0.50176656,1.00709128,2892293086.42164,0.49823344,2871927451.65154
2022-11-25,2022-11-25,0.50579842,1.0234658,2566161697.9026,0.49420158,2507325310.6448
2022-11-26,2022-11-26,0.50105371,1.00422375,2077770613.3193,0.49894629,2069031534.9794
2022-11-27,2022-11-27,0.50398796,1.01608008,1556329042.7052,0.49601204,1531699192.092
2022-11-28,2022-11-28,0.50957745,1.03905796,3725598158.7578,0.49042255,3585553734.21457
2022-11-29,2022-11-29,0.5095896,1.03910845,3190719396.62274,0.4904104,3070631741.9237
2022-11-30,2022-11-30,0.52190295,1.09162554,5397859092.79018,0.47809705,4944790057.57954
2022-12-01,2022-12-01,0.49439421,0.97782546,3431528639.8958,0.50560579,3509346779.92553
2022-12-02,2022-12-02,0.50642588,1.02603814,2843037918.5421,0.49357412,2770889121.8297
2022-12-03,2022-12-03,0.49220208,0.9692873,1528511105.6361,0.50779792,1576943289.7117
2022-12-04,2022-12-04,0.52518419,1.10607985,2576496754.6539,0.47481581,2329394902.4654
2022-12-05,2022-12-05,0.49188689,0.96806572,4333802320.48848,0.50811311,4476764586.15623
2022-12-06,2022-12-06,0.51013463,1.04137721,2752750903.4436,0.48986537,2643375400.1737
2022-12-07,2022-12-07,0.48087536,0.92631967,2703191323.6787,0.51912464,2918205690.27864
2022-12-08,2022-12-08,0.5295305,1.1255363,3582993785.86021,0.4704695,3183365828.7302
2022-12-09,2022-12-09,0.50028558,1.00114296,2474772012.6734,0.49971442,2471946667.8737
2022-12-10,2022-12-10,0.50873921,1.03557871,1229340798.2114,0.49126079,1187105127.0897
2022-12-11,2022-12-11,0.49300676,0.97241288,1432053377.2793,0.50699324,1472680386.6261
2022-12-12,2022-12-12,0.50551232,1.02229505,2866180913.088,0.49448768,2803672872.84383
2022-12-13,2022-12-13,0.52360494,1.09909816,5425275654.0011,0.47639506,4936115670.30078
2022-12-14,2022-12-14,0.51144836,1.04686653,5698683932.42801,0.48855164,5443563045.39572
2022-12-15,2022-12-15,0.47390622,0.90080179,3594722877.7534,0.52609378,3990581425.76964
2022-12-16,2022-12-16,0.4857097,0.9444271,5031928850.2202,0.5142903,5328022521.78125
2022-12-17,2022-12-17,0.51380006,1.05676702,2109848364.6798,0.48619994,1996512311.8926
2022-12-18,2022-12-18,0.5158143,1.06532329,1589062150.5031,0.4841857,1491624339.8373
2022-12-19,2022-12-19,0.48040809,0.92458733,2721192638.2787,0.51959191,2943142892.14864
2022-12-20,2022-12-20,0.51517839,1.06261434,4073230843.80257,0.48482161,3833216536.7588
2022-12-21,2022-12-21,0.49626009,0.98515141,1877045837.5464,0.50373991,1905337411.98884
2022-12-22,2022-12-22,0.49917568,0.99670815,2538756518.2533,0.50082432,2547141318.3625
2022-12-23,2022-12-23,0.50557689,1.02255919,2217439845.2042,0.49442311,2168519802.5534
2022-12-24,2022-12-24,0.50435786,1.01758469,693314375.8011,0.49564214,681333337.5976
2022-12-25,2022-12-25,0.49602853,0.98423932,1185107561.0877,0.50397147,1204084755.6967
2022-12-26,2022-12-26,0.51793577,1.07441238,1279555387.8439,0.48206423,1190935069.4009
2022-12-27,2022-12-27,0.48416626,0.93860912,2110195774.3137,0.51583374,2248215705.2794
2022-12-28,2022-12-28,0.49151528,0.96662745,2788101212.5162,0.50848472,2884359641.04294
2022-12-29,2022-12-29,0.51008515,1.04117103,1746089005.6645,0.48991485,1677043408.0743
2022-12-30,2022-12-30,0.49100097,0.9646403,2369136316.0908,0.50899903,2455978997.4463
2022-12-31,2022-12-31,0.49051407,0.96276276,1080490419.6097,0.50948593,1122281071.9977
2023-01-01,2023-01-01,0.49903724,0.99615635,863392526.8358,0.50096276,866723910.1565
2023-01-02,2023-01-02,0.50464887,1.01876999,1790819484.36814,0.49535113,1757825131.2922
2023-01-03,2023-01-03,0.49335994,0.97378786,1657339509.8273,0.50664006,1701951288.1951
2023-01-04,2023-01-04,0.50864298,1.03518006,2958387005.68063,0.49135702,2857847760.9763
2023-01-05,2023-01-05,0.49794501,0.99181369,1467588470.6642,0.50205499,1479701761.8784
2023-01-06,2023-01-06,0.50665789,1.02699098,2673692542.83623,0.49334211,2603423585.21754
2023-01-07,2023-01-07,0.5044732,1.01805431,663109305.0767,0.4955268,651349637.1409
2023-01-08,2023-01-08,0.52877091,1.12211009,1394566455.308,0.47122909,1242807157.3504
2023-01-09,2023-01-09,0.50086165,1.00345254,3406657458.12628,0.49913835,3394936302.8473
2023-01-10,2023-01-10,0.51381397,1.05682587,2624368392.5988,0.48618603,2483255255.9266
2023-01-11,2023-01-11,0.52266014,1.09494343,3515594796.50765,0.47733986,3210754715.7405
2023-01-12,2023-01-12,0.51533808,1.06329393,9707579210.09701,0.48466192,9129723160.54829
2023-01-13,2023-01-13,0.5154723,1.06386548,7924591466.34216,0.4845277,7448866079.5981
2023-01-14,2023-01-14,0.50508894,1.02056506,10431452263.20076,0.49491106,10221251637.59735
2023-01-15,2023-01-15,0.49606706,0.98439101,4357172988.37686,0.50393294,4426262491.12376
2023-01-16,2023-01-16,0.50193059,1.00775231,6941173581.47634,0.49806941,6887777415.93375
2023-01-17,2023-01-17,0.50356417,1.01435906,5765143476.33254,0.49643583,5683533306.09077
2023-01-18,2023-01-18,0.49831731,0.99329182,8400283818.50641,0.50168269,8457015010.62923
2023-01-19,2023-01-19,0.50667408,1.02705749,3930180950.89806,0.49332592,3826641630.6578
2023-01-20,2023-01-20,0.52413943,1.10145587,8111746236.32969,0.47586057,7364567592.6105
2023-01-21,2023-01-21,0.49940863,0.99763733,8644479997.62116,0.50059137,8664952383.14674
2023-01-22,2023-01-22,0.49292322,0.97208793,5323112617.68845,0.50707678,5475957919.46941
2023-01-23,2023-01-23,0.49857868,0.99433084,5924280042.10855,0.50142132,5958057228.3155
2023-01-24,2023-01-24,0.48391609,0.93766938,5543259369.28171,0.51608391,5911741878.97553
2023-01-25,2023-01-25,0.50309801,1.01246931,7887769853.93739,0.49690199,7790626092.01014
2023-01-26,2023-01-26,0.49262113,0.97091378,4806505777.22126,0.50737887,4950497039.94687
2023-01-27,2023-01-27,0.49785078,0.99143993,5782477836.60822,0.50214922,5832403594.17349
2023-01-28,2023-01-28,0.50097995,1.0039275,2129339068.4014,0.49902005,2121008800.8478
2023-01-29,2023-01-29,0.5153972,1.06354563,6752158373.51586,0.4846028,6348724650.03561
2023-01-30,2023-01-30,0.47540116,0.90621847,6242558703.9893,0.52459884,6888580299.64629
2023-01-31,2023-01-31,0.50473276,1.01911193,4641989837.71622,0.49526724,4554936227.4933
2023-02-01,2023-02-01,0.50297344,1.01196489,6604014970.98326,0.49702656,6525932876.55272
2023-02-02,2023-02-02,0.4944389,0.97800027,7170283514.69392,0.5055611,7331576189.87598
2023-02-03,2023-02-03,0.49326346,0.97341207,5396544868.91164,0.50673654,5543946960.66266
2023-02-04,2023-02-04,0.49648894,0.98605369,2277434337.0482,0.50351106,2309645371.4793
2023-02-05,2023-02-05,0.4731989,0.89824964,3842276282.3654,0.5268011,4277514969.59632
2023-02-06,2023-02-06,0.49281891,0.97168234,4659587027.16591,0.50718109,4795380979.92305
2023-02-07,2023-02-07,0.50868661,1.03536076,5174529934.98658,0.49131339,4997803774.46942
2023-02-08,2023-02-08,0.49051443,0.96276413,4277849842.995,0.50948557,4443299962.08422
2023-02-09,2023-02-09,0.48118668,0.92747558,7766651922.21895,0.51881332,8373969148.28671
2023-02-10,2023-02-10,0.49622966,0.98503153,4687972000.4265,0.50377034,4759210104.91794
2023-02-11,2023-02-11,0.51340227,1.05508564,2094327339.6912,0.48659773,1984983268.9541
2023-02-12,2023-02-12,0.49947175,0.99788924,2988695742.36673,0.50052825,2995017499.04137
2023-02-13,2023-02-13,0.49795837,0.99186668,5452255834.26166,0.50204163,5496964424.09098
2023-02-14,2023-02-14,0.50354267,1.0142718,6533498636.72256,0.49645733,6441565877.2037
2023-02-15,2023-02-15,0.53103179,1.13234072,9999561211.77969,0.46896821,8830876659.306
2023-02-16,2023-02-16,0.49657555,0.98639536,11536144486.65212,0.50342445,11695254159.48342
2023-02-17,2023-02-17,0.50520038,1.02102015,11121235147.66533,0.49479962,10892277876.75896
2023-02-18,2023-02-18,0.49943449,0.99774051,3191839973.97591,0.50056551,3199068240.8994
2023-02-19,2023-02-19,0.48523959,0.94265136,6419856633.51435,0.51476041,6810425285.06152
2023-02-20,2023-02-20,0.50417486,1.01684004,7932538957.77745,0.49582514,7801166991.996449
2023-02-21,2023-02-21,0.4908648,0.96411485,8725649434.00576,0.5091352,9050425275.24983
2023-02-22,2023-02-22,0.48236873,0.93187711,8321275652.66732,0.51763127,8929584761.7565
2023-02-23,2023-02-23,0.4924382,0.97020343,8797241759.74068,0.5075618,9067419793.13611
2023-02-24,2023-02-24,0.47963057,0.92171166,8117469374.44158,0.52036943,8806950978.66485
2023-02-25,2023-02-25,0.487158,0.94991829,3441704214.85391,0.512842,3623158171.02428
2023-02-26,2023-02-26,0.50964776,1.03935032,4378446769.71338,0.49035224,4212676606.9697
2023-02-27,2023-02-27,0.49792199,0.99172235,6663153017.06707,0.50207801,6718768658.75851
2023-02-28,2023-02-28,0.48369625,0.93684433,5121963076.1484,0.51630375,5467250961.54211
2023-03-01,2023-03-01,0.51045627,1.04271843,7378079447.4197,0.48954373,7075811885.73933
2023-03-02,2023-03-02,0.49327041,0.97343912,4805381475.6711,0.50672959,4936499258.62548
2023-03-03,2023-03-03,0.46532634,0.87029974,6254377134.78792,0.53467366,7186463290.69483
2023-03-04,2023-03-04,0.50118354,1.0047454,1930111818.1995,0.49881646,1920995921.8666
2023-03-05,2023-03-05,0.51070402,1.04375273,3195195500.9947,0.48929598,3061257145.1232
2023-03-06,2023-03-06,0.49192128,0.96819894,3270070013.3834,0.50807872,3377477389.9895
2023-03-07,2023-03-07,0.4941021,0.97668342,5959142280.31811,0.5058979,6101406177.30945
2023-03-08,2023-03-08,0.48130757,0.9279248,5730447986.611,0.51869243,6175552131.5018
2023-03-09,2023-03-09,0.47400564,0.90116107,9392706478.2409,0.52599436,10422894160.79442
2023-03-10,2023-03-10,0.49538959,0.98172685,12047478065.53489,0.50461041,12271721062.25294
2023-03-11,2023-03-11,0.51247813,1.05119002,7710423593.77145,0.48752187,7334947504.92227
2023-03-12,2023-03-12,0.52497497,1.10515224,9568747591.48369,0.47502503,8658307185.9512
2023-03-13,2023-03-13,0.51661458,1.06874257,17972312106.82906,0.48338542,16816315400.26869
2023-03-14,2023-03-14,0.500676,1.00270766,19390649250.76159,0.499324,19338287650.52914
2023-03-15,2023-03-15,0.49960622,0.99842611,13325865318.09023,0.50039378,13346871866.34179
2023-03-16,2023-03-16,0.50058317,1.00233541,8987297006.03373,0.49941683,8966356888.97995
2023-03-17,2023-03-17,0.51671903,1.06918969,18048413337.56602,0.48328097,16880459508.12978
2023-03-18,2023-03-18,0.48900313,0.95695916,9736802005.45347,0.51099687,10174730993.96837
2023-03-19,2023-03-19,0.5078978,1.0320982,10507049352.20702,0.4921022,10180280656.85769
2023-03-20,2023-03-20,0.49578795,0.98329253,12757850669.58246,0.50421205,12974623807.11609
2023-03-21,2023-03-21,0.49764098,0.99060823,9363957614.78555,0.50235902,9452735555.90659
2023-03-22,2023-03-22,0.5013215,1.00530002,1465047503.69348,0.4986785,1457323663.7219
2023-03-23,2023-03-23,0.50752247,1.03054949,11467540699.41612,0.49247753,11127598223.57663
2023-03-24,2023-03-24,0.4872344,0.95020882,9220202083.59299,0.5127656,9703342995.27569
2023-03-25,2023-03-25,0.49546305,0.9820154,4488817027.15324,0.50453695,4571025108.13405
2023-03-26,2023-03-26,0.50701351,1.02845316,5561148188.63176,0.49298649,5407293604.6515
2023-03-27,2023-03-27,0.48234537,0.93178992,8309794900.05571,0.51765463,8918099125.43841
2023-03-28,2023-03-28,0.50081617,1.00327004,7772930504.05088,0.49918383,7747595594.89374
2023-03-29,2023-03-29,0.51336957,1.05494754,9295143313.52971,0.48663043,8811000524.60176
2023-03-30,2023-03-30,0.49430294,0.97746847,10625815198.78815,0.50569706,10870749840.81114
2023-03-31,2023-03-31,0.50428318,1.01728076,8547114068.5641,0.49571682,8401922496.921989
2023-04-01,2023-04-01,0.49950353,0.99801609,3605057472.18676,0.50049647,3612223809.26569
2023-04-02,2023-04-02,0.48498845,0.94170401,4287846491.14128,0.51501155,4553284734.13942
2023-04-03,2023-04-03,0.48845602,0.95486614,9986948799.5792,0.51154398,10459004049.44324
2023-04-04,2023-04-04,0.50473627,1.01912623,6060252219.49802,0.49526373,5946517724.70952
2023-04-05,2023-04-05,0.50053106,1.00212649,7593813417.19603,0.49946894,7577699480.01245
2023-04-06,2023-04-06,0.4885059,0.95505678,4782090044.76644,0.5114941,5007126446.52738
2023-04-07,2023-04-07,0.49106718,0.96489587,2973916877.9746,0.50893282,3082111734.5774
2023-04-08,2023-04-08,0.49751235,0.99009867,2191302184.56134,0.50248765,2213215967.33068
2023-04-09,2023-04-09,0.51413378,1.05817971,4362374096.62093,0.48586622,4122526701.03316
2023-04-10,2023-04-10,0.53018788,1.12851046,8787626676.21055,0.46981212,7786925352.20294
2023-04-11,2023-04-11,0.51098926,1.04494487,9578851919.40445,0.48901074,9166849078.59612
2023-04-12,2023-04-12,0.48606223,0.94576085,8106545306.23919,0.51393777,8571453639.07256
2023-04-13,2023-04-13,0.50652088,1.02642817,6606995052.22789,0.49347912,6436880088.66204
2023-04-14,2023-04-14,0.49590843,0.98376656,9183750961.72337,0.50409157,9335294906.93253
2023-04-15,2023-04-15,0.49005555,0.96099791,2647050227.34753,0.50994445,2754480733.59135
2023-04-16,2023-04-16,0.49959196,0.99836916,3137860930.96451,0.50040804,3142986643.44579
2023-04-17,2023-04-17,0.47537185,0.90611198,6336503931.76552,0.52462815,6993069346.95341
2023-04-18,2023-04-18,0.50345857,1.01393064,7940441406.08151,0.49654143,7831345733.19485
2023-04-19,2023-04-19,0.47291383,0.89722298,8795651280.75615,0.52708617,9803194378.70836
2023-04-20,2023-04-20,0.48855085,0.95522859,8816955578.63837,0.51144915,9230204875.86227
2023-04-21,2023-04-21,0.48786764,0.95262023,9236640861.83791,0.51213236,9696036830.01846
2023-04-22,2023-04-22,0.51242604,1.05097089,4822566752.20824,0.48757396,4588677762.48876
2023-04-23,2023-04-23,0.48913629,0.95746925,4435151046.35528,0.51086371,4632160301.52228
2023-04-24,2023-04-24,0.49345833,0.97417124,7788253816.4625,0.50654167,7994748275.97461
2023-04-25,2023-04-25,0.51753055,1.07267009,7188644385.89329,0.48246945,6701635887.7131405
2023-04-26,2023-04-26,0.50291028,1.01170928,18284527004.68309,0.49708972,18072906268.64053
2023-04-27,2023-04-27,0.50601464,1.0243515,13885126628.01846,0.49398536,13555041029.3035
2023-04-28,2023-04-28,0.49563032,0.9826727,7322166198.20586,0.50436968,7451276680.7575
2023-04-29,2023-04-29,0.49051754,0.96277609,3112039651.8619,0.50948246,3232360753.78862
2023-04-30,2023-04-30,0.50212299,1.00852819,6125257348.81041,0.49787701,6073461737.61044
2023-05-01,2023-05-01,0.47865875,0.91812946,8380966864.3763,0.52134125,9128306269.38227
2023-05-02,2023-05-02,0.50968022,1.03948535,7362691755.8132,0.49031978,7083016371.18876
2023-05-03,2023-05-03,0.50598287,1.02422131,9688604063.15807,0.49401713,9459483007.35195
2023-05-04,2023-05-04,0.49401484,0.97634255,6065070795.54643,0.50598516,6212031640.86622
2023-05-05,2023-05-05,0.51028312,1.04199619,8573988505.14917,0.48971688,8228425980.05959
2023-05-06,2023-05-06,0.4837648,0.93710153,6625191676.21181,0.5162352,7069876058.9929
2023-05-07,2023-05-07,0.48965862,0.95947268,4332924600.96573,0.51034138,4515943674.10496
2023-05-08,2023-05-08,0.4818165,0.92981829,8753013568.9627,0.5181835,9413681893.97707
2023-05-09,2023-05-09,0.50160918,1.00645751,5048828195.71156,0.49839082,5016434525.64238
2023-05-10,2023-05-10,0.49619847,0.98490863,9807973136.23336,0.50380153,9958256887.82995
2023-05-11,2023-05-11,0.4886884,0.95575457,7107266792.52966,0.5113116,7436288580.82051
2023-05-12,2023-05-12,0.48829841,0.95426401,7903493677.71121,0.51170159,8282292568.36743
2023-05-13,2023-05-13,0.50575044,1.02326939,3281461502.0885,0.49424956,3206840280.30462
2023-05-14,2023-05-14,0.5103633,1.04233055,3389472995.86651,0.4896367,3251821597.75843
2023-05-15,2023-05-15,0.5016412,1.00658642,6147905530.78078,0.4983588,6107677809.97258
