start_time,datetime,stock_to_flow,stock_to_flow_reversion
2023-01-31 04:00:00,2023-01-31 04:00:00,440630.76674219,0.0518906
2023-01-31 05:00:00,2023-01-31 05:00:00,1028139.45573178,0.02213232
2023-01-31 06:00:00,2023-01-31 06:00:00,771105.59179884,0.02958418
2023-01-31 07:00:00,2023-01-31 07:00:00,1028141.78906512,0.02234824
2023-01-31 08:00:00,2023-01-31 08:00:00,616886.07343907,0.03713706
2023-01-31 09:00:00,2023-01-31 09:00:00,514072.72786589,0.0445314
2023-01-31 10:00:00,2023-01-31 10:00:00,514073.72786589,0.04441399
2023-01-31 11:00:00,2023-01-31 11:00:00,771111.59179884,0.02964155
2023-01-31 12:00:00,2023-01-31 12:00:00,1028149.78906512,0.0222708
2023-01-31 13:00:00,2023-01-31 13:00:00,616890.87343907,0.03748436
2023-01-31 14:00:00,2023-01-31 14:00:00,514076.72786589,0.04497303
2023-01-31 15:00:00,2023-01-31 15:00:00,771116.09179884,0.02997332
2023-01-31 16:00:00,2023-01-31 16:00:00,514078.39453256,0.04493189
2023-01-31 17:00:00,2023-01-31 17:00:00,3084471.36719535,0.00750203
2023-01-31 18:00:00,2023-01-31 18:00:00,385559.92089942,0.06006936
2023-01-31 19:00:00,2023-01-31 19:00:00,342720.92968837,0.06759858
2023-01-31 20:00:00,2023-01-31 20:00:00,771123.09179884,0.02994494
2023-01-31 21:00:00,2023-01-31 21:00:00,514083.06119923,0.04463164
2023-01-31 22:00:00,2023-01-31 22:00:00,1028167.12239845,0.02254728
2023-01-31 23:00:00,2023-01-31 23:00:00,440644.05245648,0.05248246
2023-02-01 00:00:00,2023-02-01 00:00:00,3084509.36719535,0.00748306
2023-02-01 01:00:00,2023-02-01 01:00:00,440645.19531362,0.05246422
2023-02-01 02:00:00,2023-02-01 02:00:00,616904.27343907,0.03744207
2023-02-01 03:00:00,2023-02-01 03:00:00,440646.90959934,0.0524935
2023-02-01 04:00:00,2023-02-01 04:00:00,514089.06119923,0.04499234
2023-02-01 05:00:00,2023-02-01 05:00:00,616907.87343907,0.03747139
2023-02-01 06:00:00,2023-02-01 06:00:00,1028180.78906512,0.02243266
2023-02-01 07:00:00,2023-02-01 07:00:00,616909.47343907,0.03739329
2023-02-01 08:00:00,2023-02-01 08:00:00,440650.62388505,0.05215629
2023-02-01 09:00:00,2023-02-01 09:00:00,616911.87343907,0.03727099
2023-02-01 10:00:00,2023-02-01 10:00:00,308456.93671954,0.07452615
2023-02-01 11:00:00,2023-02-01 11:00:00,1028190.78906512,0.02244384
2023-02-01 12:00:00,2023-02-01 12:00:00,440654.19531362,0.05232141
2023-02-01 13:00:00,2023-02-01 13:00:00,3084580.36719535,0.00748538
2023-02-01 14:00:00,2023-02-01 14:00:00,1028194.45573178,0.02246496
2023-02-01 15:00:00,2023-02-01 15:00:00,385573.92089942,0.05958966
2023-02-01 16:00:00,2023-02-01 16:00:00,440656.90959934,0.05218028
2023-02-01 17:00:00,2023-02-01 17:00:00,616920.67343907,0.03726974
2023-02-01 18:00:00,2023-02-01 18:00:00,440658.62388505,0.05233835
2023-02-01 19:00:00,2023-02-01 19:00:00,440659.62388505,0.05304144
2023-02-01 20:00:00,2023-02-01 20:00:00,342736.26302171,0.06873958
2023-02-01 21:00:00,2023-02-01 21:00:00,514105.39453256,0.0460538
2023-02-01 22:00:00,2023-02-01 22:00:00,440662.76674219,0.05380441
2023-02-01 23:00:00,2023-02-01 23:00:00,514107.56119923,0.04614513
2023-02-02 00:00:00,2023-02-02 00:00:00,440664.62388505,0.05488792
2023-02-02 01:00:00,2023-02-02 01:00:00,385582.54589942,0.06211655
2023-02-02 02:00:00,2023-02-02 02:00:00,385583.54589942,0.0619375
2023-02-02 03:00:00,2023-02-02 03:00:00,1028223.78906512,0.0231893
2023-02-02 04:00:00,2023-02-02 04:00:00,514112.89453256,0.04644563
2023-02-02 05:00:00,2023-02-02 05:00:00,771170.34179884,0.03086695
2023-02-02 06:00:00,2023-02-02 06:00:00,514114.56119923,0.04625725
2023-02-02 07:00:00,2023-02-02 07:00:00,308469.73671954,0.077069
2023-02-02 08:00:00,2023-02-02 08:00:00,514117.22786589,0.04627918
2023-02-02 09:00:00,2023-02-02 09:00:00,440672.90959934,0.05407175
2023-02-02 10:00:00,2023-02-02 10:00:00,342746.59635504,0.06935778
2023-02-02 11:00:00,2023-02-02 11:00:00,1542360.68359768,0.01543438
2023-02-02 12:00:00,2023-02-02 12:00:00,771181.34179884,0.03085419
2023-02-02 13:00:00,2023-02-02 13:00:00,1542363.68359768,0.01540018
2023-02-02 14:00:00,2023-02-02 14:00:00,514122.22786589,0.04591646
2023-02-02 15:00:00,2023-02-02 15:00:00,616947.67343907,0.03862917
2023-02-02 16:00:00,2023-02-02 16:00:00,440677.90959934,0.05397177
2023-02-02 17:00:00,2023-02-02 17:00:00,1542373.68359768,0.01548532
2023-02-02 18:00:00,2023-02-02 18:00:00,342750.70746615,0.0701473
2023-02-02 19:00:00,2023-02-02 19:00:00,514127.06119923,0.04629211
2023-02-02 20:00:00,2023-02-02 20:00:00,385596.29589942,0.06190676
2023-02-02 21:00:00,2023-02-02 21:00:00,616955.07343907,0.03804032
2023-02-02 22:00:00,2023-02-02 22:00:00,280435.12429049,0.08401816
2023-02-02 23:00:00,2023-02-02 23:00:00,771197.59179884,0.03045071
2023-02-03 00:00:00,2023-02-03 00:00:00,342755.48524393,0.06871429
2023-02-03 01:00:00,2023-02-03 01:00:00,616960.87343907,0.03816355
2023-02-03 02:00:00,2023-02-03 02:00:00,1542403.18359768,0.01521644
2023-02-03 03:00:00,2023-02-03 03:00:00,308481.63671954,0.07629627
2023-02-03 04:00:00,2023-02-03 04:00:00,385603.04589942,0.06099084
2023-02-03 05:00:00,2023-02-03 05:00:00,1028275.78906512,0.02288609
2023-02-03 06:00:00,2023-02-03 06:00:00,616966.47343907,0.03809003
2023-02-03 07:00:00,2023-02-03 07:00:00,616967.47343907,0.03800401
2023-02-03 08:00:00,2023-02-03 08:00:00,514140.56119923,0.04556229
2023-02-03 09:00:00,2023-02-03 09:00:00,616969.67343907,0.03795826
2023-02-03 10:00:00,2023-02-03 10:00:00,514142.39453256,0.04554421
2023-02-03 11:00:00,2023-02-03 11:00:00,3084855.36719535,0.00762905
2023-02-03 12:00:00,2023-02-03 12:00:00,385607.92089942,0.06099945
2023-02-03 13:00:00,2023-02-03 13:00:00,514144.89453256,0.04539291
2023-02-03 14:00:00,2023-02-03 14:00:00,440696.62388505,0.05335454
2023-02-03 15:00:00,2023-02-03 15:00:00,514147.06119923,0.04588792
2023-02-03 16:00:00,2023-02-03 16:00:00,1542442.18359768,0.01524348
2023-02-03 17:00:00,2023-02-03 17:00:00,771222.09179884,0.03045891
2023-02-03 18:00:00,2023-02-03 18:00:00,616978.67343907,0.03792583
2023-02-03 19:00:00,2023-02-03 19:00:00,440700.05245648,0.05287493
2023-02-03 20:00:00,2023-02-03 20:00:00,771226.09179884,0.03023745
2023-02-03 21:00:00,2023-02-03 21:00:00,771227.09179884,0.03031495
2023-02-03 22:00:00,2023-02-03 22:00:00,440702.19531362,0.05313653
2023-02-03 23:00:00,2023-02-03 23:00:00,385615.42089942,0.06074683
2023-02-04 00:00:00,2023-02-04 00:00:00,440704.33817076,0.05310645
2023-02-04 01:00:00,2023-02-04 01:00:00,440705.33817076,0.053013
2023-02-04 02:00:00,2023-02-04 02:00:00,1028313.45573178,0.02273948
2023-02-04 03:00:00,2023-02-04 03:00:00,514157.72786589,0.04539348
2023-02-04 04:00:00,2023-02-04 04:00:00,1542474.18359768,0.01513126
2023-02-04 05:00:00,2023-02-04 05:00:00,616990.67343907,0.03778124
2023-02-04 06:00:00,2023-02-04 06:00:00,385620.17089942,0.06051821
2023-02-04 07:00:00,2023-02-04 07:00:00,514161.22786589,0.04537037
2023-02-04 08:00:00,2023-02-04 08:00:00,440710.62388505,0.05285743
2023-02-04 09:00:00,2023-02-04 09:00:00,616995.87343907,0.03782514
2023-02-04 10:00:00,2023-02-04 10:00:00,440712.33817076,0.0529482
2023-02-04 11:00:00,2023-02-04 11:00:00,1028329.78906512,0.02271479
2023-02-04 12:00:00,2023-02-04 12:00:00,616998.87343907,0.03793558
2023-02-04 13:00:00,2023-02-04 13:00:00,440714.48102791,0.05331943
2023-02-04 14:00:00,2023-02-04 14:00:00,514167.89453256,0.04563599
2023-02-04 15:00:00,2023-02-04 15:00:00,617002.47343907,0.03795791
2023-02-04 16:00:00,2023-02-04 16:00:00,617003.47343907,0.03792158
2023-02-04 17:00:00,2023-02-04 17:00:00,514170.56119923,0.04557497
2023-02-04 18:00:00,2023-02-04 18:00:00,514171.56119923,0.04558773
2023-02-04 19:00:00,2023-02-04 19:00:00,1028344.12239845,0.02277735
2023-02-04 20:00:00,2023-02-04 20:00:00,514173.06119923,0.04554087
2023-02-04 21:00:00,2023-02-04 21:00:00,440720.76674219,0.05310349
2023-02-04 22:00:00,2023-02-04 22:00:00,385631.67089942,0.06068031
2023-02-04 23:00:00,2023-02-04 23:00:00,514176.56119923,0.04535684
2023-02-05 00:00:00,2023-02-05 00:00:00,385633.42089942,0.06036053
2023-02-05 01:00:00,2023-02-05 01:00:00,440724.90959934,0.05287662
2023-02-05 02:00:00,2023-02-05 02:00:00,771269.59179884,0.03018114
2023-02-05 03:00:00,2023-02-05 03:00:00,440726.48102791,0.05294869
2023-02-05 04:00:00,2023-02-05 04:00:00,237315.25901503,0.09840989
2023-02-05 05:00:00,2023-02-05 05:00:00,514184.06119923,0.04542325
2023-02-05 06:00:00,2023-02-05 06:00:00,617021.87343907,0.03789941
2023-02-05 07:00:00,2023-02-05 07:00:00,342790.92968837,0.06818198
2023-02-05 08:00:00,2023-02-05 08:00:00,617024.67343907,0.03789557
2023-02-05 09:00:00,2023-02-05 09:00:00,385641.42089942,0.06053484
2023-02-05 10:00:00,2023-02-05 10:00:00,3085132.36719535,0.00758139
2023-02-05 11:00:00,2023-02-05 11:00:00,280467.57883594,0.08324984
2023-02-05 12:00:00,2023-02-05 12:00:00,385643.92089942,0.06003906
2023-02-05 13:00:00,2023-02-05 13:00:00,385644.92089942,0.06005287
2023-02-05 14:00:00,2023-02-05 14:00:00,514194.22786589,0.04504068
2023-02-05 15:00:00,2023-02-05 15:00:00,280470.57883594,0.08233305
2023-02-05 16:00:00,2023-02-05 16:00:00,771295.09179884,0.02991546
2023-02-05 17:00:00,2023-02-05 17:00:00,771296.09179884,0.02962472
2023-02-05 18:00:00,2023-02-05 18:00:00,771297.09179884,0.02961705
2023-02-05 19:00:00,2023-02-05 19:00:00,617038.67343907,0.03709722
2023-02-05 20:00:00,2023-02-05 20:00:00,1542597.68359768,0.01483266
2023-02-05 21:00:00,2023-02-05 21:00:00,617040.07343907,0.03709566
2023-02-05 22:00:00,2023-02-05 22:00:00,771301.09179884,0.02977602
2023-02-05 23:00:00,2023-02-05 23:00:00,440744.48102791,0.05204404
2023-02-06 00:00:00,2023-02-06 00:00:00,514202.89453256,0.0448163
2023-02-06 01:00:00,2023-02-06 01:00:00,617044.47343907,0.03721488
2023-02-06 02:00:00,2023-02-06 02:00:00,771306.59179884,0.02962604
2023-02-06 03:00:00,2023-02-06 03:00:00,771307.59179884,0.0296729
2023-02-06 04:00:00,2023-02-06 04:00:00,440748.19531362,0.0518952
2023-02-06 05:00:00,2023-02-06 05:00:00,440749.19531362,0.05166635
2023-02-06 06:00:00,2023-02-06 06:00:00,514208.39453256,0.0443035
2023-02-06 07:00:00,2023-02-06 07:00:00,342806.59635504,0.06672537
2023-02-06 08:00:00,2023-02-06 08:00:00,1542630.68359768,0.01482136
2023-02-06 09:00:00,2023-02-06 09:00:00,342807.81857726,0.066603
2023-02-06 10:00:00,2023-02-06 10:00:00,771318.59179884,0.02960833
2023-02-06 11:00:00,2023-02-06 11:00:00,342809.26302171,0.06675081
2023-02-06 12:00:00,2023-02-06 12:00:00,3085284.36719535,0.00741808
2023-02-06 13:00:00,2023-02-06 13:00:00,385661.54589942,0.05918303
2023-02-06 14:00:00,2023-02-06 14:00:00,514216.39453256,0.04441489
2023-02-06 15:00:00,2023-02-06 15:00:00,514217.39453256,0.04481085
2023-02-06 16:00:00,2023-02-06 16:00:00,308531.43671954,0.07453676
2023-02-06 17:00:00,2023-02-06 17:00:00,385665.29589942,0.05974439
2023-02-06 18:00:00,2023-02-06 18:00:00,617065.47343907,0.03723373
2023-02-06 19:00:00,2023-02-06 19:00:00,385666.92089942,0.05971922
2023-02-06 20:00:00,2023-02-06 20:00:00,514223.56119923,0.04473017
2023-02-06 21:00:00,2023-02-06 21:00:00,342816.70746615,0.0668501
2023-02-06 22:00:00,2023-02-06 22:00:00,514226.06119923,0.04449901
2023-02-06 23:00:00,2023-02-06 23:00:00,1028453.12239845,0.02212754
2023-02-07 00:00:00,2023-02-07 00:00:00,617072.87343907,0.03693134
2023-02-07 01:00:00,2023-02-07 01:00:00,617073.87343907,0.03702561
2023-02-07 02:00:00,2023-02-07 02:00:00,514229.22786589,0.0444963
2023-02-07 03:00:00,2023-02-07 03:00:00,514230.22786589,0.0444805
2023-02-07 04:00:00,2023-02-07 04:00:00,617077.27343907,0.03705597
2023-02-07 05:00:00,2023-02-07 05:00:00,514232.06119923,0.04461866
2023-02-07 06:00:00,2023-02-07 06:00:00,514233.06119923,0.04458748
2023-02-07 07:00:00,2023-02-07 07:00:00,617080.67343907,0.03712084
2023-02-07 08:00:00,2023-02-07 08:00:00,514234.89453256,0.04444058
2023-02-07 09:00:00,2023-02-07 09:00:00,1542705.68359768,0.01491628
2023-02-07 10:00:00,2023-02-07 10:00:00,617083.27343907,0.03725982
2023-02-07 11:00:00,2023-02-07 11:00:00,1028473.12239845,0.02234318
2023-02-07 12:00:00,2023-02-07 12:00:00,514237.56119923,0.04476997
2023-02-07 13:00:00,2023-02-07 13:00:00,1542713.68359768,0.01489784
2023-02-07 14:00:00,2023-02-07 14:00:00,237341.56670733,0.09678757
2023-02-07 15:00:00,2023-02-07 15:00:00,514241.06119923,0.04453812
2023-02-07 16:00:00,2023-02-07 16:00:00,514242.06119923,0.04468254
2023-02-07 17:00:00,2023-02-07 17:00:00,440779.90959934,0.05280129
2023-02-07 18:00:00,2023-02-07 18:00:00,617092.87343907,0.03716037
2023-02-07 19:00:00,2023-02-07 19:00:00,514245.06119923,0.04489856
2023-02-07 20:00:00,2023-02-07 20:00:00,514246.06119923,0.04510098
2023-02-07 21:00:00,2023-02-07 21:00:00,342831.70746615,0.06765151
2023-02-07 22:00:00,2023-02-07 22:00:00,308549.53671954,0.07527278
2023-02-07 23:00:00,2023-02-07 23:00:00,514250.22786589,0.04518645
2023-02-08 00:00:00,2023-02-08 00:00:00,1028501.45573178,0.02267169
2023-02-08 01:00:00,2023-02-08 01:00:00,1542753.18359768,0.01508899
2023-02-08 02:00:00,2023-02-08 02:00:00,440787.62388505,0.05273993
2023-02-08 03:00:00,2023-02-08 03:00:00,514253.22786589,0.04521665
2023-02-08 04:00:00,2023-02-08 04:00:00,,0.0
2023-02-08 05:00:00,2023-02-08 05:00:00,771380.84179884,0.0301054
2023-02-08 06:00:00,2023-02-08 06:00:00,342836.92968837,0.06768408
2023-02-08 07:00:00,2023-02-08 07:00:00,771384.09179884,0.0301165
2023-02-08 08:00:00,2023-02-08 08:00:00,308554.63671954,0.0752055
2023-02-08 09:00:00,2023-02-08 09:00:00,440793.33817076,0.05263879
2023-02-08 10:00:00,2023-02-08 10:00:00,385695.17089942,0.06004212
2023-02-08 11:00:00,2023-02-08 11:00:00,440795.48102791,0.0525302
2023-02-08 12:00:00,2023-02-08 12:00:00,385697.04589942,0.05996041
2023-02-08 13:00:00,2023-02-08 13:00:00,514263.72786589,0.04494328
2023-02-08 14:00:00,2023-02-08 14:00:00,1542792.18359768,0.01493976
2023-02-08 15:00:00,2023-02-08 15:00:00,440798.76674219,0.0518851
2023-02-08 16:00:00,2023-02-08 16:00:00,1542796.68359768,0.01488331
2023-02-08 17:00:00,2023-02-08 17:00:00,342844.70746615,0.06709108
2023-02-08 18:00:00,2023-02-08 18:00:00,342845.70746615,0.06677274
2023-02-08 19:00:00,2023-02-08 19:00:00,385702.42089942,0.05932
2023-02-08 20:00:00,2023-02-08 20:00:00,385703.42089942,0.05917916
2023-02-08 21:00:00,2023-02-08 21:00:00,1542814.68359768,0.01487317
2023-02-08 22:00:00,2023-02-08 22:00:00,514272.56119923,0.04455
2023-02-08 23:00:00,2023-02-08 23:00:00,771409.84179884,0.02975305
2023-02-09 00:00:00,2023-02-09 00:00:00,440806.62388505,0.0521287
2023-02-09 01:00:00,2023-02-09 01:00:00,440807.62388505,0.0520438
2023-02-09 02:00:00,2023-02-09 02:00:00,514276.56119923,0.04435906
2023-02-09 03:00:00,2023-02-09 03:00:00,514277.56119923,0.04378564
2023-02-09 04:00:00,2023-02-09 04:00:00,771417.34179884,0.0292534
2023-02-09 05:00:00,2023-02-09 05:00:00,440810.90959934,0.05128186
2023-02-09 06:00:00,2023-02-09 06:00:00,385710.54589942,0.05889462
2023-02-09 07:00:00,2023-02-09 07:00:00,440813.05245648,0.05143622
2023-02-09 08:00:00,2023-02-09 08:00:00,440814.05245648,0.05155362
2023-02-09 09:00:00,2023-02-09 09:00:00,385713.29589942,0.05895141
2023-02-09 10:00:00,2023-02-09 10:00:00,514285.39453256,0.04414199
2023-02-09 11:00:00,2023-02-09 11:00:00,385715.04589942,0.05881992
2023-02-09 12:00:00,2023-02-09 12:00:00,617145.07343907,0.03679238
2023-02-09 13:00:00,2023-02-09 13:00:00,385716.67089942,0.05896598
2023-02-09 14:00:00,2023-02-09 14:00:00,342860.26302171,0.06621226
2023-02-09 15:00:00,2023-02-09 15:00:00,617149.47343907,0.03663929
2023-02-09 16:00:00,2023-02-09 16:00:00,342861.81857726,0.06563568
2023-02-09 17:00:00,2023-02-09 17:00:00,617152.27343907,0.03652859
2023-02-09 18:00:00,2023-02-09 18:00:00,440824.05245648,0.05108194
2023-02-09 19:00:00,2023-02-09 19:00:00,514295.72786589,0.04283953
2023-02-09 20:00:00,2023-02-09 20:00:00,617155.87343907,0.03564138
2023-02-09 21:00:00,2023-02-09 21:00:00,617156.87343907,0.03540833
2023-02-09 22:00:00,2023-02-09 22:00:00,342865.92968837,0.06346917
2023-02-09 23:00:00,2023-02-09 23:00:00,385725.17089942,0.05649129
2023-02-10 00:00:00,2023-02-10 00:00:00,342867.81857726,0.0636188
2023-02-10 01:00:00,2023-02-10 01:00:00,342868.81857726,0.06385249
2023-02-10 02:00:00,2023-02-10 02:00:00,771455.84179884,0.02840494
2023-02-10 03:00:00,2023-02-10 03:00:00,440832.90959934,0.04950018
2023-02-10 04:00:00,2023-02-10 04:00:00,617167.07343907,0.03529057
2023-02-10 05:00:00,2023-02-10 05:00:00,440834.62388505,0.04943533
2023-02-10 06:00:00,2023-02-10 06:00:00,440835.62388505,0.04960913
2023-02-10 07:00:00,2023-02-10 07:00:00,771463.34179884,0.02839522
2023-02-10 08:00:00,2023-02-10 08:00:00,385732.67089942,0.05675812
2023-02-10 09:00:00,2023-02-10 09:00:00,1028621.45573178,0.02120811
2023-02-10 10:00:00,2023-02-10 10:00:00,1028622.45573178,0.0212449
2023-02-10 11:00:00,2023-02-10 11:00:00,514312.22786589,0.04225507
2023-02-10 12:00:00,2023-02-10 12:00:00,617175.67343907,0.03518258
2023-02-10 13:00:00,2023-02-10 13:00:00,440840.76674219,0.04937741
2023-02-10 14:00:00,2023-02-10 14:00:00,514315.22786589,0.04245929
2023-02-10 15:00:00,2023-02-10 15:00:00,1028631.45573178,0.02104956
2023-02-10 16:00:00,2023-02-10 16:00:00,514316.72786589,0.04200792
2023-02-10 17:00:00,2023-02-10 17:00:00,385738.54589942,0.05622013
2023-02-10 18:00:00,2023-02-10 18:00:00,514319.06119923,0.04219579
2023-02-10 19:00:00,2023-02-10 19:00:00,1028639.12239845,0.02115867
2023-02-10 20:00:00,2023-02-10 20:00:00,771480.34179884,0.02816017
2023-02-10 21:00:00,2023-02-10 21:00:00,385741.17089942,0.05582368
2023-02-10 22:00:00,2023-02-10 22:00:00,308593.93671954,0.06987377
2023-02-10 23:00:00,2023-02-10 23:00:00,342883.15191059,0.06306945
2023-02-11 00:00:00,2023-02-11 00:00:00,440850.76674219,0.04911897
2023-02-11 01:00:00,2023-02-11 01:00:00,771489.84179884,0.02803935
2023-02-11 02:00:00,2023-02-11 02:00:00,440852.33817076,0.04911304
2023-02-11 03:00:00,2023-02-11 03:00:00,771492.59179884,0.02809693
2023-02-11 04:00:00,2023-02-11 04:00:00,771493.59179884,0.02810681
2023-02-11 05:00:00,2023-02-11 05:00:00,514330.06119923,0.04213752
2023-02-11 06:00:00,2023-02-11 06:00:00,440855.33817076,0.04914503
2023-02-11 07:00:00,2023-02-11 07:00:00,440856.33817076,0.04920795
2023-02-11 08:00:00,2023-02-11 08:00:00,342889.26302171,0.06323953
2023-02-11 09:00:00,2023-02-11 09:00:00,385751.42089942,0.05625402
2023-02-11 10:00:00,2023-02-11 10:00:00,514336.22786589,0.04210828
2023-02-11 11:00:00,2023-02-11 11:00:00,617204.47343907,0.03515572
2023-02-11 12:00:00,2023-02-11 12:00:00,617205.47343907,0.03518075
2023-02-11 13:00:00,2023-02-11 13:00:00,385754.42089942,0.05637514
2023-02-11 14:00:00,2023-02-11 14:00:00,514340.22786589,0.04228282
2023-02-11 15:00:00,2023-02-11 15:00:00,514341.22786589,0.04225223
2023-02-11 16:00:00,2023-02-11 16:00:00,617210.47343907,0.03513771
2023-02-11 17:00:00,2023-02-11 17:00:00,342895.70746615,0.06326013
2023-02-11 18:00:00,2023-02-11 18:00:00,342896.70746615,0.06313095
2023-02-11 19:00:00,2023-02-11 19:00:00,514346.06119923,0.04210956
2023-02-11 20:00:00,2023-02-11 20:00:00,617216.27343907,0.03509425
2023-02-11 21:00:00,2023-02-11 21:00:00,440869.76674219,0.04947845
2023-02-11 22:00:00,2023-02-11 22:00:00,385762.04589942,0.05655788
2023-02-11 23:00:00,2023-02-11 23:00:00,,0.0
2023-02-12 00:00:00,2023-02-12 00:00:00,617220.27343907,0.03533482
2023-02-12 01:00:00,2023-02-12 01:00:00,440872.62388505,0.04943669
2023-02-12 02:00:00,2023-02-12 02:00:00,342901.92968837,0.06358426
2023-02-12 03:00:00,2023-02-12 03:00:00,440874.90959934,0.04938783
2023-02-12 04:00:00,2023-02-12 04:00:00,385766.54589942,0.05644476
2023-02-12 05:00:00,2023-02-12 05:00:00,280558.48792685,0.07767464
2023-02-12 06:00:00,2023-02-12 06:00:00,342905.81857726,0.06359072
2023-02-12 07:00:00,2023-02-12 07:00:00,771539.09179884,0.02824731
2023-02-12 08:00:00,2023-02-12 08:00:00,771540.09179884,0.02826234
2023-02-12 09:00:00,2023-02-12 09:00:00,385771.04589942,0.05678861
2023-02-12 10:00:00,2023-02-12 10:00:00,1028723.78906512,0.02126134
2023-02-12 11:00:00,2023-02-12 11:00:00,617235.27343907,0.03545268
2023-02-12 12:00:00,2023-02-12 12:00:00,440883.33817076,0.04949088
2023-02-12 13:00:00,2023-02-12 13:00:00,385773.92089942,0.05654399
2023-02-12 14:00:00,2023-02-12 14:00:00,617239.27343907,0.03551171
2023-02-12 15:00:00,2023-02-12 15:00:00,440886.19531362,0.04977416
2023-02-12 16:00:00,2023-02-12 16:00:00,514368.22786589,0.04277161
2023-02-12 17:00:00,2023-02-12 17:00:00,1543105.68359768,0.01424424
2023-02-12 18:00:00,2023-02-12 18:00:00,514369.56119923,0.04272483
2023-02-12 19:00:00,2023-02-12 19:00:00,385778.17089942,0.05697597
2023-02-12 20:00:00,2023-02-12 20:00:00,342914.92968837,0.0640605
2023-02-12 21:00:00,2023-02-12 21:00:00,237403.64363041,0.09154462
2023-02-12 22:00:00,2023-02-12 22:00:00,440893.48102791,0.049445
2023-02-12 23:00:00,2023-02-12 23:00:00,771564.59179884,0.02822834
2023-02-13 00:00:00,2023-02-13 00:00:00,440895.05245648,0.04945968
2023-02-13 01:00:00,2023-02-13 01:00:00,440896.05245648,0.04922501
2023-02-13 02:00:00,2023-02-13 02:00:00,514379.72786589,0.04231348
2023-02-13 03:00:00,2023-02-13 03:00:00,1028760.45573178,0.02119517
2023-02-13 04:00:00,2023-02-13 04:00:00,771571.34179884,0.02829728
2023-02-13 05:00:00,2023-02-13 05:00:00,617258.07343907,0.03535584
2023-02-13 06:00:00,2023-02-13 06:00:00,514382.72786589,0.04240437
2023-02-13 07:00:00,2023-02-13 07:00:00,280573.39701776,0.07788717
2023-02-13 08:00:00,2023-02-13 08:00:00,1028770.12239845,0.02110674
2023-02-13 09:00:00,2023-02-13 09:00:00,257193.53059961,0.08382885
2023-02-13 10:00:00,2023-02-13 10:00:00,440904.19531362,0.04899134
2023-02-13 11:00:00,2023-02-13 11:00:00,514389.22786589,0.0419423
2023-02-13 12:00:00,2023-02-13 12:00:00,3086336.36719535,0.00700999
2023-02-13 13:00:00,2023-02-13 13:00:00,514390.39453256,0.04191638
2023-02-13 14:00:00,2023-02-13 14:00:00,280577.57883594,0.07718911
2023-02-13 15:00:00,2023-02-13 15:00:00,617271.67343907,0.03490914
2023-02-13 16:00:00,2023-02-13 16:00:00,514394.06119923,0.04179383
2023-02-13 17:00:00,2023-02-13 17:00:00,440910.19531362,0.04864488
2023-02-13 18:00:00,2023-02-13 18:00:00,440911.19531362,0.0490464
2023-02-13 19:00:00,2023-02-13 19:00:00,342931.92968837,0.06298956
2023-02-13 20:00:00,2023-02-13 20:00:00,514398.89453256,0.04209029
2023-02-13 21:00:00,2023-02-13 21:00:00,617279.67343907,0.03500306
2023-02-13 22:00:00,2023-02-13 22:00:00,440915.05245648,0.04907305
2023-02-13 23:00:00,2023-02-13 23:00:00,342934.92968837,0.06346668
2023-02-14 00:00:00,2023-02-14 00:00:00,280584.12429049,0.07741508
2023-02-14 01:00:00,2023-02-14 01:00:00,440918.90959934,0.04919423
2023-02-14 02:00:00,2023-02-14 02:00:00,385805.04589942,0.05625255
2023-02-14 03:00:00,2023-02-14 03:00:00,771611.09179884,0.02810306
2023-02-14 04:00:00,2023-02-14 04:00:00,514408.39453256,0.04215322
2023-02-14 05:00:00,2023-02-14 05:00:00,514409.39453256,0.04219547
2023-02-14 06:00:00,2023-02-14 06:00:00,771615.09179884,0.02816112
2023-02-14 07:00:00,2023-02-14 07:00:00,771616.09179884,0.0281934
2023-02-14 08:00:00,2023-02-14 08:00:00,1028822.45573178,0.02107073
2023-02-14 09:00:00,2023-02-14 09:00:00,308647.73671954,0.07063068
2023-02-14 10:00:00,2023-02-14 10:00:00,771620.34179884,0.02823578
2023-02-14 11:00:00,2023-02-14 11:00:00,257207.78059961,0.08470344
2023-02-14 12:00:00,2023-02-14 12:00:00,342944.70746615,0.06371906
2023-02-14 13:00:00,2023-02-14 13:00:00,342945.70746615,0.06330465
2023-02-14 14:00:00,2023-02-14 14:00:00,1543256.68359768,0.01441062
2023-02-14 15:00:00,2023-02-14 15:00:00,385815.17089942,0.0571128
2023-02-14 16:00:00,2023-02-14 16:00:00,617305.27343907,0.03563063
2023-02-14 17:00:00,2023-02-14 17:00:00,514422.06119923,0.04283152
2023-02-14 18:00:00,2023-02-14 18:00:00,514423.06119923,0.04300519
2023-02-14 19:00:00,2023-02-14 19:00:00,617308.67343907,0.03596485
2023-02-14 20:00:00,2023-02-14 20:00:00,237427.41286118,0.09369993
2023-02-14 21:00:00,2023-02-14 21:00:00,1028853.12239845,0.02161274
2023-02-14 22:00:00,2023-02-14 22:00:00,514427.56119923,0.0431158
2023-02-14 23:00:00,2023-02-14 23:00:00,1028856.12239845,0.02157899
2023-02-15 00:00:00,2023-02-15 00:00:00,440939.33817076,0.0502149
