start_time,date,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent
2022-12-15,2022-12-15,10757018,7.96227182,3859154,2.85651964,119390059,88.37171251,19371,0.01433828,152380,0.11279064,69,5.107e-05,920001,0.6809785,1807,0.00133753
2022-12-16,2022-12-16,10789026,7.97669677,3867390,2.859294,119504679,88.35390586,19388,0.01433421,152458,0.11271743,69,5.101e-05,921998,0.68166473,1807,0.00133598
2022-12-17,2022-12-17,10772199,7.96402036,3870386,2.86142438,119520770,88.36318799,19393,0.01433749,152511,0.11275327,70,5.175e-05,923686,0.68289252,1802,0.00133224
2022-12-18,2022-12-18,10791937,7.97709699,3876809,2.86562842,119519094,88.34516042,19387,0.01433033,152701,0.11287229,70,5.174e-05,924721,0.68352781,1802,0.00133199
2022-12-19,2022-12-19,10807799,7.99352569,3880629,2.87014105,119418873,88.3230553,19426,0.01436761,152569,0.11284113,70,5.177e-05,925741,0.68468469,1802,0.00133277
2022-12-20,2022-12-20,10814788,7.99853058,3885568,2.87373497,119408987,88.31393032,19413,0.0143577,152756,0.11297711,69,5.103e-05,926301,0.6850848,1803,0.00133348
2022-12-21,2022-12-21,10827051,8.0070157,3888637,2.87579485,119402886,88.30297216,19424,0.01436479,152604,0.11285646,68,5.029e-05,927083,0.68561311,1802,0.00133265
2022-12-22,2022-12-22,10846789,8.01812734,3892182,2.87716585,119437280,88.29002942,19410,0.0143482,152766,0.11292718,68,5.027e-05,928037,0.68602043,1801,0.00133133
2022-12-23,2022-12-23,10869077,8.02743815,3893994,2.87593841,119533184,88.28212748,19448,0.01436347,152662,0.11274966,68,5.022e-05,928847,0.6860069,1795,0.00132571
2022-12-24,2022-12-24,10887429,8.03414683,3895301,2.87445458,119628422,88.2772514,19443,0.01434755,152811,0.11276363,68,5.018e-05,929170,0.68566125,1795,0.00132458
2022-12-25,2022-12-25,10886630,8.03412761,3896334,2.87542101,119617595,88.27552907,19443,0.01434857,152802,0.11276499,68,5.018e-05,930151,0.68643389,1795,0.00132468
2022-12-26,2022-12-26,10893426,8.03918286,3898474,2.87701457,119607550,88.26855444,19445,0.01435011,152902,0.11283935,68,5.018e-05,930485,0.68668379,1795,0.00132468
2022-12-27,2022-12-27,10911278,8.05093777,3898095,2.87622772,119613904,88.25768141,19448,0.0143498,152862,0.11278995,69,5.091e-05,930588,0.68663873,1794,0.00132371
2022-12-28,2022-12-28,10921882,8.05725698,3897498,2.87525016,119629287,88.25254732,19401,0.01431245,152710,0.11265675,69,5.09e-05,930709,0.68659976,1797,0.00132568
2022-12-29,2022-12-29,10924876,8.05903551,3901497,2.87804666,119629392,88.247914,19425,0.01432939,152728,0.11266401,69,5.09e-05,930809,0.68663688,1793,0.00132266
2022-12-30,2022-12-30,10920560,8.06171538,3900207,2.87918923,119537008,88.24394864,19508,0.01440109,152756,0.11276669,68,5.02e-05,930091,0.68660663,1791,0.00132214
2022-12-31,2022-12-31,10929421,8.06738506,3900009,2.87873203,119543478,88.23919108,19518,0.01440691,152781,0.11277296,68,5.019e-05,929562,0.68614198,1788,0.00131978
2023-01-01,2023-01-01,10939233,8.073706,3898036,2.87694728,119551134,88.23477001,19499,0.01439125,152819,0.11278813,68,5.019e-05,929509,0.68602455,1792,0.00132259
2023-01-02,2023-01-02,10940380,8.07725283,3900148,2.87946867,119502406,88.22830166,19518,0.01441009,152717,0.11275055,69,5.094e-05,929767,0.68644445,1789,0.00132081
2023-01-03,2023-01-03,10952511,8.08954487,3902885,2.88267807,119431276,88.21216119,19524,0.01442046,152796,0.11285541,69,5.096e-05,930092,0.68696767,1789,0.00132136
2023-01-04,2023-01-04,10936780,8.07830391,3903474,2.88324802,119439986,88.2227224,19448,0.014365,152922,0.11295376,70,5.17e-05,930142,0.68703675,1785,0.00131847
2023-01-05,2023-01-05,10941359,8.08091943,3904618,2.88381941,119446644,88.21927018,19353,0.01429347,152988,0.11299179,71,5.244e-05,930632,0.68733347,1787,0.00131982
2023-01-06,2023-01-06,10959136,8.09643699,3907973,2.88714887,119385214,88.19991496,19319,0.01427257,152966,0.11300887,70,5.171e-05,931049,0.68784433,1789,0.00132169
2023-01-07,2023-01-07,10971013,8.10040668,3910171,2.88706023,119451504,88.19657407,19324,0.0142678,153031,0.11298987,70,5.168e-05,930903,0.68732877,1789,0.0013209
2023-01-08,2023-01-08,10978481,8.10213751,3908432,2.88442942,119509058,88.19788659,19310,0.01425081,153137,0.11301536,70,5.166e-05,930768,0.68690836,1789,0.00132029
2023-01-09,2023-01-09,10983869,8.111016,3910076,2.88738777,119418552,88.18438981,19296,0.01424909,153054,0.11302242,70,5.169e-05,932446,0.68856288,1788,0.00132035
2023-01-10,2023-01-10,10976479,8.12355558,3910924,2.89442621,119124480,88.1625459,19253,0.01424891,153149,0.11334367,70,5.181e-05,933003,0.69050392,1789,0.00132402
2023-01-11,2023-01-11,10989952,8.13903065,3916036,2.90017072,119014091,88.14045184,19234,0.01424448,153006,0.11331446,70,5.184e-05,933598,0.69141182,1788,0.00132417
2023-01-12,2023-01-12,10982012,8.1371525,3913750,2.89990401,118957615,88.14197743,19276,0.01428261,153085,0.11342876,69,5.113e-05,933768,0.69187801,1789,0.00132556
2023-01-13,2023-01-13,10988916,8.14336076,3915233,2.90139217,118930994,88.13407894,19261,0.01427341,153223,0.11354625,69,5.113e-05,933764,0.6919679,1794,0.00132945
2023-01-14,2023-01-14,10987556,8.14083876,3911721,2.89825053,118962379,88.14094294,19312,0.01430854,153334,0.11360737,69,5.112e-05,932189,0.69067228,1793,0.00132846
2023-01-15,2023-01-15,10993347,8.13913391,3913252,2.89725068,119054381,88.14417938,19275,0.01427061,153359,0.11354226,69,5.109e-05,932295,0.69024237,1796,0.0013297
2023-01-16,2023-01-16,10985922,8.13552504,3910692,2.89602754,119034173,88.1496787,19327,0.01431243,153147,0.11341162,69,5.11e-05,931293,0.6896606,1800,0.00133297
2023-01-17,2023-01-17,10978413,8.13289817,3909825,2.89643035,118994150,88.1518399,19338,0.01432575,153327,0.1135859,69,5.112e-05,930792,0.68953833,1796,0.00133049
2023-01-18,2023-01-18,10945333,8.10855196,3908407,2.89543692,119027052,88.17795091,19333,0.01432233,153325,0.11358665,68,5.038e-05,929739,0.68877183,1794,0.00132904
2023-01-19,2023-01-19,10910055,8.0810786,3910947,2.89683875,119081627,88.20377053,19389,0.01436143,153463,0.11367006,68,5.037e-05,930073,0.68890514,1789,0.00132511
2023-01-20,2023-01-20,10925980,8.08567636,3914058,2.89656454,119182059,88.19964494,19314,0.01429316,153351,0.11348607,68,5.032e-05,930970,0.68895624,1795,0.00132837
2023-01-21,2023-01-21,10935842,8.08752413,3914100,2.8946448,119263888,88.20075968,19325,0.01429167,153423,0.11346289,69,5.103e-05,930219,0.68793684,1797,0.00132896
2023-01-22,2023-01-22,10915334,8.0737534,3912859,2.89422739,119261997,88.21461201,19341,0.01430597,153454,0.11350544,70,5.178e-05,930436,0.6882163,1795,0.00132771
2023-01-23,2023-01-23,10915156,8.07366372,3913971,2.89506496,119261326,88.2145744,19344,0.01430827,153694,0.11368355,69,5.104e-05,929227,0.68732562,1796,0.00132846
2023-01-24,2023-01-24,10924253,8.07784786,3914829,2.89478768,119294060,88.21099867,19340,0.0143008,153802,0.11372761,68,5.028e-05,929023,0.68695832,1797,0.00132878
2023-01-25,2023-01-25,10931521,8.07955888,3915441,2.89392813,119347378,88.21042996,19360,0.0143091,153888,0.11373963,69,5.1e-05,929033,0.68665438,1798,0.00132891
2023-01-26,2023-01-26,10936767,8.08029014,3916122,2.89330494,119394699,88.2110599,19400,0.01433309,153814,0.11364069,69,5.098e-05,928495,0.68598965,1801,0.00133061
2023-01-27,2023-01-27,10949882,8.08376465,3918162,2.8925882,119483273,88.20868194,19390,0.01431469,153847,0.11357775,69,5.094e-05,928807,0.68569298,1800,0.00132885
2023-01-28,2023-01-28,10955231,8.083889,3918479,2.89145426,119541887,88.21022081,19402,0.01431678,153932,0.11358676,69,5.092e-05,928518,0.68515547,1797,0.00132601
2023-01-29,2023-01-29,10963932,8.08779851,3918399,2.89049782,119574945,88.20722912,19356,0.0142784,153921,0.11354339,69,5.09e-05,928969,0.68527551,1798,0.00132634
2023-01-30,2023-01-30,10955587,8.0821392,3919151,2.89123019,119574221,88.21211487,19375,0.0142933,153930,0.11355701,69,5.09e-05,928928,0.68528737,1799,0.00132716
2023-01-31,2023-01-31,10976434,8.09109505,3921048,2.89033506,119659385,88.20491772,19398,0.01429891,154107,0.1135974,67,4.939e-05,928433,0.68437888,1801,0.00132758
2023-02-01,2023-02-01,10969530,8.08678785,3921127,2.89067282,119653191,88.20888146,19385,0.01429071,154369,0.11380154,67,4.939e-05,928085,0.68418852,1801,0.00132771
2023-02-02,2023-02-02,10979601,8.08931044,3920323,2.88832989,119727251,88.21002708,19373,0.01427322,154197,0.1136059,67,4.936e-05,927138,0.68307647,1802,0.00132764
2023-02-03,2023-02-03,10980055,8.08282344,3920777,2.88622855,119841530,88.21977007,19351,0.01424498,154132,0.11346225,68,5.006e-05,926586,0.68209413,1802,0.00132652
2023-02-04,2023-02-04,10984039,8.08470084,3920621,2.88573701,119855275,88.21837232,19357,0.01424754,154162,0.11346952,68,5.005e-05,926710,0.68209637,1802,0.00132635
2023-02-05,2023-02-05,10995204,8.0889081,3922008,2.8853273,119909991,88.21490689,19341,0.01422871,154251,0.11347876,68,5.003e-05,926732,0.68177452,1802,0.00132569
2023-02-06,2023-02-06,11003658,8.09095927,3923429,2.88488648,119969533,88.21326552,19337,0.01421844,154373,0.11351004,67,4.926e-05,927225,0.68178598,1802,0.00132501
2023-02-07,2023-02-07,11029741,8.10162919,3926449,2.88407804,120082350,88.2035827,19289,0.01416827,154292,0.11333145,67,4.921e-05,928267,0.68183605,1804,0.00132508
2023-02-08,2023-02-08,11035876,8.09903217,3928358,2.88295173,120193304,88.20771776,19292,0.01415805,154199,0.11316389,67,4.917e-05,928765,0.68160404,1803,0.00132319
2023-02-09,2023-02-09,11032278,8.08840438,3929790,2.88115751,120328805,88.22004249,19274,0.01413089,154304,0.11312923,67,4.912e-05,929903,0.68176595,1801,0.00132042
2023-02-10,2023-02-10,11028766,8.07648122,3930086,2.87804327,120489779,88.23593114,19328,0.0141541,154309,0.1130021,67,4.906e-05,929957,0.68101728,1805,0.00132182
2023-02-11,2023-02-11,11040751,8.07801015,3930403,2.87569526,120599625,88.23720373,19312,0.0141297,154525,0.11305884,67,4.902e-05,930125,0.68052972,1809,0.00132356
2023-02-12,2023-02-12,11050940,8.07976821,3931616,2.87455601,120684161,88.23684207,19327,0.01413071,154430,0.11290973,67,4.899e-05,930635,0.68042312,1807,0.00132117
2023-02-13,2023-02-13,11065716,8.08771181,3931924,2.87376508,120717244,88.2298335,19345,0.01413888,154455,0.11288809,67,4.897e-05,930789,0.68029517,1804,0.00131851
2023-02-14,2023-02-14,11084173,8.09256875,3936229,2.87384578,120840252,88.22562109,19291,0.01408438,154566,0.11284883,67,4.892e-05,930912,0.67966003,1811,0.00132221
2023-02-15,2023-02-15,11084335,8.08768115,3935096,2.87124142,120926339,88.23386091,19294,0.01407786,154461,0.11270241,67,4.889e-05,930674,0.67906596,1811,0.0013214
2023-02-16,2023-02-16,11071545,8.0795235,3932078,2.86945648,120923918,88.24492307,19354,0.01412369,154411,0.11268231,67,4.889e-05,928971,0.67792192,1809,0.00132013
2023-02-17,2023-02-17,11054511,8.06880514,3932860,2.87063634,120910941,88.25418171,19387,0.01415078,154527,0.1127909,67,4.89e-05,928971,0.67806581,1809,0.00132041
2023-02-18,2023-02-18,10945848,8.00122554,3933273,2.87515452,120818253,88.31605291,19385,0.0141701,154556,0.11297776,67,4.898e-05,928953,0.67904857,1808,0.00132162
2023-02-19,2023-02-19,10940725,8.00662668,3934118,2.87906095,120666163,88.30574936,19388,0.0141885,154576,0.1131216,67,4.903e-05,929029,0.67988076,1808,0.00132313
2023-02-20,2023-02-20,10941513,8.00901362,3935388,2.88064147,120633215,88.30159616,19355,0.01416755,154632,0.11318817,67,4.904e-05,929009,0.68001982,1809,0.00132416
2023-02-21,2023-02-21,10931893,8.0133171,3935473,2.88478794,120448968,88.29173275,19395,0.01421696,154629,0.11334645,67,4.911e-05,929337,0.68122438,1808,0.0013253
2023-02-22,2023-02-22,10932158,8.01441313,3936959,2.88620196,120430629,88.28822395,19420,0.01423689,154487,0.1132551,67,4.912e-05,930693,0.68229513,1807,0.00132472
2023-02-23,2023-02-23,10930434,8.02551198,3937783,2.89125982,120221102,88.27059331,19431,0.01426693,154517,0.11345186,67,4.919e-05,930956,0.68354089,1806,0.00132603
2023-02-24,2023-02-24,10948190,8.03448263,3939361,2.89095526,120271373,88.26283219,19456,0.01427806,154503,0.11338419,67,4.917e-05,930272,0.68269314,1806,0.00132536
2023-02-25,2023-02-25,10966410,8.03793323,3939389,2.88741217,120421314,88.26393334,19452,0.01425753,154510,0.11324956,67,4.911e-05,930261,0.68184354,1803,0.00132153
2023-02-26,2023-02-26,10956304,8.03254065,3939153,2.88796355,120397199,88.26839739,19468,0.01427283,154637,0.11337108,67,4.912e-05,930356,0.68208425,1802,0.00132112
2023-02-27,2023-02-27,10964108,8.03854899,3941539,2.88981597,120382372,88.26067705,19458,0.01426601,154583,0.11333553,67,4.912e-05,930194,0.68198982,1797,0.00131751
2023-02-28,2023-02-28,10987129,8.04648922,3944616,2.88886297,120507822,88.25461966,19482,0.01426776,154397,0.11307356,67,4.907e-05,930321,0.68132611,1791,0.00131165
2023-03-01,2023-03-01,11007513,8.05079972,3945070,2.88539005,120667258,88.25498795,19466,0.01423726,154213,0.11279005,67,4.9e-05,930327,0.68043311,1795,0.00131285
2023-03-02,2023-03-02,11033425,8.05758675,3946409,2.88201831,120846207,88.25263199,19490,0.01423333,154118,0.11255065,67,4.893e-05,930618,0.67961991,1794,0.00131014
2023-03-03,2023-03-03,11053966,8.06603351,3949258,2.88175731,120933433,88.24462847,19489,0.01422104,154102,0.1124476,67,4.889e-05,931285,0.67955483,1793,0.00130834
2023-03-04,2023-03-04,11070476,8.07028742,3950211,2.87967185,121047789,88.24285861,19492,0.01420951,154158,0.11237993,67,4.884e-05,931748,0.67923675,1793,0.00130708
2023-03-05,2023-03-05,11044511,8.05867844,3951168,2.88298797,120947973,88.25024693,19508,0.0142341,153674,0.11212894,67,4.889e-05,932444,0.68036207,1799,0.00131265
2023-03-06,2023-03-06,11064215,8.06597492,3956412,2.88428234,121043149,88.24222996,19514,0.01422599,153518,0.11191687,67,4.884e-05,932776,0.68000738,1802,0.00131368
2023-03-07,2023-03-07,11068269,8.06433636,3950143,2.87807261,121123624,88.25062398,19537,0.01423465,153561,0.11188448,67,4.882e-05,932591,0.67948543,1803,0.00131367
2023-03-08,2023-03-08,11071365,8.06016633,3950717,2.87619784,121229676,88.25753219,19528,0.01421676,153588,0.11181501,66,4.805e-05,932270,0.67871046,1804,0.00131335
2023-03-09,2023-03-09,11082266,8.05775666,3952376,2.8737159,121393478,88.26345675,19537,0.01420507,153656,0.11172107,66,4.799e-05,932198,0.6777878,1800,0.00130875
2023-03-10,2023-03-10,11106760,8.06486625,3957067,2.87331464,121545944,88.25722186,19505,0.01416302,153609,0.11153892,66,4.792e-05,933096,0.67754182,1798,0.00130557
2023-03-11,2023-03-11,11120209,8.06830794,3966091,2.8776117,121629118,88.24844738,19456,0.01411637,153577,0.11142835,66,4.789e-05,935473,0.67873583,1798,0.00130455
2023-03-12,2023-03-12,11122163,8.0692799,3971056,2.88105491,121628492,88.24311831,19470,0.01412575,153598,0.11143743,66,4.788e-05,936759,0.67963134,1798,0.00130447
2023-03-13,2023-03-13,11132070,8.07218993,3969871,2.87866971,121693518,88.24353334,19492,0.01413422,153569,0.11135738,67,4.858e-05,936068,0.67877032,1788,0.00129653
2023-03-14,2023-03-14,11111960,8.05520818,3964784,2.87412486,121761677,88.26666555,19513,0.01414523,154095,0.11170552,67,4.857e-05,933640,0.6768081,1785,0.00129397
2023-03-15,2023-03-15,11122604,8.05457435,3963056,2.86989712,121896798,88.2731078,19516,0.01413276,154411,0.11181868,67,4.852e-05,932292,0.67513104,1781,0.00128973
2023-03-16,2023-03-16,11137548,8.05491765,3965627,2.86802794,122058804,88.2755894,19366,0.01400591,154430,0.11168714,67,4.846e-05,932544,0.67443616,1780,0.00128733
2023-03-17,2023-03-17,11128591,8.04233364,3966946,2.86680527,122171356,88.28995571,19352,0.01398517,154289,0.11150051,68,4.914e-05,932764,0.67408348,1781,0.00128708
2023-03-18,2023-03-18,11131123,8.0408133,3964795,2.86405751,122228635,88.29456242,19366,0.01398946,154430,0.11155593,67,4.84e-05,932601,0.67368499,1783,0.00128799
2023-03-19,2023-03-19,11116732,8.02518993,3967233,2.86395303,122330384,88.31053638,19383,0.01399262,154548,0.11156849,67,4.837e-05,932846,0.6734233,1784,0.00128787
2023-03-20,2023-03-20,11120047,8.02365279,3968463,2.86343837,122393097,88.31255069,19393,0.01399299,154677,0.11160695,68,4.907e-05,933301,0.6734219,1784,0.00128724
2023-03-21,2023-03-21,11134752,8.02892438,3970801,2.86322147,122467741,88.30769038,19377,0.01397215,154661,0.11152125,68,4.903e-05,933804,0.67333711,1781,0.00128422
2023-03-22,2023-03-22,11114130,8.00843324,3968807,2.85977633,122589324,88.33335739,19402,0.01398037,154360,0.11122614,67,4.828e-05,932453,0.67189133,1786,0.00128693
2023-03-23,2023-03-23,11120144,8.00412282,3974075,2.86048314,122727531,88.33754593,19397,0.01396169,154343,0.11109391,67,4.823e-05,932853,0.67145443,1792,0.00128986
2023-03-24,2023-03-24,11152315,8.01506413,3979894,2.86031247,122899663,88.32683442,19442,0.01397278,154395,0.11096224,67,4.815e-05,934372,0.67152439,1783,0.00128143
2023-03-25,2023-03-25,11146861,8.00713179,3979412,2.85853357,122975300,88.33692586,19413,0.01394495,154506,0.11098639,68,4.885e-05,934317,0.67114853,1782,0.00128007
2023-03-26,2023-03-26,11147261,8.00669622,3981311,2.85963949,122985248,88.33609621,19401,0.01393507,154626,0.11106257,68,4.884e-05,934531,0.67124165,1782,0.00127995
2023-03-27,2023-03-27,11151887,8.01595827,3985298,2.86462573,122872725,88.32071527,19374,0.013926,154595,0.11112264,68,4.888e-05,935336,0.672318,1788,0.00128521
2023-03-28,2023-03-28,11147520,8.00963963,3988207,2.86557915,122928890,88.3260231,19313,0.01387664,154428,0.11095855,68,4.886e-05,936084,0.67258866,1789,0.00128542
2023-03-29,2023-03-29,11159539,8.01232251,3990087,2.86480149,123018319,88.32465632,19329,0.01387783,154382,0.11084314,68,4.882e-05,936192,0.67216686,1787,0.00128303
2023-03-30,2023-03-30,11161871,8.01018682,3990697,2.86387726,123081817,88.32823352,19309,0.01385688,154482,0.11086221,67,4.808e-05,935913,0.67164707,1795,0.00128816
2023-03-31,2023-03-31,11182895,8.02109323,3993968,2.86473133,123129931,88.31672439,19331,0.01386544,154567,0.11086542,67,4.806e-05,936043,0.67139038,1787,0.00128175
2023-04-01,2023-04-01,11193167,8.02531781,3994566,2.86403854,123173390,88.31330763,19338,0.01386503,154454,0.11074099,67,4.804e-05,936426,0.67140214,1785,0.00127982
2023-04-02,2023-04-02,11179122,8.01621485,3995623,2.86514204,123168980,88.32080073,19324,0.01385666,154663,0.11090422,67,4.804e-05,936804,0.6717542,1784,0.00127925
2023-04-03,2023-04-03,11197470,8.02510787,3997957,2.86529334,123221559,88.31158309,19324,0.01384931,154649,0.1108353,67,4.802e-05,937650,0.6720038,1785,0.00127929
2023-04-04,2023-04-04,11209315,8.02580613,3999330,2.86349765,123343951,88.31357113,19336,0.01384447,154537,0.11064762,67,4.797e-05,937588,0.6713077,1784,0.00127733
2023-04-05,2023-04-05,11223673,8.02495849,4002129,2.86153375,123520435,88.31746645,19213,0.01373735,154292,0.11031922,68,4.862e-05,937990,0.67066555,1777,0.00127056
2023-04-06,2023-04-06,11221052,8.01608553,4003785,2.8602205,123643317,88.32820707,19215,0.0137268,154417,0.11031228,69,4.929e-05,938055,0.67012693,1780,0.00127159
2023-04-07,2023-04-07,11233941,8.01338298,4004878,2.85675536,123837039,88.33530639,19242,0.01372568,154384,0.11012503,69,4.922e-05,938411,0.66938635,1779,0.00126899
2023-04-08,2023-04-08,11235438,8.00524947,4005893,2.85419873,123995292,88.34664441,19242,0.01370992,154404,0.11001285,69,4.916e-05,938762,0.66886792,1779,0.00126754
2023-04-09,2023-04-09,11221067,8.00480902,4006631,2.85822337,123836415,88.34158568,19240,0.0137253,154497,0.11021403,69,4.922e-05,939374,0.67012428,1779,0.00126909
2023-04-10,2023-04-10,11205141,7.99480271,4007796,2.85953906,123827711,88.35034912,19237,0.01372549,154518,0.11024769,69,4.923e-05,939063,0.67001597,1781,0.00127073
2023-04-11,2023-04-11,11153522,7.96023179,4007234,2.85994966,123840564,88.38460127,19061,0.01360377,154543,0.11029683,70,4.996e-05,938764,0.66999276,1785,0.00127395
2023-04-12,2023-04-12,11154329,7.96488684,4007979,2.86194707,123767854,88.37796979,19040,0.01359575,154408,0.11025695,72,5.141e-05,938318,0.67001759,1785,0.0012746
2023-04-13,2023-04-13,11157975,7.96698104,4008874,2.86240318,123771992,88.37527538,19001,0.01356703,154599,0.11038628,71,5.07e-05,938437,0.67005974,1788,0.00127666
2023-04-14,2023-04-14,11159227,7.96512487,4009207,2.86165291,123818770,88.37816133,19008,0.01356735,154712,0.11042883,70,4.996e-05,938308,0.66973639,1791,0.00127836
2023-04-15,2023-04-15,11154212,7.9763702,4008874,2.86674335,123563599,88.36025429,19024,0.01360405,154717,0.11063803,70,5.006e-05,938414,0.67105928,1791,0.00128074
2023-04-16,2023-04-16,11164815,7.99098602,4010673,2.87055646,123427760,88.34087304,19014,0.01360888,154889,0.11085861,70,5.01e-05,938603,0.67178573,1790,0.00128116
2023-04-17,2023-04-17,11170211,8.00385207,4011569,2.87443136,123263965,88.32299953,19089,0.01367795,154799,0.11091897,70,5.016e-05,938949,0.67279024,1786,0.00127973
2023-04-18,2023-04-18,11176483,8.02634218,4013255,2.88210145,122943309,88.29119744,19125,0.01373453,154651,0.11106194,70,5.027e-05,938848,0.67422957,1786,0.00128261
2023-04-19,2023-04-19,11190873,8.03819097,4014650,2.88364664,122901220,88.27760594,19124,0.01373641,154722,0.11113387,70,5.028e-05,938843,0.67435305,1786,0.00128285
2023-04-20,2023-04-20,11208588,8.04925304,4016268,2.8842132,122910454,88.26601047,19066,0.01369192,154789,0.11115904,71,5.099e-05,939018,0.67433949,1785,0.00128187
2023-04-21,2023-04-21,11216284,8.04718695,4017034,2.88204396,123033275,88.27092508,19094,0.0136991,154665,0.11096529,71,5.094e-05,939215,0.67384516,1789,0.00128353
2023-04-22,2023-04-22,11222648,8.04451256,4017302,2.87964448,123152078,88.27670958,19074,0.01367244,154802,0.11096371,72,5.161e-05,939113,0.67316611,1785,0.00127951
2023-04-23,2023-04-23,11232853,8.03804474,4018895,2.87585512,123379366,88.28824381,19070,0.01364618,154861,0.11081598,72,5.152e-05,939189,0.67206819,1781,0.00127445
2023-04-24,2023-04-24,11209207,8.0217277,4019719,2.87666123,123391172,88.30333688,19079,0.01365365,154924,0.11086941,72,5.153e-05,939617,0.67242506,1781,0.00127455
2023-04-25,2023-04-25,11217959,8.01735291,4021542,2.87415219,123565755,88.31109699,19060,0.01362197,154661,0.11053453,73,5.217e-05,940154,0.67191781,1779,0.00127143
2023-04-26,2023-04-26,11236103,8.01241559,4024217,2.86965143,123857571,88.32228872,19056,0.01358875,154083,0.10987591,73,5.206e-05,940768,0.67085752,1781,0.00127002
2023-04-27,2023-04-27,11245560,8.0032603,4025449,2.86483876,124125270,88.33769466,19071,0.01357248,154135,0.10969507,73,5.195e-05,940894,0.66961713,1784,0.00126964
2023-04-28,2023-04-28,11262833,7.9951267,4026865,2.85854331,124465239,88.35391196,19074,0.01354003,154119,0.10940417,73,5.182e-05,941239,0.66815561,1784,0.0012664
2023-04-29,2023-04-29,11270820,7.97837018,4026861,2.85052798,124853068,88.3807917,19054,0.01348792,154136,0.10910955,73,5.168e-05,941405,0.66640028,1781,0.00126073
2023-04-30,2023-04-30,11285104,7.96060347,4028791,2.8419417,125331448,88.40981523,19048,0.01343661,154091,0.10869704,73,5.149e-05,941579,0.66419743,1782,0.00125704
2023-05-01,2023-05-01,11290114,7.93609463,4028106,2.83145329,125827811,88.44741647,19060,0.01339774,154191,0.10838459,73,5.131e-05,941708,0.66194937,1782,0.00125261
2023-05-02,2023-05-02,11317373,7.9321868,4032035,2.82599635,126210816,88.45937731,19051,0.01335258,153295,0.1074423,73,5.116e-05,942155,0.66034312,1784,0.00125038
2023-05-03,2023-05-03,11338813,7.92807299,4035251,2.82143858,126530382,88.46976347,19067,0.0133316,153288,0.10717863,74,5.174e-05,942397,0.6589219,1775,0.00124108
2023-05-04,2023-05-04,11341773,7.91170155,4036152,2.81550601,126859868,88.49387255,19075,0.01330618,153216,0.10687917,75,5.232e-05,942474,0.65744333,1776,0.00123889
2023-05-05,2023-05-05,11370641,7.90994361,4038371,2.80927759,127226218,88.50443969,19090,0.01327989,153186,0.10656326,75,5.217e-05,941870,0.65520832,1776,0.00123547
2023-05-06,2023-05-06,11393418,7.89257153,4042085,2.80007676,127804991,88.53445325,19083,0.01321938,153179,0.10611181,75,5.195e-05,941613,0.65228432,1777,0.00123098
2023-05-07,2023-05-07,11422322,7.87479243,4045759,2.78923255,128465232,88.56667113,19246,0.0132686,153095,0.10554696,74,5.102e-05,941677,0.64921221,1777,0.0012251
2023-05-08,2023-05-08,11457085,7.86670572,4052108,2.78227326,129013384,88.58364286,19191,0.01317699,153525,0.1054139,73,5.012e-05,943047,0.64751839,1775,0.00121876
2023-05-09,2023-05-09,11481248,7.85436686,4056249,2.77489588,129521432,88.60612046,19165,0.01311085,153625,0.10509547,73,4.994e-05,943052,0.64514558,1776,0.00121497
2023-05-10,2023-05-10,11505677,7.84002699,4059793,2.76636366,130071696,88.63151703,19146,0.01304618,153616,0.10467473,73,4.974e-05,943803,0.64311218,1775,0.00120949
2023-05-11,2023-05-11,11526206,7.83029687,4062911,2.7601276,130492424,88.64967531,19148,0.01300814,153610,0.10435454,72,4.891e-05,943970,0.64128347,1774,0.00120516
2023-05-12,2023-05-12,11534747,7.81435278,4066077,2.75461266,130889704,88.67280079,19193,0.01300253,153539,0.10401684,72,4.878e-05,944651,0.63996516,1772,0.00120046
2023-05-13,2023-05-13,11545993,7.79377423,4067675,2.74576129,131410680,88.70481488,19185,0.01295026,153654,0.1037195,72,4.86e-05,944766,0.63773578,1771,0.00119546
2023-05-14,2023-05-14,11537232,7.76729488,4065944,2.73734515,131813953,88.74206937,19200,0.01292616,153643,0.1034382,72,4.847e-05,944222,0.63568547,1771,0.0011923
2023-05-15,2023-05-15,11555831,7.75994591,4069409,2.73268047,132171840,88.75573975,19180,0.01287971,153693,0.10320758,72,4.835e-05,944589,0.6343083,1772,0.00118993
2023-05-16,2023-05-16,11571894,7.74729667,4069525,2.72451662,132605577,88.77844412,19194,0.01285024,153594,0.10283004,72,4.82e-05,945231,0.6328251,1776,0.00118902
2023-05-17,2023-05-17,11558283,7.71532823,4068963,2.71609417,133063373,88.82180844,19199,0.01281562,153508,0.10246891,72,4.806e-05,944173,0.63024972,1778,0.00118684
2023-05-18,2023-05-18,11569835,7.70523716,4070136,2.71061456,133396525,88.83893866,19230,0.01280673,153361,0.10213481,71,4.728e-05,944533,0.6290367,1778,0.00118411
