start_time,date,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent
2021-08-24,2021-08-24,417.41912485,4.16885848,917.8845504,9.167119,82.65091862,0.82545327,2302.6653275,22.99723541,3620.64531589,36.16019734,75.01127723,0.74915446,2334.6325326,23.31649906,261.88286729,2.61548297
2021-08-25,2021-08-25,442.96160084,4.05791015,1108.74831692,10.15709047,88.26992141,0.80862858,1809.56231911,16.57715092,3901.22315136,35.73856742,137.31724251,1.25794433,2925.52615515,26.80034176,502.39445868,4.60236637
2021-08-26,2021-08-26,383.24364408,2.64485944,939.15743621,6.48135839,78.13083347,0.53920026,5922.31044877,40.8713332,4373.08090859,30.17971592,603.48041731,4.16476803,2043.53383271,14.1029338,147.19525683,1.01583097
2021-08-27,2021-08-27,426.61654105,4.4048838,962.29919616,9.93589262,98.18934062,1.0138206,3053.12326646,31.52398447,2970.6080756,30.67200197,226.94627231,2.34325644,1787.29782398,18.45413497,159.99996283,1.65202512
2021-08-28,2021-08-28,315.91817398,4.78683253,668.73550296,10.13276578,91.71387927,1.38966042,2274.2921672,34.46036547,1530.1813344,23.18550307,333.96763545,5.06032028,1384.91838655,20.98446032,0.006081,9.214e-05
2021-08-29,2021-08-29,228.81940655,4.51053918,605.50254573,11.93580124,61.16510438,1.20570018,554.99745589,10.94023364,1890.36664866,37.26332902,215.07815861,4.23966863,1277.29898605,25.17840251,239.76624018,4.72632561
2021-08-30,2021-08-30,375.85631883,3.62057531,954.25171781,9.19218337,82.16797956,0.79151352,2783.51637093,26.81325318,3149.18475691,30.33568944,121.55294387,1.17090379,1935.51514129,18.64456701,979.07619781,9.43131438
2021-08-31,2021-08-31,442.47634344,3.44376019,1088.8537769,8.47446728,90.27898112,0.70263454,3896.90308001,30.32930439,3540.57824797,27.55605495,229.80436083,1.7885501,2339.11341509,18.20514427,1220.63161099,9.50008428
2021-09-01,2021-09-01,674.09849695,3.92849486,1481.67374947,8.63486232,146.46019,0.85353714,2956.0305395,17.22708303,3777.07272162,22.01193273,26.5620414,0.15479762,2871.4600224,16.73422503,5225.84750793,30.45506727
2021-09-02,2021-09-02,566.29370983,4.81203617,1310.29854622,11.13415864,123.75258109,1.05157781,2844.49941562,24.17090962,3423.25138654,29.08880888,301.68286766,2.56352639,3106.18495939,26.3945619,92.3127819,0.78442059
2021-09-03,2021-09-03,519.25901656,4.65961914,1155.15435204,10.36588514,123.6842734,1.10989234,2301.50506733,20.65277003,3556.44010792,31.91404647,101.85695267,0.91402285,3190.86154714,28.63349321,195.04682249,1.75027082
2021-09-04,2021-09-04,366.87489029,4.98360917,702.78898774,9.54664857,94.62843939,1.28542773,861.71008997,11.70542445,2129.78258209,28.93085435,0.0,0.0,1635.41877159,22.2154424,1570.4266856,21.33259333
2021-09-05,2021-09-05,296.49430875,5.2904881,678.15364371,12.10061601,84.72076718,1.51171269,444.28466282,7.92758124,2377.74618291,42.42724905,43.42182,0.77479606,1496.02369215,26.69425788,183.44517448,3.27329896
2021-09-06,2021-09-06,439.61500381,4.73386416,1057.32330809,11.38547335,111.82789204,1.20418558,2298.7384029,24.75328466,3153.12891945,33.95353626,0.137373,0.00147926,2070.08867663,22.29113771,155.73989631,1.67703901
2021-09-07,2021-09-07,607.83318288,2.64894713,1635.3888414,7.12705179,119.9748417,0.52285236,6149.18069453,26.79823182,8238.69588273,35.90437379,0.0,0.0,4109.04352657,17.90728008,2086.10103434,9.09126303
2021-09-08,2021-09-08,537.8511865,3.32630121,1087.65621571,6.72653007,98.04064853,0.6063252,5525.88969384,34.17445943,6079.47017734,37.59803732,0.43479453,0.00268895,2710.06365687,16.76018987,130.24132985,0.80546795
2021-09-09,2021-09-09,437.78191234,2.94563501,1010.51222166,6.79927629,95.71789814,0.64404212,5379.16483452,36.19394909,4760.16451633,32.02897801,42.05675852,0.28298076,2803.32011485,18.86226369,333.33733417,2.24287503
2021-09-10,2021-09-10,459.00436727,2.93086611,1131.91450954,7.22757801,101.37888513,0.6473314,4008.0177536,25.59226933,6242.50656172,39.86008023,96.28767845,0.61482268,3106.51786077,19.8359505,515.42104667,3.29110175
2021-09-11,2021-09-11,363.39856006,4.78443951,676.26345705,8.90356198,78.63636183,1.03531207,2026.87895869,26.68552062,2405.61874466,31.67193993,0.02103691,0.00027697,1244.60883453,16.3862941,799.99999824,10.53265483
2021-09-12,2021-09-12,237.29597457,4.37861214,543.57835767,10.03016928,67.60502444,1.24745555,1088.54701899,20.0859926,2032.6416095,37.50653266,5.0,0.09226056,1444.76555122,26.65897721,0.0,0.0
2021-09-13,2021-09-13,399.78035746,2.95019903,1051.09134666,7.75658087,87.97710425,0.64923142,4170.24633801,30.77454027,4066.57922518,30.00952365,6.07191974,0.04480803,2357.54459847,17.39761762,1411.67137229,10.4174991
2021-09-14,2021-09-14,447.49094203,4.10221248,986.66901238,9.04493377,96.49000721,0.88453748,3211.4277188,29.43961011,3798.63169546,34.82259165,8.61573886,0.07898169,2200.35832949,20.17099465,158.84321938,1.45613816
2021-09-15,2021-09-15,438.02248952,4.73859575,1031.2832266,11.15658311,99.85976368,1.08029853,2101.8675931,22.7383321,2673.3017973,28.92019662,0.13913717,0.00150521,2682.61490056,29.02094723,216.63039329,2.34354145
2021-09-16,2021-09-16,437.5256927,3.94240627,908.63303907,8.18740625,98.53345046,0.8878539,5096.05646529,45.91896039,2629.1927918,23.69082849,56.41463686,0.50833453,1652.59089355,14.89097625,218.98822257,1.97323393
2021-09-17,2021-09-17,482.84550852,4.68219453,975.85658631,9.46296547,102.14982163,0.99055563,2832.07774872,27.46290214,3833.05524665,37.16946725,62.53360662,0.60639378,2023.21410089,19.6192816,0.6434512,0.0062396
2021-09-18,2021-09-18,331.53538885,4.90039576,628.98918982,9.29703453,79.22403235,1.17100353,2076.4094046,30.6912269,1783.38009579,26.35998616,7.66820413,0.11334306,1357.62579963,20.06694892,500.64979763,7.40006114
2021-09-19,2021-09-19,244.61783884,4.43335915,690.7511607,12.518907,65.10528364,1.17994299,1382.38248984,25.05376584,1756.59076336,31.83577193,0.84678061,0.01534672,1369.37614164,24.81804382,7.99302784,0.14486255
2021-09-20,2021-09-20,411.18146671,2.89441955,1220.73370356,8.59308063,102.31510051,0.72022416,3760.52573563,26.471376,5358.10023533,37.71714275,0.20096745,0.00141467,3112.9957396,21.91323408,239.95483674,1.68910816
2021-09-21,2021-09-21,369.89892332,3.0501628,932.27466515,7.68747709,74.49408728,0.61427347,4722.15871816,38.93861791,3608.58736504,29.75617996,1.05751111,0.00872017,2369.71640122,19.54052945,48.99858036,0.40403915
2021-09-22,2021-09-22,420.50676396,3.95322639,1099.48588044,10.33637737,91.1360896,0.85677955,3220.91949487,30.2801882,3573.91234749,33.59870952,0.24464119,0.0022999,2210.97865579,20.78563277,19.86855554,0.18678629
2021-09-23,2021-09-23,417.41855439,3.88474237,875.62257591,8.14905827,81.28908088,0.75652396,3725.10655172,34.6680307,3767.37208016,35.06137854,0.02523916,0.00023489,1718.23394111,15.99089481,160.00885791,1.48913646
2021-09-24,2021-09-24,391.07252532,2.82078492,945.74623879,6.82161635,91.60505272,0.66074228,2908.31299427,20.97750396,5492.90683142,39.62003919,825.78735136,5.9563594,3189.90416672,23.00860582,18.62596647,0.13434809
2021-09-25,2021-09-25,280.47104748,5.69930105,521.02452763,10.58745872,66.52262157,1.35177035,1133.72785646,23.03787296,1735.85094775,35.2732919,0.10466022,0.00212674,1166.83051906,23.71053433,16.61595905,0.33764395
2021-09-26,2021-09-26,249.37443692,2.85226458,736.93253886,8.42879728,74.28790569,0.84968116,1783.09458168,20.39446214,2859.49707296,32.70600752,0.0,0.0,1634.63570135,18.69643723,1405.2108932,16.07235009
2021-09-27,2021-09-27,359.48435036,4.3490626,916.29862752,11.08543414,82.49712134,0.99805498,1633.07252618,19.7570065,2127.30042567,25.73620441,805.02829509,9.73927918,1606.97136627,19.44123315,735.13657067,8.89372503
2021-09-28,2021-09-28,377.31304346,3.38335106,867.80841967,7.7816036,79.696699,0.71463713,3076.55144812,27.58731453,3764.53734024,33.75645667,0.0,0.0,1595.49969408,14.30678233,1390.64458097,12.46985467
2021-09-29,2021-09-29,369.42107904,2.33759428,794.24671116,5.02577322,91.57206199,0.57944265,2228.83858103,14.10347326,3211.18359163,20.31948042,450.56100342,2.85102525,1676.10259868,10.60591304,6981.54732365,44.1772979
2021-09-30,2021-09-30,503.86769649,4.183325,1014.25835847,8.42080644,109.85128371,0.91203231,3627.31720855,30.11553797,2477.30933456,20.56768103,126.35248948,1.04903238,2257.29162137,18.74099993,1928.42214351,16.01058495
2021-10-01,2021-10-01,517.0899049,5.79359603,1085.99323188,12.16772173,120.61669427,1.3514176,1503.74367121,16.84829519,2578.71787677,28.89255718,30.94986779,0.34676955,2536.3470582,28.41782464,551.73949096,6.18181808
2021-10-02,2021-10-02,405.58419069,6.04555956,746.37707113,11.12535237,108.21968792,1.61310175,1585.42740503,23.63207448,1632.1065522,24.32786483,25.00921124,0.37278247,1333.72868855,19.88030206,872.34208267,13.00296249
2021-10-03,2021-10-03,269.35047912,3.60526743,523.86675278,7.01197841,72.87101568,0.97538159,1527.59567372,20.44693201,1821.2610231,24.377655,0.0,0.0,1223.22620014,16.37293387,2032.85518382,27.20985169
2021-10-04,2021-10-04,359.80352335,4.76882385,886.94496151,11.75553882,81.85624828,1.08491997,1241.69055492,16.45732504,2051.89318489,27.19572357,252.38193088,3.34506166,1888.26437473,25.0269928,782.0763898,10.36561428
2021-10-05,2021-10-05,529.77601378,4.16383119,1302.38827248,10.2362598,126.318462,0.99281345,3240.19839754,25.46668554,3480.81080378,27.35780446,0.40007474,0.00314443,2549.8669005,20.04095137,1493.52378229,11.73850976
2021-10-06,2021-10-06,493.85012315,3.18050344,1218.7148251,7.84879159,118.19554625,0.76120532,3686.35055454,23.74090857,4579.66327633,29.49403903,0.08075438,0.00052008,3088.80161701,19.89256196,2341.76316987,15.08147001
2021-10-07,2021-10-07,977.09311495,8.90390932,1275.57690995,11.62388821,134.71271929,1.2275901,1973.60720301,17.98479521,3276.99265717,29.862093,0.13586005,0.00123805,2796.11635048,25.48003466,539.51929371,4.91645146
2021-10-08,2021-10-08,475.83655565,5.02589782,978.62002585,10.3364153,100.34180126,1.05983375,2359.36480083,24.92016696,3243.11356128,34.2545296,0.50677979,0.00535273,2263.16727924,23.90410607,46.74178683,0.49369777
2021-10-09,2021-10-09,336.65645922,4.62073233,579.65244755,7.95594063,87.79705277,1.20504648,3300.78946432,45.30453572,1723.60785787,23.65714463,17.00301447,0.23337256,1209.8173697,16.60518334,30.4577955,0.41804432
2021-10-10,2021-10-10,235.80779389,3.68632884,631.047005,9.86501223,74.98236234,1.17218197,1976.19190362,30.89335207,2248.58046115,35.15153954,0.03956744,0.00061855,1204.56622651,18.8307059,25.60396665,0.4002609
2021-10-11,2021-10-11,850.57261037,6.45475653,961.532547,7.29680031,109.41378008,0.83031043,4745.8956679,36.01526863,4091.42428972,31.04866924,0.0,0.0,2225.18527484,16.88630577,193.43041821,1.46788909
2021-10-12,2021-10-12,391.62744281,3.88795753,865.58010206,8.59321465,98.69607251,0.97982444,3593.67484654,35.67690531,2914.67091424,28.93596184,0.35323677,0.00350683,2058.95695347,20.44069522,149.27274593,1.48193419
2021-10-13,2021-10-13,398.91845029,3.65950642,930.65806576,8.53745714,96.52235767,0.88545463,3453.76831937,31.68338628,3917.34290956,35.93602034,3.00250953,0.02754373,2081.66570768,19.09630659,19.00294721,0.17432487
2021-10-14,2021-10-14,398.30297625,4.15466324,810.28373078,8.45199819,99.02787105,1.032951,3006.70271629,31.36265107,3261.21054392,34.01739979,0.38601001,0.00402644,2010.96897122,20.97624012,0.00672547,7.015e-05
2021-10-15,2021-10-15,493.61637548,2.73530861,1167.5959827,6.47007576,138.50155161,0.76748768,5900.95942687,32.6993713,6506.48305796,36.05479888,0.47450002,0.00262938,3338.44262876,18.49952985,500.02092137,2.77079854
2021-10-16,2021-10-16,368.02882714,2.79919306,769.53405951,5.85300454,113.63801648,0.86432019,5400.37249943,41.07473134,3058.39143774,23.26184104,0.19285793,0.00146686,1932.89567607,14.70142488,1504.62239424,11.4440181
2021-10-17,2021-10-17,226.96294043,3.79148541,559.1781127,9.34124157,68.41692804,1.14292573,2000.79582709,33.42390685,1705.36321632,28.48861464,0.0,0.0,1321.83424238,22.08164571,103.57068992,1.73018008
2021-10-18,2021-10-18,379.09228701,3.57645423,957.32470422,9.03164771,99.16817259,0.93557807,3263.28340263,30.78665573,3853.65027349,36.35632877,2.19576069,0.02071537,2001.00472674,18.87799373,43.94902143,0.41462638
2021-10-19,2021-10-19,389.62510947,1.44309403,978.77329386,3.6251819,103.8540083,0.38465462,6949.36048698,25.73905115,6650.66683702,24.63274919,6749.0372781,24.99709376,2124.10832791,7.86727541,3053.86242215,11.31089994
2021-10-20,2021-10-20,413.68520242,2.95262916,1047.70221006,7.47785051,100.71000247,0.71880572,3313.10183795,23.64687219,5946.77473874,42.44440077,0.3273092,0.00233613,3102.73792513,22.14542466,85.70101597,0.61168086
2021-10-21,2021-10-21,430.6805325,2.23794376,1010.0665925,5.24860554,109.01814892,0.56649063,8469.16418829,44.00828857,5287.98841421,27.4779559,0.16054902,0.00083426,2308.47633187,11.99552758,1628.92046299,8.46435377
2021-10-22,2021-10-22,376.29115251,4.35636097,754.02206432,8.72939018,89.83878717,1.04007278,1935.31630333,22.40535381,3008.43324244,34.82893783,0.0,0.0,1739.43899055,20.13766222,734.39988563,8.50222222
2021-10-23,2021-10-23,500.24070544,7.6845722,477.31638012,7.33241447,64.81887367,0.99573127,1969.94864345,30.26185679,1482.74328323,22.77753029,0.2517905,0.00386794,1013.35571142,15.56691618,1001.0,15.37711084
2021-10-24,2021-10-24,190.36532446,2.98580571,451.39023412,7.0798794,70.17610577,1.10068479,3082.98635861,48.35543608,1520.07666256,23.84180835,0.18412006,0.00288785,1060.49807484,16.63349782,0.0,0.0
2021-10-25,2021-10-25,350.53632707,5.10393058,739.23903702,10.76357694,94.10726041,1.37023437,1710.04764797,24.89888725,1777.16574102,25.87614998,0.75477713,0.01098982,1730.27250099,25.19336813,465.84486504,6.78286291
2021-10-26,2021-10-26,338.00228449,2.92119671,789.42800497,6.82265948,87.69112433,0.75787365,4655.73907633,40.23738981,2997.27391852,25.90404596,0.0098198,8.487e-05,1879.97169728,16.24772196,822.56273551,7.10902757
2021-10-27,2021-10-27,387.97549032,2.80371414,899.97575641,6.50369628,98.39513902,0.71105482,4612.73953042,33.33407229,5393.29998563,38.97481105,0.0,0.0,2444.37565123,17.66433897,1.15026878,0.00831244
2021-10-28,2021-10-28,401.66095146,2.13395506,815.42853202,4.33223054,90.56275487,0.48114423,7612.42621742,40.4435018,4970.86099838,26.40932339,0.0,0.0,2379.42561014,12.64147608,2552.00658436,13.5583689
2021-10-29,2021-10-29,330.5768016,2.74019393,755.19801608,6.25993418,100.58084041,0.83372761,2301.59476781,19.07821715,5870.45505616,48.66096235,0.74419325,0.00616871,2218.37503514,18.38839801,486.46821585,4.03239805
2021-10-30,2021-10-30,251.26556178,2.74294982,500.41477717,5.46279647,80.5570096,0.87940358,3727.09792369,40.68700272,3060.22605822,33.40707126,0.07054812,0.00077014,1533.62297067,16.74185204,7.15922614,0.07815396
2021-10-31,2021-10-31,184.32814511,2.80606536,510.61793088,7.77324205,62.06912064,0.94489102,1254.97266854,19.10470769,3253.82958911,49.53371874,0.0,0.0,1278.63145105,19.46487022,24.4695445,0.37250492
2021-11-01,2021-11-01,347.52299158,3.44289948,781.31084821,7.7404223,97.4272824,0.96520906,2726.68132361,27.01314715,3777.19236712,37.42052741,0.18271272,0.00181013,1982.60308137,19.64158712,380.98407087,3.77439735
2021-11-02,2021-11-02,364.51934175,2.16947518,846.01724317,5.03516054,94.46796689,0.56223603,5598.30995162,33.3189301,2827.071785,16.82561487,0.18569795,0.0011052,1927.36886353,11.47093837,5144.24918329,30.61653971
2021-11-03,2021-11-03,341.81004281,3.44259544,773.35951734,7.78901615,88.87156868,0.89508446,2931.45069639,29.52458244,3273.04769265,32.96503214,0.0,0.0,1730.3539166,17.42754088,789.95383263,7.9561485
2021-11-04,2021-11-04,320.53015229,2.95922231,728.52766409,6.72596727,85.49400141,0.78930408,3081.59789204,28.45015721,4488.46328577,41.43872451,0.0989677,0.0009137,1980.05637641,18.28042371,146.79884568,1.35528722
2021-11-05,2021-11-05,322.79136767,3.38764301,745.40588457,7.82291376,91.29895774,0.95816774,3219.36043118,33.78666515,3046.09004516,31.96822058,10.92389767,0.11464453,1708.34363797,17.92878918,384.27998358,4.03295605
2021-11-06,2021-11-06,232.36277349,4.1228813,488.07840657,8.66011928,75.36850317,1.33728561,1679.00492273,29.79108011,1962.31538783,34.81794134,0.74240887,0.01317278,1196.19737413,21.22448321,1.86190732,0.03303637
2021-11-07,2021-11-07,207.76660856,3.78481206,438.68489683,7.99137022,65.19129681,1.18756719,942.59322875,17.17089308,2081.09484527,37.91058115,0.02921082,0.00053212,1252.63248789,22.81877046,501.49026147,9.13547371
2021-11-08,2021-11-08,517.03684974,3.15004227,1072.25304142,6.53269183,114.16331575,0.69553896,3164.38651718,19.27899587,7145.48833386,43.53382223,1.0863448,0.00661855,2523.8699776,15.37665472,1875.36360145,11.42563557
2021-11-09,2021-11-09,436.6166598,3.41344182,1003.70359466,7.84689212,117.11216106,0.91557557,3698.82923902,28.91721634,4854.89831174,37.95529226,1.85833637,0.01452836,2604.62526469,20.3627979,73.45359469,0.57425562
2021-11-10,2021-11-10,339.52650706,3.33186606,922.81988483,9.0558828,94.12150003,0.92363991,2003.87985156,19.6646186,4457.65224118,43.74415518,0.00788253,7.735e-05,2287.75880716,22.45040009,84.51411384,0.82936001
2021-11-11,2021-11-11,289.85640721,3.4256411,801.76335671,9.47556596,81.13326889,0.95886602,2141.32480749,25.30704888,3442.15811356,40.68082681,0.03497888,0.00041339,1542.46723275,18.22950611,162.63881123,1.92213172
2021-11-12,2021-11-12,262.63284071,3.14597243,635.44002962,7.61167876,79.60075137,0.95350516,1198.92088751,14.36138774,4545.7944805,54.45223101,3.90521882,0.04677903,1580.30022275,18.92977634,41.63005188,0.49866953
2021-11-13,2021-11-13,226.11512918,7.78136931,387.56573311,13.33741848,67.85564231,2.33513704,403.64147423,13.89063789,1004.16908802,34.55677891,0.0,0.0,814.37618514,28.02537751,2.12943364,0.07328085
2021-11-14,2021-11-14,183.83626485,3.46825658,360.12036846,6.79403402,61.00283765,1.15088007,2576.52499962,48.60874318,1219.13289209,23.00017181,0.01986106,0.0003747,892.70857049,16.8418477,7.19240347,0.13569195
2021-11-15,2021-11-15,325.89195923,3.21732187,718.99195428,7.09814549,97.941595,0.96691442,5065.99559453,50.01331876,2441.54512982,24.10380597,0.1028831,0.0010157,1477.05919553,14.58205618,1.76468548,0.01742161
2021-11-16,2021-11-16,324.35579403,1.86283338,822.87339316,4.72590918,84.60011331,0.48587359,7758.7335075,44.5597952,3699.07770726,21.24446534,0.65209487,0.0037451,2458.28264239,14.1183572,2263.38427842,12.99902101
2021-11-17,2021-11-17,310.02005913,2.33627471,715.63110031,5.39291181,84.530018,0.63700827,6610.69642888,49.81743083,2609.53419402,19.66514279,0.58159612,0.00438284,1943.59071233,14.64667103,995.26204614,7.50017773
2021-11-18,2021-11-18,325.84922123,1.11217841,764.95172955,2.6109094,82.92411607,0.28303401,6998.12314828,23.88577581,5139.74702277,17.54282434,0.05295927,0.00018076,2031.2862138,6.93312279,13955.35258734,47.63197448
2021-11-19,2021-11-19,295.19935564,1.50426599,682.27283087,3.47670072,84.77469004,0.43199174,6413.57394522,32.6820535,2609.58444792,13.29782416,2941.54766532,14.98943007,1692.59621747,8.62506936,4904.59700377,24.99266447
2021-11-20,2021-11-20,241.16715055,2.23252947,455.60763622,4.2176452,82.13865763,0.76037293,2399.51566225,22.21276577,1674.32159725,15.49950853,0.02799598,0.00025916,977.41754808,9.04813725,4972.22109601,46.02878169
2021-11-21,2021-11-21,179.47448534,1.90109854,387.89963103,4.10885937,67.42248114,0.71417829,3171.83922257,33.59797298,1647.60722786,17.45241774,8.04393361,0.08520604,1070.43906755,11.3387156,2907.8411667,30.80155143
2021-11-22,2021-11-22,306.52295634,2.73565985,655.69273448,5.85193458,83.30144161,0.74344973,5325.17931879,47.5262259,3495.93852039,31.20059511,0.4077152,0.00363878,1331.68978216,11.88508135,5.98496532,0.05341469
2021-11-23,2021-11-23,282.04445706,2.45638849,689.71982122,6.00692474,85.41420463,0.74389148,2702.59155653,23.53747651,4448.04016546,38.73898023,0.00926187,8.066e-05,1699.83225595,14.80422067,1574.426893,13.71203722
2021-11-24,2021-11-24,401.49039448,4.08988378,788.33946325,8.03061998,86.27284394,0.87884022,3753.538691,38.23637433,2723.60710224,27.74471486,1.61423397,0.0164438,1747.87746576,17.80519733,313.92981275,3.1979257
2021-11-25,2021-11-25,287.55811791,3.03282696,693.41115251,7.31329046,87.71422312,0.92510712,4307.04006613,45.42562505,2228.51631819,23.50378569,1.82973848,0.01929794,1856.14118016,19.57640793,19.30995582,0.20365885
2021-11-26,2021-11-26,314.79325717,1.04322867,767.05245199,2.54202111,80.38149561,0.26638525,7045.12344988,23.3476244,4458.82607536,14.77660359,0.0,0.0,2387.56709897,7.91242627,15121.16103223,50.11171071
2021-11-27,2021-11-27,207.29416891,2.577562,444.21955703,5.52356807,65.76817708,0.81778255,2792.32244722,34.7206305,3051.44842223,37.94268576,0.12679625,0.00157663,1286.97576779,16.00266836,194.10198231,2.41352614
2021-11-28,2021-11-28,183.86996486,3.67376121,466.89552818,9.32867248,63.9529568,1.27779375,715.57790923,14.29739962,1349.22137641,26.95773157,0.0,0.0,1425.41433171,28.48008311,800.01937981,15.98455826
2021-11-29,2021-11-29,320.10747942,3.10972584,762.02964302,7.40283632,92.02298459,0.89396928,1695.52085439,16.4713584,3438.30836964,33.40189495,0.01864199,0.0001811,1925.45125961,18.7050473,2060.29318751,20.01498679
2021-11-30,2021-11-30,319.55825021,3.35134758,706.30600459,7.40734098,81.87892363,0.8587002,2237.46185271,23.46524419,3044.85609871,31.93274191,0.00925387,9.705e-05,1751.77882574,18.37167318,1393.36736423,14.61285492
2021-12-01,2021-12-01,335.60304203,2.79370647,812.97931845,6.76759535,98.37976141,0.81895615,3578.31692571,29.78747481,3443.66748487,28.66659399,0.06169826,0.0005136,2243.63475584,18.6769968,1500.18102246,12.48816283
2021-12-02,2021-12-02,393.13444775,4.00806438,791.78575227,8.07237394,98.27194524,1.00189715,4281.01736431,43.6456111,2457.57083514,25.05530153,0.0,0.0,1761.47225257,17.95847257,25.33355118,0.25827934
2021-12-03,2021-12-03,303.0727674,2.78713974,748.26860533,6.88128197,88.48357461,0.81371906,4013.05670051,36.9051628,3663.42268288,33.68983312,0.0,0.0,1731.5294641,15.92361672,326.13720503,2.9992466
2021-12-04,2021-12-04,348.65408017,2.07853756,1097.12187776,6.54060619,83.29897373,0.4965955,3687.73959643,21.98484318,7126.73577114,42.48677658,0.10751233,0.00064095,3802.18723582,22.66713469,628.16405441,3.74486535
2021-12-05,2021-12-05,205.36160202,1.76536057,536.31072821,4.61031567,69.69368498,0.59911143,4355.05856946,37.43761535,4524.28781653,38.89236948,0.24486592,0.00210495,1520.88665809,13.07407668,420.99788108,3.61904587
2021-12-06,2021-12-06,369.38343582,1.66261214,966.46186317,4.3500901,81.27479971,0.36582168,7305.72863825,32.88342671,9306.97535652,41.8911319,0.21240918,0.00095606,2764.04781839,12.44110866,1422.96958722,6.40485275
2021-12-07,2021-12-07,316.28337296,3.28295782,754.72435794,7.83388709,83.40389702,0.86571568,2643.84826733,27.44261345,3755.46349047,38.98095597,0.00097555,1.013e-05,1842.46670111,19.12443392,237.90691416,2.46942594
2021-12-08,2021-12-08,316.79747363,3.99405393,777.95521298,9.80814348,83.55416294,1.05341696,2419.85621265,30.50856469,2123.90681989,26.7773549,1.02772047,0.01295708,1653.52310795,20.84694803,555.10677946,6.99856091
2021-12-09,2021-12-09,364.58627682,3.39748687,862.51426133,8.03755122,93.18090058,0.86832913,3912.64011978,36.46089901,3438.28379208,32.04049293,0.04996911,0.00046565,2028.77845294,18.90567086,31.02395194,0.28910432
2021-12-10,2021-12-10,288.22676134,3.58481461,757.15994262,9.41716172,81.23116813,1.01031104,1850.31102982,23.0132066,3055.70007091,38.00520881,107.00733489,1.3309016,1800.23532994,22.39039108,100.34223487,1.24800455
2021-12-11,2021-12-11,226.47128953,1.64689708,436.77758691,3.17624248,66.15973594,0.48111297,1625.90904819,11.82359522,1769.40193299,12.86707412,0.0,0.0,1319.02750228,9.59195552,8307.64592804,60.41312261
2021-12-12,2021-12-12,189.28247818,5.17084129,454.61196106,12.4191437,59.94939948,1.63770484,648.6671243,17.72036577,1247.91960091,34.0908163,0.14776653,0.0040367,1059.9957955,28.9570914,0.0,0.0
2021-12-13,2021-12-13,306.11634567,3.46345924,784.64870551,8.87766645,80.62125109,0.91216435,2535.70106627,28.68940982,3083.92223793,34.89208966,0.0,0.0,1551.76705789,17.55699111,495.68004059,5.60821937
2021-12-14,2021-12-14,299.47627593,2.85108426,748.62230563,7.12705962,72.68657403,0.6919932,3506.77371061,33.38530673,3933.1173906,37.44419838,0.19652008,0.00187092,1943.04875699,18.49827907,0.02182818,0.00020781
2021-12-15,2021-12-15,308.09019478,3.35701388,776.46872987,8.46056237,78.26576029,0.85279976,3467.58299492,37.78349476,2321.07213862,25.29087757,0.05136536,0.00055969,1920.11046146,20.92191699,305.86566784,3.33277498
2021-12-16,2021-12-16,266.33954404,3.69792903,591.45898457,8.21197377,69.58201333,0.96609517,2164.48665319,30.05230808,2598.32020231,36.0757684,0.00819967,0.00011385,1502.12868916,20.85595403,10.07310504,0.13985767
2021-12-17,2021-12-17,378.47430037,3.46387867,840.425031,7.69175168,99.44972213,0.91018537,4054.3009119,37.10583895,3443.65812317,31.51710406,0.0,0.0,2081.16231756,19.04724772,28.84476784,0.26399355
2021-12-18,2021-12-18,250.30600515,1.44096743,474.26727173,2.73027285,70.87379845,0.40800793,4577.75474888,26.35332493,1981.89441061,11.4094158,0.0,0.0,1215.59521059,6.99796676,8799.99996102,50.6600443
2021-12-19,2021-12-19,169.99956686,4.04711273,369.37115034,8.79347349,56.28559162,1.33996891,589.48458334,14.03362729,1944.77567297,46.29850844,0.09980752,0.00237608,1050.49837049,25.00880094,20.0,0.47613212
2021-12-20,2021-12-20,351.83492025,6.23235217,705.36499491,12.49473206,71.68305338,1.26978309,579.48488458,10.26491025,2373.99189161,42.05254415,0.00820767,0.00014539,1521.81160372,26.95714753,41.11953254,0.72838537
2021-12-21,2021-12-21,467.14796818,5.82011991,725.28004913,9.03614517,82.77172658,1.03123936,2332.88478813,29.06502892,2147.65308463,26.75725751,0.0,0.0,1970.67843609,24.5523594,300.01596698,3.73784972
2021-12-22,2021-12-22,300.16187266,5.10985388,699.9299394,11.91536981,80.61502806,1.37236289,989.44477962,16.84397221,1994.95561205,33.96144746,0.00820767,0.00013972,1809.0580959,30.79679122,0.00368978,6.281e-05
2021-12-23,2021-12-23,296.14705703,4.08196682,686.72826353,9.46557434,81.85434329,1.12824593,2098.90886543,28.93047943,2003.68889654,27.61800732,0.0,0.0,2087.18190776,28.76883996,0.49959452,0.0068862
2021-12-24,2021-12-24,351.4148533,4.39236979,729.98850998,9.12420021,130.41925485,1.63012346,1785.15860867,22.31287799,2237.42563901,27.96580934,0.50010303,0.00625084,2265.4222643,28.31574199,500.24608337,6.25262639
