start_time,datetime,netflow_total
2021-01-09 02:00:00,2021-01-09 02:00:00,8.92521759
2021-01-09 03:00:00,2021-01-09 03:00:00,7.21217012
2021-01-09 04:00:00,2021-01-09 04:00:00,5.99319981
2021-01-09 05:00:00,2021-01-09 05:00:00,294.68719627
2021-01-09 06:00:00,2021-01-09 06:00:00,14.08111049
2021-01-09 07:00:00,2021-01-09 07:00:00,8.45193292
2021-01-09 08:00:00,2021-01-09 08:00:00,38.10823739
2021-01-09 09:00:00,2021-01-09 09:00:00,11.6465057
2021-01-09 10:00:00,2021-01-09 10:00:00,5.28889437
2021-01-09 11:00:00,2021-01-09 11:00:00,16.42223606
2021-01-09 12:00:00,2021-01-09 12:00:00,10.76223117
2021-01-09 13:00:00,2021-01-09 13:00:00,17.74445632
2021-01-09 14:00:00,2021-01-09 14:00:00,5.20578447
2021-01-09 15:00:00,2021-01-09 15:00:00,14.16605175
2021-01-09 16:00:00,2021-01-09 16:00:00,10.09272735
2021-01-09 17:00:00,2021-01-09 17:00:00,12.20332278
2021-01-09 18:00:00,2021-01-09 18:00:00,8.36647938
2021-01-09 19:00:00,2021-01-09 19:00:00,9.00650435
2021-01-09 20:00:00,2021-01-09 20:00:00,5.25636553
2021-01-09 21:00:00,2021-01-09 21:00:00,10.4121681
2021-01-09 22:00:00,2021-01-09 22:00:00,13.45699376
2021-01-09 23:00:00,2021-01-09 23:00:00,8.36202887
2021-01-10 00:00:00,2021-01-10 00:00:00,57.82503763
2021-01-10 01:00:00,2021-01-10 01:00:00,7.53678809
2021-01-10 02:00:00,2021-01-10 02:00:00,6.77899204
2021-01-10 03:00:00,2021-01-10 03:00:00,20.58655559
2021-01-10 04:00:00,2021-01-10 04:00:00,4.40768634
2021-01-10 05:00:00,2021-01-10 05:00:00,8.50900444
2021-01-10 06:00:00,2021-01-10 06:00:00,13.43725123
2021-01-10 07:00:00,2021-01-10 07:00:00,16.01158502
2021-01-10 08:00:00,2021-01-10 08:00:00,-613.45688208
2021-01-10 09:00:00,2021-01-10 09:00:00,9.84122495
2021-01-10 10:00:00,2021-01-10 10:00:00,22.87957325
2021-01-10 11:00:00,2021-01-10 11:00:00,10.33923342
2021-01-10 12:00:00,2021-01-10 12:00:00,32.69105411
2021-01-10 13:00:00,2021-01-10 13:00:00,12.75294836
2021-01-10 14:00:00,2021-01-10 14:00:00,-484.21273445
2021-01-10 15:00:00,2021-01-10 15:00:00,12.01077222
2021-01-10 16:00:00,2021-01-10 16:00:00,14.58856614
2021-01-10 17:00:00,2021-01-10 17:00:00,43.19530803
2021-01-10 18:00:00,2021-01-10 18:00:00,29.68678855
2021-01-10 19:00:00,2021-01-10 19:00:00,10.9636648
2021-01-10 20:00:00,2021-01-10 20:00:00,128.73598366
2021-01-10 21:00:00,2021-01-10 21:00:00,29.41753027
2021-01-10 22:00:00,2021-01-10 22:00:00,44.2061875
2021-01-10 23:00:00,2021-01-10 23:00:00,8.8416735
2021-01-11 00:00:00,2021-01-11 00:00:00,53.423718
2021-01-11 01:00:00,2021-01-11 01:00:00,17.11281752
2021-01-11 02:00:00,2021-01-11 02:00:00,29.56265483
2021-01-11 03:00:00,2021-01-11 03:00:00,82.76683866
2021-01-11 04:00:00,2021-01-11 04:00:00,75.12353979
2021-01-11 05:00:00,2021-01-11 05:00:00,212.97275489
2021-01-11 06:00:00,2021-01-11 06:00:00,45.75792673
2021-01-11 07:00:00,2021-01-11 07:00:00,272.28605566
2021-01-11 08:00:00,2021-01-11 08:00:00,42.97425874
2021-01-11 09:00:00,2021-01-11 09:00:00,39.02391937
2021-01-11 10:00:00,2021-01-11 10:00:00,15.70347048
2021-01-11 11:00:00,2021-01-11 11:00:00,30.70785738
2021-01-11 12:00:00,2021-01-11 12:00:00,46.11555917
2021-01-11 13:00:00,2021-01-11 13:00:00,39.57078395
2021-01-11 14:00:00,2021-01-11 14:00:00,83.74390526
2021-01-11 15:00:00,2021-01-11 15:00:00,81.32551391
2021-01-11 16:00:00,2021-01-11 16:00:00,25.79645805
2021-01-11 17:00:00,2021-01-11 17:00:00,43.91680707
2021-01-11 18:00:00,2021-01-11 18:00:00,51.4188513
2021-01-11 19:00:00,2021-01-11 19:00:00,34.86821892
2021-01-11 20:00:00,2021-01-11 20:00:00,84.73123087
2021-01-11 21:00:00,2021-01-11 21:00:00,37.46374786
2021-01-11 22:00:00,2021-01-11 22:00:00,38.85337949
2021-01-11 23:00:00,2021-01-11 23:00:00,37.83267328
2021-01-12 00:00:00,2021-01-12 00:00:00,101.91288282
2021-01-12 01:00:00,2021-01-12 01:00:00,13.36873281
2021-01-12 02:00:00,2021-01-12 02:00:00,30.06928713
2021-01-12 03:00:00,2021-01-12 03:00:00,20.9020551
2021-01-12 04:00:00,2021-01-12 04:00:00,9.49465059
2021-01-12 05:00:00,2021-01-12 05:00:00,12.34752534
2021-01-12 06:00:00,2021-01-12 06:00:00,24.15264813
2021-01-12 07:00:00,2021-01-12 07:00:00,31.19462463
2021-01-12 08:00:00,2021-01-12 08:00:00,51.92816361
2021-01-12 09:00:00,2021-01-12 09:00:00,29.64793306
2021-01-12 10:00:00,2021-01-12 10:00:00,11.27711957
2021-01-12 11:00:00,2021-01-12 11:00:00,36.54267504
2021-01-12 12:00:00,2021-01-12 12:00:00,25.16039706
2021-01-12 13:00:00,2021-01-12 13:00:00,19.9466095
2021-01-12 14:00:00,2021-01-12 14:00:00,68.66012791
2021-01-12 15:00:00,2021-01-12 15:00:00,-770.1980604600001
2021-01-12 16:00:00,2021-01-12 16:00:00,15.97539856
2021-01-12 17:00:00,2021-01-12 17:00:00,23.40731199
2021-01-12 18:00:00,2021-01-12 18:00:00,3.69115331
2021-01-12 19:00:00,2021-01-12 19:00:00,37.94855034
2021-01-12 20:00:00,2021-01-12 20:00:00,20.3092839
2021-01-12 21:00:00,2021-01-12 21:00:00,11.24399792
2021-01-12 22:00:00,2021-01-12 22:00:00,37.37472583
2021-01-12 23:00:00,2021-01-12 23:00:00,23.9109564
2021-01-13 00:00:00,2021-01-13 00:00:00,-484.19730238
2021-01-13 01:00:00,2021-01-13 01:00:00,168.96883972
2021-01-13 02:00:00,2021-01-13 02:00:00,17.96059938
2021-01-13 03:00:00,2021-01-13 03:00:00,9.34131544
2021-01-13 04:00:00,2021-01-13 04:00:00,11.84346523
2021-01-13 05:00:00,2021-01-13 05:00:00,67.89295693
2021-01-13 06:00:00,2021-01-13 06:00:00,5.7948164
2021-01-13 07:00:00,2021-01-13 07:00:00,19.27478252
