t,shortLiquidationUsd,longLiquidationUsd,high,close,volume,open,low
1608940800.0,23590568.39401,102510561.44298,26926.0,26508.83,367265.555,24729.99,24507.24
1609027200.0,126102912.92037,85911485.16456,28459.84,26305.64,540264.148,26508.84,25850.0
1609113600.0,31281974.148,18876906.47661,27538.82,27102.66,267563.468,26301.76,26117.1
1609200000.0,28670299.26474,15617625.99746,27441.73,27402.83,260759.449,27101.45,25913.01
1609286400.0,36756186.05137,43881921.83794,29063.72,28906.99,374737.655,27402.83,27401.0
1609372800.0,55964513.16036,21940064.81036,29376.7,28951.68,313648.835,28906.99,27848.0
1609459200.0,22943027.24342,15278571.21235,29668.86,29337.16,210716.398,28948.19,28627.12
1609545600.0,90141934.96233,194408589.00357,33480.0,32199.91,545541.08,29337.15,28958.24
1609632000.0,92589526.65052,74771706.37884,34832.25,33054.53,487486.989,32198.41,32000.02
1609718400.0,217331987.09426,34963282.50255,33653.56,32031.07,506128.023,33053.93,27800.0
1609804800.0,49277016.33606,63741572.85285,34500.0,33999.52,433720.833,32029.55,29900.0
1609891200.0,58575400.67147,72749570.8576,37037.51,36823.68,444019.83,33999.51,33356.46
1609977600.0,118819266.57904,98822929.6444,40565.62,39498.92,520147.908,36825.77,36337.36
1610064000.0,113064969.36678,83348478.4221,42125.51,40637.23,518080.826,39498.32,36539.77
1610150400.0,44750870.65111,24053486.40596,41539.88,40136.04,260882.805,40638.91,38733.28
1610236800.0,221510575.57428,41378332.19402,41412.12,38221.67,436759.048,40136.05,35268.0
1610323200.0,308626307.96246,128326980.73767,38322.18,35408.46,906275.651,38200.01,30448.0
1610409600.0,94508780.32332,63484513.84938,36693.44,34056.9,449065.693,35406.92,32600.0
1610496000.0,50037449.50589,81568011.66188,37880.0,37421.07,398188.088,34065.53,32420.0
1610582400.0,53475888.24775,61425405.92579,40189.39,39163.31,353142.386,37416.34,36764.33
1610668800.0,170786539.95679,50827262.72413,39790.0,36755.24,437610.113,39163.31,34478.0
1610755200.0,65449137.3394,33633086.8979,38000.0,36025.66,301102.477,36755.25,35366.0
1610841600.0,64782382.6872,40226102.56467,36898.0,35869.83,287686.129,36025.65,33863.5
1610928000.0,45771936.4989,32983619.45514,37547.94,36686.86,253386.703,35875.72,34808.47
1611014400.0,43456068.7316,18425393.02277,37961.0,35891.03,257889.419,36690.0,35850.0
1611100800.0,109655651.35649,29695799.15838,36461.44,35500.0,329192.419,35891.74,33403.0
1611187200.0,182327538.74049,54274234.73427,35636.17,30879.97,550562.277,35499.23,30069.9
1611273600.0,63082006.63511,77037855.9711,33831.52,32986.34,453568.538,30875.77,28880.0
1611360000.0,39091314.36006,22486715.5982,33495.0,32086.48,256776.411,32990.08,31405.0
1611446400.0,45211827.76208,25838886.54636,33125.75,32275.63,212107.044,32086.48,30914.2
1611532800.0,60886288.15167,49649839.37165,34880.0,32253.68,316687.524,32274.88,31921.47
1611619200.0,54501993.71864,36485641.34182,32950.0,32474.14,346861.707,32253.68,30810.0
1611705600.0,93504957.10886,42993515.53402,32562.2,30381.04,431022.839,32474.81,29240.0
1611792000.0,16292609.97941,60971346.47992,33778.95,33399.75,311528.373,30382.96,29843.33
1611878400.0,172229485.00722,172162507.37081,38641.1,34269.35,713579.785,33399.99,31960.0
1611964800.0,36462702.40677,21386652.04316,34988.88,34289.85,267861.872,34267.04,32849.06
1612051200.0,49168634.47185,9561886.6634,34393.22,33126.21,211293.891,34284.76,32193.04
1612137600.0,24909002.8305,24004615.28764,34720.0,33546.09,240632.325,33125.11,32322.47
1612224000.0,13402279.66844,35727305.19144,36041.0,35504.06,239856.23,33546.08,33450.0
1612310400.0,20529149.68309,32967299.83636,37700.0,37652.51,240308.078,35504.07,35410.0
1612396800.0,68551254.59889,35698147.68097,38833.0,36976.93,306715.022,37651.92,36233.0
1612483200.0,21047828.69268,20054194.90713,38411.82,38362.65,196277.444,36975.19,36586.68
1612569600.0,61540723.29051,60054640.49678,40992.4,39249.54,310826.315,38357.17,38269.0
1612656000.0,107057175.40815,26324655.86932,39757.87,38849.25,296721.925,39249.53,37403.27
1612742400.0,66371424.10368,286730738.25531,47146.0,46451.32,440167.093,38849.24,38037.0
1612828800.0,89371697.03483,78146260.81881,48266.36,46492.54,381477.426,46451.32,45057.65
1612915200.0,134357720.58269,27634076.01873,47475.0,44850.0,334979.017,46492.53,43770.0
1613001600.0,58692810.15196,78327939.70518,48810.0,48060.21,330540.045,44850.0,44038.97
1613088000.0,58831606.06831,26727804.71348,49278.98,47361.03,259186.288,48060.21,46121.0
1613174400.0,41396631.25351,10728829.29114,48290.0,47221.62,199965.397,47364.0,46252.1
1613260800.0,41395497.15602,58871890.15027,49875.16,48655.21,241935.666,47221.63,47093.16
1613347200.0,152700479.83442,32777856.37312,49100.0,47981.58,248960.404,48655.21,45349.21
1613433600.0,93496982.60823,74287928.51101,50953.44,49197.94,343592.011,47981.6,47101.02
1613520000.0,29876645.00282,93262217.15016,52800.0,52194.62,312007.458,49197.93,49029.62
1613606400.0,34873003.97128,14152475.11033,52640.0,51619.7,185489.89,52194.62,50948.0
1613692800.0,39976821.15251,149664609.01806,56582.0,56004.1,257911.872,51612.46,50800.0
1613779200.0,149158602.39218,53592300.89142,57699.0,55917.41,240296.308,56005.85,53905.0
1613865600.0,28879951.98229,36877781.34959,58472.14,57487.43,196820.573,55908.45,55564.5
1613952000.0,539701131.56346,94042789.3875,57591.87,54121.1,480660.187,57475.5,47751.42
1614038400.0,383935157.95992,171353533.98526,54260.12,48930.0,748737.462,54125.55,44893.82
1614124800.0,85233428.13218,61754591.49442,51435.58,49702.03,333415.219,48930.01,47000.0
1614211200.0,138975865.73127,60220366.02504,52134.96,47089.37,349943.016,49702.05,46685.43
1614297600.0,142746057.01467,85676939.44419,48438.01,46313.13,440670.32,47087.97,44100.0
1614384000.0,59717088.4077,39153527.53426,48476.05,46102.63,256027.074,46313.12,44926.77
1614470400.0,118537636.49691,74711603.03014,46678.0,45163.36,370358.825,46097.09,43002.05
1614556800.0,33452605.77319,105099851.50646,49800.0,49592.7,315659.931,45162.64,44972.49
1614643200.0,83050311.33917,34104932.0135,50221.77,48450.57,273100.435,49594.99,47058.06
1614729600.0,59984698.2422,98069036.39236,52681.51,50373.75,350311.234,48454.21,48110.66
1614816000.0,156005493.98045,55663528.4383,51800.0,48385.77,387428.957,50373.75,47500.0
1614902400.0,98909564.35451,59035782.63799,49470.0,48770.57,354602.756,48385.77,46320.0
1614988800.0,46117771.01444,32576138.16197,49253.63,48908.21,215092.91,48772.68,47090.0
1615075200.0,34489438.45362,69127571.87204,51480.0,50995.27,248398.116,48908.21,48908.21
1615161600.0,52102782.46357,47860234.67074,52450.0,52429.43,308339.866,50991.35,49310.0
1615248000.0,34099977.48163,100278780.26993,54950.0,54917.78,285604.798,52429.43,51880.0
1615334400.0,111154767.30624,111761351.68399,57500.92,55947.98,401159.493,54917.78,53061.0
1615420800.0,107086721.16469,68302200.9862,58283.0,57844.52,364681.318,55949.3,54356.44
1615507200.0,128076561.45382,39324625.40459,58186.33,57291.03,335495.042,57842.64,55074.3
1615593600.0,41448906.09203,171627129.75968,61950.0,61267.41,320322.173,57291.04,56136.0
1615680000.0,101747414.69962,20476164.49677,61798.0,59037.12,231991.901,61267.41,59005.0
1615766400.0,437847961.06885,45063788.59791,60740.0,55646.61,448820.83,59037.11,54517.28
1615852800.0,143128693.95474,54183261.57945,56988.0,56954.19,339718.202,55646.61,53335.0
1615939200.0,76524113.45565,82086362.73933,59078.79,58959.0,339397.712,56953.23,54154.93
1616025600.0,94217150.85307,51247462.36039,60510.0,57700.01,305100.026,58959.01,57072.0
1616112000.0,69565625.76222,25936615.49663,59550.0,58089.11,259039.479,57700.01,56301.27
1616198400.0,51753134.85393,25443522.69233,59948.0,58145.61,203680.149,58089.11,57881.0
1616284800.0,171068781.80889,33387656.5518,58638.7,57415.18,237518.696,58144.44,55403.55
1616371200.0,266323425.03544,28177971.67681,58500.0,54129.56,293062.947,57415.19,53635.81
1616457600.0,96854842.87793,38533065.14317,55890.68,54400.0,276199.041,54129.56,52981.4
1616544000.0,250710278.28529,60158149.16232,57234.79,52311.54,394172.526,54400.0,51666.0
1616630400.0,176826471.05325,68116415.78804,53255.2,51325.21,416848.091,52307.89,50452.08
1616716800.0,24449094.6924,77459558.18809,55123.0,55030.0,271957.842,51325.21,51260.0
1616803200.0,36624509.93098,91496485.08605,56658.76,55828.0,234435.346,55030.0,54001.0
1616889600.0,50906148.77219,21534295.05585,56588.31,55805.08,200603.768,55828.0,54694.91
1616976000.0,37382694.61676,96959308.2746,58490.11,57677.64,277215.268,55804.16,54931.15
1617062400.0,22397040.47201,40659735.40263,59560.0,58794.16,232824.065,57676.14,57110.0
1617148800.0,149748878.6618,50337556.99959,59920.0,58807.24,337038.349,58794.17,56812.0
1617235200.0,51252237.26296,13638208.22938,59592.22,58794.01,196332.114,58810.99,58002.0
1617321600.0,46569148.15238,26527447.27351,60397.85,59031.36,189391.958,58797.56,58490.03
1617408000.0,143960165.22988,14115712.23138,59925.0,57134.65,198636.171,59028.99,56900.0
1617494400.0,55931000.94185,21455831.88396,58553.0,58234.61,152454.122,57134.65,56517.23
1617580800.0,29493143.41726,28051137.96208,59385.0,59243.39,174338.646,58234.61,56808.94
1617667200.0,46712315.38401,8473290.79238,59626.18,58059.99,165562.029,59243.4,57500.0
1617753600.0,170948046.19644,17347157.78915,58720.0,56018.18,265271.707,58060.0,55536.07
1617840000.0,11791160.80498,27295070.8488,58200.0,58122.26,161389.858,56018.17,55759.13
1617926400.0,15107073.47405,21523145.60439,58950.0,58176.03,141690.144,58122.93,57700.0
1618012800.0,89878145.41192,105852041.15711,61800.0,59832.43,240907.592,58176.04,57943.95
1618099200.0,19140652.68226,11127388.91628,60816.88,60090.2,148499.824,59832.43,59304.02
1618185600.0,39041211.2775,20678250.25517,61449.91,59911.18,196147.561,60093.26,59500.0
1618272000.0,24484635.3761,110716661.11102,63850.0,63649.71,279389.492,59911.19,59873.01
1618358400.0,153140576.62846,57406413.00509,64986.11,63019.1,323454.88,63645.05,61404.0
1618444800.0,16199285.32048,12492797.26141,63905.83,63232.55,178604.198,63018.34,62157.89
1618531200.0,148406018.32009,12616087.35597,63600.0,61424.67,255765.893,63232.56,60100.0
1618617600.0,82269280.31532,7092169.71958,62610.0,60090.14,194112.299,61424.67,59620.0
1618704000.0,1112616792.14481,87332852.14297,60450.0,56140.05,522006.276,60090.14,50050.0
1618790400.0,87298347.37525,38699569.80899,57532.7,55634.39,285041.716,56140.05,54200.0
1618876800.0,78563112.36729,54150687.17776,57060.0,56410.56,324494.085,55634.38,53330.82
1618963200.0,82842722.7995,20166431.6109,56756.78,53800.0,252601.972,56411.25,53610.0
1619049600.0,238660984.89625,72192617.25167,55470.51,51714.61,453489.185,53794.72,50534.34
1619136000.0,318886941.17216,129540513.53432,52152.0,51122.62,554666.026,51714.62,47546.16
1619222400.0,69729613.70708,56029516.99577,51183.51,50092.4,299663.131,51122.63,48690.0
1619308800.0,152700353.40306,50858511.34733,50577.9,49063.94,310306.501,50094.27,46930.43
1619395200.0,47833225.54969,173856759.17943,54364.89,53984.33,390494.148,49063.94,48763.0
1619481600.0,13089597.49821,29183830.83178,55500.0,55006.25,225440.361,53984.34,53225.14
1619568000.0,11524382.61818,15644722.46999,56574.13,54861.77,263170.559,55006.25,53852.0
1619654400.0,10159764.4566,5759147.82469,55222.02,53558.8,257045.19,54861.76,52350.0
1619740800.0,4310366.6466,18706657.06949,57935.0,57684.16,294683.751,53558.57,53043.62
1619827200.0,6072353.32942,8347428.84546,58488.17,57836.34,207854.398,57688.29,57051.23
1619913600.0,8412483.63586,4498855.22572,57959.97,56630.33,203712.515,57836.35,56100.0
1620000000.0,10078160.05892,9559476.50617,59056.59,57214.83,271733.972,56630.34,56500.65
1620086400.0,20127112.7945,11312997.83263,57253.76,53263.32,388988.754,57214.84,53094.59
1620172800.0,7563174.57278,14532750.13977,57940.0,57497.77,317811.705,53263.32,52880.38
1620259200.0,13149332.35779,9823691.35583,58450.0,56435.35,275471.204,57497.76,55297.91
1620345600.0,13533344.16858,13243689.15409,58800.0,57350.88,256159.504,56435.35,55300.0
1620432000.0,9261170.53717,13468786.30857,59590.96,58924.98,264906.729,57350.89,56961.25
1620518400.0,9046382.40898,7712700.41606,59335.19,58292.53,245954.014,58926.36,56316.0
1620604800.0,26213969.00668,14396250.58658,59654.0,55869.67,396237.133,58292.53,53250.0
1620691200.0,11584516.94597,10329084.66376,56908.66,56710.43,267226.104,55869.41,54541.33
1620777600.0,18522564.3536,13020746.56302,58049.99,49595.76,472329.152,56712.7,48503.74
1620864000.0,32922449.37132,28150093.2655,51358.0,49707.9,652476.689,49596.75,45596.32
1620950400.0,11717258.2916,12195216.86375,51533.0,49873.27,319069.002,49706.27,48870.41
1621036800.0,24580993.93263,18994784.43442,50709.43,46793.41,442023.496,49873.26,46584.32
1621123200.0,26000168.69902,22217977.86557,49829.39,46429.28,604537.63,46794.62,43866.0
1621209600.0,40916212.13226,27520732.80211,46655.0,43566.18,809129.365,46429.28,42151.0
1621296000.0,22446127.88448,20479330.51694,45846.61,42882.53,590358.592,43565.11,42268.0
1621382400.0,79305480.7229,45201021.15003,43615.93,36689.14,1373851.849,42882.54,28688.0
1621468800.0,19622171.81331,22071389.94968,42460.0,40500.3,775185.113,36689.14,34882.0
1621555200.0,19243582.16062,15782381.33481,42270.42,37211.02,930671.747,40500.0,33400.0
1621641600.0,9587068.4142,9104202.07425,38851.34,37432.58,588166.784,37210.01,35201.11
1621728000.0,17188457.16932,12175712.07176,38261.71,34651.6,996815.017,37436.0,31096.7
1621814400.0,9280040.4781,9861511.46048,39917.09,38779.66,707903.071,34656.53,34366.0
1621900800.0,7482116.45496,7274543.27094,39790.05,38326.84,598836.411,38783.58,36439.32
1621987200.0,6531516.48638,6288690.06796,40900.0,39224.2,577032.81,38326.84,37804.76
1622073600.0,7240314.52009,5559949.44574,40438.82,38527.38,543338.566,39224.21,37133.22
1622160000.0,11682360.78854,8703787.11066,38888.35,35670.99,832363.425,38527.38,34689.57
1622246400.0,7487367.39851,7322234.39972,37375.0,34611.94,733902.825,35670.99,33650.0
1622332800.0,4426892.76326,5693876.12534,36501.0,35651.81,511834.746,34611.95,33356.0
1622419200.0,5833589.03469,7425379.66789,37500.0,37243.38,635082.121,35651.8,34150.0
1622505600.0,6717802.27995,5636097.39294,37893.76,36693.41,590822.54,37244.36,35500.0
1622592000.0,2896255.72325,4621378.96428,38232.99,37569.99,441719.806,36694.37,35905.0
1622678400.0,3575852.33578,5440689.57193,39470.0,39247.4,507429.005,37570.0,37150.15
