start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-05-31 06:00:00,2021-05-31 06:00:00,0.6162472,1.60584417,89357584.0,0.3837528,55645240.0
2021-05-31 07:00:00,2021-05-31 07:00:00,0.5172179,1.07132781,93516841.0,0.4827821,87290594.0
2021-05-31 08:00:00,2021-05-31 08:00:00,0.57263597,1.33992553,120488631.0,0.42736403,89921886.0
2021-05-31 09:00:00,2021-05-31 09:00:00,0.44151165,0.79054763,84857511.0,0.55848835,107340162.0
2021-05-31 10:00:00,2021-05-31 10:00:00,0.4746895,0.90363604,143019235.0,0.5253105,158270840.0
2021-05-31 11:00:00,2021-05-31 11:00:00,0.46195152,0.85856858,80954408.0,0.53804848,94289973.0
2021-05-31 12:00:00,2021-05-31 12:00:00,0.49009238,0.96113956,77079576.0,0.50990762,80196029.0
2021-05-31 13:00:00,2021-05-31 13:00:00,0.4602901,0.85284723,103038017.0,0.5397099,120816499.0
2021-05-31 14:00:00,2021-05-31 14:00:00,0.52231236,1.09341819,80257187.0,0.47768764,73400267.0
2021-05-31 15:00:00,2021-05-31 15:00:00,0.57635653,1.36047544,85157345.0,0.42364347,62593813.0
2021-05-31 16:00:00,2021-05-31 16:00:00,0.54879309,1.21627812,128547763.0,0.45120691,105689448.0
2021-05-31 17:00:00,2021-05-31 17:00:00,0.45403198,0.83160912,73406378.0,0.54596802,88270290.0
2021-05-31 18:00:00,2021-05-31 18:00:00,0.48380702,0.93725997,40789298.0,0.51619298,43519727.0
2021-05-31 19:00:00,2021-05-31 19:00:00,0.59383698,1.46206558,35870542.0,0.40616302,24534154.0
2021-05-31 20:00:00,2021-05-31 20:00:00,0.40263668,0.6740231,35120268.0,0.59736332,52105437.0
2021-05-31 21:00:00,2021-05-31 21:00:00,0.63767184,1.75992901,35701575.0,0.36232816,20285804.0
2021-05-31 22:00:00,2021-05-31 22:00:00,0.42596249,0.74204644,34384211.0,0.57403751,46337007.0
2021-05-31 23:00:00,2021-05-31 23:00:00,0.52472492,1.10404467,63863380.0,0.47527508,57844924.0
2021-06-01 00:00:00,2021-06-01 00:00:00,0.5722627,1.33788353,152087865.0,0.4277373,113677956.0
2021-06-01 01:00:00,2021-06-01 01:00:00,0.38946231,0.63790051,58737946.0,0.61053769,92080105.0
2021-06-01 02:00:00,2021-06-01 02:00:00,0.42977038,0.7536795,65486937.0,0.57022962,86889635.0
2021-06-01 03:00:00,2021-06-01 03:00:00,0.57388342,1.34677564,102779918.0,0.42611658,76315546.0
2021-06-01 04:00:00,2021-06-01 04:00:00,0.58115964,1.38754449,99303633.0,0.41884036,71567891.0
2021-06-01 05:00:00,2021-06-01 05:00:00,0.67524127,2.07920895,71869999.0,0.32475873,34566030.0
2021-06-01 06:00:00,2021-06-01 06:00:00,0.38616899,0.62911286,59941176.0,0.61383101,95278891.0
2021-06-01 07:00:00,2021-06-01 07:00:00,0.44206801,0.79233314,53960158.0,0.55793199,68102866.0
2021-06-01 08:00:00,2021-06-01 08:00:00,0.47579393,0.90764674,110402812.0,0.52420607,121636323.0
2021-06-01 09:00:00,2021-06-01 09:00:00,0.521617,1.09037527,73947519.0,0.478383,67818412.0
2021-06-01 10:00:00,2021-06-01 10:00:00,0.51733859,1.07184575,70495265.0,0.48266141,65769972.0
2021-06-01 11:00:00,2021-06-01 11:00:00,0.55772469,1.26103512,53172180.0,0.44227531,42165503.0
2021-06-01 12:00:00,2021-06-01 12:00:00,0.37527599,0.60070683,68114232.0,0.62472401,113390140.0
2021-06-01 13:00:00,2021-06-01 13:00:00,0.5490835,1.21770549,222169638.0,0.4509165,182449401.0
2021-06-01 14:00:00,2021-06-01 14:00:00,0.48743213,0.95096115,144638002.0,0.51256787,152096647.0
2021-06-01 15:00:00,2021-06-01 15:00:00,0.48814957,0.95369574,111101704.0,0.51185043,116495963.0
2021-06-01 16:00:00,2021-06-01 16:00:00,0.47178393,0.89316467,82742197.0,0.52821607,92639353.0
2021-06-01 17:00:00,2021-06-01 17:00:00,0.56196499,1.28292255,50949350.0,0.43803501,39713504.0
2021-06-01 18:00:00,2021-06-01 18:00:00,0.5345991,1.14868515,46170212.0,0.4654009,40193966.0
2021-06-01 19:00:00,2021-06-01 19:00:00,0.37184483,0.59196334,43421803.0,0.62815517,73352183.0
