start_time,datetime,netflow_total
2021-01-12 19:00:00,2021-01-12 19:00:00,-348.4406507065578
2021-01-12 20:00:00,2021-01-12 20:00:00,9726.275253379925
2021-01-12 21:00:00,2021-01-12 21:00:00,2889.249198713982
2021-01-12 22:00:00,2021-01-12 22:00:00,-2716.2936572815315
2021-01-12 23:00:00,2021-01-12 23:00:00,1689.6167543975737
2021-01-13 00:00:00,2021-01-13 00:00:00,-6087.468343648179
2021-01-13 01:00:00,2021-01-13 01:00:00,2147.6291790658506
2021-01-13 02:00:00,2021-01-13 02:00:00,-229.73516915006985
2021-01-13 03:00:00,2021-01-13 03:00:00,86.22964239519388
2021-01-13 04:00:00,2021-01-13 04:00:00,2751.0127140095246
2021-01-13 05:00:00,2021-01-13 05:00:00,-10163.83559611966
2021-01-13 06:00:00,2021-01-13 06:00:00,-6624.055953812196
2021-01-13 07:00:00,2021-01-13 07:00:00,-3273.9635942964896
2021-01-13 08:00:00,2021-01-13 08:00:00,-15284.314694450062
2021-01-13 09:00:00,2021-01-13 09:00:00,-11644.117058396632
2021-01-13 10:00:00,2021-01-13 10:00:00,6655.2118203510845
2021-01-13 11:00:00,2021-01-13 11:00:00,-5038.912046761143
2021-01-13 12:00:00,2021-01-13 12:00:00,-3034.153304412539
2021-01-13 13:00:00,2021-01-13 13:00:00,-3311.1521781116535
2021-01-13 14:00:00,2021-01-13 14:00:00,-1608.8792081469292
2021-01-13 15:00:00,2021-01-13 15:00:00,-9303.419193331649
2021-01-13 16:00:00,2021-01-13 16:00:00,-3702.8352674731086
2021-01-13 17:00:00,2021-01-13 17:00:00,-3518.894790491806
2021-01-13 18:00:00,2021-01-13 18:00:00,-3567.4009353559304
2021-01-13 19:00:00,2021-01-13 19:00:00,660.7883206134957
2021-01-13 20:00:00,2021-01-13 20:00:00,1228.859725952243
2021-01-13 21:00:00,2021-01-13 21:00:00,-2270.1679468900184
2021-01-13 22:00:00,2021-01-13 22:00:00,13266.790751204995
2021-01-13 23:00:00,2021-01-13 23:00:00,1339.1787706827845
2021-01-14 00:00:00,2021-01-14 00:00:00,522.6615661538563
2021-01-14 01:00:00,2021-01-14 01:00:00,-8706.021633879911
2021-01-14 02:00:00,2021-01-14 02:00:00,-27295.685608731805
2021-01-14 03:00:00,2021-01-14 03:00:00,-1373.174481661932
2021-01-14 04:00:00,2021-01-14 04:00:00,1440.2391164495257
2021-01-14 05:00:00,2021-01-14 05:00:00,4683.640880068055
2021-01-14 06:00:00,2021-01-14 06:00:00,32149.76135082564
2021-01-14 07:00:00,2021-01-14 07:00:00,-4085.315428113441
2021-01-14 08:00:00,2021-01-14 08:00:00,6551.358246313961
2021-01-14 09:00:00,2021-01-14 09:00:00,5059.688816479829
2021-01-14 10:00:00,2021-01-14 10:00:00,4286.888815459279
2021-01-14 11:00:00,2021-01-14 11:00:00,2366.1916166967603
2021-01-14 12:00:00,2021-01-14 12:00:00,707.9549530641234
2021-01-14 13:00:00,2021-01-14 13:00:00,-6776.852093444846
2021-01-14 14:00:00,2021-01-14 14:00:00,-13181.956524220855
2021-01-14 15:00:00,2021-01-14 15:00:00,2119.8491755985724
2021-01-14 16:00:00,2021-01-14 16:00:00,4520.442678082996
