start_time,datetime,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_0_1_usd,range_100_1k,range_100_1k_percent,range_100_1k_usd,range_100k_1M_usd,range_10_100,range_10_100_percent,range_10_100_usd,range_10k_100k_usd,range_10k_inf,range_10k_inf_percent,range_1M_inf_usd,range_1_10,range_1_10_percent,range_1_10_usd,range_1k_10k,range_1k_10k_percent,range_1k_10k_usd
2023-03-22 10:00:00,2023-03-22 10:00:00,236.72738776,0.56011072,1082.16617401,2.56046791,43.86068363,0.10377692,202.29758697,21336.62772238,50.48369821,3306759.38743872,220190748.81994715,8059.69955951,19.06971643,390373.98679437,65080721.82955104,0.0,0.0,832706752.4358596,7243.77044053,17.13918083,8140.87011345,4261.53926673,10.08304897,12595350.57101478
2023-03-22 11:00:00,2023-03-22 11:00:00,289.07687771,0.6636555,916.06712239,2.10308411,39.66974489,0.09107281,156.4786763,20821.00704843,47.80034992,3189271.93477076,181784996.06619367,8519.34513049,19.55850057,384480.31559062,60403567.19232127,0.0,0.0,954111626.8070751,4237.00118484,9.7272019,9372.26210103,8736.10617564,20.05613519,13558406.80514803
2023-03-22 12:00:00,2023-03-22 12:00:00,269.26545387,0.79274583,647.9506312,1.90763483,28.18285214,0.08297328,78.60580685,19494.71983735,57.39450641,3820916.45034721,158384963.951525,7851.10526614,23.11447999,222556.04495018,47206655.43068168,0.0,0.0,731133196.8506621,3548.84373578,10.44816936,5849.70646543,2126.10957583,6.2594903,10406819.29604021
2023-03-22 13:00:00,2023-03-22 13:00:00,322.34918034,0.75040988,1107.43186758,2.57803608,52.90254335,0.123154,230.26382879,22993.14735045,53.52669098,4252139.68308452,194774586.35184032,10507.35748321,24.46050854,459506.2950782,75808336.88458526,0.0,0.0,910233037.3375404,4812.55769348,11.20335048,10800.93298915,3160.66857712,7.35785004,15799031.97149856
2023-03-22 14:00:00,2023-03-22 14:00:00,281.58455568,0.55166494,1104.38456311,2.16364936,48.35265142,0.09472985,150.73062185,29378.7037426,57.55713707,3770215.62550807,216957977.41067225,10896.56375136,21.3479471,372633.91833479,76650220.59428677,0.0,0.0,1052083866.829055,5086.44426207,9.96508124,10999.59701431,4246.64378126,8.31979043,15673028.19986073
2023-03-22 15:00:00,2023-03-22 15:00:00,273.69917636,0.51164074,1189.09573271,2.22284124,55.35627154,0.10348049,184.21320756,26765.63298158,50.03445163,3869657.81333682,202128337.3955921,10665.26346357,19.93715633,463039.96989359,74895825.5964344,0.0,0.0,1205950742.3220575,5226.1618043,9.76954814,10855.4387862,9319.19713957,17.42088143,16658993.17916598
2023-03-22 16:00:00,2023-03-22 16:00:00,181.9067784,0.29799011,618.14772046,1.01261706,32.03939567,0.05248525,65.85097699,31471.94325519,51.55568074,2511934.62340508,145888105.58366635,6921.11164052,11.33780076,229647.82850261,44162693.35328102,0.0,0.0,1535918227.8727384,3113.67991444,5.10066653,6369.01397453,18705.74059184,30.64275956,9688719.21128326
2023-03-22 17:00:00,2023-03-22 17:00:00,524.83164719,0.75963503,1841.05130932,2.66471558,150.99140935,0.21854315,276.43293372,34683.45173861,50.20041199,8529643.36613548,312788031.47952956,13855.85053275,20.05479185,958072.91688468,117492589.1728858,0.0,0.0,1477097572.2437935,8204.01596387,11.87439429,17695.77976796,9829.78169449,14.22750811,28357917.36988614
2023-03-22 18:00:00,2023-03-22 18:00:00,324.23121526,0.83516878,1208.55053358,3.11303671,63.61551718,0.1638636,130.38615741,22688.05979639,58.44088524,4384623.94205458,194974004.77148825,9609.22766863,24.75186404,581281.81697382,73330843.75162542,0.0,0.0,791437701.6139728,4928.55367869,12.69518163,12581.98658328,0.0,0.0,16720482.79202064
2023-03-22 19:00:00,2023-03-22 19:00:00,309.25118623,0.5796908,1236.09471613,2.31705736,53.4960242,0.1002782,185.9952475,34608.53133006,64.87363066,4394624.57445603,187480381.2334112,11047.29350035,20.70813209,493204.89093834,76365534.73380011,0.0,0.0,1152264662.595359,4898.32301554,9.18189781,13615.32144601,1194.62,2.23931307,16609006.50677157
2023-03-22 20:00:00,2023-03-22 20:00:00,304.29873137,0.66864979,1041.08174317,2.28761747,49.12511171,0.1079449,106.22574914,20724.85042626,45.53968044,3733102.40596078,194495043.2129717,10580.17951232,23.2483219,460955.77902227,66661747.96795228,0.0,0.0,920131110.0358696,4950.92202975,10.87889189,9168.95405211,7858.97559292,17.26889361,15442472.63994525
2023-03-22 21:00:00,2023-03-22 21:00:00,621.15787673,1.16693864,1097.19285155,2.06124204,60.61751458,0.11387913,181.76689283,32996.73509451,61.98933717,6600991.66650329,198611810.64566156,11534.61523556,21.66951218,531385.05482912,78725319.9583217,0.0,0.0,1121832356.5678167,5287.50101391,9.93336711,11735.59618095,1631.87539286,3.06572373,20576622.46169418
2023-03-22 22:00:00,2023-03-22 22:00:00,318.50814393,0.77041845,581.21214664,1.40585593,45.64396546,0.11040519,171.84289064,13791.54821539,33.35947119,5942342.37462615,115703199.14114198,6272.53199884,15.17221615,421716.62630378,39871698.3689092,12246.232283,29.62160786,943061640.6910732,3079.86823226,7.44969121,11640.20217908,5006.68174,12.110334,9426338.58174802
2023-03-22 23:00:00,2023-03-22 23:00:00,568.5027162,1.30623856,814.63551344,1.87177351,64.21865771,0.14755407,142.15175197,22247.85604989,51.11850247,11992909.67728343,154471020.20159966,7606.31711655,17.47689932,653590.84366643,59122682.28864409,0.0,0.0,927555679.765373,3910.59272199,8.98529923,13601.94343787,8309.99734449,19.09373285,11525810.34439242
2023-03-23 00:00:00,2023-03-23 00:00:00,309.67365623,0.85423235,652.13333105,1.79890467,35.73182526,0.09856596,93.29103262,23229.78467607,64.07917839,5744022.61287564,154909749.7009703,7973.20762556,21.99403055,335269.98258124,53683631.78046792,0.0,0.0,754596455.1654041,4051.15821727,11.17508809,7479.1095641,0.0,0.0,9648799.54704309
2023-03-23 01:00:00,2023-03-23 01:00:00,441.23501941,0.85440842,745.75200188,1.44407574,84.08908432,0.16283028,240.4590962,23494.1421207,45.49410612,8467113.41370204,131792859.62613235,5935.54156974,11.49359515,783472.94375579,49586657.1864735,0.0,0.0,1200514158.5258503,3119.10377956,6.03983911,18377.88958004,17822.30312853,34.51114519,12407728.69679724
2023-03-23 02:00:00,2023-03-23 02:00:00,220.4888185,0.60726593,598.15721605,1.64743275,36.14960249,0.09956252,130.95739813,16307.03437091,44.91251079,3043460.61049565,131337029.8462877,6866.46697067,18.91148721,313494.22779183,38869106.65964877,0.0,0.0,789124130.5390074,3138.18453668,8.64312564,11764.92875649,9141.96369242,25.17861517,9249397.59388155
2023-03-23 03:00:00,2023-03-23 03:00:00,159.95174326,0.43776136,534.45065506,1.46270269,40.67889673,0.11133138,105.09555651,17445.41185918,47.74519506,2550914.83314469,170180633.74596846,8012.43739703,21.92871051,395384.98414947,45066977.07887437,0.0,0.0,764487533.6995184,3469.79803816,9.49626099,10519.51438632,6875.8421217,18.818038,7337132.45276626
2023-03-23 04:00:00,2023-03-23 04:00:00,128.92206241,0.32364734,406.09712616,1.01947061,30.42209644,0.07637196,79.17952342,14817.63970435,37.1983627,2071999.59056155,117493878.77800567,5294.29701352,13.29086038,294196.75741812,31499644.08408737,0.0,0.0,932482321.138252,2502.94734037,6.28342603,7290.22246824,16653.79269367,41.80786099,5568528.86910425
2023-03-23 05:00:00,2023-03-23 05:00:00,180.9254885,0.56820734,561.51702155,1.76347786,34.47217404,0.10826193,101.19581068,19330.42760095,60.70836648,3217233.80317434,139322032.67099175,5627.7173282,17.67418357,361771.94171867,50627750.20936135,0.0,0.0,667529383.4519037,3480.21518125,10.92982437,8795.54396852,2626.18087812,8.24767845,7363912.46863961
2023-03-23 06:00:00,2023-03-23 06:00:00,193.53475051,0.51479564,678.67553433,1.80525308,50.78791043,0.13509406,174.35796015,16651.75373048,44.29307996,3042725.82514241,142364495.9986553,6633.62864614,17.64521916,401007.55856551,45451455.98525353,0.0,0.0,828355188.1003727,3304.6872881,8.79035209,10869.0082988,10081.41359708,26.81620601,8677458.92712367
2023-03-23 07:00:00,2023-03-23 07:00:00,147.53067082,0.32562543,599.07728449,1.32226608,33.20334987,0.07328547,123.49146383,20206.22478841,44.59859564,2267239.19440894,149233016.39406946,7478.52092647,16.50637535,239602.08939533,43254785.43238878,0.0,0.0,1039466011.8573678,3305.87035082,7.29662154,10076.92058903,13536.43599053,29.87723048,7757335.40974003
2023-03-23 08:00:00,2023-03-23 08:00:00,215.73386596,0.52110636,751.44342969,1.81511582,49.37586043,0.11926767,153.5165407,19463.25471591,47.01360096,3226642.83457512,149909465.75333735,7352.25167536,17.75940517,413014.08031494,47503929.02601927,0.0,0.0,926504309.80907,3634.7502336,8.77975958,14173.81212374,9932.39028066,23.99174444,10775315.12342838
2023-03-23 09:00:00,2023-03-23 09:00:00,161.0316844,0.59008559,580.12937487,2.12583001,40.52683431,0.14850681,167.23960505,11361.84052541,41.63440528,2606543.2231113,129475930.8967315,5434.38133714,19.91378373,378913.56962035,38765775.92249454,0.0,0.0,567335682.1537417,3268.21152162,11.97605641,11910.78914744,6443.4255532,23.61133218,8212049.56407925
2023-03-23 10:00:00,2023-03-23 10:00:00,327.87048933,0.5501064,1144.70510359,1.9206047,73.77064135,0.12377357,260.11119083,27234.5984309,45.69464882,4437751.48381375,212458806.0461059,9917.26563101,16.63934834,757001.25655523,67164584.19295768,0.0,0.0,1330160174.6568904,4685.45275539,7.86132826,19524.3235307,16217.62317091,27.21018991,16020754.19641096
2023-03-23 11:00:00,2023-03-23 11:00:00,178.63788293,0.515154,780.15306691,2.24979701,35.98862623,0.10378361,153.15494551,16301.97202481,47.01145138,2591410.54719009,137336843.01220044,6344.41567929,18.29595762,301752.74986008,51866278.6791016,0.0,0.0,750517316.7808343,3270.71929371,9.43206508,9306.2137863,7764.71145703,22.39179129,9988597.21176983
2023-03-23 12:00:00,2023-03-23 12:00:00,236.46351867,0.58388952,841.03740807,2.07673866,47.19007903,0.1165245,160.30492696,19670.06083542,48.5704624,3408629.15691207,170072501.8694684,8545.91370649,21.10206897,406483.57910865,55237754.78049576,0.0,0.0,847201058.8899671,4312.58212309,10.64887951,11485.89356961,6844.74197734,16.90143643,12220828.89393939
2023-03-23 13:00:00,2023-03-23 13:00:00,247.30487654,0.66966182,916.69997141,2.48227604,54.48589425,0.14753904,202.31239176,19830.44887592,53.69766504,3603538.46005716,153462018.55237004,7943.99120368,21.51105007,485438.60654343,55892029.8801938,0.0,0.0,779699774.1044987,3868.85496181,10.47623678,12040.85884082,4068.03017665,11.01557121,12214667.22888912
2023-03-23 14:00:00,2023-03-23 14:00:00,350.62154971,0.64840087,1228.36852814,2.27160945,69.56214989,0.12864058,246.45112218,24694.34286319,45.6669975,4833904.09708458,245191107.94020033,14200.0391926,26.25998829,611050.17339251,78654927.72073832,0.0,0.0,1071979778.4312748,5746.83873604,10.62757052,16371.61511614,7785.0385832,14.3967928,17146914.79215263
2023-03-23 15:00:00,2023-03-23 15:00:00,393.26301065,0.79649925,1083.07917187,2.19362545,60.38433846,0.12230004,236.45544441,27422.52963934,55.54050023,5881449.24083034,207864456.83044183,10628.35818177,21.5262537,504360.02952703,66876703.49131994,0.0,0.0,1069822526.9027472,5101.93618201,10.33325851,11877.96845782,4684.38296095,9.48756283,16994163.88545412
2023-03-23 16:00:00,2023-03-23 16:00:00,265.29142271,0.41590563,1055.11673569,1.65413937,50.1094708,0.07855818,153.18814087,31886.6519234,49.98969734,3612079.48597093,222922024.3951493,12409.25031974,19.45436821,419821.69998971,73556827.55511095,0.0,0.0,1485300765.902355,5200.21793053,8.15254361,8536.7161628,12919.80945077,20.25478767,14476337.13391736
2023-03-23 17:00:00,2023-03-23 17:00:00,252.53388671,0.54711717,990.42966413,2.14577571,113.2559026,0.24537004,179.17912702,24229.65950096,52.493798,4626369.47243733,155958638.00774255,8718.25747919,18.88819143,1398865.18607933,66785769.12860071,0.0,0.0,1035406174.4279776,4555.74466889,9.87006608,11012.47141896,7297.30398152,15.80968157,13279929.65576238
2023-03-23 18:00:00,2023-03-23 18:00:00,373.26550288,0.63092777,1304.871347,2.20561388,86.46011264,0.14614286,266.46182116,31282.23908227,52.87612524,5610553.38774264,199872788.9649919,9383.39235017,15.86067505,937883.5429322,84089009.8513617,0.0,0.0,1346235749.7672162,5256.59639166,8.88518397,15738.39920901,11474.54330378,19.39533123,18802769.81284433
2023-03-23 19:00:00,2023-03-23 19:00:00,185.36802105,0.3617779,726.1921174,1.4172901,43.78552133,0.08545505,153.44041123,26115.34009748,50.96862397,2908841.68132983,138692849.12007785,7968.95565422,15.55280164,345118.3715793,49458245.9050449,0.0,0.0,1212590012.8587878,3723.25547835,7.26658001,7723.36936253,12475.17481445,24.34747132,10235124.46513512
2023-03-23 20:00:00,2023-03-23 20:00:00,201.84807759,0.72897996,690.61875825,2.4941889,40.63946825,0.14677057,150.67394141,12447.92089624,44.95601342,2843277.0292512,125274094.21820512,6671.80433045,24.09540738,398799.1755932,48407497.12135934,0.0,0.0,583530906.5212417,3164.86988304,11.43001583,7631.33508503,4471.41056018,16.14862392,10873419.84070569
2023-03-23 21:00:00,2023-03-23 21:00:00,228.55514132,0.36764106,982.56955531,1.58050661,52.71112368,0.08478818,186.65208793,25488.31698779,40.9990858,3462079.07602736,175111886.52855396,7941.14475808,12.77368276,526490.67096166,71750623.822115,0.0,0.0,1473272765.4631405,4830.36750888,7.76985989,11875.81280287,22644.34791839,36.4244357,13080348.13931064
2023-03-23 22:00:00,2023-03-23 22:00:00,185.16017544,0.58895529,663.22237331,2.10956986,36.4499821,0.11593967,136.7173675,19078.52206273,60.68473682,2749455.26692773,137110263.43746313,6507.89508261,20.70023553,327315.70098327,40418852.94999588,0.0,0.0,683821327.9423319,2893.60840083,9.2039553,7119.18920393,2073.89087965,6.59660753,9458353.10299621
2023-03-23 23:00:00,2023-03-23 23:00:00,159.39936616,0.37346247,633.87313697,1.48512402,34.07797154,0.0798425,162.82735147,24835.92431441,58.18897441,2313598.79571521,161829584.94643253,9206.80101893,21.57094305,312446.65549765,48589855.64843579,0.0,0.0,965182526.882739,3688.14379153,8.64108386,7322.54605998,4123.27559314,9.6605697,8920978.86625108
2023-03-24 00:00:00,2023-03-24 00:00:00,134.21260113,0.52131534,432.74091762,1.68087405,42.11577105,0.1635882,92.44783998,13577.54698218,52.73859119,2442496.41168553,90893594.7506328,6865.44521536,26.66710776,309818.13758039,34124670.68656921,0.0,0.0,548153037.6662245,2655.85307966,10.31599817,5497.58612315,2037.07914008,7.9125253,6168547.42199303
2023-03-24 01:00:00,2023-03-24 01:00:00,152.8744107,0.45309922,617.69898959,1.83077684,33.19993482,0.09840015,124.71028431,17379.43829019,51.51032074,2295454.73147568,129990019.40538254,9382.28990845,27.80784709,310061.60462407,47202096.66760388,0.0,0.0,757876151.7042109,3533.00480717,10.47135171,7755.06518189,2641.21424121,7.82820425,8596933.89477728
2023-03-24 02:00:00,2023-03-24 02:00:00,121.74356276,0.5354722,459.85991991,2.02263016,30.0207586,0.13204215,72.26665772,12490.1562899,54.93622243,1771464.19995025,108700269.06362458,5931.10883529,26.0871607,342717.39430444,36577287.1462436,0.0,0.0,481847067.2903467,2602.85022791,11.44827621,7197.22523757,1099.9996628,4.83819616,6531052.0340878
2023-03-24 03:00:00,2023-03-24 03:00:00,146.47902756,0.33939875,675.44812785,1.56504488,47.26461314,0.10951432,120.65020089,27734.89733411,64.2630533,2308329.49950604,175488005.23776543,8962.97532562,20.76763271,506762.08210577,48173877.78869621,0.0,0.0,969616634.0381656,3544.49593323,8.21276273,13152.45769995,2046.82677994,4.74259331,9659851.32099729
2023-03-24 04:00:00,2023-03-24 04:00:00,83.0389609,0.38489313,346.52953178,1.60619586,25.79361234,0.11955574,52.82808236,12667.87241461,58.71673961,1375768.24880724,92220107.83046032,4508.75678472,20.89849735,212512.33471151,24412339.69166518,0.0,0.0,482427456.4989371,1895.93307619,8.78782207,3999.22222449,2046.62573744,9.48629624,4137643.96627058
2023-03-24 05:00:00,2023-03-24 05:00:00,107.59131622,0.16779226,424.50307304,0.66202674,29.47537428,0.04596783,67.79771501,17627.96369911,27.49139882,1398578.93583827,105501926.968852,5780.51868802,9.01491218,323187.26328476,34578244.99451283,0.0,0.0,1655378858.411138,2751.4873319,4.2910365,5350.75833159,37400.20206865,58.32686568,6092223.70026047
2023-03-24 06:00:00,2023-03-24 06:00:00,88.70836737,0.3268593,361.11067981,1.33056653,17.91662519,0.0660165,50.23814365,9513.06438234,35.05231448,1133349.29518163,55882680.60060747,3875.16336355,14.27862142,154289.61144668,24296865.9029777,0.0,0.0,673702788.45777,1564.28631892,5.76384788,3710.73550651,11719.36863737,43.18177388,4371628.7730409
2023-03-24 07:00:00,2023-03-24 07:00:00,273.96305849,0.58503732,1014.28006183,2.1659551,63.12034622,0.13479101,167.96768216,24289.7592379,51.86982366,3829640.55037698,204761994.4474069,10946.33017983,23.37545673,613557.19659312,66874073.94566378,0.0,0.0,1021865884.9290832,4535.02198071,9.68436073,10581.58194447,5705.83015672,12.18457545,14704127.78470671
2023-03-24 08:00:00,2023-03-24 08:00:00,132.46851857,0.2466158,417.60808512,0.77745833,28.35290124,0.05278442,77.43114075,13799.1502167,25.68979064,2121066.71362179,88995249.38758913,4757.76233758,8.85749604,237178.46056207,28504315.66611706,0.0,0.0,1373475254.539095,2129.06355479,3.96366415,6163.81865084,32450.12405244,60.41219062,6139621.26766878
2023-03-24 09:00:00,2023-03-24 09:00:00,106.61773889,0.32207381,412.75238686,1.24685379,14.29668294,0.04318781,52.19880566,13869.92677332,41.89865733,1224467.9888698,123644284.88682245,5407.29796755,16.33451483,115264.52812089,30233061.70506991,0.0,0.0,766253767.4201993,2565.63040241,7.75032708,2408.48959145,10726.9893745,32.40438535,5834224.54179457
2023-03-24 10:00:00,2023-03-24 10:00:00,313.45229292,0.37024323,1147.54750704,1.35545888,67.72116075,0.0799908,222.34349101,20203.70768557,23.86419277,4708884.79621507,218007572.026559,11226.53497828,13.26054599,618001.95237628,80410722.88513349,0.0,0.0,2010861951.107296,5176.67425505,6.11457829,16150.30254088,46525.54417852,54.95499005,16302455.19787895
2023-03-24 11:00:00,2023-03-24 11:00:00,252.80094101,0.2959854,1137.61544005,1.33194744,65.54247052,0.0767387,138.64536769,19079.10056467,22.33826851,3745008.31451766,190084555.2424551,9354.12644201,10.95203557,725919.14072944,68133005.28717966,0.0,0.0,2096487163.0210717,4445.14729762,5.20448506,10993.19296355,51075.60163499,59.80053932,14878437.84571283
2023-03-24 12:00:00,2023-03-24 12:00:00,251.88745968,0.54583332,911.85051679,1.97595542,59.76478312,0.12950867,169.83049487,16577.26856092,35.92249293,3841244.47576761,174726017.46317282,9541.72809857,20.6766669,557387.68761936,69717035.82029872,0.0,0.0,999685563.17966,4745.86132095,10.28415321,13288.60388328,14058.96147886,30.46538955,12614396.96759546
2023-03-24 13:00:00,2023-03-24 13:00:00,270.4524022,0.48043944,1024.26478847,1.81953348,52.85117207,0.09388634,137.34157389,17209.47416625,30.5714058,3772440.5697416,172172688.6892612,7697.07187766,13.67330028,518819.93265265,67940962.36186711,0.0,0.0,1305989891.036445,4479.10367474,7.95680883,11250.45355033,25559.49634847,45.40462582,13707935.00100394
2023-03-24 14:00:00,2023-03-24 14:00:00,293.13480377,0.59410746,1100.1189138,2.22965286,72.56264764,0.14706548,192.54484592,16199.83889422,32.83282979,4514075.10591634,212079129.22232535,10319.92551337,20.91578565,751303.74980795,71915376.7321563,0.0,0.0,1068116106.3526528,4994.33705124,10.12221291,14873.10495868,16360.4497153,33.15834586,15420507.10277482
2023-03-24 15:00:00,2023-03-24 15:00:00,267.69096352,0.65826079,986.56205514,2.42598819,48.97234973,0.1204246,173.69895923,17513.40189239,43.06602498,3753533.86946545,173921141.60536602,8986.80188162,22.09883817,448477.2629141,64949800.81589167,0.0,0.0,873376083.0995481,4494.07772721,11.05108333,11074.55858214,8368.89292394,20.57937995,14051497.77688948
2023-03-24 16:00:00,2023-03-24 16:00:00,319.91149019,0.60660535,1155.02661058,2.19012242,71.42674563,0.13543698,184.88577373,17224.94931734,32.66136669,4527969.26185522,181829367.18852836,10163.32066488,19.27134513,735180.46019646,72945960.7086649,0.0,0.0,1193245634.5607696,4511.68369202,8.55490212,12862.99059738,19291.67459144,36.5802213,15917810.18501326
2023-03-24 17:00:00,2023-03-24 17:00:00,222.68068903,0.40201785,918.77178031,1.65870985,46.3121436,0.08360989,133.09889724,22837.07900365,41.22905015,3154008.40744602,159807195.81751847,9934.92777381,17.93607822,487617.51315607,62020271.16392186,0.0,0.0,1292284895.4549046,3709.0079887,6.69607862,8450.7292784,17721.96797722,31.99445543,12242134.84488279
2023-03-24 18:00:00,2023-03-24 18:00:00,242.33403762,0.59351443,859.7312875,2.10561806,50.06336836,0.12261312,102.42174758,12356.58269636,30.26322773,3812804.16638001,163027051.74504548,8723.47486262,21.36517133,475680.14955838,55517596.78709198,0.0,0.0,885720534.7880201,3528.61798705,8.64214422,10258.12055979,15069.54870533,36.9077111,12804120.1889072
2023-03-24 19:00:00,2023-03-24 19:00:00,187.62270579,0.63762718,648.56677975,2.20412452,40.08953268,0.13624244,114.36707874,9935.11258748,33.7640254,2622026.87581741,131923642.85527956,7513.01111583,25.53262441,288341.89340254,45616493.40692537,0.0,0.0,624315128.9692756,3075.35419288,10.45145047,6428.58188091,8025.38558162,27.27390558,9677809.26630462
2023-03-24 20:00:00,2023-03-24 20:00:00,257.68686705,0.69695655,856.93465855,2.31772085,56.84392627,0.15374376,161.57169991,12203.28136029,33.00578328,3927574.15093448,177193758.08857945,10634.9573082,28.76399271,551962.6374845,57061246.52343511,0.0,0.0,760510894.693568,3432.71374063,9.28433939,12701.2963694,9530.74304572,25.77746347,12319134.74046698
2023-03-24 21:00:00,2023-03-24 21:00:00,335.82516286,0.40572892,1256.70938685,1.51829998,74.51259608,0.09002278,252.01192416,30405.09642177,36.73407528,4842813.10233646,240492850.26597464,15560.52835924,18.79953321,797980.49590463,80190844.17240538,0.0,0.0,1895490562.7169063,4748.61659881,5.73706583,19198.71052429,30389.53445871,36.71527401,17878294.59391894
2023-03-24 22:00:00,2023-03-24 22:00:00,166.15192578,0.62002301,551.47236221,2.05790906,38.80782282,0.14481772,129.92523957,13495.09812498,50.35915967,2692935.69832474,144584603.4909449,7198.41265653,26.86205087,333909.07589031,43225901.55263357,0.0,0.0,526982034.388058,2903.40837829,10.8345419,7324.32924327,2444.35189343,9.12149776,7872276.01970402
2023-03-24 23:00:00,2023-03-24 23:00:00,303.96675369,0.92460645,885.0876727,2.69226079,77.61985892,0.23610418,230.13588649,15711.06131643,47.7899259,4896463.22337851,146453301.70618814,7106.0214827,21.615105,840014.65315668,58922300.9318199,0.0,0.0,669379035.5847981,3590.46565538,10.92148291,26077.45063491,5201.03500913,15.82051477,12957932.47727745
2023-03-25 00:00:00,2023-03-25 00:00:00,155.1065937,0.39372551,553.96220139,1.40618812,42.77039929,0.10856919,102.28006026,11517.15305417,29.23535886,2552919.04374557,112323412.22409344,5761.56265155,14.62525947,421858.45988556,39209287.86655291,0.0,0.0,917389421.030018,2737.18210415,6.94811476,11189.40711914,18626.8642679,47.2827841,7243916.96977022
2023-03-25 01:00:00,2023-03-25 01:00:00,166.69091406,0.50231317,559.02236224,1.68458068,51.26281293,0.15447744,157.15239244,17536.74057887,52.84592604,2949010.2208167,119007592.87962031,6910.79149386,20.82525966,465295.38637974,40288408.50853182,0.0,0.0,712547625.1311723,2762.25083909,8.32387882,16712.41820904,5197.90042863,15.66356418,8190379.92459485
2023-03-25 02:00:00,2023-03-25 02:00:00,498.27988039,1.14560417,1016.66891168,2.33744164,112.34002101,0.25828295,137.69757872,23930.87988924,55.01991317,7620332.48204993,169476080.40641934,9353.27018775,21.50427047,996851.19552239,56577577.14800867,0.0,0.0,931779760.7646914,3706.72754836,8.52220348,23348.04720764,4876.77658942,11.21228412,19223690.79173494
2023-03-25 03:00:00,2023-03-25 03:00:00,214.84773483,0.85352438,535.10783804,2.12581988,43.81545006,0.17406539,60.2802429,11011.80438789,43.74653297,3511894.35308853,116218613.7856817,6475.72144604,25.72606194,393498.59447142,54106697.73254616,0.0,0.0,507615148.8750492,3237.88322796,12.86312038,9834.21719747,3652.65329093,14.51087506,8100051.36869359
2023-03-25 04:00:00,2023-03-25 04:00:00,113.5141866,0.41000935,423.8993498,1.53110993,23.68025551,0.08553227,64.24471116,8627.18349528,31.16109117,2084266.37544557,86951171.40079118,5627.1329961,20.32501157,227920.96321266,21763243.0637759,0.0,0.0,635468046.955039,1669.33927999,6.02959628,5851.72059297,11201.00588065,40.45764943,6266162.69122539
2023-03-25 05:00:00,2023-03-25 05:00:00,163.00107384,0.58991875,520.58435285,1.88405183,48.0886759,0.17403819,188.13796871,6528.4941422,23.62733587,2442512.76439113,92874590.67185332,6134.79826501,22.20250734,561417.79719052,38908834.15713006,0.0,0.0,615435038.9593902,2433.38600559,8.80669067,13593.67222613,11802.7531629,42.71545736,7142830.25183637
2023-03-25 06:00:00,2023-03-25 06:00:00,151.45441063,0.64303829,571.01173129,2.42437579,38.33926762,0.16277913,95.07653372,9969.69708245,42.32888906,2194911.35770757,141802929.7146921,7330.95648227,31.12544354,426596.58695532,43649924.67487863,0.0,0.0,448521811.2984569,3058.4414794,12.98539254,8063.90509954,2433.03774753,10.33008165,7641556.49146922
2023-03-25 07:00:00,2023-03-25 07:00:00,149.66159016,0.70350512,492.44174673,2.31479091,36.64378565,0.17224921,165.53381702,9347.98436644,43.94150047,2254132.31133938,89015381.57561637,5681.14460001,26.70501023,367179.46239692,29579789.92635074,0.0,0.0,453606291.3734818,1916.59542779,9.00922334,8599.05925078,3649.23162456,17.15372072,7130564.78950904
2023-03-25 08:00:00,2023-03-25 08:00:00,265.96107401,0.63679834,892.83409207,2.13773864,69.86600358,0.1672822,239.26085506,15624.60686914,37.4104507,4374328.8229731,135556447.89263472,8342.19189142,19.9739527,642504.96815125,49345101.37887983,0.0,0.0,930508846.9485936,3081.16916918,7.37733296,19907.35507917,13488.72409891,32.29644446,14261654.03930264
2023-03-25 09:00:00,2023-03-25 09:00:00,137.38722843,0.44735258,534.64203778,1.7408714,64.44826701,0.20985283,88.39918091,7763.75982168,25.27991898,3064839.22924883,130814488.2389903,7305.34295689,23.78724772,476824.93828911,31744302.6175888,0.0,0.0,667387766.0230086,2717.69222764,8.8491969,7721.5003328,12187.90112856,39.6855596,7033273.62002832
2023-03-25 10:00:00,2023-03-25 10:00:00,331.20356122,1.02055398,936.57991018,2.88593019,87.60046447,0.26992766,293.22699824,15981.20970392,49.24369507,5510667.02430981,129952130.46755396,8500.91824506,26.19430153,870548.80738461,49036730.89004884,0.0,0.0,685921876.8472142,2969.19763229,9.14913611,23335.03641157,3646.60188156,11.23645546,13171002.94852522
2023-03-25 11:00:00,2023-03-25 11:00:00,116.66733766,0.62949081,473.16883502,2.5530319,27.62164962,0.1490355,76.89522064,7911.94893126,42.6897474,1764572.37193201,76387918.96725205,4636.65128185,25.01753661,246459.49924893,29701596.63508067,0.0,0.0,393219704.463702,1721.82187104,9.29026987,7733.77441997,3645.72455923,19.67088791,6321583.89847645
2023-03-25 12:00:00,2023-03-25 12:00:00,316.59612482,0.71001484,1166.02764029,2.61499389,93.44605803,0.20956696,277.36806505,20915.18079641,46.90546618,4901303.54891735,184699343.99945992,10513.6057923,23.57835611,1006971.49726034,66091633.4490349,0.0,0.0,933312010.6846838,4796.77615538,10.75749829,23735.36046211,6788.43869721,15.22410372,16449597.59467511
