start_time,average_cap,date,delta_cap,market_cap,realized_cap,thermo_cap
2021-11-01,99163684804.19908,2021-11-01,336765705016.665,1149478857616.5034,435929389820.8641,34743136408.971855
2021-11-02,99397127229.00284,2021-11-02,339200877123.686,1193308329859.5012,438598004352.6888,34806357934.34932
2021-11-03,99629131676.17915,2021-11-03,340734896972.20056,1187033975591.649,440364028648.3797,34870534912.607864
2021-11-04,99855045664.64462,2021-11-04,340791407656.61017,1158939823590.671,440646453321.2548,34926423703.16696
2021-11-05,100079105044.72208,2021-11-05,341735767406.3048,1150693538227.9768,441814872451.0269,34987450883.73275
2021-11-06,100305216220.83812,2021-11-06,342047248279.9682,1160766632205.0137,442352464500.8063,35046822480.24145
2021-11-07,100538416783.7729,2021-11-07,342252116795.9434,1194482257510.8408,442790533579.7163,35106443912.08312
2021-11-08,100788576995.93938,2021-11-08,344643252350.61505,1274540292481.0496,445431829346.5544,35163354160.26369
2021-11-09,101036220948.86696,2021-11-09,346247941971.2616,1263229292038.0288,447284162920.1286,35229091167.76022
2021-11-10,101275546393.03967,2021-11-10,347481746874.12067,1224669181339.8384,448757293267.1604,35292556768.09232
2021-11-11,101514383463.06248,2021-11-11,348157545235.20966,1222854427220.0574,449671928698.2721,35357685387.26101
2021-11-12,101750447750.21884,2021-11-12,353842104321.43585,1210308340236.4575,455592552071.6547,35415575069.96326
2021-11-13,101987452118.6367,2021-11-13,354047121257.71094,1215196970577.339,456034573376.3476,35477468751.73028
2021-11-14,102228861112.9876,2021-11-14,354152800411.60956,1236368316573.484,456381661524.5972,35540889580.793526
2021-11-15,102462501408.76962,2021-11-15,355215273046.95703,1200338251288.5356,457677774455.7267,35603597072.505936
2021-11-16,102681978986.89584,2021-11-16,355679471759.09326,1134226596180.0454,458361450745.9891,35661403213.71592
2021-11-17,102902472940.0023,2021-11-17,356102507280.2758,1139444546493.5918,459004980220.27814,35717933927.93807
2021-11-18,103109033580.485,2021-11-18,355444944659.91864,1074357165130.065,458553978240.4036,35771710925.403534
2021-11-19,103320314716.0178,2021-11-19,355278741490.14355,1096975495126.7568,458599056206.1613,35821403127.06071
2021-11-20,103538118215.58723,2021-11-20,355422098819.58624,1128085780190.3347,458960217035.17346,35875006778.44822
2021-11-21,103751518262.35468,2021-11-21,355394098963.3596,1107798738303.1274,459145617225.7143,35924001343.67338
2021-11-22,103955245689.77995,2021-11-22,354886427272.1527,1062696519153.0776,458841672961.9326,35976014317.831726
2021-11-23,104164014115.83997,2021-11-23,354804230892.29297,1086836995580.2563,458968245008.1329,36023673317.80093
2021-11-24,104371087737.32524,2021-11-24,354868219827.8733,1079273697690.0176,459239307565.19855,36079411687.0722
2021-11-25,104585439438.65338,2021-11-25,358042353729.9962,1113967600992.9363,462627793168.6496,36127915085.391495
2021-11-26,104778787629.11964,2021-11-26,357030298650.5402,1015448764725.1056,461809086279.65985,36174479596.323944
2021-11-27,104976033879.3256,2021-11-27,356780007288.49756,1034203118599.6426,461756041167.8231,36223482122.97291
2021-11-28,105183488043.10582,2021-11-28,356831318602.6347,1082707507775.5648,462014806645.74054,36271991595.91592
2021-11-29,105392830650.66562,2021-11-29,357573913069.88184,1092024540079.9662,462966743720.5475,36324155371.42773
2021-11-30,105598771783.92488,2021-11-30,357786685198.34534,1076405273968.0776,463385456982.2702,36372943520.94381
2021-12-01,105805571109.50565,2021-12-01,358422223280.28314,1080864391222.8032,464227794389.7888,36422894939.9506
2021-12-02,106009483815.44174,2021-12-02,358240211992.74493,1067661805010.1256,464249695808.18665,36478879959.638145
2021-12-03,106201779755.9427,2021-12-03,357783546383.29675,1013261731098.913,463985326139.23944,36538598060.59624
2021-12-04,106376347597.95222,2021-12-04,355456182949.2119,929987426198.8878,461832530547.1641,36586078084.77647
2021-12-05,106551808688.63226,2021-12-05,355127918678.8235,934552695607.7568,461679727367.45575,36638781842.28092
2021-12-06,106731359346.53052,2021-12-06,354394751719.5918,954210464626.3568,461126111066.1223,36691578991.87169
2021-12-07,106911371548.07095,2021-12-07,355596956700.90015,956748975020.4424,462508328248.9711,36741619529.427574
2021-12-08,107090848738.57845,2021-12-08,355239044389.9156,954582142314.9384,462329893128.494,36794841033.19452
2021-12-09,107258486586.7646,2021-12-09,354532066982.6577,899012043569.9849,461790553569.4224,36845366406.99433
2021-12-10,107424447389.06784,2021-12-10,354167183402.08264,891423277469.5338,461591630791.1505,36892956460.012794
2021-12-11,107599330888.0952,2021-12-11,354206466307.3314,933923863792.4456,461805797195.42664,36939130244.95822
2021-12-12,107776861497.91228,2021-12-12,354144624290.7101,946786523493.3842,461921485788.6224,36982844819.83885
2021-12-13,107940873122.62282,2021-12-13,353656877703.6213,883223823129.3041,461597750826.2441,37025638015.78111
2021-12-14,108111244547.38467,2021-12-14,353714702464.7097,913627340821.4618,461825947012.0944,37070111240.21826
2021-12-15,108283780032.8158,2021-12-15,353587715305.9836,924204090636.6049,461871495338.79944,37113033198.20362
2021-12-16,108451245254.98192,2021-12-16,353536126549.33453,900561746100.7731,461987371804.31647,37148514612.95546
2021-12-17,108612695931.589,2021-12-17,352963689042.07294,872435846959.6427,461576384973.6619,37192977082.38367
2021-12-18,108776921131.53612,2021-12-18,352785746838.3063,885890567281.3605,461562667969.8424,37230675520.84655
2021-12-19,108940422083.21718,2021-12-19,352686382524.24774,882790426389.6196,461626804607.46497,37274964866.71118
2021-12-20,109104774490.5697,2021-12-20,352175907947.20306,887149070897.3822,461280682437.7728,37317264379.67538
2021-12-21,109277009462.60815,2021-12-21,352451850546.3046,924809602064.7616,461728860008.9128,37366553020.53972
2021-12-22,109447961162.9586,2021-12-22,352460110937.7402,919075214022.5736,461908072100.6988,37399064680.916565
2021-12-23,109627790886.22484,2021-12-23,352744798268.2383,961481189998.4484,462372589154.46313,37459592138.65221
2021-12-24,109807532689.12634,2021-12-24,353032012827.4463,961424194836.422,462839545516.57263,37508393519.86284
2021-12-25,109985564170.85762,2021-12-25,352854723925.84216,953676756095.4076,462840288096.69977,37555529145.273735
2021-12-26,110165002739.038,2021-12-26,352749500589.7872,960703815914.029,462914503328.82513,37597988431.58196
2021-12-27,110344050606.73126,2021-12-27,353007237064.6037,959209991340.5012,463351287671.33496,37645884197.6882
2021-12-28,110510406305.83965,2021-12-28,352452800054.15076,899369131477.769,462963206359.9904,37687657325.016975
2021-12-29,110672383299.46898,2021-12-29,351991231141.42224,878929264083.4297,462663614440.8912,37731596556.22541
2021-12-30,110836915231.17062,2021-12-30,351892308081.9966,891376399223.7318,462729223313.1672,37767432171.20267
2021-12-31,110997691871.58524,2021-12-31,351820498682.5506,873882850638.9781,462818190554.13586,37811977279.53473
2022-01-01,111164531684.9968,2022-01-01,351779869185.2357,902986286136.182,462944400870.2325,37863331395.22801
2022-01-02,111329584334.04156,2022-01-02,351630972280.06555,894834509349.57,462960556614.10706,37910440286.12062
2022-01-03,111491197976.27832,2022-01-03,351280541758.81366,878832771316.3961,462771739735.092,37951997082.130936
2022-01-04,111650249768.3308,2022-01-04,350887577051.1754,866987210225.6154,462537826819.50616,37995284884.40962
2022-01-05,111799787562.86198,2022-01-05,350600619744.7454,822104311585.985,462400407307.6074,38039046878.150215
2022-01-06,111947799954.00777,2022-01-06,349609060396.94446,815154670287.5619,461556860350.9522,38078998891.71976
2022-01-07,112089711199.62569,2022-01-07,348607271107.6751,786451950375.9885,460696982307.3008,38116377536.58218
2022-01-08,112232060455.14365,2022-01-08,348280847028.0179,788818071931.9937,460512907483.1616,38154294369.064926
2022-01-09,112375088638.9974,2022-01-09,348076492319.01154,792331074679.7318,460451580958.0089,38191541690.14311
2022-01-10,112517897083.84404,2022-01-10,347673485796.5442,791572052329.6342,460191382880.38824,38228990620.5964
2022-01-11,112664285117.401,2022-01-11,347390368232.6436,808885772714.3601,460054653350.0446,38271252951.56117
2022-01-12,112815321592.6529,2022-01-12,347580152776.5646,831295834365.9093,460395474369.21747,38309338433.61539
2022-01-13,112960968552.8053,2022-01-13,347269687496.6107,805949204957.904,460230656049.416,38358358187.42513
2022-01-14,113108567368.07518,2022-01-14,347059955225.41833,815531329237.4321,460168522593.4935,38401254746.0511
2022-01-15,113256177987.09,2022-01-15,347020892834.69525,815882724497.7178,460277070821.7853,38446302743.13786
2022-01-16,113403715168.13934,2022-01-16,346927649026.1478,815828234144.0316,460331364194.2872,38493715686.36681
2022-01-17,113547721595.65706,2022-01-17,346364462140.3088,799306329435.0065,459912183735.9658,38536929321.84672
2022-01-18,113692263738.66914,2022-01-18,345997358618.20935,802146490905.2369,459689622356.8785,38573000902.66838
2022-01-19,113833998625.11723,2022-01-19,345303646377.918,789058997663.7748,459137645003.0352,38618715410.305016
2022-01-20,113971748815.288,2022-01-20,344989046507.6288,770351404978.961,458960795322.91675,38663655207.73803
2022-01-21,114092667445.64964,2022-01-21,342392480040.6598,690390859749.26,456485147486.30945,38696559745.4244
2022-01-22,114208061518.08595,2022-01-22,341329698862.9605,664291604822.014,455537760381.0465,38726643929.1025
2022-01-23,114328035250.01584,2022-01-23,341066118235.70483,686362789091.7542,455394153485.7207,38758103773.84936
2022-01-24,114449725002.6942,2022-01-24,340056504806.46796,694788155525.7968,454506229809.1622,38791428690.6754
2022-01-25,114572547099.1918,2022-01-25,339918452847.7107,700433947392.7192,454490999946.9025,38826491922.99112
2022-01-26,114694736265.20602,2022-01-26,339661456521.9577,697659247319.0232,454356192787.16376,38857349385.37642
2022-01-27,114818264474.58945,2022-01-27,339067431672.7571,704294879652.3002,453885696147.3465,38887559879.805305
2022-01-28,114943958423.89394,2022-01-28,338410796322.7603,714881178454.2042,453354754746.65424,38923676633.523994
2022-01-29,115071355410.42062,2022-01-29,337530488363.2046,723264569088.8376,452601843773.6253,38959370926.60552
2022-01-30,115197633998.53513,2022-01-30,337042189045.48193,718177892245.2709,452239823044.0171,38994412817.80463
2022-01-31,115326156483.17784,2022-01-31,336756686209.71075,729149543136.7295,452082842692.88855,39028541744.812454
2022-02-01,115455545644.36594,2022-02-01,339122044376.7263,733547568639.9456,454577590021.0923,39066228205.75886
2022-02-02,115577757666.19205,2022-02-02,338735207356.7854,699506797951.3258,454312965022.9774,39103047345.76862
2022-02-03,115701596813.02094,2022-02-03,338299280315.8973,707528879508.3241,454000877128.9182,39137236851.273384
2022-02-04,115842256763.63736,2022-02-04,338812972125.0092,788196820710.201,454655228888.6466,39169117434.602394
2022-02-05,115982154425.47884,2022-02-05,339048755467.6787,784832875689.6117,455030909893.1576,39200606211.12146
2022-02-06,116125937676.64165,2022-02-06,338981334260.9869,803697444737.1013,455107271937.6285,39241598782.716
2022-02-07,116275457475.41882,2022-02-07,339641749175.5901,831428655026.6455,455917206651.0089,39278893816.10667
2022-02-08,116425757769.35422,2022-02-08,339901994909.6733,835462363956.2812,456327752679.0275,39321724582.83303
2022-02-09,116577325655.08469,2022-02-09,340049199253.03815,841829658875.3894,456626524908.1228,39360869644.84055
2022-02-10,116725321364.99332,2022-02-10,340390572523.7742,825032788987.7488,457115893888.7675,39402444459.32564
2022-02-11,116868782005.4755,2022-02-11,340408213728.78955,803614867993.6299,457276995734.265,39441470140.3165
2022-02-12,117011595925.93423,2022-02-12,340464087293.5676,800804647082.3677,457475683219.50183,39491492888.37914
2022-02-13,117153684244.09093,2022-02-13,340393559904.56903,797614639896.3859,457547244148.6599,39533703402.437965
2022-02-14,117297627864.60388,2022-02-14,340231491397.16986,806787570121.784,457529119261.77374,39574535145.183014
2022-02-15,117449512057.12032,2022-02-15,340644657415.1686,845126678403.366,458094169472.2889,39623102057.24978
2022-02-16,117598664301.78,2022-02-16,340720110791.60913,832336220710.9739,458318775093.3891,39666455219.02108
2022-02-17,117734483747.5353,2022-02-17,340290264192.91815,768717087252.6674,458024747940.4534,39708893380.38808
2022-02-18,117868059389.53236,2022-02-18,339800568371.5389,758229687123.398,457668627761.0712,39743103334.085976
2022-02-19,118002060688.9646,2022-02-19,339624517045.35645,760538291466.6196,457626577734.32104,39780697983.439995
2022-02-20,118129250740.5482,2022-02-20,339207989097.08704,728132738135.4702,457337239837.63525,39815825436.48698
2022-02-21,118251010920.18416,2022-02-21,338801716564.0518,702334592633.975,457052727484.236,39845836133.160095
2022-02-22,118377545289.2402,2022-02-22,338401247123.6088,725489448020.089,456778792412.84906,39881710757.73451
2022-02-23,118500171894.17271,2022-02-23,338496662696.3044,706985248965.3523,456996834590.4771,39917843100.23431
2022-02-24,118627048594.2586,2022-02-24,337688973686.5164,727635209006.3865,456316022280.775,39948044765.06256
2022-02-25,118757353299.7515,2022-02-25,337531737594.3391,744350244371.1368,456289090894.0906,39981010389.83024
2022-02-26,118887089080.06197,2022-02-26,337353695978.25116,741878306130.8915,456240785058.3131,40011924529.14696
2022-02-27,119011285515.59636,2022-02-27,337251610238.55316,715526765387.4674,456262895754.14954,40045056233.32242
2022-02-28,119157020084.73756,2022-02-28,338217719663.2145,819265890238.9749,457374739747.952,40083147526.30935
2022-03-01,119307651194.10603,2022-03-01,338707532328.1562,843090131709.5969,458015183522.26227,40128445449.49696
2022-03-02,119456139681.94585,2022-03-02,338872894176.5362,833091812240.1335,458329033858.48206,40167222159.046165
2022-03-03,119598895795.91522,2022-03-03,339120722120.0537,805827535646.6597,458719617915.96893,40208020702.359215
2022-03-04,119728534116.5186,2022-03-04,338527579188.5256,743029579577.479,458256113305.0442,40244254826.1649
2022-03-05,119859109901.8651,2022-03-05,338311008672.0568,747798061633.2853,458170118573.92194,40274794089.98345
2022-03-06,119985731985.56764,2022-03-06,338152169879.5505,729037954594.7985,458137901865.11816,40307096881.76846
2022-03-07,120110665461.24084,2022-03-07,337891232782.6537,721165616924.9264,458001898243.89453,40342939986.01232
2022-03-08,120238463920.37788,2022-03-08,337839723309.22424,735204649287.8802,458078187229.6022,40379133950.83553
2022-03-09,120378889623.67712,2022-03-09,338075055026.29535,796247799602.846,458453944649.9725,40415463075.890366
2022-03-10,120509342204.7254,2022-03-10,337357728348.5727,748508067371.1423,457867070553.2981,40451913819.46203
2022-03-11,120636982862.5585,2022-03-11,337646108813.5635,735226750329.0382,458283091676.122,40485942131.62324
2022-03-12,120764866500.23466,2022-03-12,337605440204.3468,736652465548.6208,458370306704.5815,40524379509.17764
2022-03-13,120888672218.56651,2022-03-13,337446226132.2806,717260817423.1443,458334898350.8471,40561349193.24844
2022-03-14,121019889921.939,2022-03-14,337352881459.1737,753226784770.5564,458372771381.1127,40598747392.18632
2022-03-15,121149566379.7299,2022-03-15,337110487737.2969,746060416474.0398,458260054117.0268,40633035023.870094
2022-03-16,121286408168.62717,2022-03-16,337451090421.0503,780863830653.3712,458737498589.6775,40672402872.02079
2022-03-17,121422454884.97858,2022-03-17,337149991447.63696,777303674415.2303,458572446332.61554,40713474113.15365
2022-03-18,121561739627.28412,2022-03-18,337241107240.13983,793192767024.5371,458802846867.42395,40750461240.896736
2022-03-19,121702748741.42725,2022-03-19,337312115239.36487,801789706253.7219,459014863980.7921,40791371462.967575
2022-03-20,121839993531.87448,2022-03-20,337224310252.13544,783908862649.328,459064303784.0099,40831712424.114
2022-03-21,121976167733.7927,2022-03-21,337129688991.32733,779016691989.2183,459105856725.12006,40871415560.44502
2022-03-22,122117630630.01591,2022-03-22,337531267155.1484,804817567803.2769,459648897785.1643,40911394644.18446
2022-03-23,122261085017.7241,2022-03-23,337555480668.81134,814715414485.1534,459816565686.53546,40950181217.21336
2022-03-24,122408849573.3534,2022-03-24,337954842596.352,835816124151.5862,460363692169.70544,40989407959.85027
2022-03-25,122557838440.6573,2022-03-25,340154597825.81464,842025078651.2473,462712436266.472,41033146638.59067
2022-03-26,122707574480.87776,2022-03-26,340139517205.18225,845932648745.6025,462847091686.06,41078204600.14532
2022-03-27,122866348660.8539,2022-03-27,340392658122.35095,889904412125.5972,463259006783.2048,41115303277.03984
2022-03-28,123026235826.7686,2022-03-28,341853847728.10876,895601021526.6571,464880083554.8774,41162864671.31909
2022-03-29,123187267408.9692,2022-03-29,342650343338.1178,901452904184.4186,465837610747.087,41208232682.05532
2022-03-30,123346772457.0979,2022-03-30,342839633946.47864,894394175111.2694,466186406403.57654,41248604496.16452
2022-03-31,123500122508.98648,2022-03-31,342647741868.78656,864947623390.2316,466147864377.773,41289645026.423134
2022-04-01,123656459783.4265,2022-04-01,342907227879.68463,879703518975.3899,466563687663.11115,41330615029.749146
2022-04-02,123810890737.96042,2022-04-02,342858133481.8993,870793417818.5426,466669024219.85974,41370394804.529655
2022-04-03,123967544173.6178,2022-04-03,342872173016.66095,881856865884.11,466839717190.2788,41411131797.19132
2022-04-04,124124880703.15016,2022-04-04,342939991279.58484,885476347110.0544,467064871982.735,41457151779.154655
2022-04-05,124277867540.4884,2022-04-05,342986387308.0052,864734160257.6222,467264254848.4936,41499678704.61479
2022-04-06,124421669135.51749,2022-04-06,342342857536.57495,820565190671.3043,466764526672.0924,41542005405.50979
2022-04-07,124566461449.27788,2022-04-07,341998872359.57587,825650844677.1835,466565333808.85376,41579931483.98619
2022-04-08,124706563766.33864,2022-04-08,341737397976.6582,803222085291.6653,466443961742.9968,41616705192.35663
2022-04-09,124848622297.8949,2022-04-09,341562497031.2816,812980149156.3384,466411119329.1765,41657658225.61567
2022-04-10,124988290870.31992,2022-04-10,341456630641.21136,801682524269.5048,466444921511.53125,41695348876.29229
2022-04-11,125117551629.7688,2022-04-11,340637658524.05676,751515191919.1693,465755210153.8256,41731088089.550995
2022-04-12,125248909731.91035,2022-04-12,340955031972.35443,761941630811.9062,466203941704.2648,41769687014.00516
2022-04-13,125384419740.54929,2022-04-13,340947692448.6405,782336941622.1365,466332112189.18976,41805642417.17983
2022-04-14,125515147613.46616,2022-04-14,341206671868.6012,759414603387.3145,466721819482.0674,41841217648.476654
2022-04-15,125648185883.28416,2022-04-15,341133165748.016,770883794500.5936,466781351631.3002,41881304390.64977
2022-04-16,125780555257.72691,2022-04-16,340979938717.1981,767904390679.5793,466760493974.92505,41915376497.80546
2022-04-17,125910144443.20282,2022-04-17,340856111543.51843,754676872372.3038,466766255986.72125,41957150610.507256
2022-04-18,126044082448.01692,2022-04-18,340634977654.9184,776045219810.8732,466679060102.93536,41990708985.36453
2022-04-19,126180681055.51254,2022-04-19,340697235636.7812,789230321839.2349,466877916692.2937,42022933340.502655
2022-04-20,126316710973.22276,2022-04-20,340730656142.45776,786741961456.3314,467047367115.6805,42064745008.82776
2022-04-21,126449243440.93036,2022-04-21,341631171829.6837,770026906629.0865,468080415270.6141,42109224696.19845
2022-04-22,126578675703.74287,2022-04-22,341073869057.1748,755231176184.1464,467652544760.91766,42143569675.92344
2022-04-23,126707056085.6628,2022-04-23,340916310418.8274,750378951452.5474,467623366504.4902,42184307257.76997
2022-04-24,126835431851.78264,2022-04-24,340750380706.30615,750613279428.1262,467585812558.0888,42226933537.42903
2022-04-25,126967585046.09676,2022-04-25,340398799373.93256,769232109412.7955,467366384420.02936,42267260219.55004
2022-04-26,127090587704.3106,2022-04-26,339770915241.1947,725006509281.6324,466861502945.5053,42302472816.59053
2022-04-27,127217971985.0786,2022-04-27,339615436969.4865,746560345079.2498,466833408954.5651,42344169337.73844
2022-04-28,127347275746.17184,2022-04-28,339503348002.86475,756151465942.5061,466850623749.03656,42377326966.17687
2022-04-29,127472028681.02188,2022-04-29,339038302299.90814,734270303791.633,466510330980.93005,42414523376.29842
2022-04-30,127592998152.6438,2022-04-30,338792907886.9977,716109477593.278,466385906039.6415,42451039499.97469
2022-05-01,127717187874.37144,2022-05-01,338461830131.64044,732024373801.0659,466179018006.01184,42491094961.46065
2022-05-02,127841496706.54636,2022-05-02,337750632378.80084,732852582901.8735,465592129085.3472,42530193028.52825
2022-05-03,127962677603.27164,2022-05-03,337041834662.4637,717871282861.9048,465004512265.7353,42566396159.18496
2022-05-04,128091453106.0298,2022-05-04,337268435819.48956,755099376035.5513,465359888925.51935,42602278375.62579
2022-05-05,128207941495.99448,2022-05-05,336491713191.3319,695506400623.9341,464699654687.3264,42640825712.81193
2022-05-06,128322272036.73018,2022-05-06,335906060476.8797,685226335960.3942,464228332513.60986,42673509835.47984
2022-05-07,128434465356.58363,2022-05-07,335600176871.68964,675040319682.5934,464034642228.27325,42706076199.57456
2022-05-08,128541045664.8896,2022-05-08,335031709850.45703,647906888039.7653,463572755515.3466,42739991516.45381
2022-05-09,128632146342.77388,2022-05-09,332466384739.3669,572656850350.8716,461098531082.14075,42772220906.555084
2022-05-10,128726820159.42218,2022-05-10,331229555389.3818,590261676319.8455,459956375548.804,42802668709.21849
2022-05-11,128813540271.42578,2022-05-11,328629404540.1498,551660806401.0177,457442944811.5755,42830866486.4802
2022-05-12,128900152058.27086,2022-05-12,327024684949.9565,551305836501.6644,455924837008.22736,42855664479.236374
2022-05-13,128987829742.7298,2022-05-13,326285615695.662,556679574533.4644,455273445438.3918,42885285100.90689
2022-05-14,129078626249.81,2022-05-14,326762575540.013,572074784294.1189,455841201789.823,42911903876.37702
2022-05-15,129174259193.87073,2022-05-15,326644202903.9562,595863026210.1896,455818462097.8269,42935325979.27727
2022-05-16,129264191722.27464,2022-05-16,326139991504.0989,568224862861.7391,455404183226.3735,42966641629.37561
2022-05-17,129356324497.0263,2022-05-17,325713472695.8732,579148530834.7247,455069797192.89954,42995045146.59194
2022-05-18,129441653036.10422,2022-05-18,325054270510.2264,546100909353.56,454495923546.3306,43020292292.101845
2022-05-19,129533273898.85214,2022-05-19,324447711725.9138,577009567559.6633,453980985624.766,43043358034.28317
2022-05-20,129620451575.30447,2022-05-20,323787479628.08813,555483401045.003,453407931203.39264,43067715052.94812
2022-05-21,129708575990.25365,2022-05-21,323615694613.82495,560284467431.9252,453324270604.07855,43092813813.8756
2022-05-22,129800020377.56915,2022-05-22,323539974435.864,576688741188.3859,453339994813.4331,43115840961.41678
2022-05-23,129886765262.4949,2022-05-23,323072774340.5678,553895762779.5847,452959539603.0627,43146432788.29983
2022-05-24,129975593673.71086,2022-05-24,322752292622.0261,564257696108.5631,452727886295.737,43168865853.116104
2022-05-25,130063992275.60191,2022-05-25,322563176692.0852,562333155522.8169,452627168967.68713,43196191430.915985
2022-05-26,130151005871.62886,2022-05-26,322056906121.0047,555734504039.407,452207911992.63354,43222633699.07828
2022-05-27,130235776181.43835,2022-05-27,321137809607.9783,544932131769.53394,451373585789.4166,43248032458.81423
2022-05-28,130322116527.008,2022-05-28,321033427440.49,552785427399.32,451355543967.498,43275084704.14569
2022-05-29,130410155622.25552,2022-05-29,320957177043.4063,561273487763.5826,451367332665.66187,43302486442.24628
2022-05-30,130506993496.52164,2022-05-30,321042094341.014,604528388029.0972,451549087837.5356,43332329319.35791
2022-05-31,130604111794.33916,2022-05-31,321311982079.8215,606095297909.0394,451916093874.16064,43361673521.899765
2022-06-01,130693384194.14178,2022-06-01,320635970111.5461,567860326027.5104,451329354305.68787,43388642594.66832
2022-06-02,130785208867.16022,2022-06-02,319504487445.3723,580542457311.4781,450289696312.53253,43412709952.727486
2022-06-03,130873925163.39098,2022-06-03,319034282691.2621,565495060397.8859,449908207854.6531,43440033726.287384
2022-06-04,130963260173.86282,2022-06-04,318548065273.13104,568704811485.8489,449511325446.99384,43466212428.384605
2022-06-05,131052785734.1027,2022-06-05,318357252263.07153,569817556469.7942,449410037997.17426,43493692313.052864
2022-06-06,131147928041.13626,2022-06-06,318135459480.3443,597535517119.6543,449283387521.4806,43523373172.014824
2022-06-07,131242161599.56503,2022-06-07,317337512726.30566,593269298575.8353,448579674325.8707,43554083410.02574
2022-06-08,131332808870.22116,2022-06-08,317080255197.32025,575867024167.7834,448413064067.54144,43588288784.07573
2022-06-09,131422928208.40347,2022-06-09,316430862158.3149,573458281992.7562,447853790366.7184,43616189846.949066
2022-06-10,131509076193.1553,2022-06-10,315961642306.72955,554151089385.5647,447470718499.8848,43643849474.7619
2022-06-11,131592569628.0733,2022-06-11,315401827081.3273,541294854770.7297,446994396709.4006,43671948537.01031
2022-06-12,131668938608.53812,2022-06-12,314931856056.21844,506487894729.9313,446600794664.7566,43694135620.12986
2022-06-13,131729290219.57112,2022-06-13,310629698910.39233,427995348780.46765,442358989129.96344,43714869311.6664
2022-06-14,131788333111.36205,2022-06-14,307252508177.66284,421688931804.8248,439040841289.0249,43735691653.4206
2022-06-15,131849064285.6297,2022-06-15,304716964969.6413,430099861114.0844,436566029255.271,43758246147.816216
2022-06-16,131901300461.49492,2022-06-16,303073024281.81775,388485396311.4921,434974324743.3127,43774640336.83477
2022-06-17,131953785347.7062,2022-06-17,301607891270.7544,389812031303.6246,433561676618.4606,43789048347.72087
2022-06-18,132000451377.8877,2022-06-18,299458729164.3673,361317323689.7832,431459180542.255,43808172226.65195
2022-06-19,132053307467.7652,2022-06-19,299245465103.6852,391840989215.81946,431298772571.4504,43824407478.31584
2022-06-20,132106170259.07584,2022-06-20,298781011618.0217,391979652342.09094,430887181877.0976,43841503243.557594
2022-06-21,132159591693.25774,2022-06-21,298078699838.1675,394832783565.6704,430238291531.4252,43861509615.48858
2022-06-22,132210149202.85924,2022-06-22,297169361186.82837,380851981423.03217,429379510389.6876,43878218048.83915
2022-06-23,132265078641.51404,2022-06-23,296913776014.208,402462987384.5206,429178854655.7221,43898030855.860954
2022-06-24,132320470112.03935,2022-06-24,296457835290.4857,404846505096.5744,428778305402.5251,43915373387.21976
2022-06-25,132376817774.30511,2022-06-25,296515688613.4835,409663663784.1593,428892506387.78864,43935708743.68857
2022-06-26,132431415058.84483,2022-06-26,296407758007.3992,401159249563.36554,428839173066.2441,43954410058.2305
2022-06-27,132484800024.26584,2022-06-27,295833783053.0691,395298984791.7696,428318583077.33496,43972590176.872826
2022-06-28,132536391678.78992,2022-06-28,295401314914.03235,386573698555.43304,427937706592.8223,43991780961.27333
2022-06-29,132587333525.20842,2022-06-29,294882070212.5422,383475927136.2873,427469403737.75055,44011056960.499626
2022-06-30,132637726004.99852,2022-06-30,293237791277.26733,380871081450.9641,425875517282.2658,44032008650.75923
2022-07-01,132685368718.95796,2022-07-01,292631311537.0073,367421020397.1044,425316680255.9653,44048724225.91967
2022-07-02,132732887039.483,2022-07-02,292334798014.5876,366903170586.91113,425067685054.07056,44065565851.59383
2022-07-03,132780681036.94762,2022-07-03,292031716547.7838,368357294540.0859,424812397584.73145,44084309026.08971
2022-07-04,132831990540.78712,2022-07-04,291943015928.8833,385787844469.56287,424775006469.6704,44102015582.95011
2022-07-05,132883060459.22824,2022-07-05,291707428709.2882,384708828292.25073,424590489168.5164,44117154040.496025
2022-07-06,132935617382.45554,2022-07-06,290826990311.8343,392146362739.568,423762607694.2898,44133676829.741104
2022-07-07,132992274806.64584,2022-07-07,290711015884.3673,412483348337.3581,423703290691.0131,44154542227.7525
2022-07-08,133048814146.78134,2022-07-08,290536084474.996,412013918375.3829,423584898621.77734,44175179704.7608
2022-07-09,133105322330.71188,2022-07-09,289882538154.58997,411973210027.8457,422987860485.3018,44193635503.162384
2022-07-10,133159006431.52246,2022-07-10,289720601398.7653,398143728032.6208,422879607830.2878,44214134853.894
2022-07-11,133209170913.70007,2022-07-11,288328436391.7919,380871219424.58093,421537607305.49194,44230196292.736916
2022-07-12,133256840887.9979,2022-07-12,287971753715.87274,368651173970.6197,421228594603.8706,44249192568.014114
2022-07-13,133308002634.2703,2022-07-13,287791087924.7833,385995867473.6531,421099090559.0536,44263110537.36507
2022-07-14,133360555574.73668,2022-07-14,287364585349.49603,392972081478.70544,420725140924.2327,44279409100.51115
2022-07-15,133414032681.8274,2022-07-15,285770626812.6322,397644418817.0242,419184659494.45953,44298380985.19604
2022-07-16,133468907747.4695,2022-07-16,285726938191.80774,404661482150.76465,419195845939.2772,44318032721.06141
2022-07-17,133522229738.26936,2022-07-17,285640145591.3515,397092830261.95807,419162375329.62085,44334816857.859566
