start_time,datetime,velocity_supply_total
2021-01-09 11:00:00,2021-01-09 11:00:00,14.267519503348309
2021-01-09 12:00:00,2021-01-09 12:00:00,14.268195723134484
2021-01-09 13:00:00,2021-01-09 13:00:00,14.268901851363198
2021-01-09 14:00:00,2021-01-09 14:00:00,14.271031533495767
2021-01-09 15:00:00,2021-01-09 15:00:00,14.272657586729858
2021-01-09 16:00:00,2021-01-09 16:00:00,14.273636503787424
2021-01-09 17:00:00,2021-01-09 17:00:00,14.27500666585412
2021-01-09 18:00:00,2021-01-09 18:00:00,14.275091382351878
2021-01-09 19:00:00,2021-01-09 19:00:00,14.275764902006369
2021-01-09 20:00:00,2021-01-09 20:00:00,14.283193832836968
2021-01-09 21:00:00,2021-01-09 21:00:00,14.286034887756466
2021-01-09 22:00:00,2021-01-09 22:00:00,14.288659734960357
2021-01-09 23:00:00,2021-01-09 23:00:00,14.29040942122752
2021-01-10 00:00:00,2021-01-10 00:00:00,14.292251679974475
2021-01-10 01:00:00,2021-01-10 01:00:00,14.2944492706344
2021-01-10 02:00:00,2021-01-10 02:00:00,14.296120131205845
2021-01-10 03:00:00,2021-01-10 03:00:00,14.298522620598938
2021-01-10 04:00:00,2021-01-10 04:00:00,14.29977299355006
2021-01-10 05:00:00,2021-01-10 05:00:00,14.300391320075583
2021-01-10 06:00:00,2021-01-10 06:00:00,14.301112071965814
2021-01-10 07:00:00,2021-01-10 07:00:00,14.302328486940183
2021-01-10 08:00:00,2021-01-10 08:00:00,14.303314806251526
2021-01-10 09:00:00,2021-01-10 09:00:00,14.303678238845396
2021-01-10 10:00:00,2021-01-10 10:00:00,14.304849909358298
2021-01-10 11:00:00,2021-01-10 11:00:00,14.306527994796664
2021-01-10 12:00:00,2021-01-10 12:00:00,14.308264498035951
2021-01-10 13:00:00,2021-01-10 13:00:00,14.309506934837696
2021-01-10 14:00:00,2021-01-10 14:00:00,14.311029965228252
2021-01-10 15:00:00,2021-01-10 15:00:00,14.314996402600862
2021-01-10 16:00:00,2021-01-10 16:00:00,14.316048747277122
2021-01-10 17:00:00,2021-01-10 17:00:00,14.31778055404236
2021-01-10 18:00:00,2021-01-10 18:00:00,14.318550227352064
2021-01-10 19:00:00,2021-01-10 19:00:00,14.31933444971918
2021-01-10 20:00:00,2021-01-10 20:00:00,14.321541710412864
2021-01-10 21:00:00,2021-01-10 21:00:00,14.326293724380491
2021-01-10 22:00:00,2021-01-10 22:00:00,14.327523718591811
2021-01-10 23:00:00,2021-01-10 23:00:00,14.32977370865916
2021-01-11 00:00:00,2021-01-11 00:00:00,14.331951254909535
2021-01-11 01:00:00,2021-01-11 01:00:00,14.334118931166085
2021-01-11 02:00:00,2021-01-11 02:00:00,14.336978748709615
2021-01-11 03:00:00,2021-01-11 03:00:00,14.342883232078952
2021-01-11 04:00:00,2021-01-11 04:00:00,14.346630364643955
2021-01-11 05:00:00,2021-01-11 05:00:00,14.354957543841712
2021-01-11 06:00:00,2021-01-11 06:00:00,14.358653864362962
2021-01-11 07:00:00,2021-01-11 07:00:00,14.361933118717063
2021-01-11 08:00:00,2021-01-11 08:00:00,14.3648856459424
2021-01-11 09:00:00,2021-01-11 09:00:00,14.366987033941337
2021-01-11 10:00:00,2021-01-11 10:00:00,14.368426327631305
2021-01-11 11:00:00,2021-01-11 11:00:00,14.371125705884152
2021-01-11 12:00:00,2021-01-11 12:00:00,14.37493821479442
2021-01-11 13:00:00,2021-01-11 13:00:00,14.378531846485226
2021-01-11 14:00:00,2021-01-11 14:00:00,14.382900071271722
2021-01-11 15:00:00,2021-01-11 15:00:00,14.388171355057
2021-01-11 16:00:00,2021-01-11 16:00:00,14.39345774822652
2021-01-11 17:00:00,2021-01-11 17:00:00,14.398773687602938
2021-01-11 18:00:00,2021-01-11 18:00:00,14.403780184694568
2021-01-11 19:00:00,2021-01-11 19:00:00,14.408091387782784
2021-01-11 20:00:00,2021-01-11 20:00:00,14.41210497237782
2021-01-11 21:00:00,2021-01-11 21:00:00,14.416879493150663
2021-01-11 22:00:00,2021-01-11 22:00:00,14.423202016611766
2021-01-11 23:00:00,2021-01-11 23:00:00,14.425534112576685
2021-01-12 00:00:00,2021-01-12 00:00:00,14.428504720528132
2021-01-12 01:00:00,2021-01-12 01:00:00,14.433260383078224
2021-01-12 02:00:00,2021-01-12 02:00:00,14.439344455679205
2021-01-12 03:00:00,2021-01-12 03:00:00,14.44462591986731
2021-01-12 04:00:00,2021-01-12 04:00:00,14.449065887567196
2021-01-12 05:00:00,2021-01-12 05:00:00,14.45053439397889
2021-01-12 06:00:00,2021-01-12 06:00:00,14.452060953083352
2021-01-12 07:00:00,2021-01-12 07:00:00,14.453736880037688
2021-01-12 08:00:00,2021-01-12 08:00:00,14.454858107857891
2021-01-12 09:00:00,2021-01-12 09:00:00,14.455712947129822
2021-01-12 10:00:00,2021-01-12 10:00:00,14.45676179475491
2021-01-12 11:00:00,2021-01-12 11:00:00,14.457581389040318
2021-01-12 12:00:00,2021-01-12 12:00:00,14.458632717093671
2021-01-12 13:00:00,2021-01-12 13:00:00,14.46151112058688
2021-01-12 14:00:00,2021-01-12 14:00:00,14.467188846646629
2021-01-12 15:00:00,2021-01-12 15:00:00,14.468674140502298
2021-01-12 16:00:00,2021-01-12 16:00:00,14.470747572030628
2021-01-12 17:00:00,2021-01-12 17:00:00,14.472588242345257
2021-01-12 18:00:00,2021-01-12 18:00:00,14.47818425302448
2021-01-12 19:00:00,2021-01-12 19:00:00,14.483461727485134
2021-01-12 20:00:00,2021-01-12 20:00:00,14.485353336834986
2021-01-12 21:00:00,2021-01-12 21:00:00,14.48713202461941
2021-01-12 22:00:00,2021-01-12 22:00:00,14.48850863048108
2021-01-12 23:00:00,2021-01-12 23:00:00,14.49346728873902
2021-01-13 00:00:00,2021-01-13 00:00:00,14.495464345754216
2021-01-13 01:00:00,2021-01-13 01:00:00,14.501650610902358
2021-01-13 02:00:00,2021-01-13 02:00:00,14.502162991006106
2021-01-13 03:00:00,2021-01-13 03:00:00,14.50225653377556
2021-01-13 04:00:00,2021-01-13 04:00:00,14.509575033871466
2021-01-13 05:00:00,2021-01-13 05:00:00,14.509426794847684
2021-01-13 06:00:00,2021-01-13 06:00:00,14.510338990539482
2021-01-13 07:00:00,2021-01-13 07:00:00,14.51113602495039
2021-01-13 08:00:00,2021-01-13 08:00:00,14.51228361177559
2021-01-13 09:00:00,2021-01-13 09:00:00,14.512679256997238
2021-01-13 10:00:00,2021-01-13 10:00:00,14.512989448364564
2021-01-13 11:00:00,2021-01-13 11:00:00,14.513461597819862
2021-01-13 12:00:00,2021-01-13 12:00:00,14.517488841954687
2021-01-13 13:00:00,2021-01-13 13:00:00,14.518441206532769
2021-01-13 14:00:00,2021-01-13 14:00:00,14.5253112672173
2021-01-13 15:00:00,2021-01-13 15:00:00,14.525726846299024
