start_time,datetime,failed_transactions_count_total
2022-11-01 15:00:00,2022-11-01 15:00:00,9722
2022-11-01 16:00:00,2022-11-01 16:00:00,12843
2022-11-01 17:00:00,2022-11-01 17:00:00,15027
2022-11-01 18:00:00,2022-11-01 18:00:00,10808
2022-11-01 19:00:00,2022-11-01 19:00:00,10518
2022-11-01 20:00:00,2022-11-01 20:00:00,9952
2022-11-01 21:00:00,2022-11-01 21:00:00,12612
2022-11-01 22:00:00,2022-11-01 22:00:00,10126
2022-11-01 23:00:00,2022-11-01 23:00:00,8836
2022-11-02 00:00:00,2022-11-02 00:00:00,10391
2022-11-02 01:00:00,2022-11-02 01:00:00,9868
2022-11-02 02:00:00,2022-11-02 02:00:00,11217
2022-11-02 03:00:00,2022-11-02 03:00:00,9605
2022-11-02 04:00:00,2022-11-02 04:00:00,10121
2022-11-02 05:00:00,2022-11-02 05:00:00,7354
2022-11-02 06:00:00,2022-11-02 06:00:00,5753
2022-11-02 07:00:00,2022-11-02 07:00:00,7533
2022-11-02 08:00:00,2022-11-02 08:00:00,6420
2022-11-02 09:00:00,2022-11-02 09:00:00,5554
2022-11-02 10:00:00,2022-11-02 10:00:00,7035
2022-11-02 11:00:00,2022-11-02 11:00:00,16526
2022-11-02 12:00:00,2022-11-02 12:00:00,5822
2022-11-02 13:00:00,2022-11-02 13:00:00,7136
2022-11-02 14:00:00,2022-11-02 14:00:00,8147
2022-11-02 15:00:00,2022-11-02 15:00:00,8270
2022-11-02 16:00:00,2022-11-02 16:00:00,16109
2022-11-02 17:00:00,2022-11-02 17:00:00,12856
2022-11-02 18:00:00,2022-11-02 18:00:00,24733
2022-11-02 19:00:00,2022-11-02 19:00:00,15011
2022-11-02 20:00:00,2022-11-02 20:00:00,11516
2022-11-02 21:00:00,2022-11-02 21:00:00,8538
2022-11-02 22:00:00,2022-11-02 22:00:00,7535
2022-11-02 23:00:00,2022-11-02 23:00:00,7985
2022-11-03 00:00:00,2022-11-03 00:00:00,6970
2022-11-03 01:00:00,2022-11-03 01:00:00,8491
2022-11-03 02:00:00,2022-11-03 02:00:00,8619
2022-11-03 03:00:00,2022-11-03 03:00:00,10209
2022-11-03 04:00:00,2022-11-03 04:00:00,9077
2022-11-03 05:00:00,2022-11-03 05:00:00,6944
2022-11-03 06:00:00,2022-11-03 06:00:00,7205
2022-11-03 07:00:00,2022-11-03 07:00:00,5940
2022-11-03 08:00:00,2022-11-03 08:00:00,5447
2022-11-03 09:00:00,2022-11-03 09:00:00,8529
2022-11-03 10:00:00,2022-11-03 10:00:00,13274
2022-11-03 11:00:00,2022-11-03 11:00:00,7020
2022-11-03 12:00:00,2022-11-03 12:00:00,5933
2022-11-03 13:00:00,2022-11-03 13:00:00,6578
2022-11-03 14:00:00,2022-11-03 14:00:00,7727
2022-11-03 15:00:00,2022-11-03 15:00:00,8088
2022-11-03 16:00:00,2022-11-03 16:00:00,14214
2022-11-03 17:00:00,2022-11-03 17:00:00,8495
2022-11-03 18:00:00,2022-11-03 18:00:00,8962
2022-11-03 19:00:00,2022-11-03 19:00:00,11241
2022-11-03 20:00:00,2022-11-03 20:00:00,11903
2022-11-03 21:00:00,2022-11-03 21:00:00,7752
2022-11-03 22:00:00,2022-11-03 22:00:00,10625
2022-11-03 23:00:00,2022-11-03 23:00:00,11972
2022-11-04 00:00:00,2022-11-04 00:00:00,8922
2022-11-04 01:00:00,2022-11-04 01:00:00,8293
2022-11-04 02:00:00,2022-11-04 02:00:00,6496
2022-11-04 03:00:00,2022-11-04 03:00:00,7151
2022-11-04 04:00:00,2022-11-04 04:00:00,4819
2022-11-04 05:00:00,2022-11-04 05:00:00,5737
2022-11-04 06:00:00,2022-11-04 06:00:00,6032
2022-11-04 07:00:00,2022-11-04 07:00:00,3446
2022-11-04 08:00:00,2022-11-04 08:00:00,6251
2022-11-04 09:00:00,2022-11-04 09:00:00,5834
2022-11-04 10:00:00,2022-11-04 10:00:00,6475
2022-11-04 11:00:00,2022-11-04 11:00:00,4935
2022-11-04 12:00:00,2022-11-04 12:00:00,8369
2022-11-04 13:00:00,2022-11-04 13:00:00,15293
2022-11-04 14:00:00,2022-11-04 14:00:00,12535
2022-11-04 15:00:00,2022-11-04 15:00:00,12585
2022-11-04 16:00:00,2022-11-04 16:00:00,9511
2022-11-04 17:00:00,2022-11-04 17:00:00,11858
2022-11-04 18:00:00,2022-11-04 18:00:00,11515
2022-11-04 19:00:00,2022-11-04 19:00:00,9151
2022-11-04 20:00:00,2022-11-04 20:00:00,8428
2022-11-04 21:00:00,2022-11-04 21:00:00,8250
2022-11-04 22:00:00,2022-11-04 22:00:00,10871
2022-11-04 23:00:00,2022-11-04 23:00:00,9317
2022-11-05 00:00:00,2022-11-05 00:00:00,9544
2022-11-05 01:00:00,2022-11-05 01:00:00,7942
2022-11-05 02:00:00,2022-11-05 02:00:00,6920
2022-11-05 03:00:00,2022-11-05 03:00:00,10478
2022-11-05 04:00:00,2022-11-05 04:00:00,6782
2022-11-05 05:00:00,2022-11-05 05:00:00,4456
2022-11-05 06:00:00,2022-11-05 06:00:00,3633
2022-11-05 07:00:00,2022-11-05 07:00:00,4251
2022-11-05 08:00:00,2022-11-05 08:00:00,4230
2022-11-05 09:00:00,2022-11-05 09:00:00,3986
2022-11-05 10:00:00,2022-11-05 10:00:00,2386
2022-11-05 11:00:00,2022-11-05 11:00:00,5923
2022-11-05 12:00:00,2022-11-05 12:00:00,6910
2022-11-05 13:00:00,2022-11-05 13:00:00,5535
2022-11-05 14:00:00,2022-11-05 14:00:00,7538
2022-11-05 15:00:00,2022-11-05 15:00:00,6889
2022-11-05 16:00:00,2022-11-05 16:00:00,7074
2022-11-05 17:00:00,2022-11-05 17:00:00,6564
2022-11-05 18:00:00,2022-11-05 18:00:00,8163
2022-11-05 19:00:00,2022-11-05 19:00:00,7327
2022-11-05 20:00:00,2022-11-05 20:00:00,8522
2022-11-05 21:00:00,2022-11-05 21:00:00,6304
2022-11-05 22:00:00,2022-11-05 22:00:00,4525
2022-11-05 23:00:00,2022-11-05 23:00:00,6489
2022-11-06 00:00:00,2022-11-06 00:00:00,7439
2022-11-06 01:00:00,2022-11-06 01:00:00,6535
2022-11-06 02:00:00,2022-11-06 02:00:00,5452
2022-11-06 03:00:00,2022-11-06 03:00:00,4261
2022-11-06 04:00:00,2022-11-06 04:00:00,4639
2022-11-06 05:00:00,2022-11-06 05:00:00,3988
2022-11-06 06:00:00,2022-11-06 06:00:00,6907
2022-11-06 07:00:00,2022-11-06 07:00:00,5451
2022-11-06 08:00:00,2022-11-06 08:00:00,4522
2022-11-06 09:00:00,2022-11-06 09:00:00,6541
2022-11-06 10:00:00,2022-11-06 10:00:00,7079
2022-11-06 11:00:00,2022-11-06 11:00:00,5071
2022-11-06 12:00:00,2022-11-06 12:00:00,7012
2022-11-06 13:00:00,2022-11-06 13:00:00,5365
2022-11-06 14:00:00,2022-11-06 14:00:00,7395
2022-11-06 15:00:00,2022-11-06 15:00:00,6646
2022-11-06 16:00:00,2022-11-06 16:00:00,9034
2022-11-06 17:00:00,2022-11-06 17:00:00,9005
2022-11-06 18:00:00,2022-11-06 18:00:00,9917
2022-11-06 19:00:00,2022-11-06 19:00:00,10024
2022-11-06 20:00:00,2022-11-06 20:00:00,8165
2022-11-06 21:00:00,2022-11-06 21:00:00,6282
2022-11-06 22:00:00,2022-11-06 22:00:00,7281
2022-11-06 23:00:00,2022-11-06 23:00:00,9755
2022-11-07 00:00:00,2022-11-07 00:00:00,7790
2022-11-07 01:00:00,2022-11-07 01:00:00,8675
2022-11-07 02:00:00,2022-11-07 02:00:00,5420
2022-11-07 03:00:00,2022-11-07 03:00:00,5326
2022-11-07 04:00:00,2022-11-07 04:00:00,4675
2022-11-07 05:00:00,2022-11-07 05:00:00,7058
2022-11-07 06:00:00,2022-11-07 06:00:00,5147
2022-11-07 07:00:00,2022-11-07 07:00:00,8611
2022-11-07 08:00:00,2022-11-07 08:00:00,6091
2022-11-07 09:00:00,2022-11-07 09:00:00,4705
2022-11-07 10:00:00,2022-11-07 10:00:00,4628
2022-11-07 11:00:00,2022-11-07 11:00:00,4221
2022-11-07 12:00:00,2022-11-07 12:00:00,6907
2022-11-07 13:00:00,2022-11-07 13:00:00,8769
2022-11-07 14:00:00,2022-11-07 14:00:00,11468
2022-11-07 15:00:00,2022-11-07 15:00:00,11601
2022-11-07 16:00:00,2022-11-07 16:00:00,11024
2022-11-07 17:00:00,2022-11-07 17:00:00,8080
2022-11-07 18:00:00,2022-11-07 18:00:00,11057
2022-11-07 19:00:00,2022-11-07 19:00:00,14563
2022-11-07 20:00:00,2022-11-07 20:00:00,12718
2022-11-07 21:00:00,2022-11-07 21:00:00,10774
2022-11-07 22:00:00,2022-11-07 22:00:00,9653
2022-11-07 23:00:00,2022-11-07 23:00:00,9506
2022-11-08 00:00:00,2022-11-08 00:00:00,8070
2022-11-08 01:00:00,2022-11-08 01:00:00,10745
2022-11-08 02:00:00,2022-11-08 02:00:00,9707
2022-11-08 03:00:00,2022-11-08 03:00:00,10903
2022-11-08 04:00:00,2022-11-08 04:00:00,15424
2022-11-08 05:00:00,2022-11-08 05:00:00,12419
2022-11-08 06:00:00,2022-11-08 06:00:00,8011
2022-11-08 07:00:00,2022-11-08 07:00:00,5398
2022-11-08 08:00:00,2022-11-08 08:00:00,4020
2022-11-08 09:00:00,2022-11-08 09:00:00,5351
2022-11-08 10:00:00,2022-11-08 10:00:00,4407
2022-11-08 11:00:00,2022-11-08 11:00:00,6818
2022-11-08 12:00:00,2022-11-08 12:00:00,5790
2022-11-08 13:00:00,2022-11-08 13:00:00,7656
2022-11-08 14:00:00,2022-11-08 14:00:00,12221
2022-11-08 15:00:00,2022-11-08 15:00:00,10955
2022-11-08 16:00:00,2022-11-08 16:00:00,22430
2022-11-08 17:00:00,2022-11-08 17:00:00,20552
2022-11-08 18:00:00,2022-11-08 18:00:00,25925
2022-11-08 19:00:00,2022-11-08 19:00:00,24104
2022-11-08 20:00:00,2022-11-08 20:00:00,16113
2022-11-08 21:00:00,2022-11-08 21:00:00,10549
2022-11-08 22:00:00,2022-11-08 22:00:00,10821
2022-11-08 23:00:00,2022-11-08 23:00:00,9370
2022-11-09 00:00:00,2022-11-09 00:00:00,8612
2022-11-09 01:00:00,2022-11-09 01:00:00,7793
2022-11-09 02:00:00,2022-11-09 02:00:00,7635
2022-11-09 03:00:00,2022-11-09 03:00:00,10526
2022-11-09 04:00:00,2022-11-09 04:00:00,5235
2022-11-09 05:00:00,2022-11-09 05:00:00,7546
2022-11-09 06:00:00,2022-11-09 06:00:00,5105
2022-11-09 07:00:00,2022-11-09 07:00:00,6622
2022-11-09 08:00:00,2022-11-09 08:00:00,10471
2022-11-09 09:00:00,2022-11-09 09:00:00,19923
2022-11-09 10:00:00,2022-11-09 10:00:00,22065
2022-11-09 11:00:00,2022-11-09 11:00:00,9446
2022-11-09 12:00:00,2022-11-09 12:00:00,9633
2022-11-09 13:00:00,2022-11-09 13:00:00,12107
2022-11-09 14:00:00,2022-11-09 14:00:00,12687
2022-11-09 15:00:00,2022-11-09 15:00:00,20864
2022-11-09 16:00:00,2022-11-09 16:00:00,16796
2022-11-09 17:00:00,2022-11-09 17:00:00,11689
2022-11-09 18:00:00,2022-11-09 18:00:00,16050
2022-11-09 19:00:00,2022-11-09 19:00:00,20579
2022-11-09 20:00:00,2022-11-09 20:00:00,18818
2022-11-09 21:00:00,2022-11-09 21:00:00,23920
2022-11-09 22:00:00,2022-11-09 22:00:00,13017
2022-11-09 23:00:00,2022-11-09 23:00:00,19631
2022-11-10 00:00:00,2022-11-10 00:00:00,14527
2022-11-10 01:00:00,2022-11-10 01:00:00,11969
2022-11-10 02:00:00,2022-11-10 02:00:00,10522
2022-11-10 03:00:00,2022-11-10 03:00:00,12579
2022-11-10 04:00:00,2022-11-10 04:00:00,9641
2022-11-10 05:00:00,2022-11-10 05:00:00,10604
2022-11-10 06:00:00,2022-11-10 06:00:00,9205
2022-11-10 07:00:00,2022-11-10 07:00:00,9753
2022-11-10 08:00:00,2022-11-10 08:00:00,10186
2022-11-10 09:00:00,2022-11-10 09:00:00,10365
2022-11-10 10:00:00,2022-11-10 10:00:00,10880
2022-11-10 11:00:00,2022-11-10 11:00:00,14682
2022-11-10 12:00:00,2022-11-10 12:00:00,24781
2022-11-10 13:00:00,2022-11-10 13:00:00,26220
2022-11-10 14:00:00,2022-11-10 14:00:00,13519
2022-11-10 15:00:00,2022-11-10 15:00:00,14830
2022-11-10 16:00:00,2022-11-10 16:00:00,18695
2022-11-10 17:00:00,2022-11-10 17:00:00,16330
2022-11-10 18:00:00,2022-11-10 18:00:00,10192
2022-11-10 19:00:00,2022-11-10 19:00:00,9735
2022-11-10 20:00:00,2022-11-10 20:00:00,14355
2022-11-10 21:00:00,2022-11-10 21:00:00,11050
2022-11-10 22:00:00,2022-11-10 22:00:00,8065
2022-11-10 23:00:00,2022-11-10 23:00:00,10279
2022-11-11 00:00:00,2022-11-11 00:00:00,8211
2022-11-11 01:00:00,2022-11-11 01:00:00,9471
2022-11-11 02:00:00,2022-11-11 02:00:00,8700
2022-11-11 03:00:00,2022-11-11 03:00:00,11328
2022-11-11 04:00:00,2022-11-11 04:00:00,7496
2022-11-11 05:00:00,2022-11-11 05:00:00,8138
2022-11-11 06:00:00,2022-11-11 06:00:00,7611
2022-11-11 07:00:00,2022-11-11 07:00:00,6068
2022-11-11 08:00:00,2022-11-11 08:00:00,6810
2022-11-11 09:00:00,2022-11-11 09:00:00,7172
2022-11-11 10:00:00,2022-11-11 10:00:00,5579
2022-11-11 11:00:00,2022-11-11 11:00:00,6938
2022-11-11 12:00:00,2022-11-11 12:00:00,6256
2022-11-11 13:00:00,2022-11-11 13:00:00,8427
2022-11-11 14:00:00,2022-11-11 14:00:00,23102
2022-11-11 15:00:00,2022-11-11 15:00:00,12203
2022-11-11 16:00:00,2022-11-11 16:00:00,11138
2022-11-11 17:00:00,2022-11-11 17:00:00,11088
2022-11-11 18:00:00,2022-11-11 18:00:00,8763
2022-11-11 19:00:00,2022-11-11 19:00:00,10928
2022-11-11 20:00:00,2022-11-11 20:00:00,9016
2022-11-11 21:00:00,2022-11-11 21:00:00,7504
2022-11-11 22:00:00,2022-11-11 22:00:00,7608
2022-11-11 23:00:00,2022-11-11 23:00:00,7403
2022-11-12 00:00:00,2022-11-12 00:00:00,7617
2022-11-12 01:00:00,2022-11-12 01:00:00,6732
2022-11-12 02:00:00,2022-11-12 02:00:00,4306
2022-11-12 03:00:00,2022-11-12 03:00:00,8310
2022-11-12 04:00:00,2022-11-12 04:00:00,14028
2022-11-12 05:00:00,2022-11-12 05:00:00,10294
2022-11-12 06:00:00,2022-11-12 06:00:00,23226
2022-11-12 07:00:00,2022-11-12 07:00:00,6042
2022-11-12 08:00:00,2022-11-12 08:00:00,4518
2022-11-12 09:00:00,2022-11-12 09:00:00,3158
2022-11-12 10:00:00,2022-11-12 10:00:00,5896
2022-11-12 11:00:00,2022-11-12 11:00:00,4442
2022-11-12 12:00:00,2022-11-12 12:00:00,12102
2022-11-12 13:00:00,2022-11-12 13:00:00,19403
2022-11-12 14:00:00,2022-11-12 14:00:00,14027
2022-11-12 15:00:00,2022-11-12 15:00:00,5831
2022-11-12 16:00:00,2022-11-12 16:00:00,6091
2022-11-12 17:00:00,2022-11-12 17:00:00,6746
2022-11-12 18:00:00,2022-11-12 18:00:00,8069
2022-11-12 19:00:00,2022-11-12 19:00:00,8754
2022-11-12 20:00:00,2022-11-12 20:00:00,5253
2022-11-12 21:00:00,2022-11-12 21:00:00,7332
2022-11-12 22:00:00,2022-11-12 22:00:00,5578
2022-11-12 23:00:00,2022-11-12 23:00:00,4807
2022-11-13 00:00:00,2022-11-13 00:00:00,5348
2022-11-13 01:00:00,2022-11-13 01:00:00,7016
2022-11-13 02:00:00,2022-11-13 02:00:00,6013
2022-11-13 03:00:00,2022-11-13 03:00:00,4431
2022-11-13 04:00:00,2022-11-13 04:00:00,2907
2022-11-13 05:00:00,2022-11-13 05:00:00,2919
2022-11-13 06:00:00,2022-11-13 06:00:00,4098
2022-11-13 07:00:00,2022-11-13 07:00:00,5997
2022-11-13 08:00:00,2022-11-13 08:00:00,4232
2022-11-13 09:00:00,2022-11-13 09:00:00,6705
2022-11-13 10:00:00,2022-11-13 10:00:00,6150
2022-11-13 11:00:00,2022-11-13 11:00:00,8077
2022-11-13 12:00:00,2022-11-13 12:00:00,5606
2022-11-13 13:00:00,2022-11-13 13:00:00,9245
2022-11-13 14:00:00,2022-11-13 14:00:00,5612
2022-11-13 15:00:00,2022-11-13 15:00:00,8090
2022-11-13 16:00:00,2022-11-13 16:00:00,7592
2022-11-13 17:00:00,2022-11-13 17:00:00,7580
2022-11-13 18:00:00,2022-11-13 18:00:00,10111
2022-11-13 19:00:00,2022-11-13 19:00:00,13042
2022-11-13 20:00:00,2022-11-13 20:00:00,11280
2022-11-13 21:00:00,2022-11-13 21:00:00,11082
2022-11-13 22:00:00,2022-11-13 22:00:00,7097
2022-11-13 23:00:00,2022-11-13 23:00:00,6842
2022-11-14 00:00:00,2022-11-14 00:00:00,9315
2022-11-14 01:00:00,2022-11-14 01:00:00,10256
2022-11-14 02:00:00,2022-11-14 02:00:00,9993
2022-11-14 03:00:00,2022-11-14 03:00:00,9588
2022-11-14 04:00:00,2022-11-14 04:00:00,10170
2022-11-14 05:00:00,2022-11-14 05:00:00,6637
2022-11-14 06:00:00,2022-11-14 06:00:00,11213
2022-11-14 07:00:00,2022-11-14 07:00:00,9411
2022-11-14 08:00:00,2022-11-14 08:00:00,8606
2022-11-14 09:00:00,2022-11-14 09:00:00,4791
2022-11-14 10:00:00,2022-11-14 10:00:00,4820
2022-11-14 11:00:00,2022-11-14 11:00:00,6622
2022-11-14 12:00:00,2022-11-14 12:00:00,5642
2022-11-14 13:00:00,2022-11-14 13:00:00,12436
2022-11-14 14:00:00,2022-11-14 14:00:00,7386
2022-11-14 15:00:00,2022-11-14 15:00:00,6107
2022-11-14 16:00:00,2022-11-14 16:00:00,7999
2022-11-14 17:00:00,2022-11-14 17:00:00,5076
2022-11-14 18:00:00,2022-11-14 18:00:00,8056
2022-11-14 19:00:00,2022-11-14 19:00:00,8368
2022-11-14 20:00:00,2022-11-14 20:00:00,6647
2022-11-14 21:00:00,2022-11-14 21:00:00,12903
2022-11-14 22:00:00,2022-11-14 22:00:00,8610
2022-11-14 23:00:00,2022-11-14 23:00:00,8936
2022-11-15 00:00:00,2022-11-15 00:00:00,6631
2022-11-15 01:00:00,2022-11-15 01:00:00,6371
2022-11-15 02:00:00,2022-11-15 02:00:00,7118
2022-11-15 03:00:00,2022-11-15 03:00:00,7402
2022-11-15 04:00:00,2022-11-15 04:00:00,5328
2022-11-15 05:00:00,2022-11-15 05:00:00,4605
2022-11-15 06:00:00,2022-11-15 06:00:00,5155
2022-11-15 07:00:00,2022-11-15 07:00:00,5398
2022-11-15 08:00:00,2022-11-15 08:00:00,7873
2022-11-15 09:00:00,2022-11-15 09:00:00,5989
2022-11-15 10:00:00,2022-11-15 10:00:00,5138
2022-11-15 11:00:00,2022-11-15 11:00:00,4166
2022-11-15 12:00:00,2022-11-15 12:00:00,5735
2022-11-15 13:00:00,2022-11-15 13:00:00,9315
2022-11-15 14:00:00,2022-11-15 14:00:00,10086
2022-11-15 15:00:00,2022-11-15 15:00:00,8564
2022-11-15 16:00:00,2022-11-15 16:00:00,8915
2022-11-15 17:00:00,2022-11-15 17:00:00,9037
2022-11-15 18:00:00,2022-11-15 18:00:00,10106
2022-11-15 19:00:00,2022-11-15 19:00:00,9892
2022-11-15 20:00:00,2022-11-15 20:00:00,6525
2022-11-15 21:00:00,2022-11-15 21:00:00,6452
2022-11-15 22:00:00,2022-11-15 22:00:00,8364
2022-11-15 23:00:00,2022-11-15 23:00:00,4885
2022-11-16 00:00:00,2022-11-16 00:00:00,5330
2022-11-16 01:00:00,2022-11-16 01:00:00,8212
2022-11-16 02:00:00,2022-11-16 02:00:00,9134
2022-11-16 03:00:00,2022-11-16 03:00:00,5216
2022-11-16 04:00:00,2022-11-16 04:00:00,4904
2022-11-16 05:00:00,2022-11-16 05:00:00,5652
2022-11-16 06:00:00,2022-11-16 06:00:00,4915
2022-11-16 07:00:00,2022-11-16 07:00:00,4390
2022-11-16 08:00:00,2022-11-16 08:00:00,7934
2022-11-16 09:00:00,2022-11-16 09:00:00,5494
2022-11-16 10:00:00,2022-11-16 10:00:00,4665
2022-11-16 11:00:00,2022-11-16 11:00:00,4623
2022-11-16 12:00:00,2022-11-16 12:00:00,8276
2022-11-16 13:00:00,2022-11-16 13:00:00,10255
2022-11-16 14:00:00,2022-11-16 14:00:00,8845
2022-11-16 15:00:00,2022-11-16 15:00:00,9874
2022-11-16 16:00:00,2022-11-16 16:00:00,9991
2022-11-16 17:00:00,2022-11-16 17:00:00,8592
2022-11-16 18:00:00,2022-11-16 18:00:00,9614
2022-11-16 19:00:00,2022-11-16 19:00:00,8661
2022-11-16 20:00:00,2022-11-16 20:00:00,6043
2022-11-16 21:00:00,2022-11-16 21:00:00,8033
2022-11-16 22:00:00,2022-11-16 22:00:00,10068
2022-11-16 23:00:00,2022-11-16 23:00:00,8576
2022-11-17 00:00:00,2022-11-17 00:00:00,5018
2022-11-17 01:00:00,2022-11-17 01:00:00,5117
2022-11-17 02:00:00,2022-11-17 02:00:00,6353
2022-11-17 03:00:00,2022-11-17 03:00:00,4736
2022-11-17 04:00:00,2022-11-17 04:00:00,6006
2022-11-17 05:00:00,2022-11-17 05:00:00,3730
2022-11-17 06:00:00,2022-11-17 06:00:00,6377
2022-11-17 07:00:00,2022-11-17 07:00:00,6440
2022-11-17 08:00:00,2022-11-17 08:00:00,7327
2022-11-17 09:00:00,2022-11-17 09:00:00,8153
2022-11-17 10:00:00,2022-11-17 10:00:00,4295
2022-11-17 11:00:00,2022-11-17 11:00:00,10395
2022-11-17 12:00:00,2022-11-17 12:00:00,4898
2022-11-17 13:00:00,2022-11-17 13:00:00,8662
2022-11-17 14:00:00,2022-11-17 14:00:00,7912
2022-11-17 15:00:00,2022-11-17 15:00:00,12198
2022-11-17 16:00:00,2022-11-17 16:00:00,8638
2022-11-17 17:00:00,2022-11-17 17:00:00,9984
2022-11-17 18:00:00,2022-11-17 18:00:00,7591
2022-11-17 19:00:00,2022-11-17 19:00:00,9688
2022-11-17 20:00:00,2022-11-17 20:00:00,14614
2022-11-17 21:00:00,2022-11-17 21:00:00,6916
2022-11-17 22:00:00,2022-11-17 22:00:00,7992
2022-11-17 23:00:00,2022-11-17 23:00:00,7401
2022-11-18 00:00:00,2022-11-18 00:00:00,7349
2022-11-18 01:00:00,2022-11-18 01:00:00,5887
2022-11-18 02:00:00,2022-11-18 02:00:00,5501
2022-11-18 03:00:00,2022-11-18 03:00:00,3657
2022-11-18 04:00:00,2022-11-18 04:00:00,3683
2022-11-18 05:00:00,2022-11-18 05:00:00,8036
2022-11-18 06:00:00,2022-11-18 06:00:00,7292
2022-11-18 07:00:00,2022-11-18 07:00:00,3735
2022-11-18 08:00:00,2022-11-18 08:00:00,4254
2022-11-18 09:00:00,2022-11-18 09:00:00,4560
2022-11-18 10:00:00,2022-11-18 10:00:00,4607
2022-11-18 11:00:00,2022-11-18 11:00:00,5325
2022-11-18 12:00:00,2022-11-18 12:00:00,6806
2022-11-18 13:00:00,2022-11-18 13:00:00,7276
2022-11-18 14:00:00,2022-11-18 14:00:00,7539
2022-11-18 15:00:00,2022-11-18 15:00:00,6852
2022-11-18 16:00:00,2022-11-18 16:00:00,8685
2022-11-18 17:00:00,2022-11-18 17:00:00,10388
2022-11-18 18:00:00,2022-11-18 18:00:00,9644
2022-11-18 19:00:00,2022-11-18 19:00:00,5594
2022-11-18 20:00:00,2022-11-18 20:00:00,4647
2022-11-18 21:00:00,2022-11-18 21:00:00,5844
2022-11-18 22:00:00,2022-11-18 22:00:00,6620
2022-11-18 23:00:00,2022-11-18 23:00:00,5709
2022-11-19 00:00:00,2022-11-19 00:00:00,5212
2022-11-19 01:00:00,2022-11-19 01:00:00,6679
2022-11-19 02:00:00,2022-11-19 02:00:00,5430
2022-11-19 03:00:00,2022-11-19 03:00:00,3458
2022-11-19 04:00:00,2022-11-19 04:00:00,3077
2022-11-19 05:00:00,2022-11-19 05:00:00,3842
2022-11-19 06:00:00,2022-11-19 06:00:00,2805
2022-11-19 07:00:00,2022-11-19 07:00:00,4267
2022-11-19 08:00:00,2022-11-19 08:00:00,2245
2022-11-19 09:00:00,2022-11-19 09:00:00,2871
2022-11-19 10:00:00,2022-11-19 10:00:00,4948
2022-11-19 11:00:00,2022-11-19 11:00:00,7319
2022-11-19 12:00:00,2022-11-19 12:00:00,8009
2022-11-19 13:00:00,2022-11-19 13:00:00,7549
2022-11-19 14:00:00,2022-11-19 14:00:00,7067
2022-11-19 15:00:00,2022-11-19 15:00:00,5434
2022-11-19 16:00:00,2022-11-19 16:00:00,6196
2022-11-19 17:00:00,2022-11-19 17:00:00,9850
2022-11-19 18:00:00,2022-11-19 18:00:00,6303
2022-11-19 19:00:00,2022-11-19 19:00:00,7963
2022-11-19 20:00:00,2022-11-19 20:00:00,9354
2022-11-19 21:00:00,2022-11-19 21:00:00,5635
2022-11-19 22:00:00,2022-11-19 22:00:00,7355
2022-11-19 23:00:00,2022-11-19 23:00:00,5191
2022-11-20 00:00:00,2022-11-20 00:00:00,6540
2022-11-20 01:00:00,2022-11-20 01:00:00,7887
2022-11-20 02:00:00,2022-11-20 02:00:00,4130
2022-11-20 03:00:00,2022-11-20 03:00:00,4565
2022-11-20 04:00:00,2022-11-20 04:00:00,3157
2022-11-20 05:00:00,2022-11-20 05:00:00,4622
2022-11-20 06:00:00,2022-11-20 06:00:00,3201
2022-11-20 07:00:00,2022-11-20 07:00:00,3670
2022-11-20 08:00:00,2022-11-20 08:00:00,6319
2022-11-20 09:00:00,2022-11-20 09:00:00,7431
2022-11-20 10:00:00,2022-11-20 10:00:00,8939
2022-11-20 11:00:00,2022-11-20 11:00:00,10598
2022-11-20 12:00:00,2022-11-20 12:00:00,9545
2022-11-20 13:00:00,2022-11-20 13:00:00,8198
2022-11-20 14:00:00,2022-11-20 14:00:00,6005
2022-11-20 15:00:00,2022-11-20 15:00:00,7962
2022-11-20 16:00:00,2022-11-20 16:00:00,6303
2022-11-20 17:00:00,2022-11-20 17:00:00,7604
2022-11-20 18:00:00,2022-11-20 18:00:00,6242
2022-11-20 19:00:00,2022-11-20 19:00:00,6159
2022-11-20 20:00:00,2022-11-20 20:00:00,6473
2022-11-20 21:00:00,2022-11-20 21:00:00,9827
2022-11-20 22:00:00,2022-11-20 22:00:00,9416
2022-11-20 23:00:00,2022-11-20 23:00:00,7842
2022-11-21 00:00:00,2022-11-21 00:00:00,7850
2022-11-21 01:00:00,2022-11-21 01:00:00,4075
2022-11-21 02:00:00,2022-11-21 02:00:00,7672
2022-11-21 03:00:00,2022-11-21 03:00:00,5426
2022-11-21 04:00:00,2022-11-21 04:00:00,5123
2022-11-21 05:00:00,2022-11-21 05:00:00,5847
2022-11-21 06:00:00,2022-11-21 06:00:00,2979
2022-11-21 07:00:00,2022-11-21 07:00:00,4463
2022-11-21 08:00:00,2022-11-21 08:00:00,5421
2022-11-21 09:00:00,2022-11-21 09:00:00,10737
2022-11-21 10:00:00,2022-11-21 10:00:00,5306
2022-11-21 11:00:00,2022-11-21 11:00:00,4364
2022-11-21 12:00:00,2022-11-21 12:00:00,6349
2022-11-21 13:00:00,2022-11-21 13:00:00,5286
2022-11-21 14:00:00,2022-11-21 14:00:00,5669
2022-11-21 15:00:00,2022-11-21 15:00:00,5183
2022-11-21 16:00:00,2022-11-21 16:00:00,9616
