start_time,datetime,staking_validator_total
2024-01-17 17:00:00,2024-01-17 17:00:00,1174472
2024-01-17 18:00:00,2024-01-17 18:00:00,1174573
2024-01-17 19:00:00,2024-01-17 19:00:00,1174652
2024-01-17 20:00:00,2024-01-17 20:00:00,1174853
2024-01-17 21:00:00,2024-01-17 21:00:00,1174883
2024-01-17 22:00:00,2024-01-17 22:00:00,1175278
2024-01-17 23:00:00,2024-01-17 23:00:00,1175290
2024-01-18 00:00:00,2024-01-18 00:00:00,1175337
2024-01-18 01:00:00,2024-01-18 01:00:00,1175530
2024-01-18 02:00:00,2024-01-18 02:00:00,1175577
2024-01-18 03:00:00,2024-01-18 03:00:00,1175649
2024-01-18 04:00:00,2024-01-18 04:00:00,1175693
2024-01-18 05:00:00,2024-01-18 05:00:00,1175857
2024-01-18 06:00:00,2024-01-18 06:00:00,1175877
2024-01-18 07:00:00,2024-01-18 07:00:00,1175886
2024-01-18 08:00:00,2024-01-18 08:00:00,1176177
2024-01-18 09:00:00,2024-01-18 09:00:00,1176404
2024-01-18 10:00:00,2024-01-18 10:00:00,1176669
2024-01-18 11:00:00,2024-01-18 11:00:00,1176958
2024-01-18 12:00:00,2024-01-18 12:00:00,1177084
2024-01-18 13:00:00,2024-01-18 13:00:00,1177261
2024-01-18 14:00:00,2024-01-18 14:00:00,1177397
2024-01-18 15:00:00,2024-01-18 15:00:00,1177546
2024-01-18 16:00:00,2024-01-18 16:00:00,1177644
2024-01-18 17:00:00,2024-01-18 17:00:00,1177748
2024-01-18 18:00:00,2024-01-18 18:00:00,1177926
2024-01-18 19:00:00,2024-01-18 19:00:00,1178016
2024-01-18 20:00:00,2024-01-18 20:00:00,1178112
2024-01-18 21:00:00,2024-01-18 21:00:00,1178120
2024-01-18 22:00:00,2024-01-18 22:00:00,1178761
2024-01-18 23:00:00,2024-01-18 23:00:00,1178878
2024-01-19 00:00:00,2024-01-19 00:00:00,1178897
2024-01-19 01:00:00,2024-01-19 01:00:00,1179022
2024-01-19 02:00:00,2024-01-19 02:00:00,1179098
2024-01-19 03:00:00,2024-01-19 03:00:00,1179185
2024-01-19 04:00:00,2024-01-19 04:00:00,1179230
2024-01-19 05:00:00,2024-01-19 05:00:00,1179425
2024-01-19 06:00:00,2024-01-19 06:00:00,1179550
2024-01-19 07:00:00,2024-01-19 07:00:00,1179599
2024-01-19 08:00:00,2024-01-19 08:00:00,1179666
2024-01-19 09:00:00,2024-01-19 09:00:00,1179774
2024-01-19 10:00:00,2024-01-19 10:00:00,1179953
2024-01-19 11:00:00,2024-01-19 11:00:00,1180307
2024-01-19 12:00:00,2024-01-19 12:00:00,1180592
2024-01-19 13:00:00,2024-01-19 13:00:00,1180606
2024-01-19 14:00:00,2024-01-19 14:00:00,1180973
2024-01-19 15:00:00,2024-01-19 15:00:00,1181063
2024-01-19 16:00:00,2024-01-19 16:00:00,1181170
2024-01-19 17:00:00,2024-01-19 17:00:00,1181211
2024-01-19 18:00:00,2024-01-19 18:00:00,1181363
2024-01-19 19:00:00,2024-01-19 19:00:00,1181449
2024-01-19 20:00:00,2024-01-19 20:00:00,1181475
2024-01-19 21:00:00,2024-01-19 21:00:00,1181516
2024-01-19 22:00:00,2024-01-19 22:00:00,1181897
2024-01-19 23:00:00,2024-01-19 23:00:00,1181941
2024-01-20 00:00:00,2024-01-20 00:00:00,1181945
2024-01-20 01:00:00,2024-01-20 01:00:00,1181954
2024-01-20 02:00:00,2024-01-20 02:00:00,1182039
2024-01-20 03:00:00,2024-01-20 03:00:00,1182159
2024-01-20 04:00:00,2024-01-20 04:00:00,1182170
2024-01-20 05:00:00,2024-01-20 05:00:00,1182298
2024-01-20 06:00:00,2024-01-20 06:00:00,1182309
2024-01-20 07:00:00,2024-01-20 07:00:00,1182338
2024-01-20 08:00:00,2024-01-20 08:00:00,1182374
2024-01-20 09:00:00,2024-01-20 09:00:00,1182410
2024-01-20 10:00:00,2024-01-20 10:00:00,1182427
2024-01-20 11:00:00,2024-01-20 11:00:00,1182514
2024-01-20 12:00:00,2024-01-20 12:00:00,1182719
2024-01-20 13:00:00,2024-01-20 13:00:00,1182876
2024-01-20 14:00:00,2024-01-20 14:00:00,1182987
2024-01-20 15:00:00,2024-01-20 15:00:00,1183068
2024-01-20 16:00:00,2024-01-20 16:00:00,1183136
2024-01-20 17:00:00,2024-01-20 17:00:00,1183226
2024-01-20 18:00:00,2024-01-20 18:00:00,1183238
2024-01-20 19:00:00,2024-01-20 19:00:00,1183280
2024-01-20 20:00:00,2024-01-20 20:00:00,1183288
2024-01-20 21:00:00,2024-01-20 21:00:00,1183326
2024-01-20 22:00:00,2024-01-20 22:00:00,1183440
2024-01-20 23:00:00,2024-01-20 23:00:00,1183557
2024-01-21 00:00:00,2024-01-21 00:00:00,1183564
2024-01-21 01:00:00,2024-01-21 01:00:00,1183600
2024-01-21 02:00:00,2024-01-21 02:00:00,1183625
2024-01-21 03:00:00,2024-01-21 03:00:00,1183790
2024-01-21 04:00:00,2024-01-21 04:00:00,1183799
2024-01-21 05:00:00,2024-01-21 05:00:00,1183923
2024-01-21 06:00:00,2024-01-21 06:00:00,1183950
2024-01-21 07:00:00,2024-01-21 07:00:00,1183986
2024-01-21 08:00:00,2024-01-21 08:00:00,1183993
2024-01-21 09:00:00,2024-01-21 09:00:00,1184012
2024-01-21 10:00:00,2024-01-21 10:00:00,1184036
2024-01-21 11:00:00,2024-01-21 11:00:00,1184140
2024-01-21 12:00:00,2024-01-21 12:00:00,1184166
2024-01-21 13:00:00,2024-01-21 13:00:00,1184176
2024-01-21 14:00:00,2024-01-21 14:00:00,1184211
2024-01-21 15:00:00,2024-01-21 15:00:00,1184275
2024-01-21 16:00:00,2024-01-21 16:00:00,1184357
2024-01-21 17:00:00,2024-01-21 17:00:00,1184529
2024-01-21 18:00:00,2024-01-21 18:00:00,1184541
2024-01-21 19:00:00,2024-01-21 19:00:00,1184565
2024-01-21 20:00:00,2024-01-21 20:00:00,1184868
2024-01-21 21:00:00,2024-01-21 21:00:00,1184917
2024-01-21 22:00:00,2024-01-21 22:00:00,1185035
2024-01-21 23:00:00,2024-01-21 23:00:00,1185128
2024-01-22 00:00:00,2024-01-22 00:00:00,1185162
2024-01-22 01:00:00,2024-01-22 01:00:00,1185190
2024-01-22 02:00:00,2024-01-22 02:00:00,1185318
2024-01-22 03:00:00,2024-01-22 03:00:00,1185440
2024-01-22 04:00:00,2024-01-22 04:00:00,1185602
2024-01-22 05:00:00,2024-01-22 05:00:00,1185689
2024-01-22 06:00:00,2024-01-22 06:00:00,1185766
2024-01-22 07:00:00,2024-01-22 07:00:00,1185894
2024-01-22 08:00:00,2024-01-22 08:00:00,1185983
2024-01-22 09:00:00,2024-01-22 09:00:00,1186070
2024-01-22 10:00:00,2024-01-22 10:00:00,1186147
2024-01-22 11:00:00,2024-01-22 11:00:00,1186263
2024-01-22 12:00:00,2024-01-22 12:00:00,1186349
2024-01-22 13:00:00,2024-01-22 13:00:00,1186445
2024-01-22 14:00:00,2024-01-22 14:00:00,1186499
2024-01-22 15:00:00,2024-01-22 15:00:00,1186556
2024-01-22 16:00:00,2024-01-22 16:00:00,1186576
2024-01-22 17:00:00,2024-01-22 17:00:00,1186582
2024-01-22 18:00:00,2024-01-22 18:00:00,1186602
2024-01-22 19:00:00,2024-01-22 19:00:00,1186614
2024-01-22 20:00:00,2024-01-22 20:00:00,1186708
2024-01-22 21:00:00,2024-01-22 21:00:00,1186747
2024-01-22 22:00:00,2024-01-22 22:00:00,1186842
2024-01-22 23:00:00,2024-01-22 23:00:00,1186945
2024-01-23 00:00:00,2024-01-23 00:00:00,1186970
2024-01-23 01:00:00,2024-01-23 01:00:00,1187082
2024-01-23 02:00:00,2024-01-23 02:00:00,1187090
2024-01-23 03:00:00,2024-01-23 03:00:00,1187220
2024-01-23 04:00:00,2024-01-23 04:00:00,1187325
2024-01-23 05:00:00,2024-01-23 05:00:00,1187496
2024-01-23 06:00:00,2024-01-23 06:00:00,1187502
2024-01-23 07:00:00,2024-01-23 07:00:00,1187558
2024-01-23 08:00:00,2024-01-23 08:00:00,1187629
2024-01-23 09:00:00,2024-01-23 09:00:00,1187701
2024-01-23 10:00:00,2024-01-23 10:00:00,1187806
2024-01-23 11:00:00,2024-01-23 11:00:00,1188026
2024-01-23 12:00:00,2024-01-23 12:00:00,1188150
2024-01-23 13:00:00,2024-01-23 13:00:00,1188258
2024-01-23 14:00:00,2024-01-23 14:00:00,1188329
2024-01-23 15:00:00,2024-01-23 15:00:00,1189332
2024-01-23 16:00:00,2024-01-23 16:00:00,1189400
2024-01-23 17:00:00,2024-01-23 17:00:00,1189451
2024-01-23 18:00:00,2024-01-23 18:00:00,1189608
2024-01-23 19:00:00,2024-01-23 19:00:00,1189701
2024-01-23 20:00:00,2024-01-23 20:00:00,1189867
2024-01-23 21:00:00,2024-01-23 21:00:00,1189911
2024-01-23 22:00:00,2024-01-23 22:00:00,1190041
2024-01-23 23:00:00,2024-01-23 23:00:00,1190181
2024-01-24 00:00:00,2024-01-24 00:00:00,1190475
2024-01-24 01:00:00,2024-01-24 01:00:00,1190590
2024-01-24 02:00:00,2024-01-24 02:00:00,1190901
2024-01-24 03:00:00,2024-01-24 03:00:00,1191010
2024-01-24 04:00:00,2024-01-24 04:00:00,1191082
2024-01-24 05:00:00,2024-01-24 05:00:00,1191120
2024-01-24 06:00:00,2024-01-24 06:00:00,1191140
2024-01-24 07:00:00,2024-01-24 07:00:00,1191180
2024-01-24 08:00:00,2024-01-24 08:00:00,1191217
2024-01-24 09:00:00,2024-01-24 09:00:00,1191240
2024-01-24 10:00:00,2024-01-24 10:00:00,1191413
2024-01-24 11:00:00,2024-01-24 11:00:00,1191611
2024-01-24 12:00:00,2024-01-24 12:00:00,1191696
2024-01-24 13:00:00,2024-01-24 13:00:00,1191876
2024-01-24 14:00:00,2024-01-24 14:00:00,1191970
2024-01-24 15:00:00,2024-01-24 15:00:00,1192113
2024-01-24 16:00:00,2024-01-24 16:00:00,1192201
2024-01-24 17:00:00,2024-01-24 17:00:00,1192237
2024-01-24 18:00:00,2024-01-24 18:00:00,1192250
2024-01-24 19:00:00,2024-01-24 19:00:00,1192304
2024-01-24 20:00:00,2024-01-24 20:00:00,1192315
2024-01-24 21:00:00,2024-01-24 21:00:00,1192427
2024-01-24 22:00:00,2024-01-24 22:00:00,1192644
2024-01-24 23:00:00,2024-01-24 23:00:00,1192666
2024-01-25 00:00:00,2024-01-25 00:00:00,1192884
2024-01-25 01:00:00,2024-01-25 01:00:00,1193019
2024-01-25 02:00:00,2024-01-25 02:00:00,1193136
2024-01-25 03:00:00,2024-01-25 03:00:00,1193225
2024-01-25 04:00:00,2024-01-25 04:00:00,1193307
2024-01-25 05:00:00,2024-01-25 05:00:00,1193546
2024-01-25 06:00:00,2024-01-25 06:00:00,1193646
2024-01-25 07:00:00,2024-01-25 07:00:00,1193668
2024-01-25 08:00:00,2024-01-25 08:00:00,1193703
2024-01-25 09:00:00,2024-01-25 09:00:00,1193752
2024-01-25 10:00:00,2024-01-25 10:00:00,1193844
2024-01-25 11:00:00,2024-01-25 11:00:00,1193857
2024-01-25 12:00:00,2024-01-25 12:00:00,1194030
2024-01-25 13:00:00,2024-01-25 13:00:00,1194652
2024-01-25 14:00:00,2024-01-25 14:00:00,1195003
2024-01-25 15:00:00,2024-01-25 15:00:00,1195017
2024-01-25 16:00:00,2024-01-25 16:00:00,1195446
2024-01-25 17:00:00,2024-01-25 17:00:00,1195822
2024-01-25 18:00:00,2024-01-25 18:00:00,1195867
2024-01-25 19:00:00,2024-01-25 19:00:00,1195934
2024-01-25 20:00:00,2024-01-25 20:00:00,1195953
2024-01-25 21:00:00,2024-01-25 21:00:00,1196043
2024-01-25 22:00:00,2024-01-25 22:00:00,1196205
2024-01-25 23:00:00,2024-01-25 23:00:00,1196419
2024-01-26 00:00:00,2024-01-26 00:00:00,1196425
2024-01-26 01:00:00,2024-01-26 01:00:00,1196471
2024-01-26 02:00:00,2024-01-26 02:00:00,1196518
2024-01-26 03:00:00,2024-01-26 03:00:00,1196677
2024-01-26 04:00:00,2024-01-26 04:00:00,1196693
2024-01-26 05:00:00,2024-01-26 05:00:00,1196716
2024-01-26 06:00:00,2024-01-26 06:00:00,1196732
2024-01-26 07:00:00,2024-01-26 07:00:00,1196965
2024-01-26 08:00:00,2024-01-26 08:00:00,1197355
2024-01-26 09:00:00,2024-01-26 09:00:00,1197787
2024-01-26 10:00:00,2024-01-26 10:00:00,1198150
2024-01-26 11:00:00,2024-01-26 11:00:00,1198538
2024-01-26 12:00:00,2024-01-26 12:00:00,1198885
2024-01-26 13:00:00,2024-01-26 13:00:00,1198892
2024-01-26 14:00:00,2024-01-26 14:00:00,1199098
2024-01-26 15:00:00,2024-01-26 15:00:00,1199447
2024-01-26 16:00:00,2024-01-26 16:00:00,1199626
2024-01-26 17:00:00,2024-01-26 17:00:00,1200131
2024-01-26 18:00:00,2024-01-26 18:00:00,1200593
2024-01-26 19:00:00,2024-01-26 19:00:00,1200722
2024-01-26 20:00:00,2024-01-26 20:00:00,1200772
2024-01-26 21:00:00,2024-01-26 21:00:00,1200783
2024-01-26 22:00:00,2024-01-26 22:00:00,1200917
2024-01-26 23:00:00,2024-01-26 23:00:00,1201016
2024-01-27 00:00:00,2024-01-27 00:00:00,1201021
2024-01-27 01:00:00,2024-01-27 01:00:00,1201077
2024-01-27 02:00:00,2024-01-27 02:00:00,1201332
2024-01-27 03:00:00,2024-01-27 03:00:00,1201508
2024-01-27 04:00:00,2024-01-27 04:00:00,1201653
2024-01-27 05:00:00,2024-01-27 05:00:00,1201946
2024-01-27 06:00:00,2024-01-27 06:00:00,1201955
2024-01-27 07:00:00,2024-01-27 07:00:00,1201969
2024-01-27 08:00:00,2024-01-27 08:00:00,1202247
2024-01-27 09:00:00,2024-01-27 09:00:00,1202309
2024-01-27 10:00:00,2024-01-27 10:00:00,1202340
2024-01-27 11:00:00,2024-01-27 11:00:00,1202398
2024-01-27 12:00:00,2024-01-27 12:00:00,1203338
2024-01-27 13:00:00,2024-01-27 13:00:00,1203346
2024-01-27 14:00:00,2024-01-27 14:00:00,1203448
2024-01-27 15:00:00,2024-01-27 15:00:00,1203458
2024-01-27 16:00:00,2024-01-27 16:00:00,1203461
2024-01-27 17:00:00,2024-01-27 17:00:00,1203503
2024-01-27 18:00:00,2024-01-27 18:00:00,1203679
2024-01-27 19:00:00,2024-01-27 19:00:00,1203745
2024-01-27 20:00:00,2024-01-27 20:00:00,1203864
2024-01-27 21:00:00,2024-01-27 21:00:00,1203989
2024-01-27 22:00:00,2024-01-27 22:00:00,1204123
2024-01-27 23:00:00,2024-01-27 23:00:00,1204128
2024-01-28 00:00:00,2024-01-28 00:00:00,1204238
2024-01-28 01:00:00,2024-01-28 01:00:00,1204323
2024-01-28 02:00:00,2024-01-28 02:00:00,1204378
2024-01-28 03:00:00,2024-01-28 03:00:00,1204605
2024-01-28 04:00:00,2024-01-28 04:00:00,1204653
2024-01-28 05:00:00,2024-01-28 05:00:00,1204752
2024-01-28 06:00:00,2024-01-28 06:00:00,1204851
2024-01-28 07:00:00,2024-01-28 07:00:00,1204868
2024-01-28 08:00:00,2024-01-28 08:00:00,1204903
2024-01-28 09:00:00,2024-01-28 09:00:00,1204992
2024-01-28 10:00:00,2024-01-28 10:00:00,1205056
2024-01-28 11:00:00,2024-01-28 11:00:00,1205063
2024-01-28 12:00:00,2024-01-28 12:00:00,1205228
2024-01-28 13:00:00,2024-01-28 13:00:00,1205286
2024-01-28 14:00:00,2024-01-28 14:00:00,1205294
2024-01-28 15:00:00,2024-01-28 15:00:00,1205682
2024-01-28 16:00:00,2024-01-28 16:00:00,1205766
2024-01-28 17:00:00,2024-01-28 17:00:00,1205854
2024-01-28 18:00:00,2024-01-28 18:00:00,1205897
2024-01-28 19:00:00,2024-01-28 19:00:00,1206000
2024-01-28 20:00:00,2024-01-28 20:00:00,1206024
2024-01-28 21:00:00,2024-01-28 21:00:00,1206071
2024-01-28 22:00:00,2024-01-28 22:00:00,1206169
2024-01-28 23:00:00,2024-01-28 23:00:00,1206180
2024-01-29 00:00:00,2024-01-29 00:00:00,1206200
2024-01-29 01:00:00,2024-01-29 01:00:00,1206428
2024-01-29 02:00:00,2024-01-29 02:00:00,1206590
2024-01-29 03:00:00,2024-01-29 03:00:00,1206710
2024-01-29 04:00:00,2024-01-29 04:00:00,1206793
2024-01-29 05:00:00,2024-01-29 05:00:00,1207099
2024-01-29 06:00:00,2024-01-29 06:00:00,1207124
2024-01-29 07:00:00,2024-01-29 07:00:00,1207306
2024-01-29 08:00:00,2024-01-29 08:00:00,1207322
2024-01-29 09:00:00,2024-01-29 09:00:00,1207360
2024-01-29 10:00:00,2024-01-29 10:00:00,1207549
2024-01-29 11:00:00,2024-01-29 11:00:00,1207633
2024-01-29 12:00:00,2024-01-29 12:00:00,1208067
2024-01-29 13:00:00,2024-01-29 13:00:00,1208346
2024-01-29 14:00:00,2024-01-29 14:00:00,1208354
2024-01-29 15:00:00,2024-01-29 15:00:00,1208363
2024-01-29 16:00:00,2024-01-29 16:00:00,1208389
2024-01-29 17:00:00,2024-01-29 17:00:00,1208396
2024-01-29 18:00:00,2024-01-29 18:00:00,1208487
2024-01-29 19:00:00,2024-01-29 19:00:00,1208539
2024-01-29 20:00:00,2024-01-29 20:00:00,1208568
2024-01-29 21:00:00,2024-01-29 21:00:00,1208599
2024-01-29 22:00:00,2024-01-29 22:00:00,1208608
2024-01-29 23:00:00,2024-01-29 23:00:00,1208617
2024-01-30 00:00:00,2024-01-30 00:00:00,1208678
2024-01-30 01:00:00,2024-01-30 01:00:00,1208857
2024-01-30 02:00:00,2024-01-30 02:00:00,1208991
2024-01-30 03:00:00,2024-01-30 03:00:00,1209004
2024-01-30 04:00:00,2024-01-30 04:00:00,1209167
2024-01-30 05:00:00,2024-01-30 05:00:00,1209559
2024-01-30 06:00:00,2024-01-30 06:00:00,1209563
2024-01-30 07:00:00,2024-01-30 07:00:00,1209582
2024-01-30 08:00:00,2024-01-30 08:00:00,1209887
2024-01-30 09:00:00,2024-01-30 09:00:00,1209901
2024-01-30 10:00:00,2024-01-30 10:00:00,1209937
2024-01-30 11:00:00,2024-01-30 11:00:00,1209941
2024-01-30 12:00:00,2024-01-30 12:00:00,1209954
2024-01-30 13:00:00,2024-01-30 13:00:00,1210001
2024-01-30 14:00:00,2024-01-30 14:00:00,1210027
2024-01-30 15:00:00,2024-01-30 15:00:00,1210107
2024-01-30 16:00:00,2024-01-30 16:00:00,1210147
2024-01-30 17:00:00,2024-01-30 17:00:00,1210252
2024-01-30 18:00:00,2024-01-30 18:00:00,1210337
2024-01-30 19:00:00,2024-01-30 19:00:00,1210491
2024-01-30 20:00:00,2024-01-30 20:00:00,1210610
2024-01-30 21:00:00,2024-01-30 21:00:00,1210618
2024-01-30 22:00:00,2024-01-30 22:00:00,1210951
2024-01-30 23:00:00,2024-01-30 23:00:00,1211702
2024-01-31 00:00:00,2024-01-31 00:00:00,1211710
2024-01-31 01:00:00,2024-01-31 01:00:00,1211716
2024-01-31 02:00:00,2024-01-31 02:00:00,1211776
2024-01-31 03:00:00,2024-01-31 03:00:00,1211871
2024-01-31 04:00:00,2024-01-31 04:00:00,1212072
2024-01-31 05:00:00,2024-01-31 05:00:00,1212141
2024-01-31 06:00:00,2024-01-31 06:00:00,1212148
2024-01-31 07:00:00,2024-01-31 07:00:00,1212192
2024-01-31 08:00:00,2024-01-31 08:00:00,1212923
2024-01-31 09:00:00,2024-01-31 09:00:00,1213284
2024-01-31 10:00:00,2024-01-31 10:00:00,1213652
2024-01-31 11:00:00,2024-01-31 11:00:00,1214207
2024-01-31 12:00:00,2024-01-31 12:00:00,1214670
2024-01-31 13:00:00,2024-01-31 13:00:00,1215042
2024-01-31 14:00:00,2024-01-31 14:00:00,1215386
2024-01-31 15:00:00,2024-01-31 15:00:00,1215884
2024-01-31 16:00:00,2024-01-31 16:00:00,1216135
2024-01-31 17:00:00,2024-01-31 17:00:00,1216403
2024-01-31 18:00:00,2024-01-31 18:00:00,1216527
2024-01-31 19:00:00,2024-01-31 19:00:00,1216648
2024-01-31 20:00:00,2024-01-31 20:00:00,1216747
2024-01-31 21:00:00,2024-01-31 21:00:00,1216820
2024-01-31 22:00:00,2024-01-31 22:00:00,1217213
2024-01-31 23:00:00,2024-01-31 23:00:00,1217275
2024-02-01 00:00:00,2024-02-01 00:00:00,1217317
2024-02-01 01:00:00,2024-02-01 01:00:00,1217329
2024-02-01 02:00:00,2024-02-01 02:00:00,1217366
2024-02-01 03:00:00,2024-02-01 03:00:00,1217483
2024-02-01 04:00:00,2024-02-01 04:00:00,1217772
2024-02-01 05:00:00,2024-02-01 05:00:00,1218525
2024-02-01 06:00:00,2024-02-01 06:00:00,1218574
2024-02-01 07:00:00,2024-02-01 07:00:00,1218667
2024-02-01 08:00:00,2024-02-01 08:00:00,1218764
2024-02-01 09:00:00,2024-02-01 09:00:00,1218907
2024-02-01 10:00:00,2024-02-01 10:00:00,1218987
2024-02-01 11:00:00,2024-02-01 11:00:00,1219068
2024-02-01 12:00:00,2024-02-01 12:00:00,1219154
2024-02-01 13:00:00,2024-02-01 13:00:00,1220117
2024-02-01 14:00:00,2024-02-01 14:00:00,1220175
2024-02-01 15:00:00,2024-02-01 15:00:00,1220682
2024-02-01 16:00:00,2024-02-01 16:00:00,1220911
2024-02-01 17:00:00,2024-02-01 17:00:00,1221020
2024-02-01 18:00:00,2024-02-01 18:00:00,1221224
2024-02-01 19:00:00,2024-02-01 19:00:00,1221392
2024-02-01 20:00:00,2024-02-01 20:00:00,1221659
2024-02-01 21:00:00,2024-02-01 21:00:00,1221743
2024-02-01 22:00:00,2024-02-01 22:00:00,1222168
2024-02-01 23:00:00,2024-02-01 23:00:00,1222245
2024-02-02 00:00:00,2024-02-02 00:00:00,1222435
2024-02-02 01:00:00,2024-02-02 01:00:00,1222481
2024-02-02 02:00:00,2024-02-02 02:00:00,1222612
2024-02-02 03:00:00,2024-02-02 03:00:00,1222780
2024-02-02 04:00:00,2024-02-02 04:00:00,1223149
2024-02-02 05:00:00,2024-02-02 05:00:00,1223344
2024-02-02 06:00:00,2024-02-02 06:00:00,1223430
2024-02-02 07:00:00,2024-02-02 07:00:00,1223491
2024-02-02 08:00:00,2024-02-02 08:00:00,1223704
2024-02-02 09:00:00,2024-02-02 09:00:00,1223764
2024-02-02 10:00:00,2024-02-02 10:00:00,1224151
2024-02-02 11:00:00,2024-02-02 11:00:00,1224222
2024-02-02 12:00:00,2024-02-02 12:00:00,1225294
2024-02-02 13:00:00,2024-02-02 13:00:00,1225670
2024-02-02 14:00:00,2024-02-02 14:00:00,1226439
2024-02-02 15:00:00,2024-02-02 15:00:00,1226519
2024-02-02 16:00:00,2024-02-02 16:00:00,1227337
2024-02-02 17:00:00,2024-02-02 17:00:00,1227381
2024-02-02 18:00:00,2024-02-02 18:00:00,1227391
2024-02-02 19:00:00,2024-02-02 19:00:00,1227504
2024-02-02 20:00:00,2024-02-02 20:00:00,1227569
2024-02-02 21:00:00,2024-02-02 21:00:00,1227574
2024-02-02 22:00:00,2024-02-02 22:00:00,1227967
2024-02-02 23:00:00,2024-02-02 23:00:00,1228042
2024-02-03 00:00:00,2024-02-03 00:00:00,1228050
2024-02-03 01:00:00,2024-02-03 01:00:00,1228134
2024-02-03 02:00:00,2024-02-03 02:00:00,1228138
2024-02-03 03:00:00,2024-02-03 03:00:00,1228191
2024-02-03 04:00:00,2024-02-03 04:00:00,1228193
2024-02-03 05:00:00,2024-02-03 05:00:00,1228320
2024-02-03 06:00:00,2024-02-03 06:00:00,1228342
2024-02-03 07:00:00,2024-02-03 07:00:00,1228371
2024-02-03 08:00:00,2024-02-03 08:00:00,1228482
2024-02-03 09:00:00,2024-02-03 09:00:00,1228554
2024-02-03 10:00:00,2024-02-03 10:00:00,1228570
2024-02-03 11:00:00,2024-02-03 11:00:00,1228593
2024-02-03 12:00:00,2024-02-03 12:00:00,1228844
2024-02-03 13:00:00,2024-02-03 13:00:00,1228860
2024-02-03 14:00:00,2024-02-03 14:00:00,1228950
2024-02-03 15:00:00,2024-02-03 15:00:00,1228988
2024-02-03 16:00:00,2024-02-03 16:00:00,1228989
2024-02-03 17:00:00,2024-02-03 17:00:00,1229083
2024-02-03 18:00:00,2024-02-03 18:00:00,1229110
2024-02-03 19:00:00,2024-02-03 19:00:00,1229116
2024-02-03 20:00:00,2024-02-03 20:00:00,1229208
2024-02-03 21:00:00,2024-02-03 21:00:00,1229221
2024-02-03 22:00:00,2024-02-03 22:00:00,1229302
2024-02-03 23:00:00,2024-02-03 23:00:00,1229401
2024-02-04 00:00:00,2024-02-04 00:00:00,1229409
2024-02-04 01:00:00,2024-02-04 01:00:00,1229467
2024-02-04 02:00:00,2024-02-04 02:00:00,1229730
2024-02-04 03:00:00,2024-02-04 03:00:00,1229844
2024-02-04 04:00:00,2024-02-04 04:00:00,1229889
2024-02-04 05:00:00,2024-02-04 05:00:00,1230195
2024-02-04 06:00:00,2024-02-04 06:00:00,1230229
2024-02-04 07:00:00,2024-02-04 07:00:00,1230254
2024-02-04 08:00:00,2024-02-04 08:00:00,1230300
2024-02-04 09:00:00,2024-02-04 09:00:00,1230318
2024-02-04 10:00:00,2024-02-04 10:00:00,1230364
2024-02-04 11:00:00,2024-02-04 11:00:00,1230371
2024-02-04 12:00:00,2024-02-04 12:00:00,1230444
2024-02-04 13:00:00,2024-02-04 13:00:00,1230499
2024-02-04 14:00:00,2024-02-04 14:00:00,1230544
2024-02-04 15:00:00,2024-02-04 15:00:00,1230634
2024-02-04 16:00:00,2024-02-04 16:00:00,1230642
2024-02-04 17:00:00,2024-02-04 17:00:00,1230767
2024-02-04 18:00:00,2024-02-04 18:00:00,1230956
2024-02-04 19:00:00,2024-02-04 19:00:00,1230965
2024-02-04 20:00:00,2024-02-04 20:00:00,1231002
2024-02-04 21:00:00,2024-02-04 21:00:00,1231102
2024-02-04 22:00:00,2024-02-04 22:00:00,1231354
2024-02-04 23:00:00,2024-02-04 23:00:00,1231520
2024-02-05 00:00:00,2024-02-05 00:00:00,1231626
2024-02-05 01:00:00,2024-02-05 01:00:00,1231642
2024-02-05 02:00:00,2024-02-05 02:00:00,1231689
2024-02-05 03:00:00,2024-02-05 03:00:00,1231800
2024-02-05 04:00:00,2024-02-05 04:00:00,1232038
2024-02-05 05:00:00,2024-02-05 05:00:00,1232227
2024-02-05 06:00:00,2024-02-05 06:00:00,1232667
2024-02-05 07:00:00,2024-02-05 07:00:00,1232736
2024-02-05 08:00:00,2024-02-05 08:00:00,1232754
2024-02-05 09:00:00,2024-02-05 09:00:00,1232901
2024-02-05 10:00:00,2024-02-05 10:00:00,1232916
2024-02-05 11:00:00,2024-02-05 11:00:00,1232923
2024-02-05 12:00:00,2024-02-05 12:00:00,1233064
2024-02-05 13:00:00,2024-02-05 13:00:00,1233085
2024-02-05 14:00:00,2024-02-05 14:00:00,1233671
2024-02-05 15:00:00,2024-02-05 15:00:00,1233756
2024-02-05 16:00:00,2024-02-05 16:00:00,1233899
2024-02-05 17:00:00,2024-02-05 17:00:00,1233920
2024-02-05 18:00:00,2024-02-05 18:00:00,1234023
2024-02-05 19:00:00,2024-02-05 19:00:00,1234162
2024-02-05 20:00:00,2024-02-05 20:00:00,1234262
2024-02-05 21:00:00,2024-02-05 21:00:00,1234393
2024-02-05 22:00:00,2024-02-05 22:00:00,1234682
2024-02-05 23:00:00,2024-02-05 23:00:00,1234691
2024-02-06 00:00:00,2024-02-06 00:00:00,1234761
2024-02-06 01:00:00,2024-02-06 01:00:00,1234927
2024-02-06 02:00:00,2024-02-06 02:00:00,1235008
