start_time,block_bytes,datetime
2021-04-25 15:00:00,51414.93258427,2021-04-25 15:00:00
2021-04-25 16:00:00,52534.61732852,2021-04-25 16:00:00
2021-04-25 17:00:00,51058.61267606,2021-04-25 17:00:00
2021-04-25 18:00:00,51420.49637681,2021-04-25 18:00:00
2021-04-25 19:00:00,50598.975,2021-04-25 19:00:00
2021-04-25 20:00:00,53224.91935484,2021-04-25 20:00:00
2021-04-25 21:00:00,55828.13541667,2021-04-25 21:00:00
2021-04-25 22:00:00,53159.07067138,2021-04-25 22:00:00
2021-04-25 23:00:00,42416.89041096,2021-04-25 23:00:00
2021-04-26 00:00:00,53867.2406015,2021-04-26 00:00:00
2021-04-26 01:00:00,51316.15589354,2021-04-26 01:00:00
2021-04-26 02:00:00,50833.22641509,2021-04-26 02:00:00
2021-04-26 03:00:00,53353.59770115,2021-04-26 03:00:00
2021-04-26 04:00:00,46759.29520295,2021-04-26 04:00:00
2021-04-26 05:00:00,47604.33818182,2021-04-26 05:00:00
2021-04-26 06:00:00,52506.05992509,2021-04-26 06:00:00
2021-04-26 07:00:00,54638.60079051,2021-04-26 07:00:00
2021-04-26 08:00:00,57049.59315589,2021-04-26 08:00:00
2021-04-26 09:00:00,54361.96282528,2021-04-26 09:00:00
2021-04-26 10:00:00,53627.50943396,2021-04-26 10:00:00
2021-04-26 11:00:00,51960.28519856,2021-04-26 11:00:00
2021-04-26 12:00:00,51082.05498282,2021-04-26 12:00:00
2021-04-26 13:00:00,53012.19855596,2021-04-26 13:00:00
2021-04-26 14:00:00,52756.3820598,2021-04-26 14:00:00
2021-04-26 15:00:00,52829.09854015,2021-04-26 15:00:00
2021-04-26 16:00:00,54074.35471698,2021-04-26 16:00:00
2021-04-26 17:00:00,54911.32283465,2021-04-26 17:00:00
2021-04-26 18:00:00,48517.26910299,2021-04-26 18:00:00
2021-04-26 19:00:00,50534.86909091,2021-04-26 19:00:00
2021-04-26 20:00:00,52444.38996139,2021-04-26 20:00:00
2021-04-26 21:00:00,56183.58606557,2021-04-26 21:00:00
2021-04-26 22:00:00,50348.83848797,2021-04-26 22:00:00
2021-04-26 23:00:00,49711.67622951,2021-04-26 23:00:00
2021-04-27 00:00:00,51950.41153846,2021-04-27 00:00:00
2021-04-27 01:00:00,49445.31439394,2021-04-27 01:00:00
2021-04-27 02:00:00,54582.65891473,2021-04-27 02:00:00
2021-04-27 03:00:00,54081.80076628,2021-04-27 03:00:00
2021-04-27 04:00:00,47522.93103448,2021-04-27 04:00:00
2021-04-27 05:00:00,49544.55471698,2021-04-27 05:00:00
2021-04-27 06:00:00,51555.01486989,2021-04-27 06:00:00
2021-04-27 07:00:00,53937.37164751,2021-04-27 07:00:00
2021-04-27 08:00:00,55089.41558442,2021-04-27 08:00:00
2021-04-27 09:00:00,44577.52941176,2021-04-27 09:00:00
2021-04-27 10:00:00,46515.11923077,2021-04-27 10:00:00
2021-04-27 11:00:00,49051.56834532,2021-04-27 11:00:00
2021-04-27 12:00:00,49645.04946996,2021-04-27 12:00:00
2021-04-27 13:00:00,55183.14173228,2021-04-27 13:00:00
2021-04-27 14:00:00,55728.91814947,2021-04-27 14:00:00
2021-04-27 15:00:00,53746.4966443,2021-04-27 15:00:00
2021-04-27 16:00:00,54593.09342561,2021-04-27 16:00:00
2021-04-27 17:00:00,55242.81467181,2021-04-27 17:00:00
2021-04-27 18:00:00,54031.39615385,2021-04-27 18:00:00
2021-04-27 19:00:00,54959.46209386,2021-04-27 19:00:00
2021-04-27 20:00:00,54336.76086957,2021-04-27 20:00:00
2021-04-27 21:00:00,52869.57777778,2021-04-27 21:00:00
2021-04-27 22:00:00,52112.65427509,2021-04-27 22:00:00
2021-04-27 23:00:00,52133.05490196,2021-04-27 23:00:00
2021-04-28 00:00:00,54800.51291513,2021-04-28 00:00:00
2021-04-28 01:00:00,56160.91397849,2021-04-28 01:00:00
2021-04-28 02:00:00,57260.51181102,2021-04-28 02:00:00
2021-04-28 03:00:00,54000.8943662,2021-04-28 03:00:00
2021-04-28 04:00:00,51552.49815498,2021-04-28 04:00:00
2021-04-28 05:00:00,52535.61567164,2021-04-28 05:00:00
2021-04-28 06:00:00,57599.01190476,2021-04-28 06:00:00
2021-04-28 07:00:00,54054.94029851,2021-04-28 07:00:00
2021-04-28 08:00:00,51886.28421053,2021-04-28 08:00:00
2021-04-28 09:00:00,52421.79537954,2021-04-28 09:00:00
2021-04-28 10:00:00,50052.45774648,2021-04-28 10:00:00
2021-04-28 11:00:00,52182.89803922,2021-04-28 11:00:00
2021-04-28 12:00:00,52988.0075188,2021-04-28 12:00:00
2021-04-28 13:00:00,55179.62230216,2021-04-28 13:00:00
2021-04-28 14:00:00,55603.19433198,2021-04-28 14:00:00
2021-04-28 15:00:00,56359.88888889,2021-04-28 15:00:00
2021-04-28 16:00:00,57534.18992248,2021-04-28 16:00:00
2021-04-28 17:00:00,56598.82876712,2021-04-28 17:00:00
2021-04-28 18:00:00,57195.05434783,2021-04-28 18:00:00
2021-04-28 19:00:00,55027.3828125,2021-04-28 19:00:00
2021-04-28 20:00:00,58244.62878788,2021-04-28 20:00:00
2021-04-28 21:00:00,55023.20833333,2021-04-28 21:00:00
2021-04-28 22:00:00,56312.51171875,2021-04-28 22:00:00
2021-04-28 23:00:00,49559.1870229,2021-04-28 23:00:00
2021-04-29 00:00:00,52989.71174377,2021-04-29 00:00:00
2021-04-29 01:00:00,55537.17182131,2021-04-29 01:00:00
2021-04-29 02:00:00,59076.268,2021-04-29 02:00:00
2021-04-29 03:00:00,56821.95864662,2021-04-29 03:00:00
2021-04-29 04:00:00,54317.54509804,2021-04-29 04:00:00
2021-04-29 05:00:00,53424.72161172,2021-04-29 05:00:00
2021-04-29 06:00:00,56059.39568345,2021-04-29 06:00:00
2021-04-29 07:00:00,58670.68181818,2021-04-29 07:00:00
2021-04-29 08:00:00,57140.4795539,2021-04-29 08:00:00
2021-04-29 09:00:00,54268.65,2021-04-29 09:00:00
2021-04-29 10:00:00,53206.26736111,2021-04-29 10:00:00
2021-04-29 11:00:00,52789.75665399,2021-04-29 11:00:00
2021-04-29 12:00:00,53924.31474104,2021-04-29 12:00:00
2021-04-29 13:00:00,52788.85106383,2021-04-29 13:00:00
2021-04-29 14:00:00,52800.59333333,2021-04-29 14:00:00
2021-04-29 15:00:00,54612.55731225,2021-04-29 15:00:00
2021-04-29 16:00:00,56026.07894737,2021-04-29 16:00:00
2021-04-29 17:00:00,56072.60294118,2021-04-29 17:00:00
2021-04-29 18:00:00,59503.52767528,2021-04-29 18:00:00
2021-04-29 19:00:00,54924.62105263,2021-04-29 19:00:00
2021-04-29 20:00:00,53750.25490196,2021-04-29 20:00:00
2021-04-29 21:00:00,56699.49387755,2021-04-29 21:00:00
2021-04-29 22:00:00,53926.41886792,2021-04-29 22:00:00
2021-04-29 23:00:00,53658.65555556,2021-04-29 23:00:00
2021-04-30 00:00:00,52290.95340502,2021-04-30 00:00:00
2021-04-30 01:00:00,51757.81422925,2021-04-30 01:00:00
2021-04-30 02:00:00,54859.01766784,2021-04-30 02:00:00
2021-04-30 03:00:00,51190.46840149,2021-04-30 03:00:00
2021-04-30 04:00:00,55155.44194757,2021-04-30 04:00:00
2021-04-30 05:00:00,52952.25,2021-04-30 05:00:00
2021-04-30 06:00:00,53219.4109589,2021-04-30 06:00:00
2021-04-30 07:00:00,55772.53515625,2021-04-30 07:00:00
2021-04-30 08:00:00,56249.91272727,2021-04-30 08:00:00
2021-04-30 09:00:00,56116.54112554,2021-04-30 09:00:00
2021-04-30 10:00:00,52345.42124542,2021-04-30 10:00:00
2021-04-30 11:00:00,54228.24344569,2021-04-30 11:00:00
2021-04-30 12:00:00,54051.33203125,2021-04-30 12:00:00
2021-04-30 13:00:00,50473.24038462,2021-04-30 13:00:00
2021-04-30 14:00:00,55878.31417625,2021-04-30 14:00:00
2021-04-30 15:00:00,56068.04,2021-04-30 15:00:00
2021-04-30 16:00:00,55978.31654676,2021-04-30 16:00:00
2021-04-30 17:00:00,53742.44583333,2021-04-30 17:00:00
2021-04-30 18:00:00,58431.07971014,2021-04-30 18:00:00
2021-04-30 19:00:00,53411.39925373,2021-04-30 19:00:00
2021-04-30 20:00:00,54640.187251,2021-04-30 20:00:00
2021-04-30 21:00:00,55028.52777778,2021-04-30 21:00:00
2021-04-30 22:00:00,47990.15570934,2021-04-30 22:00:00
2021-04-30 23:00:00,48173.10830325,2021-04-30 23:00:00
2021-05-01 00:00:00,53209.0615942,2021-05-01 00:00:00
2021-05-01 01:00:00,55493.30943396,2021-05-01 01:00:00
2021-05-01 02:00:00,59540.5210728,2021-05-01 02:00:00
2021-05-01 03:00:00,46936.90747331,2021-05-01 03:00:00
2021-05-01 04:00:00,45431.63432836,2021-05-01 04:00:00
2021-05-01 05:00:00,47722.57471264,2021-05-01 05:00:00
2021-05-01 06:00:00,50009.18577075,2021-05-01 06:00:00
2021-05-01 07:00:00,49664.8556338,2021-05-01 07:00:00
2021-05-01 08:00:00,52020.87044534,2021-05-01 08:00:00
2021-05-01 09:00:00,56359.09236948,2021-05-01 09:00:00
2021-05-01 10:00:00,48382.4180602,2021-05-01 10:00:00
2021-05-01 11:00:00,48202.68014706,2021-05-01 11:00:00
2021-05-01 12:00:00,52811.22743682,2021-05-01 12:00:00
2021-05-01 13:00:00,53634.09252669,2021-05-01 13:00:00
2021-05-01 14:00:00,54990.28915663,2021-05-01 14:00:00
2021-05-01 15:00:00,55114.25773196,2021-05-01 15:00:00
2021-05-01 16:00:00,54925.70138889,2021-05-01 16:00:00
2021-05-01 17:00:00,55288.15750916,2021-05-01 17:00:00
2021-05-01 18:00:00,57707.46886447,2021-05-01 18:00:00
2021-05-01 19:00:00,56983.09960159,2021-05-01 19:00:00
2021-05-01 20:00:00,54407.8869863,2021-05-01 20:00:00
2021-05-01 21:00:00,56696.66666667,2021-05-01 21:00:00
2021-05-01 22:00:00,55736.13454545,2021-05-01 22:00:00
2021-05-01 23:00:00,54052.528,2021-05-01 23:00:00
2021-05-02 00:00:00,55776.05179283,2021-05-02 00:00:00
2021-05-02 01:00:00,50852.89964158,2021-05-02 01:00:00
2021-05-02 02:00:00,54918.20216606,2021-05-02 02:00:00
2021-05-02 03:00:00,53982.4375,2021-05-02 03:00:00
2021-05-02 04:00:00,56383.24390244,2021-05-02 04:00:00
2021-05-02 05:00:00,51079.01181102,2021-05-02 05:00:00
2021-05-02 06:00:00,44597.90106007,2021-05-02 06:00:00
2021-05-02 07:00:00,51295.03345725,2021-05-02 07:00:00
2021-05-02 08:00:00,56197.99606299,2021-05-02 08:00:00
2021-05-02 09:00:00,54132.33201581,2021-05-02 09:00:00
2021-05-02 10:00:00,54283.02419355,2021-05-02 10:00:00
2021-05-02 11:00:00,50046.16778523,2021-05-02 11:00:00
2021-05-02 12:00:00,51114.8,2021-05-02 12:00:00
2021-05-02 13:00:00,54341.14716981,2021-05-02 13:00:00
2021-05-02 14:00:00,54908.292,2021-05-02 14:00:00
2021-05-02 15:00:00,56547.75098814,2021-05-02 15:00:00
2021-05-02 16:00:00,57846.99277978,2021-05-02 16:00:00
2021-05-02 17:00:00,56303.58823529,2021-05-02 17:00:00
2021-05-02 18:00:00,55613.55813953,2021-05-02 18:00:00
2021-05-02 19:00:00,55125.61168385,2021-05-02 19:00:00
2021-05-02 20:00:00,54881.98239437,2021-05-02 20:00:00
2021-05-02 21:00:00,56338.15175097,2021-05-02 21:00:00
2021-05-02 22:00:00,62524.26937269,2021-05-02 22:00:00
2021-05-02 23:00:00,56006.11372549,2021-05-02 23:00:00
2021-05-03 00:00:00,53465.06666667,2021-05-03 00:00:00
2021-05-03 01:00:00,55959.98880597,2021-05-03 01:00:00
2021-05-03 02:00:00,55372.62807018,2021-05-03 02:00:00
2021-05-03 03:00:00,55992.83950617,2021-05-03 03:00:00
2021-05-03 04:00:00,50433.43824701,2021-05-03 04:00:00
2021-05-03 05:00:00,52335.94482759,2021-05-03 05:00:00
2021-05-03 06:00:00,53846.93584906,2021-05-03 06:00:00
2021-05-03 07:00:00,56736.59055118,2021-05-03 07:00:00
2021-05-03 08:00:00,57985.03370787,2021-05-03 08:00:00
2021-05-03 09:00:00,55094.19594595,2021-05-03 09:00:00
2021-05-03 10:00:00,55100.57142857,2021-05-03 10:00:00
2021-05-03 11:00:00,53124.72340426,2021-05-03 11:00:00
2021-05-03 12:00:00,54866.21235521,2021-05-03 12:00:00
2021-05-03 13:00:00,53188.35763889,2021-05-03 13:00:00
2021-05-03 14:00:00,57577.83870968,2021-05-03 14:00:00
2021-05-03 15:00:00,58229.28063241,2021-05-03 15:00:00
2021-05-03 16:00:00,53069.08614232,2021-05-03 16:00:00
2021-05-03 17:00:00,54728.81690141,2021-05-03 17:00:00
2021-05-03 18:00:00,56091.53649635,2021-05-03 18:00:00
2021-05-03 19:00:00,55951.46715328,2021-05-03 19:00:00
2021-05-03 20:00:00,54019.02298851,2021-05-03 20:00:00
2021-05-03 21:00:00,50151.57090909,2021-05-03 21:00:00
2021-05-03 22:00:00,58628.72556391,2021-05-03 22:00:00
2021-05-03 23:00:00,56583.19272727,2021-05-03 23:00:00
2021-05-04 00:00:00,62419.12333333,2021-05-04 00:00:00
2021-05-04 01:00:00,59067.35379061,2021-05-04 01:00:00
2021-05-04 02:00:00,54661.125,2021-05-04 02:00:00
2021-05-04 03:00:00,53526.38245614,2021-05-04 03:00:00
2021-05-04 04:00:00,56639.16917293,2021-05-04 04:00:00
2021-05-04 05:00:00,54187.83196721,2021-05-04 05:00:00
2021-05-04 06:00:00,54673.23859649,2021-05-04 06:00:00
2021-05-04 07:00:00,58930.00383142,2021-05-04 07:00:00
2021-05-04 08:00:00,59650.17578125,2021-05-04 08:00:00
2021-05-04 09:00:00,57612.3618677,2021-05-04 09:00:00
2021-05-04 10:00:00,59016.65530303,2021-05-04 10:00:00
2021-05-04 11:00:00,57230.56716418,2021-05-04 11:00:00
2021-05-04 12:00:00,57409.48083624,2021-05-04 12:00:00
2021-05-04 13:00:00,59507.21376812,2021-05-04 13:00:00
2021-05-04 14:00:00,60415.27715356,2021-05-04 14:00:00
2021-05-04 15:00:00,59133.5,2021-05-04 15:00:00
2021-05-04 16:00:00,60294.113879,2021-05-04 16:00:00
2021-05-04 17:00:00,58993.77173913,2021-05-04 17:00:00
2021-05-04 18:00:00,58883.58441558,2021-05-04 18:00:00
2021-05-04 19:00:00,57837.30960854,2021-05-04 19:00:00
2021-05-04 20:00:00,56184.77152318,2021-05-04 20:00:00
2021-05-04 21:00:00,55952.41198502,2021-05-04 21:00:00
2021-05-04 22:00:00,58905.02916667,2021-05-04 22:00:00
2021-05-04 23:00:00,57991.29181495,2021-05-04 23:00:00
2021-05-05 00:00:00,58351.84942085,2021-05-05 00:00:00
2021-05-05 01:00:00,58257.91666667,2021-05-05 01:00:00
2021-05-05 02:00:00,55426.76838235,2021-05-05 02:00:00
2021-05-05 03:00:00,54533.03030303,2021-05-05 03:00:00
2021-05-05 04:00:00,53783.26449275,2021-05-05 04:00:00
2021-05-05 05:00:00,54010.00387597,2021-05-05 05:00:00
2021-05-05 06:00:00,53040.02214022,2021-05-05 06:00:00
2021-05-05 07:00:00,58161.73605948,2021-05-05 07:00:00
2021-05-05 08:00:00,58770.82733813,2021-05-05 08:00:00
2021-05-05 09:00:00,55608.11507937,2021-05-05 09:00:00
2021-05-05 10:00:00,55128.45,2021-05-05 10:00:00
2021-05-05 11:00:00,54227.97683398,2021-05-05 11:00:00
2021-05-05 12:00:00,55292.44827586,2021-05-05 12:00:00
2021-05-05 13:00:00,54857.14234875,2021-05-05 13:00:00
2021-05-05 14:00:00,54027.78181818,2021-05-05 14:00:00
2021-05-05 15:00:00,57592.56078431,2021-05-05 15:00:00
2021-05-05 16:00:00,58044.92957746,2021-05-05 16:00:00
2021-05-05 17:00:00,56587.29830508,2021-05-05 17:00:00
2021-05-05 18:00:00,53199.69581749,2021-05-05 18:00:00
2021-05-05 19:00:00,51249.53177258,2021-05-05 19:00:00
2021-05-05 20:00:00,53300.4497992,2021-05-05 20:00:00
2021-05-05 21:00:00,52388.54710145,2021-05-05 21:00:00
2021-05-05 22:00:00,58484.53465347,2021-05-05 22:00:00
2021-05-05 23:00:00,55386.82442748,2021-05-05 23:00:00
2021-05-06 00:00:00,57075.38589212,2021-05-06 00:00:00
2021-05-06 01:00:00,52814.50501672,2021-05-06 01:00:00
2021-05-06 02:00:00,55327.59649123,2021-05-06 02:00:00
2021-05-06 03:00:00,56118.63139932,2021-05-06 03:00:00
2021-05-06 04:00:00,55025.62773723,2021-05-06 04:00:00
2021-05-06 05:00:00,54384.33587786,2021-05-06 05:00:00
2021-05-06 06:00:00,55595.03162055,2021-05-06 06:00:00
2021-05-06 07:00:00,56559.01214575,2021-05-06 07:00:00
2021-05-06 08:00:00,57621.14901961,2021-05-06 08:00:00
2021-05-06 09:00:00,55269.75090253,2021-05-06 09:00:00
2021-05-06 10:00:00,54548.5729927,2021-05-06 10:00:00
2021-05-06 11:00:00,56449.92673993,2021-05-06 11:00:00
2021-05-06 12:00:00,56405.68076923,2021-05-06 12:00:00
2021-05-06 13:00:00,55436.83587786,2021-05-06 13:00:00
2021-05-06 14:00:00,55109.1,2021-05-06 14:00:00
2021-05-06 15:00:00,58002.48591549,2021-05-06 15:00:00
2021-05-06 16:00:00,58878.91699605,2021-05-06 16:00:00
2021-05-06 17:00:00,56703.23465704,2021-05-06 17:00:00
2021-05-06 18:00:00,58769.10452962,2021-05-06 18:00:00
2021-05-06 19:00:00,56713.65555556,2021-05-06 19:00:00
2021-05-06 20:00:00,53713.51094891,2021-05-06 20:00:00
2021-05-06 21:00:00,53534.43884892,2021-05-06 21:00:00
2021-05-06 22:00:00,54887.82899628,2021-05-06 22:00:00
2021-05-06 23:00:00,54475.08433735,2021-05-06 23:00:00
2021-05-07 00:00:00,55871.3515625,2021-05-07 00:00:00
2021-05-07 01:00:00,53613.39130435,2021-05-07 01:00:00
2021-05-07 02:00:00,56454.51145038,2021-05-07 02:00:00
2021-05-07 03:00:00,55205.92176871,2021-05-07 03:00:00
2021-05-07 04:00:00,55292.90145985,2021-05-07 04:00:00
2021-05-07 05:00:00,51930.72627737,2021-05-07 05:00:00
2021-05-07 06:00:00,53601.17213115,2021-05-07 06:00:00
2021-05-07 07:00:00,56410.13944223,2021-05-07 07:00:00
2021-05-07 08:00:00,57189.80740741,2021-05-07 08:00:00
2021-05-07 09:00:00,53219.03103448,2021-05-07 09:00:00
2021-05-07 10:00:00,54396.09053498,2021-05-07 10:00:00
2021-05-07 11:00:00,55878.24110672,2021-05-07 11:00:00
2021-05-07 12:00:00,55694.36296296,2021-05-07 12:00:00
2021-05-07 13:00:00,55786.34926471,2021-05-07 13:00:00
2021-05-07 14:00:00,57116.76226415,2021-05-07 14:00:00
2021-05-07 15:00:00,57040.13636364,2021-05-07 15:00:00
2021-05-07 16:00:00,58415.76245211,2021-05-07 16:00:00
2021-05-07 17:00:00,57994.14444444,2021-05-07 17:00:00
2021-05-07 18:00:00,56572.95317726,2021-05-07 18:00:00
2021-05-07 19:00:00,55680.86524823,2021-05-07 19:00:00
2021-05-07 20:00:00,55160.15730337,2021-05-07 20:00:00
2021-05-07 21:00:00,56664.93227092,2021-05-07 21:00:00
2021-05-07 22:00:00,54621.29824561,2021-05-07 22:00:00
2021-05-07 23:00:00,57464.92363636,2021-05-07 23:00:00
2021-05-08 00:00:00,58093.79365079,2021-05-08 00:00:00
2021-05-08 01:00:00,55265.32592593,2021-05-08 01:00:00
2021-05-08 02:00:00,55947.22592593,2021-05-08 02:00:00
2021-05-08 03:00:00,57647.57971014,2021-05-08 03:00:00
2021-05-08 04:00:00,55635.90909091,2021-05-08 04:00:00
2021-05-08 05:00:00,57016.63197026,2021-05-08 05:00:00
2021-05-08 06:00:00,59826.37164751,2021-05-08 06:00:00
2021-05-08 07:00:00,64187.98790323,2021-05-08 07:00:00
2021-05-08 08:00:00,62103.85818182,2021-05-08 08:00:00
2021-05-08 09:00:00,60623.01824818,2021-05-08 09:00:00
2021-05-08 10:00:00,57347.97278912,2021-05-08 10:00:00
2021-05-08 11:00:00,57091.18819188,2021-05-08 11:00:00
2021-05-08 12:00:00,59629.7173913,2021-05-08 12:00:00
2021-05-08 13:00:00,63074.70040486,2021-05-08 13:00:00
2021-05-08 14:00:00,60889.27304965,2021-05-08 14:00:00
2021-05-08 15:00:00,60975.57818182,2021-05-08 15:00:00
2021-05-08 16:00:00,61702.06792453,2021-05-08 16:00:00
2021-05-08 17:00:00,62859.23021583,2021-05-08 17:00:00
2021-05-08 18:00:00,61137.48689139,2021-05-08 18:00:00
2021-05-08 19:00:00,59136.4516129,2021-05-08 19:00:00
2021-05-08 20:00:00,59274.66544118,2021-05-08 20:00:00
2021-05-08 21:00:00,59345.89138577,2021-05-08 21:00:00
2021-05-08 22:00:00,59051.28015564,2021-05-08 22:00:00
2021-05-08 23:00:00,59367.78909091,2021-05-08 23:00:00
2021-05-09 00:00:00,60633.65758755,2021-05-09 00:00:00
2021-05-09 01:00:00,59472.53448276,2021-05-09 01:00:00
2021-05-09 02:00:00,60294.44160584,2021-05-09 02:00:00
2021-05-09 03:00:00,61711.12121212,2021-05-09 03:00:00
2021-05-09 04:00:00,63196.23448276,2021-05-09 04:00:00
2021-05-09 05:00:00,59712.1971831,2021-05-09 05:00:00
2021-05-09 06:00:00,58429.63178295,2021-05-09 06:00:00
2021-05-09 07:00:00,60674.18959108,2021-05-09 07:00:00
2021-05-09 08:00:00,60614.52272727,2021-05-09 08:00:00
2021-05-09 09:00:00,59376.1328125,2021-05-09 09:00:00
2021-05-09 10:00:00,58229.0,2021-05-09 10:00:00
2021-05-09 11:00:00,57663.08778626,2021-05-09 11:00:00
2021-05-09 12:00:00,60034.84942085,2021-05-09 12:00:00
2021-05-09 13:00:00,58986.05639098,2021-05-09 13:00:00
2021-05-09 14:00:00,58363.48120301,2021-05-09 14:00:00
2021-05-09 15:00:00,57552.0625,2021-05-09 15:00:00
2021-05-09 16:00:00,58181.7,2021-05-09 16:00:00
2021-05-09 17:00:00,57166.74087591,2021-05-09 17:00:00
2021-05-09 18:00:00,57081.73818182,2021-05-09 18:00:00
2021-05-09 19:00:00,55882.32089552,2021-05-09 19:00:00
2021-05-09 20:00:00,57042.82264151,2021-05-09 20:00:00
2021-05-09 21:00:00,55705.54121864,2021-05-09 21:00:00
2021-05-09 22:00:00,56907.612,2021-05-09 22:00:00
2021-05-09 23:00:00,57770.59498208,2021-05-09 23:00:00
2021-05-10 00:00:00,56307.19188192,2021-05-10 00:00:00
2021-05-10 01:00:00,56825.48995984,2021-05-10 01:00:00
2021-05-10 02:00:00,55278.22064057,2021-05-10 02:00:00
2021-05-10 03:00:00,57225.3902439,2021-05-10 03:00:00
2021-05-10 04:00:00,57285.20472441,2021-05-10 04:00:00
2021-05-10 05:00:00,56958.3877551,2021-05-10 05:00:00
2021-05-10 06:00:00,56843.39383562,2021-05-10 06:00:00
2021-05-10 07:00:00,58683.11785714,2021-05-10 07:00:00
2021-05-10 08:00:00,61569.09230769,2021-05-10 08:00:00
2021-05-10 09:00:00,59031.08679245,2021-05-10 09:00:00
2021-05-10 10:00:00,59311.52654867,2021-05-10 10:00:00
2021-05-10 11:00:00,59897.29699248,2021-05-10 11:00:00
2021-05-10 12:00:00,60648.53696498,2021-05-10 12:00:00
2021-05-10 13:00:00,55258.20306513,2021-05-10 13:00:00
2021-05-10 14:00:00,57453.4352518,2021-05-10 14:00:00
2021-05-10 15:00:00,59539.42553191,2021-05-10 15:00:00
2021-05-10 16:00:00,57817.90268456,2021-05-10 16:00:00
2021-05-10 17:00:00,57403.88148148,2021-05-10 17:00:00
2021-05-10 18:00:00,57087.76491228,2021-05-10 18:00:00
2021-05-10 19:00:00,57554.17869416,2021-05-10 19:00:00
2021-05-10 20:00:00,64608.1245283,2021-05-10 20:00:00
2021-05-10 21:00:00,59179.1634981,2021-05-10 21:00:00
2021-05-10 22:00:00,60394.88212928,2021-05-10 22:00:00
2021-05-10 23:00:00,57331.67383513,2021-05-10 23:00:00
2021-05-11 00:00:00,58277.34251969,2021-05-11 00:00:00
2021-05-11 01:00:00,55894.28518519,2021-05-11 01:00:00
2021-05-11 02:00:00,56390.47191011,2021-05-11 02:00:00
2021-05-11 03:00:00,58758.58921162,2021-05-11 03:00:00
2021-05-11 04:00:00,58639.31929825,2021-05-11 04:00:00
2021-05-11 05:00:00,57962.31292517,2021-05-11 05:00:00
2021-05-11 06:00:00,56669.77536232,2021-05-11 06:00:00
2021-05-11 07:00:00,58882.90714286,2021-05-11 07:00:00
2021-05-11 08:00:00,57663.41851852,2021-05-11 08:00:00
2021-05-11 09:00:00,56204.38132296,2021-05-11 09:00:00
2021-05-11 10:00:00,56171.48630137,2021-05-11 10:00:00
2021-05-11 11:00:00,55801.63636364,2021-05-11 11:00:00
2021-05-11 12:00:00,54355.94331984,2021-05-11 12:00:00
2021-05-11 13:00:00,57155.85018727,2021-05-11 13:00:00
2021-05-11 14:00:00,56340.48163265,2021-05-11 14:00:00
2021-05-11 15:00:00,57542.58759124,2021-05-11 15:00:00
2021-05-11 16:00:00,56631.71428571,2021-05-11 16:00:00
2021-05-11 17:00:00,54153.91785714,2021-05-11 17:00:00
2021-05-11 18:00:00,53482.23943662,2021-05-11 18:00:00
2021-05-11 19:00:00,56077.96296296,2021-05-11 19:00:00
2021-05-11 20:00:00,56555.00367647,2021-05-11 20:00:00
2021-05-11 21:00:00,55413.35714286,2021-05-11 21:00:00
2021-05-11 22:00:00,55475.35611511,2021-05-11 22:00:00
2021-05-11 23:00:00,56314.54789272,2021-05-11 23:00:00
2021-05-12 00:00:00,56850.76752768,2021-05-12 00:00:00
2021-05-12 01:00:00,54624.67241379,2021-05-12 01:00:00
2021-05-12 02:00:00,56822.36293436,2021-05-12 02:00:00
2021-05-12 03:00:00,56965.19557196,2021-05-12 03:00:00
2021-05-12 04:00:00,56354.77385159,2021-05-12 04:00:00
2021-05-12 05:00:00,55014.8358209,2021-05-12 05:00:00
2021-05-12 06:00:00,55006.54444444,2021-05-12 06:00:00
2021-05-12 07:00:00,57490.5323741,2021-05-12 07:00:00
2021-05-12 08:00:00,60572.328,2021-05-12 08:00:00
2021-05-12 09:00:00,56607.15050167,2021-05-12 09:00:00
2021-05-12 10:00:00,55307.79007634,2021-05-12 10:00:00
2021-05-12 11:00:00,53865.68992248,2021-05-12 11:00:00
2021-05-12 12:00:00,56412.84269663,2021-05-12 12:00:00
2021-05-12 13:00:00,56395.95951417,2021-05-12 13:00:00
2021-05-12 14:00:00,55799.504,2021-05-12 14:00:00
2021-05-12 15:00:00,56118.90225564,2021-05-12 15:00:00
2021-05-12 16:00:00,57096.95038168,2021-05-12 16:00:00
2021-05-12 17:00:00,55172.31640625,2021-05-12 17:00:00
2021-05-12 18:00:00,62559.18045113,2021-05-12 18:00:00
2021-05-12 19:00:00,60054.28787879,2021-05-12 19:00:00
2021-05-12 20:00:00,56480.96085409,2021-05-12 20:00:00
2021-05-12 21:00:00,55335.94539249,2021-05-12 21:00:00
2021-05-12 22:00:00,62058.14015152,2021-05-12 22:00:00
2021-05-12 23:00:00,59818.59469697,2021-05-12 23:00:00
2021-05-13 00:00:00,66530.92045455,2021-05-13 00:00:00
2021-05-13 01:00:00,58669.15498155,2021-05-13 01:00:00
2021-05-13 02:00:00,57072.71684588,2021-05-13 02:00:00
2021-05-13 03:00:00,57942.43461538,2021-05-13 03:00:00
2021-05-13 04:00:00,58029.95220588,2021-05-13 04:00:00
2021-05-13 05:00:00,54245.13157895,2021-05-13 05:00:00
2021-05-13 06:00:00,53585.77738516,2021-05-13 06:00:00
