start_time,datetime,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total
2023-05-01 08:00:00,2023-05-01 08:00:00,1.08713927,0.00204996,34526.4559758
2023-05-01 09:00:00,2023-05-01 09:00:00,1.13106778,0.0007,17437.67190477
2023-05-01 10:00:00,2023-05-01 10:00:00,0.82222438,8.808e-05,27653.05020967
2023-05-01 11:00:00,2023-05-01 11:00:00,0.69471035,8.196e-05,30421.36622639
2023-05-01 12:00:00,2023-05-01 12:00:00,0.7681918,7.278e-05,11258.61898361
2023-05-01 13:00:00,2023-05-01 13:00:00,1.02706335,0.00018415,38122.53758108
2023-05-01 14:00:00,2023-05-01 14:00:00,1.05182145,0.00435946,26657.36271029
2023-05-01 15:00:00,2023-05-01 15:00:00,1.26162574,0.00149192,49671.46705009
2023-05-01 16:00:00,2023-05-01 16:00:00,2.24238842,0.00484247,39205.91911552
2023-05-01 17:00:00,2023-05-01 17:00:00,0.69586437,7.173e-05,38643.43581321
2023-05-01 18:00:00,2023-05-01 18:00:00,1.20396788,9.726e-05,42699.9247931
2023-05-01 19:00:00,2023-05-01 19:00:00,2.01699444,0.00010032,42594.88851019
2023-05-01 20:00:00,2023-05-01 20:00:00,0.86387908,0.00010866,25258.96053798
2023-05-01 21:00:00,2023-05-01 21:00:00,0.83329232,0.00012186,36058.22538317
2023-05-01 22:00:00,2023-05-01 22:00:00,2.81474258,0.0063507,33920.46280201
2023-05-01 23:00:00,2023-05-01 23:00:00,1.09875302,0.00131051,36426.95903509
2023-05-02 00:00:00,2023-05-02 00:00:00,1.41259221,0.00010866,30242.18656692
2023-05-02 01:00:00,2023-05-02 01:00:00,3.47164071,0.00395905,22537.89146185
2023-05-02 02:00:00,2023-05-02 02:00:00,1.90755072,0.00580885,23787.15752269
2023-05-02 03:00:00,2023-05-02 03:00:00,1.44667796,0.00013,37400.96521488
2023-05-02 04:00:00,2023-05-02 04:00:00,2.63198874,0.00118353,36303.02073407
2023-05-02 05:00:00,2023-05-02 05:00:00,1.2000204,0.00011715,28267.68048426
2023-05-02 06:00:00,2023-05-02 06:00:00,2.00712862,0.00012174,31287.12092093
2023-05-02 07:00:00,2023-05-02 07:00:00,0.80629812,9.852e-05,18549.69444651
2023-05-02 08:00:00,2023-05-02 08:00:00,1.14129289,0.00012483,29195.41331899
2023-05-02 09:00:00,2023-05-02 09:00:00,1.10947727,0.00205262,24412.9378496
2023-05-02 10:00:00,2023-05-02 10:00:00,1.64969167,0.00935973,14555.22956082
2023-05-02 11:00:00,2023-05-02 11:00:00,1.30415021,0.00274172,21802.78315255
2023-05-02 12:00:00,2023-05-02 12:00:00,1.41325342,0.00453556,27627.69115621
2023-05-02 13:00:00,2023-05-02 13:00:00,1.22538676,0.00411015,19298.6161205
2023-05-02 14:00:00,2023-05-02 14:00:00,1.82211501,0.00124,39742.15048684
2023-05-02 15:00:00,2023-05-02 15:00:00,1.33609284,0.00024093,22382.22722479
2023-05-02 16:00:00,2023-05-02 16:00:00,1.09664628,0.00137703,19433.66874257
2023-05-02 17:00:00,2023-05-02 17:00:00,1.2823539,0.00513,23470.92345139
2023-05-02 18:00:00,2023-05-02 18:00:00,1.74254556,0.01273026,17568.34432765
2023-05-02 19:00:00,2023-05-02 19:00:00,1.92694746,0.01250199,13257.39852432
2023-05-02 20:00:00,2023-05-02 20:00:00,3.3337331,0.01784288,21919.29513563
2023-05-02 21:00:00,2023-05-02 21:00:00,1.70510961,0.01233527,49913.67347009
2023-05-02 22:00:00,2023-05-02 22:00:00,0.80168314,0.00028746,43490.50858648
2023-05-02 23:00:00,2023-05-02 23:00:00,2.20632451,0.00632892,55912.67564727
2023-05-03 00:00:00,2023-05-03 00:00:00,1.79751577,0.00367181,37729.85603349
2023-05-03 01:00:00,2023-05-03 01:00:00,1.39204701,0.00703596,21892.72332757
2023-05-03 02:00:00,2023-05-03 02:00:00,1.01808623,0.0026149,10069.89093683
2023-05-03 03:00:00,2023-05-03 03:00:00,2.60341147,0.00432293,47090.50672161
2023-05-03 04:00:00,2023-05-03 04:00:00,0.8247192,0.00242397,7286.39416415
2023-05-03 05:00:00,2023-05-03 05:00:00,1.47180617,0.00296096,44748.79487529
2023-05-03 06:00:00,2023-05-03 06:00:00,1.70215365,0.00048002,36014.16697642
2023-05-03 07:00:00,2023-05-03 07:00:00,1.20580277,0.00201499,27243.90786889
2023-05-03 08:00:00,2023-05-03 08:00:00,1.86244556,0.0025,50481.58684963
2023-05-03 09:00:00,2023-05-03 09:00:00,0.70474439,0.00013,21030.9820372
2023-05-03 10:00:00,2023-05-03 10:00:00,2.15084031,0.017575,21686.92280781
2023-05-03 11:00:00,2023-05-03 11:00:00,0.84934689,0.00523313,15578.72057821
2023-05-03 12:00:00,2023-05-03 12:00:00,1.56119583,0.00927645,32963.08870356
2023-05-03 13:00:00,2023-05-03 13:00:00,3.06002934,0.00257341,81197.87850709
2023-05-03 14:00:00,2023-05-03 14:00:00,3.98074396,0.00318626,81505.73255477
2023-05-03 15:00:00,2023-05-03 15:00:00,1.8089846,0.01,31850.79189658
2023-05-03 16:00:00,2023-05-03 16:00:00,2.59819278,0.0033912,68558.51297794
2023-05-03 17:00:00,2023-05-03 17:00:00,1.28404719,0.00350894,20095.33850208
2023-05-03 18:00:00,2023-05-03 18:00:00,3.60324362,0.01716228,45325.20145654
2023-05-03 19:00:00,2023-05-03 19:00:00,3.33340403,0.00835531,88751.88223309
2023-05-03 20:00:00,2023-05-03 20:00:00,1.39534892,0.0031483,37520.93246286
2023-05-03 21:00:00,2023-05-03 21:00:00,1.5872453,0.00074012,41382.65939701
2023-05-03 22:00:00,2023-05-03 22:00:00,1.32609928,0.00360802,21847.48563392
2023-05-03 23:00:00,2023-05-03 23:00:00,2.93878093,0.00203183,58628.67960457
2023-05-04 00:00:00,2023-05-04 00:00:00,1.3635363,0.00019726,42123.72684091
2023-05-04 01:00:00,2023-05-04 01:00:00,1.64211536,0.0022845,22060.17773577
2023-05-04 02:00:00,2023-05-04 02:00:00,1.48850007,0.00029,29964.99491737
2023-05-04 03:00:00,2023-05-04 03:00:00,1.0881541,3.986e-05,27463.92120725
2023-05-04 04:00:00,2023-05-04 04:00:00,0.79458161,3.43e-05,15990.16023973
2023-05-04 05:00:00,2023-05-04 05:00:00,0.83122218,3.556e-05,34438.36596077
2023-05-04 06:00:00,2023-05-04 06:00:00,0.87605258,3.002e-05,28476.08920805
2023-05-04 07:00:00,2023-05-04 07:00:00,0.86659378,3.906e-05,30351.58064041
2023-05-04 08:00:00,2023-05-04 08:00:00,1.51138952,4.677e-05,38653.78701867
2023-05-04 09:00:00,2023-05-04 09:00:00,2.24893819,0.00523726,33603.63450073
2023-05-04 10:00:00,2023-05-04 10:00:00,1.33361544,0.0040305,30501.11880203
2023-05-04 11:00:00,2023-05-04 11:00:00,1.80601526,0.01282253,5818.98116203
2023-05-04 12:00:00,2023-05-04 12:00:00,2.79668043,0.0192386,44095.2603631
2023-05-04 13:00:00,2023-05-04 13:00:00,1.87511469,0.01069201,18674.26717151
2023-05-04 14:00:00,2023-05-04 14:00:00,2.28508287,0.01087293,39237.15797429
2023-05-04 15:00:00,2023-05-04 15:00:00,4.37253888,0.01027644,48041.08465791
2023-05-04 16:00:00,2023-05-04 16:00:00,2.30775054,0.0104993,37939.41887473
2023-05-04 17:00:00,2023-05-04 17:00:00,1.66686867,0.0091,22066.00746349
2023-05-04 18:00:00,2023-05-04 18:00:00,1.67721601,0.00589,52678.00036026
2023-05-04 19:00:00,2023-05-04 19:00:00,2.09907759,0.00658977,33509.67467037
2023-05-04 20:00:00,2023-05-04 20:00:00,3.40262605,0.00363087,85194.9509326
2023-05-04 21:00:00,2023-05-04 21:00:00,2.41716135,0.00447664,55906.52492574
2023-05-04 22:00:00,2023-05-04 22:00:00,2.4072558,0.00359,39462.14432366
2023-05-04 23:00:00,2023-05-04 23:00:00,2.16113612,0.00972985,21810.18568156
2023-05-05 00:00:00,2023-05-05 00:00:00,4.40098439,0.00520137,24579.49781069
2023-05-05 01:00:00,2023-05-05 01:00:00,1.10638508,0.00157,35153.17306912
2023-05-05 02:00:00,2023-05-05 02:00:00,2.44666543,0.006512,14070.77286606
2023-05-05 03:00:00,2023-05-05 03:00:00,1.16971934,7.319e-05,48981.99749935
2023-05-05 04:00:00,2023-05-05 04:00:00,5.10108839,0.00683617,61998.62831484
2023-05-05 05:00:00,2023-05-05 05:00:00,2.28948494,0.01833793,18684.48659274
2023-05-05 06:00:00,2023-05-05 06:00:00,2.48535971,0.01969315,21694.70486638
2023-05-05 07:00:00,2023-05-05 07:00:00,0.68385964,0.00015,25471.71996363
2023-05-05 08:00:00,2023-05-05 08:00:00,2.90176312,0.00107,67158.40573736
2023-05-05 09:00:00,2023-05-05 09:00:00,2.1100132,0.00998091,16761.94485498
2023-05-05 10:00:00,2023-05-05 10:00:00,1.60589921,0.00319926,39334.89515632
2023-05-05 11:00:00,2023-05-05 11:00:00,2.25645954,0.01461689,37382.76516585
2023-05-05 12:00:00,2023-05-05 12:00:00,2.06231461,0.01021854,20697.38946466
2023-05-05 13:00:00,2023-05-05 13:00:00,3.70508719,0.01452872,72908.70580765
2023-05-05 14:00:00,2023-05-05 14:00:00,2.4490875,0.0101564,19624.53816516
2023-05-05 15:00:00,2023-05-05 15:00:00,2.30985521,0.00786495,46268.70967976
2023-05-05 16:00:00,2023-05-05 16:00:00,3.9681068,0.01097526,31859.92950978
2023-05-05 17:00:00,2023-05-05 17:00:00,2.08004342,0.00975151,47065.14244924
2023-05-05 18:00:00,2023-05-05 18:00:00,2.39098462,0.01072094,28175.36275361
2023-05-05 19:00:00,2023-05-05 19:00:00,3.38297228,0.01441882,23697.72085078
2023-05-05 20:00:00,2023-05-05 20:00:00,0.99481428,0.0010402,27048.00542003
2023-05-05 21:00:00,2023-05-05 21:00:00,1.35105913,0.00500101,21808.79652268
2023-05-05 22:00:00,2023-05-05 22:00:00,1.95619433,0.00887235,29644.1689429
2023-05-05 23:00:00,2023-05-05 23:00:00,1.8443141,0.00507868,40940.08432299
2023-05-06 00:00:00,2023-05-06 00:00:00,2.87246695,0.0034577,54160.36436065
2023-05-06 01:00:00,2023-05-06 01:00:00,1.54211645,0.00580202,31084.4413154
2023-05-06 02:00:00,2023-05-06 02:00:00,1.22673838,0.00034206,43771.25212914
2023-05-06 03:00:00,2023-05-06 03:00:00,1.49699031,0.00023017,32478.70183687
2023-05-06 04:00:00,2023-05-06 04:00:00,4.60807956,0.00181314,61517.86219109
2023-05-06 05:00:00,2023-05-06 05:00:00,0.57520353,0.00023496,21520.08974764
2023-05-06 06:00:00,2023-05-06 06:00:00,1.17211806,0.00152694,14173.25158398
2023-05-06 07:00:00,2023-05-06 07:00:00,2.44454404,0.00097554,63900.38128874
2023-05-06 08:00:00,2023-05-06 08:00:00,1.63120255,0.00026579,42957.71925533
2023-05-06 09:00:00,2023-05-06 09:00:00,1.01013937,0.00021,37089.28711586
2023-05-06 10:00:00,2023-05-06 10:00:00,0.43183158,0.0001401,24346.66430688
2023-05-06 11:00:00,2023-05-06 11:00:00,0.68123178,0.00015774,27644.3856456
2023-05-06 12:00:00,2023-05-06 12:00:00,0.59627642,0.00014515,27482.38041172
2023-05-06 13:00:00,2023-05-06 13:00:00,1.91600188,0.00264,55044.81806147
2023-05-06 14:00:00,2023-05-06 14:00:00,1.52503694,0.000215,31354.7594721
2023-05-06 15:00:00,2023-05-06 15:00:00,3.46439659,0.0051435,50815.76912194
2023-05-06 16:00:00,2023-05-06 16:00:00,2.90129023,0.00317517,43441.01860367
2023-05-06 17:00:00,2023-05-06 17:00:00,1.82433778,0.00316706,43641.80839563
2023-05-06 18:00:00,2023-05-06 18:00:00,1.06838709,0.00030646,19119.85532223
2023-05-06 19:00:00,2023-05-06 19:00:00,0.9233914,0.00445964,13728.05991974
2023-05-06 20:00:00,2023-05-06 20:00:00,1.36507134,0.00883909,3702.07346948
2023-05-06 21:00:00,2023-05-06 21:00:00,1.22609175,0.00375547,36031.15815011
2023-05-06 22:00:00,2023-05-06 22:00:00,2.98026494,0.00120885,60097.04243149
2023-05-06 23:00:00,2023-05-06 23:00:00,1.14893725,0.00123,14611.03498337
2023-05-07 00:00:00,2023-05-07 00:00:00,2.31398796,0.00185411,41290.80110461
2023-05-07 01:00:00,2023-05-07 01:00:00,0.71433668,0.00019006,9837.13048778
2023-05-07 02:00:00,2023-05-07 02:00:00,1.30986207,0.00031146,27207.14506274
2023-05-07 03:00:00,2023-05-07 03:00:00,1.67210481,0.00016917,70266.86027302
2023-05-07 04:00:00,2023-05-07 04:00:00,2.1960774,0.0002472,17583.99176044
2023-05-07 05:00:00,2023-05-07 05:00:00,0.75990904,0.00028086,16360.0816161
2023-05-07 06:00:00,2023-05-07 06:00:00,0.74616893,0.00034206,14060.80734736
2023-05-07 07:00:00,2023-05-07 07:00:00,0.12462638,0.00037572,4977.70232706
2023-05-07 08:00:00,2023-05-07 08:00:00,0.33210825,0.00042846,7982.22179705
2023-05-07 09:00:00,2023-05-07 09:00:00,0.64068822,0.00111844,11621.44367851
2023-05-07 10:00:00,2023-05-07 10:00:00,8.31165159,0.00042536,178376.35487356
2023-05-07 11:00:00,2023-05-07 11:00:00,2.29810546,0.00100507,40143.30620134
2023-05-07 12:00:00,2023-05-07 12:00:00,4.76809552,0.00048026,160360.58844731
2023-05-07 13:00:00,2023-05-07 13:00:00,10.39377138,0.00858,43019.81976137
2023-05-07 14:00:00,2023-05-07 14:00:00,1.61152359,0.0050123,30120.98743626
2023-05-07 15:00:00,2023-05-07 15:00:00,5.34631544,0.00479168,132476.35017878
2023-05-07 16:00:00,2023-05-07 16:00:00,6.77065921,0.0038721,119380.26314374
2023-05-07 17:00:00,2023-05-07 17:00:00,1.40934269,0.00351278,33092.77578746
2023-05-07 18:00:00,2023-05-07 18:00:00,1.04514429,0.00337255,24095.80151622
2023-05-07 19:00:00,2023-05-07 19:00:00,0.19661522,0.00077505,10118.60575219
2023-05-07 20:00:00,2023-05-07 20:00:00,0.07008398,0.00080106,3041.92521251
2023-05-07 21:00:00,2023-05-07 21:00:00,0.14965295,0.00080565,4481.20794957
2023-05-07 22:00:00,2023-05-07 22:00:00,0.19299105,0.00091788,6640.82218953
2023-05-07 23:00:00,2023-05-07 23:00:00,0.2072434,0.00092196,7199.842897
2023-05-08 00:00:00,2023-05-08 00:00:00,0.28160681,0.00077046,9672.34906707
2023-05-08 01:00:00,2023-05-08 01:00:00,0.70343157,0.0008038,13811.87888497
2023-05-08 02:00:00,2023-05-08 02:00:00,0.54949084,0.00076796,13390.54223576
2023-05-08 03:00:00,2023-05-08 03:00:00,1.27628351,0.00061132,43437.0329486
2023-05-08 04:00:00,2023-05-08 04:00:00,0.47943768,0.00060189,17767.96041775
2023-05-08 05:00:00,2023-05-08 05:00:00,1.29971185,0.00065782,25244.30328181
2023-05-08 06:00:00,2023-05-08 06:00:00,1.84086718,0.00052566,67314.99015567
2023-05-08 07:00:00,2023-05-08 07:00:00,7.79787215,0.00439486,31729.54178237
2023-05-08 08:00:00,2023-05-08 08:00:00,1.29957788,0.00133775,10955.44150921
2023-05-08 09:00:00,2023-05-08 09:00:00,1.65722389,0.00327282,49194.6911202
2023-05-08 10:00:00,2023-05-08 10:00:00,1.00003422,0.00113062,35078.2002392
2023-05-08 11:00:00,2023-05-08 11:00:00,0.86533667,0.00524596,23364.09014018
2023-05-08 12:00:00,2023-05-08 12:00:00,1.18013293,0.00295685,34278.1411169
2023-05-08 13:00:00,2023-05-08 13:00:00,,0.0,0.0
2023-05-08 14:00:00,2023-05-08 14:00:00,2.35525986,0.00563802,68125.89135066
2023-05-08 15:00:00,2023-05-08 15:00:00,1.8884517,0.00542638,54319.42465826
2023-05-08 16:00:00,2023-05-08 16:00:00,2.24348634,0.00594138,54368.64787178
2023-05-08 17:00:00,2023-05-08 17:00:00,1.36096593,0.00291608,23674.00233216
2023-05-08 18:00:00,2023-05-08 18:00:00,1.15358581,0.00431847,31922.02647394
2023-05-08 19:00:00,2023-05-08 19:00:00,2.74154139,0.0014,77358.07340789
2023-05-08 20:00:00,2023-05-08 20:00:00,0.87925531,0.00078801,11364.37490294
2023-05-08 21:00:00,2023-05-08 21:00:00,1.29058626,0.00100475,27276.54065301
2023-05-08 22:00:00,2023-05-08 22:00:00,2.32178059,0.00140529,38824.81502416
2023-05-08 23:00:00,2023-05-08 23:00:00,1.4872614,0.00099,32401.47691114
2023-05-09 00:00:00,2023-05-09 00:00:00,1.27002906,0.00070467,40797.14336772
2023-05-09 01:00:00,2023-05-09 01:00:00,1.31046268,0.00067866,42106.47645519
2023-05-09 02:00:00,2023-05-09 02:00:00,1.00128842,0.00043539,42104.17814719
2023-05-09 03:00:00,2023-05-09 03:00:00,1.58721684,0.00058416,70107.36762012
2023-05-09 04:00:00,2023-05-09 04:00:00,0.855803,0.00046596,24038.65059458
2023-05-09 05:00:00,2023-05-09 05:00:00,0.79124071,0.00058416,36018.85944938
2023-05-09 06:00:00,2023-05-09 06:00:00,0.93273009,0.00400958,13201.86167572
2023-05-09 07:00:00,2023-05-09 07:00:00,0.63331913,0.00058045,17656.93727925
2023-05-09 08:00:00,2023-05-09 08:00:00,0.89670753,0.00113335,23927.74374131
2023-05-09 09:00:00,2023-05-09 09:00:00,0.77453939,0.00037,24005.29940395
2023-05-09 10:00:00,2023-05-09 10:00:00,0.85230781,0.00056706,30463.18569183
2023-05-09 11:00:00,2023-05-09 11:00:00,0.99459794,0.00164316,22373.48072573
2023-05-09 12:00:00,2023-05-09 12:00:00,1.29782573,0.00302,24513.33230935
2023-05-09 13:00:00,2023-05-09 13:00:00,1.90716867,0.01206841,19144.15905968
2023-05-09 14:00:00,2023-05-09 14:00:00,1.87735099,0.01381823,18077.01266749
2023-05-09 15:00:00,2023-05-09 15:00:00,4.78088512,0.03116233,42745.89381718
2023-05-09 16:00:00,2023-05-09 16:00:00,1.81493651,0.00681191,40768.91887226
2023-05-09 17:00:00,2023-05-09 17:00:00,0.96381553,0.00340002,19588.58687385
2023-05-09 18:00:00,2023-05-09 18:00:00,3.23217871,0.00638038,39096.43365474
2023-05-09 19:00:00,2023-05-09 19:00:00,2.82521455,0.00668746,48090.80213193
2023-05-09 20:00:00,2023-05-09 20:00:00,1.22782825,0.00539718,25688.62258341
2023-05-09 21:00:00,2023-05-09 21:00:00,1.07340603,0.00071,27804.43651259
2023-05-09 22:00:00,2023-05-09 22:00:00,0.70404232,0.0006526,27666.75105952
2023-05-09 23:00:00,2023-05-09 23:00:00,0.89143374,0.00256,6704.47314881
2023-05-10 00:00:00,2023-05-10 00:00:00,2.36660859,0.00541008,40812.16513453
2023-05-10 01:00:00,2023-05-10 01:00:00,0.54841968,0.00059825,8672.70882616
2023-05-10 02:00:00,2023-05-10 02:00:00,1.1785502,0.00127785,30870.94386043
2023-05-10 03:00:00,2023-05-10 03:00:00,0.96719311,0.00071125,11213.63696768
2023-05-10 04:00:00,2023-05-10 04:00:00,1.10609335,0.00043892,40049.42806934
2023-05-10 05:00:00,2023-05-10 05:00:00,1.61205085,0.00039671,40889.66970471
2023-05-10 06:00:00,2023-05-10 06:00:00,1.0103892,0.00038796,40334.7368222
2023-05-10 07:00:00,2023-05-10 07:00:00,0.55458224,0.00061746,10264.20813583
2023-05-10 08:00:00,2023-05-10 08:00:00,1.27939307,0.00077549,44875.99146706
2023-05-10 09:00:00,2023-05-10 09:00:00,0.65013584,0.00075,14094.29492476
2023-05-10 10:00:00,2023-05-10 10:00:00,1.16280636,0.00056946,38395.86599409
2023-05-10 11:00:00,2023-05-10 11:00:00,0.54207587,0.00124,8806.56452818
2023-05-10 12:00:00,2023-05-10 12:00:00,1.33304653,0.0041118,38410.40279358
2023-05-10 13:00:00,2023-05-10 13:00:00,1.38607419,0.00395509,20482.01827062
2023-05-10 14:00:00,2023-05-10 14:00:00,1.73632459,0.00045294,93697.28368779
2023-05-10 15:00:00,2023-05-10 15:00:00,1.50801313,0.00094,50067.54400129
2023-05-10 16:00:00,2023-05-10 16:00:00,1.45657947,0.0002365,51523.58566845
2023-05-10 17:00:00,2023-05-10 17:00:00,1.51051488,0.00025383,61088.24264447
2023-05-10 18:00:00,2023-05-10 18:00:00,0.92516939,0.00087278,28403.62535875
2023-05-10 19:00:00,2023-05-10 19:00:00,1.31503827,0.00178,32794.42427466
2023-05-10 20:00:00,2023-05-10 20:00:00,1.28232559,0.00080303,36652.712382
2023-05-10 21:00:00,2023-05-10 21:00:00,0.7638585,0.00013129,26963.44122701
2023-05-10 22:00:00,2023-05-10 22:00:00,1.90970555,0.00079,46997.85360059
2023-05-10 23:00:00,2023-05-10 23:00:00,1.25818219,0.00013,30105.78343082
2023-05-11 00:00:00,2023-05-11 00:00:00,1.73816183,9.726e-05,26616.47208746
2023-05-11 01:00:00,2023-05-11 01:00:00,0.75138877,0.00010556,23419.28530368
2023-05-11 02:00:00,2023-05-11 02:00:00,0.95090373,0.00013,19155.00477063
2023-05-11 03:00:00,2023-05-11 03:00:00,0.57243557,0.0001095,12348.00761859
2023-05-11 04:00:00,2023-05-11 04:00:00,0.64498285,0.00011562,20601.39729002
2023-05-11 05:00:00,2023-05-11 05:00:00,0.64603868,0.00012786,17950.18469193
2023-05-11 06:00:00,2023-05-11 06:00:00,1.23558767,0.00010416,55267.83663871
2023-05-11 07:00:00,2023-05-11 07:00:00,0.91239062,0.00041184,18821.70619728
2023-05-11 08:00:00,2023-05-11 08:00:00,0.91233564,0.00013,24557.33836342
2023-05-11 09:00:00,2023-05-11 09:00:00,0.54162904,9.786e-05,19264.12003333
2023-05-11 10:00:00,2023-05-11 10:00:00,7.13680412,0.00667519,77098.89491906
2023-05-11 11:00:00,2023-05-11 11:00:00,0.99249919,0.00113963,27869.37733256
2023-05-11 12:00:00,2023-05-11 12:00:00,2.20200526,0.00464,30328.21843487
2023-05-11 13:00:00,2023-05-11 13:00:00,1.39129912,0.00170862,31238.83916776
2023-05-11 14:00:00,2023-05-11 14:00:00,2.79359863,0.00487701,67834.16181677
2023-05-11 15:00:00,2023-05-11 15:00:00,2.47704147,0.00726093,34958.48624908
2023-05-11 16:00:00,2023-05-11 16:00:00,,0.0,0.0
2023-05-11 17:00:00,2023-05-11 17:00:00,4.66993699,0.01549188,99054.03344532
2023-05-11 18:00:00,2023-05-11 18:00:00,2.39144959,0.00375643,58267.66922348
2023-05-11 19:00:00,2023-05-11 19:00:00,2.14408239,0.01555066,23852.91663798
2023-05-11 20:00:00,2023-05-11 20:00:00,1.53925859,0.00469637,32390.61859976
2023-05-11 21:00:00,2023-05-11 21:00:00,0.90606053,0.00050987,22185.79817141
2023-05-11 22:00:00,2023-05-11 22:00:00,0.77923422,0.00013092,20645.81060591
2023-05-11 23:00:00,2023-05-11 23:00:00,3.19718504,9.637e-05,80338.86574647
2023-05-12 00:00:00,2023-05-12 00:00:00,4.32347138,0.00013464,73914.06669405
2023-05-12 01:00:00,2023-05-12 01:00:00,2.61511246,0.00162182,17589.24639886
2023-05-12 02:00:00,2023-05-12 02:00:00,6.42735667,0.02549442,27824.02704259
2023-05-12 03:00:00,2023-05-12 03:00:00,1.9661568,0.00023842,55005.20253905
2023-05-12 04:00:00,2023-05-12 04:00:00,1.83930503,8.196e-05,29184.25285873
2023-05-12 05:00:00,2023-05-12 05:00:00,1.66616653,0.00079479,25588.98561748
2023-05-12 06:00:00,2023-05-12 06:00:00,2.76201984,0.00126967,53196.50216571
2023-05-12 07:00:00,2023-05-12 07:00:00,2.51995374,0.00113906,57911.05680562
2023-05-12 08:00:00,2023-05-12 08:00:00,2.13918125,0.00010436,70862.51802125
2023-05-12 09:00:00,2023-05-12 09:00:00,0.74550649,8e-05,23736.92648731
2023-05-12 10:00:00,2023-05-12 10:00:00,3.65974746,0.00011256,67723.62669133
2023-05-12 11:00:00,2023-05-12 11:00:00,1.68265091,0.00139792,26903.90547406
2023-05-12 12:00:00,2023-05-12 12:00:00,1.60013006,0.00427,22926.66349133
2023-05-12 13:00:00,2023-05-12 13:00:00,1.94478899,0.0086823,26186.58371461
2023-05-12 14:00:00,2023-05-12 14:00:00,2.92151532,0.00473948,65030.00941404
2023-05-12 15:00:00,2023-05-12 15:00:00,2.1480285,0.00192,49187.70465776
2023-05-12 16:00:00,2023-05-12 16:00:00,1.10572224,0.00023496,42203.20647051
2023-05-12 17:00:00,2023-05-12 17:00:00,1.25907197,0.00035506,28223.35721686
2023-05-12 18:00:00,2023-05-12 18:00:00,0.73748515,0.00039,23128.27181249
2023-05-12 19:00:00,2023-05-12 19:00:00,2.02437662,0.00100761,51581.11629896
2023-05-12 20:00:00,2023-05-12 20:00:00,1.42936042,0.00283047,23501.54408221
2023-05-12 21:00:00,2023-05-12 21:00:00,1.60235113,0.0014162,50528.54050654
2023-05-12 22:00:00,2023-05-12 22:00:00,1.02487137,0.00078557,23457.2559287
2023-05-12 23:00:00,2023-05-12 23:00:00,1.35068049,0.00103304,25291.49214135
2023-05-13 00:00:00,2023-05-13 00:00:00,1.24951252,6.767e-05,30501.85002637
2023-05-13 01:00:00,2023-05-13 01:00:00,0.73330191,7.408e-05,21657.33870367
2023-05-13 02:00:00,2023-05-13 02:00:00,1.93470148,0.00309372,12134.44768343
2023-05-13 03:00:00,2023-05-13 03:00:00,0.43157081,8.082e-05,22409.74596846
2023-05-13 04:00:00,2023-05-13 04:00:00,1.01485165,0.00023,13838.51707726
2023-05-13 05:00:00,2023-05-13 05:00:00,1.23882501,0.00203376,15589.37395475
2023-05-13 06:00:00,2023-05-13 06:00:00,1.1750326,0.00017906,16157.87331861
2023-05-13 07:00:00,2023-05-13 07:00:00,0.64188747,9.319e-05,19649.45918305
2023-05-13 08:00:00,2023-05-13 08:00:00,0.95572895,0.00010556,16528.37644044
2023-05-13 09:00:00,2023-05-13 09:00:00,0.62966908,7.89e-05,27564.39360404
2023-05-13 10:00:00,2023-05-13 10:00:00,0.62290677,9e-05,12780.17812939
2023-05-13 11:00:00,2023-05-13 11:00:00,2.03718409,0.00278125,16967.70630909
2023-05-13 12:00:00,2023-05-13 12:00:00,0.99077348,0.00173504,23946.00423806
2023-05-13 13:00:00,2023-05-13 13:00:00,0.90411971,0.00069089,14920.68753217
2023-05-13 14:00:00,2023-05-13 14:00:00,0.77155269,0.00057306,23772.31002626
2023-05-13 15:00:00,2023-05-13 15:00:00,1.07197738,8.258e-05,22465.43004804
2023-05-13 16:00:00,2023-05-13 16:00:00,1.94532039,0.00220035,44559.50896544
2023-05-13 17:00:00,2023-05-13 17:00:00,0.51845987,0.00011186,18839.27617406
2023-05-13 18:00:00,2023-05-13 18:00:00,0.55660332,6.833e-05,21639.62387925
2023-05-13 19:00:00,2023-05-13 19:00:00,1.52722815,9.435e-05,35729.5024627
2023-05-13 20:00:00,2023-05-13 20:00:00,1.64081186,0.00014622,44884.40855696
2023-05-13 21:00:00,2023-05-13 21:00:00,0.74105424,0.00023802,9361.73817286
2023-05-13 22:00:00,2023-05-13 22:00:00,0.88250503,0.00015081,27024.9513905
2023-05-13 23:00:00,2023-05-13 23:00:00,0.76185562,0.00024567,13931.29179272
2023-05-14 00:00:00,2023-05-14 00:00:00,1.08186785,0.00018906,38075.25708955
2023-05-14 01:00:00,2023-05-14 01:00:00,0.5412019,0.00015846,9609.5810163
2023-05-14 02:00:00,2023-05-14 02:00:00,1.11503266,0.00018906,22744.43620718
2023-05-14 03:00:00,2023-05-14 03:00:00,0.58956961,0.00013577,11642.23114253
2023-05-14 04:00:00,2023-05-14 04:00:00,0.7539089,7.89e-05,20308.04397994
2023-05-14 05:00:00,2023-05-14 05:00:00,0.4685607,9.906e-05,11549.08422418
2023-05-14 06:00:00,2023-05-14 06:00:00,0.52277027,6.36e-05,13905.16634872
