longShortRatio,shortAccount,time,longAccount,low,high,open,volume,close
2.91,25.59,1662249600,74.41,19570.0,20022.4,19820.7,396798.184,19992.7
2.47,28.84,1662336000,71.16,19620.2,20046.7,19992.7,446706.41,19784.9
2.91,25.58,1662422400,74.42,18600.0,20174.7,19784.9,945489.142,18781.5
3.03,24.79,1662508800,75.21,18500.0,19455.0,18781.4,595636.693,19287.0
1.91,34.36,1662595200,65.64,19003.8,19450.0,19287.0,537268.644,19309.3
1.72,36.72,1662681600,63.28,19283.0,21666.0,19309.3,992497.1,21352.0
0.81,55.23,1662768000,44.77,21112.2,21825.0,21352.0,491543.206,21639.5
0.73,57.97,1662854400,42.03,21336.0,21883.4,21639.5,420979.326,21820.3
0.67,59.88,1662940800,40.12,21540.0,22474.0,21820.3,818601.932,22386.0
0.66,60.27,1663027200,39.73,19840.0,22850.0,22386.0,1218769.927,20162.5
1.66,37.59,1663113600,62.41,19600.0,20528.5,20162.6,661802.597,20217.0
2.14,31.86,1663200000,68.14,19453.0,20315.0,20217.0,665862.067,19690.8
2.74,26.75,1663286400,73.25,19300.0,19878.0,19690.8,544608.804,19792.5
2.34,29.9,1663372800,70.1,19739.4,20182.6,19792.4,334678.558,20102.0
2.19,31.32,1663459200,68.68,19325.8,20105.3,20102.0,499916.474,19404.5
2.86,25.94,1663545600,74.06,18215.0,19686.3,19404.5,993776.352,19528.6
1.98,33.55,1663632000,66.45,18690.1,19625.0,19528.6,794623.932,18866.8
2.34,29.91,1663718400,70.09,18084.3,20154.1,18866.7,1168068.979,18447.5
2.86,25.94,1663804800,74.06,18345.2,19504.8,18447.5,852898.391,19392.5
1.73,36.7,1663891200,63.3,18518.5,19492.0,19392.5,838493.746,19280.7
2.09,32.36,1663977600,67.64,18798.0,19304.5,19280.7,377158.215,18911.0
2.09,32.36,1664064000,67.64,18621.0,19196.0,18910.9,410461.603,18799.7
2.46,28.94,1664150400,71.06,18671.0,19311.5,18799.7,777807.518,19216.3
1.65,37.77,1664236800,62.23,18801.5,20375.0,19216.3,1300566.158,19070.1
2.5,28.54,1664323200,71.46,18460.0,19787.6,19070.1,1141222.772,19407.3
1.25,44.53,1664409600,55.47,18827.2,19648.8,19407.4,991678.224,19582.5
1.39,41.8,1664496000,58.2,19066.0,20172.7,19582.5,1071462.934,19411.7
1.7,37.08,1664582400,62.92,19140.0,19474.0,19411.6,294457.009,19304.0
2.01,33.23,1664668800,66.77,18896.0,19389.0,19304.0,414970.451,19049.4
2.61,27.73,1664755200,72.27,18950.8,19723.7,19049.3,621816.329,19622.0
1.32,43.05,1664841600,56.95,19480.1,20500.0,19621.9,796678.762,20333.0
0.72,58.02,1664928000,41.98,19707.0,20356.1,20332.9,719577.149,20150.0
0.92,52.07,1665014400,47.93,19843.3,20443.9,20149.9,782034.669,19954.0
1.2,45.49,1665100800,54.51,19304.4,20067.0,19954.0,673407.102,19520.9
2.22,31.09,1665187200,68.91,19200.0,19619.6,19520.9,253257.201,19406.2
2.23,30.96,1665273600,69.04,19310.0,19550.0,19406.3,267178.795,19430.0
2.41,29.29,1665360000,70.71,19000.0,19513.0,19430.0,560920.904,19124.0
3.0,25.0,1665446400,75.0,18850.0,19260.0,19124.1,603358.324,19055.0
3.07,24.55,1665532800,75.45,18924.3,19240.0,19055.0,406770.288,19148.0
2.45,29.03,1665619200,70.97,17917.8,19498.6,19148.1,1104615.001,19365.5
1.83,35.37,1665705600,64.63,19059.6,19947.9,19365.4,861453.21,19164.6
2.01,33.2,1665792000,66.8,18966.0,19218.8,19164.6,241520.185,19060.4
2.23,30.97,1665878400,69.03,19058.0,19415.9,19060.4,267921.192,19251.9
2.29,30.36,1665964800,69.64,19148.0,19666.0,19251.8,502319.759,19540.6
1.42,41.27,1666051200,58.73,19081.0,19706.4,19540.7,634343.154,19320.9
1.9,34.48,1666137600,65.52,19050.0,19349.8,19320.9,404370.458,19116.7
2.49,28.66,1666224000,71.34,18882.4,19350.0,19116.6,537627.048,19034.7
2.89,25.69,1666310400,74.31,18600.0,19240.0,19034.8,581878.905,19150.9
2.24,30.83,1666396800,69.17,19103.5,19250.0,19151.0,174055.042,19195.1
1.83,35.32,1666483200,64.68,19050.0,19690.0,19195.1,358611.542,19560.7
1.32,43.1,1666569600,56.9,19146.0,19593.3,19560.6,476676.536,19318.1
1.84,35.23,1666656000,64.77,19228.0,20415.0,19318.1,777306.534,20068.3
0.8,55.46,1666742400,44.54,20041.1,21030.0,20068.3,841864.982,20758.3
0.75,57.14,1666828800,42.86,20170.0,20863.7,20758.4,614910.045,20285.5
0.95,51.29,1666915200,48.71,19951.0,20740.0,20285.6,595538.882,20582.8
0.95,51.38,1667001600,48.62,20547.8,21088.0,20582.7,482217.17,20796.7
0.74,57.44,1667088000,42.56,20503.0,20925.2,20796.7,295389.69,20615.6
0.83,54.64,1667174400,45.36,20225.4,20838.7,20615.5,478797.266,20482.0
1.16,46.35,1667260800,53.65,20320.0,20687.0,20482.1,314676.187,20472.1
1.16,46.3,1667347200,53.7,20050.0,20796.0,20472.1,651535.761,20140.1
1.57,38.87,1667433600,61.13,20026.0,20400.0,20140.2,372121.061,20199.7
1.62,38.17,1667520000,61.83,20171.6,21297.0,20199.8,824515.215,21137.6
0.81,55.21,1667606400,44.79,21071.1,21473.7,21137.6,303983.372,21289.9
0.75,57.3,1667692800,42.7,20863.3,21355.8,21289.8,277148.646,20900.0
0.9,52.54,1667779200,47.46,20374.0,21062.6,20900.0,554408.316,20578.6
1.69,37.17,1667865600,62.83,16830.0,20685.0,20578.5,2046476.313,18534.0
1.69,37.17,1667952000,62.83,15462.6,18574.9,18533.9,2065606.412,15905.0
2.51,28.53,1668038400,71.47,15730.0,18230.0,15905.0,1497093.602,17588.0
2.01,33.19,1668124800,66.81,16343.0,17678.0,17588.0,955344.602,17058.3
2.22,31.08,1668211200,68.92,16623.8,17110.8,17058.4,304455.717,16806.9
1.96,33.84,1668297600,66.16,16210.3,16950.0,16806.9,349742.836,16321.2
2.44,29.07,1668384000,70.93,15805.5,17188.0,16321.3,934392.484,16605.2
2.4,29.41,1668470400,70.59,16516.7,17127.2,16605.3,649349.458,16888.3
1.53,39.49,1668556800,60.51,16358.0,17007.4,16888.3,537241.645,16650.6
2.29,30.44,1668643200,69.56,16403.3,16741.7,16650.7,408989.285,16682.1
1.7,37.08,1668729600,62.92,16541.1,16984.4,16682.1,388612.842,16689.7
2.01,33.24,1668816000,66.76,16543.8,16814.5,16689.7,171822.915,16692.9
1.92,34.31,1668902400,65.69,16167.1,16743.9,16693.0,327599.214,16272.6
2.27,30.61,1668988800,69.39,15443.2,16304.3,16272.7,790219.365,15773.0
2.64,27.46,1669075200,72.54,15610.3,16309.0,15772.9,579333.644,16220.6
1.99,33.42,1669161600,66.58,16155.5,16703.4,16220.5,546714.91,16595.8
1.54,39.35,1669248000,60.65,16450.0,16800.0,16595.8,351024.418,16592.4
1.39,41.79,1669334400,58.21,16331.7,16639.9,16592.5,306560.116,16516.1
1.44,40.97,1669420800,59.03,16369.1,16699.1,16516.2,253401.659,16449.2
1.49,40.19,1669507200,59.81,16396.0,16594.2,16449.2,189370.345,16422.6
1.56,39.01,1669593600,60.99,15984.1,16475.0,16422.5,497137.869,16204.5
1.91,34.32,1669680000,65.68,16088.0,16543.0,16204.6,391410.854,16433.2
1.54,39.34,1669766400,60.66,16421.5,17248.3,16433.3,620324.95,17153.3
1.25,44.45,1669852800,55.55,16851.2,17348.5,17153.4,411051.309,16970.5
1.21,45.24,1669939200,54.76,16760.0,17096.3,16970.5,335039.215,17083.0
1.24,44.66,1670025600,55.34,16850.1,17160.0,17083.0,185257.242,16879.5
1.31,43.29,1670112000,56.71,16874.1,17206.2,16879.5,292090.868,17099.5
1.2,45.53,1670198400,54.47,16860.6,17430.0,17099.5,519961.39,16958.3
1.5,40.07,1670284800,59.93,16899.9,17100.0,16958.2,321330.613,17078.6
1.42,41.27,1670371200,58.73,16655.0,17130.0,17078.7,337778.925,16828.0
1.61,38.37,1670457600,61.63,16710.4,17294.9,16828.0,402157.335,17216.0
1.01,49.66,1670544000,50.34,17052.0,17365.4,17216.0,290231.183,17122.0
1.02,49.48,1670630400,50.52,17081.0,17228.6,17122.0,141895.207,17120.0
1.06,48.53,1670716800,51.47,17060.0,17265.0,17120.1,171004.111,17077.3
1.17,45.99,1670803200,54.01,16865.0,17237.9,17077.3,335856.258,17200.0
1.14,46.74,1670889600,53.26,17076.0,18100.0,17200.0,596851.291,17777.1
0.85,53.97,1670976000,46.03,17659.4,18400.0,17777.1,627511.699,17803.9
0.81,55.15,1671062400,44.85,17258.0,17849.5,17804.0,437284.037,17351.8
1.37,42.24,1671148800,57.76,16521.1,17528.0,17351.9,622150.245,16624.1
1.8,35.7,1671235200,64.3,16571.8,16790.0,16624.1,248465.273,16768.0
2.0,33.3,1671321600,66.7,16656.0,16872.0,16768.1,185898.213,16730.3
1.97,33.66,1671408000,66.34,16210.0,16809.6,16730.4,344728.552,16429.2
2.0,33.35,1671494400,66.65,16390.3,17049.6,16429.2,476171.098,16887.2
1.62,38.22,1671580800,61.78,16694.2,16924.2,16887.3,227752.335,16819.6
1.64,37.85,1671667200,62.15,16556.1,16861.9,16819.7,306610.961,16815.5
1.95,33.92,1671753600,66.08,16690.0,16960.0,16815.5,264553.42,16776.4
1.78,35.99,1671840000,64.01,16774.4,16859.9,16776.3,82410.79,16828.9
1.68,37.3,1671926400,62.7,16700.0,16850.0,16829.0,144075.843,16824.4
1.71,36.85,1672012800,63.15,16781.1,16936.8,16824.5,148128.699,16912.9
1.72,36.76,1672099200,63.24,16580.0,16968.0,16912.8,262828.564,16698.2
2.21,31.16,1672185600,68.84,16455.6,16778.3,16698.2,344649.858,16539.0
2.32,30.13,1672272000,69.87,16485.1,16659.0,16538.9,208591.531,16630.3
2.19,31.34,1672358400,68.66,16320.0,16666.6,16630.3,295630.49,16601.2
2.26,30.67,1672444800,69.33,16461.8,16640.0,16601.2,134462.156,16537.6
2.22,31.04,1672531200,68.96,16488.0,16618.8,16537.5,105502.965,16610.3
2.13,32.0,1672617600,68.0,16541.2,16799.0,16610.4,215161.176,16666.0
1.96,33.8,1672704000,66.2,16600.3,16774.0,16665.9,203070.205,16667.2
2.02,33.11,1672790400,66.89,16645.7,16984.6,16667.3,349747.838,16842.1
1.55,39.22,1672876800,60.78,16740.4,16872.8,16842.2,176369.347,16823.8
1.51,39.84,1672963200,60.16,16664.8,17030.0,16823.8,316973.629,16943.8
1.43,41.18,1673049600,58.82,16900.1,16973.6,16943.9,77973.105,16936.5
1.32,43.18,1673136000,56.82,16905.0,17181.1,16936.5,157717.318,17124.7
1.42,41.33,1673222400,58.67,17098.2,17387.8,17124.6,400277.809,17169.7
1.04,48.92,1673308800,51.08,17140.4,17485.4,17169.6,297320.371,17428.8
0.9,52.56,1673395200,47.44,17306.4,18013.2,17428.8,386277.106,17935.7
0.9,52.59,1673481600,47.41,17902.4,19120.0,17935.6,1040334.76,18838.0
0.79,55.79,1673568000,44.21,18711.0,19997.8,18838.1,806807.832,19924.2
0.8,55.65,1673654400,44.35,19882.6,21544.0,19924.3,1010666.683,20962.8
0.91,52.38,1673740800,47.62,20556.0,21073.8,20962.8,428486.559,20882.7
0.9,52.61,1673827200,47.39,20606.6,21498.0,20882.7,666148.201,21188.3
0.76,56.93,1673913600,43.07,20827.8,21640.0,21188.2,547390.593,21130.9
0.76,56.92,1674000000,43.08,20386.0,21672.0,21130.8,813785.517,20680.0
0.8,55.44,1674086400,44.56,20659.9,21183.9,20680.1,374733.617,21068.3
0.77,56.57,1674172800,43.43,20856.4,22750.0,21068.3,723645.2,22661.1
0.83,54.55,1674259200,45.45,22422.0,23390.0,22661.0,764681.1,22781.9
0.84,54.48,1674345600,45.52,22287.0,23080.2,22781.8,482529.811,22704.6
1.0,49.91,1674432000,50.09,22500.0,23193.1,22704.7,525802.84,22913.1
0.98,50.41,1674518400,49.59,22450.0,23158.7,22913.3,505615.816,22627.4
1.04,49.07,1674604800,50.93,22310.5,23837.4,22627.5,692786.607,23060.6
1.16,46.33,1674691200,53.67,22843.8,23278.7,23060.6,427760.786,23001.9
1.25,44.49,1674777600,55.51,22516.6,23500.0,23001.9,509920.307,23068.0
1.08,48.02,1674864000,51.98,22870.8,23185.0,23068.1,186400.943,23015.9
1.21,45.2,1674950400,54.8,22961.5,23962.7,23016.0,562028.231,23740.3
0.85,54.05,1675036800,45.95,22484.2,23804.6,23740.2,572537.407,22819.9
1.25,44.51,1675123200,55.49,22715.3,23330.0,22819.9,403726.966,23119.4
1.09,47.79,1675209600,52.21,22747.0,23852.4,23119.5,571429.711,23730.0
0.83,54.55,1675296000,45.45,23365.0,24281.4,23730.1,615740.338,23493.1
1.01,49.81,1675382400,50.19,23201.0,23719.9,23493.0,470831.438,23424.7
1.31,43.28,1675468800,56.72,23250.0,23591.4,23424.7,197118.393,23322.6
1.4,41.64,1675555200,58.36,22741.0,23436.0,23322.6,356665.034,22929.2
1.59,38.62,1675641600,61.38,22600.0,23159.4,22929.3,417160.143,22757.7
1.54,39.43,1675728000,60.57,22742.4,23368.6,22757.8,447273.494,23234.1
1.32,43.1,1675814400,56.9,22662.9,23450.0,23234.1,383465.481,22955.9
1.61,38.26,1675900800,61.74,21684.7,23007.8,22955.9,732295.35,21793.4
1.52,39.75,1675987200,60.25,21405.0,21933.8,21793.3,439986.497,21618.6
1.64,37.85,1676073600,62.15,21594.4,21891.9,21618.6,189249.667,21851.3
1.76,36.26,1676160000,63.74,21618.0,22080.9,21851.2,276787.093,21771.1
1.75,36.35,1676246400,63.65,21338.0,21888.0,21771.0,511595.693,21766.2
1.69,37.18,1676332800,62.82,21485.2,22320.0,21766.1,598791.509,22187.4
1.33,42.89,1676419200,57.11,22038.5,24420.0,22187.4,824676.471,24332.6
0.93,51.85,1676505600,48.15,23518.0,25290.0,24332.7,959463.159,23526.6
0.79,56.02,1676592000,43.98,23350.0,25043.2,23526.6,922717.148,24581.5
0.9,52.73,1676678400,47.27,24430.6,24887.5,24581.3,261555.556,24636.9
0.9,52.55,1676764800,47.45,24179.4,25200.0,24636.8,543506.628,24265.9
0.99,50.15,1676851200,49.85,23827.0,25140.0,24265.9,646401.072,24849.9
0.94,51.66,1676937600,48.34,24150.0,25347.6,24849.9,729290.575,24443.4
1.42,41.27,1677024000,58.73,23572.0,24468.5,24443.3,730414.101,24171.3
1.69,37.13,1677110400,62.87,23590.0,24588.0,24171.3,751339.414,23928.8
1.77,36.08,1677196800,63.92,22800.0,24138.6,23928.7,731577.942,23175.6
2.18,31.44,1677283200,68.56,22700.0,23210.5,23175.5,310795.648,23146.2
2.06,32.69,1677369600,67.31,23050.0,23675.0,23146.2,371395.056,23545.3
1.85,35.12,1677456000,64.88,23088.0,23888.0,23545.2,576754.966,23480.0
1.82,35.5,1677542400,64.5,23010.0,23592.8,23480.0,456919.838,23129.6
1.85,35.07,1677628800,64.93,23008.4,24022.7,23129.7,617250.311,23619.8
1.65,37.68,1677715200,62.32,23183.0,23790.5,23619.8,419256.601,23457.1
1.93,34.1,1677801600,65.9,21883.2,23468.5,23457.1,608518.137,22342.8
2.18,31.46,1677888000,68.54,22147.5,22400.0,22342.8,175309.211,22335.7
2.1,32.29,1677974400,67.71,22174.9,22650.0,22335.8,282261.745,22419.4
2.05,32.83,1678060800,67.17,22240.1,22594.5,22419.3,298976.397,22397.1
1.97,33.67,1678147200,66.33,21908.0,22550.0,22397.1,548494.099,22187.1
2.17,31.59,1678233600,68.41,21540.5,22276.4,22187.1,547867.967,21695.4
2.15,31.75,1678320000,68.25,20003.5,21823.0,21695.3,951903.36,20348.3
2.22,31.06,1678406400,68.94,19521.6,20351.8,20348.4,1238135.265,20140.3
1.95,33.87,1678492800,66.13,19752.5,20674.5,20140.3,753479.558,20447.3
1.72,36.79,1678579200,63.21,20262.2,22184.0,20447.3,881522.402,21986.2
1.41,41.57,1678665600,58.43,21804.0,24517.2,21986.2,1534982.176,24119.5
0.85,53.97,1678752000,46.03,23951.0,26489.9,24119.5,1572562.635,24682.5
1.02,49.62,1678838400,50.38,23888.0,25200.0,24682.5,1102056.429,24288.0
1.06,48.58,1678924800,51.42,24120.5,25167.9,24287.9,735446.946,24990.4
0.95,51.28,1679011200,48.72,24875.3,27763.4,24990.5,1341159.064,27384.0
0.79,55.96,1679097600,44.04,26555.5,27726.4,27383.9,740232.316,26907.0
0.71,58.57,1679184000,41.43,26815.9,28397.0,26907.0,759367.078,27955.7
0.76,56.95,1679270400,43.05,27120.6,28483.2,27955.8,937223.448,27704.1
0.77,56.46,1679356800,43.54,27288.0,28460.0,27704.1,685487.714,28091.1
0.73,57.84,1679443200,42.16,26590.0,28881.0,28091.1,1080393.27,27233.8
0.86,53.91,1679529600,46.09,27101.0,28777.0,27233.8,808174.047,28284.1
0.71,58.66,1679616000,41.34,26960.0,28369.1,28284.0,696075.37,27438.9
0.94,51.47,1679702400,48.53,27131.8,27788.0,27439.0,335674.055,27447.3
0.94,51.65,1679788800,48.35,27400.0,28186.9,27447.2,399756.985,27954.3
0.83,54.77,1679875200,45.23,26480.0,28019.4,27954.3,642434.822,27112.0
1.1,47.55,1679961600,52.45,26610.0,27500.0,27112.0,585080.772,27249.7
0.97,50.76,1680048000,49.24,27223.6,28649.9,27249.7,655852.971,28338.5
0.7,58.98,1680134400,41.02,27654.1,29184.8,28338.6,770966.1,28015.0
0.92,52.0,1680220800,48.0,27500.0,28675.3,28015.0,611557.29,28454.9
0.72,58.12,1680307200,41.88,28180.0,28845.3,28454.8,256487.222,28443.8
0.74,57.43,1680393600,42.57,27820.0,28516.5,28443.7,316658.67,28161.2
0.92,52.06,1680480000,47.94,27166.0,28540.0,28161.3,741665.563,27786.1
1.1,47.68,1680566400,52.32,27650.2,28450.0,27786.1,432370.612,28155.2
0.88,53.18,1680652800,46.82,27775.0,28800.0,28155.1,543712.838,28154.0
1.06,48.54,1680739200,51.46,27684.2,28175.0,28154.0,355916.782,28022.8
1.14,46.65,1680825600,53.35,27755.0,28096.0,28022.9,219250.178,27890.7
1.23,44.76,1680912000,55.24,27850.1,28153.6,27890.7,159129.56,27924.9
1.21,45.34,1680998400,54.66,27762.8,28539.1,27924.9,305861.88,28309.4
0.9,52.54,1681084800,47.46,28153.6,29840.0,28309.4,580061.925,29623.1
0.6,62.33,1681171200,37.67,29573.9,30564.0,29623.1,628978.491,30185.1
0.64,60.94,1681257600,39.06,29620.0,30480.0,30185.1,563668.43,29875.0
0.8,55.46,1681344000,44.54,29836.7,30648.9,29874.9,436182.494,30362.7
0.68,59.38,1681430400,40.62,29925.0,31059.0,30362.7,615391.615,30453.1
0.87,53.52,1681516800,46.48,30186.0,30599.9,30453.0,180234.082,30280.4
0.87,53.46,1681603200,46.54,30102.0,30560.0,30280.4,210226.019,30286.6
0.96,50.94,1681689600,49.06,29219.9,30307.4,30286.6,455518.548,29420.0
1.28,43.89,1681776000,56.11,29078.1,30480.0,29420.1,533189.27,30365.8
0.97,50.66,1681862400,49.34,28557.3,30410.0,30365.8,643866.11,28795.1
1.55,39.22,1681948800,60.78,27983.0,29078.0,28795.0,639179.286,28229.9
1.85,35.05,1682035200,64.95,27100.0,28368.9,28229.9,687832.833,27252.5
1.76,36.22,1682121600,63.78,27126.0,27888.0,27252.6,345549.021,27807.2
2.01,33.18,1682208000,66.82,27279.7,27807.3,27807.2,332082.355,27576.0
1.79,35.79,1682294400,64.21,26919.3,28000.0,27575.9,581268.268,27497.5
1.82,35.5,1682380800,64.5,27176.6,28379.9,27497.4,508254.515,28286.7
1.47,40.45,1682467200,59.55,27200.0,30048.2,28286.7,1284924.668,28395.9
1.4,41.71,1682553600,58.29,28365.3,29898.0,28396.0,952584.739,29459.0
0.94,51.68,1682640000,48.32,28870.0,29591.1,29459.0,508350.155,29300.0
1.05,48.76,1682726400,51.24,29000.4,29443.9,29300.0,218013.244,29212.7
1.1,47.7,1682812800,52.3,29067.4,29950.0,29212.7,417798.846,29223.0
1.1,47.7,1682899200,52.3,27650.0,29325.5,29223.0,624974.488,28054.4
1.68,37.35,1682985600,62.65,27854.0,28888.0,28054.5,513546.269,28656.5
1.31,43.26,1683072000,56.74,28080.0,29258.4,28656.4,676466.23,29018.4
1.16,46.37,1683158400,53.63,28660.0,29380.0,29018.4,426425.584,28826.0
1.21,45.32,1683244800,54.68,28618.3,29693.0,28826.0,578485.177,29491.5
0.85,54.06,1683331200,45.94,28333.0,29840.0,29491.5,475628.901,28837.8
1.4,41.67,1683417600,58.33,28370.0,29137.0,28837.9,308410.643,28419.4
1.35,42.57,1683504000,57.43,27250.0,28624.6,28419.5,658188.777,27659.8
2.19,31.33,1683590400,68.67,27316.8,27815.6,27659.8,367664.686,27610.2
2.11,32.14,1683676800,67.86,26666.6,28297.0,27610.2,722502.676,27582.9
1.97,33.72,1683763200,66.28,26688.8,27630.0,27583.0,538822.363,26956.4
2.05,32.74,1683849600,67.26,25751.0,27090.0,26956.4,615645.508,26785.1
2.07,32.53,1683936000,67.47,26674.9,27051.5,26785.2,242694.929,26762.7
1.83,35.35,1684022400,64.65,26557.0,27200.0,26762.8,247579.427,26901.9
1.8,35.69,1684108800,64.31,26694.4,27650.0,26901.9,450263.076,27152.5
1.58,38.76,1684195200,61.24,26832.0,27284.7,27152.5,373172.951,27024.8
1.72,36.74,1684281600,63.26,26527.5,27500.0,27024.7,490065.218,27395.8
1.54,39.43,1684368000,60.57,26335.3,27482.7,27395.7,544971.979,26809.3
2.09,32.41,1684454400,67.59,26611.2,27180.0,26809.4,324097.956,26870.1
1.96,33.83,1684540800,66.17,26813.5,27144.4,26870.1,137515.354,27089.5
1.83,35.28,1684627200,64.72,26642.0,27288.0,27089.6,238776.425,26732.8
1.99,33.44,1684713600,66.56,26500.0,27097.8,26732.8,328030.52,26840.2
1.93,34.14,1684800000,65.86,26782.6,27527.5,26840.2,369176.618,27209.9
1.48,40.4,1684886400,59.6,26060.0,27212.9,27209.9,535191.677,26313.8
2.61,27.69,1684972800,72.31,25850.0,26644.0,26313.9,394535.225,26461.8
2.17,31.52,1685059200,68.48,26313.9,26925.0,26461.7,324475.546,26689.9
1.59,38.55,1685145600,61.45,26528.6,26890.0,26689.8,163681.935,26841.6
1.68,37.36,1685232000,62.64,26746.0,28252.8,26841.6,440115.394,28055.7
1.2,45.37,1685318400,54.63,27513.5,28442.0,28055.8,411290.549,27722.0
1.37,42.23,1685404800,57.77,27530.0,28038.6,27722.1,334379.313,27680.1
1.44,40.98,1685491200,59.02,26826.0,27825.0,27680.0,471381.89,27201.1
2.28,30.48,1685577600,69.52,26600.0,27347.9,27201.1,404787.572,26805.3
2.4,29.43,1685664000,70.57,26477.6,27290.0,26805.3,391110.093,27227.8
2.05,32.79,1685750400,67.21,26900.0,27340.2,27227.8,182464.1,27054.9
2.03,33.05,1685836800,66.95,26935.3,27460.0,27054.9,218271.544,27102.4
1.9,34.44,1685923200,65.56,25360.1,27125.0,27102.4,700502.548,25714.7
3.22,23.69,1686009600,76.31,25321.6,27358.1,25714.6,731445.649,27221.5
1.6,38.45,1686096000,61.55,26111.0,27394.4,27221.5,660044.537,26325.9
2.01,33.26,1686182400,66.74,26195.4,26800.0,26325.9,333104.839,26485.9
2.09,32.35,1686268800,67.65,26236.0,26775.0,26486.0,283719.198,26468.1
1.99,33.48,1686355200,66.52,25300.0,26525.0,26468.2,608917.569,25826.6
2.78,26.43,1686441600,73.57,25621.3,26199.0,25826.6,279365.563,25909.9
2.33,30.06,1686528000,69.94,25600.0,26097.7,25910.0,298900.468,25894.8
2.32,30.17,1686614400,69.83,25708.0,26430.5,25894.8,434536.754,25918.0
2.34,29.95,1686700800,70.05,24796.8,26099.3,25918.0,464681.602,25115.9
3.03,24.79,1686787200,75.21,24777.0,25750.0,25115.9,473971.375,25586.1
2.33,30.03,1686873600,69.97,25142.1,26526.9,25586.0,533144.956,26336.0
1.31,43.36,1686960000,56.64,26170.8,26900.0,26335.9,305738.396,26508.9
1.41,41.46,1687046400,58.54,26230.9,26709.4,26508.8,241977.484,26329.7
1.31,43.36,1687132800,56.64,26241.2,27077.0,26329.6,400533.758,26828.5
1.27,44.04,1687219200,55.96,26633.9,28397.8,26828.6,758176.297,28290.6
0.81,55.28,1687305600,44.72,28236.4,30822.0,28290.7,1123474.427,29988.5
0.78,56.13,1687392000,43.87,29500.1,30488.0,29988.5,561051.742,29875.0
0.72,58.25,1687478400,41.75,29792.0,31500.0,29875.0,699073.071,30673.4
0.77,56.51,1687564800,43.49,30222.0,30796.5,30673.5,279539.288,30524.2
0.84,54.28,1687651200,45.72,30252.6,31053.2,30524.2,301533.154,30458.0
0.94,51.67,1687737600,48.33,29890.1,30667.3,30458.0,415099.356,30260.1
1.03,49.39,1687824000,50.61,30213.0,30998.5,30260.1,406073.348,30683.2
0.92,52.1,1687910400,47.9,29804.6,30701.8,30683.2,416656.434,30066.3
1.12,47.28,1687996800,52.72,30036.1,30837.0,30066.3,382072.846,30439.9
0.9,52.64,1688083200,47.36,29500.0,31300.0,30439.9,809331.305,30460.2
1.09,47.78,1688169600,52.22,30311.3,30668.2,30460.2,135520.246,30573.6
1.0,50.08,1688256000,49.92,30149.9,30800.0,30573.6,231866.188,30612.7
0.99,50.35,1688342400,49.65,30559.4,31395.2,30612.7,370293.236,31149.0
0.76,56.85,1688428800,43.15,30600.0,31319.4,31149.0,300832.26,30756.1
0.92,51.99,1688515200,48.01,30175.8,30875.2,30756.1,294896.578,30488.4
1.1,47.65,1688601600,52.35,29818.0,31568.0,30488.4,721267.219,29874.4
1.31,43.27,1688688000,56.73,29680.0,30443.6,29874.3,337801.654,30327.9
1.28,43.92,1688774400,56.08,30026.8,30380.0,30328.0,138734.493,30269.3
1.32,43.06,1688860800,56.94,30042.0,30443.4,30269.2,162296.263,30147.8
1.34,42.79,1688947200,57.21,29928.8,31040.0,30147.8,429115.537,30396.9
1.08,48.09,1689033600,51.91,30261.4,30804.9,30396.9,298904.747,30608.4
0.98,50.5,1689120000,49.5,30186.0,30980.5,30608.3,425058.257,30368.9
1.24,44.64,1689206400,55.36,30233.0,31850.0,30368.9,696023.51,31441.7
0.78,56.24,1689292800,43.76,29876.6,31640.0,31441.6,538692.246,30293.3
1.65,37.71,1689379200,62.29,30220.2,30380.0,30293.3,111622.474,30276.4
1.59,38.65,1689465600,61.35,30050.0,30441.6,30276.5,173805.94,30216.8
1.6,38.5,1689552000,61.5,29630.0,30329.7,30216.9,344113.427,30126.1
1.77,36.09,1689638400,63.91,29400.0,30227.5,30126.0,337396.417,29845.6
1.9,34.53,1689724800,65.47,29745.0,30178.5,29845.7,298418.854,29895.5
1.86,34.94,1689811200,65.06,29468.8,30420.0,29895.5,410263.764,29791.0
2.1,32.23,1689897600,67.77,29705.9,30056.2,29791.0,221145.074,29891.4
1.81,35.57,1689984000,64.43,29602.2,29986.0,29891.5,143375.956,29783.5
1.85,35.13,1690070400,64.87,29718.9,30368.2,29783.5,224713.846,30070.8
1.51,39.84,1690156800,60.16,28830.0,30091.7,30070.9,434182.417,29163.8
2.16,31.69,1690243200,68.31,29033.0,29379.5,29163.8,196438.618,29216.3
1.95,33.92,1690329600,66.08,29083.0,29670.5,29216.2,318527.582,29336.0
1.55,39.24,1690416000,60.76,29065.5,29558.4,29336.0,223376.534,29209.7
1.68,37.32,1690502400,62.68,29112.8,29535.7,29209.8,221299.867,29299.9
1.51,39.92,1690588800,60.08,29237.5,29397.9,29300.0,87100.719,29339.1
1.56,39.12,1690675200,60.88,29006.0,29442.5,29339.1,169901.253,29271.1
1.64,37.89,1690761600,62.11,29100.0,29525.8,29271.2,230381.722,29220.8
1.85,35.13,1690848000,64.87,28550.0,29735.0,29220.8,442328.643,29701.2
