start_time,date,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
2024-08-08,2024-08-08,5.99957582,5.6968107,4429.22978365,11873.16055034
2024-08-09,2024-08-09,4.7798034,5.58495268,3846.27677832,8790.05845908
2024-08-10,2024-08-10,2.76782048,5.43522889,1891.02851731,4063.16046641
2024-08-11,2024-08-11,2.94005517,5.24094908,2274.72244738,3830.89189002
2024-08-12,2024-08-12,6.05382263,5.02482341,3775.034298,9795.0850101
2024-08-13,2024-08-13,3.95361024,4.76864436,2611.20078925,6428.57024818
2024-08-14,2024-08-14,4.77236411,4.46672169,3038.15484458,8151.19790485
2024-08-15,2024-08-15,4.98416963,4.32166367,3166.69885355,8338.51579268
2024-08-16,2024-08-16,5.7160313,4.45541051,4173.17187844,9677.24099404
2024-08-17,2024-08-17,2.78989743,4.45856436,1535.22191928,3769.15142797
2024-08-18,2024-08-18,2.96620076,4.46229944,1820.21326989,3844.19618224
2024-08-19,2024-08-19,4.54570863,4.24685459,2459.70634221,6877.65715312
2024-08-20,2024-08-20,4.83460203,4.37271056,3134.55189234,8504.06496894
2024-08-21,2024-08-21,4.23020525,4.29525929,2509.49434334,7318.25507709
2024-08-22,2024-08-22,4.60813176,4.24153959,2540.45335005,7658.71497821
2024-08-23,2024-08-23,4.99235602,4.13815741,2890.73682737,9630.25476791
2024-08-24,2024-08-24,4.0273475,4.31493599,2458.32560001,6596.7952091
2024-08-25,2024-08-25,2.91018501,4.30693374,1755.10457922,3992.77383142
2024-08-26,2024-08-26,4.65017823,4.32185797,3165.60251508,7961.10512966
2024-08-27,2024-08-27,4.54515083,4.2805078,3294.516052,8463.07084905
2024-08-28,2024-08-28,6.51780022,4.60730708,4338.60967913,11738.55820495
2024-08-29,2024-08-29,4.8512734,4.6420416,3159.28841097,8659.52302416
2024-08-30,2024-08-30,4.83998192,4.62027387,3231.06397489,9423.4447968
2024-08-31,2024-08-31,3.9122806,4.60383574,3611.24742292,6110.98229459
2024-09-01,2024-09-01,2.55300194,4.55280959,1774.73755626,3936.72898722
2024-09-02,2024-09-02,4.69173392,4.55874612,4701.22351103,8177.69223001
2024-09-03,2024-09-03,4.32180118,4.52683903,3917.59625508,7787.88572712
2024-09-04,2024-09-04,3.87196104,4.148862,2660.59545426,6981.14576413
2024-09-05,2024-09-05,4.17268135,4.05192028,3466.86315835,8140.90131861
2024-09-06,2024-09-06,6.29116218,4.25923174,5036.96150303,12425.04531454
2024-09-07,2024-09-07,3.19096284,4.15618635,1978.60059884,4818.35388849
2024-09-08,2024-09-08,1.5997425,4.02000643,992.90733389,2266.83512927
2024-09-09,2024-09-09,4.42879682,3.98244399,3463.69691458,7772.53841307
2024-09-10,2024-09-10,3.48364434,3.8627073,2100.99535533,6225.27242762
2024-09-11,2024-09-11,4.79279939,3.99425563,3244.00095497,7984.8037763
2024-09-12,2024-09-12,4.20725336,3.99919449,3048.7267223,7400.55865201
2024-09-13,2024-09-13,6.18769034,3.9844128,5688.39813579,10593.32585578
2024-09-14,2024-09-14,3.54532615,4.03503613,2219.78627378,5094.63367967
2024-09-15,2024-09-15,3.26144197,4.27242177,2442.26822889,4657.33913545
2024-09-16,2024-09-16,5.54014983,4.43118648,3427.64639629,9002.74348154
2024-09-17,2024-09-17,3.94947445,4.49773364,2666.19227635,7286.78035473
2024-09-18,2024-09-18,4.36350337,4.43640564,3546.87965326,7479.04476769
2024-09-19,2024-09-19,5.2875728,4.59073699,4184.50847873,11632.66014936
2024-09-20,2024-09-20,4.72366011,4.38158981,3179.9998277,10014.1594267
2024-09-21,2024-09-21,3.07457532,4.31433969,1973.04062286,4725.62226525
2024-09-22,2024-09-22,3.36001258,4.32842121,2189.13469986,4257.13593411
2024-09-23,2024-09-23,4.45027971,4.17272548,2716.30258077,7498.72131735
2024-09-24,2024-09-24,4.51178699,4.25305584,3802.36452748,7688.08503939
2024-09-25,2024-09-25,3.50256029,4.13006397,2749.39624711,6087.44978319
2024-09-26,2024-09-26,4.33926301,3.99459114,3095.37468343,7736.90594852
2024-09-27,2024-09-27,4.32443931,3.9375596,3116.8394277,8238.05688879
2024-09-28,2024-09-28,2.14741537,3.80510818,1214.17000641,3079.39363745
2024-09-29,2024-09-29,2.12086503,3.6280871,1432.73820461,2750.76193762
2024-09-30,2024-09-30,6.0678347,3.85916639,3502.18920489,10922.10245819
2024-10-01,2024-10-01,8.11074343,4.37330302,6293.42812872,15272.52987061
2024-10-02,2024-10-02,5.78173814,4.69889986,4993.94051248,9372.19752592
2024-10-03,2024-10-03,4.78422415,4.76246573,3023.09317766,7764.7957876
2024-10-04,2024-10-04,3.46677928,4.63994287,2456.59793257,5598.84854335
2024-10-05,2024-10-05,1.60621842,4.56262902,926.46270831,2076.84041963
2024-10-06,2024-10-06,2.90567249,4.67474437,1744.35451374,3518.76938783
2024-10-07,2024-10-07,5.58575046,4.6058752,3621.12944902,8981.8867331
2024-10-08,2024-10-08,5.76239737,4.27039719,2915.4777391,9271.69737129
2024-10-09,2024-10-09,4.80125241,4.1303278,3424.66879125,7989.28400251
2024-10-10,2024-10-10,5.75895293,4.26957477,4336.20637603,8753.60845624
2024-10-11,2024-10-11,4.82790252,4.46402094,3351.47970724,6995.6307567
2024-10-12,2024-10-12,2.90293085,4.64926558,1438.28960424,3585.11959921
2024-10-13,2024-10-13,2.43730375,4.58235576,1236.37108896,2815.08583027
2024-10-14,2024-10-14,6.44809415,4.70554771,3614.25984723,11845.14896125
2024-10-15,2024-10-15,5.6385687,4.6878579,3111.35572284,10983.93183598
2024-10-16,2024-10-16,5.78893498,4.82895541,4970.33719613,10958.45392368
2024-10-17,2024-10-17,3.12643453,4.45288135,3185.39173469,10082.75137325
2024-10-18,2024-10-18,5.96231881,4.61494082,3857.40621862,9456.23762518
2024-10-19,2024-10-19,3.07191923,4.63908202,1632.20677731,4521.8651026
2024-10-20,2024-10-20,2.63691801,4.66759834,1508.8657761,3359.43354111
2024-10-21,2024-10-21,6.98384721,4.7441345,3254.18680989,11104.3170713
2024-10-22,2024-10-22,6.81479379,4.91216665,4563.27525141,9029.60176755
2024-10-23,2024-10-23,6.22507544,4.97447243,4168.73017442,9219.33671934
2024-10-24,2024-10-24,3.62875407,5.04623237,2336.2059668,4833.50042735
2024-10-25,2024-10-25,6.14168415,5.07185599,4257.19005267,10195.19569238
2024-10-26,2024-10-26,4.18419078,5.23075192,2009.52094141,5075.42341445
2024-10-27,2024-10-27,4.48009959,5.49406358,3255.61395353,4954.99015087
2024-10-28,2024-10-28,5.98336544,5.35113761,3520.23501355,10040.08720137
2024-10-29,2024-10-29,6.225662,5.26697592,5064.46110351,16915.12364362
2024-10-30,2024-10-30,5.11669687,5.10863613,3632.4719163,11062.29863107
2024-10-31,2024-10-31,6.74009728,5.55311373,5588.77765317,12792.70463577
2024-11-01,2024-11-01,7.84758243,5.79681348,6568.59727723,13709.72650132
2024-11-02,2024-11-02,2.79813472,5.59880548,1543.6855095,3525.64974147
2024-11-03,2024-11-03,5.36523845,5.72525388,3241.11558121,6754.83520985
2024-11-04,2024-11-04,7.60525609,5.95695255,4146.61168853,11286.2000303
2024-11-05,2024-11-05,5.66709738,5.8771576,3221.71634567,9401.71455115
2024-11-06,2024-11-06,5.76110003,5.9692152,3309.39179078,19812.4229939
2024-11-07,2024-11-07,6.24789161,5.8989001,3298.48836214,15632.22480819
2024-11-08,2024-11-08,5.44141116,5.55516135,3727.67679558,11911.24902647
2024-11-09,2024-11-09,3.44344221,5.64734813,1885.39306423,5664.46244039
2024-11-10,2024-11-10,3.82190023,5.42687124,3488.15454995,13537.17060556
2024-11-11,2024-11-11,3.13385508,4.78809967,3569.43749721,17170.39197888
2024-11-12,2024-11-12,4.96520371,4.68782915,8391.78369081,29905.42192027
2024-11-13,2024-11-13,3.80255693,4.40803728,5780.78285896,20298.04890261
2024-11-14,2024-11-14,4.30464592,4.13043075,4706.17906725,17089.44431008
2024-11-15,2024-11-15,5.21938606,4.09871288,4828.99103755,15099.68387611
2024-11-16,2024-11-16,3.76920829,4.14525089,3694.79568763,10105.24742003
2024-11-17,2024-11-17,2.86826759,4.00901765,1899.71942287,6281.50601156
2024-11-18,2024-11-18,5.55994244,4.35560156,5376.08688637,14200.0929814
2024-11-19,2024-11-19,5.42971567,4.42196041,5204.94049516,12607.79978915
2024-11-20,2024-11-20,4.06010026,4.45875232,2957.28624584,10791.74648055
2024-11-21,2024-11-21,3.24487317,4.30735621,3839.96699729,17230.27655068
2024-11-22,2024-11-22,3.16041672,4.01321773,2970.48042714,12429.91897745
2024-11-23,2024-11-23,4.03233175,4.0508068,4562.55272153,13355.08276127
2024-11-24,2024-11-24,2.9634476,4.06440394,2672.4756423,7630.87757095
2024-11-25,2024-11-25,5.49031092,4.05445658,5682.18575585,14950.11663006
2024-11-26,2024-11-26,7.49622895,4.34967277,6878.60844222,18365.76091553
2024-11-27,2024-11-27,4.83596638,4.46051078,5574.65473586,10895.43224423
2024-11-28,2024-11-28,3.61660181,4.51361488,2504.34258943,6824.52761438
2024-11-29,2024-11-29,3.79138556,4.60375328,3056.59754315,7912.62166962
