start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2023-10-28,2023-10-28,3817893.97385254,19.55202579,15708952.07111849,80.44797421
2023-10-29,2023-10-29,3482329.61867233,17.83276684,16045372.67629873,82.16723316
2023-10-30,2023-10-30,3511902.41244711,17.98330916,16016774.88252387,82.01669084
2023-10-31,2023-10-31,3396079.05308294,17.38935281,16133566.99188812,82.61064719
2023-11-01,2023-11-01,3297255.20461236,16.88252812,16233322.09035867,83.11747188
2023-11-02,2023-11-02,3420516.44398613,17.51284039,16110960.85098486,82.48715961
2023-11-03,2023-11-03,3519371.38170716,18.01818764,16009664.60741479,81.96496181
2023-11-04,2023-11-04,3371789.01327158,17.26167965,16161588.28169942,82.73832035
2023-11-05,2023-11-05,3398483.79190321,17.39743468,16135912.2530678,82.60256532
2023-11-06,2023-11-06,3483332.41296035,17.83106512,16051857.38201071,82.16893488
2023-11-07,2023-11-07,3329518.80321672,17.04297306,16206502.24175434,82.95702694
2023-11-08,2023-11-08,3266625.45973655,16.72024075,16270326.83523451,83.27975925
2023-11-09,2023-11-09,3257293.59959675,16.6717129,16280552.4453743,83.3282871
2023-11-10,2023-11-10,3155626.43079186,16.1505571,16383182.11417919,83.8494429
2023-11-11,2023-11-11,3348711.07813633,17.13789094,16191097.46683472,82.86210906
2023-11-12,2023-11-12,3314370.41508651,16.96127029,16226444.37988448,83.03872971
2023-11-13,2023-11-13,3618236.08589812,18.51558443,15923334.95907292,81.48441557
2023-11-14,2023-11-14,3809817.40659958,19.49510227,15732616.13837142,80.50489773
2023-11-15,2023-11-15,3019318.15531924,15.44933103,16524040.38965184,84.55066897
2023-11-16,2023-11-16,3720217.39653206,19.03481081,15824066.14843908,80.96518919
2023-11-17,2023-11-17,3554576.60313753,18.18642314,15990644.44183347,81.81357686
2023-11-18,2023-11-18,3546299.10081731,18.14320817,15999853.19415372,81.85679183
2023-11-19,2023-11-19,3075385.89896832,15.73311559,16471828.89600274,84.26688441
2023-11-20,2023-11-20,3125919.01925805,15.99078512,16422333.27571302,84.00921488
2023-11-21,2023-11-21,4035905.72415032,20.64486143,15513296.57082075,79.35513857
2023-11-22,2023-11-22,3189176.20197811,16.31284682,16360913.59299295,83.68715318
2023-11-23,2023-11-23,3361756.29133463,17.19503917,16188977.25363649,82.80496083
2023-11-24,2023-11-24,3138519.57033617,16.05211831,16413538.97463487,83.94788169
2023-11-25,2023-11-25,3056427.06383303,15.63145752,16496625.23113798,84.36854248
2023-11-26,2023-11-26,3297346.68715637,16.86280364,16256618.10781474,83.13719636
2023-11-27,2023-11-27,3539482.77755007,18.10034819,16013483.84921838,81.89039235
