start_time,datetime,transactions_count_mean,transactions_count_total
2021-01-14 16:00:00,2021-01-14 16:00:00,2212.33333333,6637
2021-01-14 17:00:00,2021-01-14 17:00:00,2480.2,12401
2021-01-14 18:00:00,2021-01-14 18:00:00,2705.0,21640
2021-01-14 19:00:00,2021-01-14 19:00:00,2675.25,10701
2021-01-14 20:00:00,2021-01-14 20:00:00,2201.14285714,15408
2021-01-14 21:00:00,2021-01-14 21:00:00,2468.42857143,17279
2021-01-14 22:00:00,2021-01-14 22:00:00,2314.5,9258
2021-01-14 23:00:00,2021-01-14 23:00:00,2902.42857143,20317
2021-01-15 00:00:00,2021-01-15 00:00:00,2203.33333333,13220
2021-01-15 01:00:00,2021-01-15 01:00:00,2213.2,11066
2021-01-15 02:00:00,2021-01-15 02:00:00,2162.5,17300
2021-01-15 03:00:00,2021-01-15 03:00:00,2253.66666667,13522
2021-01-15 04:00:00,2021-01-15 04:00:00,1812.66666667,10876
2021-01-15 05:00:00,2021-01-15 05:00:00,1918.33333333,11510
2021-01-15 06:00:00,2021-01-15 06:00:00,2027.7,20277
2021-01-15 07:00:00,2021-01-15 07:00:00,1819.28571429,12735
2021-01-15 08:00:00,2021-01-15 08:00:00,2270.5,9082
2021-01-15 09:00:00,2021-01-15 09:00:00,2165.5,12993
2021-01-15 10:00:00,2021-01-15 10:00:00,2378.66666667,7136
2021-01-15 11:00:00,2021-01-15 11:00:00,2763.28571429,19343
2021-01-15 12:00:00,2021-01-15 12:00:00,2726.0,5452
2021-01-15 13:00:00,2021-01-15 13:00:00,2213.25,8853
2021-01-15 14:00:00,2021-01-15 14:00:00,2206.08333333,26473
2021-01-15 15:00:00,2021-01-15 15:00:00,2474.5,14847
2021-01-15 16:00:00,2021-01-15 16:00:00,2197.57142857,15383
2021-01-15 17:00:00,2021-01-15 17:00:00,2559.16666667,15355
2021-01-15 18:00:00,2021-01-15 18:00:00,2256.5,9026
2021-01-15 19:00:00,2021-01-15 19:00:00,2735.0,13675
2021-01-15 20:00:00,2021-01-15 20:00:00,2331.81818182,25650
2021-01-15 21:00:00,2021-01-15 21:00:00,2254.3,22543
2021-01-15 22:00:00,2021-01-15 22:00:00,1946.22222222,17516
2021-01-15 23:00:00,2021-01-15 23:00:00,2002.8,10014
2021-01-16 00:00:00,2021-01-16 00:00:00,2266.0,20394
2021-01-16 01:00:00,2021-01-16 01:00:00,1570.66666667,18848
2021-01-16 02:00:00,2021-01-16 02:00:00,1803.25,7213
2021-01-16 03:00:00,2021-01-16 03:00:00,1466.28571429,10264
2021-01-16 04:00:00,2021-01-16 04:00:00,1444.5,5778
2021-01-16 05:00:00,2021-01-16 05:00:00,1526.0,9156
2021-01-16 06:00:00,2021-01-16 06:00:00,2481.5,9926
2021-01-16 07:00:00,2021-01-16 07:00:00,2081.33333333,12488
2021-01-16 08:00:00,2021-01-16 08:00:00,2434.66666667,7304
2021-01-16 09:00:00,2021-01-16 09:00:00,2252.11111111,20269
2021-01-16 10:00:00,2021-01-16 10:00:00,1842.875,14743
2021-01-16 11:00:00,2021-01-16 11:00:00,2335.25,9341
2021-01-16 12:00:00,2021-01-16 12:00:00,2358.33333333,14150
2021-01-16 13:00:00,2021-01-16 13:00:00,2252.57142857,15768
2021-01-16 14:00:00,2021-01-16 14:00:00,2397.66666667,14386
2021-01-16 15:00:00,2021-01-16 15:00:00,2443.66666667,7331
2021-01-16 16:00:00,2021-01-16 16:00:00,2363.3,23633
2021-01-16 17:00:00,2021-01-16 17:00:00,2596.75,10387
2021-01-16 18:00:00,2021-01-16 18:00:00,2252.33333333,6757
2021-01-16 19:00:00,2021-01-16 19:00:00,2332.45454545,25657
2021-01-16 20:00:00,2021-01-16 20:00:00,1866.85714286,13068
2021-01-16 21:00:00,2021-01-16 21:00:00,2557.8,12789
2021-01-16 22:00:00,2021-01-16 22:00:00,1764.83333333,10589
2021-01-16 23:00:00,2021-01-16 23:00:00,2691.66666667,8075
2021-01-17 00:00:00,2021-01-17 00:00:00,2358.0,2358
2021-01-17 01:00:00,2021-01-17 01:00:00,2423.66666667,14542
2021-01-17 02:00:00,2021-01-17 02:00:00,1931.0,7724
2021-01-17 03:00:00,2021-01-17 03:00:00,2067.0,6201
2021-01-17 04:00:00,2021-01-17 04:00:00,2171.2,10856
