start_time,date,flow_mean,flow_total,transactions_count_flow
2024-09-11,2024-09-11,7.22591485,6857.39318826,949
2024-09-12,2024-09-12,5.12586215,4751.67421343,927
2024-09-13,2024-09-13,49.38288625,49580.41779712,1004
2024-09-14,2024-09-14,2.59434886,2428.31052846,936
2024-09-15,2024-09-15,3.57882338,3364.09398095,940
2024-09-16,2024-09-16,7.50848911,7425.89573422,989
2024-09-17,2024-09-17,5.5915455,4926.15158834,881
2024-09-18,2024-09-18,6.81904965,6525.83051802,957
2024-09-19,2024-09-19,10.07566859,9793.54986465,972
2024-09-20,2024-09-20,4.53817244,4669.77943703,1029
2024-09-21,2024-09-21,1.62840471,1527.44361605,938
2024-09-22,2024-09-22,3.13552924,2903.50007507,926
2024-09-23,2024-09-23,3.99103144,4537.80274656,1137
2024-09-24,2024-09-24,6.36884989,6317.89908914,992
2024-09-25,2024-09-25,12.65005327,11233.2473061,888
2024-09-26,2024-09-26,6.26976035,5975.08161138,953
2024-09-27,2024-09-27,6.46120373,6312.59604695,977
2024-09-28,2024-09-28,32.16737509,29947.82620659,931
2024-09-29,2024-09-29,2.62803216,2451.95400661,933
2024-09-30,2024-09-30,6.82364705,6407.40458209,939
2024-10-01,2024-10-01,13.04180981,12859.22446933,986
2024-10-02,2024-10-02,8.1884468,7410.54434959,905
2024-10-03,2024-10-03,5.75567008,5554.22163181,965
2024-10-04,2024-10-04,4.07718043,3922.24757607,962
2024-10-05,2024-10-05,5.48534813,5079.43236403,926
2024-10-06,2024-10-06,1.96137361,1831.92294878,934
2024-10-07,2024-10-07,11.09844296,10310.4535081,929
2024-10-08,2024-10-08,10.93444007,11306.21103387,1034
2024-10-09,2024-10-09,10.32381308,10003.77487048,969
2024-10-10,2024-10-10,8.96307886,8514.9249139,950
2024-10-11,2024-10-11,7.34230895,6108.80104855,832
2024-10-12,2024-10-12,2.23478852,2134.22303415,955
2024-10-13,2024-10-13,1.8915722,1866.98175753,987
2024-10-14,2024-10-14,7.29116617,6890.15202743,945
2024-10-15,2024-10-15,6.11557316,6384.65837495,1044
2024-10-16,2024-10-16,10.95509213,9432.33432618,861
2024-10-17,2024-10-17,4.60066661,4554.65994877,990
2024-10-18,2024-10-18,10.49687225,10370.90978185,988
2024-10-19,2024-10-19,1.83427233,1775.57561753,968
2024-10-20,2024-10-20,1.35155467,1219.102308,902
2024-10-21,2024-10-21,4.73943437,4895.83570637,1033
2024-10-22,2024-10-22,7.7925547,7363.96418951,945
2024-10-23,2024-10-23,6.65073425,6105.37404088,918
2024-10-24,2024-10-24,3.96964517,3914.07013604,986
2024-10-25,2024-10-25,8.05327955,7457.33685878,926
2024-10-26,2024-10-26,1.7588805,1628.72334478,926
2024-10-27,2024-10-27,5.52830899,5119.21412248,926
2024-10-28,2024-10-28,6.46411077,6179.68990057,956
2024-10-29,2024-10-29,11.42490498,11082.15782946,970
2024-10-30,2024-10-30,8.99441796,8652.63008158,962
2024-10-31,2024-10-31,8.13936732,8180.0641596,1005
2024-11-01,2024-11-01,11.56206529,10775.84484992,932
2024-11-02,2024-11-02,1.75235107,1612.16298422,920
2024-11-03,2024-11-03,4.03848467,3808.29103945,943
2024-11-04,2024-11-04,5.31219009,5009.39525811,943
2024-11-05,2024-11-05,4.43550938,4306.87960941,971
2024-11-06,2024-11-06,9.1509886,9004.57278452,984
2024-11-07,2024-11-07,30.48783597,30762.22649513,1009
2024-11-08,2024-11-08,47.57201808,46382.71762314,975
2024-11-09,2024-11-09,17.26145258,16312.07269173,945
2024-11-10,2024-11-10,4.44952922,4396.13486997,988
2024-11-11,2024-11-11,9.41233854,9694.70869325,1030
2024-11-12,2024-11-12,23.35265684,23866.41528737,1022
2024-11-13,2024-11-13,22.39196602,20488.64890643,915
2024-11-14,2024-11-14,11.19383251,10746.07921302,960
2024-11-15,2024-11-15,8.46272323,9334.38372318,1103
2024-11-16,2024-11-16,5.39027561,4824.29666753,895
2024-11-17,2024-11-17,4.67127475,4493.7663057,962
2024-11-18,2024-11-18,9.85869494,9572.79278775,971
2024-11-19,2024-11-19,98.32578705,95081.03608013,967
2024-11-20,2024-11-20,4.84978559,4636.39502387,956
2024-11-21,2024-11-21,62.77841308,61334.50958138,977
2024-11-22,2024-11-22,7.66624776,7321.26660822,955
2024-11-23,2024-11-23,29.0626835,28190.80299712,970
2024-11-24,2024-11-24,4.38361119,4203.88313102,959
2024-11-25,2024-11-25,10.23113125,10364.13595189,1013
2024-11-26,2024-11-26,11.54621507,11546.21507363,1000
2024-11-27,2024-11-27,13.41597887,12611.02013515,940
2024-11-28,2024-11-28,3.90385044,3743.79257104,959
2024-11-29,2024-11-29,7.56869214,7568.69213983,1000
