start_time,date,range_0d_1d,range_10y_inf,range_12m_18m,range_18m_2y,range_1d_1w,range_1m_3m,range_1w_1m,range_2y_3y,range_3m_6m,range_3y_5y,range_5y_7y,range_6m_12m,range_7y_10y
2023-02-16,2023-02-16,24575.07496886,2.20382094,52400.43982864,48464.86869267,22074.44337188,17128.93146063,22834.49775879,21483.38067551,18709.73637161,6826.08720992,5954.22991951,31244.76642409,404.52477713
2023-02-17,2023-02-17,24131.45478706,2.21521486,52381.21358182,48452.32368937,22780.6405834,17236.14965592,22849.0952876,21645.97608203,18677.13346951,6826.14925256,5961.46383384,31200.16657996,404.88929281
2023-02-18,2023-02-18,24619.80117497,2.22059515,52343.64448921,48385.1019514,23169.03797763,17314.76893901,22878.46420871,22164.9526767,18635.86089673,6826.8258904,5968.30737149,31139.1303966,405.06535717
2023-02-19,2023-02-19,24603.61607641,2.22267875,52317.83790533,48351.21488962,23366.53761669,17434.48204617,22922.36287228,22348.14800002,18569.67485418,6824.70643096,5978.50100145,31083.80954551,405.15266991
2023-02-20,2023-02-20,24665.83232017,2.22617225,52273.32406064,48177.07224513,23606.34548411,17575.0908279,22856.91124423,23008.17017149,18466.98299106,6825.83924325,5987.08548933,31033.53686569,405.28422605
2023-02-21,2023-02-21,24599.42268399,2.24476112,52209.14144439,48131.97061202,24127.07031666,17628.51950806,22766.79500568,23158.54869867,18416.37768677,6820.40616848,6012.91068894,30985.63899986,405.94837272
2023-02-22,2023-02-22,23987.11359556,2.25174921,52160.63922179,48069.93639953,24500.45600022,17700.67433594,22779.16632708,23518.79771297,18387.49696532,6848.21572154,6022.91782394,30904.16843355,406.17279554
2023-02-23,2023-02-23,24077.60773599,2.2554697,52085.02163664,48036.39519382,24316.22130521,17799.75855344,22905.24302604,24289.83461809,18356.72827143,6850.05550828,6030.64458557,30851.89215089,406.29660231
2023-02-24,2023-02-24,23520.111323,2.25981742,51986.26193978,48007.29244495,24322.54562084,17865.34688217,23021.7655373,24601.38846505,18345.22760958,6847.57883958,6035.49832254,30809.46439723,406.44092196
2023-02-25,2023-02-25,23063.57089562,2.26767647,51950.29446949,47978.66266424,24003.13968167,18257.43541708,23053.11934901,24857.72867743,18323.20172636,6844.97098068,6044.13756228,30747.5483161,406.68303226
2023-02-26,2023-02-26,23265.89025413,2.2777887,51920.9017547,47990.95673598,23866.55279262,18608.6014972,23092.92448509,25029.70985884,18131.62059822,6843.76586459,6050.85668582,30687.34828081,406.9825412
2023-02-27,2023-02-27,23426.53691422,2.28644611,51899.47463893,47982.84288557,23801.28438212,18621.16882059,23164.09315819,25095.25394408,18108.23455735,6838.00936134,6067.81960438,30642.27551972,407.22223312
2023-02-28,2023-02-28,23333.06933662,2.2894329,50995.78468862,47988.90434497,23650.16042007,18656.33368669,23233.8757681,25128.15267946,18084.11029743,6833.0647354,6078.9204297,29720.03132439,407.31324391
2023-03-01,2023-03-01,23604.70540551,2.29755537,50921.96822672,48025.85975421,23504.24552546,18758.19850617,23283.11043221,25179.26716689,18058.23994656,6831.12205946,6087.71546076,29677.38240943,407.55310795
2023-03-02,2023-03-02,23421.36717098,2.30251138,50876.65032077,48030.44644355,23466.8566286,18889.8364666,23353.77919045,25261.67407587,18042.01668321,6830.74806223,6094.91505264,29553.55596324,407.68276767
2023-03-03,2023-03-03,22447.53458314,2.31747986,50807.88314095,48029.36016231,23412.54241665,19160.48152583,23406.88358782,25355.28701384,18028.28524041,6817.97464397,6127.20505403,29433.12525514,408.01266906
2023-03-04,2023-03-04,22330.99216542,2.33106613,50776.64046785,48029.11237286,23165.34234281,19251.92109179,23377.19136449,25411.16099001,18014.45032868,6814.47004461,6135.92915151,29377.68979021,408.29911843
2023-03-05,2023-03-05,22421.32894165,2.35131398,50755.36213283,48060.95758221,23065.94296769,19379.71628383,23365.97617861,25802.23517474,17996.73529309,6814.04761269,6160.26250563,29308.77700211,408.67551083
2023-03-06,2023-03-06,22417.71333711,2.35949081,50730.93223435,48062.76962933,22992.82639171,19452.29909214,23360.79109292,25884.16913474,17980.42144327,6814.84862107,6165.37146521,29260.15315362,408.87356944
2023-03-07,2023-03-07,22295.4067437,2.36467942,50653.56677654,48051.62167414,22827.519692,19496.82198257,23355.89919341,25935.37968349,17966.44155654,6812.10092004,6174.70365235,28786.14867837,408.93690703
2023-03-08,2023-03-08,22045.91826995,2.36791145,50631.01935387,48023.64562963,22493.50515227,19504.20773322,23379.58845777,26096.37408101,17937.19476105,6809.43808126,6185.1531678,28708.82465222,409.00024807
2023-03-09,2023-03-09,21196.0785618,2.38738452,50607.16940692,48002.41483621,22286.79767049,19558.29743157,23380.31376184,26169.27182785,17922.29730797,6806.48326305,6193.20740472,28641.30074225,409.40843775
2023-03-10,2023-03-10,19993.56632777,2.40713924,50573.13925751,47980.16390668,22024.39216455,19598.5802971,23331.28774465,26241.57588515,17907.28882453,6805.14588278,6200.43562723,28587.75183199,409.80336313
2023-03-11,2023-03-11,20255.42880099,2.44321226,50499.69648935,47721.11179047,21496.54756426,19694.34813605,23334.31212992,26825.12148267,17879.73230371,6803.44985307,6206.57892918,28519.33503245,410.46701913
2023-03-12,2023-03-12,20898.2463286,2.47711081,50475.67347704,47488.86137816,21215.3638055,19737.53345583,23339.62067044,27374.17516309,17862.01035574,6796.52008458,6212.05158088,28473.59417344,411.08186054
2023-03-13,2023-03-13,23414.56599985,2.48311926,50458.6431983,47442.93254534,21170.97364618,19813.38362691,23337.82066131,27723.15779211,17836.47786196,6773.0076794,6219.47996656,28427.86571512,410.86670744
2023-03-14,2023-03-14,24960.71929215,2.4906473,50438.21711328,47341.2273513,21708.33668207,19854.90907092,23234.60544721,27975.14317506,17835.43562421,6764.86202426,6228.23651697,28387.02816743,411.01108646
2023-03-15,2023-03-15,24556.25330333,2.51871506,50396.49641814,47313.24486743,22636.60338851,19899.02733823,23151.0523633,28062.04118983,17811.22034763,6759.48545051,6235.45419136,28315.45259984,411.52667245
2023-03-16,2023-03-16,24682.24064771,2.53750517,50367.45148598,46975.17254271,23070.02475218,19966.15724378,23060.8654571,28817.13308236,17801.13295109,6755.72612649,6242.21370912,28261.35599071,411.86747834
2023-03-17,2023-03-17,26556.61579727,2.55684421,50354.95302366,46868.34486332,23808.39209273,19937.87952245,22766.3853167,29257.8687016,17782.97082696,6736.21347166,6257.14076913,28209.87740922,412.13857818
2023-03-18,2023-03-18,27290.22708534,2.66734304,50212.37132427,46823.75943971,24890.13809805,20041.55868883,22553.52214835,29354.88612896,17766.92693176,6732.83198459,6264.38731943,27955.8919571,413.52696727
2023-03-19,2023-03-19,27797.08561455,2.69044025,50199.16069242,46782.45761981,25243.48962197,20305.86141635,22432.38555612,29477.62580307,17717.78620495,6729.03996401,6267.5655608,27896.13947457,413.79015416
2023-03-20,2023-03-20,27906.37439323,2.76550462,50203.10585341,46738.15569345,25781.0403365,20366.18076267,22499.82518773,29587.87520199,17708.33634883,6724.67450489,6276.56485924,27860.64505749,414.65448648
2023-03-21,2023-03-21,27986.95922172,2.81434325,50084.00686465,46699.86931752,26489.25762328,20469.38962167,22722.71490479,29654.89155899,17691.24612018,6721.59140379,6286.08492497,27644.19290677,415.28296
2023-03-22,2023-03-22,27906.86148738,2.85715594,50078.06437773,46671.30284882,27020.60837644,20560.1871508,22852.09477091,29711.68045011,17680.00258935,6719.82542878,6288.25879656,27585.35349589,415.76803561
2023-03-23,2023-03-23,27903.04432563,2.88588687,50064.50588641,46567.92034542,27671.33553464,20754.93353731,22947.94603664,29910.32343777,17656.09167954,6717.77034263,6293.727653,27513.3839241,416.08435744
2023-03-24,2023-03-24,27765.50738306,2.93231899,50052.31003173,46534.50978855,27866.71843065,20851.78450251,23192.5335618,29996.76232868,17649.04780607,6716.47285554,6281.20863638,27448.15015929,416.553854
2023-03-25,2023-03-25,27464.13092083,2.97706439,50013.95598988,46471.73063483,27871.28301504,20941.0081501,23296.78705674,30127.65524056,17639.39127883,6713.87744045,6290.56921646,27277.52838174,416.90538931
2023-03-26,2023-03-26,27794.3069202,2.99697987,50019.9928032,46408.43201941,27828.30940377,21034.03714855,23535.18836553,30243.37318808,17617.43836624,6713.31592351,6296.9397172,27200.17668437,417.00904462
2023-03-27,2023-03-27,27297.32128223,3.07030147,50058.98816648,46195.47378342,27814.53382462,21087.8281841,23985.51479693,30543.22868023,17634.42885168,6712.27099929,6300.24273368,27110.42937115,417.63154309
2023-03-28,2023-03-28,27095.97231667,3.12842235,50049.41884508,46159.5966954,27623.80783553,21255.37519317,24180.36550431,30599.93058481,17605.90469094,6710.75230292,6305.89998534,26878.59525894,418.1275541
2023-03-29,2023-03-29,28275.4802464,3.19238859,50060.81171744,46070.46891333,27442.14711194,21374.14425286,24393.38817262,30719.61459404,17583.5360747,6710.09986113,6314.95083478,26795.28463615,418.64843265
2023-03-30,2023-03-30,28267.52198392,3.22203274,48459.88640066,45998.75893491,27526.56689789,21508.79070454,24507.7523145,30818.70682901,17568.50303476,6709.40999251,6320.55156317,26735.59271332,418.86930773
2023-03-31,2023-03-31,28190.91329034,3.29360279,48444.29447289,45942.07213218,27885.00364932,21709.93045059,24767.60920881,30938.94338908,17548.91389674,6707.17155761,6325.799169,26582.6276117,419.34479605
2023-04-01,2023-04-01,28452.66191296,3.37232374,48434.10212928,45803.14348258,27969.45539004,21760.11547973,24851.09870362,31118.16372066,17538.84459445,6706.82320981,6332.73331738,26487.09018897,419.77220563
2023-04-02,2023-04-02,28238.39857034,3.49528763,48429.94902195,45759.63283551,28011.3095346,21810.99818939,24970.90457707,31190.04153699,17523.84616812,6706.3457105,6342.76447819,26417.6412626,420.41119429
2023-04-03,2023-04-03,27958.74933609,3.55061436,48419.58664762,45746.94703541,28131.48013837,21895.1280455,25161.34899046,31234.65868201,17495.60340462,6705.72469556,6347.6981641,26317.80680947,420.68009014
2023-04-04,2023-04-04,28086.30685825,3.62633798,48421.54411695,45742.95623292,28207.34670147,22047.87084524,25325.34852052,31286.35988503,17459.086932,6705.47976292,6355.73302214,26187.13550538,421.02047223
2023-04-05,2023-04-05,28266.82291953,3.67670611,48403.61789601,45752.72325969,28196.62251466,22195.53130456,25466.60016748,31354.2934247,17436.30211464,6706.12499607,6362.73682781,25938.7364869,421.21530159
2023-04-06,2023-04-06,28009.42525184,3.8764906,48378.0498744,45603.05485604,28182.12624633,22315.37219989,26310.34156718,31569.92619071,17419.81505628,6706.24034779,6373.7792448,25844.97139815,421.73318522
2023-04-07,2023-04-07,27952.38291474,4.06436879,48375.86156548,45579.6948971,28138.26407584,22365.20876029,26508.67939893,31641.07800095,17413.29105586,6706.37059089,6381.58943745,25793.1188284,422.15571572
2023-04-08,2023-04-08,28003.96348087,4.30850615,48303.36692781,45611.15908309,28072.72528915,22372.56464237,26694.458067,31714.60886732,17405.29314203,6706.60994491,6384.46347544,25713.13915231,422.70153055
2023-04-09,2023-04-09,28154.88750158,4.41280985,48266.42342656,45581.44491064,28064.36449969,22332.370904,26964.48531599,31797.58819845,17399.65682388,6706.56418224,6390.13965177,25667.17530227,423.11513969
2023-04-10,2023-04-10,28864.68612552,4.51670746,48199.14106498,45370.68384717,28080.05708839,22356.74915148,27174.8209145,32140.35280492,17394.6711755,6706.85025973,6393.13905566,25612.70687169,423.91193533
2023-04-11,2023-04-11,30116.39649108,4.62797901,48159.66975393,45265.54388182,28318.12758061,22401.28264146,27303.81155485,32278.18335093,17388.0493761,6705.12971592,6404.29523022,25538.67935198,424.64641363
2023-04-12,2023-04-12,29999.45238247,4.66100562,48121.65722946,45181.11648419,29033.00991222,22504.57875821,27486.70310585,32403.11667237,17393.78051816,6704.23562185,6409.76296066,25485.93581975,424.92477971
2023-04-13,2023-04-13,30223.06165805,4.69777587,48037.23628573,45180.03865692,29602.42760343,22660.09141788,27607.29126973,32506.05649155,17409.12124246,6703.26874651,6412.26046231,25425.09987578,425.18818114
2023-04-14,2023-04-14,30480.61958769,4.7185004,47906.92227172,44963.45656483,29804.61795803,22732.48895037,27725.64366358,32782.85866521,17428.64124021,6702.99559713,6422.12077235,25295.57396525,425.4749658
2023-04-15,2023-04-15,30346.31605235,5.10378117,47858.84596289,44806.06768262,30011.98524711,22842.63956057,27921.97596515,32959.21463731,17431.0303807,6702.33590367,6425.40466087,25207.11699721,429.09663769
2023-04-16,2023-04-16,30322.71430037,5.12484223,47795.29141631,44828.40285748,30063.19553686,22936.32217815,27965.49343853,33019.28808015,17447.78104848,6701.60605971,6446.53098621,25165.30282111,429.30560862
2023-04-17,2023-04-17,29616.16702464,5.18428251,47704.05461582,44893.8669917,30227.55595569,23035.38496596,28025.51569571,33066.74887818,17488.22948218,6701.06688934,6450.30984279,25125.46886564,429.68511724
2023-04-18,2023-04-18,30033.40708335,5.20351674,47577.75175159,44970.36432209,30041.60465336,23111.38695485,28234.38977739,33135.59270812,17515.68054384,6700.65911571,6452.1086323,25074.90634897,429.82114257
2023-04-19,2023-04-19,29380.86971742,5.21879832,47446.62972777,45071.58120989,30062.95744431,23323.80701505,28374.61516392,33191.16339302,17535.52316413,6692.40026093,6467.4474142,25011.90535487,429.33476426
2023-04-20,2023-04-20,28552.47855689,5.25465177,47193.48831803,45296.003221,29909.49678244,23471.40455014,28485.84157685,33247.02034109,17560.27398438,6687.67876453,6483.12250395,24880.16448998,429.58314934
2023-04-21,2023-04-21,27831.05219619,5.28247688,46991.03545985,45309.18684118,29480.75936431,23566.69923876,28622.56448881,33296.20828168,17598.77797631,6686.58104933,6491.01443675,24427.22741651,429.77179587
2023-04-22,2023-04-22,27417.36358659,5.31635989,46510.31664224,45743.10978812,29064.02864734,23716.92104053,28690.2005763,33351.73815179,17608.44504442,6683.92848152,6497.43088078,24255.93155253,429.92900451
2023-04-23,2023-04-23,27621.33292377,7.25213819,46283.73584526,45732.25677366,28875.37792301,23842.42045221,28737.71102387,33547.3239087,17634.12710997,6678.97234867,6506.7512119,23868.99737526,438.64998319
2023-04-24,2023-04-24,27432.49041291,7.62725998,46213.90209714,45746.93785073,28546.72165679,23882.14599809,28816.4696451,33668.90065497,17656.4860911,6675.85491362,6516.69139544,23809.19263692,440.96809198
2023-04-25,2023-04-25,27548.04819177,7.64108135,46140.98214773,45695.68708662,28035.58787516,23937.63072875,28866.00750004,33861.49909809,17672.161512,6675.65216205,6520.37885743,23737.14920737,441.07091109
2023-04-26,2023-04-26,28844.32830954,8.1252831,46061.65185905,45706.1394297,27743.59148469,24136.90837231,28953.39430012,33936.39515473,17830.67633867,6674.60330142,6524.54686811,23666.60223433,444.07967605
2023-04-27,2023-04-27,29185.68941613,8.67926439,45966.56102457,45637.74308889,28010.3687423,24197.48371825,28963.31032805,34150.85420621,17858.78420795,6676.20913909,6528.3822516,23606.62220037,447.24044928
2023-04-28,2023-04-28,29308.28738751,8.8029755,45876.81766608,45682.15918031,28247.84800531,24294.35107354,28938.67329085,34232.82997575,17866.78687174,6673.64140286,6535.75122328,23564.75943216,448.02639515
2023-04-29,2023-04-29,29281.08331415,8.84541252,45709.17843418,45795.42330703,28580.69612597,24915.49712942,29071.41274329,34387.72927427,17872.48231211,6676.07474325,6550.67612768,23483.21295348,448.34814393
2023-04-30,2023-04-30,29352.84802533,8.8613668,45563.2075007,45869.34471097,28703.47320123,25024.061948,29082.19610997,34503.1886813,17893.24253064,6680.86653674,6552.8787633,23424.87663835,448.49282732
2023-05-01,2023-05-01,28278.05779324,8.93420529,45471.62486084,45897.95711381,28884.38199102,25095.4634079,29041.72337351,34556.75833175,17926.47796742,6681.40306894,6556.90258421,23354.89103336,449.35340124
2023-05-02,2023-05-02,28374.61860143,8.95034668,45094.74885102,46225.32598875,29036.22255048,25233.61898128,28954.84998726,34593.88729254,18103.71690025,6681.65324165,6569.39452951,23261.42080576,449.49716974
2023-05-03,2023-05-03,28508.65456803,8.9899004,45012.56085166,46189.58706284,28765.98575765,25254.85259259,28993.06590047,34709.33192846,17711.40833943,6682.53934349,6575.29602842,23053.08545388,449.8380296
2023-05-04,2023-05-04,28919.60824255,9.0050414,44817.1338445,46180.6160487,28572.06798964,25297.1310044,29002.2969018,34902.01622957,17762.86225671,6682.53826251,6579.16580072,22946.59025661,449.95106019
2023-05-05,2023-05-05,29336.74961999,9.01839588,44715.16337711,46203.7908202,28587.39458517,25436.86094598,29072.94862753,34977.98705184,17766.21757365,6684.74136625,6579.19991883,22873.73466587,450.09146911
2023-05-06,2023-05-06,29051.16253613,9.03929289,44651.67423235,46196.61208701,28686.45015986,25544.63389302,29155.03212408,35071.42570834,17775.78618306,6686.8041166,6589.36817047,22824.54260518,450.27494341
2023-05-07,2023-05-07,28906.09154867,9.06187259,44360.03047455,45928.66147142,28691.45514687,25577.01205641,29204.3295765,35583.75940566,17902.51797107,6690.77172826,6598.03143176,22737.03165533,450.4742097
2023-05-08,2023-05-08,27859.04263508,9.14133161,44147.91075823,45986.71847968,28770.18520451,25619.13830181,29214.94690443,35765.65964605,17945.65131532,6700.03295311,6604.15898206,22540.68292813,451.14558557
2023-05-09,2023-05-09,27554.21368774,9.16854352,43893.48840381,46078.32605321,28644.27288858,25645.82420103,29160.62023496,35836.18077979,17998.99585815,6702.38307216,6609.50175927,22336.28388742,451.36671619
2023-05-10,2023-05-10,27811.22333229,9.2016432,43693.51697071,46107.23658917,28519.81947154,25755.50855122,29024.01155065,35985.56844345,18047.77438297,6710.42390167,6608.35609864,22142.49542188,451.64751023
2023-05-11,2023-05-11,27144.91247475,9.24005023,43432.32362877,46143.48743654,28400.01721778,25970.85609516,28939.32718403,36098.67684294,18096.51639226,6715.2925885,6611.99643687,21958.41612699,451.94821227
2023-05-12,2023-05-12,26430.4301937,9.26560281,43131.8100485,45986.84946025,28212.48760267,26115.02013855,28899.4527445,36350.68989048,18133.65045052,6716.62711934,6616.37188612,21826.1786449,452.16048445
2023-05-13,2023-05-13,26812.36806516,9.33118641,42957.97448945,46003.35982401,27804.25366766,26225.34009468,28853.69777211,36433.81403712,18204.02852487,6719.02138847,6624.76792229,21649.98345399,452.72710313
2023-05-14,2023-05-14,26875.13121742,9.36573314,42624.75367273,46214.13133305,27198.57711927,26376.93612196,28788.63549946,36498.663574,18251.99899789,6722.0650782,6633.15719049,21538.86966003,453.02680518
2023-05-15,2023-05-15,27379.08129155,9.50061905,42431.56794512,46309.9928137,27056.6619136,26435.85132939,28708.69353922,36549.74780204,18319.89684289,6746.06383734,6636.92787414,21380.19037373,454.14914472
2023-05-16,2023-05-16,27051.53949724,9.62004803,42289.43435143,46349.67322265,27058.1712944,26485.52107331,28629.17416359,36596.2098985,18424.35065881,6724.79633455,6671.6700738,21204.86493313,455.15252791
2023-05-17,2023-05-17,26999.38144241,9.62987321,42075.61451288,46477.04260972,27000.07211046,26581.9398586,28557.70800778,36620.19170291,18599.54128881,6725.10037773,6677.2389086,20961.80450518,455.23340364
2023-05-18,2023-05-18,27019.65392202,9.68560169,41951.11796362,46552.48492758,26969.99010033,26644.86312384,28484.39214825,36670.95221005,18670.36496147,6729.04234538,6681.58987236,20904.69427232,455.70564469
2023-05-19,2023-05-19,26865.63074445,9.75994477,41811.48278179,46750.85569056,27085.05183219,26658.7251354,28337.77393869,36716.17183338,18722.30580278,6731.0908092,6684.48662289,20813.17744902,456.32096949
2023-05-20,2023-05-20,26952.79616954,9.7897539,41688.86195518,47043.14545246,27037.7215819,26705.04380018,28292.54374447,36796.3006616,18804.5001138,6733.25877744,6686.5301882,20716.36957087,456.57424816
2023-05-21,2023-05-21,26933.95694641,9.81652612,41550.26313701,47155.85797444,27040.68334946,26733.82287723,28275.51141248,36810.95161025,18940.91446481,6733.40265852,6692.84467617,20584.9409564,456.76986043
2023-05-22,2023-05-22,26842.98121688,9.84171228,41437.83836765,47248.58849486,26973.98248771,26751.41557957,28230.84822422,36832.88217033,19130.91883415,6733.51203739,6694.76045686,20496.44793601,456.94889131
2023-05-23,2023-05-23,27236.83710815,9.872148,41333.73912462,47365.76925842,26925.44263443,26770.61110252,28188.78698827,36837.75730116,19208.32091268,6734.18140107,6701.50979411,20447.42166769,457.1535
2023-05-24,2023-05-24,26473.2055409,9.88765733,41167.83203153,47551.69363501,27024.58695583,26789.55081672,28159.32213135,36894.19577695,19284.96231342,6738.91099946,6703.37170339,20395.69039687,457.26293793
2023-05-25,2023-05-25,26318.61180262,9.89926762,41017.38574131,47655.1159457,26895.17476498,26812.70139031,28143.81648335,36924.33169088,19342.79005677,6736.53153221,6706.79038026,20366.96233366,457.34214827
2023-05-26,2023-05-26,26624.91998931,9.91053902,40919.88609898,47703.69672578,26712.04889917,26886.49484348,28013.51631084,36962.31723029,19381.25000399,6738.00752775,6708.96842938,20302.98625736,457.43365977
2023-05-27,2023-05-27,26714.24389589,9.97378355,40758.00355949,47798.59405563,26680.84640208,26935.35166266,27971.71936945,36980.9735891,19443.87922652,6739.10842429,6712.14913678,20233.97186699,457.93127476
2023-05-28,2023-05-28,27483.40231105,9.99963618,40650.01139216,47889.89298898,26680.25103934,27010.07075651,27936.21811756,36995.12893275,19547.32901214,6740.81522164,6715.93700281,20195.33211719,458.16499623
2023-05-29,2023-05-29,27842.51033041,10.0277103,40546.36923565,48249.75581304,26703.69481439,27130.31146044,27870.73728099,36978.44861809,19680.91832272,6742.3424833,6718.68124566,20144.66165019,458.40853702
2023-05-30,2023-05-30,27762.71658023,10.03800336,40382.9259149,48397.23365616,26758.30291577,27213.19276038,27832.86965342,36984.66196481,19829.71395221,6743.31735396,6719.07781179,20065.11653603,458.53853206
2023-05-31,2023-05-31,27156.47786013,10.11095022,40254.91557375,48467.74228974,27051.52465832,27253.41477859,27770.85448788,37004.86813284,19884.81309881,6745.31416267,6721.16834084,19977.21808984,459.12730392
2023-06-01,2023-06-01,26907.65333912,10.17327475,40103.61159911,48577.72179616,27293.61962829,27305.87573384,27637.3139116,37069.59446583,19931.00510593,6754.26317174,6723.44000817,19896.04924311,459.65721454
2023-06-02,2023-06-02,27080.36729194,10.2491274,40033.57835527,48624.80705712,27307.61764241,27412.93517956,27498.78624512,37087.56012249,19959.2409667,6757.10723967,6727.1366091,19854.81466769,460.34198086
2023-06-03,2023-06-03,27139.02422722,10.27259913,39857.54995155,48695.68908495,27244.11901473,27522.20933986,27431.55685455,37116.53490456,20031.75393324,6760.02262253,6729.87198255,19734.2273198,460.58836285
2023-06-04,2023-06-04,27199.1742909,10.29077462,39705.26076581,48738.12180718,27239.51823753,27575.92947741,27394.59673941,37136.77821623,20082.8752206,6762.19814986,6732.09068141,19650.85592921,460.78691868
2023-06-05,2023-06-05,26181.44691473,10.30748834,39575.59355988,48803.40893985,27174.33462768,27768.54374315,27402.70235138,37169.82004298,20214.06408376,6765.83693874,6735.62399796,19616.74574103,461.01373939
2023-06-06,2023-06-06,26246.20059576,10.31805747,39417.35551483,48848.10597135,26860.27107403,27966.49309883,27038.09083691,37189.1092314,20256.07400614,6768.12100812,6737.06245954,19510.06460277,461.15890867
2023-06-07,2023-06-07,26640.63844921,10.34099803,39334.48024768,48894.27396002,26576.93728199,28016.0028801,27020.34283065,37196.22202605,20306.60100639,6769.01932721,6739.89018599,19472.70514263,461.46887106
2023-06-08,2023-06-08,26491.05501648,10.2684832,39231.60994128,48981.7881348,26562.25538492,28128.84399294,26962.56227147,37220.29359009,20312.2806189,6773.63685236,6744.48633646,19434.44017965,461.76291737
2023-06-09,2023-06-09,26505.07248256,10.26212322,39166.49859617,49066.36848454,26471.99394518,28214.37254605,26931.75585921,37245.9044786,20328.97618686,6777.6087272,6747.1934683,19394.72846725,461.94459277
2023-06-10,2023-06-10,25775.83383109,10.26940866,39115.63062069,49109.65089742,26441.50654126,28253.51530471,26927.97470961,37247.11694485,20357.23709124,6779.93652335,6748.43664013,19358.7821378,462.05433353
2023-06-11,2023-06-11,25828.85835392,10.27828321,39066.85935619,49136.85661968,26317.97284838,28282.92168788,26962.41926174,37272.02708848,20468.27814594,6783.39756068,6752.32173986,19322.88927843,462.32824602
2023-06-12,2023-06-12,25856.38944877,10.40239853,38986.29502221,49144.44030072,26234.74055445,28326.77906077,26917.92911041,37288.72748316,20598.70074597,6785.29050162,6755.25462806,19294.03275885,463.89813566
2023-06-13,2023-06-13,25955.68550204,10.41800188,38696.5787327,49181.76071254,26154.57156869,28370.25901956,26834.3807897,37317.91821969,20724.9270284,6789.24354024,6757.47358303,19230.368799,464.17447997
2023-06-14,2023-06-14,25666.22778023,10.43179331,38451.51654937,49221.052945,26034.04922243,28393.48960211,26802.3932858,37328.43564722,20816.77794029,6790.01433854,6759.42986779,19188.01188763,464.43974868
2023-06-15,2023-06-15,25187.78349995,10.4448399,38155.83125774,49258.90721427,25918.56324124,28391.2330144,26784.10030383,37351.85385832,20935.31894045,6792.62054139,6761.32947489,19144.9540504,464.82053925
2023-06-16,2023-06-16,25847.36377932,10.45816184,37914.80066474,49299.61382598,25601.01631917,28380.04774734,26769.47284732,37367.90258223,21035.47528813,6793.95885158,6764.75210107,19106.49973921,465.22998625
2023-06-17,2023-06-17,26516.80729946,10.49702477,37595.8516813,49372.0339473,25631.77308481,28377.35383871,26726.84471841,37395.6438708,21123.74322553,6797.32613665,6766.13013691,19073.80468869,465.74491753
2023-06-18,2023-06-18,26510.14135608,10.63009911,37337.17805464,49502.17356256,25735.8669987,28364.92529737,26673.93914464,37459.38285605,21325.67541214,6796.47917802,6767.60725107,19062.54567532,467.16190527
2023-06-19,2023-06-19,26505.80372552,10.64475362,37091.18578752,49592.8627003,25789.31849068,28321.21345069,26606.90641806,37470.76353168,21495.71425606,6797.75406193,6770.99616931,19040.09142831,467.55381854
2023-06-20,2023-06-20,27479.87574708,10.66137149,36826.36758295,49603.44022341,26007.37324112,28322.52555943,26572.63472906,37497.54154323,21630.21160948,6801.11741376,6774.39820899,19021.16709733,467.83024055
2023-06-21,2023-06-21,29504.84998913,10.67107397,36639.17737779,49745.01843111,26361.93095271,28305.8612993,26531.67437912,37518.13454932,21902.48976661,6804.50539988,6777.02596371,18970.85831153,468.15831486
2023-06-22,2023-06-22,30025.76212888,10.68701888,36497.9605656,49857.11224325,27345.74405389,28271.30351293,26299.76457553,37520.15093504,21987.11345176,6806.07554449,6783.41395104,18953.66246156,468.52775449
2023-06-23,2023-06-23,30383.70357798,10.6967277,36305.15697866,49921.80621488,28079.28168855,28229.3501732,26272.99831176,37600.69397288,22030.97777486,6815.01637143,6784.97025478,18932.48168425,468.73849831
2023-06-24,2023-06-24,30594.72618737,10.75422513,36184.23890172,50095.60025721,28539.8644002,28146.75579906,26280.15491913,37598.96827122,22124.70202375,6817.69509813,6787.00096026,18914.78300602,469.49490802
2023-06-25,2023-06-25,30636.55856865,10.76789934,36019.39217444,50199.66428684,28776.50410034,28151.020827,26278.73278138,37603.92717596,22333.093474,6822.23916378,6789.24522152,18888.46434853,469.77867073
2023-06-26,2023-06-26,30295.90949686,10.81575874,35947.18218469,50230.52849811,29646.73720515,28165.42527149,26309.38505442,37619.93418489,22574.56637253,6824.62718773,6790.87681133,18841.39264176,470.50207776
2023-06-27,2023-06-27,30599.3817009,10.82404813,35800.38421007,50230.89007053,30164.44348318,28148.26271056,26408.11933787,37634.50518774,22618.67613943,6825.95431165,6793.30561815,18820.45152896,470.73973679
2023-06-28,2023-06-28,30246.70170205,10.83276427,35630.50225988,50318.36503607,30417.96272323,28137.62970173,26650.51565003,37647.6718153,23492.61190614,6828.57778647,6802.63817237,18806.60551774,471.28861235
2023-06-29,2023-06-29,30483.67828808,10.89334589,35486.12106571,50308.38137976,30431.61268262,28113.98950658,26886.00398944,37662.95470945,23726.56599366,6830.16103307,6806.11369105,18766.50745128,472.27844579
2023-06-30,2023-06-30,30586.45600174,10.90422534,35296.95364901,50458.32894739,30465.92317325,28093.07222346,27000.68846871,37666.99863407,23799.60959548,6830.85476724,6809.93506567,18758.75422906,472.61108598
