start_time,date,fees_block_mean,fees_block_mean_usd,fees_reward_percent,fees_total,fees_total_usd
2023-11-11,2023-11-11,0.71498465,26513.76073813,0.10265416,114.39754324,4242201.71810068
2023-11-12,2023-11-12,0.71910755,26672.73477312,0.10318503,115.77631582,4294310.298472
2023-11-13,2023-11-13,0.8896885,32808.30783903,0.12461167,107.65230792,3969805.24852253
2023-11-14,2023-11-14,0.73474776,26586.39702169,0.10519317,101.39519021,3668922.78899255
2023-11-15,2023-11-15,0.90569965,33048.81841893,0.12657038,134.043548,4891225.12600217
2023-11-16,2023-11-16,2.14497349,79263.01568859,0.25550688,317.45607694,11730926.32191088
2023-11-17,2023-11-17,1.6448701,59793.58816092,0.2083467,246.73051485,8969038.2241385
2023-11-18,2023-11-18,2.12627206,77595.71931001,0.25384467,316.81453633,11561762.17719202
2023-11-19,2023-11-19,1.18003585,43198.50385035,0.15881967,200.60609474,7343745.65455892
2023-11-20,2023-11-20,1.07056358,39926.0630467,0.1462406,177.71355412,6627726.46575182
2023-11-21,2023-11-21,1.13450116,42099.32127457,0.15363274,172.44417578,6399096.83373515
2023-11-22,2023-11-22,1.08207174,39571.04227003,0.14758063,153.65418637,5619088.00234376
2023-11-23,2023-11-23,1.74504478,65399.33913834,0.21826579,179.73961185,6736131.93124945
2023-11-24,2023-11-24,0.582177,21917.34248282,0.08521105,97.80573665,3682113.53711363
2023-11-25,2023-11-25,0.57965217,21876.09198561,0.08487287,92.16469529,3478298.62571204
2023-11-26,2023-11-26,0.55575156,20886.5051342,0.0816591,81.13972824,3049429.74959316
2023-11-27,2023-11-27,0.68808666,25553.32388772,0.09917528,89.45126617,3321932.105403
2023-11-28,2023-11-28,0.53609932,20058.0393914,0.07899963,78.80659978,2948531.79053588
2023-11-29,2023-11-29,0.46809847,17763.74283584,0.06967723,63.66139155,2415869.02567385
2023-11-30,2023-11-30,0.52650969,19886.27601674,0.07769629,70.5522986,2664760.98624306
2023-12-01,2023-12-01,0.58681569,22470.85629511,0.08583173,99.17185213,3797574.71387289
2023-12-02,2023-12-02,0.49890888,19432.28992704,0.07392438,62.86251904,2448468.5308074
2023-12-03,2023-12-03,0.85988724,34019.72255349,0.12094246,141.88139391,5613254.22132556
2023-12-04,2023-12-04,0.96930746,40199.98904904,0.13426599,150.24265561,6230998.30260126
2023-12-05,2023-12-05,1.71513933,72703.69561152,0.21533074,236.68922712,10033109.99439002
2023-12-06,2023-12-06,2.1592731,94764.29988834,0.25677286,293.66114146,12887944.78481453
2023-12-07,2023-12-07,1.5171685,66040.35360301,0.19533096,174.47437727,7594640.66434617
2023-12-08,2023-12-08,1.13000179,49344.60564133,0.15311674,152.55024127,6661521.76157973
2023-12-09,2023-12-09,0.8926095,39279.89868535,0.12496966,140.13969228,6166944.09360045
2023-12-10,2023-12-10,0.82024808,35954.38125199,0.11601405,114.83473182,5033613.37527886
2023-12-11,2023-12-11,0.87099164,36410.34235384,0.12231325,137.61667891,5752834.09190657
2023-12-12,2023-12-12,0.79006309,32790.30949034,0.11222387,113.76908514,4721804.56660898
2023-12-13,2023-12-13,1.32044186,55257.84164504,0.17442071,196.74583787,8233418.40511088
2023-12-14,2023-12-14,2.28853971,98062.97770033,0.26802472,334.12679747,14317194.74424812
2023-12-15,2023-12-15,2.58406824,109737.40966059,0.29251169,421.20312245,17887197.77467635
2023-12-16,2023-12-16,3.68658113,156032.33183917,0.37101102,560.36033238,23716914.43955365
2023-12-17,2023-12-17,3.66666196,153710.78451456,0.3697476,549.99929455,23056617.67718353
2023-12-18,2023-12-18,2.3258156,96268.12407863,0.27120634,390.73702001,16173044.84520902
2023-12-19,2023-12-19,2.6928059,114991.50264406,0.30111421,436.23455558,18628623.42833789
2023-12-20,2023-12-20,2.94135797,127172.74841363,0.32001343,426.49690508,18440048.51997697
2023-12-21,2023-12-21,2.77632141,121457.50505507,0.30758061,405.34292547,17732795.73803952
2023-12-22,2023-12-22,1.93147761,84648.12774857,0.23607931,324.48823876,14220885.46175926
2023-12-23,2023-12-23,1.2682218,55417.73674249,0.1686864,202.91548839,8866837.87879874
2023-12-24,2023-12-24,1.04634466,45676.04964659,0.14340669,178.92493735,7810604.48956617
2023-12-25,2023-12-25,1.21500958,52688.70694953,0.16276062,168.88633216,7323730.26598407
2023-12-26,2023-12-26,1.20727807,51574.62669942,0.16189259,167.8116518,7168873.11121948
2023-12-27,2023-12-27,2.08268273,89467.90465101,0.24994144,268.6660723,11541359.69998003
2023-12-28,2023-12-28,1.91629494,82283.97421416,0.23465904,231.87168714,9956360.87991287
2023-12-29,2023-12-29,1.40150993,59415.38364458,0.18316776,211.62799944,8971722.93033156
2023-12-30,2023-12-30,1.82272238,76824.71644484,0.22578782,264.29474512,11139583.88450136
2023-12-31,2023-12-31,2.27159056,96413.45946523,0.26656885,354.36812722,15040499.67657553
2024-01-01,2024-01-01,1.41867624,60634.67403681,0.18499624,219.89481659,9398374.47570625
2024-01-02,2024-01-02,1.08777694,49241.07065112,0.14824339,142.49877867,6450580.25529685
2024-01-03,2024-01-03,0.92565037,40579.91021046,0.12899881,146.25275834,6411625.81325279
2024-01-04,2024-01-04,0.75060996,32641.59398288,0.10722065,127.60369394,5549070.97709015
2024-01-05,2024-01-05,0.84697016,37075.99838042,0.1193425,116.88188166,5116487.77649739
2024-01-06,2024-01-06,0.62352248,27341.34247061,0.09071367,87.29314651,3827787.94588539
2024-01-07,2024-01-07,0.64655177,28506.29525629,0.09375001,76.29310877,3363742.84024193
2024-01-08,2024-01-08,1.01568701,46060.97792191,0.13979229,124.92950253,5665500.28439517
2024-01-09,2024-01-09,0.73959147,34518.02674301,0.10581326,111.67831129,5212222.03819401
2024-01-10,2024-01-10,0.63201221,28950.47365714,0.09183538,84.05762333,3850412.99640005
2024-01-11,2024-01-11,0.58545133,27276.71753076,0.08564926,101.2830808,4718872.13282196
2024-01-12,2024-01-12,0.6407522,28934.07844217,0.09298726,107.64636954,4860925.17828518
2024-01-13,2024-01-13,0.79718036,34184.08528321,0.11312047,126.75167769,5435269.56003066
2024-01-14,2024-01-14,1.71154175,73152.89957356,0.21497617,219.07734385,9363571.14541559
2024-01-15,2024-01-15,1.02977935,43835.54277491,0.14145749,117.3948457,4997251.87634016
2024-01-16,2024-01-16,0.99426887,42665.94601131,0.13724903,124.2836086,5333243.25141394
2024-01-17,2024-01-17,0.86445054,36894.5298194,0.1215063,104.5985148,4464238.10814703
2024-01-18,2024-01-18,0.85418009,36073.87087746,0.12023627,121.29357209,5122489.66459974
2024-01-19,2024-01-19,0.63766011,26311.45563925,0.09258008,84.17113488,3473112.14438044
2024-01-20,2024-01-20,0.50476249,21008.36823123,0.0747269,72.18103642,3004196.65706654
2024-01-21,2024-01-21,0.51128005,21324.91396619,0.07561883,71.57920744,2985487.95526604
2024-01-22,2024-01-22,0.47501638,19358.50094613,0.07063423,76.00262046,3097360.15138097
2024-01-23,2024-01-23,0.57477054,22598.14783599,0.0842183,88.51466299,3480114.76674251
2024-01-24,2024-01-24,0.40362744,16115.80121523,0.06066277,60.5441157,2417370.18228485
2024-01-25,2024-01-25,0.35432717,14157.61536786,0.05365076,64.13321729,2562528.38158263
2024-01-26,2024-01-26,0.36337005,14939.63446893,0.05494476,55.23224762,2270824.43927784
2024-01-27,2024-01-27,0.34031693,14231.51592727,0.05163893,58.19419444,2433589.22356365
2024-01-28,2024-01-28,0.34721741,14661.83234249,0.05263089,55.20756831,2331231.34245564
2024-01-29,2024-01-29,0.35728919,15177.31156375,0.054075,55.73711375,2367660.60394452
2024-01-30,2024-01-30,0.35852675,15565.16086099,0.05425214,51.62785183,2241383.16398256
2024-01-31,2024-01-31,0.38046897,16354.09382487,0.05738191,49.84143558,2142386.29105793
2024-02-01,2024-02-01,0.37353068,15874.11077131,0.0563945,57.15019468,2428738.9480107
2024-02-02,2024-02-02,0.34973808,15059.56360006,0.05299272,65.75075955,2831197.95681058
2024-02-03,2024-02-03,1.17315261,50574.731973,0.15803967,177.14604373,7636784.52792334
2024-02-04,2024-02-04,0.63503153,27233.59504653,0.09223364,98.42988745,4221207.23221234
2024-02-05,2024-02-05,0.41554028,17777.40635107,0.06234158,64.82428403,2773275.39076692
2024-02-06,2024-02-06,0.31236437,13414.20031474,0.04759936,53.10194348,2280414.05350658
2024-02-07,2024-02-07,0.45670863,19760.07883424,0.06809728,73.07338026,3161612.61347797
2024-02-08,2024-02-08,0.38395425,17252.22770759,0.05787713,52.9856866,2380807.42364725
2024-02-09,2024-02-09,0.32962014,15414.45979844,0.05009714,54.716943,2558800.32654113
2024-02-10,2024-02-10,0.27098485,12841.67697565,0.04155582,41.18969769,1951934.90029838
2024-02-11,2024-02-11,0.20928523,10077.22442188,0.03240068,28.67207599,1380579.74579783
2024-02-12,2024-02-12,0.37526977,18475.00436913,0.05664219,67.17328884,3307025.78207429
2024-02-13,2024-02-13,0.35133341,17428.36076112,0.05322158,47.43001031,2352828.70275064
2024-02-14,2024-02-14,0.3897699,19822.23141007,0.05870232,54.17801676,2755290.16599936
2024-02-15,2024-02-15,0.24553666,12789.94056248,0.03780083,38.54925541,2008020.66830997
2024-02-16,2024-02-16,0.24491897,12749.69164976,0.03770932,32.81914218,1708458.68106821
2024-02-17,2024-02-17,0.19287637,9959.48533398,0.02993638,28.93145591,1493922.80009719
2024-02-18,2024-02-18,0.20423461,10572.13460562,0.03164351,24.71238732,1279228.28728047
2024-02-19,2024-02-19,0.21434777,11172.86146678,0.03315845,29.15129715,1519509.15948269
2024-02-20,2024-02-20,0.2255528,11702.00427825,0.03483144,31.80294503,1649982.60323306
2024-02-21,2024-02-21,0.2284763,11750.36562589,0.03526698,31.52972895,1621550.45637322
2024-02-22,2024-02-22,0.20921615,10789.01697112,0.03239033,28.24418032,1456517.29110154
2024-02-23,2024-02-23,0.19387166,9902.89561262,0.03008621,30.82559418,1574560.40240588
2024-02-24,2024-02-24,0.18950364,9701.60055918,0.0294283,25.96199853,1329119.2766077
2024-02-25,2024-02-25,0.14827831,7656.67825902,0.02317472,24.31764232,1255695.23447949
2024-02-26,2024-02-26,0.24160079,12750.83416861,0.03721744,32.13290561,1695860.94442476
2024-02-27,2024-02-27,0.37339807,21137.76524341,0.0563756,48.1683513,2726771.71640022
2024-02-28,2024-02-28,0.40233696,24058.1755952,0.06048054,59.94820722,3584668.16368528
2024-02-29,2024-02-29,0.56592125,35084.88309478,0.08302931,75.26752609,4666289.45160618
2024-03-01,2024-03-01,0.38414274,23799.5441475,0.0579039,59.1579814,3665129.79871556
2024-03-02,2024-03-02,0.33078149,20507.77623696,0.05026477,42.00924872,2604487.5820944
2024-03-03,2024-03-03,0.29765666,18530.15115311,0.04546003,46.13678205,2872173.42873178
2024-03-04,2024-03-04,0.64182042,42233.66351776,0.09312785,82.79483361,5448142.5937913
2024-03-05,2024-03-05,0.61803418,40945.6128292,0.08998706,103.21170841,6837917.3424762
2024-03-06,2024-03-06,0.48209307,31846.71791573,0.07161117,67.49302936,4458540.50820156
2024-03-07,2024-03-07,0.28975892,19377.56336643,0.04430728,52.15660504,3487961.40595678
2024-03-08,2024-03-08,0.31202277,21155.29052176,0.04754978,48.05150656,3257914.7403517
2024-03-09,2024-03-09,0.24971897,17070.97817505,0.03841996,40.70419202,2782569.44253241
2024-03-10,2024-03-10,0.25553467,17724.68601827,0.03927958,36.5414585,2534630.10061201
2024-03-11,2024-03-11,0.24138394,17199.28718928,0.03718528,41.03526915,2923878.82217765
2024-03-12,2024-03-12,0.27377953,19616.81730929,0.0419664,38.60291378,2765971.24061042
2024-03-13,2024-03-13,0.2227834,16206.64796371,0.03441849,35.64534435,2593063.67419341
2024-03-14,2024-03-14,0.23937818,17213.66089424,0.03688769,33.75232286,2427126.18608813
2024-03-15,2024-03-15,0.29244571,20072.69805799,0.04469975,37.14060523,2549232.65336458
2024-03-16,2024-03-16,0.26532414,18155.7459798,0.04072309,38.20667674,2614427.42109117
2024-03-17,2024-03-17,0.17482482,11735.44835043,0.02721083,25.52442346,1713375.45916283
2024-03-18,2024-03-18,0.29075154,19660.51221089,0.04445231,41.86822142,2831113.75836745
2024-03-19,2024-03-19,0.29334183,18867.84941851,0.04483058,46.05466679,2962252.35870567
2024-03-20,2024-03-20,0.22312205,14308.08992483,0.034469,33.24518548,2131905.39880003
2024-03-21,2024-03-21,0.31739749,21094.43754278,0.04832926,38.08769839,2531332.50513353
2024-03-22,2024-03-22,0.27815276,18020.44738217,0.04260819,37.27246965,2414739.94921043
2024-03-23,2024-03-23,0.15747336,10173.0222238,0.02457651,24.56584449,1586991.46691326
2024-03-24,2024-03-24,0.12529762,8165.5428345,0.01965361,21.30059524,1388142.28186479
2024-03-25,2024-03-25,0.2108407,14588.45807792,0.03263363,27.83097277,1925676.46628556
2024-03-26,2024-03-26,0.23655317,16638.44798498,0.03646824,31.69812437,2229552.02998719
2024-03-27,2024-03-27,0.22310446,15522.32781379,0.03446638,30.34220638,2111036.58267533
2024-03-28,2024-03-28,0.19864327,13994.36143348,0.03080389,30.19377772,2127142.93788899
2024-03-29,2024-03-29,0.20356476,14248.61647711,0.03154299,29.31332525,2051800.77270349
2024-03-30,2024-03-30,0.19280825,13495.10942302,0.02992612,29.88527823,2091741.96056817
2024-03-31,2024-03-31,0.20473705,14430.45184624,0.03171888,28.04897587,1976971.90293444
2024-04-01,2024-04-01,0.18165816,12650.12815191,0.02824437,27.2487246,1897519.22278704
2024-04-02,2024-04-02,0.15199735,10074.28457915,0.02374218,22.49560801,1490994.11771463
2024-04-03,2024-04-03,0.19431881,12831.84066064,0.03015351,27.59327152,1822121.37381141
2024-04-04,2024-04-04,0.1678258,11244.59658875,0.02614995,22.99213439,1540509.73265812
2024-04-05,2024-04-05,0.14010011,9461.77189245,0.02192456,20.73481621,1400342.24008279
2024-04-06,2024-04-06,0.11585626,7884.75243209,0.01819963,17.9577196,1222136.62697341
2024-04-07,2024-04-07,0.12778237,8869.60174406,0.02003555,21.72300262,1507832.29649044
2024-04-08,2024-04-08,0.20961792,14972.29273579,0.03245051,33.11963192,2365622.25225487
2024-04-09,2024-04-09,0.32360116,22620.97259311,0.04922738,47.24576889,3302661.99859432
2024-04-10,2024-04-10,0.46249147,31982.31078923,0.06890012,69.83621155,4829328.92917329
2024-04-11,2024-04-11,0.79075206,55706.09710155,0.11231074,104.37927248,7353204.81740523
2024-04-12,2024-04-12,1.1560227,80196.58168513,0.15609224,157.21908756,10906735.10917706
2024-04-13,2024-04-13,0.64326713,42915.40086226,0.09331818,105.49580995,7038125.74141055
2024-04-14,2024-04-14,0.48509311,31161.00885196,0.07202471,76.15961817,4892278.38975799
2024-04-15,2024-04-15,1.09944526,71415.51862155,0.14959568,155.02178178,10069588.12563805
2024-04-16,2024-04-16,0.57476771,36187.41092678,0.08421792,94.83667171,5970922.80291861
2024-04-17,2024-04-17,0.87567773,54457.23376305,0.12289045,119.96784834,7460641.02553758
2024-04-18,2024-04-18,0.74560533,46680.79199085,0.10658196,108.11277328,6768714.83867266
2024-04-19,2024-04-19,0.77445463,49460.64937806,0.11025121,116.94264961,7468558.05608702
2024-04-20,2024-04-20,9.67473419,619527.28441305,0.75443744,1257.71544525,80538546.9736964
2024-04-21,2024-04-21,2.45768234,159689.75766224,0.44023324,344.07552762,22356566.07271339
2024-04-22,2024-04-22,1.67061866,110412.9766701,0.34836353,253.93403682,16782772.45385501
2024-04-23,2024-04-23,2.61066976,173620.13957046,0.45516389,435.98184993,28994563.30826654
2024-04-24,2024-04-24,1.66909501,110174.76233851,0.34815643,258.70972687,17077088.16246848
2024-04-25,2024-04-25,0.73908933,47491.08372395,0.19127128,105.68977403,6791224.97252504
2024-04-26,2024-04-26,0.72887189,46745.05395407,0.18912717,96.21109008,6170347.12193673
2024-04-27,2024-04-27,0.45061089,28422.85263912,0.12602347,63.08552488,3979199.36947624
2024-04-28,2024-04-28,0.38015286,24206.11993382,0.10845543,53.22139973,3388856.79073423
2024-04-29,2024-04-29,0.34688385,21759.8646939,0.09991229,45.44178458,2850542.27490153
2024-04-30,2024-04-30,0.32163293,19868.99599655,0.09331801,45.35024293,2801528.43551356
2024-05-01,2024-05-01,0.28619039,16677.22407162,0.08389751,37.77713191,2201393.57745334
2024-05-02,2024-05-02,0.24395201,14250.45748384,0.07241184,35.37304202,2066316.33515608
2024-05-03,2024-05-03,0.26477884,16115.79662332,0.07811095,34.15646994,2078937.76440877
2024-05-04,2024-05-04,0.32551785,20661.20941024,0.09433884,45.89801727,2913230.52684353
2024-05-05,2024-05-05,0.89377011,56991.63945189,0.22239891,124.23404547,7921837.88381303
2024-05-06,2024-05-06,0.33178133,21193.31221956,0.09597984,40.47732225,2585584.09078677
2024-05-07,2024-05-07,0.29451337,18707.20990835,0.08612728,35.93063171,2282279.60881911
2024-05-08,2024-05-08,0.23830771,14833.45616701,0.07085516,30.26507945,1883848.93321038
2024-05-09,2024-05-09,0.21077792,13044.54256709,0.06318704,30.56279834,1891458.67222742
2024-05-10,2024-05-10,0.2152679,13349.47375909,0.0644463,31.21384524,1935673.69506742
2024-05-11,2024-05-11,0.23156074,14102.41422109,0.0689875,36.81815721,2242283.86115292
2024-05-12,2024-05-12,0.16513457,10100.24733395,0.05019083,21.79776315,1333232.64808082
2024-05-13,2024-05-13,0.17993864,11241.05958413,0.05444538,26.45097978,1652435.75886678
2024-05-14,2024-05-14,0.16034075,9925.35531984,0.04880491,21.80634206,1349848.32349875
2024-05-15,2024-05-15,0.16161322,10317.54372682,0.04917318,22.78746404,1454773.66548164
2024-05-16,2024-05-16,0.15983402,10510.23096759,0.04865817,22.69643015,1492452.79739724
2024-05-17,2024-05-17,0.13953873,9251.86889544,0.04274378,21.62850381,1434039.67879365
2024-05-18,2024-05-18,0.13924969,9321.64764124,0.04265902,17.82395992,1193170.89807931
2024-05-19,2024-05-19,0.10620848,7101.7492116,0.03286958,16.35610619,1093669.37858664
2024-05-20,2024-05-20,0.11327694,7666.47640735,0.03498062,17.67120324,1195970.31954616
2024-05-21,2024-05-21,0.20669119,14549.12103267,0.06203792,28.52338381,2007778.7025084
2024-05-22,2024-05-22,0.13900114,9702.21859676,0.04258612,21.26717374,1484439.44530454
2024-05-23,2024-05-23,0.17720864,12194.47709437,0.05366367,29.94826016,2060866.62894889
2024-05-24,2024-05-24,0.1449941,9859.76061638,0.04434078,23.19905641,1577561.69862145
2024-05-25,2024-05-25,0.13185031,9093.46311512,0.04048399,21.09604917,1454954.09841969
2024-05-26,2024-05-26,0.1160224,7997.95087309,0.03579809,19.4917635,1343655.7466795
2024-05-27,2024-05-27,0.18007336,12458.10899831,0.05448392,22.1490236,1532347.40679274
2024-05-28,2024-05-28,0.13452752,9176.27682477,0.04127209,18.02668742,1229621.09451932
2024-05-29,2024-05-29,0.28414487,19250.74192046,0.08334784,38.92784731,2637351.64310258
2024-05-30,2024-05-30,0.30451765,20772.09953971,0.08879314,37.45567084,2554968.24338405
2024-05-31,2024-05-31,0.46827341,31734.88208762,0.13031945,69.30446423,4696762.54896745
2024-06-01,2024-06-01,0.31366403,21225.26034473,0.09121683,44.22662876,2992761.70860734
2024-06-02,2024-06-02,0.25095289,17016.33060337,0.07433542,35.1334046,2382286.28447144
2024-06-03,2024-06-03,0.27860223,19212.13603953,0.08185511,43.74055069,3016305.35820664
2024-06-04,2024-06-04,0.26281726,18317.69745257,0.07757717,35.21751326,2454571.45864469
2024-06-05,2024-06-05,0.45921058,32666.08309471,0.12812043,56.4829019,4017928.22064884
2024-06-06,2024-06-06,0.49523904,35168.10557666,0.13679733,65.86679186,4677358.04169568
2024-06-07,2024-06-07,2.20183268,155040.4748636,0.41334745,312.660241,22015747.43063055
2024-06-08,2024-06-08,0.90420392,62735.07426085,0.22441255,155.5230742,10790432.77286632
2024-06-09,2024-06-09,0.48097539,33413.57877011,0.13338288,73.58923503,5112277.55182737
2024-06-10,2024-06-10,0.472987,32916.23917165,0.13145878,65.74519279,4575357.24485911
2024-06-11,2024-06-11,0.36037949,24321.14724889,0.10339749,44.32667776,2991501.11161324
2024-06-12,2024-06-12,0.31910078,21751.62233127,0.09265141,46.5887145,3175736.86036585
2024-06-13,2024-06-13,0.39681679,26684.54818568,0.11267389,57.53843422,3869259.48692388
2024-06-14,2024-06-14,0.4097325,27235.5795904,0.11591613,52.44576037,3486154.18757129
2024-06-15,2024-06-15,0.33595437,22237.38383179,0.09706986,45.01788529,2979809.43346032
2024-06-16,2024-06-16,0.22688925,15063.49714569,0.06768996,36.98294763,2455350.0347473
2024-06-17,2024-06-17,0.19552327,12932.10234982,0.05888327,27.37325737,1810494.3289749
2024-06-18,2024-06-18,0.24522805,15989.04895133,0.07276304,37.27466373,2430335.44060149
2024-06-19,2024-06-19,0.23676544,15427.60654741,0.0704289,32.4368659,2113582.09699527
2024-06-20,2024-06-20,0.24119441,15741.93040742,0.07165195,32.07885598,2093676.74418649
2024-06-21,2024-06-21,0.19690221,12625.61654721,0.05927393,27.56630944,1767586.31660987
2024-06-22,2024-06-22,0.13680315,8793.37905034,0.04194096,20.79407849,1336593.61565202
2024-06-23,2024-06-23,0.13270657,8517.48837264,0.0407362,14.86313592,953958.6977359
2024-06-24,2024-06-24,0.12938598,7951.58857436,0.03975742,19.66666864,1208641.46330207
2024-06-25,2024-06-25,0.17653038,10835.24954636,0.05346926,21.88976759,1343570.94374812
2024-06-26,2024-06-26,0.17630379,10837.44783597,0.05340429,21.33275891,1311331.18815272
2024-06-27,2024-06-27,0.1392508,8541.61586935,0.04265934,18.10260407,1110410.06301539
2024-06-28,2024-06-28,0.13481497,8247.26814122,0.04135663,18.20002101,1113381.1990645
2024-06-29,2024-06-29,0.10323068,6286.79829867,0.03197748,16.20721673,987027.33289128
2024-06-30,2024-06-30,0.11091716,6819.7586209,0.03427688,13.42097615,825190.79312861
2024-07-01,2024-07-01,0.13017676,8211.77539535,0.03999069,18.35492272,1157860.33074442
2024-07-02,2024-07-02,0.11641692,7274.03294357,0.03591544,17.22970414,1076556.87564896
2024-07-03,2024-07-03,0.1114198,6763.24994897,0.03442687,16.15587079,980671.24260048
2024-07-04,2024-07-04,0.12056468,7025.23019452,0.03714752,16.87905574,983532.22723336
2024-07-05,2024-07-05,0.12187315,6791.61983197,0.03753554,14.62477757,814994.37983588
2024-07-06,2024-07-06,0.09402526,5372.75874787,0.02920923,15.51416826,886505.19339935
2024-07-07,2024-07-07,0.0873979,5006.13834795,0.02720644,12.32310391,705865.50706133
2024-07-08,2024-07-08,0.09297659,5227.94767642,0.02889287,14.78327776,831243.68055063
2024-07-09,2024-07-09,0.08581794,4928.17919097,0.02672775,13.21596265,758939.59541012
2024-07-10,2024-07-10,0.11917263,6911.2845114,0.03673437,16.08830515,933023.40903845
2024-07-11,2024-07-11,0.08869679,5137.72519966,0.02759961,12.4175502,719281.52795298
2024-07-12,2024-07-12,0.08203621,4715.08409574,0.02558007,12.30543188,707262.6143609
2024-07-13,2024-07-13,0.12614994,7377.235518,0.03880164,19.42709037,1136094.26977162
2024-07-14,2024-07-14,0.07922959,4754.49920126,0.02472657,13.23134179,794001.3666098
2024-07-15,2024-07-15,0.08628955,5433.68592572,0.02687068,13.20230106,831353.94663462
2024-07-16,2024-07-16,0.08373969,5376.56680618,0.02609738,12.30973474,790355.32050819
2024-07-17,2024-07-17,0.08826493,5739.39467156,0.02746892,14.0341241,912563.75277775
2024-07-18,2024-07-18,0.07792901,5010.05309679,0.02433055,10.05284287,646296.84948585
2024-07-19,2024-07-19,0.08256016,5392.25478866,0.02573924,12.13634279,792661.45393334
2024-07-20,2024-07-20,0.06171608,4121.49087995,0.01936667,10.1831537,680045.99519225
2024-07-21,2024-07-21,0.05837854,3921.9751819,0.01833855,9.86597268,662813.80574045
2024-07-22,2024-07-22,0.07663611,5177.6471687,0.02393655,13.71786433,926798.84319735
2024-07-23,2024-07-23,0.06641022,4424.66151034,0.02080905,11.22332795,747767.79524794
2024-07-24,2024-07-24,0.07314273,4834.02568814,0.02287038,10.23998168,676763.59633952
2024-07-25,2024-07-25,0.06551962,4232.83910445,0.02053572,10.67969873,689952.77402563
2024-07-26,2024-07-26,0.06484841,4362.56349508,0.02032962,10.37574629,698010.15921287
2024-07-27,2024-07-27,0.06638832,4534.12823215,0.02080233,10.22380204,698255.74775131
2024-07-28,2024-07-28,0.0551255,3739.20326448,0.01733438,8.15857362,553402.08314267
2024-07-29,2024-07-29,0.06105057,4186.4662111,0.01916183,10.86700219,745190.98557532
2024-07-30,2024-07-30,0.06476197,4297.60374616,0.02030307,9.71429563,644640.56192423
2024-07-31,2024-07-31,0.07526556,4971.80061963,0.02351854,10.61244378,701023.88736817
2024-08-01,2024-08-01,0.06732582,4315.63246797,0.0210899,9.42561542,604188.54551592
2024-08-02,2024-08-02,0.06943691,4434.03873373,0.02173682,8.61017717,549820.80298293
2024-08-03,2024-08-03,0.06094688,3735.47448298,0.01912991,8.22782838,504289.05520283
2024-08-04,2024-08-04,0.05094608,3055.38109627,0.01604123,7.28528958,436919.4967663
2024-08-05,2024-08-05,0.05949773,3165.54681804,0.01868355,9.22214864,490659.75679633
2024-08-06,2024-08-06,0.05858985,3275.69660275,0.01840371,8.20257927,458597.52438475
2024-08-07,2024-08-07,0.06448986,3627.52163971,0.02021949,7.86776233,442557.64004499
2024-08-08,2024-08-08,0.0698141,4077.19049278,0.02185232,9.0060186,525957.57356925
2024-08-09,2024-08-09,0.06605794,4009.97515711,0.02070095,8.52147408,517286.79526735
2024-08-10,2024-08-10,0.05238452,3181.92090845,0.01648668,6.75760334,410467.79719017
2024-08-11,2024-08-11,0.04089885,2471.4760532,0.01291856,6.58471554,397907.64456488
2024-08-12,2024-08-12,0.06043723,3573.28196676,0.01897298,8.279901,489539.6294456
2024-08-13,2024-08-13,0.05408755,3229.96416433,0.01701354,8.05904479,481264.66048447
2024-08-14,2024-08-14,0.06038399,3633.08302703,0.01895658,7.97068608,479566.95956811
2024-08-15,2024-08-15,0.05385581,3150.10042511,0.01694188,8.61692903,504016.06801797
2024-08-16,2024-08-16,0.06261144,3661.43881248,0.01964212,8.89082515,519924.31137226
2024-08-17,2024-08-17,0.04860949,2882.30768264,0.01531678,7.2428138,429463.84471295
2024-08-18,2024-08-18,0.04636121,2767.86327122,0.01461871,7.18598719,429018.80703976
2024-08-19,2024-08-19,0.06822086,4007.54648103,0.02136428,8.86871172,520981.04253406
2024-08-20,2024-08-20,0.06635778,3994.94136353,0.02079296,9.88730941,595246.26316535
2024-08-21,2024-08-21,0.05768108,3456.0736981,0.01812342,8.47911827,508042.83362143
2024-08-22,2024-08-22,0.62665593,38042.49575269,0.16703449,100.26494952,6086799.32042961
2024-08-23,2024-08-23,0.05985849,3700.85653721,0.01879471,9.81679278,606940.4721026
2024-08-24,2024-08-24,0.04904945,3144.40293295,0.01545327,7.50456521,481093.64874148
2024-08-25,2024-08-25,0.05285052,3389.84358087,0.0166309,7.02911978,450849.19625575
2024-08-26,2024-08-26,0.06342483,4039.298302,0.01989221,8.49892683,541265.97246838
2024-08-27,2024-08-27,0.05485225,3406.38697951,0.01724994,7.78902014,483706.9510905
2024-08-28,2024-08-28,0.04790704,2840.18746649,0.01509879,7.71303402,457270.18210415
2024-08-29,2024-08-29,0.06209485,3710.06864546,0.01948321,8.19652039,489729.06120025
2024-08-30,2024-08-30,0.05643219,3334.51963289,0.01773798,8.01337142,473501.78786968
2024-08-31,2024-08-31,0.04303177,2543.62248189,0.01358312,6.32567021,373912.50483785
2024-09-01,2024-09-01,0.04547784,2649.54343353,0.01434416,6.4578537,376235.16756153
2024-09-02,2024-09-02,0.04556874,2656.00681933,0.01437242,7.60997931,443553.13882816
2024-09-03,2024-09-03,0.05685682,3327.23581077,0.01786907,8.47166562,495758.13580415
