start_time,date,nul,nup,nupl
2024-10-31,2024-10-31,0.00093475,0.53035204,0.52901093
2024-11-01,2024-11-01,0.00129053,0.52521078,0.52363305
2024-11-02,2024-11-02,0.0014976,0.52197842,0.52266308
2024-11-03,2024-11-03,0.00191068,0.51957707,0.51840774
2024-11-04,2024-11-04,0.00300321,0.51355124,0.51136179
2024-11-05,2024-11-05,0.00128094,0.52312977,0.52193255
2024-11-06,2024-11-06,1.21e-05,0.55913536,0.55913272
2024-11-07,2024-11-07,1.268e-05,0.5616845,0.55958022
2024-11-08,2024-11-08,9.48e-06,0.5619985,0.56223614
2024-11-09,2024-11-09,4.22e-06,0.5624477,0.56283589
2024-11-10,2024-11-10,6.56e-06,0.58168014,0.58189027
2024-11-11,2024-11-11,3.08e-06,0.61715102,0.61864315
2024-11-12,2024-11-12,5.046e-05,0.61692924,0.61264293
2024-11-13,2024-11-13,9.496e-05,0.62110023,0.62050724
2024-11-14,2024-11-14,0.00070969,0.60530021,0.60400732
2024-11-15,2024-11-15,5.492e-05,0.61714856,0.61842171
2024-11-16,2024-11-16,0.00010906,0.61563537,0.6158378
2024-11-17,2024-11-17,0.00022472,0.61182288,0.61236542
2024-11-18,2024-11-18,0.00021718,0.61411383,0.61372253
2024-11-19,2024-11-19,7.153e-05,0.61766742,0.61902905
2024-11-20,2024-11-20,2.045e-05,0.62291706,0.62477471
2024-11-21,2024-11-21,3.94e-06,0.63560776,0.63486583
2024-11-22,2024-11-22,2.944e-05,0.63239417,0.63415872
2024-11-23,2024-11-23,0.00031834,0.62659452,0.62802833
2024-11-24,2024-11-24,0.00026218,0.62532108,0.62825437
2024-11-25,2024-11-25,0.00250084,0.61143456,0.60667314
2024-11-26,2024-11-26,0.00293534,0.6043995,0.60147578
2024-11-27,2024-11-27,0.00077493,0.61948955,0.61663291
2024-11-28,2024-11-28,0.00096053,0.61526312,0.61455908
2024-11-29,2024-11-29,0.00029163,0.62043456,0.62072998
2024-11-30,2024-11-30,0.00068506,0.61677309,0.61631194
2024-12-01,2024-12-01,0.00033707,0.61953732,0.61905349
2024-12-02,2024-12-02,0.0011221,0.61009438,0.6122024
2024-12-03,2024-12-03,0.00081541,0.61315955,0.61123459
2024-12-04,2024-12-04,1.097e-05,0.62224018,0.62083143
2024-12-05,2024-12-05,0.00150687,0.61113966,0.6095179
2024-12-06,2024-12-06,0.00040869,0.61918871,0.61785946
2024-12-07,2024-12-07,0.00037773,0.61896783,0.61757721
2024-12-08,2024-12-08,0.00017193,0.62253563,0.62191532
2024-12-09,2024-12-09,0.00143204,0.60662769,0.60396262
2024-12-10,2024-12-10,0.00206508,0.60132626,0.5996652
2024-12-11,2024-12-11,0.00013356,0.61781943,0.61615093
2024-12-12,2024-12-12,0.00044429,0.61144129,0.61082505
2024-12-13,2024-12-13,0.00011815,0.61564226,0.61527204
2024-12-14,2024-12-14,0.00012812,0.61512826,0.61474393
2024-12-15,2024-12-15,2.8e-07,0.62783942,0.62518434
2024-12-16,2024-12-16,3.51e-05,0.62854026,0.62920354
2024-12-17,2024-12-17,9.954e-05,0.62678164,0.62717016
2024-12-18,2024-12-18,0.00163677,0.60887811,0.60365356
2024-12-19,2024-12-19,0.00378429,0.59501585,0.58975945
2024-12-20,2024-12-20,0.00335297,0.59243648,0.59033181
2024-12-21,2024-12-21,0.00389632,0.59028574,0.58783443
2024-12-22,2024-12-22,0.00655217,0.58491385,0.57828759
2024-12-23,2024-12-23,0.00668389,0.58047869,0.57343206
2024-12-24,2024-12-24,0.00225909,0.59085294,0.58873539
2024-12-25,2024-12-25,0.00196827,0.59005872,0.59151329
2024-12-26,2024-12-26,0.00534831,0.58056035,0.57564643
2024-12-27,2024-12-27,0.00751096,0.57545859,0.56782886
2024-12-28,2024-12-28,0.00569433,0.57871881,0.57303966
2024-12-29,2024-12-29,0.00834449,0.57333752,0.56435504
